Time,Bitrate,Jitter,Datagrams,Delay,S1_X,S1_Y,S1_Z,C1_X,C1_Y,C1_Z,Distance
1731071024.05,8.32,0.765,0.0,2.15,11475.187762,11475.4546524,0.0,5844.85,6234.55,0.0,7692.059859995314
1731071024.55,8.32,0.548,0.0,1.55,11475.5879794,11475.0076707,0.0,5844.98,6234.74,0.0,7691.82367701357
1731071025.05,7.68,0.739,0.0,1.57,11475.0811525,11475.7590027,0.0,5845.11,6234.93,0.0,7691.739973083052
1731071025.55,8.32,0.611,0.0,2.77,11475.6554268,11475.5665462,0.0,5845.24,6235.12,0.0,7691.804592026954
1731071026.05,7.68,0.723,0.0,2.08,11475.5031948,11475.8896573,0.0,5845.37,6235.31,0.0,7691.688692068566
1731071026.55,8.32,0.764,0.0,1.9,11476.087449,11475.9070889,0.0,5845.5,6235.5,0.0,7691.903631626549
1731071027.05,7.68,0.371,0.0,4.26,11476.0950477,11476.329992,0.0,5845.63,6235.69,0.0,7691.972710502888
1731071027.55,8.32,0.801,0.0,1.92,11476.3373419,11475.9484581,0.0,5845.76,6235.88,0.0,7691.665531514756
1731071028.05,7.67,1.087,0.0,2.81,11476.527341,11476.3127973,0.0,5845.89,6236.07,0.0,7691.828224844733
1731071028.55,8.32,1.019,0.0,1.6,11476.7862382,11476.2911286,0.0,5846.02,6236.26,0.0,7691.778380709494
1731071029.05,7.68,1.038,0.0,1.69,11476.2761589,11476.848273,0.0,5846.15,6236.45,0.0,7691.559960423598
1731071029.55,8.33,0.522,0.0,2.66,11476.4421947,11477.0748025,0.0,5846.28,6236.64,0.0,7691.611226386986
1731071030.05,7.68,1.173,0.0,2.01,11476.9622558,11476.8456137,0.0,5846.41,6236.83,0.0,7691.611166531642
1731071030.55,7.68,0.695,0.0,1.62,11476.853329,11477.0648895,0.0,5846.54,6237.02,0.0,7691.45620976224
1731071031.05,8.32,1.022,0.0,2.51,11476.858933,11477.0757844,0.0,5846.67,6237.21,0.0,7691.24312837668
1731071031.55,7.64,0.873,0.0,1.55,11477.7009963,11477.743041,0.0,5846.8,6237.4,0.0,7692.0895221967785
1731071032.05,8.35,0.656,0.0,9.44,11477.7291219,11477.7191576,0.0,5846.93,6237.59,0.0,7691.869235726742
1731071032.55,8.32,1.11,0.0,1.57,11477.8848108,11477.655168,0.0,5847.06,6237.78,0.0,7691.715012020653
1731071033.05,7.68,0.566,0.0,2.82,11478.1615145,11477.8826245,0.0,5847.19,6237.97,0.0,7691.847925531608
1731071033.55,8.32,0.995,0.0,2.55,11478.0547864,11477.9467114,0.0,5847.32,6238.16,0.0,7691.588848589027
1731071034.05,7.68,1.192,0.0,1.85,11478.4743728,11478.2096162,0.0,5847.45,6238.35,0.0,7691.850511063722
1731071034.55,8.32,0.966,0.0,1.88,11478.5661831,11478.225778,0.0,5847.58,6238.54,0.0,7691.704131493785
1731071035.05,7.69,1.307,0.0,2.37,11478.487047,11478.6822302,0.0,5847.71,6238.73,0.0,7691.732543959131
1731071035.55,8.32,0.81,0.0,1.95,11478.3717599,11478.3281435,0.0,5847.84,6238.92,0.0,7691.182327406932
1731071036.05,7.68,1.359,0.0,1.61,11478.3960558,11478.4652855,0.0,5847.97,6239.11,0.0,7691.068935949563
1731071036.55,8.32,0.858,0.0,4.91,11479.2272504,11478.6190175,0.0,5848.1,6239.3,0.0,7691.557571606327
1731071037.05,7.68,0.727,0.0,1.68,11479.1539232,11479.0764923,0.0,5848.23,6239.49,0.0,7691.590917304346
1731071037.55,8.32,1.443,0.0,1.54,11478.9237014,11479.2337715,0.0,5848.36,6239.68,0.0,7691.304916590106
1731071038.05,7.65,0.752,0.0,2.14,11478.95551,11479.4614103,0.0,5848.49,6239.87,0.0,7691.258675027717
1731071038.55,8.34,1.504,0.0,1.7,11479.1883285,11479.3858979,0.0,5848.62,6240.06,0.0,7691.153071309459
1731071039.05,7.68,0.734,0.0,1.69,11479.2846088,11479.4904062,0.0,5848.75,6240.25,0.0,7691.070147570709
1731071039.55,8.3,0.653,0.0,2.29,11479.9431857,11479.4613876,0.0,5848.88,6240.44,0.0,7691.3079317549145
1731071040.05,7.7,0.571,0.0,1.65,11480.2056738,11479.5670566,0.0,5849.01,6240.63,0.0,7691.347489201128
1731071040.55,8.32,0.657,0.0,1.51,11479.9551061,11480.1665346,0.0,5849.14,6240.82,0.0,7691.347792728463
1731071041.05,7.69,1.309,0.0,2.38,11480.0433607,11480.4037987,0.0,5849.27,6241.01,0.0,7691.349427598824
1731071041.55,8.31,0.659,0.0,10.7,11480.1703222,11480.2552786,0.0,5849.4,6241.2,0.0,7691.116605122745
1731071042.05,7.68,0.586,0.0,1.68,11480.1580613,11480.5088404,0.0,5849.53,6241.39,0.0,7691.0557525305485
1731071042.55,8.33,0.489,0.0,2.1,11480.6919323,11480.5511778,0.0,5849.66,6241.58,0.0,7691.2508491403005
1731071043.05,7.68,0.961,0.0,2.39,11480.5647923,11481.1343702,0.0,5849.79,6241.77,0.0,7691.330428821943
1731071043.55,7.68,0.758,0.0,2.56,11481.3236528,11481.3425918,0.0,5849.92,6241.96,0.0,7691.803237474686
1731071044.05,8.32,1.019,0.0,1.62,11481.1584539,11481.4775768,0.0,5850.05,6242.15,0.0,7691.549640781174
1731071044.55,8.32,0.896,0.0,1.99,11481.111644,11480.9771122,0.0,5850.18,6242.34,0.0,7690.949874542136
1731071045.05,7.68,0.699,0.0,2.58,11481.4415233,11481.3703864,0.0,5850.31,6242.53,0.0,7691.23467506217
1731071045.55,8.32,0.837,0.0,1.9,11481.8673283,11481.5478385,0.0,5850.44,6242.72,0.0,7691.442704419417
1731071046.05,7.68,0.684,0.0,4.63,11481.4670136,11481.548907,0.0,5850.57,6242.91,0.0,7690.925742438524
1731071046.55,8.32,0.748,0.0,3.15,11482.0668362,11482.1109341,0.0,5850.7,6243.1,0.0,7691.523126889273
1731071047.05,7.68,0.729,0.0,1.85,11482.2991556,11482.3087175,0.0,5850.83,6243.29,0.0,7691.60334213807
1731071047.55,7.68,0.372,0.0,1.61,11481.8459279,11482.3233,0.0,5850.96,6243.48,0.0,7691.056849027781
1731071048.05,8.32,1.014,0.0,3.46,11482.0559033,11482.655329,0.0,5851.09,6243.67,0.0,7691.212146443786
1731071048.55,8.33,0.845,0.0,1.51,11482.363997,11482.590421,0.0,5851.22,6243.86,0.0,7691.168905885502
1731071049.05,7.67,0.896,0.0,1.72,11482.6101504,11482.4454879,0.0,5851.35,6244.05,0.0,7691.02582033984
1731071049.55,8.33,0.77,0.0,2.83,11482.9063196,11482.6025532,0.0,5851.48,6244.24,0.0,7691.12505631339
1731071050.05,7.67,0.577,0.0,1.47,11482.9634452,11482.9340986,0.0,5851.61,6244.43,0.0,7691.168104768931
1731071050.55,8.32,0.954,0.0,2.24,11483.1841954,11482.7007446,0.0,5851.74,6244.62,0.0,7690.946210503207
1731071051.05,7.68,0.811,0.0,7.33,11483.355242,11483.1557233,0.0,5851.87,6244.81,0.0,7691.156736647563
1731071051.55,8.32,1.271,0.0,1.47,11483.1638967,11483.352112,0.0,5852.0,6245.0,0.0,7690.925801279869
1731071052.05,7.68,0.938,0.0,2.44,11483.1513468,11483.4046842,0.0,5852.13,6245.19,0.0,7690.727825497779
1731071052.55,8.32,0.682,0.0,2.34,11483.557205,11483.6227471,0.0,5852.26,6245.38,0.0,7690.948919904914
1731071053.05,7.68,1.194,0.0,1.71,11483.4752584,11483.8221419,0.0,5852.39,6245.57,0.0,7690.800133242948
1731071053.55,8.32,0.799,0.0,2.43,11483.9360663,11484.1959372,0.0,5852.52,6245.76,0.0,7691.167530351306
1731071054.05,7.68,1.086,0.0,2.13,11484.1794218,11484.1228857,0.0,5852.65,6245.95,0.0,7691.071369392025
1731071054.55,8.32,1.029,0.0,2.09,11484.2971347,11484.0965166,0.0,5852.78,6246.14,0.0,7690.915011116174
1731071055.05,7.68,0.583,0.0,1.59,11484.355801,11484.1392271,0.0,5852.91,6246.33,0.0,7690.76246604291
1731071055.55,7.68,1.155,0.0,8.84,11484.6154182,11484.5477195,0.0,5853.04,6246.52,0.0,7691.006181321457
1731071056.05,8.31,0.556,0.0,3.02,11484.9720039,11484.4741223,0.0,5853.17,6246.71,0.0,7690.99257651346
1731071056.55,7.68,1.082,0.0,1.8,11484.9460114,11484.6304523,0.0,5853.3,6246.9,0.0,7690.855419826086
1731071057.05,8.32,0.497,0.0,1.66,11484.8566054,11484.8066499,0.0,5853.43,6247.09,0.0,7690.685360658479
1731071057.55,8.32,0.451,0.0,3.13,11484.9921977,11485.4685174,0.0,5853.56,6247.28,0.0,7691.010827005346
1731071058.05,7.68,1.088,0.0,1.59,11485.2620223,11485.0024722,0.0,5853.69,6247.47,0.0,7690.666410637088
1731071058.55,8.32,0.532,0.0,1.7,11485.2728685,11485.6913779,0.0,5853.82,6247.66,0.0,7690.918938982641
1731071059.05,7.68,1.166,0.0,2.98,11485.8022655,11485.4176106,0.0,5853.95,6247.85,0.0,7690.895553576558
1731071059.55,8.32,0.603,0.0,1.58,11486.0943843,11485.649464,0.0,5854.08,6248.04,0.0,7691.0427721047345
1731071060.05,7.69,0.501,0.0,2.99,11485.7374527,11485.9217256,0.0,5854.21,6248.23,0.0,7690.742230950953
1731071060.55,7.67,0.493,0.0,1.67,11486.2667811,11485.9201694,0.0,5854.34,6248.42,0.0,7690.904192104881
1731071061.05,8.32,0.604,0.0,1.58,11486.522459,11486.5162832,0.0,5854.47,6248.61,0.0,7691.272790150794
1731071061.55,8.32,1.371,0.0,2.5,11486.2786977,11486.0963719,0.0,5854.6,6248.8,0.0,7690.583738653709
1731071062.05,7.68,0.9,0.0,2.19,11486.3483136,11486.3707421,0.0,5854.73,6248.99,0.0,7690.59697733504
1731071062.55,8.32,0.678,0.0,2.02,11486.77911,11487.0132794,0.0,5854.86,6249.18,0.0,7691.125426384187
1731071063.05,7.68,0.627,0.0,2.55,11486.8721382,11486.6648902,0.0,5854.99,6249.37,0.0,7690.731706768299
1731071063.55,8.32,0.694,0.0,1.88,11487.3385705,11486.6010055,0.0,5855.12,6249.56,0.0,7690.805193162386
1731071064.05,7.68,1.19,0.0,1.99,11487.4223835,11486.9050053,0.0,5855.25,6249.75,0.0,7690.848997802447
1731071064.55,8.32,0.768,0.0,1.73,11487.1032989,11487.5569066,0.0,5855.38,6249.94,0.0,7690.834686539249
1731071065.05,7.68,0.725,0.0,9.06,11487.4677545,11487.20201,0.0,5855.51,6250.13,0.0,7690.635304472455
1731071065.55,7.69,0.614,0.077,2.24,11487.2960905,11487.6945965,0.0,5855.64,6250.32,0.0,7690.6204551862575
1731071066.05,7.67,0.738,0.0,1.8,11487.8217877,11488.0151987,0.0,5855.77,6250.51,0.0,7690.999157830164
1731071066.55,8.32,0.734,0.0,1.53,11487.9942719,11487.5092692,0.0,5855.9,6250.7,0.0,7690.5563654099715
1731071067.05,7.68,0.858,0.0,3.58,11488.3025729,11488.2334282,0.0,5856.03,6250.89,0.0,7691.050677271039
1731071067.55,8.32,0.72,0.0,2.03,11488.2775514,11488.2763926,0.0,5856.16,6251.08,0.0,7690.837026452348
1731071068.05,7.68,0.51,0.0,1.59,11488.0165208,11487.9914281,0.0,5856.29,6251.27,0.0,7690.227234653327
1731071068.55,8.32,0.774,0.0,3.43,11488.6439928,11488.2712878,0.0,5856.42,6251.46,0.0,7690.652740119103
1731071069.05,7.69,0.694,0.0,1.9,11488.41427,11488.8897851,0.0,5856.55,6251.65,0.0,7690.681096127762
1731071069.55,8.31,0.765,0.0,8.66,11488.7544548,11488.8266573,0.0,5856.68,6251.84,0.0,7690.662644606702
1731071070.05,7.68,0.756,0.0,1.74,11489.2418819,11488.9920919,0.0,5856.81,6252.03,0.0,7690.907674406265
1731071070.55,8.32,0.353,0.0,1.54,11488.7879586,11489.2563744,0.0,5856.94,6252.22,0.0,7690.530632900157
1731071071.05,7.69,1.131,0.0,2.11,11488.9274843,11489.5779723,0.0,5857.07,6252.41,0.0,7690.627223676286
1731071071.55,8.31,0.771,0.0,1.73,11489.7326387,11489.547972,0.0,5857.2,6252.6,0.0,7690.971849347499
1731071072.05,7.69,0.881,0.0,1.57,11489.6604662,11489.4851446,0.0,5857.33,6252.79,0.0,7690.651631556452
1731071072.55,8.32,0.848,0.0,2.16,11490.0411675,11489.5853594,0.0,5857.46,6252.98,0.0,7690.774102687744
1731071073.05,7.68,0.432,0.0,2.1,11490.0622708,11489.6498064,0.0,5857.59,6253.17,0.0,7690.608860432696
1731071073.55,8.32,1.175,0.0,2.03,11489.7661004,11489.7633716,0.0,5857.72,6253.36,0.0,7690.244700081701
1731071074.05,7.04,0.647,0.083,4.67,11490.1988884,11490.3532094,0.0,5857.85,6253.55,0.0,7690.738706694101
1731071074.55,8.32,1.0,0.0,1.83,11490.4339658,11490.3548146,0.0,5857.98,6253.74,0.0,7690.687381069675
1731071075.05,7.68,0.879,0.0,2.21,11490.7153157,11490.5230595,0.0,5858.11,6253.93,0.0,7690.783413492767
1731071075.55,8.32,0.411,0.0,1.94,11490.536542,11490.8903318,0.0,5858.24,6254.12,0.0,7690.677983445012
1731071076.05,7.68,1.0,0.0,1.57,11491.0988383,11490.6525902,0.0,5858.37,6254.31,0.0,7690.703341551988
1731071076.55,8.32,0.529,0.0,3.11,11490.7297298,11490.8508308,0.0,5858.5,6254.5,0.0,7690.343409267419
1731071077.05,7.68,1.272,0.0,2.13,11490.6923141,11490.6868228,0.0,5858.63,6254.69,0.0,7689.979755387992
1731071077.55,7.69,0.625,0.0,1.73,11491.1234073,11490.9467824,0.0,5858.76,6254.88,0.0,7690.247908984778
1731071078.05,8.3,0.486,0.0,2.49,11491.644612,11491.3079306,0.0,5858.89,6255.07,0.0,7690.650959760263
1731071078.55,8.33,1.051,0.0,1.54,11491.5880439,11491.8434897,0.0,5859.02,6255.26,0.0,7690.749600251076
1731071079.05,7.68,0.66,0.0,9.53,11491.9114595,11491.4326012,0.0,5859.15,6255.45,0.0,7690.48213441119
1731071079.55,8.32,1.172,0.0,1.47,11491.9817713,11491.5785736,0.0,5859.28,6255.64,0.0,7690.408441098467
1731071080.05,7.67,0.657,0.0,1.54,11491.7088258,11491.8514354,0.0,5859.41,6255.83,0.0,7690.169733827488
1731071080.55,8.32,0.493,0.0,2.68,11492.3639801,11491.7244831,0.0,5859.54,6256.02,0.0,7690.338576756101
1731071081.05,7.68,0.823,0.0,1.82,11492.4043146,11492.3879681,0.0,5859.67,6256.21,0.0,7690.595267759718
1731071081.55,8.32,0.563,0.0,1.52,11492.6880611,11492.672761,0.0,5859.8,6256.4,0.0,7690.772414814619
1731071082.05,7.68,1.452,0.0,2.55,11492.4186754,11492.7539727,0.0,5859.93,6256.59,0.0,7690.405829831785
1731071082.55,8.31,0.798,0.0,2.37,11492.7788707,11492.4003976,0.0,5860.06,6256.78,0.0,7690.204342155354
1731071083.05,7.7,0.63,0.0,1.72,11493.0323759,11493.1966178,0.0,5860.19,6256.97,0.0,7690.707537326588
1731071083.55,8.32,0.548,0.0,4.57,11493.1872038,11493.1595544,0.0,5860.32,6257.16,0.0,7690.5711276421225
1731071084.05,7.68,0.791,0.0,1.89,11493.4539294,11493.3846416,0.0,5860.45,6257.35,0.0,7690.695159520437
1731071084.55,8.32,1.357,0.0,2.15,11493.6050125,11493.0631759,0.0,5860.58,6257.54,0.0,7690.362391775609
1731071085.05,7.68,0.888,0.0,1.85,11493.1778941,11493.3266007,0.0,5860.71,6257.73,0.0,7690.004313609238
1731071085.55,8.32,0.849,0.0,1.79,11493.5974613,11493.8385029,0.0,5860.84,6257.92,0.0,7690.435565482712
1731071086.05,7.69,0.72,0.0,3.6,11494.0737018,11493.8418146,0.0,5860.97,6258.11,0.0,7690.562069813069
1731071086.55,7.67,0.804,0.0,1.66,11493.8419549,11493.5439012,0.0,5861.1,6258.3,0.0,7689.9649307095315
1731071087.05,8.32,0.784,0.0,1.72,11493.9817818,11494.1023774,0.0,5861.23,6258.49,0.0,7690.222987778388
1731071087.55,8.33,0.776,0.0,3.23,11494.1352409,11493.9664823,0.0,5861.36,6258.68,0.0,7690.018300774657
1731071088.05,7.68,1.017,0.0,3.62,11493.9831391,11493.9965993,0.0,5861.49,6258.87,0.0,7689.702820831698
1731071088.55,8.31,0.814,0.0,1.85,11494.7566722,11494.2413013,0.0,5861.62,6259.06,0.0,7690.211442162409
1731071089.05,7.68,0.862,0.0,1.76,11494.4207482,11494.6237985,0.0,5861.75,6259.25,0.0,7690.001207259221
1731071089.55,8.32,0.783,0.0,1.64,11494.9403665,11495.1357487,0.0,5861.88,6259.44,0.0,7690.5057743680545
1731071090.05,7.68,0.8,0.0,2.59,11494.7663547,11494.7770445,0.0,5862.01,6259.63,0.0,7689.909539711784
1731071090.55,8.32,0.723,0.0,2.35,11495.071617,11494.7813266,0.0,5862.14,6259.82,0.0,7689.911487968887
1731071091.05,7.67,0.427,0.0,2.0,11495.1927239,11495.4533183,0.0,5862.27,6260.01,0.0,7690.2331013150115
1731071091.55,8.32,1.003,0.0,1.74,11495.1179094,11495.0390629,0.0,5862.4,6260.2,0.0,7689.671713495919
1731071092.05,7.68,0.812,0.0,1.84,11495.1591988,11495.8308029,0.0,5862.53,6260.39,0.0,7690.016390869692
1731071092.55,8.32,0.845,0.0,2.14,11495.8944597,11495.6193248,0.0,5862.66,6260.58,0.0,7690.186422327745
1731071093.05,7.68,0.836,0.0,9.91,11496.1907042,11496.0705969,0.0,5862.79,6260.77,0.0,7690.4860596702565
1731071093.55,8.32,0.463,0.0,1.59,11496.070733,11496.1546258,0.0,5862.92,6260.96,0.0,7690.230812576671
1731071094.05,7.68,0.94,0.0,2.95,11496.2655808,11496.2881277,0.0,5863.05,6261.15,0.0,7690.23985294777
1731071094.55,7.68,0.687,0.0,1.98,11496.313949,11496.177107,0.0,5863.18,6261.34,0.0,7689.975138074274
1731071095.05,8.32,1.14,0.0,1.71,11496.2539748,11496.2989127,0.0,5863.31,6261.53,0.0,7689.789554507065
1731071095.55,8.32,1.017,0.0,2.43,11496.7388236,11496.7837406,0.0,5863.44,6261.72,0.0,7690.250191256329
1731071096.05,7.68,0.492,0.0,1.62,11496.6617898,11496.3972482,0.0,5863.57,6261.91,0.0,7689.706097366829
1731071096.55,8.32,0.967,0.0,1.86,11496.797386,11496.5646576,0.0,5863.7,6262.1,0.0,7689.69481916048
1731071097.05,7.68,0.475,0.0,2.54,11496.6685708,11496.9541954,0.0,5863.83,6262.29,0.0,7689.641058157066
1731071097.55,8.32,1.12,0.0,6.81,11497.0928458,11497.4598936,0.0,5863.96,6262.48,0.0,7690.071530540342
1731071098.05,7.67,0.909,0.0,1.96,11497.3614365,11497.5298118,0.0,5864.09,6262.67,0.0,7690.091308072062
1731071098.55,8.33,0.523,0.0,1.6,11497.2370592,11497.5151622,0.0,5864.22,6262.86,0.0,7689.765656792496
1731071099.05,7.68,1.179,0.0,1.59,11497.8904342,11497.9756004,0.0,5864.35,6263.05,0.0,7690.333143986001
1731071099.55,8.32,0.57,0.0,2.71,11497.7618517,11497.4554115,0.0,5864.48,6263.24,0.0,7689.660291240224
1731071100.05,7.68,1.094,0.0,2.29,11497.6696273,11497.8227943,0.0,5864.61,6263.43,0.0,7689.618240832049
1731071100.55,8.32,0.616,0.0,2.27,11498.0722555,11497.7250238,0.0,5864.74,6263.62,0.0,7689.622077906372
1731071101.05,7.68,0.54,0.0,1.66,11498.3082349,11497.8703981,0.0,5864.87,6263.81,0.0,7689.669342526501
1731071101.55,8.32,1.167,0.0,2.11,11498.0896044,11498.561458,0.0,5865.0,6264.0,0.0,7689.755012273046
1731071102.05,7.68,0.551,0.0,4.01,11498.4418363,11498.2415203,0.0,5865.13,6264.19,0.0,7689.570700770781
1731071102.55,8.32,1.254,0.0,1.67,11498.8196504,11498.5734121,0.0,5865.26,6264.38,0.0,7689.848828805806
1731071103.05,7.68,0.772,0.0,1.955,11498.55148,11498.6342921,0.0,5865.39,6264.57,0.0,7689.469245246518
1731071103.55,8.32,0.582,0.0,2.24,11499.1571743,11499.2376946,0.0,5865.52,6264.76,0.0,7690.099124648513
1731071104.05,7.68,0.442,0.0,1.85,11498.7946645,11499.1959323,0.0,5865.65,6264.95,0.0,7689.580566648866
1731071104.55,8.32,0.563,0.0,2.2,11498.9824497,11499.096411,0.0,5865.78,6265.14,0.0,7689.425827170329
1731071105.05,7.68,1.521,0.0,2.02,11499.1082306,11499.5706613,0.0,5865.91,6265.33,0.0,7689.616219658901
1731071105.55,8.32,0.881,0.0,1.65,11499.3538285,11499.2855292,0.0,5866.04,6265.52,0.0,7689.377497887035
1731071106.05,7.69,0.643,0.0,3.47,11500.0427449,11499.5620034,0.0,5866.17,6265.71,0.0,7689.845830653646
1731071106.55,8.32,0.596,0.0,1.62,11500.0436452,11499.610197,0.0,5866.3,6265.9,0.0,7689.654731261551
1731071107.05,7.68,0.882,0.0,1.75,11500.3044103,11499.6744136,0.0,5866.43,6266.09,0.0,7689.664926725352
1731071107.55,7.67,0.816,0.0,2.97,11499.9849463,11499.8344266,0.0,5866.56,6266.28,0.0,7689.315220601871
1731071108.05,8.32,0.925,0.0,9.23,11499.9848008,11500.2387092,0.0,5866.69,6266.47,0.0,7689.3657224846165
1731071108.55,8.32,0.757,0.0,2.47,11500.3473081,11500.599301,0.0,5866.82,6266.66,0.0,7689.652172735825
1731071109.05,7.68,0.668,0.0,2.1,11500.7414238,11500.8073661,0.0,5866.95,6266.85,0.0,7689.8579646853605
1731071109.55,8.32,0.851,0.0,2.14,11500.4564005,11500.5341626,0.0,5867.08,6267.04,0.0,7689.238637191502
1731071110.05,7.68,0.698,0.0,1.85,11501.0556778,11501.210823,0.0,5867.21,6267.23,0.0,7689.913678110925
1731071110.55,8.32,0.794,0.0,1.59,11501.0633383,11500.7427938,0.0,5867.34,6267.42,0.0,7689.376185140946
1731071111.05,7.68,0.658,0.0,2.86,11501.5208739,11501.1696889,0.0,5867.47,6267.61,0.0,7689.7773873482465
1731071111.55,7.68,0.601,0.0,1.88,11501.2125291,11501.0390189,0.0,5867.6,6267.8,0.0,7689.2379828543435
1731071112.05,8.32,0.881,0.0,1.58,11501.8467243,11501.6406304,0.0,5867.73,6267.99,0.0,7689.887527403978
1731071112.55,8.32,0.905,0.0,7.03,11501.3667905,11501.4781666,0.0,5867.86,6268.18,0.0,7689.2007685551125
1731071113.05,7.67,0.915,0.0,1.76,11501.9156617,11501.7748498,0.0,5867.99,6268.37,0.0,7689.58026705437
1731071113.55,8.33,0.853,0.0,1.69,11501.794692,11502.3289042,0.0,5868.12,6268.56,0.0,7689.64417108179
1731071114.05,7.68,0.428,0.0,3.05,11501.9229458,11502.0375785,0.0,5868.25,6268.75,0.0,7689.31529718487
1731071114.55,8.32,0.91,0.0,1.76,11502.0346992,11502.0946334,0.0,5868.38,6268.94,0.0,7689.2114476644565
1731071115.05,7.68,0.699,0.0,1.64,11502.2838604,11502.2859956,0.0,5868.51,6269.13,0.0,7689.299681011955
1731071115.55,8.32,0.904,0.0,2.58,11502.6497827,11502.8159952,0.0,5868.64,6269.32,0.0,7689.7039320986705
1731071116.05,7.68,0.802,0.0,3.52,11502.8254109,11503.0468411,0.0,5868.77,6269.51,0.0,7689.7651615795485
1731071116.55,8.32,0.413,0.0,2.665,11503.1430955,11503.130379,0.0,5868.9,6269.7,0.0,7689.8302186088295
1731071117.05,7.68,1.075,0.0,1.81,11503.1345097,11503.3255448,0.0,5869.03,6269.89,0.0,7689.7321948035315
1731071117.55,8.32,0.542,0.0,2.51,11503.2081086,11503.1224756,0.0,5869.16,6270.08,0.0,7689.423362089839
1731071118.05,7.68,0.981,0.0,1.69,11503.5800518,11503.2395986,0.0,5869.29,6270.27,0.0,7689.551040710002
1731071118.55,8.32,0.886,0.0,2.13,11503.1972791,11503.7298183,0.0,5869.42,6270.46,0.0,7689.379651287425
1731071119.05,7.68,0.455,0.0,1.74,11503.9639046,11503.7894261,0.0,5869.55,6270.65,0.0,7689.757362970047
1731071119.55,8.33,1.056,0.0,1.78,11503.7603363,11503.6645262,0.0,5869.68,6270.84,0.0,7689.298651885136
1731071120.05,7.68,0.665,0.0,2.1,11504.1651473,11503.9365172,0.0,5869.81,6271.03,0.0,7689.55580925584
1731071120.55,8.32,1.107,0.0,1.51,11503.972476,11504.338726,0.0,5869.94,6271.22,0.0,7689.463800619297
1731071121.05,7.68,0.9,0.0,1.42,11504.3790344,11504.018578,0.0,5870.07,6271.41,0.0,7689.319269329415
1731071121.55,8.32,0.858,0.0,2.21,11504.6459858,11504.5034522,0.0,5870.2,6271.6,0.0,7689.620283664494
1731071122.05,7.68,1.608,0.0,1.77,11504.5278989,11504.4897793,0.0,5870.33,6271.79,0.0,7689.299899487302
1731071122.55,8.32,0.83,0.0,9.43,11504.9198005,11504.4979981,0.0,5870.46,6271.98,0.0,7689.36810433022
1731071123.05,7.68,1.712,0.0,2.37,11504.9154094,11504.9744193,0.0,5870.59,6272.17,0.0,7689.46453985296
1731071123.55,8.32,0.808,0.0,1.97,11505.0829134,11504.7518504,0.0,5870.72,6272.36,0.0,7689.211267485741
1731071124.05,7.68,0.606,0.0,2.96,11505.1441105,11505.1163045,0.0,5870.85,6272.55,0.0,7689.279566682678
1731071124.55,7.68,0.505,0.0,1.5,11504.9253305,11505.6322509,0.0,5870.98,6272.74,0.0,7689.245821053715
1731071125.05,8.32,0.624,0.0,1.84,11505.3066924,11505.3683468,0.0,5871.11,6272.93,0.0,7689.121108534721
1731071125.55,8.32,1.219,0.0,2.73,11505.8414069,11505.6065395,0.0,5871.24,6273.12,0.0,7689.4504615536825
1731071126.05,7.68,0.633,0.0,1.72,11505.6979926,11505.3916626,0.0,5871.37,6273.31,0.0,7688.974603437777
1731071126.55,8.31,0.548,0.0,1.91,11505.5749721,11506.1883636,0.0,5871.5,6273.5,0.0,7689.202058848399
1731071127.05,7.68,0.536,0.0,6.2,11506.2064995,11505.8451339,0.0,5871.63,6273.69,0.0,7689.206699908243
1731071127.55,8.33,0.656,0.0,1.54,11506.042559,11506.4704506,0.0,5871.76,6273.88,0.0,7689.28753385916
1731071128.05,7.67,0.96,0.0,2.47,11506.4830203,11506.4544258,0.0,5871.89,6274.07,0.0,7689.37483048966
1731071128.55,8.32,0.659,0.0,2.13,11506.4737947,11506.1400712,0.0,5872.02,6274.26,0.0,7688.929616274877
1731071129.05,7.68,0.575,0.0,1.99,11506.9797009,11506.6552127,0.0,5872.15,6274.45,0.0,7689.426320991041
1731071129.55,8.32,0.539,0.0,1.82,11506.9359858,11506.4703586,0.0,5872.28,6274.64,0.0,7689.043957442328
1731071130.05,7.68,0.746,0.0,1.64,11507.1574251,11506.7982134,0.0,5872.41,6274.83,0.0,7689.204765819354
1731071130.55,8.32,0.656,0.0,3.1,11507.1864464,11507.2049367,0.0,5872.54,6275.02,0.0,7689.278235813717
1731071131.05,7.68,0.809,0.0,1.73,11507.2106873,11507.2492445,0.0,5872.67,6275.21,0.0,7689.101599850745
1731071131.55,8.32,0.665,0.0,1.99,11507.3922306,11507.5626025,0.0,5872.8,6275.4,0.0,7689.223309550677
1731071132.05,7.68,0.58,0.0,2.47,11507.5211527,11507.3391815,0.0,5872.93,6275.59,0.0,7688.941211650081
1731071132.55,8.32,1.04,0.0,1.52,11507.7333205,11507.7854173,0.0,5873.06,6275.78,0.0,7689.17577607711
1731071133.05,7.68,0.777,0.0,1.9,11507.5037984,11507.8114165,0.0,5873.19,6275.97,0.0,7688.800724836439
1731071133.55,8.32,1.349,0.0,1.72,11508.1933332,11507.9277546,0.0,5873.32,6276.16,0.0,7689.160638150358
1731071134.05,7.68,0.951,0.0,1.69,11508.2152356,11507.9539986,0.0,5873.45,6276.35,0.0,7688.969999843532
