Time,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F2Distance,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F4Distance,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay,S1C1Distance,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1F1Distance
1731068915.31,19.8,0.367,0.0,3.51,4235.105438567234,19.8,0.497,0.0,0.734,4380.600756852593,7.68,1.332,0.0,2.24,7746.92026754637,19.8,0.471,0.0,1.11,3959.040272584861
1731068915.81,20.5,0.452,0.0,2.12,4235.174358447821,19.8,0.546,0.0,1.37,4381.254775935395,8.31,1.573,0.0,1.44,7747.16841449127,19.9,0.646,0.0,0.872,3959.2129665167
1731068916.31,19.8,0.445,0.0,4.93,4235.062712113421,20.5,0.547,0.0,6.51,4381.127039755261,7.69,1.325,0.0,8.76,7746.838472640922,20.5,0.614,0.0,1.08,3959.058122297768
1731068916.81,19.8,0.465,0.0,10.8,4235.508272082781,19.8,0.4,0.0,0.785,4381.638634684891,7.68,1.486,0.0,1.71,7747.186079114906,19.8,0.428,0.0,0.886,3959.521556230726
1731068917.31,19.8,0.412,0.0,1.6,4235.381074907781,19.8,0.532,0.0,0.717,4381.84464292507,8.32,0.825,0.0,1.51,7747.056610098954,19.8,0.551,0.0,0.69,3959.427283445855
1731068917.81,20.5,0.478,0.0,1.57,4235.318762545597,20.5,0.636,0.0,1.09,4382.279664011047,8.32,1.365,0.0,1.76,7747.102470843605,20.5,0.6,0.0,0.788,3959.4392285877393
1731068918.31,19.8,0.469,0.0,2.21,4235.083719230766,19.8,0.573,0.0,1.42,4382.134163234646,7.68,1.163,0.0,2.38,7746.69973865131,19.8,0.607,0.0,0.799,3959.174860771868
1731068918.81,19.8,0.631,0.0,2.17,4235.48976406315,19.8,0.904,0.0,0.862,4382.655761602581,8.32,0.813,0.0,1.72,7747.033838542661,19.8,0.728,0.0,0.81,3959.6067046519065
1731068919.31,19.8,0.489,0.0,1.81,4235.258450710311,19.8,0.573,0.0,1.01,4382.750075468103,7.68,1.553,0.0,1.73,7746.782596250215,19.8,0.725,0.0,0.798,3959.3986224083087
1731068919.81,20.5,0.817,0.0,1.76,4235.502898665051,20.5,0.582,0.0,0.869,4382.828210626974,7.68,0.797,0.0,2.35,7746.759197425428,20.5,0.665,0.0,1.16,3959.5940153310503
1731068920.31,19.8,0.411,0.0,2.36,4235.398788531846,19.8,0.911,0.0,0.759,4383.095195093506,8.32,1.267,0.0,1.7,7746.679303757643,19.9,0.771,0.0,1.34,3959.5329967748567
1731068920.81,19.8,0.483,0.0,2.0,4235.761192016216,19.8,0.801,0.0,0.902,4383.448838471169,8.32,0.965,0.0,1.76,7746.886797406939,19.8,0.869,0.0,0.848,3959.8903132853375
1731068921.31,19.8,0.456,0.0,8.34,4235.398739139307,19.8,0.692,0.0,0.912,4383.515154501434,7.68,0.767,0.0,8.48,7746.55249105832,19.8,0.678,0.0,5.01,3959.563825600758
1731068921.81,20.5,0.438,0.0,2.57,4235.361492405755,20.5,0.885,0.0,1.06,4383.82713816851,7.68,0.602,0.0,2.35,7746.5341034991025,20.5,0.968,0.0,1.39,3959.569983150373
1731068922.31,19.8,0.59,0.0,1.98,4235.82750476319,19.8,0.651,0.0,0.905,4384.399330260155,8.32,0.67,0.0,2.24,7746.929779246509,19.8,0.571,0.0,1.03,3960.064344685402
1731068922.81,19.9,0.688,0.0,2.76,4235.960373997926,19.9,0.747,0.0,1.04,4384.684564093596,8.31,1.198,0.0,2.1,7746.97979477197,19.8,0.563,0.0,1.12,3960.210126732185
1731068923.31,19.8,0.573,0.0,1.8,4235.961361065474,19.8,0.911,0.0,5.41,4384.764318537619,7.68,0.718,0.0,2.0,7746.835653687041,19.9,0.743,0.0,0.854,3960.1975661507167
1731068923.81,20.5,0.666,0.0,1.54,4236.002587597399,20.5,0.747,0.0,0.795,4385.118934546376,7.68,0.664,0.0,2.35,7746.883114339309,20.5,0.642,0.0,0.986,3960.2803089332974
1731068924.31,19.9,0.696,0.0,1.89,4236.242946550872,19.8,0.648,0.0,0.951,4385.041370217477,8.31,0.697,0.0,1.79,7746.760565408698,19.8,0.58,0.0,1.07,3960.4376987397454
1731068924.81,19.8,0.615,0.0,2.01,4236.273269249658,19.8,0.457,0.0,1.28,4385.514663148214,8.32,0.721,0.0,2.48,7746.876615273969,19.8,0.536,0.0,1.32,3960.5373962200447
1731068925.31,19.9,0.757,0.0,2.0,4236.262597103621,19.8,0.626,0.0,0.841,4385.640709105327,7.68,1.147,0.0,2.16,7746.755523700256,19.9,0.68,0.0,0.882,3960.525108600433
1731068925.81,20.5,0.686,0.0,5.56,4235.904343708774,20.5,0.516,0.0,0.78,4385.8833777146265,7.68,0.763,0.0,6.41,7746.533299885626,19.8,0.586,0.0,1.05,3960.24128122161
1731068926.31,19.9,0.708,0.0,2.75,4236.484379292035,19.8,0.55,0.0,0.991,4386.65878204114,8.32,0.853,0.0,2.53,7747.1128007895295,20.5,0.593,0.0,1.38,3960.878217649081
1731068926.81,19.8,0.698,0.0,3.05,4236.21023178503,19.8,0.745,0.0,1.57,4386.7410464487175,8.32,0.644,0.0,2.42,7746.832581302672,19.8,0.619,0.0,0.817,3960.630821856191
1731068927.31,19.8,0.664,0.0,2.19,4236.272424991574,19.2,0.738,0.032,0.727,4386.491729691774,7.68,0.75,0.0,2.21,7746.513794714135,19.8,0.69,0.0,0.951,3960.597708512878
1731068927.81,20.5,0.58,0.0,2.56,4236.548696833125,20.5,0.648,0.0,1.29,4387.050394031787,7.69,0.788,0.0,2.25,7746.806131191536,20.5,0.669,0.0,1.1,3960.926751783282
1731068928.31,19.8,0.414,0.0,2.21,4236.214389249002,19.8,0.66,0.0,1.49,4387.241303581826,8.31,0.747,0.0,1.75,7746.563573767259,19.8,0.804,0.0,0.956,3960.651954384128
1731068928.81,19.9,0.614,0.0,3.25,4236.727517689174,19.8,0.677,0.0,7.42,4387.768002246411,8.31,0.89,0.0,2.87,7746.954477071485,19.9,0.763,0.0,0.891,3961.176554719472
1731068929.31,19.8,0.983,0.0,2.57,4236.471137175291,19.8,0.741,0.0,4.114,4387.894188525984,7.69,0.791,0.0,2.69,7746.710531603975,19.8,0.932,0.0,1.1,3960.954088614733
1731068929.81,20.5,0.523,0.0,2.15,4236.53485677086,20.5,0.899,0.0,0.808,4388.257837271494,8.32,1.202,0.0,2.0,7746.774864774882,20.5,1.083,0.0,1.33,3961.058089965336
1731068930.31,19.8,0.525,0.0,2.01,4236.950163294692,19.8,0.784,0.0,1.1,4388.583757990687,7.68,1.385,0.0,2.36,7746.991596842848,19.9,0.846,0.0,0.931,3961.4545109021087
1731068930.81,19.8,0.665,0.0,2.56,4236.81982568576,19.8,0.797,0.0,1.42,4388.338711460764,8.32,1.112,0.0,2.06,7746.579163659519,19.8,0.657,0.0,0.879,3961.257607200389
1731068931.31,19.9,0.628,0.0,3.03,4236.506124969043,19.8,0.948,0.0,0.911,4388.55793230302,7.68,1.095,0.0,2.87,7746.364555110263,19.8,0.418,0.0,0.868,3961.006715347441
1731068931.81,20.5,0.641,0.0,2.78,4236.740577541313,19.8,1.001,0.0,1.22,4389.060973139449,8.32,0.745,0.0,3.12,7746.601269865651,20.5,0.291,0.0,1.08,3961.2876719667233
1731068932.31,19.9,0.907,0.0,1.91,4236.909610030911,20.5,1.093,0.0,1.29,4389.466769214852,7.68,0.99,0.0,1.72,7746.744591717173,19.8,0.546,0.0,1.36,3961.491111175301
1731068932.81,19.8,0.736,0.0,1.75,4236.480409290751,19.8,0.627,0.0,0.809,4389.261578972519,8.31,0.952,0.0,1.84,7746.207452629306,19.9,0.343,0.0,0.73,3961.047349625377
1731068933.31,19.8,0.845,0.0,1.99,4236.993290888276,19.8,0.31,0.0,0.799,4389.803195321741,7.68,0.98,0.0,1.62,7746.607572927734,19.8,0.348,0.0,0.824,3961.575051586301
1731068933.81,20.5,0.778,0.0,2.0,4236.89901166028,20.5,0.364,0.0,1.0,4390.000877312413,8.32,1.012,0.0,1.94,7746.489318703619,20.5,0.388,0.0,0.968,3961.50710574591
1731068934.31,19.8,0.989,0.0,1.74,4237.225533443288,19.8,0.541,0.0,1.34,4390.354588361896,7.68,0.592,0.0,2.34,7746.678979366132,19.8,0.551,0.0,2.87,3961.833728575428
1731068934.81,19.8,0.981,0.0,2.23,4237.095186967972,19.8,0.368,0.0,2.22,4390.5364345867065,8.32,0.995,0.0,1.45,7746.53279691158,19.8,0.525,0.0,0.946,3961.731418558216
1731068935.31,19.8,0.783,0.0,9.22,4236.835949891651,19.8,0.407,0.0,1.21,4390.61834815061,7.68,0.486,0.0,7.3,7746.25977135065,19.8,0.453,0.0,0.933,3961.49669290402
1731068935.81,20.5,0.741,0.0,1.59,4236.782468414232,20.5,0.36,0.0,0.727,4390.974300882756,8.32,0.976,0.0,1.51,7746.260629250357,20.5,0.366,0.0,0.854,3961.4987385594
1731068936.31,19.8,0.726,0.0,1.78,4236.793654485986,19.8,0.638,0.0,0.967,4390.915358826944,7.68,1.127,0.0,2.45,7746.035113810877,19.9,0.378,0.0,0.811,3961.464114802397
1731068936.81,19.2,0.759,0.0,1.91,4237.164217751551,19.8,0.466,0.0,1.83,4391.5606386767,8.32,0.529,0.0,2.12,7746.42866794489,19.8,0.402,0.0,0.84,3961.893060303784
1731068937.31,19.8,0.441,0.031,2.22,4237.440397013947,19.8,0.581,0.0,0.754,4391.541662188824,7.68,1.057,0.0,1.62,7746.360724649828,19.8,0.625,0.0,0.704,3962.093983945032
1731068937.81,20.5,0.301,0.0,1.73,4237.051630800599,19.9,0.526,0.0,0.821,4392.13929590513,7.68,0.596,0.0,1.7,7746.3444576499805,20.5,0.501,0.0,1.02,3961.8628072935353
1731068938.31,19.8,0.602,0.0,1.87,4237.495524182631,20.5,0.488,0.0,0.922,4392.617329090907,8.32,1.389,0.0,2.28,7746.670424396789,19.8,0.507,0.0,1.18,3962.317399798041
1731068938.81,19.9,0.693,0.0,1.62,4237.381778545347,19.8,0.578,0.0,1.29,4392.368615356494,7.67,0.823,0.0,1.76,7746.264041888884,19.8,0.586,0.0,0.8,3962.1338144333463
1731068939.31,19.8,0.363,0.0,2.17,4237.564845466579,19.8,0.672,0.0,0.848,4392.608402490455,8.33,0.652,0.0,1.7,7746.310871771569,19.8,0.724,0.0,0.879,3962.312455870095
1731068939.81,20.5,0.392,0.0,7.41,4237.719469565753,20.5,0.498,0.0,0.981,4393.300370802199,8.32,1.126,0.0,7.85,7746.625437223191,19.9,0.511,0.0,1.55,3962.567044916119
1731068940.31,19.8,0.619,0.0,2.27,4237.3600455344085,19.8,0.532,0.0,1.42,4393.055761652772,7.68,0.7,0.0,2.64,7746.098619832309,20.5,0.567,0.0,0.845,3962.1742016632
1731068940.81,19.8,0.46,0.0,2.44,4237.34654256287,19.8,0.697,0.0,0.833,4393.282863521983,7.67,1.143,0.0,2.43,7746.039128815581,19.8,0.716,0.0,0.868,3962.1818787084208
1731068941.31,19.8,0.523,0.0,2.93,4237.7896763349245,19.8,0.594,0.0,6.57,4393.873120090499,8.33,0.743,0.0,2.84,7746.434712482649,19.8,0.588,0.0,0.847,3962.660714650669
1731068941.81,20.5,0.67,0.0,2.6,4238.005720706481,19.8,0.676,0.0,0.848,4394.166829401049,8.32,0.633,0.0,3.0,7746.5316853193535,20.5,0.662,0.0,0.855,3962.8795219243143
1731068942.31,19.8,0.442,0.0,2.65,4237.660165111446,20.5,0.703,0.0,5.05,4394.45152434936,7.68,0.852,0.0,2.65,7746.341846022951,19.9,0.625,0.0,0.81,3962.615942522904
1731068942.81,19.8,0.49,0.0,1.93,4237.814948702294,19.8,0.631,0.0,1.08,4394.695173222782,8.32,0.579,0.0,2.57,7746.376934805867,19.8,0.645,0.0,0.757,3962.7712436673305
1731068943.31,19.8,0.492,0.0,1.69,4238.155085143796,19.8,0.636,0.0,0.962,4395.001578850463,7.68,1.22,0.0,1.92,7746.543964999117,19.8,0.541,0.0,0.785,3963.099012799122
1731068943.81,20.5,0.602,0.0,2.76,4238.2485921928765,19.9,0.805,0.0,0.926,4395.326364353823,8.32,0.75,0.0,2.44,7746.598963393832,19.8,0.564,0.0,0.784,3963.2198970657023
1731068944.31,19.9,0.557,0.0,3.54,4237.505610083907,20.5,0.777,0.0,0.808,4394.97209815514,7.68,0.723,0.0,3.78,7745.811694948397,20.5,0.521,0.0,1.02,3962.474617043536
1731068944.81,19.8,0.569,0.0,1.95,4237.977240925133,19.8,0.759,0.0,0.782,4395.495830331568,8.32,0.583,0.0,2.82,7746.180089384675,19.8,0.472,0.0,1.41,3962.963080498324
1731068945.31,19.8,0.645,0.0,3.04,4237.886335236844,19.8,0.671,0.0,0.757,4396.0217999656425,7.68,0.684,0.0,2.8,7746.268162018248,19.9,0.507,0.0,0.801,3962.9708662451417
1731068945.81,20.5,0.606,0.0,2.41,4238.301064025629,19.8,0.608,0.0,1.22,4396.136077836624,8.32,1.332,0.0,1.95,7746.352782754664,19.8,0.572,0.0,1.02,3963.31980481463
1731068946.31,19.8,0.599,0.0,2.2,4238.3718476936765,20.5,0.558,0.0,1.87,4396.354955123495,7.68,0.712,0.0,2.34,7746.330370883859,20.5,0.57,0.0,1.4,3963.397754961155
1731068946.81,19.8,0.789,0.0,1.72,4238.282917563689,19.8,0.618,0.0,0.898,4396.317370131414,8.32,0.956,0.0,1.8,7746.068077607187,19.8,0.659,0.0,0.806,3963.282185096197
1731068947.31,19.8,0.679,0.0,2.45,4238.061836500985,19.8,0.594,0.0,0.999,4396.5605421415885,7.68,0.711,0.0,2.43,7745.914641036554,19.9,0.641,0.0,1.01,3963.115874213527
1731068947.81,20.5,0.762,0.0,2.53,4238.016846429518,20.5,0.573,0.0,0.932,4396.79414379874,7.68,0.782,0.0,3.13,7745.843422511863,20.5,0.613,0.0,1.47,3963.09806224108
1731068948.31,19.8,0.819,0.0,2.0,4238.553472309423,19.8,0.73,0.0,0.875,4397.574106190335,8.32,1.25,0.0,1.97,7746.40412881426,19.8,0.95,0.0,1.83,3963.6989846801
1731068948.81,19.9,0.825,0.0,5.01,4238.095315935023,19.8,0.849,0.0,2.11,4397.580081440971,8.32,0.929,0.0,4.61,7745.984054469,19.8,0.897,0.0,1.85,3963.277264265343
1731068949.31,19.8,0.669,0.0,10.1,4238.627516715301,19.8,0.804,0.0,1.23,4398.061350977391,7.68,0.973,0.0,11.7,7746.356340681635,19.8,0.772,0.0,0.961,3963.808113301325
1731068949.81,20.5,0.572,0.0,2.17,4238.276281791915,20.5,0.795,0.0,0.741,4398.133512331747,8.33,0.739,0.0,2.47,7746.031075894864,20.5,0.829,0.0,1.0,3963.492536133824
1731068950.31,19.8,0.641,0.0,2.43,4238.124603885124,19.8,0.705,0.0,0.862,4398.025169549788,7.68,1.106,0.0,2.27,7745.693241573553,19.8,0.764,0.0,1.12,3963.307573464548
1731068950.81,19.8,0.493,0.0,1.94,4238.817880904511,19.8,0.815,0.0,0.934,4398.512510411197,8.31,1.004,0.0,2.09,7746.150011958732,19.8,0.831,0.0,0.979,3963.9775446135295
1731068951.31,19.6,0.697,0.0,1.73,4238.750875910295,19.8,0.898,0.0,1.73,4398.803260374966,7.69,0.864,0.0,1.77,7746.103389534937,19.9,0.873,0.0,0.873,3963.953590752434
1731068951.81,20.7,0.654,0.0,2.82,4238.66725703412,20.5,0.935,0.0,0.925,4398.908045891896,8.32,1.021,0.0,2.66,7745.9325135322415,20.5,1.061,0.0,0.896,3963.8741471873086
1731068952.31,19.8,0.665,0.0,2.18,4238.796907780898,19.8,0.888,0.0,1.07,4399.188961081917,7.68,0.816,0.0,2.38,7745.97826917523,19.2,0.377,0.0,0.779,3964.016213715406
1731068952.81,19.8,0.8,0.0,2.06,4238.353961108634,19.2,0.817,0.032,0.721,4399.153010540694,7.69,1.062,0.0,2.02,7745.539644007827,20.5,0.272,0.0,1.48,3963.598185699687
1731068953.31,19.9,0.747,0.0,2.12,4239.182686047662,19.8,1.068,0.0,1.32,4400.21524161499,8.31,1.018,0.0,2.24,7746.422656722303,19.8,0.521,0.0,0.833,3964.5116336484607
1731068953.81,20.5,0.622,0.0,9.26,4238.860181109391,20.5,0.976,0.0,1.63,4399.908972080483,8.32,0.869,0.0,8.44,7745.875875474153,20.5,0.454,0.0,4.81,3964.1366101871618
1731068954.31,19.9,0.617,0.0,2.41,4238.672709186276,18.6,0.404,0.033,0.929,4400.1224381845095,7.68,0.942,0.0,3.43,7745.720706089023,19.8,0.39,0.0,1.22,3963.992467746297
1731068954.81,19.8,0.899,0.0,2.33,4238.6609262269785,20.5,0.388,0.0,0.886,4400.298396246912,8.32,0.499,0.0,2.06,7745.6301777656545,19.9,0.405,0.0,1.03,3963.9902625974514
1731068955.31,19.8,0.713,0.0,2.33,4238.956247945175,19.8,0.363,0.0,4.87,4400.852567483765,7.68,0.917,0.0,2.42,7745.929268570302,19.8,0.371,0.0,0.822,3964.33470298009
1731068955.81,20.5,0.695,0.0,2.03,4239.390673126047,19.8,0.34,0.031,0.794,4401.317170902493,7.68,0.562,0.0,2.68,7746.242227360222,19.9,0.358,0.0,0.931,3964.7782244774944
1731068956.31,19.8,0.873,0.0,2.16,4238.964011066408,19.8,0.381,0.0,0.894,4401.572398084184,8.32,0.915,0.0,3.12,7745.993221165621,20.5,0.397,0.0,0.816,3964.438795742492
1731068956.81,19.8,0.842,0.0,2.71,4238.83396466466,18.6,0.471,0.065,1.09,4401.272092325527,8.3,1.316,0.0,2.92,7745.546589508609,19.8,0.562,0.0,0.843,3964.229672274032
1731068957.31,19.8,0.613,0.0,2.67,4239.088300966496,19.8,0.603,0.0,1.45,4401.981677697852,7.7,0.679,0.0,2.69,7745.922006705319,19.8,0.388,0.0,0.833,3964.573583582165
1731068957.81,19.8,0.581,0.0,2.23,4239.067052337587,20.5,0.476,0.0,0.83,4401.70210316192,8.32,1.33,0.0,2.31,7745.54281759295,20.5,0.503,0.0,1.08,3964.4621084468654
1731068958.31,20.5,0.277,0.0,6.74,4239.458330065507,19.8,0.47,0.0,1.07,4402.5972731605225,7.68,0.774,0.0,7.68,7746.102527340427,19.2,0.416,0.032,1.33,3964.964360601863
1731068958.81,19.8,0.269,0.0,1.68,4239.506367245044,19.9,0.482,0.0,1.56,4402.563634102211,8.32,1.101,0.0,1.94,7745.9113486574915,19.8,0.504,0.0,0.977,3964.966762054553
1731068959.31,19.8,0.315,0.0,2.09,4239.62501013689,19.8,0.422,0.0,0.89,4403.168770479775,7.68,1.105,0.0,2.32,7746.153663043971,19.8,0.478,0.0,0.908,3965.1714302899386
1731068959.81,20.5,0.353,0.0,2.36,4239.509048804946,20.5,0.448,0.0,0.975,4403.239225799584,7.68,0.936,0.0,1.77,7745.945174936865,19.9,0.446,0.0,1.44,3965.0566927961127
1731068960.31,19.8,0.486,0.0,2.52,4239.619490013891,19.8,0.461,0.0,0.85,4403.349549626188,8.32,1.343,0.0,2.09,7745.874998289712,20.5,0.507,0.0,1.09,3965.1444358962185
1731068960.81,19.8,0.591,0.0,2.18,4239.550548012478,19.8,0.467,0.0,0.869,4403.818502480513,7.68,1.257,0.0,1.89,7745.938418144902,19.9,0.506,0.0,1.11,3965.158434026195
1731068961.31,19.8,0.489,0.0,2.18,4239.403626907803,19.8,0.52,0.0,1.04,4403.893131346472,8.32,1.402,0.0,2.28,7745.717007196422,19.8,0.517,0.0,0.891,3965.018142533632
1731068961.81,20.5,0.371,0.0,1.99,4239.825601596505,20.5,0.479,0.0,1.41,4404.31821155522,8.31,0.891,0.0,1.64,7745.999134746593,20.5,0.541,0.0,0.902,3965.442239048569
1731068962.31,19.8,0.921,0.0,2.75,4239.558479318283,19.8,0.535,0.0,0.857,4404.002973926983,7.68,0.939,0.0,1.89,7745.474515893711,19.9,0.578,0.0,0.933,3965.112527820527
1731068962.81,19.8,0.516,0.0,3.82,4239.476948562552,19.8,0.577,0.0,0.857,4404.468233921123,8.33,1.317,0.0,4.85,7745.5293135396605,19.8,0.617,0.0,1.13,3965.114945683674
1731068963.31,19.9,0.427,0.0,2.46,4239.704375860524,19.8,0.589,0.0,0.849,4404.645350377487,7.68,0.839,0.0,2.58,7745.559410704536,19.8,0.616,0.0,1.02,3965.31756776231
1731068963.81,20.5,0.561,0.0,1.8,4239.571333098408,20.5,0.569,0.0,1.0,4404.702784044822,7.68,1.279,0.0,1.93,7745.334235425583,20.5,0.601,0.0,0.778,3965.185315935599
1731068964.31,19.9,0.669,0.0,1.9,4239.8271817335335,19.8,0.886,0.0,1.43,4405.332378713146,8.31,0.7,0.0,1.87,7745.660551200632,19.8,0.74,0.0,1.08,3965.51278745356
1731068964.81,19.8,0.481,0.0,2.36,4239.982371082951,19.8,0.799,0.0,1.35,4405.861785488122,7.68,0.872,0.0,1.7,7745.873967744377,19.8,0.683,0.0,3.61,3965.7319158867226
1731068965.31,19.8,0.499,0.0,1.88,4240.248709158516,19.9,0.666,0.0,1.5,4406.157471913959,8.32,0.651,0.0,1.77,7745.997466901277,19.8,0.521,0.0,0.762,3965.994157757398
1731068965.81,20.5,0.703,0.0,2.2,4239.778283121137,20.5,0.777,0.0,0.841,4405.880182979563,8.32,0.714,0.0,2.0,7745.394582103275,20.5,0.557,0.0,1.0,3965.498992698586
1731068966.31,19.8,0.507,0.0,2.19,4239.795825841207,19.8,0.92,0.0,1.03,4406.243542283054,7.05,1.125,0.0,1.85,7745.4355230856545,19.9,0.784,0.0,1.29,3965.563509288906
1731068966.81,19.9,0.63,0.0,3.04,4239.805886768252,19.9,0.815,0.0,1.43,4406.194764465766,8.31,0.788,0.071,3.4,7745.215905130797,19.8,0.815,0.0,1.04,3965.530025520509
1731068967.31,19.8,0.697,0.0,2.82,4240.361914792038,19.8,0.572,0.0,1.66,4406.677273059833,7.68,0.812,0.0,2.87,7745.601061364889,19.8,0.614,0.0,0.893,3966.081526975505
1731068967.81,20.5,1.178,0.0,8.82,4239.921503163146,20.5,0.498,0.0,0.997,4406.80750457729,8.32,0.58,0.0,10.2,7745.267141107754,20.5,0.527,0.0,0.958,3965.702594343684
1731068968.31,19.8,0.745,0.0,2.8,4240.388304139015,19.8,0.728,0.0,0.94,4407.23768313373,7.68,0.731,0.0,2.87,7745.57496434679,19.9,0.885,0.0,0.874,3966.1661587308913
1731068968.81,19.8,0.689,0.0,2.85,4240.362768831183,19.8,0.683,0.0,0.822,4407.569099868776,7.68,0.784,0.0,2.22,7745.574403122481,19.8,0.748,0.0,0.951,3966.186739721005
1731068969.31,19.8,0.744,0.0,3.14,4240.32232823732,19.9,0.614,0.0,1.03,4407.705769819525,8.32,0.702,0.0,2.73,7745.445023201101,19.9,0.671,0.0,1.34,3966.151284075703
1731068969.81,20.5,0.642,0.0,2.92,4240.780386951287,19.8,0.598,0.0,1.03,4408.356924930887,8.32,0.89,0.0,3.25,7745.88615229664,20.5,0.613,0.0,7.47,3966.6564934397575
1731068970.31,19.8,0.832,0.0,2.48,4240.474356608347,20.5,0.714,0.0,1.06,4408.6296450959935,7.68,0.792,0.0,2.58,7745.70836183173,19.8,0.752,0.0,0.968,3966.424170954971
1731068970.81,19.8,0.493,0.0,2.88,4240.469954904714,19.8,0.664,0.0,0.937,4408.282419878064,8.32,1.027,0.0,2.87,7745.295566385537,19.8,0.882,0.0,0.823,3966.31194891773
1731068971.31,19.9,0.49,0.0,3.12,4240.81250828861,19.8,0.653,0.0,0.89,4409.001759903484,7.68,1.007,0.0,2.95,7745.721267097027,19.8,0.765,0.0,1.22,3966.733549850243
1731068971.81,20.5,0.578,0.0,2.7,4240.834328835074,19.9,0.743,0.0,0.985,4409.479009474479,8.32,1.014,0.0,2.83,7745.8352951524785,20.5,0.845,0.0,1.33,3966.827061262205
1731068972.31,19.8,0.636,0.0,10.7,4240.837113046488,20.5,0.738,0.0,1.72,4409.347147220082,7.68,1.067,0.0,10.7,7745.560294260578,19.9,0.787,0.0,0.879,3966.768858059221
1731068972.81,19.8,0.568,0.0,1.6,4240.810870860694,19.8,0.761,0.0,0.938,4409.349164667075,7.68,0.538,0.0,1.75,7745.354142607369,19.8,0.933,0.0,0.999,3966.715598985846
1731068973.31,19.8,0.563,0.0,2.53,4240.888858787096,19.8,0.833,0.0,1.11,4409.791468115665,8.32,0.864,0.0,2.37,7745.474569197751,19.8,0.71,0.0,0.702,3966.849370528436
1731068973.81,20.5,0.508,0.0,2.86,4240.4752958064,19.2,0.795,0.062,0.72,4409.758465768604,8.32,1.017,0.0,3.39,7745.052351197768,19.8,0.324,0.0,0.76,3966.4571114257087
1731068974.31,19.8,0.6,0.0,2.2,4240.524422805228,19.8,0.873,0.0,1.09,4410.054044208577,7.68,0.952,0.0,2.27,7745.066885675727,20.5,0.438,0.0,0.963,3966.533579236545
1731068974.81,19.8,0.612,0.0,2.61,4241.216965681777,19.8,0.972,0.0,1.3,4410.743210090419,8.32,0.904,0.0,2.11,7745.649320660009,19.9,0.477,0.0,1.45,3967.247771812356
1731068975.31,19.8,0.737,0.0,2.83,4240.816247903275,19.2,0.643,0.032,1.01,4410.61945454076,7.68,0.928,0.0,2.57,7745.177003655125,19.8,0.433,0.0,0.768,3966.846314954969
1731068975.81,20.5,0.7,0.0,1.95,4240.689816853894,19.8,0.311,0.0,6.03,4411.0074091413535,8.32,1.105,0.0,1.97,7745.161024639055,20.5,0.319,0.0,1.03,3966.7932115077824
1731068976.31,19.8,0.86,0.0,2.2,4240.834091962945,20.5,0.502,0.0,0.872,4411.313681077557,7.68,1.052,0.0,2.06,7745.229943984211,19.9,0.603,0.0,0.86,3966.953422217653
1731068976.81,19.8,0.765,0.0,5.47,4240.940511782721,19.8,0.63,0.0,4.91,4411.701604474298,8.32,1.127,0.0,6.22,7745.330736980237,19.8,0.529,0.0,1.07,3967.099426754292
1731068977.31,19.8,0.755,0.0,3.0,4241.333139992978,19.9,0.419,0.0,1.15,4411.685780835157,7.68,1.11,0.0,1.77,7745.323592121732,19.8,0.459,0.0,1.28,3967.4003520467386
1731068977.81,20.5,0.898,0.0,2.91,4241.256358895696,19.8,0.387,0.0,1.1,4411.971038065603,8.32,0.531,0.0,2.86,7745.268543086803,19.8,0.393,0.0,1.9,3967.366863098204
1731068978.31,19.8,0.763,0.0,1.79,4241.493238675179,20.5,0.423,0.0,0.881,4412.392406223733,7.68,1.024,0.0,1.87,7745.455616783011,20.5,0.49,0.0,0.919,3967.631859932859
1731068978.81,19.9,0.571,0.0,2.08,4241.365880610361,19.8,0.662,0.0,0.951,4412.7515747950165,8.32,0.496,0.0,2.19,7745.42122782061,19.9,0.577,0.0,0.807,3967.571572380736
1731068979.31,19.8,0.593,0.0,2.68,4241.393125122708,19.8,0.649,0.0,1.16,4412.789483453565,7.68,0.958,0.0,2.8,7745.26428083454,19.8,0.45,0.0,1.05,3967.572008739982
1731068979.81,20.5,0.429,0.0,1.96,4241.060454642374,19.8,0.521,0.0,0.97,4412.808391790944,8.32,1.314,0.0,1.92,7744.914934558182,19.8,0.543,0.0,1.42,3967.260462519044
1731068980.31,19.8,0.417,0.0,2.27,4241.575970753431,20.5,0.434,0.0,0.834,4413.385913526474,7.68,0.673,0.0,2.08,7745.339067475487,20.5,0.432,0.0,0.841,3967.798459185661
1731068980.81,19.8,0.621,0.0,2.18,4241.056194967147,19.8,0.622,0.0,1.02,4413.172311645538,7.69,1.503,0.0,1.99,7744.751017341822,19.8,0.674,0.0,0.956,3967.275190630673
1731068981.31,19.8,0.452,0.0,4.07,4241.448488793507,19.9,0.532,0.0,1.13,4413.804428233439,7.67,0.722,0.077,3.6,7745.147340988888,19.9,0.58,0.0,1.07,3967.71997753376
