Time,Delay
1731070776.163,3.06
1731070776.661,3.23
1731070777.16,1.46
1731070777.662,2.31
1731070778.164,2.8
1731070778.664,1.61
1731070779.165,1.61
1731070779.666,1.65
1731070780.167,1.36
1731070780.67,2.21
1731070781.17,2.0
1731070781.67,2.05
1731070782.171,2.13
1731070782.671,1.41
1731070783.174,2.99
1731070783.673,1.66
1731070784.174,1.85
1731070784.676,2.45
1731070785.177,1.71
1731070785.678,1.78
1731070786.18,2.39
1731070786.68,1.59
1731070787.187,6.28
1731070787.684,2.59
1731070788.184,1.55
1731070788.685,2.01
1731070789.186,1.72
1731070789.687,1.65
1731070790.189,2.34
1731070790.69,1.85
1731070791.19,1.98
1731070791.695,5.6
1731070792.193,2.45
1731070792.694,2.46
1731070793.196,2.32
1731070793.696,2.08
1731070794.198,3.21
1731070794.697,1.74
1731070795.2,1.64
1731070795.701,2.98
1731070796.199,1.46
1731070796.708,8.79
1731070797.204,2.66
1731070797.703,1.49
1731070798.205,1.95
1731070798.705,2.12
1731070799.206,2.18
1731070799.707,2.13
1731070800.207,1.67
1731070800.71,3.42
1731070801.215,7.97
1731070801.71,2.12
1731070802.21,1.51
1731070802.711,1.51
1731070803.213,2.42
1731070803.713,1.69
1731070804.216,1.81
1731070804.718,1.93
1731070805.217,1.68
1731070805.722,4.98
1731070806.22,2.12
1731070806.721,1.8
1731070807.222,2.18
1731070807.723,1.91
1731070808.222,1.79
1731070808.725,3.01
1731070809.224,1.56
1731070809.726,1.93
1731070810.226,1.98
1731070810.727,1.83
1731070811.229,2.23
1731070811.73,2.3
1731070812.23,2.23
1731070812.731,2.18
1731070813.231,1.66
1731070813.734,3.63
1731070814.233,1.76
1731070814.734,1.55
1731070815.245,10.8
1731070815.736,1.61
1731070816.238,1.69
1731070816.74,2.46
1731070817.24,1.52
1731070817.741,1.8
1731070818.243,1.99
1731070818.743,1.56
1731070819.245,2.36
1731070819.753,7.17
1731070820.246,1.95
1731070820.747,2.08
1731070821.247,1.49
1731070821.75,3.43
1731070822.25,2.74
1731070822.751,1.61
1731070823.253,3.03
1731070823.753,1.75
1731070824.258,5.85
1731070824.754,1.67
1731070825.255,1.48
1731070825.758,2.29
1731070826.258,1.91
1731070826.758,1.83
1731070827.26,1.67
1731070827.761,2.07
1731070828.263,3.02
1731070828.763,2.38
1731070829.264,1.75
1731070829.765,2.92
1731070830.264,1.47
1731070830.766,1.93
1731070831.266,1.68
1731070831.768,1.69
1731070832.27,2.45
1731070832.771,2.0
1731070833.271,2.19
1731070833.778,8.77
1731070834.273,1.95
1731070834.774,2.8
1731070835.274,1.61
1731070835.775,1.53
1731070836.278,3.06
1731070836.777,1.59
1731070837.278,1.69
1731070837.78,2.47
1731070838.287,8.32
1731070838.781,1.75
1731070839.283,1.75
1731070839.783,1.51
1731070840.285,2.25
1731070840.785,1.79
1731070841.287,1.62
1731070841.79,2.51
1731070842.29,2.28
1731070842.793,5.14
1731070843.291,2.19
1731070843.791,1.58
1731070844.294,3.11
1731070844.793,1.57
1731070845.295,1.68
1731070845.795,1.83
