Time,Bitrate,Jitter,Datagrams
1731069774.41,8.32,1.450,0.0
1731069774.91,8.32,0.868,0.0
1731069775.41,7.67,1.320,0.0
1731069775.91,8.32,0.935,0.0
1731069776.41,7.68,1.111,0.0
1731069776.91,8.32,1.385,0.0
1731069777.41,7.68,1.010,0.0
1731069777.91,8.32,0.944,0.0
1731069778.41,7.68,0.734,0.0
1731069778.91,8.31,0.817,0.0
1731069779.41,7.68,0.745,0.0
1731069779.91,7.68,1.283,0.0
1731069780.41,8.32,1.180,0.0
1731069780.91,8.31,0.974,0.0
1731069781.41,7.68,1.017,0.0
1731069781.91,8.33,0.825,0.0
1731069782.41,7.68,0.826,0.0
1731069782.91,8.31,0.958,0.0
1731069783.41,7.68,0.525,0.0
1731069783.91,8.32,0.899,0.0
1731069784.41,7.67,0.826,0.0
1731069784.91,8.33,0.949,0.0
1731069785.41,7.69,1.454,0.0
1731069785.91,7.68,0.731,0.0
1731069786.41,8.32,1.090,0.0
1731069786.91,7.68,0.815,0.0
1731069787.41,8.33,0.998,0.0
1731069787.91,8.32,1.105,0.0
1731069788.41,7.68,0.556,0.0
1731069788.91,8.32,1.192,0.0
1731069789.41,7.69,0.763,0.0
1731069789.91,8.31,1.046,0.0
1731069790.41,7.68,1.018,0.0
1731069790.91,8.32,0.638,0.0
1731069791.41,7.68,1.245,0.0
1731069791.91,8.32,0.625,0.0
1731069792.41,7.68,1.078,0.0
1731069792.91,8.32,0.685,0.0
1731069793.41,7.67,0.870,0.0
1731069793.91,8.32,1.357,0.0
1731069794.41,7.68,0.815,0.0
1731069794.91,8.32,1.201,0.0
1731069795.41,7.69,0.824,0.0
1731069795.91,8.31,0.912,0.0
1731069796.41,7.68,0.734,0.0
1731069796.91,8.32,0.949,0.0
1731069797.41,7.68,1.446,0.0
1731069797.91,8.32,0.855,0.0
1731069798.41,7.69,0.767,0.0
1731069798.91,8.31,0.599,0.0
1731069799.41,7.68,0.755,0.0
1731069799.91,7.68,0.639,0.0
1731069800.41,8.33,0.816,0.0
1731069800.91,8.31,0.854,0.0
1731069801.41,7.68,0.693,0.0
1731069801.91,8.32,0.797,0.0
1731069802.41,7.68,0.694,0.0
1731069802.91,8.32,0.770,0.0
1731069803.41,7.69,0.965,0.0
1731069803.91,7.67,0.536,0.0
1731069804.41,8.32,0.924,0.0
1731069804.91,8.32,0.805,0.0
1731069805.41,7.68,0.832,0.0
1731069805.91,8.31,1.124,0.0
1731069806.41,7.68,0.790,0.0
1731069806.91,8.32,1.064,0.0
1731069807.41,7.68,0.908,0.0
1731069807.91,8.33,0.961,0.0
1731069808.41,7.67,1.143,0.0
1731069808.91,7.68,0.790,0.07692307692307693
1731069809.41,7.68,1.203,0.0
1731069809.91,8.32,0.622,0.0
1731069810.41,7.69,0.990,0.0
1731069810.91,8.31,1.128,0.0
1731069811.41,7.68,0.615,0.0
1731069811.91,8.32,1.049,0.0
1731069812.41,7.68,0.619,0.0
1731069812.91,7.68,1.107,0.07692307692307693
1731069813.41,7.67,0.717,0.0
1731069813.91,8.32,0.607,0.0
1731069814.41,7.68,1.192,0.0
1731069814.91,8.32,0.830,0.0
1731069815.41,7.68,1.197,0.0
1731069815.91,8.32,0.884,0.0
1731069816.41,7.67,0.772,0.0
1731069816.91,7.68,0.724,0.0
1731069817.41,8.32,0.711,0.0
1731069817.91,8.33,1.173,0.0
1731069818.41,7.67,0.851,0.0
1731069818.91,8.32,0.973,0.0
1731069819.41,7.69,0.840,0.0
1731069819.91,8.33,0.761,0.0
1731069820.41,7.68,0.986,0.0
1731069820.91,7.68,0.663,0.0
1731069821.41,8.32,0.786,0.0
1731069821.91,8.33,0.602,0.0
1731069822.41,7.68,0.772,0.0
1731069822.91,8.31,0.803,0.0
1731069823.41,7.68,0.783,0.0
1731069823.91,8.32,0.903,0.0
1731069824.41,7.68,0.566,0.0
1731069824.91,8.32,0.852,0.0
1731069825.41,7.67,1.231,0.0
1731069825.91,8.33,0.956,0.0
1731069826.41,7.67,1.056,0.0
1731069826.91,8.33,0.641,0.0
1731069827.41,7.68,1.163,0.0
1731069827.91,8.31,0.874,0.0
1731069828.41,7.68,0.906,0.0
1731069828.91,8.32,1.095,0.0
1731069829.41,7.69,0.552,0.0
1731069829.91,8.32,0.933,0.0
1731069830.41,7.68,0.590,0.0
1731069830.91,8.31,0.926,0.0
1731069831.41,7.68,1.123,0.0
1731069831.91,8.32,0.653,0.0
1731069832.41,7.68,1.082,0.0
1731069832.91,8.32,0.524,0.0
1731069833.41,7.68,1.078,0.0
1731069833.91,7.68,0.700,0.0
1731069834.41,8.32,0.832,0.0
1731069834.91,8.32,1.219,0.0
1731069835.41,7.68,1.109,0.0
1731069835.91,8.32,1.401,0.0
1731069836.41,7.69,0.832,0.0
1731069836.91,8.32,0.887,0.0
1731069837.41,7.68,1.001,0.0
1731069837.91,8.33,0.761,0.0
1731069838.41,7.68,1.225,0.0
1731069838.91,8.31,0.866,0.0
1731069839.41,7.68,0.870,0.0
1731069839.91,8.33,0.623,0.0
1731069840.41,7.03,0.783,0.08333333333333333
1731069840.91,8.32,1.228,0.0
1731069841.41,7.68,0.711,0.0
1731069841.91,8.32,0.751,0.0
1731069842.41,7.68,0.600,0.0
1731069842.91,8.32,0.695,0.0
1731069843.41,7.68,0.693,0.0
1731069843.91,8.32,0.761,0.0
1731069844.41,7.68,0.865,0.0
1731069844.91,8.32,0.660,0.0
1731069845.41,7.68,0.844,0.0
1731069845.91,8.32,0.897,0.0
1731069846.41,7.68,0.847,0.0
1731069846.91,8.32,1.288,0.0
1731069847.41,7.68,0.640,0.0
1731069847.91,8.32,1.054,0.0
1731069848.41,7.68,0.932,0.0
1731069848.91,8.33,0.855,0.0
1731069849.41,7.68,0.993,0.0
1731069849.91,8.32,0.529,0.0
1731069850.41,7.67,0.987,0.0
1731069850.91,7.04,0.608,0.08333333333333333
1731069851.41,8.32,1.658,0.0
1731069851.91,8.32,1.492,0.0
1731069852.41,7.68,0.759,0.0
1731069852.91,8.32,1.072,0.0
1731069853.41,7.68,0.607,0.0
1731069853.91,8.32,0.905,0.0
1731069854.41,7.68,1.197,0.0
1731069854.91,8.32,0.866,0.0
1731069855.41,7.68,2.003,0.0
1731069855.91,8.32,1.075,0.0
1731069856.41,7.69,1.413,0.0
1731069856.91,8.31,0.860,0.0
1731069857.41,7.69,0.890,0.0
1731069857.91,8.31,1.500,0.0
1731069858.41,7.69,0.795,0.0
1731069858.91,8.31,1.155,0.0
1731069859.41,7.68,0.781,0.0
1731069859.91,7.68,0.760,0.0
1731069860.41,8.32,0.625,0.0
1731069860.91,7.69,0.716,0.0
1731069861.41,8.31,1.312,0.0
1731069861.91,8.32,1.022,0.0
1731069862.41,7.68,0.872,0.0
1731069862.91,8.31,0.652,0.0
1731069863.41,7.69,0.741,0.0
1731069863.91,7.68,0.854,0.0
1731069864.41,8.32,0.815,0.0
1731069864.91,8.32,0.878,0.0
1731069865.41,7.68,0.914,0.0
1731069865.91,8.32,0.890,0.0
1731069866.41,7.68,0.784,0.0
1731069866.91,8.32,0.758,0.0
1731069867.41,7.67,0.913,0.0
1731069867.91,7.68,0.670,0.0
1731069868.41,8.32,0.914,0.0
1731069868.91,8.32,1.151,0.0
1731069869.41,7.67,1.008,0.0
1731069869.91,8.33,1.065,0.0
1731069870.41,7.68,0.572,0.0
1731069870.91,8.33,0.941,0.0
1731069871.41,7.67,0.623,0.0
1731069871.91,8.33,0.823,0.0
1731069872.41,7.67,1.122,0.0
1731069872.91,8.32,0.589,0.0
1731069873.41,7.68,1.089,0.0
1731069873.91,8.32,0.566,0.0
1731069874.41,7.68,1.018,0.0
1731069874.91,7.04,17.631,0.15384615384615385
1731069875.41,7.68,8.741,0.0
1731069875.91,8.32,4.616,0.0
1731069876.41,7.69,2.350,0.0
1731069876.91,8.31,1.785,0.0
1731069877.41,7.68,1.055,0.0
1731069877.91,7.69,0.866,0.0
1731069878.41,8.32,1.383,0.0
1731069878.91,8.32,0.672,0.0
1731069879.41,7.67,1.104,0.0
1731069879.91,8.33,0.672,0.0
1731069880.41,7.68,0.653,0.0
1731069880.91,7.68,0.541,0.0
1731069881.41,8.33,0.749,0.0
1731069881.91,8.31,1.332,0.0
1731069882.41,7.68,0.852,0.0
1731069882.91,8.33,1.168,0.0
1731069883.41,7.68,0.883,0.0
1731069883.91,7.68,0.904,0.0
1731069884.41,8.33,1.212,0.0
1731069884.91,7.67,1.021,0.0
1731069885.41,8.32,1.031,0.0
