Time,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1F1Distance,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F2Distance,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F4Distance,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay,S1C1Distance
1731069778.8,-0.4742677878317513,0.12500853928944627,-0.16079260305988133,-0.1447046056360245,-0.34676977994757957,-0.16128529061090793,0.17697595015486298,-0.1264435866502287,-0.3077516214847708,-0.3448854078127558,-0.040919754261378345,-0.5026742266287731,-0.2200071895867306,-0.33140338011936155,-0.34603165882090553,0.9309925925459387,-0.23949774097743892,-0.10618487618330075,2.3788705093690483,0.3260327678668771
1731069779.3,-0.4742677878317513,0.12500853928944627,-0.16079260305988133,-0.17454652566678558,-0.3460592927777105,-0.40881180358707603,-0.5038502253564217,-0.1264435866502287,0.15283347926219804,-0.34341426533736324,-0.5212306662379566,-0.8143659555999975,1.8826579511731376,-0.24652571569309784,-0.3460584992459722,-0.9000588213515957,-0.3487923752649422,-0.10618487618330075,-0.2452325109561081,0.3234632517856011
1731069779.8,1.5345349014458474,0.9884364989074097,-0.16079260305988133,-0.2381889877732046,-0.34600926753476424,1.3238737872461357,-0.6643306810126531,-0.1264435866502287,-0.26490649583389003,-0.3439401654898504,0.519442976377961,-0.8497854702558184,-0.2200071895867306,-0.27311004077755024,-0.34543764391894505,-0.9000588213515957,0.4678814198277911,-0.10618487618330075,-0.25479789256118157,0.32465687922185893
1731069780.3,-0.4742677878317513,0.6013825859752191,-0.16079260305988133,0.21157137840469448,-0.3476227299296898,-0.16128529061090793,-0.16100561554538173,-0.1264435866502287,-0.21135008877028902,-0.34621616396811417,-0.5212306662379566,-0.809643353645888,1.8826579511731376,0.1698552796055542,-0.3454601176837583,0.9600569007030418,0.31152937355539045,-0.10618487618330075,0.1724558191321002,0.31481320720230516
1731069780.8,-0.4742677878317513,0.8023528869207797,-0.16079260305988133,-0.13861441787464468,-0.3450371034663706,-0.40881180358707603,-0.5889534972953323,-0.1264435866502287,-0.38630101851138565,-0.34279395591154577,-0.040919754261378345,-0.9536827132462266,-0.2200071895867306,-0.3237163463600018,-0.34474671556815517,0.9309925925459387,-0.0011747189894107325,-0.10618487618330075,-0.26436327416625505,0.3248211808707939
1731069781.3,-0.4742677878317513,0.42770454812103115,-0.16079260305988133,-0.08989291578360621,-0.3460880935780769,-1.8939708814441196,-0.2971708506476388,-0.1264435866502287,0.11355878074889066,-0.34380527581221537,-0.040919754261378345,-0.915901897613351,-0.2200071895867306,-0.10559676343816948,-0.3450182974292271,-0.9000588213515957,0.064098465376737,-0.10618487618330075,-0.3090017216565979,0.31450132071072745
1731069781.8,1.5345349014458474,0.45003458155942677,-0.16079260305988133,-0.21809136816065125,-0.3447808578084471,1.3238737872461357,-0.6667622030680507,3.399330408220697,-0.12208941033095395,-0.3428044633678728,0.519442976377961,-0.8899275868657489,-0.2200071895867306,-0.3198728294803219,-0.3440528248756464,0.9891212088601449,-0.2273538927232719,-0.10618487618330075,-0.3058132611215734,0.32275897755684607
1731069782.3,-0.4742677878317513,0.3656766774588211,-0.16079260305988133,-0.15383988727809422,-0.34309037141502563,-0.40881180358707603,-0.5524806664643706,-0.1264435866502287,-0.24705436014602308,-0.34038172161575847,-0.040919754261378345,-0.9749344220397191,-0.2200071895867306,-0.24972864642616438,-0.34364553507462375,-0.9000588213515957,-0.225835911691501,-0.10618487618330075,0.04172893719609616,0.32718946343346106
1731069782.8,-0.4742677878317513,0.6410804231990336,-0.16079260305988133,-0.2220499902055481,-0.34619696358600516,-0.16128529061090793,0.15995529576708084,-0.1264435866502287,0.49559448446924464,-0.34465250748407017,-0.040919754261378345,-0.19098249765754877,-0.2200071895867306,0.028926327350625756,-0.34395141369548854,0.9309925925459387,-0.025462415497744834,-0.10618487618330075,-0.3217555637966959,0.31009056978250304
1731069783.3,-0.4742677878317513,0.41281785916210073,-0.16079260305988133,-0.20986961468278847,-0.3436587789886112,-0.40881180358707603,-0.17802626993316387,-0.1264435866502287,-0.2363430787333028,-0.34119000442934744,-0.040919754261378345,-0.9017340917510225,-0.2200071895867306,2.021149243318022,-0.3433189164808883,-0.9000588213515957,-0.6827482022545358,-0.10618487618330075,1.6614668889885376,0.3192201063984316
