Time,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F2Distance,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F4Distance,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay,S1C1Distance,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1F1Distance
1731069778.8,19.9,0.948,0.0,1.84,4318.9203158316695,19.8,0.531,0.0,0.765,4813.782026046998,8.31,0.817,0.0,10.2,7724.076395413951,19.8,0.643,0.0,1.07,4073.2070848235617
1731069779.3,19.8,0.668,0.0,3.13,4319.126945608959,19.2,0.399,0.032,1.03,4813.762524198989,7.68,0.745,0.0,1.97,7723.980196338954,19.8,0.643,0.0,0.972,4073.343323704477
1731069779.8,20.5,0.602,0.0,1.96,4319.053080138277,20.5,0.384,0.0,0.947,4814.213628315008,7.68,1.283,0.0,1.94,7724.0248840745535,20.5,0.991,0.0,0.763,4073.352916253654
1731069780.3,19.9,0.809,0.0,2.11,4318.733404058943,19.2,0.401,0.032,2.33,4814.197299216475,8.32,1.18,0.0,3.28,7723.656350812684,19.8,0.835,0.0,2.24,4073.0435281036553
1731069780.8,19.8,0.633,0.0,1.62,4319.214071363705,19.8,0.34,0.0,0.789,4814.715646433154,8.31,0.974,0.0,1.91,7724.031035297643,19.8,0.916,0.0,1.09,4073.539332772292
1731069781.3,19.2,0.753,0.0,3.02,4319.072026110211,19.8,0.356,0.0,1.47,4814.518319149272,7.68,1.017,0.0,1.77,7723.644674220265,19.8,0.765,0.0,1.25,4073.337801030771
1731069781.8,20.5,0.601,0.03,2.36,4319.212595535635,20.5,0.367,0.0,0.801,4815.219816944111,8.33,0.825,0.0,1.78,7723.953829300489,20.5,0.774,0.0,0.829,4073.5884689469553
1731069782.3,19.8,0.648,0.0,2.01,4319.552882487473,19.8,0.331,0.0,1.02,4815.515747570225,7.68,0.826,0.0,2.87,7724.119700472195,19.8,0.74,0.0,1.04,4073.91262677022
1731069782.8,19.9,0.941,0.0,4.09,4318.953027920303,19.8,0.663,0.0,1.89,4815.29350077799,8.31,0.958,0.0,1.73,7723.479541897323,19.8,0.851,0.0,0.816,4073.316924752248
1731069783.3,19.8,0.802,0.0,2.04,4319.439354871655,19.8,0.362,0.0,8.11,4815.75306371392,7.68,0.525,0.0,7.95,7723.821338932184,19.8,0.759,0.0,0.856,4073.803632245036
1731069783.8,20.5,0.713,0.0,2.14,4319.272719656038,20.5,0.343,0.0,0.804,4815.845282441335,8.32,0.899,0.0,3.26,7723.598764477133,19.8,0.757,0.0,0.902,4073.649698308028
1731069784.3,19.9,0.528,0.0,2.42,4319.431727779629,19.8,0.428,0.0,1.33,4816.2225900465455,7.67,0.826,0.0,1.64,7723.719795690973,20.5,0.624,0.0,1.07,4073.839356783436
1731069784.8,19.8,0.829,0.0,1.85,4319.668128928739,19.2,0.446,0.0,1.25,4816.463036673044,8.33,0.949,0.0,1.92,7723.797694622584,19.8,0.586,0.0,0.914,4074.0622864091456
1731069785.3,19.8,1.034,0.0,2.45,4319.443933055776,19.8,0.497,0.031,2.43,4816.607577011325,7.69,1.454,0.0,3.13,7723.577026173632,19.8,0.725,0.0,1.97,4073.871907981455
1731069785.8,20.5,0.922,0.0,2.18,4319.817491112168,19.8,0.402,0.031,1.45,4816.932489391545,7.68,0.731,0.0,1.87,7723.777935735669,20.5,0.674,0.0,0.906,4074.2311323731824
1731069786.3,19.8,0.986,0.0,9.75,4319.702649848914,19.2,0.473,0.0,0.854,4817.20144063566,8.32,1.09,0.0,2.12,7723.690142272212,19.8,0.69,0.0,1.1,4074.162919332957
1731069786.8,19.9,0.903,0.0,3.26,4319.814818902231,19.8,0.444,0.031,0.868,4817.5630350052415,7.68,0.815,0.0,3.43,7723.777176718002,19.8,0.805,0.0,2.39,4074.309141045355
1731069787.3,19.8,1.137,0.0,2.53,4320.012917865806,19.8,0.522,0.0,0.882,4817.929904168899,8.33,0.998,0.0,1.81,7723.912220449372,19.8,0.779,0.0,0.912,4074.529485232024
1731069787.8,20.5,0.738,0.0,2.45,4319.831842271176,19.8,0.456,0.031,0.883,4817.918004490113,8.32,1.105,0.0,2.27,7723.618614788316,20.5,0.726,0.0,0.893,4074.338676042247
1731069788.3,19.2,0.954,0.032,1.7,4319.9485341736045,19.8,0.615,0.0,1.19,4818.478032600686,7.68,0.556,0.0,1.71,7723.8290183158015,19.8,0.857,0.0,0.682,4074.535674279796
1731069788.8,19.8,0.873,0.0,1.51,4319.851479686156,19.8,0.614,0.0,0.968,4818.2992272712245,8.32,1.192,0.0,1.66,7723.477425702277,19.9,0.904,0.0,0.838,4074.376634364752
1731069789.3,19.8,0.561,0.0,2.24,4320.211859352284,19.8,0.36,0.0,1.45,4819.075237167383,7.69,0.763,0.0,1.79,7723.946578760872,19.8,0.855,0.0,0.782,4074.831387350336
1731069789.8,20.5,0.752,0.0,1.79,4319.820580136447,19.2,0.293,0.032,0.756,4819.144809539799,8.31,1.046,0.0,2.08,7723.593062351894,20.5,1.005,0.0,1.79,4074.4815891128255
1731069790.3,19.8,0.721,0.0,2.01,4319.723300778727,20.5,0.177,0.0,1.18,4819.337468002351,7.68,1.018,0.0,2.24,7723.467873893055,19.8,0.982,0.0,1.46,4074.410231675216
1731069790.8,19.8,0.796,0.0,6.69,4320.156450867518,19.2,0.308,0.032,2.64,4819.857582839001,8.32,0.638,0.0,1.99,7723.818918665973,19.8,1.154,0.0,0.97,4074.8661678890144
1731069791.3,19.8,0.595,0.0,1.78,4319.660138690626,19.8,0.266,0.0,0.989,4819.53167347906,7.68,1.245,0.0,1.91,7723.169463621653,19.8,1.116,0.0,0.938,4074.333723424439
1731069791.8,20.5,0.284,0.0,1.77,4319.95196509342,20.5,0.199,0.0,0.755,4819.871623392577,8.32,0.625,0.0,2.77,7723.33697025104,19.8,0.856,0.0,0.954,4074.6271873974433
1731069792.3,19.8,0.372,0.0,3.08,4320.451668022148,19.8,0.211,0.0,0.992,4820.692404610913,7.68,1.078,0.0,1.76,7723.906059559485,19.8,0.529,0.0,0.867,4075.2107053248737
1731069792.8,19.8,0.837,0.0,1.62,4319.990152829815,19.8,0.392,0.0,1.23,4820.764893800379,8.32,0.685,0.0,10.2,7723.517671692956,20.5,0.43,0.0,0.754,4074.8020421977785
1731069793.3,19.9,0.946,0.0,1.92,4319.998445054434,19.8,0.266,0.0,1.51,4820.68826936054,7.67,0.87,0.0,3.3,7723.283332345248,19.8,0.587,0.0,0.846,4074.7564857862303
1731069793.8,20.5,1.21,0.0,2.31,4320.265504751265,20.5,0.35,0.0,2.76,4821.012339657493,8.32,1.357,0.0,2.21,7723.428249298403,20.5,0.536,0.0,2.24,4075.0251879966127
1731069794.3,19.8,0.392,0.0,1.72,4320.25865057475,19.8,0.222,0.0,0.953,4821.190684988849,7.68,0.815,0.0,2.02,7723.341479736243,19.8,0.669,0.0,0.741,4075.027123155333
1731069794.8,19.8,1.011,0.0,2.02,4320.676310915077,19.8,0.329,0.0,0.946,4821.3904309467325,8.32,1.201,0.0,3.4,7723.489122828717,19.8,0.618,0.0,1.16,4075.394113108377
1731069795.3,19.8,1.126,0.0,1.75,4320.287653661122,19.8,0.31,0.0,0.779,4822.020140736159,7.69,0.824,0.0,1.52,7723.478465531243,19.8,0.724,0.0,0.712,4075.179103817856
1731069795.8,20.5,1.274,0.0,1.69,4320.903888218434,20.5,0.343,0.0,0.867,4822.433637898523,8.31,0.912,0.0,1.83,7723.860003236613,20.5,0.595,0.0,1.47,4075.76506240346
1731069796.3,19.8,0.476,0.0,1.83,4320.333035189675,19.8,0.254,0.0,0.705,4822.130496427251,7.68,0.734,0.0,2.75,7723.18554641648,19.8,0.627,0.0,0.846,4075.174775884089
1731069796.8,19.9,0.617,0.0,1.84,4320.592219702693,19.8,0.363,0.0,0.81,4822.5733043916125,8.32,0.949,0.0,1.72,7723.39876309876,19.9,0.495,0.0,2.04,4075.464902954874
1731069797.3,19.8,0.653,0.0,1.63,4320.822056397301,19.8,0.461,0.0,0.873,4823.073904920792,7.68,1.446,0.0,5.19,7723.631908508712,19.8,0.438,0.0,1.03,4075.743823488677
1731069797.8,19.9,0.465,0.0,2.05,4320.552454679325,20.5,0.332,0.0,1.28,4822.825933548788,8.32,0.855,0.0,1.77,7723.148187643232,20.5,0.436,0.0,2.58,4075.4220406637614
1731069798.3,20.5,0.662,0.0,1.55,4320.92232758064,19.8,0.287,0.0,1.02,4823.645149049735,7.69,0.767,0.0,1.58,7723.6486223832435,19.8,0.486,0.0,0.905,4075.895132490607
1731069798.8,19.8,0.464,0.0,1.69,4320.769753657533,19.8,0.307,0.0,2.34,4823.771373278816,8.31,0.599,0.0,1.62,7723.454075086766,19.8,0.531,0.0,4.64,4075.761164902584
1731069799.3,19.8,0.708,0.0,1.82,4321.083469761133,19.8,0.447,0.0,5.5,4823.961037102633,7.68,0.755,0.0,2.02,7723.541404379654,19.8,0.635,0.0,1.29,4076.037606867973
1731069799.8,20.5,0.805,0.0,1.63,4321.321610693724,20.5,0.375,0.0,1.15,4824.563305429685,7.68,0.639,0.0,1.9,7723.840862078258,20.5,0.525,0.0,0.93,4076.34764281684
1731069800.3,19.8,0.653,0.0,10.5,4320.981971130458,19.8,0.33,0.0,1.08,4824.611956963762,8.33,0.816,0.0,1.94,7723.501451665955,19.8,0.503,0.0,1.05,4076.036690434828
1731069800.8,19.9,0.555,0.0,1.82,4321.243212619904,19.8,0.351,0.0,1.07,4824.516187551574,8.31,0.854,0.0,1.59,7723.387407802208,19.8,0.746,0.0,1.16,4076.201053981881
1731069801.3,19.2,0.485,0.032,1.59,4321.306780331105,19.8,0.359,0.0,0.822,4825.203934409185,7.68,0.693,0.0,3.0,7723.647921729738,19.8,0.635,0.0,1.52,4076.383306342615
1731069801.8,19.8,0.572,0.0,2.0,4321.002153052325,19.8,0.42,0.031,0.981,4825.358872367332,8.32,0.797,0.0,5.88,7723.391554546011,20.5,0.711,0.0,1.07,4076.127207714597
1731069802.3,20.5,0.529,0.0,1.63,4321.324845460197,19.8,0.35,0.0,1.29,4825.736785005098,7.68,0.694,0.0,1.98,7723.598345312929,19.8,0.712,0.0,0.939,4076.4558263431663
1731069802.8,19.8,0.66,0.0,1.59,4320.971855186746,19.8,0.311,0.0,1.91,4825.567502796909,8.32,0.77,0.0,2.53,7723.119098373669,19.9,0.736,0.0,2.12,4076.081942735795
1731069803.3,19.8,0.895,0.0,3.01,4321.518945668001,19.8,0.466,0.0,0.876,4825.96842002769,7.69,0.965,0.0,1.75,7723.456976914511,19.8,0.815,0.0,5.11,4076.606281659842
1731069803.8,20.5,0.785,0.0,1.92,4321.375409723044,20.5,0.402,0.0,1.1,4826.1636749528725,7.67,0.536,0.0,1.8,7723.309215612639,20.5,0.971,0.0,0.802,4076.4963203020593
1731069804.3,19.9,0.709,0.0,1.55,4321.432837618372,19.8,0.375,0.0,0.926,4826.110953623385,8.32,0.924,0.0,2.47,7723.1151214199135,19.8,0.915,0.0,1.22,4076.4980349482353
1731069804.8,19.8,0.7,0.0,3.51,4321.477271624935,19.8,0.339,0.0,1.71,4826.765298961707,8.32,0.805,0.0,1.78,7723.345273565578,19.8,0.72,0.0,1.25,4076.656178843391
1731069805.3,19.8,0.631,0.0,1.93,4321.753093400143,19.8,0.377,0.0,1.08,4827.210296285901,7.68,0.832,0.0,1.72,7723.568516756652,19.8,0.555,0.0,1.7,4076.960942857141
1731069805.8,20.5,0.599,0.0,1.63,4321.295917134318,20.5,0.367,0.0,0.869,4827.196983795079,8.31,1.124,0.0,1.62,7723.129979431659,20.5,0.704,0.0,0.832,4076.535652298584
1731069806.3,19.8,0.796,0.0,3.36,4321.174525650822,19.8,0.442,0.0,1.79,4826.944497262669,7.68,0.79,0.0,2.53,7722.720829838816,19.8,0.631,0.0,1.29,4076.3384145086575
1731069806.8,19.9,0.672,0.0,1.81,4321.291118069068,19.8,0.413,0.0,8.07,4827.580412538295,8.32,1.064,0.0,7.18,7722.977378272872,19.9,0.719,0.0,1.08,4076.553395829052
1731069807.3,19.8,0.936,0.0,2.39,4322.010437703393,19.2,0.464,0.032,1.98,4828.188741011252,7.68,0.908,0.0,1.6,7723.531578096417,19.8,0.778,0.0,1.71,4077.272888144884
1731069807.8,20.5,0.987,0.0,3.91,4322.007675694134,20.5,0.532,0.0,0.695,4828.170272486929,8.33,0.961,0.0,2.35,7723.326980245223,20.5,0.749,0.0,0.702,4077.2316661360815
1731069808.3,19.9,0.928,0.0,2.03,4321.935351191234,19.8,0.481,0.0,1.13,4828.599560878245,7.67,1.143,0.0,4.76,7723.359009871591,19.8,0.548,0.0,1.25,4077.237525381028
1731069808.8,19.8,1.265,0.0,1.63,4322.177178345743,19.8,0.577,0.0,0.991,4829.06442810087,7.68,0.79,0.077,1.98,7723.576633387192,19.9,0.695,0.0,1.26,4077.518177890352
1731069809.3,19.8,1.008,0.0,2.56,4321.642513371001,19.8,0.581,0.0,1.17,4828.629926634032,7.68,1.203,0.0,3.21,7722.840921312468,19.8,0.823,0.0,3.68,4076.927402275941
1731069809.8,20.5,1.056,0.0,7.86,4322.098653681383,20.5,0.524,0.0,0.894,4829.115539244316,8.32,0.622,0.0,2.03,7723.183024224631,20.5,0.792,0.0,0.836,4077.394682914376
1731069810.3,19.2,0.715,0.0,1.96,4321.6712423531,19.2,0.59,0.032,0.982,4829.501168190855,7.69,0.99,0.0,2.2,7723.003135312027,19.8,0.918,0.0,0.833,4077.089143944573
1731069810.8,20.5,0.284,0.0,2.04,4321.838717913992,19.8,0.349,0.0,1.01,4829.767968245353,8.31,1.128,0.0,3.85,7723.061245434892,19.8,0.871,0.0,0.809,4077.259834468565
1731069811.3,19.8,0.441,0.0,1.75,4322.060358263442,19.8,0.173,0.0,2.73,4829.968203174559,7.68,0.615,0.0,7.7,7723.107053515823,19.9,0.907,0.0,0.881,4077.460675568768
1731069811.8,20.5,0.729,0.0,1.67,4322.077006491836,20.5,0.242,0.0,0.802,4830.299155669732,8.32,1.049,0.0,2.39,7723.125555318539,20.5,0.932,0.0,0.952,4077.518687230016
1731069812.3,19.9,0.375,0.0,2.12,4322.254698135618,19.8,0.194,0.0,0.936,4830.189927628408,7.68,0.619,0.0,3.5,7722.959822505133,19.8,0.982,0.0,1.02,4077.608936531791
1731069812.8,19.8,0.697,0.0,1.97,4321.949530683352,19.8,0.193,0.0,2.95,4830.601066675167,7.68,1.107,0.077,1.8,7722.859250649389,19.8,1.026,0.0,2.28,4077.413097209368
1731069813.3,19.8,1.452,0.0,1.69,4322.402256292034,19.8,0.623,0.0,1.63,4830.729104236214,7.67,0.717,0.0,1.72,7722.981663854091,19.8,0.912,0.0,1.36,4077.792750080579
1731069813.8,20.5,0.99,0.0,1.56,4322.018940914163,20.5,0.321,0.0,0.789,4830.907495018487,8.32,0.607,0.0,1.82,7722.698450028216,19.8,0.437,0.0,1.19,4077.47550056257
1731069814.3,19.8,0.837,0.0,5.28,4322.062537341681,19.8,0.198,0.0,0.882,4831.428257624557,7.68,1.192,0.0,2.12,7722.846687069891,20.5,0.581,0.0,1.02,4077.601348355248
1731069814.8,19.8,0.446,0.0,1.75,4322.223132632631,19.8,0.24,0.0,0.801,4831.675396195054,8.32,0.83,0.0,1.83,7722.889234280747,19.9,0.499,0.0,1.02,4077.761542663001
1731069815.3,19.9,0.423,0.0,1.68,4322.593534383432,19.2,0.239,0.032,1.08,4831.788222776213,7.68,1.197,0.0,1.75,7722.959433227497,19.8,0.516,0.0,1.18,4078.0677826618257
1731069815.8,20.5,0.911,0.0,3.42,4322.407833095256,20.5,0.211,0.0,1.12,4831.898540484032,8.32,0.884,0.0,6.49,7722.73785946413,20.5,0.517,0.0,0.986,4077.901947080242
1731069816.3,19.2,0.353,0.032,1.7,4322.762495838546,19.8,0.222,0.0,2.09,4832.32947755195,7.67,0.772,0.0,1.73,7722.99371352909,19.8,0.676,0.0,2.62,4078.2702369037215
1731069816.8,19.8,1.038,0.0,1.77,4322.226160655893,19.8,0.266,0.0,0.873,4832.311898177413,7.68,0.724,0.0,1.68,7722.5111765486545,19.8,0.668,0.0,0.89,4077.776811165951
1731069817.3,19.8,1.29,0.0,3.44,4322.928108641584,19.8,0.321,0.0,1.3,4833.0580227901,8.32,0.711,0.0,2.76,7723.14038250904,19.8,0.649,0.0,3.94,4078.514246032537
1731069817.8,20.5,0.658,0.0,1.71,4322.628060692916,19.8,0.296,0.031,0.761,4832.871135324166,8.33,1.173,0.0,1.61,7722.67800187316,19.9,0.423,0.0,0.914,4078.18101768865
1731069818.3,19.8,1.089,0.0,1.9,4323.030947102074,19.2,0.321,0.032,0.891,4833.473478557465,7.67,0.851,0.0,1.64,7723.063489439905,20.5,0.429,0.0,3.24,4078.630823851048
1731069818.8,19.8,0.894,0.0,3.78,4322.96777359877,19.8,0.28,0.0,0.894,4834.000073073056,8.32,0.973,0.0,2.97,7723.159531535634,19.9,0.475,0.0,1.07,4078.667553219651
1731069819.3,19.9,0.658,0.0,9.12,4322.522432179415,19.8,0.337,0.0,1.85,4833.946331665644,7.69,0.84,0.0,2.42,7722.702432907226,19.8,0.481,0.0,1.25,4078.2427088751406
1731069819.8,20.5,0.536,0.0,1.99,4322.499797647302,20.5,0.283,0.0,1.1,4834.052103863225,8.33,0.761,0.0,2.12,7722.56319671127,20.5,0.49,0.0,1.11,4078.2140420163546
1731069820.3,19.8,0.798,0.0,1.77,4322.608730865907,19.2,0.399,0.032,1.53,4834.073035984202,7.68,0.986,0.0,3.79,7722.440949161758,19.9,0.538,0.0,0.808,4078.27679865529
1731069820.8,19.9,0.543,0.0,1.73,4322.712723517548,19.8,0.318,0.0,0.927,4834.536012132197,7.68,0.663,0.0,8.53,7722.58548174375,19.8,0.542,0.0,1.39,4078.440176097317
1731069821.3,19.8,0.785,0.0,2.26,4322.961720576076,19.8,0.386,0.0,1.4,4834.927870984512,8.32,0.786,0.0,1.97,7722.762380648012,19.8,0.564,0.0,1.27,4078.709623638587
1731069821.8,20.5,0.665,0.0,2.53,4322.796121457666,20.5,0.403,0.0,0.92,4835.042383494445,8.33,0.602,0.0,2.43,7722.553833104433,20.5,0.628,0.0,2.16,4078.561824982905
1731069822.3,19.8,0.63,0.0,1.76,4322.679585371587,19.8,0.377,0.0,1.12,4835.053169824611,7.68,0.772,0.0,1.77,7722.307694734021,19.8,0.612,0.0,0.982,4078.431020933126
1731069822.8,19.8,0.788,0.0,1.75,4323.446202736256,19.8,0.465,0.0,0.828,4835.752709667127,8.31,0.803,0.0,1.71,7722.94232161655,19.8,0.623,0.0,0.838,4079.212250648872
1731069823.3,19.8,0.563,0.0,1.41,4322.920248603537,19.8,0.404,0.0,1.59,4835.957138995848,7.68,0.783,0.0,1.81,7722.600412580191,19.8,0.682,0.0,0.766,4078.780283862046
1731069823.8,20.5,0.701,0.0,8.72,4323.265366020527,19.8,0.376,0.0,2.15,4835.944012446289,8.32,0.903,0.0,1.73,7722.5807495781955,20.5,0.741,0.0,0.657,4079.035175498197
1731069824.3,19.8,0.707,0.0,1.78,4323.168386475744,20.5,0.311,0.0,2.66,4836.329882809023,7.68,0.566,0.0,1.74,7722.573363766376,19.8,0.81,0.0,1.04,4079.009900931799
1731069824.8,19.9,0.665,0.0,1.58,4323.493387388565,19.8,0.327,0.0,1.29,4836.999280156825,8.32,0.852,0.0,1.79,7722.959050433988,19.8,0.809,0.0,1.09,4079.409606195821
1731069825.3,19.8,0.967,0.0,2.85,4323.108155248806,19.8,0.45,0.0,1.35,4836.55760941747,7.67,1.231,0.0,6.69,7722.296946118269,19.8,1.116,0.0,1.04,4078.943699897302
1731069825.8,20.5,0.735,0.0,1.96,4323.203350335163,20.5,0.345,0.0,1.12,4837.363186033035,8.33,0.956,0.0,1.69,7722.645603477914,20.5,0.815,0.0,0.757,4079.1809000221447
1731069826.3,19.8,0.744,0.0,1.83,4323.382745412277,19.8,0.379,0.0,1.31,4837.297821159336,7.67,1.056,0.0,1.85,7722.507607482596,19.8,0.715,0.0,1.11,4079.282893633874
1731069826.8,19.8,0.737,0.0,3.62,4323.8472444722365,19.8,0.38,0.0,1.27,4838.129015954964,8.33,0.641,0.0,1.84,7723.064711358239,19.8,0.557,0.0,0.837,4079.8392414025816
1731069827.3,19.8,1.137,0.0,2.15,4323.281764179137,19.8,0.602,0.0,3.67,4837.722518693158,7.68,1.163,0.0,1.94,7722.329915551944,19.8,0.871,0.0,0.722,4079.228865733948
1731069827.8,20.5,0.772,0.0,2.48,4323.651707035429,20.5,0.387,0.0,1.03,4838.39016025784,8.31,0.874,0.0,2.45,7722.738004233211,20.5,0.611,0.0,1.09,4079.666268762187
1731069828.3,19.8,0.789,0.0,5.2,4323.588688062018,19.8,0.39,0.0,0.847,4838.31441241447,7.68,0.906,0.0,1.71,7722.467100693349,19.2,0.643,0.032,1.06,4079.56029114092
1731069828.8,19.8,1.008,0.0,2.23,4323.749947574026,19.8,0.529,0.0,1.69,4838.938213952354,8.32,1.095,0.0,1.76,7722.739498134649,19.9,0.759,0.0,1.04,4079.8103945370176
1731069829.3,19.9,0.936,0.0,2.24,4323.609957660012,19.8,0.464,0.0,0.919,4838.891549925877,7.69,0.552,0.0,1.72,7722.446116895228,19.8,0.769,0.0,1.1,4079.646064209194
1731069829.8,20.5,0.979,0.0,1.99,4323.755086126952,20.5,0.521,0.0,2.78,4839.450226165074,8.32,0.933,0.0,2.22,7722.670409707753,20.5,0.735,0.0,1.47,4079.867049432406
1731069830.3,19.8,1.109,0.0,1.65,4323.735371499039,19.8,0.552,0.0,1.03,4839.438403214766,7.68,0.59,0.0,8.37,7722.46107105387,19.8,0.706,0.0,0.826,4079.812938407289
1731069830.8,19.8,1.195,0.0,2.27,4324.16240416818,19.8,0.588,0.0,1.48,4839.730224954107,8.31,0.926,0.0,1.6,7722.67003540868,19.8,0.78,0.0,0.782,4080.2095758229866
1731069831.3,19.8,0.862,0.0,2.17,4323.880763079114,19.8,0.507,0.0,1.7,4840.155214155841,7.68,1.123,0.0,1.94,7722.589990766446,19.8,0.923,0.0,0.94,4080.037078010627
1731069831.8,19.8,0.736,0.0,1.73,4323.8127031877975,20.5,0.556,0.0,1.03,4840.124645224817,8.32,0.653,0.0,1.58,7722.343983935572,20.5,0.94,0.0,3.7,4079.937531246952
1731069832.3,20.5,0.688,0.0,2.45,4324.383166593769,19.8,0.369,0.0,1.88,4840.479336448643,7.68,1.082,0.0,1.61,7722.666173246396,19.8,0.919,0.0,2.42,4080.4706673303385
1731069832.8,19.8,0.698,0.0,2.21,4323.79418315096,19.8,0.213,0.0,1.13,4840.711898950016,8.32,0.524,0.0,3.36,7722.308362762793,19.8,0.943,0.0,0.755,4079.9919866824016
1731069833.3,19.8,0.733,0.0,9.32,4324.011611214421,19.8,0.165,0.0,6.43,4841.124456760245,7.68,1.078,0.0,1.57,7722.48140700858,19.8,0.984,0.0,1.16,4080.2395971011233
1731069833.8,20.5,0.772,0.0,2.47,4323.831455464042,20.5,0.192,0.0,1.26,4840.824428488892,7.68,0.7,0.0,1.64,7722.012708175955,20.5,0.946,0.0,1.0,4079.9810704750817
1731069834.3,19.8,0.792,0.0,2.1,4324.237993719893,19.8,0.256,0.0,1.17,4841.464887883728,8.32,0.832,0.0,4.03,7722.423366654128,19.8,1.136,0.0,1.47,4080.443071458677
1731069834.8,19.9,0.886,0.0,4.95,4324.407318359864,19.8,0.296,0.0,2.99,4841.692328309013,8.32,1.219,0.0,8.26,7722.458527961024,19.8,0.792,0.0,3.61,4080.605970648704
1731069835.3,19.8,0.813,0.0,2.5,4324.297240983255,19.8,0.358,0.0,1.16,4842.226871762251,7.68,1.109,0.0,1.87,7722.534793066726,19.9,0.455,0.0,2.94,4080.6049257058926
1731069835.8,20.5,0.908,0.0,2.81,4324.243094533748,20.5,0.239,0.0,0.901,4842.163470642477,8.32,1.401,0.0,3.48,7722.2760641812,20.5,0.414,0.0,3.64,4080.509364936996
1731069836.3,19.8,0.527,0.0,4.3,4324.484137436936,19.8,0.234,0.0,0.793,4842.191881070342,7.69,0.832,0.0,1.95,7722.227463984576,19.9,0.437,0.0,3.55,4080.68581204054
1731069836.8,19.9,0.83,0.0,2.55,4324.231681470514,19.8,0.386,0.0,1.08,4842.535082082701,8.32,0.887,0.0,2.25,7722.112797209266,19.8,0.601,0.0,3.21,4080.5186640693473
1731069837.3,19.8,0.356,0.0,2.02,4324.92841311432,19.8,0.24,0.0,1.06,4843.318567646934,7.68,1.001,0.0,3.2,7722.762176543167,19.8,0.569,0.0,0.783,4081.26060240308
1731069837.8,20.5,0.85,0.0,8.49,4324.437101344737,20.5,0.248,0.0,1.97,4843.175182364177,8.33,0.761,0.0,1.94,7722.226345292664,20.5,0.559,0.0,3.25,4080.775494425091
1731069838.3,19.8,1.064,0.0,1.87,4324.707801919973,19.8,0.334,0.0,2.31,4843.6543105250175,7.68,1.225,0.0,2.05,7722.467776125941,19.9,0.474,0.0,0.934,4081.084068979957
1731069838.8,19.9,1.139,0.0,1.8,4324.50543570295,19.2,0.314,0.032,0.966,4843.386502484101,8.31,0.866,0.0,1.58,7722.007114472163,19.8,0.527,0.0,2.56,4080.8143324753
1731069839.3,19.8,1.236,0.0,1.89,4325.003732961545,19.8,0.368,0.0,0.74,4844.101696379258,7.68,0.87,0.0,5.41,7722.511241950754,19.9,0.513,0.0,1.25,4081.3718681018304
1731069839.8,20.5,1.139,0.0,1.67,4324.825663671408,20.5,0.259,0.0,1.38,4844.292841822151,8.33,0.623,0.0,1.71,7722.342807477996,19.8,0.466,0.0,1.07,4081.231687633248
1731069840.3,19.8,0.664,0.0,1.96,4325.148239666848,19.8,0.357,0.0,0.847,4844.6937416214805,7.03,0.783,0.083,1.63,7722.563701779705,20.5,0.795,0.0,0.953,4081.565660656968
1731069840.8,19.8,0.555,0.0,1.41,4325.049520524466,19.8,0.35,0.0,0.894,4844.580399517001,8.32,1.228,0.0,2.3,7722.251279971706,19.8,0.554,0.0,0.876,4081.420443194892
1731069841.3,19.8,0.533,0.0,1.68,4325.136346154338,19.8,0.344,0.0,0.894,4845.249597131014,7.68,0.711,0.0,1.65,7722.512398726383,19.8,0.627,0.0,1.02,4081.6182986781832
1731069841.8,20.5,0.61,0.0,1.72,4325.358251208375,19.8,0.337,0.031,1.19,4845.600518331879,8.32,0.751,0.0,1.53,7722.650257106015,20.5,0.669,0.0,0.883,4081.855076303731
1731069842.3,19.8,0.577,0.0,2.07,4325.2571581684015,19.8,0.388,0.0,0.99,4845.7923353464585,7.68,0.6,0.0,2.71,7722.522444609334,19.8,0.574,0.0,1.63,4081.7803049064623
1731069842.8,19.8,1.156,0.0,2.33,4324.716172302707,19.8,0.671,0.0,2.41,4845.354987820911,8.32,0.695,0.0,1.87,7721.781594123848,19.8,0.603,0.0,1.02,4081.183269639684
1731069843.3,19.9,0.758,0.0,1.61,4325.306073646695,19.8,0.357,0.0,0.907,4845.833367637098,7.68,0.693,0.0,1.52,7722.189383967578,19.8,0.693,0.0,4.83,4081.762229012343
1731069843.8,20.5,1.093,0.0,2.01,4325.228334364825,20.5,0.682,0.0,0.937,4846.295620407223,8.32,0.761,0.0,2.73,7722.238466713673,19.8,0.743,0.0,1.06,4081.771471960833
1731069844.3,19.8,0.791,0.0,3.66,4325.287243639653,19.8,0.468,0.0,1.03,4846.697758639429,7.68,0.865,0.0,9.75,7722.322341654742,20.5,0.796,0.0,1.01,4081.882264456108
1731069844.8,19.8,0.486,0.0,2.03,4325.062485780175,19.8,0.36,0.0,1.01,4846.530958428306,8.32,0.66,0.0,1.99,7721.911503753995,19.9,0.75,0.0,0.959,4081.617500325525
