Time,Delay
1731071777.833,1.87
1731071778.332,3.61
1731071778.833,2.63
1731071779.342,10.6
1731071779.835,2.2
1731071780.336,2.85
1731071780.836,1.39
1731071781.338,1.99
1731071781.838,1.72
1731071782.34,1.78
1731071782.844,4.74
1731071783.345,5.22
1731071783.849,8.17
1731071784.345,2.77
1731071784.844,1.59
1731071785.346,1.76
1731071785.849,1.88
1731071786.349,1.77
1731071786.851,2.25
1731071787.351,2.34
1731071787.852,1.82
1731071788.355,3.22
1731071788.859,6.95
1731071789.356,3.48
1731071789.859,6.31
1731071790.359,4.69
1731071790.861,5.09
1731071791.358,1.7
1731071791.859,1.83
1731071792.36,1.42
1731071792.861,1.79
1731071793.368,7.58
1731071793.863,2.18
1731071794.364,1.65
1731071794.865,1.73
1731071795.366,1.71
1731071795.869,2.12
1731071796.368,1.71
1731071796.87,1.34
1731071797.371,2.97
1731071797.878,7.23
1731071798.372,1.68
1731071798.874,1.92
1731071799.373,1.62
1731071799.874,1.89
1731071800.374,2.12
1731071800.876,1.88
1731071801.377,1.66
1731071801.878,1.61
1731071802.382,4.54
1731071802.881,1.88
1731071803.38,1.59
1731071803.882,1.94
1731071804.382,2.04
1731071804.883,1.82
1731071805.384,2.1
1731071805.884,1.61
1731071806.385,1.65
1731071806.887,2.09
1731071807.388,2.02
1731071807.889,2.17
1731071808.388,1.45
1731071808.892,3.09
1731071809.392,2.66
1731071809.892,1.51
1731071810.394,2.01
1731071810.895,2.59
1731071811.396,1.79
1731071811.907,11.3
1731071812.398,1.99
1731071812.898,1.61
1731071813.4,2.27
1731071813.9,1.52
1731071814.402,1.73
1731071814.903,1.9
1731071815.403,1.94
1731071815.904,2.86
1731071816.408,6.45
1731071816.905,1.8
1731071817.406,2.16
1731071817.907,1.71
1731071818.408,1.67
1731071818.91,1.84
1731071819.411,1.9
1731071819.911,2.32
1731071820.412,1.76
1731071820.917,4.94
1731071821.414,1.72
1731071821.916,1.69
1731071822.417,1.67
1731071822.917,1.57
1731071823.419,2.19
1731071823.92,2.03
1731071824.42,1.63
1731071824.921,2.1
1731071825.422,2.14
1731071825.922,1.84
1731071826.424,2.14
1731071826.924,1.73
1731071827.425,1.71
1731071827.928,2.08
1731071828.428,1.87
1731071828.929,1.99
1731071829.43,1.77
1731071829.932,2.35
1731071830.438,8.2
1731071830.932,1.64
1731071831.434,2.24
1731071831.935,2.51
1731071832.435,1.85
1731071832.936,1.75
1731071833.437,1.88
1731071833.939,1.98
1731071834.439,1.86
1731071834.948,8.67
1731071835.443,2.76
1731071835.944,2.19
1731071836.444,1.57
1731071836.946,1.7
1731071837.447,2.13
1731071837.947,2.07
1731071838.449,2.33
1731071838.949,1.53
1731071839.452,2.82
1731071839.959,8.34
1731071840.453,1.56
1731071840.955,1.91
1731071841.456,2.85
1731071841.957,1.97
1731071842.458,2.01
1731071842.959,2.03
1731071843.459,1.68
1731071843.96,1.64
1731071844.468,8.98
1731071844.962,1.66
1731071845.463,2.15
1731071845.964,2.64
1731071846.465,3.21
1731071846.966,1.69
1731071847.467,2.17
1731071847.968,2.7
1731071848.469,1.56
1731071848.972,4.46
1731071849.473,2.83
1731071849.972,1.57
1731071850.474,2.3
1731071850.976,3.09
1731071851.475,1.84
1731071851.977,1.82
1731071852.479,2.16
1731071852.979,1.89
1731071853.48,1.53
1731071853.991,10.2
1731071854.483,1.7
1731071854.985,2.11
1731071855.485,1.65
1731071855.986,1.78
1731071856.488,2.17
1731071856.988,1.72
1731071857.488,1.65
1731071857.99,1.69
1731071858.498,8.57
1731071858.993,2.27
1731071859.493,1.6
1731071859.995,2.2
1731071860.496,2.67
1731071860.997,1.54
1731071861.498,2.15
1731071861.999,2.15
1731071862.499,2.03
1731071863.003,5.03
1731071863.499,2.21
1731071864.0,2.73
1731071864.5,1.55
1731071865.001,2.05
1731071865.502,2.05
1731071866.003,1.88
1731071866.502,1.78
1731071867.005,3.23
1731071867.51,7.69
1731071868.004,1.83
1731071868.507,2.82
1731071869.01,3.14
1731071869.508,2.06
1731071870.009,1.87
1731071870.511,1.95
1731071871.011,2.0
1731071871.512,2.1
1731071872.013,3.14
1731071872.513,2.01
1731071873.013,1.54
1731071873.515,2.35
1731071874.016,2.73
1731071874.516,1.46
1731071875.019,2.93
1731071875.522,2.48
1731071876.023,1.81
1731071876.522,2.39
1731071877.03,8.98
1731071877.523,1.89
1731071878.025,2.02
1731071878.524,1.69
1731071879.025,1.7
1731071879.528,2.1
1731071880.035,2.33
1731071880.531,2.59
1731071881.029,1.83
1731071881.539,9.84
1731071882.033,2.63
1731071882.534,1.4
1731071883.035,2.27
1731071883.537,2.69
1731071884.036,1.57
1731071884.538,2.16
1731071885.04,2.81
1731071885.541,2.06
1731071886.042,2.01
1731071886.543,1.69
1731071887.043,1.85
1731071887.544,2.26
1731071888.044,1.55
1731071888.545,1.76
1731071889.046,2.08
1731071889.548,2.12
1731071890.048,2.7
1731071890.549,1.72
1731071891.062,13.4
1731071891.552,2.94
1731071892.052,1.64
1731071892.553,1.65
1731071893.054,2.53
1731071893.556,1.7
1731071894.056,1.43
1731071894.557,1.39
1731071895.059,2.05
1731071895.564,6.98
1731071896.06,1.8
1731071896.561,1.82
1731071897.062,1.61
1731071897.564,2.01
1731071898.065,2.24
1731071898.565,1.42
1731071899.067,2.3
1731071899.567,2.75
1731071900.071,4.15
1731071900.569,2.29
1731071901.07,1.72
1731071901.571,1.92
1731071902.073,2.18
1731071902.572,1.9
1731071903.073,2.11
1731071903.574,1.54
1731071904.075,2.28
1731071904.579,4.96
1731071905.076,1.49
1731071905.578,1.97
1731071906.078,1.75
1731071906.578,1.75
1731071907.082,4.18
1731071907.584,5.59
1731071908.082,1.73
1731071908.584,2.23
1731071909.084,2.01
1731071909.59,7.78
1731071910.086,1.52
1731071910.587,2.34
1731071911.088,2.67
1731071911.588,1.53
1731071912.09,2.17
1731071912.591,2.39
1731071913.092,1.94
1731071913.592,2.14
1731071914.101,10.1
