Time,Bitrate,Jitter,Datagrams,Delay,S1_X,S1_Y,S1_Z,F4_X,F4_Y,F4_Z,Distance
1731067815.46,19.8,0.891,0.0,1.07,10514.417906,10513.9238847,0.0,9008.9,6991.1,0.0,3831.0406272838486
1731067815.96,20.5,0.873,0.0,1.11,10514.2199361,10514.1207948,0.0,9009.0,6991.0,0.0,3831.196574281339
1731067816.46,19.8,0.934,0.0,1.15,10514.4313793,10514.2288498,0.0,9009.1,6990.9,0.0,3831.4316835013815
1731067816.96,19.8,1.012,0.0,1.05,10514.6094727,10514.6981466,0.0,9009.2,6990.8,0.0,3831.985885687185
1731067817.46,19.8,1.023,0.0,3.71,10514.8716424,10514.6678314,0.0,9009.3,6990.7,0.0,3832.1136787862984
1731067817.96,20.5,0.977,0.0,1.35,10514.6532637,10514.6098642,0.0,9009.4,6990.6,0.0,3832.0272586267442
1731067818.46,19.8,0.714,0.0,0.808,10515.0759118,10515.1358301,0.0,9009.5,6990.5,0.0,3832.7296488295547
1731067818.96,19.9,0.536,0.0,1.57,10515.3758467,10515.6124733,0.0,9009.6,6990.4,0.0,3833.3384774129986
1731067819.46,19.8,0.646,0.0,1.35,10515.0865752,10515.5852435,0.0,9009.7,6990.3,0.0,3833.252507836033
1731067819.96,20.5,0.539,0.0,1.58,10515.2592976,10515.3202069,0.0,9009.8,6990.2,0.0,3833.1292920830347
1731067820.46,19.8,0.72,0.0,1.11,10515.4516647,10515.5127644,0.0,9009.9,6990.1,0.0,3833.4346185210193
1731067820.96,19.9,0.706,0.0,0.863,10516.142638,10515.6022784,0.0,9010.0,6990.0,0.0,3833.8410336711754
1731067821.46,19.8,0.66,0.0,1.13,10516.0083459,10516.0688369,0.0,9010.1,6989.9,0.0,3834.2700234302715
1731067821.96,20.5,0.773,0.0,0.994,10516.4723896,10515.8456846,0.0,9010.2,6989.8,0.0,3834.2997641756674
1731067822.46,19.8,0.538,0.0,1.08,10516.6082106,10516.185174,0.0,9010.3,6989.7,0.0,3834.717995858729
1731067822.96,19.8,0.477,0.0,0.934,10516.4114047,10516.846978,0.0,9010.4,6989.6,0.0,3835.3020213402483
1731067823.46,19.8,0.674,0.0,1.06,10516.8259261,10516.712285,0.0,9010.5,6989.5,0.0,3835.3936302674256
1731067823.96,20.5,0.526,0.0,0.868,10516.6099803,10516.7999355,0.0,9010.6,6989.4,0.0,3835.4421343214926
1731067824.46,19.8,0.547,0.0,1.13,10517.1105677,10517.1608629,0.0,9010.7,6989.3,0.0,3836.023340187044
1731067824.96,19.8,0.544,0.0,0.898,10516.81216,10517.2400884,0.0,9010.8,6989.2,0.0,3836.0317375414593
1731067825.46,19.8,0.538,0.0,1.29,10516.9754266,10516.8882801,0.0,9010.9,6989.1,0.0,3835.82498816347
1731067825.96,20.5,0.663,0.0,0.768,10517.186959,10517.6552909,0.0,9011.0,6989.0,0.0,3836.6661722722547
1731067826.46,19.8,0.642,0.0,1.84,10517.7875985,10517.4154217,0.0,9011.1,6988.9,0.0,3836.7341060657855
1731067826.96,19.8,0.801,0.0,0.995,10517.81528,10517.3901856,0.0,9011.2,6988.8,0.0,3836.7744655950414
1731067827.46,19.9,0.755,0.0,9.12,10517.987834,10517.5988302,0.0,9011.3,6988.7,0.0,3837.0868094050916
1731067827.96,20.5,0.718,0.0,1.58,10518.1387139,10517.876479,0.0,9011.4,6988.6,0.0,3837.454106199534
1731067828.46,19.9,0.903,0.0,0.904,10518.4388657,10518.2579692,0.0,9011.5,6988.5,0.0,3837.975516608738
1731067828.96,19.8,0.793,0.0,1.63,10518.2377933,10518.519695,0.0,9011.6,6988.4,0.0,3838.190003273261
1731067829.46,19.8,0.755,0.0,0.982,10518.0741615,10518.5378811,0.0,9011.7,6988.3,0.0,3838.1952284359168
1731067829.96,20.5,0.892,0.0,1.17,10518.6897768,10518.6432033,0.0,9011.8,6988.2,0.0,3838.5864600333703
1731067830.46,19.8,0.831,0.0,1.68,10518.4539111,10518.6992964,0.0,9011.9,6988.1,0.0,3838.5981918912635
1731067830.96,19.8,0.676,0.0,1.54,10519.0506343,10519.1261576,0.0,9012.0,6988.0,0.0,3839.2777387460483
1731067831.46,19.8,0.568,0.0,1.42,10519.3747787,10519.2090317,0.0,9012.1,6987.9,0.0,3839.5339216981956
1731067831.96,20.5,0.61,0.0,3.79,10519.4026926,10519.2896633,0.0,9012.2,6987.8,0.0,3839.671756618713
1731067832.46,19.8,0.688,0.0,0.918,10519.265084,10519.2920681,0.0,9012.3,6987.7,0.0,3839.672681344331
1731067832.96,19.8,0.62,0.0,1.39,10519.3039218,10519.7973073,0.0,9012.4,6987.6,0.0,3840.205365242018
1731067833.46,19.8,0.661,0.0,0.826,10519.3459209,10519.3407314,0.0,9012.5,6987.5,0.0,3839.854630231339
1731067833.96,20.5,0.768,0.0,1.37,10519.6234716,10520.0591732,0.0,9012.6,6987.4,0.0,3840.677098891212
1731067834.46,19.8,0.834,0.0,0.868,10519.6407384,10520.1028928,0.0,9012.7,6987.3,0.0,3840.776831374817
1731067834.96,19.8,0.882,0.0,2.02,10520.349864,10520.3844344,0.0,9012.8,6987.2,0.0,3841.3667932043245
1731067835.46,19.8,0.805,0.0,1.09,10520.380064,10520.4299411,0.0,9012.9,6987.1,0.0,3841.473235105403
1731067835.96,20.5,0.724,0.0,1.31,10520.5061946,10520.2270629,0.0,9013.0,6987.0,0.0,3841.388864039455
1731067836.46,19.8,0.953,0.0,1.17,10520.4355514,10520.7078503,0.0,9013.1,6986.9,0.0,3841.856112266081
1731067836.96,19.8,0.978,0.0,0.798,10520.541426,10520.6977338,0.0,9013.2,6986.8,0.0,3841.9410937041293
1731067837.46,19.9,0.974,0.0,1.31,10520.7617265,10520.6174044,0.0,9013.3,6986.7,0.0,3842.0063870305576
1731067837.96,20.5,1.028,0.0,0.84,10520.8450419,10521.0775565,0.0,9013.4,6986.6,0.0,3842.5150815255242
1731067838.46,19.8,0.959,0.0,1.52,10521.4339376,10521.2178372,0.0,9013.5,6986.5,0.0,3842.927913555716
1731067838.96,19.8,1.014,0.0,0.841,10520.995029,10521.085154,0.0,9013.6,6986.4,0.0,3842.6864185569343
1731067839.46,19.9,0.812,0.0,1.035,10521.7427501,10521.304837,0.0,9013.7,6986.3,0.0,3843.2345925980844
1731067839.96,19.8,0.514,0.0,1.23,10521.5071079,10521.4472996,0.0,9013.8,6986.2,0.0,3843.3259284819032
1731067840.46,20.5,0.454,0.0,1.15,10521.5257695,10521.9646025,0.0,9013.9,6986.1,0.0,3843.8618534064085
1731067840.96,19.8,0.528,0.0,0.866,10521.7916657,10522.11033,0.0,9014.0,6986.0,0.0,3844.152959116883
1731067841.46,19.9,0.476,0.0,6.06,10521.9088734,10521.7894442,0.0,9014.1,6985.9,0.0,3843.9565242479994
1731067841.96,20.5,0.531,0.0,0.761,10522.1525698,10522.3542528,0.0,9014.2,6985.8,0.0,3844.624420637754
1731067842.46,19.8,0.617,0.0,4.33,10522.542751,10522.69924,0.0,9014.3,6985.7,0.0,3845.1475680010813
1731067842.96,19.8,0.592,0.0,0.744,10522.8206198,10522.1104667,0.0,9014.4,6985.6,0.0,3844.7677494637396
1731067843.46,19.8,0.582,0.0,5.01,10522.8283477,10522.516897,0.0,9014.5,6985.5,0.0,3845.197385588797
1731067843.96,19.8,0.455,0.0,1.42,10522.5218068,10522.7832099,0.0,9014.6,6985.4,0.0,3845.3749035829273
1731067844.46,20.5,0.582,0.0,1.12,10522.6054865,10523.0300714,0.0,9014.7,6985.3,0.0,3845.6875866748005
1731067844.96,19.9,0.601,0.0,1.0,10523.2804544,10523.3416533,0.0,9014.8,6985.2,0.0,3846.29167382341
1731067845.46,19.8,0.626,0.0,0.853,10523.0073164,10523.0286914,0.0,9014.9,6985.1,0.0,3845.949441062705
1731067845.96,20.5,0.568,0.0,1.24,10523.5440668,10523.5350038,0.0,9015.0,6985.0,0.0,3846.678459995759
1731067846.46,19.8,0.569,0.0,0.901,10523.531814,10523.6573579,0.0,9015.1,6984.9,0.0,3846.838984878197
1731067846.96,19.8,0.573,0.0,1.22,10523.7239527,10523.4135537,0.0,9015.2,6984.8,0.0,3846.74282975857
1731067847.46,19.8,0.672,0.0,1.11,10523.5749939,10524.0242297,0.0,9015.3,6984.7,0.0,3847.2989824246242
1731067847.96,19.8,0.905,0.0,5.25,10523.8027285,10524.0516552,0.0,9015.4,6984.6,0.0,3847.4662845623834
1731067848.46,20.5,0.712,0.0,1.33,10523.9515162,10524.2527962,0.0,9015.5,6984.5,0.0,3847.7624452312284
1731067848.96,19.8,0.78,0.0,0.962,10523.9032784,10524.0201697,0.0,9015.6,6984.4,0.0,3847.5823221055634
1731067849.46,19.8,0.714,0.0,2.08,10524.5329831,10524.5061126,0.0,9015.7,6984.3,0.0,3848.329025769606
1731067849.96,20.5,0.711,0.0,1.31,10524.4154716,10524.4168525,0.0,9015.8,6984.2,0.0,3848.2536303985867
1731067850.46,19.8,0.795,0.0,1.36,10524.4927296,10524.7651471,0.0,9015.9,6984.1,0.0,3848.657130440519
1731067850.96,19.8,0.719,0.0,1.24,10525.0032706,10524.9574292,0.0,9016.0,6984.0,0.0,3849.0869548619153
1731067851.46,19.8,1.026,0.0,0.836,10525.1816934,10525.204057,0.0,9016.1,6983.9,0.0,3849.4365797451032
1731067851.96,20.5,0.838,0.0,1.27,10525.4794822,10525.0328865,0.0,9016.2,6983.8,0.0,3849.44865036787
1731067852.46,19.8,0.676,0.0,0.877,10525.3859752,10525.2848404,0.0,9016.3,6983.7,0.0,3849.696567561713
1731067852.96,19.8,0.558,0.0,1.09,10525.3515527,10525.5483965,0.0,9016.4,6983.6,0.0,3849.978341739686
1731067853.46,19.8,0.592,0.0,0.951,10525.4955832,10525.7388685,0.0,9016.5,6983.5,0.0,3850.2628314998537
1731067853.96,20.5,0.617,0.0,1.15,10526.0218658,10525.5315082,0.0,9016.6,6983.4,0.0,3850.3311533345227
1731067854.46,19.8,0.704,0.0,1.11,10525.8109005,10525.9078517,0.0,9016.7,6983.3,0.0,3850.6474911285254
1731067854.96,19.9,0.667,0.0,4.01,10526.2025452,10526.3926704,0.0,9016.8,6983.2,0.0,3851.299825128203
1731067855.46,19.9,0.722,0.0,0.984,10526.5998311,10526.3947203,0.0,9016.9,6983.1,0.0,3851.5102304069283
1731067855.96,20.5,0.705,0.0,1.06,10526.2325908,10526.3646682,0.0,9017.0,6983.0,0.0,3851.3914608854
1731067856.46,19.9,0.809,0.0,0.889,10526.1887359,10526.3365758,0.0,9017.1,6982.9,0.0,3851.401248836258
1731067856.96,19.8,0.731,0.0,0.84,10526.5711117,10526.3374771,0.0,9017.2,6982.8,0.0,3851.60473107596
1731067857.46,19.8,0.892,0.0,1.36,10526.8387637,10526.8419594,0.0,9017.3,6982.7,0.0,3852.22656492224
1731067857.96,20.5,0.843,0.0,0.894,10527.2538112,10527.1190045,0.0,9017.4,6982.6,0.0,3852.6969131319997
1731067858.46,19.8,1.016,0.0,1.3,10527.2970087,10527.4531764,0.0,9017.5,6982.5,0.0,3853.074101331029
1731067858.96,19.8,0.95,0.0,1.12,10526.9282474,10527.3592292,0.0,9017.6,6982.4,0.0,3852.8960140509644
1731067859.46,19.9,0.988,0.0,0.75,10527.2845855,10527.1839791,0.0,9017.7,6982.3,0.0,3852.927204874114
1731067859.96,20.5,1.119,0.0,2.47,10527.790825,10527.4556187,0.0,9017.8,6982.2,0.0,3853.4283039273096
1731067860.46,19.9,1.207,0.0,0.992,10527.8542767,10527.7765835,0.0,9017.9,6982.1,0.0,3853.80128606871
1731067860.96,19.8,0.823,0.0,7.7,10527.779503,10527.5699027,0.0,9018.0,6982.0,0.0,3853.6346586840596
1731067861.46,19.9,0.527,0.0,1.16,10528.2917556,10528.1409327,0.0,9018.1,6981.9,0.0,3854.41355999057
1731067861.96,20.5,0.638,0.0,0.821,10528.4315462,10527.9901556,0.0,9018.2,6981.8,0.0,3854.3824333882585
1731067862.46,19.8,0.513,0.0,1.15,10528.0967933,10528.1720072,0.0,9018.3,6981.7,0.0,3854.47143651528
1731067862.96,19.8,0.463,0.0,1.05,10528.3577101,10528.1781439,0.0,9018.4,6981.6,0.0,3854.632124740259
1731067863.46,19.9,0.517,0.0,1.12,10528.2935922,10528.6094125,0.0,9018.5,6981.5,0.0,3855.056663045859
1731067863.96,20.5,0.603,0.0,1.27,10528.7073969,10529.1323511,0.0,9018.6,6981.4,0.0,3855.752739117697
1731067864.46,19.8,0.577,0.0,0.752,10528.7826008,10529.2377598,0.0,9018.7,6981.3,0.0,3855.932028531303
1731067864.96,19.8,1.085,0.0,1.98,10528.8120097,10529.1041642,0.0,9018.8,6981.2,0.0,3855.873471444043
1731067865.46,19.8,0.56,0.0,1.15,10528.9489023,10529.0531073,0.0,9018.9,6981.1,0.0,3855.932953117463
1731067865.96,20.5,0.52,0.0,1.56,10529.7246954,10529.4087858,0.0,9019.0,6981.0,0.0,3856.6169133625463
1731067866.46,19.9,0.659,0.0,1.04,10529.4455694,10529.7792151,0.0,9019.1,6980.9,0.0,3856.90127205442
1731067866.96,19.8,0.604,0.0,0.879,10529.4036475,10529.8263029,0.0,9019.2,6980.8,0.0,3856.9810416436258
1731067867.46,19.8,0.633,0.0,3.16,10529.9478793,10529.8699652,0.0,9019.3,6980.7,0.0,3857.287188829911
1731067867.96,20.5,0.576,0.0,0.874,10529.6983619,10529.7827328,0.0,9019.4,6980.6,0.0,3857.1620672151566
1731067868.46,19.9,0.532,0.0,1.29,10530.0594691,10530.1897402,0.0,9019.5,6980.5,0.0,3857.7308306009136
1731067868.96,19.8,0.612,0.0,2.74,10530.4428641,10529.9259885,0.0,9019.6,6980.4,0.0,3857.6911362936753
1731067869.46,19.8,0.805,0.0,2.99,10530.2577009,10530.6466245,0.0,9019.7,6980.3,0.0,3858.3345787848452
1731067869.96,20.5,0.64,0.0,3.47,10530.2943585,10530.6772474,0.0,9019.8,6980.2,0.0,3858.4299775122804
1731067870.46,19.8,0.734,0.0,0.922,10530.6622017,10530.4997937,0.0,9019.9,6980.1,0.0,3858.4635705407977
1731067870.96,19.8,1.234,0.0,1.3,10530.7930771,10530.7826959,0.0,9020.0,6980.0,0.0,3858.827992450059
1731067871.46,19.8,0.938,0.0,1.02,10531.2187548,10531.2413913,0.0,9020.1,6979.9,0.0,3859.4695968058777
1731067871.96,20.5,0.717,0.0,0.829,10531.1969988,10531.2970756,0.0,9020.2,6979.8,0.0,3859.565183848817
1731067872.46,19.8,0.7,0.0,1.46,10531.6056971,10531.493541,0.0,9020.3,6979.7,0.0,3859.958842782684
1731067872.96,19.8,0.748,0.0,0.832,10531.7377119,10531.5341345,0.0,9020.4,6979.6,0.0,3860.1007467729887
1731067873.46,19.8,0.728,0.0,1.28,10531.4033348,10531.5071695,0.0,9020.5,6979.5,0.0,3859.9979040524317
1731067873.96,19.8,0.561,0.0,0.736,10531.5116144,10531.4747046,0.0,9020.6,6979.4,0.0,3860.0632913966565
1731067874.46,20.5,0.566,0.0,3.38,10531.8738755,10531.8214,0.0,9020.7,6979.3,0.0,3860.5770008447766
1731067874.96,19.9,0.758,0.0,2.69,10531.9248104,10532.242896,0.0,9020.8,6979.2,0.0,3861.037686091979
1731067875.46,19.8,0.757,0.0,2.96,10532.462258,10532.0343513,0.0,9020.9,6979.1,0.0,3861.1090329667736
1731067875.96,20.5,0.629,0.0,6.4,10532.3427507,10532.1665248,0.0,9021.0,6979.0,0.0,3861.2367530433503
1731067876.46,19.8,0.65,0.0,3.13,10532.4898641,10532.4079623,0.0,9021.1,6978.9,0.0,3861.5693907314053
1731067876.96,19.9,0.654,0.0,0.808,10532.4947098,10532.9993295,0.0,9021.2,6978.8,0.0,3862.168377179808
1731067877.46,19.8,0.693,0.0,2.23,10532.9154295,10533.0517271,0.0,9021.3,6978.7,0.0,3862.4341297478763
1731067877.96,20.5,0.762,0.0,1.07,10533.1434977,10533.1157302,0.0,9021.4,6978.6,0.0,3862.6351729198377
1731067878.46,19.8,0.778,0.0,3.81,10533.200641,10533.2947856,0.0,9021.5,6978.5,0.0,3862.87519805245
1731067878.96,19.8,0.821,0.0,1.85,10533.5072925,10533.6471724,0.0,9021.6,6978.4,0.0,3863.3723763019375
1731067879.46,19.9,0.868,0.0,1.48,10533.1572394,10533.3992142,0.0,9021.7,6978.3,0.0,3863.06010946505
1731067879.96,20.5,0.998,0.0,2.53,10533.220064,10533.4387189,0.0,9021.8,6978.2,0.0,3863.173948740528
1731067880.46,19.8,1.025,0.0,4.62,10533.4114959,10533.75962,0.0,9021.9,6978.1,0.0,3863.5970720995742
1731067880.96,19.8,0.974,0.0,0.947,10533.8393838,10533.7467694,0.0,9022.0,6978.0,0.0,3863.805560649669
1731067881.46,19.8,0.993,0.0,3.28,10533.7336043,10533.6988435,0.0,9022.1,6977.9,0.0,3863.772970696512
1731067881.96,20.5,1.132,0.0,1.24,10534.0666217,10534.2740423,0.0,9022.2,6977.8,0.0,3864.4855149637015
1731067882.46,19.2,0.462,0.0,1.06,10534.5711392,10534.0824115,0.0,9022.3,6977.7,0.0,3864.55946458116
1731067882.96,20.5,0.481,0.0,1.87,10534.8386142,10534.7974561,0.0,9022.4,6977.6,0.0,3865.3750533948864
1731067883.46,19.8,0.497,0.0,1.78,10534.5083166,10534.568,0.0,9022.5,6977.5,0.0,3865.0875677132544
1731067883.96,20.5,0.458,0.0,0.834,10535.0555015,10534.4566805,0.0,9022.6,6977.4,0.0,3865.2521097992167
