Time,Bitrate,Jitter,Datagrams
1731067770.61,8.31,0.929,0.0
1731067771.11,8.32,0.486,0.0
1731067771.61,7.68,1.011,0.0
1731067772.11,8.32,0.649,0.0
1731067772.61,7.68,0.599,0.0
1731067773.11,7.68,0.515,0.0
1731067773.61,8.32,0.600,0.0
1731067774.11,8.32,1.018,0.0
1731067774.61,7.04,0.743,0.08333333333333333
1731067775.11,8.32,1.093,0.0
1731067775.61,7.68,0.769,0.0
1731067776.11,8.33,0.809,0.0
1731067776.61,7.67,0.918,0.0
1731067777.11,8.32,0.705,0.0
1731067777.61,7.68,0.641,0.0
1731067778.11,8.32,0.592,0.0
1731067778.61,7.68,0.687,0.0
1731067779.11,8.32,0.705,0.0
1731067779.61,7.69,0.798,0.0
1731067780.11,8.31,1.255,0.0
1731067780.61,7.68,0.725,0.0
1731067781.11,8.32,0.865,0.0
1731067781.61,7.68,0.561,0.0
1731067782.11,8.31,0.663,0.0
1731067782.61,7.68,0.632,0.0
1731067783.11,8.32,0.369,0.0
1731067783.61,7.68,0.703,0.0
1731067784.11,8.32,0.586,0.0
1731067784.61,7.68,0.921,0.0
1731067785.11,8.33,0.744,0.0
1731067785.61,7.68,0.628,0.0
1731067786.11,8.31,0.944,0.0
1731067786.61,7.68,0.675,0.0
1731067787.11,8.31,0.969,0.0
1731067787.61,7.69,1.010,0.0
1731067788.11,8.31,1.035,0.0
1731067788.61,7.68,1.143,0.0
1731067789.11,8.32,0.540,0.0
1731067789.61,7.68,0.868,0.0
1731067790.11,7.68,0.475,0.0
1731067790.61,8.32,0.473,0.0
1731067791.11,8.32,0.898,0.0
1731067791.61,7.68,0.689,0.0
1731067792.11,8.32,0.999,0.0
1731067792.61,7.69,0.527,0.0
1731067793.11,8.31,0.909,0.0
1731067793.61,7.68,0.941,0.0
1731067794.11,8.32,0.835,0.0
1731067794.61,7.68,1.104,0.0
1731067795.11,8.31,0.623,0.0
1731067795.61,7.68,1.040,0.0
1731067796.11,8.32,0.799,0.0
1731067796.61,7.68,0.915,0.0
1731067797.11,8.31,1.373,0.0
1731067797.61,7.69,0.756,0.0
1731067798.11,8.32,1.175,0.0
1731067798.61,7.68,0.827,0.0
1731067799.11,8.32,0.739,0.0
1731067799.61,7.68,0.574,0.0
1731067800.11,8.32,0.657,0.0
1731067800.61,7.68,1.178,0.0
1731067801.11,8.32,0.748,0.0
1731067801.61,7.63,0.787,0.0
1731067802.11,8.38,0.544,0.0
1731067802.61,7.69,0.752,0.0
1731067803.11,7.68,0.703,0.0
1731067803.61,8.33,0.657,0.0
1731067804.11,8.31,0.823,0.0
1731067804.61,7.69,0.652,0.0
1731067805.11,8.31,0.724,0.0
1731067805.61,7.68,0.672,0.0
1731067806.11,8.32,0.412,0.0
1731067806.61,7.68,1.001,0.0
1731067807.11,8.32,0.788,0.0
1731067807.61,7.68,0.971,0.0
1731067808.11,8.32,0.910,0.0
1731067808.61,7.68,0.496,0.0
1731067809.11,7.69,0.816,0.07692307692307693
