Time,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1F1Distance,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F2Distance,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F4Distance,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay,S1C1Distance
1731071792.23,19.8,0.75,0.0,1.22,4340.4518813857785,19.8,0.59,0.0,1.42,4514.332960345138,19.8,1.161,0.0,1.67,5826.727436375389,8.32,0.9,0.0,2.0,7672.34609813379
1731071792.73,19.9,0.941,0.0,0.863,4341.086325943126,19.8,0.679,0.0,1.79,4514.97534813675,19.8,1.35,0.0,1.8,5827.254685209722,7.68,0.976,0.0,2.34,7672.827212352875
1731071793.23,19.9,0.905,0.0,1.17,4340.714576695387,20.5,0.607,0.0,7.58,4514.574732161226,20.5,1.128,0.0,2.12,5827.266120900875,7.68,1.095,0.0,1.73,7672.422105911152
1731071793.73,20.5,0.696,0.0,1.39,4340.893659453734,19.8,0.857,0.0,2.18,4514.580266963647,19.8,1.061,0.0,1.76,5828.070565506985,8.32,0.81,0.0,1.82,7672.706963871271
1731071794.23,19.8,0.573,0.0,0.904,4340.8330379172085,19.8,0.775,0.0,1.65,4514.537279752541,19.8,1.183,0.0,8.06,5828.132694351241,8.32,0.974,0.0,1.75,7672.532244046114
1731071794.73,19.8,0.809,0.0,1.2,4341.149922320078,19.8,0.679,0.0,1.73,4514.881090778943,19.8,1.249,0.0,1.58,5828.402361976781,7.68,1.212,0.0,7.14,7672.695653160062
1731071795.23,19.9,0.503,0.0,0.854,4341.265455401747,20.5,0.749,0.0,1.71,4514.93611840777,20.5,1.361,0.0,1.72,5828.816817338585,8.31,1.119,0.0,2.02,7672.781176393929
1731071795.73,20.5,0.534,0.0,0.932,4341.593017897024,19.9,0.944,0.0,2.12,4515.315658810393,19.8,1.318,0.0,2.04,5829.015578414472,7.68,0.978,0.0,1.73,7672.923364892861
1731071796.23,19.9,0.648,0.0,0.802,4341.562999441251,19.8,0.75,0.0,1.71,4515.306647411568,19.8,1.12,0.0,1.6,5829.086426587162,8.32,0.939,0.0,1.77,7672.772813292708
1731071796.73,19.8,0.556,0.0,1.29,4341.430536066025,19.8,0.869,0.0,1.34,4515.092503863583,19.8,0.828,0.0,2.49,5829.411224582562,7.68,1.234,0.0,2.14,7672.654927659822
1731071797.23,19.8,0.587,0.031,1.2,4341.634172770118,20.5,0.939,0.0,2.97,4515.308526525775,20.5,0.964,0.0,3.0,5829.655052900633,7.68,0.698,0.0,2.17,7672.731519347981
1731071797.73,19.8,0.688,0.0,0.819,4341.971642085041,19.8,0.95,0.0,7.23,4515.572613164021,19.8,1.058,0.0,1.6,5830.24831390954,8.3,1.268,0.0,2.3,7673.03860147152
1731071798.23,19.8,0.84,0.0,1.16,4341.574143621901,19.8,1.124,0.0,1.68,4515.099833765976,19.8,1.196,0.0,1.79,5830.38733113466,8.35,1.098,0.0,1.59,7672.667228773886
1731071798.73,19.8,0.686,0.0,1.03,4341.511694148028,19.8,1.251,0.0,1.92,4515.017205281934,19.8,1.193,0.0,7.54,5830.565444796619,7.67,0.743,0.0,2.39,7672.53778494074
1731071799.23,20.5,0.762,0.0,0.924,4341.904235696127,20.5,1.226,0.0,1.62,4515.5274919733465,20.5,1.085,0.0,1.67,5830.601255244992,8.32,0.983,0.0,6.92,7672.658556875524
1731071799.73,19.8,0.749,0.0,0.815,4341.559204055277,19.9,0.795,0.0,1.89,4515.184550864282,19.8,1.004,0.0,2.63,5830.5335431248495,7.68,0.585,0.0,1.63,7672.239726567679
1731071800.23,19.8,0.936,0.0,1.17,4341.840972227664,19.8,0.605,0.0,2.12,4515.441257422858,19.2,1.352,0.0,2.01,5830.942256312415,8.32,1.085,0.0,2.85,7672.435202577716
1731071800.73,19.8,0.761,0.0,4.61,4341.9831523546645,19.8,0.652,0.0,1.88,4515.4715200329465,19.8,1.151,0.031,1.71,5831.5325509778,7.68,0.931,0.0,2.28,7672.609200696697
1731071801.23,19.9,0.995,0.0,0.73,4341.963274864448,20.5,0.816,0.0,1.66,4515.487372541853,19.8,1.259,0.031,1.86,5831.564204364841,8.32,0.998,0.0,1.71,7672.449799227856
1731071801.73,20.5,0.939,0.0,1.54,4342.226027492705,19.8,0.589,0.0,1.61,4515.791994914563,19.8,1.342,0.0,1.91,5831.753760609422,7.66,1.261,0.0,1.72,7672.544578272623
1731071802.23,19.8,0.866,0.0,0.876,4341.715948783352,19.9,0.767,0.0,4.54,4515.2177503401645,19.8,1.585,0.0,1.78,5831.78791682075,8.34,0.678,0.0,2.47,7672.055107871409
1731071802.73,19.8,0.658,0.0,1.35,4342.404924821626,19.8,0.719,0.0,1.88,4515.785096694528,19.8,1.449,0.0,2.14,5832.750491475948,7.68,1.359,0.0,1.75,7672.74761870774
1731071803.23,19.9,0.364,0.0,1.45,4341.96159471508,20.5,0.991,0.0,1.59,4515.43965495677,20.5,1.354,0.0,2.62,5832.324667732079,8.32,0.865,0.0,1.94,7672.118852323296
1731071803.73,20.5,0.473,0.0,0.742,4342.033718162697,19.8,0.816,0.0,1.94,4515.41888179909,19.8,1.532,0.0,1.55,5832.812154767321,7.68,1.304,0.0,2.36,7672.204299496109
1731071804.23,19.8,0.549,0.0,1.2,4342.609440886605,19.8,0.739,0.0,2.04,4516.037242094458,19.8,1.541,0.0,1.96,5833.195264045248,8.32,1.565,0.0,1.61,7672.588069458348
1731071804.73,19.8,0.465,0.0,1.46,4342.41699732366,19.8,0.871,0.0,1.82,4515.83964379594,19.8,1.262,0.0,2.01,5833.245514171121,7.68,0.909,0.0,1.7,7672.319575627392
1731071805.23,20.5,0.472,0.0,0.713,4342.138677069602,20.5,0.89,0.0,2.1,4515.530022247387,19.8,0.771,0.0,2.27,5833.32296817434,8.32,1.462,0.0,1.74,7672.003972894327
1731071805.73,19.8,0.464,0.0,1.17,4342.584495177685,19.8,0.804,0.0,1.61,4515.869583449835,20.5,0.95,0.0,1.48,5834.08567697434,7.68,0.997,0.0,2.03,7672.452126778624
1731071806.23,19.8,0.7,0.0,0.988,4342.447484459427,19.8,1.064,0.0,1.65,4515.768953431066,19.8,0.977,0.0,3.03,5834.042058904092,8.32,1.414,0.0,1.52,7672.183459122659
1731071806.73,19.2,0.676,0.032,8.12,4342.839758858054,19.8,1.024,0.0,2.09,4516.143290259587,19.8,1.094,0.0,2.26,5834.497867097106,7.68,0.943,0.0,2.86,7672.472462272561
1731071807.23,19.8,0.553,0.0,0.794,4342.750366072991,20.5,0.999,0.0,2.02,4516.0058213603415,20.5,0.905,0.0,2.09,5834.745473838426,8.33,0.887,0.0,2.09,7672.352656593835
1731071807.73,20.4,0.469,0.0,1.23,4342.631671625652,19.9,1.211,0.0,2.17,4515.956429027142,19.8,1.152,0.0,2.46,5834.611444507785,7.67,1.54,0.0,1.47,7672.06014041312
1731071808.23,19.9,0.754,0.0,0.984,4343.274985169126,19.8,0.77,0.0,1.45,4516.468432687288,19.8,0.922,0.0,10.0,5835.575278131006,8.32,0.922,0.0,2.09,7672.722287933943
1731071808.73,19.8,0.621,0.0,0.763,4342.999693414025,19.8,0.496,0.0,3.09,4516.299092433853,19.8,0.853,0.0,1.92,5835.229801730541,7.68,1.308,0.0,10.3,7672.23927140019
1731071809.23,20.5,0.455,0.0,1.2,4343.037134882304,20.5,0.478,0.0,2.66,4516.187824226097,19.8,0.677,0.0,1.88,5835.86823444359,8.32,0.774,0.0,1.78,7672.3617252073345
1731071809.73,19.8,0.769,0.0,1.07,4342.702046859737,19.2,0.426,0.032,1.51,4515.917019558373,20.5,0.927,0.0,1.58,5835.614341377419,7.68,0.883,0.0,1.63,7671.875005923236
1731071810.23,19.9,0.476,0.0,0.815,4343.382265299031,19.8,0.59,0.0,2.01,4516.507708105246,19.8,0.744,0.0,1.96,5836.471908754234,7.68,0.934,0.0,1.65,7672.519505509894
1731071810.73,19.8,0.489,0.0,1.16,4343.034110654192,19.8,0.657,0.0,2.59,4516.208423208283,19.9,0.799,0.0,1.65,5836.257538475273,8.32,0.945,0.0,2.2,7672.039796360791
1731071811.23,20.5,0.569,0.0,1.5,4343.454798942948,20.5,0.712,0.0,1.79,4516.586570297296,20.5,0.913,0.0,2.2,5836.807254042659,8.32,0.968,0.0,2.39,7672.385628138513
1731071811.73,19.9,0.652,0.0,3.16,4343.195677478383,19.8,0.772,0.0,11.3,4516.237475701556,19.8,0.862,0.0,2.62,5837.078236203059,7.69,0.662,0.0,1.95,7672.160481802795
1731071812.23,19.8,0.572,0.0,0.792,4343.694391981426,19.8,0.646,0.0,1.99,4516.797012460654,19.2,0.842,0.032,1.59,5837.356959653957,8.31,0.833,0.0,2.27,7672.45049380931
1731071812.73,19.8,0.577,0.0,1.28,4343.4617255291005,19.8,0.617,0.0,1.61,4516.5574494444745,19.8,0.885,0.0,8.96,5837.387450014229,7.68,1.003,0.0,1.4,7672.146898423907
1731071813.23,20.5,0.72,0.0,0.983,4343.58423090796,20.5,0.581,0.0,2.27,4516.592666176428,20.5,1.307,0.0,2.8,5837.888969377946,8.32,1.129,0.0,9.28,7672.271941537957
1731071813.73,19.8,0.617,0.0,0.824,4343.2692910109845,19.8,0.532,0.0,1.52,4516.333870285249,19.9,1.086,0.0,1.38,5837.672941526863,7.68,1.324,0.0,2.84,7671.814018665063
1731071814.23,19.8,0.64,0.0,1.23,4343.544903751614,19.8,0.737,0.0,1.73,4516.538504785777,19.8,1.06,0.0,2.76,5838.219804854295,8.32,1.169,0.0,1.43,7672.060677080815
1731071814.73,19.8,0.682,0.0,1.52,4343.877521925951,19.8,0.871,0.0,1.9,4516.886311746761,19.8,1.089,0.0,2.79,5838.535774647545,7.68,1.061,0.0,1.95,7672.253391917959
1731071815.23,20.5,0.887,0.0,0.863,4343.615285396841,20.5,0.703,0.0,1.94,4516.544619922991,20.5,1.035,0.0,1.41,5838.772229564202,8.32,1.182,0.0,1.81,7672.012282185253
1731071815.73,19.8,0.723,0.0,1.036,4343.960633350123,19.8,0.751,0.0,2.86,4516.903388130729,19.8,1.219,0.0,2.26,5839.101643269332,7.68,1.378,0.0,2.07,7672.218988831442
1731071816.23,19.8,0.631,0.0,1.21,4344.11664096847,19.8,0.863,0.0,6.45,4517.142519666014,19.8,1.363,0.0,2.38,5839.096927210271,8.31,1.258,0.0,2.1,7672.163949416542
1731071816.73,19.8,0.663,0.0,1.15,4344.3699323604815,19.8,0.672,0.0,1.8,4517.303978074248,19.8,1.283,0.0,1.82,5839.694328276471,7.68,0.776,0.0,1.73,7672.415757643024
1731071817.23,19.9,0.556,0.0,0.799,4344.432588575375,20.5,0.659,0.0,2.16,4517.398387427823,20.5,1.377,0.0,1.91,5839.790107700507,8.32,0.888,0.0,1.55,7672.337879915792
1731071817.73,20.5,0.738,0.0,5.38,4344.363359909864,19.8,0.774,0.0,1.71,4517.21424120558,19.8,1.333,0.0,1.66,5840.25703348038,7.68,0.771,0.0,3.6,7672.319472146128
1731071818.23,19.8,0.632,0.0,1.66,4344.461577150287,19.9,0.79,0.0,1.67,4517.395342092705,19.9,0.984,0.0,1.97,5840.216930388533,8.32,1.031,0.0,2.07,7672.211230578014
1731071818.73,19.8,0.635,0.0,0.874,4344.225755854784,19.8,0.858,0.0,1.84,4517.0630085246885,19.8,0.99,0.0,2.44,5840.5226505972405,7.68,1.02,0.0,2.52,7672.015682190617
1731071819.23,20.5,0.68,0.0,1.24,4344.682753131393,20.5,0.787,0.0,1.9,4517.481285385044,20.5,0.906,0.0,1.94,5841.083218099147,7.68,1.001,0.0,1.48,7672.390403521452
1731071819.73,19.8,0.946,0.0,1.13,4344.56922875496,19.8,1.166,0.0,2.32,4517.448044787149,19.8,1.45,0.0,2.02,5840.918664459885,8.32,1.829,0.0,2.47,7672.089245025189
1731071820.23,19.8,0.752,0.0,4.44,4344.328001765202,19.8,1.512,0.0,1.76,4517.090875000131,19.2,1.517,0.032,1.59,5841.28106823014,8.32,0.923,0.0,2.63,7671.912715548905
1731071820.73,19.8,0.758,0.0,1.12,4344.790718770682,19.8,0.971,0.0,4.94,4517.509868941613,19.8,1.205,0.0,2.41,5841.860670587742,7.68,1.317,0.0,1.51,7672.298923511809
1731071821.23,19.8,0.801,0.0,1.18,4344.841913226694,19.8,0.645,0.0,1.72,4517.643174358973,19.8,1.302,0.031,2.31,5841.793589951218,8.32,1.032,0.0,2.54,7672.148131389728
1731071821.73,20.5,0.715,0.0,0.834,4344.427274019924,20.5,0.641,0.0,1.69,4517.220059247092,19.8,1.086,0.0,2.52,5841.715128649055,7.04,1.161,0.083,2.73,7671.677910490623
1731071822.23,19.9,0.762,0.0,1.25,4344.669470837622,19.8,1.104,0.0,1.67,4517.31462425093,19.9,1.099,0.0,9.34,5842.478000683488,8.32,1.18,0.0,1.58,7671.988407537417
1731071822.73,19.8,0.828,0.0,6.41,4344.721463907077,19.9,0.943,0.0,1.57,4517.405522126732,19.8,1.457,0.0,2.16,5842.545058278706,7.68,0.771,0.0,11.2,7671.891853804717
1731071823.23,19.8,1.027,0.0,0.811,4345.185200389756,19.8,0.744,0.031,2.19,4517.8511322678905,20.5,1.367,0.0,1.75,5843.0461377376405,8.32,1.223,0.0,2.66,7672.247331198712
1731071823.73,20.5,0.869,0.0,1.15,4345.048341187152,19.8,0.911,0.0,2.03,4517.686271252343,19.8,1.315,0.0,1.69,5843.201874396011,7.68,0.794,0.0,2.04,7672.058605342575
1731071824.23,19.9,0.702,0.0,1.16,4344.820352525874,19.8,0.93,0.0,1.63,4517.533115435581,19.8,1.379,0.0,2.48,5842.982651420069,8.32,1.017,0.0,1.71,7671.65822278181
1731071824.73,19.8,0.681,0.0,0.844,4344.890599501017,19.8,0.838,0.0,2.1,4517.539576288365,19.8,1.65,0.0,1.93,5843.378643820874,7.68,1.316,0.0,1.95,7671.705647561128
1731071825.23,20.5,0.663,0.0,1.4,4345.43316505886,20.5,0.807,0.0,2.14,4518.127637585308,20.5,1.588,0.0,1.84,5843.732342494264,8.32,0.678,0.0,1.9,7672.05544932923
1731071825.73,19.9,0.527,0.0,1.55,4345.184684226303,19.8,0.799,0.0,1.84,4517.713260975826,19.8,1.571,0.0,1.58,5844.244534614019,7.68,1.564,0.0,1.94,7671.93388654735
1731071826.23,19.8,0.389,0.0,0.732,4345.076860707369,19.8,0.94,0.0,2.14,4517.683249933032,19.9,1.095,0.0,2.38,5844.091344690557,8.32,0.908,0.0,1.77,7671.641179654873
1731071826.73,19.9,0.571,0.0,1.17,4345.601826556016,19.8,1.07,0.0,1.73,4518.102348795726,19.2,0.697,0.032,7.23,5844.901956030538,7.69,1.184,0.0,1.68,7672.161908104445
1731071827.23,20.5,0.719,0.0,5.45,4345.323177902093,20.4,1.067,0.0,1.71,4517.78648756307,20.5,0.905,0.0,2.31,5844.997418922474,7.67,0.682,0.0,7.34,7671.853189906856
1731071827.73,19.9,0.605,0.0,0.761,4345.468936934288,19.9,0.906,0.0,2.08,4518.088188539594,19.2,0.775,0.032,2.65,5844.761436516984,8.32,0.887,0.0,2.01,7671.698820265748
1731071828.23,19.8,0.5,0.0,1.27,4345.673735703218,19.8,1.293,0.0,1.87,4518.2292309705535,19.8,0.938,0.0,1.59,5845.241511405818,8.32,1.489,0.0,2.33,7671.8708470409
1731071828.73,19.8,0.449,0.0,1.66,4345.479698617012,19.8,1.102,0.0,1.99,4518.035875183202,19.8,1.137,0.0,2.28,5845.272824632931,7.68,1.164,0.0,1.55,7671.593675265126
1731071829.23,19.9,0.525,0.0,0.831,4345.686095481219,20.5,1.027,0.0,1.77,4518.22159359201,20.5,0.918,0.0,2.77,5845.620735349285,8.32,0.79,0.0,2.25,7671.7139064928815
1731071829.73,20.5,0.503,0.0,1.2,4345.846037164595,19.2,0.436,0.0,2.35,4518.340693788528,19.2,1.019,0.032,1.53,5846.0018962863805,7.68,0.453,0.0,2.56,7671.816028228553
1731071830.23,19.8,0.416,0.0,1.65,4346.110236252622,19.8,0.662,0.031,8.2,4518.632553165451,19.8,0.78,0.0,2.68,5846.236574094013,8.32,0.693,0.0,1.58,7671.930048558108
1731071830.73,19.2,0.618,0.032,0.777,4346.125479738784,19.8,0.545,0.0,1.64,4518.545699403468,19.8,0.764,0.0,2.75,5846.716504259213,7.68,1.274,0.0,2.56,7671.973835598621
1731071831.23,20.5,0.557,0.0,1.18,4345.91103463556,20.5,0.463,0.0,2.24,4518.399858735082,20.5,0.66,0.0,3.6,5846.525136410671,7.68,1.1,0.0,2.97,7671.593794862355
1731071831.73,19.8,0.553,0.0,1.15,4346.507701197776,19.9,0.78,0.0,2.51,4518.862803849355,19.8,0.776,0.0,2.2,5847.4666162919975,8.32,1.731,0.0,5.57,7672.21533776375
1731071832.23,19.2,0.481,0.032,6.25,4346.067864008088,19.8,0.585,0.0,1.85,4518.465312103858,19.9,0.807,0.0,2.57,5847.215359999051,8.32,0.917,0.0,1.85,7671.65893792605
1731071832.73,19.2,0.643,0.032,1.25,4346.10903497452,19.8,0.689,0.0,1.75,4518.384334871819,19.8,1.308,0.0,1.68,5847.773412952579,7.68,1.055,0.0,1.93,7671.75147206246
1731071833.23,20.5,0.526,0.0,1.03,4346.565284749685,20.5,0.691,0.0,1.88,4518.8901242491065,20.5,0.844,0.0,1.99,5848.060696546558,8.32,0.928,0.0,2.02,7672.016428129888
1731071833.73,19.8,0.674,0.0,0.893,4346.411874945059,19.8,0.468,0.0,1.98,4518.674519146432,19.8,1.085,0.0,2.04,5848.311720698908,7.68,0.85,0.0,1.64,7671.854587750846
1731071834.23,19.8,0.651,0.0,1.23,4346.341751935853,19.9,0.723,0.0,1.86,4518.651956755023,19.9,1.096,0.0,2.24,5848.27574302953,8.32,1.346,0.0,2.25,7671.634307386666
1731071834.73,19.8,0.673,0.0,1.07,4346.415544501061,19.8,0.998,0.0,8.67,4518.668627269018,19.2,1.047,0.032,2.09,5848.653263992888,7.68,0.804,0.0,1.66,7671.676700650791
1731071835.23,20.5,0.795,0.0,0.88,4346.779863907996,20.5,0.773,0.0,2.76,4518.979683503761,20.5,1.062,0.0,1.8,5849.200655554359,8.32,0.997,0.0,1.6,7671.983500080711
1731071835.73,19.8,0.632,0.0,1.23,4346.662297831675,19.8,0.571,0.0,2.19,4518.932372814561,19.9,1.077,0.0,3.0,5849.064888575176,7.68,0.981,0.0,1.82,7671.691242391032
1731071836.23,19.8,0.69,0.0,1.11,4346.745098609911,19.8,0.608,0.0,1.57,4519.075856057418,19.8,1.113,0.0,8.84,5849.084081756313,8.32,1.071,0.0,2.21,7671.596455066335
1731071836.73,19.8,0.681,0.0,2.36,4346.91948749636,19.9,0.723,0.0,1.7,4519.172787596617,19.8,1.303,0.0,2.0,5849.587375522522,7.68,1.019,0.0,11.7,7671.757175733794
1731071837.23,19.2,0.59,0.032,1.04,4346.941627766222,20.5,0.638,0.0,2.13,4519.058128724616,20.5,1.363,0.0,2.05,5850.178697179826,8.32,0.702,0.0,1.68,7671.850098606696
1731071837.73,20.5,0.512,0.0,1.03,4346.487715271879,19.8,0.667,0.0,2.07,4518.721196809809,19.9,1.229,0.0,2.01,5849.6881879371285,7.68,0.974,0.0,1.68,7671.188534902018
1731071838.23,19.8,0.459,0.0,0.783,4346.84461019046,19.9,0.65,0.0,2.33,4519.005729986703,19.8,1.194,0.0,2.21,5850.289894601349,8.32,0.942,0.0,1.95,7671.512031869584
1731071838.73,19.8,0.544,0.0,1.15,4347.130122973767,19.8,1.001,0.0,1.53,4519.341478879293,19.8,1.352,0.0,2.36,5850.468236690387,7.67,1.079,0.0,2.15,7671.618001037051
1731071839.23,20.5,0.579,0.0,1.19,4347.126841403353,20.5,0.799,0.0,2.82,4519.174890063382,19.8,0.906,0.0,1.78,5851.125487643039,8.32,1.102,0.0,2.15,7671.72006219572
1731071839.73,19.9,0.655,0.0,0.862,4347.317407864686,19.8,0.885,0.0,8.34,4519.516528541236,20.5,0.802,0.0,2.11,5850.932974301233,7.68,1.006,0.0,1.48,7671.613577794587
1731071840.23,19.8,0.672,0.0,1.27,4347.188006310723,19.8,0.853,0.0,1.56,4519.260274902763,19.8,0.858,0.0,2.37,5851.398701219068,8.32,1.151,0.0,2.78,7671.55376705545
1731071840.73,19.8,0.718,0.0,1.67,4347.170884996764,19.8,0.832,0.0,1.91,4519.298002673026,19.8,0.832,0.0,6.06,5851.373466844827,7.68,0.692,0.0,2.58,7671.373664940103
1731071841.23,20.5,0.736,0.0,0.903,4347.504155223805,20.5,1.211,0.0,2.85,4519.580466092848,20.5,1.234,0.0,1.64,5851.893793577055,8.32,1.161,0.0,6.59,7671.648648311533
1731071841.73,19.8,0.782,0.0,5.56,4347.440685642227,19.8,0.903,0.0,1.97,4519.495850977676,19.8,1.356,0.0,1.87,5852.074270785455,7.68,1.034,0.0,1.87,7671.519414803862
1731071842.23,19.8,0.927,0.0,1.09,4347.7464788410525,19.8,0.773,0.0,2.01,4519.698187258479,19.8,1.024,0.0,1.78,5852.739991207024,8.32,1.166,0.0,2.63,7671.833907893113
1731071842.73,19.9,0.787,0.0,0.892,4347.135728951528,19.8,0.753,0.0,2.03,4519.152551735288,19.9,1.062,0.0,1.53,5852.311660024388,7.69,1.203,0.0,1.71,7671.09112793538
1731071843.23,20.5,0.877,0.0,1.04,4347.247620573098,20.5,0.617,0.0,1.68,4519.216461991013,19.8,1.349,0.0,1.73,5852.684722314372,8.31,0.682,0.0,1.43,7671.157486507529
1731071843.73,19.8,1.03,0.0,0.673,4347.885649984528,19.9,0.825,0.0,1.64,4519.916238824831,19.8,1.32,0.0,1.66,5853.048136402968,7.68,1.181,0.0,1.94,7671.575947779427
1731071844.23,19.8,0.873,0.0,1.81,4347.577712570692,19.8,0.874,0.0,8.98,4519.493474929735,19.8,1.345,0.0,1.52,5853.364932437174,7.68,0.784,0.0,1.77,7671.335785089042
1731071844.73,19.8,0.852,0.0,1.72,4348.106479384192,19.8,0.944,0.0,1.66,4520.057039423897,19.8,1.263,0.0,1.8,5853.743221183679,8.31,1.213,0.0,1.76,7671.686278470332
1731071845.23,20.5,0.885,0.0,0.828,4348.341716868497,20.5,0.749,0.0,2.15,4520.190814415954,20.5,1.432,0.0,3.29,5854.358591378893,8.32,1.421,0.0,1.89,7671.932901468807
1731071845.73,19.8,0.611,0.0,1.14,4348.167861077172,19.8,1.237,0.0,2.64,4520.005699062113,19.8,1.465,0.0,1.89,5854.439457647097,7.69,1.357,0.0,2.98,7671.68917580536
1731071846.23,19.8,0.69,0.0,1.78,4348.163520116959,19.9,0.988,0.0,3.21,4520.062905838432,19.8,1.718,0.0,1.52,5854.401611086463,8.32,1.449,0.0,2.45,7671.512718923326
1731071846.73,19.8,0.509,0.0,0.727,4347.981843641072,19.8,0.95,0.0,1.69,4519.749419109166,19.2,1.61,0.032,1.74,5854.849773789502,7.68,1.048,0.0,1.93,7671.410430260345
1731071847.23,19.8,0.437,0.0,2.69,4348.384977448801,20.5,0.796,0.0,2.17,4520.168446008963,20.5,1.46,0.0,1.94,5855.207845866933,8.32,0.989,0.0,2.89,7671.66786167482
1731071847.73,20.5,0.467,0.0,6.26,4348.316970584016,19.8,0.947,0.0,2.7,4520.0926629197,19.2,0.746,0.0,1.68,5855.344199579278,7.68,0.95,0.0,1.55,7671.517921636492
