Time,S1_X,S1_Y,S1_Z
1731068795.12,10807.8373404,10807.4707726,0.0
1731068795.62,10807.6610317,10807.5519111,0.0
1731068796.12,10808.1232176,10808.055655,0.0
1731068796.62,10807.7628051,10808.2789769,0.0
1731068797.12,10808.5131976,10808.4360965,0.0
1731068797.62,10808.4669073,10808.6930383,0.0
1731068798.12,10808.7968009,10808.773945,0.0
1731068798.62,10808.3949051,10808.9802494,0.0
1731068799.12,10808.5024958,10808.5957758,0.0
1731068799.62,10808.8881729,10808.6246207,0.0
1731068800.12,10809.0862866,10809.2114991,0.0
1731068800.62,10808.9810557,10809.4790437,0.0
1731068801.12,10809.3848251,10809.6983524,0.0
1731068801.62,10809.8498564,10809.6449437,0.0
1731068802.12,10809.7623595,10810.0433592,0.0
1731068802.62,10809.6232145,10810.1257004,0.0
1731068803.12,10809.7971277,10810.3553366,0.0
1731068803.62,10810.4854889,10809.8099267,0.0
1731068804.13,10810.333383,10810.2427625,0.0
1731068804.63,10810.8366893,10810.7961437,0.0
1731068805.13,10810.8547549,10810.9339185,0.0
1731068805.63,10810.5372304,10810.4575645,0.0
1731068806.13,10810.8447288,10811.0447074,0.0
1731068806.63,10810.9752262,10810.8545993,0.0
1731068807.13,10811.0936038,10811.0990093,0.0
1731068807.63,10811.4590964,10811.2443202,0.0
1731068808.13,10811.6167812,10811.1661649,0.0
1731068808.63,10811.7588993,10811.3829497,0.0
1731068809.13,10811.6970201,10812.0275116,0.0
1731068809.63,10811.9156238,10811.6879682,0.0
1731068810.13,10812.2424512,10812.1734272,0.0
1731068810.63,10812.6031872,10811.9983521,0.0
1731068811.13,10812.2870479,10812.559377,0.0
1731068811.63,10812.7389975,10812.8847912,0.0
1731068812.13,10812.9050554,10813.0537885,0.0
1731068812.63,10812.9422398,10812.7064195,0.0
1731068813.13,10812.9374816,10812.924754,0.0
1731068813.63,10813.1647155,10812.9228957,0.0
1731068814.13,10813.2640652,10812.9751156,0.0
1731068814.64,10813.6123084,10813.1389146,0.0
1731068815.14,10813.5283548,10813.6255763,0.0
1731068815.64,10813.4054727,10813.6891929,0.0
1731068816.14,10813.8570471,10813.5893951,0.0
1731068816.64,10814.4035559,10814.3309612,0.0
1731068817.14,10814.1149445,10814.1559279,0.0
1731068817.64,10814.7474054,10814.5999594,0.0
1731068818.14,10814.7603444,10814.2082782,0.0
1731068818.64,10814.5907471,10814.8254504,0.0
1731068819.14,10814.7546411,10814.6512821,0.0
1731068819.64,10815.2691166,10814.7246981,0.0
1731068820.14,10814.922958,10815.4830319,0.0
1731068820.64,10815.2939651,10814.9620236,0.0
1731068821.14,10815.1827795,10815.3360232,0.0
1731068821.64,10815.6009171,10815.3904471,0.0
1731068822.14,10815.5226688,10815.4596284,0.0
1731068822.64,10815.6324583,10815.9019111,0.0
1731068823.14,10816.3955849,10816.1449305,0.0
1731068823.64,10815.8722484,10815.8982387,0.0
1731068824.14,10816.5360504,10816.5741762,0.0
1731068824.64,10816.8467848,10816.491885,0.0
1731068825.15,10816.3883872,10816.7964352,0.0
1731068825.65,10817.1167618,10816.7928962,0.0
1731068826.15,10816.7351425,10816.7676861,0.0
1731068826.65,10817.2849153,10817.4199623,0.0
1731068827.15,10817.232146,10816.9900877,0.0
1731068827.65,10817.6195791,10817.0500394,0.0
1731068828.15,10817.8972339,10817.6627619,0.0
1731068828.65,10817.3364505,10817.8792158,0.0
1731068829.15,10818.0616212,10817.9220686,0.0
1731068829.65,10817.7900583,10818.3498527,0.0
1731068830.15,10818.0280253,10818.1581273,0.0
1731068830.65,10818.1272959,10818.5213308,0.0
1731068831.15,10818.111149,10818.4867655,0.0
1731068831.65,10818.4239913,10818.5705055,0.0
1731068832.15,10818.4771823,10818.5505709,0.0
1731068832.65,10818.702298,10818.6988995,0.0
1731068833.15,10818.9809545,10819.0039038,0.0
1731068833.65,10819.4765332,10819.5297601,0.0
1731068834.15,10819.4347371,10819.636961,0.0
1731068834.66,10819.7054292,10819.4046457,0.0
1731068835.16,10819.9353676,10819.6032357,0.0
1731068835.66,10819.6620259,10819.7786916,0.0
1731068836.16,10820.071949,10819.9466879,0.0
1731068836.66,10820.0706965,10819.916702,0.0
1731068837.16,10820.5314346,10820.206253,0.0
1731068837.66,10820.5813257,10820.1003465,0.0
1731068838.16,10820.6477078,10820.7329095,0.0
1731068838.66,10820.7935365,10820.3442761,0.0
1731068839.16,10820.8101765,10820.8801202,0.0
1731068839.66,10820.9051429,10820.8062774,0.0
1731068840.16,10821.4881095,10821.1304583,0.0
1731068840.66,10821.4646625,10821.1422678,0.0
1731068841.16,10821.3796474,10821.1761768,0.0
1731068841.66,10821.940713,10821.2716388,0.0
1731068842.16,10821.6848359,10821.7243911,0.0
1731068842.66,10821.9427047,10822.203503,0.0
1731068843.16,10821.9699208,10821.8105381,0.0
1731068843.66,10822.3384187,10822.1139038,0.0
1731068844.16,10822.0657198,10822.0552504,0.0
1731068844.66,10822.3561858,10822.4527434,0.0
1731068845.16,10822.7289144,10822.4097305,0.0
1731068845.66,10822.8055429,10822.7241942,0.0
1731068846.16,10823.2935352,10822.8851703,0.0
1731068846.67,10823.119573,10823.3705503,0.0
1731068847.17,10823.5760367,10822.8942968,0.0
1731068847.67,10823.6252531,10823.0737706,0.0
1731068848.17,10823.1579405,10823.6561585,0.0
1731068848.67,10823.4982148,10823.6365405,0.0
1731068849.17,10824.1906542,10823.7734342,0.0
1731068849.67,10823.9744843,10823.6353702,0.0
1731068850.17,10823.996543,10824.4898192,0.0
1731068850.67,10824.1605612,10824.3650845,0.0
1731068851.17,10824.1938778,10824.1579673,0.0
1731068851.67,10824.8941811,10824.7723378,0.0
1731068852.17,10824.6396852,10824.6149573,0.0
1731068852.67,10824.8467956,10824.8159176,0.0
1731068853.17,10824.8398679,10825.1143948,0.0
1731068853.67,10825.3306513,10825.3362463,0.0
1731068854.17,10825.4134641,10825.3952729,0.0
1731068854.67,10825.715321,10825.733196,0.0
1731068855.17,10825.6883868,10825.3483006,0.0
1731068855.67,10825.9975242,10825.9779642,0.0
1731068856.17,10825.9665961,10825.5673149,0.0
1731068856.68,10826.1003414,10826.2767989,0.0
1731068857.18,10825.9820303,10826.5229635,0.0
1731068857.68,10826.6088109,10826.5266162,0.0
1731068858.18,10826.2347009,10826.5473763,0.0
1731068858.68,10826.5105731,10826.9887014,0.0
1731068859.18,10826.5094944,10826.7734356,0.0
1731068859.68,10827.1853286,10827.1267274,0.0
1731068860.18,10827.4447181,10827.2392436,0.0
1731068860.68,10827.4245523,10827.4768772,0.0
1731068861.18,10827.1008264,10827.3405483,0.0
1731068861.68,10827.8846702,10827.2364181,0.0
1731068862.18,10827.9990894,10827.4192396,0.0
1731068862.68,10827.7328014,10828.0180784,0.0
1731068863.18,10827.9885753,10828.0489439,0.0
1731068863.68,10828.4222703,10828.0315242,0.0
1731068864.18,10828.5109358,10828.268726,0.0
1731068864.68,10828.4691795,10828.1312883,0.0
1731068865.18,10828.2578479,10828.765899,0.0
1731068865.68,10828.5406307,10828.4149716,0.0
1731068866.19,10829.2525237,10828.8438223,0.0
1731068866.69,10828.973704,10829.0451109,0.0
1731068867.19,10829.5939,10829.4643633,0.0
1731068867.69,10829.4342842,10829.6667358,0.0
1731068868.19,10829.6258013,10829.7344865,0.0
1731068868.69,10829.5313222,10829.426028,0.0
1731068869.19,10829.8497977,10830.0030085,0.0
1731068869.69,10829.7026024,10830.3065567,0.0
1731068870.19,10829.9466936,10830.0164274,0.0
1731068870.69,10830.2052547,10830.3244001,0.0
1731068871.19,10830.5771097,10830.1843847,0.0
1731068871.69,10830.2589925,10830.6203185,0.0
1731068872.19,10830.631311,10830.3897127,0.0
1731068872.69,10830.6023065,10830.6885555,0.0
1731068873.19,10831.280909,10830.6685393,0.0
1731068873.69,10831.4310638,10830.8771596,0.0
1731068874.19,10831.230439,10831.167518,0.0
1731068874.69,10831.5719022,10831.3095449,0.0
1731068875.2,10831.7455767,10831.9416618,0.0
1731068875.69,10831.9911072,10832.0744862,0.0
1731068876.19,10831.8804015,10832.1439801,0.0
1731068876.7,10831.7085864,10832.2230525,0.0
1731068877.2,10832.1128734,10832.5563002,0.0
1731068877.7,10832.3243419,10832.3729308,0.0
1731068878.2,10832.6470644,10832.7581578,0.0
1731068878.7,10832.8379163,10832.8649241,0.0
1731068879.2,10832.9166739,10832.745937,0.0
1731068879.7,10832.714558,10832.8099213,0.0
1731068880.2,10833.3272973,10833.3357098,0.0
1731068880.7,10832.9018243,10833.2730085,0.0
1731068881.2,10833.4540673,10833.331451,0.0
1731068881.7,10833.5789786,10833.4949125,0.0
1731068882.2,10833.5142106,10833.4800686,0.0
1731068882.7,10833.9454676,10833.6860888,0.0
1731068883.2,10833.6579904,10833.9912329,0.0
1731068883.7,10834.0982365,10833.8667018,0.0
1731068884.2,10834.3946574,10834.3368783,0.0
1731068884.71,10834.6956673,10834.4287737,0.0
1731068885.21,10834.5575911,10834.271554,0.0
1731068885.71,10834.7729338,10834.8528724,0.0
1731068886.21,10835.0404607,10834.6571421,0.0
1731068886.71,10835.1663706,10835.0285209,0.0
1731068887.21,10835.2588279,10835.2920551,0.0
1731068887.71,10835.5685536,10835.6783915,0.0
1731068888.21,10835.3519937,10835.7460419,0.0
1731068888.71,10835.928568,10835.6194764,0.0
1731068889.21,10835.6219251,10835.9167042,0.0
1731068889.71,10836.1661281,10836.0866518,0.0
1731068890.21,10836.0204557,10835.9785988,0.0
1731068890.71,10836.2308167,10836.5279525,0.0
1731068891.21,10836.1959175,10836.7373569,0.0
1731068891.71,10836.4277468,10836.5781496,0.0
1731068892.21,10836.6396493,10836.4928215,0.0
1731068892.71,10836.6580488,10836.7348284,0.0
1731068893.21,10837.1867631,10836.8960368,0.0
1731068893.71,10836.9981311,10837.4196477,0.0
1731068894.21,10837.042521,10837.6796175,0.0
1731068894.71,10837.7469454,10837.7291146,0.0
1731068895.22,10837.6375897,10837.8751042,0.0
1731068895.72,10837.8135489,10838.030973,0.0
1731068896.22,10837.8439018,10837.9453094,0.0
1731068896.72,10837.771539,10838.3937085,0.0
1731068897.22,10838.2171017,10838.4781892,0.0
1731068897.72,10838.314218,10838.202274,0.0
1731068898.22,10838.7888128,10838.7677666,0.0
1731068898.72,10839.0098949,10838.8972151,0.0
1731068899.22,10838.6813814,10838.4925937,0.0
1731068899.72,10838.8596159,10839.2757127,0.0
1731068900.22,10838.9418415,10839.4842934,0.0
1731068900.72,10839.4442042,10839.554629,0.0
1731068901.22,10839.4041314,10839.5582432,0.0
1731068901.72,10839.574869,10839.9146923,0.0
1731068902.22,10839.7576079,10839.743431,0.0
1731068902.72,10839.8955245,10839.9184013,0.0
1731068903.22,10839.9587027,10840.364477,0.0
1731068903.72,10839.9002209,10840.3606633,0.0
1731068904.22,10840.1304879,10840.459468,0.0
1731068904.72,10840.4591956,10840.5211245,0.0
1731068905.23,10840.6089811,10840.9433929,0.0
1731068905.72,10840.9549833,10840.4766664,0.0
1731068906.23,10840.9592245,10841.2444737,0.0
1731068906.73,10841.147583,10840.7357976,0.0
1731068907.23,10840.9585488,10841.5699194,0.0
1731068907.73,10841.3483746,10841.659256,0.0
1731068908.23,10841.4588984,10841.4605635,0.0
1731068908.73,10841.4169693,10841.5323434,0.0
1731068909.23,10841.9775348,10841.9190456,0.0
1731068909.73,10841.972641,10842.3478814,0.0
1731068910.23,10841.9615458,10842.4166257,0.0
1731068910.73,10842.1422392,10842.4725059,0.0
1731068911.23,10842.1195773,10842.3792545,0.0
1731068911.73,10842.7019721,10842.5733228,0.0
1731068912.23,10842.8138753,10842.5216372,0.0
1731068912.73,10842.7339946,10842.6497649,0.0
1731068913.23,10843.1629099,10842.9186943,0.0
1731068913.73,10843.0548807,10842.9377213,0.0
1731068914.23,10843.1696266,10843.1448082,0.0
1731068914.74,10843.59264,10843.4293665,0.0
1731068915.24,10843.6788641,10843.4602439,0.0
1731068915.74,10843.7352605,10844.0811196,0.0
1731068916.24,10843.8123898,10843.8527752,0.0
1731068916.74,10844.3390422,10844.1339214,0.0
1731068917.24,10844.3018004,10844.3099747,0.0
1731068917.74,10844.2721381,10844.7293692,0.0
1731068918.24,10844.2138645,10844.5356034,0.0
1731068918.74,10844.6926043,10844.8465351,0.0
1731068919.24,10844.5691248,10844.9366007,0.0
1731068919.74,10844.9922081,10844.7925508,0.0
1731068920.24,10844.9636191,10845.0307441,0.0
1731068920.74,10845.4412803,10845.1614257,0.0
1731068921.24,10845.1765449,10845.2773794,0.0
1731068921.74,10845.2110859,10845.5389308,0.0
1731068922.24,10845.7434752,10845.8830353,0.0
1731068922.74,10845.9795125,10846.0359348,0.0
1731068923.24,10846.1248298,10846.003762,0.0
1731068923.74,10846.2364041,10846.2806403,0.0
1731068924.24,10846.6998664,10845.9530945,0.0
1731068924.74,10846.7646875,10846.3761844,0.0
1731068925.24,10846.8833132,10846.4043911,0.0
1731068925.75,10846.5723316,10846.7283442,0.0
1731068926.25,10847.1757531,10847.2628995,0.0
1731068926.75,10847.0069865,10847.3579157,0.0
1731068927.25,10847.3172486,10846.9063923,0.0
1731068927.75,10847.6374732,10847.3200512,0.0
1731068928.25,10847.3687483,10847.5715471,0.0
1731068928.75,10847.967964,10847.8402538,0.0
1731068929.25,10847.8067217,10847.9795232,0.0
1731068929.75,10847.9413027,10848.2569786,0.0
1731068930.25,10848.4872276,10848.3308429,0.0
1731068930.75,10848.5769572,10847.9713214,0.0
1731068931.25,10848.3235286,10848.2471923,0.0
1731068931.75,10848.6122197,10848.6135173,0.0
1731068932.25,10848.8545452,10848.8936136,0.0
1731068932.75,10848.5923981,10848.7163865,0.0
1731068933.25,10849.1870062,10849.0030014,0.0
1731068933.75,10849.1896917,10849.1541919,0.0
1731068934.25,10849.6264432,10849.3012284,0.0
1731068934.75,10849.5926371,10849.4498451,0.0
1731068935.25,10849.4409693,10849.5376506,0.0
1731068935.75,10849.4443246,10849.8587862,0.0
1731068936.26,10849.6413635,10849.6569559,0.0
1731068936.76,10850.0439069,10850.1311761,0.0
1731068937.26,10850.5311312,10849.8573641,0.0
1731068937.76,10850.082767,10850.6173816,0.0
1731068938.26,10850.6171979,10850.8594898,0.0
1731068938.76,10850.7268761,10850.4881441,0.0
1731068939.26,10851.03321,10850.5643267,0.0
1731068939.76,10851.1763522,10851.1915123,0.0
1731068940.26,10851.0050658,10850.9358591,0.0
1731068940.76,10851.0912334,10851.0855973,0.0
1731068941.26,10851.5923357,10851.4616107,0.0
1731068941.76,10851.9206273,10851.5871004,0.0
1731068942.26,10851.6120125,10851.9551179,0.0
1731068942.76,10851.8850285,10852.0486659,0.0
1731068943.26,10852.3509544,10852.1333177,0.0
1731068943.76,10852.5307192,10852.3510559,0.0
1731068944.26,10851.9543922,10852.1378144,0.0
1731068944.76,10852.5071792,10852.4218399,0.0
1731068945.26,10852.4187566,10852.9621176,0.0
1731068945.76,10853.0251921,10852.784532,0.0
1731068946.26,10853.2097145,10852.8864756,0.0
1731068946.76,10853.2865327,10852.7552305,0.0
1731068947.26,10853.1317049,10853.0176545,0.0
1731068947.77,10853.1801459,10853.1893007,0.0
1731068948.27,10853.7328341,10853.7489539,0.0
1731068948.77,10853.376655,10853.835936,0.0
1731068949.27,10854.0106837,10854.0421683,0.0
1731068949.77,10853.7571105,10854.1597141,0.0
1731068950.27,10853.7829624,10853.9725388,0.0
1731068950.77,10854.5986291,10854.113406,0.0
1731068951.27,10854.6054822,10854.3629779,0.0
1731068951.77,10854.6471851,10854.3987467,0.0
1731068952.27,10854.8807927,10854.5479838,0.0
1731068952.77,10854.5540642,10854.5781928,0.0
1731068953.27,10855.3577232,10855.3421172,0.0
1731068953.77,10855.2462885,10854.9964116,0.0
1731068954.27,10855.138334,10855.2082695,0.0
1731068954.77,10855.2412539,10855.2963439,0.0
1731068955.27,10855.5844882,10855.696078,0.0
1731068955.77,10856.1119958,10855.926571,0.0
1731068956.27,10855.7196201,10856.2958521,0.0
1731068956.77,10855.8255946,10855.8705407,0.0
1731068957.28,10856.0772328,10856.4736428,0.0
1731068957.77,10856.3010563,10856.0240036,0.0
1731068958.28,10856.6549746,10856.7862263,0.0
1731068958.78,10856.8865955,10856.597978,0.0
1731068959.28,10857.0139407,10857.1379311,0.0
1731068959.78,10857.028756,10857.1473953,0.0
1731068960.28,10857.2898044,10857.1023306,0.0
1731068960.78,10857.2429512,10857.5647236,0.0
1731068961.28,10857.2213145,10857.5930816,0.0
1731068961.78,10857.7460594,10857.7822142,0.0
1731068962.28,10857.7002399,10857.4008897,0.0
1731068962.78,10857.6401546,10857.8645233,0.0
1731068963.28,10858.0150687,10857.8462683,0.0
1731068963.78,10858.014187,10857.8479264,0.0
1731068964.28,10858.2907032,10858.3551586,0.0
1731068964.78,10858.4815577,10858.7885262,0.0
1731068965.29,10858.8665112,10858.8938103,0.0
1731068965.78,10858.5782814,10858.6491448,0.0
1731068966.28,10858.6604349,10858.9469276,0.0
1731068966.78,10858.8531562,10858.7578182,0.0
1731068967.29,10859.5138991,10858.9549485,0.0
1731068967.79,10859.1420837,10859.1815493,0.0
1731068968.29,10859.7163678,10859.35661,0.0
1731068968.79,10859.7587166,10859.6357879,0.0
1731068969.29,10859.8403631,10859.6900079,0.0
1731068969.79,10860.34085,10860.1318682,0.0
1731068970.29,10860.0808304,10860.4674535,0.0
1731068970.79,10860.3433133,10859.9298518,0.0
1731068971.29,10860.6926246,10860.5048034,0.0
1731068971.79,10860.7467379,10860.93613,0.0
1731068972.29,10860.9551851,10860.6514692,0.0
1731068972.79,10861.0918806,10860.5391317,0.0
1731068973.29,10861.2200589,10860.9036024,0.0
1731068973.79,10860.9259795,10860.9238735,0.0
1731068974.29,10861.0636831,10861.1267952,0.0
1731068974.79,10861.8201112,10861.5083959,0.0
1731068975.29,10861.5668672,10861.4149412,0.0
1731068975.79,10861.4780504,10861.8066972,0.0
1731068976.29,10861.7209722,10861.9795391,0.0
1731068976.79,10861.8972139,10862.2665203,0.0
1731068977.29,10862.5158662,10861.9445512,0.0
1731068977.79,10862.5132348,10862.1918393,0.0
1731068978.29,10862.8283277,10862.4599152,0.0
1731068978.79,10862.746772,10862.8178517,0.0
1731068979.3,10862.9339892,10862.7241508,0.0
1731068979.8,10862.7170104,10862.7697156,0.0
1731068980.3,10863.304165,10863.0982108,0.0
1731068980.8,10862.9413567,10862.9513832,0.0
1731068981.3,10863.3724891,10863.4002264,0.0
1731068981.8,10863.8408842,10863.7308503,0.0
1731068982.3,10863.5062005,10864.0243208,0.0
1731068982.8,10863.6690173,10863.5945557,0.0
1731068983.3,10864.3888942,10864.0158988,0.0
1731068983.8,10864.4499058,10863.8639074,0.0
1731068984.3,10864.2254812,10864.3059081,0.0
1731068984.8,10864.8117295,10864.3740756,0.0
1731068985.3,10864.5462447,10864.5652849,0.0
1731068985.8,10864.5775345,10864.6176627,0.0
1731068986.3,10864.8443406,10864.8277513,0.0
1731068986.8,10865.4478141,10864.7499679,0.0
1731068987.3,10865.1526657,10865.2206551,0.0
1731068987.8,10865.2125422,10865.3554016,0.0
1731068988.3,10865.1799303,10865.7856959,0.0
1731068988.81,10866.0017426,10865.6625942,0.0
1731068989.31,10866.1025284,10866.1084632,0.0
1731068989.81,10865.8009413,10866.2733353,0.0
1731068990.31,10866.3456702,10866.0480991,0.0
1731068990.81,10866.3644763,10866.3306069,0.0
1731068991.31,10866.6388634,10866.1834755,0.0
1731068991.81,10866.5077264,10866.3654802,0.0
1731068992.31,10866.5538006,10866.4405701,0.0
1731068992.81,10867.1150957,10867.2034933,0.0
1731068993.31,10866.6513226,10867.0394393,0.0
1731068993.81,10867.4746347,10866.8555181,0.0
1731068994.31,10867.0060785,10867.1394678,0.0
1731068994.81,10867.4501613,10867.8335914,0.0
1731068995.31,10867.4261373,10867.5659107,0.0
1731068995.81,10868.0110014,10867.6818554,0.0
1731068996.31,10867.7252387,10868.2257077,0.0
1731068996.81,10868.0105508,10868.0147303,0.0
1731068997.31,10868.5642372,10868.2950694,0.0
1731068997.81,10868.2018186,10868.339621,0.0
1731068998.31,10868.7051333,10868.2843412,0.0
1731068998.81,10868.6780279,10868.6945258,0.0
1731068999.31,10868.9337955,10868.4819577,0.0
1731068999.81,10868.7980836,10868.7250941,0.0
1731069000.32,10868.9045226,10869.2338614,0.0
1731069000.82,10869.2816683,10869.2641704,0.0
1731069001.32,10869.4211398,10869.1436536,0.0
1731069001.82,10869.4921959,10869.6068907,0.0
1731069002.32,10869.6098139,10869.8096719,0.0
1731069002.82,10869.5105171,10870.1141587,0.0
1731069003.32,10869.8211101,10869.792635,0.0
1731069003.82,10870.1145866,10870.3655079,0.0
1731069004.32,10870.5235664,10870.0471267,0.0
1731069004.82,10870.5065671,10870.7996661,0.0
1731069005.32,10870.367742,10870.8508214,0.0
1731069005.82,10870.5755865,10870.8942081,0.0
1731069006.32,10870.9607663,10870.6362364,0.0
1731069006.83,10871.3392211,10870.8986568,0.0
1731069007.32,10871.4367667,10871.1325525,0.0
1731069007.82,10871.3616085,10871.4682232,0.0
1731069008.32,10871.7273398,10871.6817774,0.0
1731069008.82,10871.6643798,10871.5781749,0.0
1731069009.33,10872.1298277,10871.497806,0.0
1731069009.83,10872.1871863,10872.220721,0.0
1731069010.33,10872.3448659,10871.7521736,0.0
1731069010.83,10872.4314214,10872.4338159,0.0
1731069011.33,10872.7188427,10872.3113651,0.0
1731069011.83,10872.2019086,10872.4812837,0.0
1731069012.33,10872.9891341,10872.3645841,0.0
1731069012.83,10872.9563692,10872.5563719,0.0
1731069013.33,10873.1701209,10873.173455,0.0
1731069013.83,10873.1394768,10873.1478135,0.0
1731069014.33,10873.6428485,10873.2749332,0.0
1731069014.83,10873.7917995,10873.2901327,0.0
1731069015.33,10873.3011912,10873.3730271,0.0
1731069015.83,10873.8439736,10873.415061,0.0
1731069016.33,10874.1818264,10874.1232671,0.0
1731069016.83,10873.7268507,10873.7907579,0.0
1731069017.33,10874.5737472,10874.0756969,0.0
1731069017.84,10874.6913264,10874.3419631,0.0
1731069018.34,10874.3865102,10874.3230951,0.0
1731069018.84,10874.5260634,10874.4335336,0.0
1731069019.34,10875.1627552,10874.96865,0.0
1731069019.84,10874.8324103,10875.2261115,0.0
1731069020.34,10875.127182,10875.3689501,0.0
1731069020.84,10875.0642835,10875.6298793,0.0
1731069021.34,10875.5336402,10875.7075662,0.0
1731069021.84,10875.8757066,10875.332501,0.0
1731069022.34,10876.0962682,10875.4686711,0.0
1731069022.84,10876.1626511,10876.1473464,0.0
1731069023.34,10875.6752856,10875.7190405,0.0
1731069023.84,10876.1670398,10876.3087948,0.0
1731069024.34,10876.3203306,10876.4851525,0.0
1731069024.84,10876.7390044,10876.1435911,0.0
1731069025.34,10876.6314375,10876.9646823,0.0
1731069025.84,10877.0033701,10876.9981133,0.0
1731069026.34,10876.9290046,10877.1249477,0.0
1731069026.85,10877.356798,10877.3487701,0.0
1731069027.35,10877.3314063,10877.4105096,0.0
1731069027.85,10877.3956747,10877.556794,0.0
1731069028.35,10877.2928893,10877.4355534,0.0
1731069028.85,10877.670677,10877.4193814,0.0
1731069029.35,10877.6891465,10877.7480327,0.0
1731069029.85,10878.164215,10877.7024802,0.0
1731069030.35,10878.2073865,10877.9806846,0.0
1731069030.85,10878.6099972,10878.4549633,0.0
1731069031.35,10878.1810288,10878.7973758,0.0
1731069031.85,10878.9076892,10878.8896307,0.0
1731069032.35,10878.587336,10878.6116787,0.0
1731069032.85,10878.8458209,10879.097166,0.0
1731069033.35,10879.1413494,10878.7801894,0.0
1731069033.85,10878.9085714,10879.1552456,0.0
1731069034.35,10879.5057683,10879.5775639,0.0
1731069034.85,10879.3056967,10879.8183591,0.0
1731069035.35,10879.6590544,10879.940401,0.0
1731069035.85,10879.4631705,10879.5645862,0.0
1731069036.36,10879.8505173,10880.0661463,0.0
1731069036.86,10879.7292029,10880.0152868,0.0
1731069037.36,10880.3541415,10880.4287947,0.0
1731069037.86,10880.0976533,10880.2557119,0.0
1731069038.36,10880.5632212,10880.1559821,0.0
1731069038.86,10880.3996591,10880.550487,0.0
1731069039.36,10880.6719676,10880.7474354,0.0
1731069039.86,10881.0305238,10880.9175314,0.0
1731069040.36,10880.957726,10881.4502363,0.0
1731069040.86,10880.9741845,10880.9825316,0.0
1731069041.36,10881.0898702,10881.6171003,0.0
1731069041.86,10881.2908016,10881.2198011,0.0
1731069042.36,10881.7857507,10881.9520071,0.0
1731069042.86,10881.9727844,10881.8836327,0.0
1731069043.36,10882.1299197,10881.6943304,0.0
1731069043.86,10881.8427224,10882.532672,0.0
1731069044.36,10882.4235706,10882.1238031,0.0
1731069044.87,10882.5568394,10882.498215,0.0
1731069045.37,10882.2742474,10882.8363558,0.0
1731069045.87,10882.7512263,10883.0343736,0.0
1731069046.37,10883.1166933,10882.851077,0.0
1731069046.87,10883.4325212,10883.4349354,0.0
1731069047.37,10883.5081185,10882.975165,0.0
1731069047.87,10883.5151487,10883.4201041,0.0
1731069048.37,10883.6631972,10883.890957,0.0
1731069048.87,10883.7034573,10883.6965479,0.0
1731069049.37,10883.5155403,10883.5230034,0.0
1731069049.87,10884.2012774,10884.1118008,0.0
1731069050.37,10883.8196983,10884.2231347,0.0
1731069050.87,10883.9725787,10884.2450604,0.0
1731069051.37,10884.3749595,10884.2767097,0.0
1731069051.87,10884.8533636,10884.4451074,0.0
1731069052.37,10884.7525226,10884.752818,0.0
1731069052.87,10885.1648879,10884.9544557,0.0
1731069053.37,10885.1537623,10884.7559463,0.0
