Time,Bitrate,Jitter,Datagrams,Delay,S1_X,S1_Y,S1_Z,F2_X,F2_Y,F2_Z,Distance
1731068793.31,19.9,0.765,0.0,1.78,10806.7342796,10806.8500946,0.0,6704.1,9806.15,0.0,4222.914717524077
1731068793.81,20.5,0.495,0.0,8.66,10807.2428075,10807.3022603,0.0,6704.2,9806.3,0.0,4223.383217907558
1731068794.31,19.8,1.193,0.0,2.4,10807.4267475,10807.5199736,0.0,6704.3,9806.45,0.0,4223.480815404922
1731068794.81,19.9,0.601,0.0,1.73,10807.3304349,10807.6636486,0.0,6704.4,9806.6,0.0,4223.288598021339
1731068795.31,19.8,0.554,0.0,1.67,10807.8373404,10807.4707726,0.0,6704.5,9806.75,0.0,4223.602655770791
1731068795.81,20.5,0.62,0.0,1.84,10807.6610317,10807.5519111,0.0,6704.6,9806.9,0.0,4223.317899121867
1731068796.31,19.8,0.593,0.0,2.11,10808.1232176,10808.055655,0.0,6704.7,9807.05,0.0,4223.753594148304
1731068796.81,19.8,0.73,0.0,1.96,10807.7628051,10808.2789769,0.0,6704.8,9807.2,0.0,4223.323679050092
1731068797.31,19.9,0.707,0.0,2.07,10808.5131976,10808.4360965,0.0,6704.9,9807.35,0.0,4223.957226123685
1731068797.81,19.8,0.696,0.031,1.68,10808.4669073,10808.6930383,0.0,6705.0,9807.5,0.0,4223.840451443049
1731068798.31,19.8,0.656,0.0,12.6,10808.7968009,10808.773945,0.0,6705.1,9807.65,0.0,4224.04741769896
1731068798.81,19.9,1.028,0.0,3.93,10808.3949051,10808.9802494,0.0,6705.2,9807.8,0.0,4223.573169844136
1731068799.31,19.8,0.781,0.0,2.22,10808.5024958,10808.5957758,0.0,6705.3,9807.95,0.0,4223.453881619371
1731068799.81,20.5,0.61,0.0,1.82,10808.8881729,10808.6246207,0.0,6705.4,9808.1,0.0,4223.702724122173
1731068800.31,19.8,0.459,0.0,1.55,10809.0862866,10809.2114991,0.0,6705.5,9808.25,0.0,4223.901553570124
1731068800.81,19.8,0.673,0.0,2.42,10808.9810557,10809.4790437,0.0,6705.6,9808.4,0.0,4223.730026885354
1731068801.31,19.8,0.665,0.0,1.37,10809.3848251,10809.6983524,0.0,6705.7,9808.55,0.0,4224.041567890787
1731068801.81,20.5,0.524,0.0,1.9,10809.8498564,10809.6449437,0.0,6705.8,9808.7,0.0,4224.347997518132
1731068802.31,19.8,0.678,0.0,1.74,10809.7623595,10810.0433592,0.0,6705.9,9808.85,0.0,4224.224710905789
1731068802.81,19.8,1.013,0.0,3.87,10809.6232145,10810.1257004,0.0,6706.0,9809.0,0.0,4223.976343989712
1731068803.31,19.8,0.754,0.0,1.96,10809.7971277,10810.3553366,0.0,6706.1,9809.15,0.0,4224.06702621177
1731068803.81,20.5,0.702,0.0,1.68,10810.4854889,10809.8099267,0.0,6706.2,9809.3,0.0,4224.473871125297
1731068804.31,19.8,0.834,0.0,1.84,10810.333383,10810.2427625,0.0,6706.3,9809.45,0.0,4224.295936869337
1731068804.81,19.8,0.784,0.0,2.29,10810.8366893,10810.7961437,0.0,6706.4,9809.6,0.0,4224.78333818809
1731068805.31,19.8,0.67,0.0,2.08,10810.8547549,10810.9339185,0.0,6706.5,9809.75,0.0,4224.700840619754
1731068805.81,20.5,0.654,0.0,1.63,10810.5372304,10810.4575645,0.0,6706.6,9809.9,0.0,4224.146805088738
1731068806.31,19.8,0.748,0.0,1.62,10810.8447288,10811.0447074,0.0,6706.7,9810.05,0.0,4224.451959625017
1731068806.81,19.8,0.831,0.0,1.88,10810.9752262,10810.8545993,0.0,6706.8,9810.2,0.0,4224.4010125050945
1731068807.31,19.2,0.697,0.0,1.93,10811.0936038,10811.0990093,0.0,6706.9,9810.35,0.0,4224.441231345012
1731068807.81,20.5,0.853,0.03,1.75,10811.4590964,10811.2443202,0.0,6707.0,9810.5,0.0,4224.698056480873
1731068808.31,19.9,0.913,0.0,1.63,10811.6167812,10811.1661649,0.0,6707.1,9810.65,0.0,4224.700060759179
1731068808.81,19.8,0.521,0.0,4.14,10811.7588993,10811.3829497,0.0,6707.2,9810.8,0.0,4224.756797385288
1731068809.31,19.8,0.536,0.0,5.19,10811.6970201,10812.0275116,0.0,6707.3,9810.95,0.0,4224.716686694743
1731068809.81,20.5,0.296,0.0,1.61,10811.9156238,10811.6879682,0.0,6707.4,9811.1,0.0,4224.7159417083785
1731068810.31,19.8,0.367,0.0,2.6,10812.2424512,10812.1734272,0.0,6707.5,9811.25,0.0,4225.015774858263
1731068810.81,19.9,0.302,0.0,1.93,10812.6031872,10811.9983521,0.0,6707.6,9811.4,0.0,4225.192093757087
1731068811.31,19.8,0.361,0.0,1.89,10812.2870479,10812.559377,0.0,6707.7,9811.55,0.0,4224.885158987207
1731068811.81,20.5,0.75,0.0,1.96,10812.7389975,10812.8847912,0.0,6707.8,9811.7,0.0,4225.268649367338
1731068812.31,19.8,0.443,0.0,8.3,10812.9050554,10813.0537885,0.0,6707.9,9811.85,0.0,4225.337327476507
1731068812.81,19.8,0.376,0.0,2.17,10812.9422398,10812.7064195,0.0,6708.0,9812.0,0.0,4225.158473965534
1731068813.31,19.8,0.567,0.0,1.75,10812.9374816,10812.924754,0.0,6708.1,9812.15,0.0,4225.072882044993
1731068813.81,20.5,0.519,0.0,1.8,10813.1647155,10812.9228957,0.0,6708.2,9812.3,0.0,4225.160528891068
1731068814.31,19.8,0.389,0.0,1.83,10813.2640652,10812.9751156,0.0,6708.3,9812.45,0.0,4225.136741400175
1731068814.81,19.8,0.417,0.0,2.07,10813.6123084,10813.1389146,0.0,6708.4,9812.6,0.0,4225.381191876989
1731068815.31,19.8,0.594,0.0,1.73,10813.5283548,10813.6255763,0.0,6708.5,9812.75,0.0,4225.282205124986
1731068815.81,20.5,0.468,0.0,1.66,10813.4054727,10813.6891929,0.0,6708.6,9812.9,0.0,4225.045204176318
1731068816.31,19.8,0.457,0.0,1.81,10813.8570471,10813.5893951,0.0,6708.7,9813.05,0.0,4225.327615996405
1731068816.81,19.8,0.624,0.0,4.21,10814.4035559,10814.3309612,0.0,6708.8,9813.2,0.0,4225.901532181264
1731068817.31,19.8,0.61,0.0,1.72,10814.1149445,10814.1559279,0.0,6708.9,9813.35,0.0,4225.446987700344
1731068817.81,20.5,0.625,0.0,1.65,10814.7474054,10814.5999594,0.0,6709.0,9813.5,0.0,4226.0339427954805
1731068818.31,19.9,0.801,0.0,2.34,10814.7603444,10814.2082782,0.0,6709.1,9813.65,0.0,4225.821071892807
1731068818.81,19.8,0.597,0.0,1.75,10814.5907471,10814.8254504,0.0,6709.2,9813.8,0.0,4225.669785811809
1731068819.31,19.8,0.754,0.0,1.79,10814.7546411,10814.6512821,0.0,6709.3,9813.95,0.0,4225.655081301136
1731068819.81,20.5,0.608,0.0,1.87,10815.2691166,10814.7246981,0.0,6709.4,9814.1,0.0,4226.039634113408
1731068820.31,19.8,0.681,0.0,1.86,10814.922958,10815.4830319,0.0,6709.5,9814.25,0.0,4225.750258621672
1731068820.81,19.9,0.575,0.0,1.86,10815.2939651,10814.9620236,0.0,6709.6,9814.4,0.0,4225.8546234021205
1731068821.31,19.8,0.542,0.0,1.62,10815.1827795,10815.3360232,0.0,6709.7,9814.55,0.0,4225.70248798984
1731068821.81,20.5,0.667,0.0,9.52,10815.6009171,10815.3904471,0.0,6709.8,9814.7,0.0,4225.988942457895
1731068822.31,19.8,0.573,0.0,1.83,10815.5226688,10815.4596284,0.0,6709.9,9814.85,0.0,4225.796626319258
1731068822.81,19.8,0.675,0.0,1.52,10815.6324583,10815.9019111,0.0,6710.0,9815.0,0.0,4225.875355271394
1731068823.31,19.8,0.804,0.0,2.05,10816.3955849,10816.1449305,0.0,6710.1,9815.15,0.0,4226.541645536682
1731068823.81,20.5,0.599,0.0,2.23,10815.8722484,10815.8982387,0.0,6710.2,9815.3,0.0,4225.842099105392
1731068824.31,19.8,0.814,0.0,1.78,10816.5360504,10816.5741762,0.0,6710.3,9815.45,0.0,4226.514417079009
1731068824.81,19.8,0.688,0.0,1.72,10816.8467848,10816.491885,0.0,6710.4,9815.6,0.0,4226.664141122774
1731068825.31,19.8,0.621,0.0,2.27,10816.3883872,10816.7964352,0.0,6710.5,9815.75,0.0,4226.158233380578
1731068825.81,20.5,0.625,0.0,1.78,10817.1167618,10816.7928962,0.0,6710.6,9815.9,0.0,4226.732367279478
1731068826.31,19.9,0.723,0.0,5.93,10816.7351425,10816.7676861,0.0,6710.7,9816.05,0.0,4226.222956579353
1731068826.81,19.8,0.688,0.0,2.51,10817.2849153,10817.4199623,0.0,6710.8,9816.2,0.0,4226.778888526636
1731068827.31,19.8,0.819,0.0,1.76,10817.232146,10816.9900877,0.0,6710.9,9816.35,0.0,4226.493141883142
1731068827.81,20.5,0.742,0.0,1.59,10817.6195791,10817.0500394,0.0,6711.0,9816.5,0.0,4226.75108668476
1731068828.31,19.8,0.773,0.0,3.71,10817.8972339,10817.6627619,0.0,6711.1,9816.65,0.0,4227.033246835817
1731068828.81,19.8,1.009,0.0,2.56,10817.3364505,10817.8792158,0.0,6711.2,9816.8,0.0,4226.4070019854325
1731068829.31,19.8,0.569,0.0,2.01,10818.0616212,10817.9220686,0.0,6711.3,9816.95,0.0,4226.98901056989
1731068829.81,19.8,0.454,0.0,1.7,10817.7900583,10818.3498527,0.0,6711.4,9817.1,0.0,4226.693811767875
1731068830.31,20.5,0.489,0.0,1.6,10818.0280253,10818.1581273,0.0,6711.5,9817.25,0.0,4226.746917177501
1731068830.81,19.9,0.429,0.0,2.62,10818.1272959,10818.5213308,0.0,6711.6,9817.4,0.0,4226.796700925481
1731068831.31,19.2,0.545,0.032,1.72,10818.111149,10818.4867655,0.0,6711.7,9817.55,0.0,4226.640147109889
1731068831.81,20.5,0.34,0.0,1.72,10818.4239913,10818.5705055,0.0,6711.8,9817.7,0.0,4226.831245117383
1731068832.31,19.2,0.413,0.032,2.63,10818.4771823,10818.5505709,0.0,6711.9,9817.85,0.0,4226.745531349929
1731068832.81,19.8,0.49,0.0,1.67,10818.702298,10818.6988995,0.0,6712.0,9818.0,0.0,4226.866694356351
1731068833.31,19.9,0.426,0.0,1.76,10818.9809545,10819.0039038,0.0,6712.1,9818.15,0.0,4227.0769701043455
1731068833.81,20.5,0.344,0.0,1.97,10819.4765332,10819.5297601,0.0,6712.2,9818.3,0.0,4227.550301615029
1731068834.31,19.8,0.424,0.0,1.88,10819.4347371,10819.636961,0.0,6712.3,9818.45,0.0,4227.402403316947
1731068834.81,19.8,0.711,0.0,2.2,10819.7054292,10819.4046457,0.0,6712.4,9818.6,0.0,4227.477714617842
1731068835.31,19.8,0.52,0.0,1.75,10819.9353676,10819.6032357,0.0,6712.5,9818.75,0.0,4227.615462459009
1731068835.81,20.5,0.447,0.0,7.98,10819.6620259,10819.7786916,0.0,6712.6,9818.9,0.0,4227.258761879704
1731068836.31,19.8,0.571,0.0,2.24,10820.071949,10819.9466879,0.0,6712.7,9819.05,0.0,4227.564134023426
1731068836.81,19.8,0.737,0.0,1.89,10820.0706965,10819.916702,0.0,6712.8,9819.2,0.0,4227.423150335126
1731068837.31,19.8,0.632,0.0,1.73,10820.5314346,10820.206253,0.0,6712.9,9819.35,0.0,4227.806670329575
1731068837.81,20.5,0.446,0.0,2.19,10820.5813257,10820.1003465,0.0,6713.0,9819.5,0.0,4227.697411198595
1731068838.31,19.9,0.548,0.0,2.71,10820.6477078,10820.7329095,0.0,6713.1,9819.65,0.0,4227.778987074185
1731068838.81,19.8,0.587,0.0,2.11,10820.7935365,10820.3442761,0.0,6713.2,9819.8,0.0,4227.69600486282
1731068839.31,19.8,0.53,0.0,2.37,10820.8101765,10820.8801202,0.0,6713.3,9819.95,0.0,4227.706346894807
1731068839.81,20.5,0.72,0.0,3.36,10820.9051429,10820.8062774,0.0,6713.4,9820.1,0.0,4227.648466059792
1731068840.31,19.8,0.714,0.0,9.47,10821.4881095,10821.1304583,0.0,6713.5,9820.25,0.0,4228.158937362715
1731068840.81,19.9,0.62,0.0,2.73,10821.4646625,10821.1422678,0.0,6713.6,9820.4,0.0,4228.00628807216
1731068841.31,19.8,1.052,0.0,1.63,10821.3796474,10821.1761768,0.0,6713.7,9820.55,0.0,4227.799052859723
1731068841.81,20.5,0.995,0.0,2.4,10821.940713,10821.2716388,0.0,6713.8,9820.7,0.0,4228.234113927358
1731068842.31,19.8,0.722,0.0,1.53,10821.6848359,10821.7243911,0.0,6713.9,9820.85,0.0,4227.960005110004
1731068842.81,19.8,0.59,0.0,1.74,10821.9427047,10822.203503,0.0,6714.0,9821.0,0.0,4228.19130592709
1731068843.31,19.8,0.583,0.0,2.16,10821.9699208,10821.8105381,0.0,6714.1,9821.15,0.0,4227.992052821763
1731068843.81,20.5,0.469,0.0,2.01,10822.3384187,10822.1139038,0.0,6714.2,9821.3,0.0,4228.289221096203
1731068844.31,19.8,0.628,0.0,2.16,10822.0657198,10822.0552504,0.0,6714.3,9821.45,0.0,4227.877727169042
1731068844.81,19.8,0.695,0.0,1.88,10822.3561858,10822.4527434,0.0,6714.4,9821.6,0.0,4228.1213604180975
1731068845.31,19.9,1.04,0.0,7.39,10822.7289144,10822.4097305,0.0,6714.5,9821.75,0.0,4228.340656730077
1731068845.81,20.5,0.713,0.0,2.37,10822.8055429,10822.7241942,0.0,6714.6,9821.9,0.0,4228.356873586991
1731068846.31,19.8,1.037,0.0,1.83,10823.2935352,10822.8851703,0.0,6714.7,9822.05,0.0,4228.736439599502
1731068846.81,19.8,0.755,0.0,2.02,10823.119573,10823.3705503,0.0,6714.8,9822.2,0.0,4228.549654986081
1731068847.31,19.8,0.706,0.0,1.88,10823.5760367,10822.8942968,0.0,6714.9,9822.35,0.0,4228.747765522535
1731068847.81,20.5,0.723,0.0,3.15,10823.6252531,10823.0737706,0.0,6715.0,9822.5,0.0,4228.705397733889
1731068848.31,19.8,0.712,0.0,2.88,10823.1579405,10823.6561585,0.0,6715.1,9822.65,0.0,4228.256540450215
1731068848.81,19.8,0.723,0.0,3.72,10823.4982148,10823.6365405,0.0,6715.2,9822.8,0.0,4228.449834458117
1731068849.31,19.8,0.823,0.0,1.81,10824.1906542,10823.7734342,0.0,6715.3,9822.95,0.0,4229.022340283387
1731068849.81,20.5,0.883,0.0,7.48,10823.9744843,10823.6353702,0.0,6715.4,9823.1,0.0,4228.646984564007
1731068850.31,19.2,0.978,0.032,1.7,10823.996543,10824.4898192,0.0,6715.5,9823.25,0.0,4228.737993703866
1731068850.81,19.8,0.654,0.0,1.88,10824.1605612,10824.3650845,0.0,6715.6,9823.4,0.0,4228.735151961653
1731068851.31,19.8,0.608,0.0,2.16,10824.1938778,10824.1579673,0.0,6715.7,9823.55,0.0,4228.585844953881
1731068851.81,20.5,0.406,0.0,1.83,10824.8941811,10824.7723378,0.0,6715.8,9823.7,0.0,4229.278994658337
1731068852.31,19.8,0.346,0.0,1.51,10824.6396852,10824.6149573,0.0,6715.9,9823.85,0.0,4228.86182092736
1731068852.81,19.8,0.364,0.0,2.44,10824.8467956,10824.8159176,0.0,6716.0,9824.0,0.0,4228.977948705092
1731068853.31,19.9,0.506,0.0,1.79,10824.8398679,10825.1143948,0.0,6716.1,9824.15,0.0,4228.909199986238
1731068853.81,20.5,0.705,0.0,1.68,10825.3306513,10825.3362463,0.0,6716.2,9824.3,0.0,4229.305885823294
1731068854.31,19.8,0.39,0.0,4.04,10825.4134641,10825.3952729,0.0,6716.3,9824.45,0.0,4229.2676553026
1731068854.81,19.9,0.414,0.0,1.95,10825.715321,10825.733196,0.0,6716.4,9824.6,0.0,4229.508255523153
1731068855.31,19.8,0.663,0.0,2.19,10825.6883868,10825.3483006,0.0,6716.5,9824.75,0.0,4229.2583460195
1731068855.81,20.5,0.486,0.0,1.57,10825.9975242,10825.9779642,0.0,6716.6,9824.9,0.0,4229.5750498493235
1731068856.31,19.8,0.432,0.0,1.67,10825.9665961,10825.5673149,0.0,6716.7,9825.05,0.0,4229.315175680099
1731068856.81,19.8,0.492,0.0,2.41,10826.1003414,10826.2767989,0.0,6716.8,9825.2,0.0,4229.480352611421
1731068857.31,19.8,0.423,0.0,2.21,10825.9820303,10826.5229635,0.0,6716.9,9825.35,0.0,4229.2910084998575
1731068857.81,20.5,0.444,0.0,1.71,10826.6088109,10826.5266162,0.0,6717.0,9825.5,0.0,4229.76818099618
1731068858.31,19.9,0.37,0.0,1.66,10826.2347009,10826.5473763,0.0,6717.1,9825.65,0.0,4229.276953336676
1731068858.81,19.8,0.657,0.0,1.84,10826.5105731,10826.9887014,0.0,6717.2,9825.8,0.0,4229.51678114681
1731068859.31,19.8,0.541,0.0,9.92,10826.5094944,10826.7734356,0.0,6717.3,9825.95,0.0,4229.3321243564305
1731068859.81,20.5,0.486,0.0,1.73,10827.1853286,10827.1267274,0.0,6717.4,9826.1,0.0,4229.939710698602
1731068860.31,19.9,0.953,0.0,1.7,10827.4447181,10827.2392436,0.0,6717.5,9826.25,0.0,4230.085702635466
1731068860.81,19.8,0.615,0.0,2.14,10827.4245523,10827.4768772,0.0,6717.6,9826.4,0.0,4229.989688492444
1731068861.31,19.8,0.558,0.0,1.49,10827.1008264,10827.3405483,0.0,6717.7,9826.55,0.0,4229.510240392334
1731068861.81,20.5,0.679,0.0,1.57,10827.8846702,10827.2364181,0.0,6717.8,9826.7,0.0,4230.114551659022
1731068862.31,19.8,0.742,0.0,2.56,10827.9990894,10827.4192396,0.0,6717.9,9826.85,0.0,4230.136324980606
1731068862.81,19.8,0.693,0.0,1.78,10827.7328014,10828.0180784,0.0,6718.0,9827.0,0.0,4229.886628762846
1731068863.31,19.8,0.671,0.0,1.65,10827.9885753,10828.0489439,0.0,6718.1,9827.15,0.0,4230.009786901396
1731068863.81,19.8,0.493,0.0,6.69,10828.4222703,10828.0315242,0.0,6718.2,9827.3,0.0,4230.294398123816
1731068864.31,20.5,0.431,0.0,1.85,10828.5109358,10828.268726,0.0,6718.3,9827.45,0.0,4230.304014971286
1731068864.81,19.8,0.8,0.0,2.19,10828.4691795,10828.1312883,0.0,6718.4,9827.6,0.0,4230.098287172895
1731068865.31,19.9,0.921,0.0,1.37,10828.2578479,10828.765899,0.0,6718.5,9827.75,0.0,4229.910448038637
1731068865.81,20.5,0.741,0.0,2.63,10828.5406307,10828.4149716,0.0,6718.6,9827.9,0.0,4229.9695266366225
1731068866.31,19.8,0.513,0.0,3.1,10829.2525237,10828.8438223,0.0,6718.7,9828.05,0.0,4230.630015121896
1731068866.81,19.8,0.648,0.0,2.19,10828.973704,10829.0451109,0.0,6718.8,9828.2,0.0,4230.274082499325
1731068867.31,19.8,0.825,0.0,1.66,10829.5939,10829.4643633,0.0,6718.9,9828.35,0.0,4230.843214762605
1731068867.81,20.5,0.581,0.0,1.49,10829.4342842,10829.6667358,0.0,6719.0,9828.5,0.0,4230.603365667738
1731068868.31,19.8,0.638,0.0,3.35,10829.6258013,10829.7344865,0.0,6719.1,9828.65,0.0,4230.672820280952
1731068868.81,19.8,0.915,0.0,2.37,10829.5313222,10829.426028,0.0,6719.2,9828.8,0.0,4230.375400147068
1731068869.31,19.9,0.86,0.0,1.78,10829.8497977,10830.0030085,0.0,6719.3,9828.95,0.0,4230.688686868653
1731068869.81,20.5,0.713,0.0,1.68,10829.7026024,10830.3065567,0.0,6719.4,9829.1,0.0,4230.484848392119
1731068870.31,19.8,0.773,0.0,2.57,10829.9466936,10830.0164274,0.0,6719.5,9829.25,0.0,4230.520708274354
1731068870.81,19.8,0.834,0.0,2.21,10830.2052547,10830.3244001,0.0,6719.6,9829.4,0.0,4230.712140371027
1731068871.31,19.8,0.803,0.0,2.24,10830.5771097,10830.1843847,0.0,6719.7,9829.55,0.0,4230.907678371082
1731068871.81,20.5,0.652,0.0,1.87,10830.2589925,10830.6203185,0.0,6719.8,9829.7,0.0,4230.569064914346
1731068872.31,19.8,0.529,0.0,2.53,10830.631311,10830.3897127,0.0,6719.9,9829.85,0.0,4230.743625880156
1731068872.81,19.8,0.308,0.0,2.93,10830.6023065,10830.6885555,0.0,6720.0,9830.0,0.0,4230.653484665437
1731068873.31,19.8,0.418,0.0,7.51,10831.280909,10830.6685393,0.0,6720.1,9830.15,0.0,4231.175464809876
1731068873.81,20.5,0.677,0.0,2.3,10831.4310638,10830.8771596,0.0,6720.2,9830.3,0.0,4231.238059039847
1731068874.31,19.8,0.525,0.0,2.11,10831.230439,10831.167518,0.0,6720.3,9830.45,0.0,4230.979156782602
1731068874.81,19.8,0.451,0.0,2.01,10831.5719022,10831.3095449,0.0,6720.4,9830.6,0.0,4231.211883455227
1731068875.31,19.8,0.482,0.0,2.49,10831.7455767,10831.9416618,0.0,6720.5,9830.75,0.0,4231.397515667035
1731068875.81,20.5,0.53,0.0,1.71,10831.9911072,10832.0744862,0.0,6720.6,9830.9,0.0,4231.534850167379
1731068876.31,19.8,0.559,0.0,2.03,10831.8804015,10832.1439801,0.0,6720.7,9831.05,0.0,4231.311079402006
1731068876.81,19.8,0.371,0.0,1.43,10831.7085864,10832.2230525,0.0,6720.8,9831.2,0.0,4231.03020047998
1731068877.31,19.8,0.379,0.0,2.19,10832.1128734,10832.5563002,0.0,6720.9,9831.35,0.0,4231.369204639327
1731068877.81,20.5,0.467,0.0,9.57,10832.3243419,10832.3729308,0.0,6721.0,9831.5,0.0,4231.398642045871
1731068878.31,19.8,0.407,0.0,2.24,10832.6470644,10832.7581578,0.0,6721.1,9831.65,0.0,4231.670687375137
1731068878.81,19.8,0.51,0.0,1.98,10832.8379163,10832.8649241,0.0,6721.2,9831.8,0.0,4231.748732736758
1731068879.31,19.8,0.5,0.0,2.92,10832.9166739,10832.745937,0.0,6721.3,9831.95,0.0,4231.664469284893
1731068879.81,20.5,0.672,0.0,1.77,10832.714558,10832.8099213,0.0,6721.4,9832.1,0.0,4231.350581246015
1731068880.31,19.8,0.523,0.0,2.4,10833.3272973,10833.3357098,0.0,6721.5,9832.25,0.0,4231.937655635677
1731068880.81,19.8,0.766,0.0,1.5,10832.9018243,10833.2730085,0.0,6721.6,9832.4,0.0,4231.376781809479
1731068881.31,19.8,0.574,0.0,3.66,10833.4540673,10833.331451,0.0,6721.7,9832.55,0.0,4231.794539273351
1731068881.81,20.5,0.53,0.0,2.39,10833.5789786,10833.4949125,0.0,6721.8,9832.7,0.0,4231.821927461356
1731068882.31,19.8,0.621,0.0,4.72,10833.5142106,10833.4800686,0.0,6721.9,9832.85,0.0,4231.622850750561
1731068882.81,19.8,0.616,0.0,7.05,10833.9454676,10833.6860888,0.0,6722.0,9833.0,0.0,4231.957960192189
1731068883.31,19.9,0.844,0.0,4.285,10833.6579904,10833.9912329,0.0,6722.1,9833.15,0.0,4231.618163527383
1731068883.81,20.5,0.605,0.0,1.52,10834.0982365,10833.8667018,0.0,6722.2,9833.3,0.0,4231.883839625415
1731068884.31,19.8,0.589,0.0,1.81,10834.3946574,10834.3368783,0.0,6722.3,9833.45,0.0,4232.150400750278
1731068884.81,19.8,0.603,0.0,2.19,10834.6956673,10834.4287737,0.0,6722.4,9833.6,0.0,4232.331968260548
1731068885.31,19.8,0.515,0.0,2.45,10834.5575911,10834.271554,0.0,6722.5,9833.75,0.0,4232.0280023343075
1731068885.81,20.5,0.486,0.0,2.4,10834.7729338,10834.8528724,0.0,6722.6,9833.9,0.0,4232.242064230627
1731068886.31,19.8,0.444,0.0,2.18,10835.0404607,10834.6571421,0.0,6722.7,9834.05,0.0,4232.323087564538
