Time,Delay
1731071777.872,3.5
1731071778.367,2.31
1731071778.867,1.62
1731071779.368,1.65
1731071779.869,1.65
1731071780.371,2.33
1731071780.877,7.22
1731071781.372,1.9
1731071781.873,2.18
1731071782.373,1.41
1731071782.876,2.31
1731071783.376,2.78
1731071783.876,1.63
1731071784.378,2.37
1731071784.879,2.38
1731071785.382,4.79
1731071785.88,1.71
1731071786.381,1.67
1731071786.883,2.0
1731071787.384,2.15
1731071787.884,1.74
1731071788.385,1.54
1731071788.887,1.97
1731071789.387,2.12
1731071789.889,3.75
1731071790.389,1.72
1731071790.892,3.15
1731071791.394,3.08
1731071791.892,1.67
1731071792.394,2.0
1731071792.895,2.34
1731071793.395,1.73
1731071793.896,1.82
1731071794.398,1.75
1731071794.904,7.14
1731071795.4,2.02
1731071795.901,1.73
1731071796.401,1.77
1731071796.903,2.14
1731071797.403,2.17
1731071797.904,2.3
1731071798.405,1.59
1731071798.907,2.39
1731071799.412,6.92
1731071799.907,1.63
1731071800.411,2.85
1731071800.911,2.28
1731071801.411,1.71
1731071801.912,1.72
1731071802.415,2.47
1731071802.915,1.75
1731071803.416,1.94
1731071803.917,2.36
1731071804.417,1.61
1731071804.918,1.7
1731071805.42,1.74
1731071805.921,2.03
1731071806.421,1.52
1731071806.924,2.86
1731071807.424,2.09
1731071807.924,1.47
1731071808.426,2.09
1731071808.935,10.3
1731071809.427,1.78
1731071809.928,1.63
1731071810.429,1.65
1731071810.93,2.2
1731071811.432,2.39
1731071811.932,1.95
1731071812.433,2.27
1731071812.933,1.4
1731071813.443,9.28
1731071813.936,2.84
1731071814.436,1.43
1731071814.937,1.95
1731071815.437,1.81
1731071815.939,2.07
1731071816.439,2.1
1731071816.94,1.73
1731071817.442,1.55
1731071817.944,3.6
1731071818.444,2.07
1731071818.944,2.52
1731071819.444,1.48
1731071819.947,2.47
1731071820.448,2.63
1731071820.948,1.51
1731071821.451,2.54
1731071821.953,2.73
1731071822.453,1.58
1731071822.964,11.2
1731071823.456,2.66
1731071823.956,2.04
1731071824.457,1.71
1731071824.958,1.95
1731071825.458,1.9
1731071825.959,1.94
1731071826.46,1.77
1731071826.961,1.68
1731071827.468,7.34
1731071827.963,2.01
1731071828.464,2.33
1731071828.965,1.55
1731071829.467,2.25
1731071829.968,2.56
1731071830.468,1.58
1731071830.971,2.56
1731071831.472,2.97
1731071831.975,5.57
1731071832.472,1.85
1731071832.974,1.93
1731071833.474,2.02
1731071833.977,1.64
1731071834.478,2.25
1731071834.979,1.66
1731071835.48,1.6
1731071835.981,1.82
1731071836.483,2.21
1731071836.994,11.7
1731071837.485,1.68
1731071837.985,1.68
1731071838.488,1.95
1731071838.987,2.15
1731071839.488,2.15
1731071839.988,1.48
1731071840.49,2.78
1731071840.991,2.58
1731071841.497,6.59
1731071841.993,1.87
1731071842.495,2.63
1731071842.996,1.71
1731071843.496,1.43
1731071843.998,1.94
1731071844.498,1.77
1731071845.0,1.76
1731071845.501,1.89
1731071846.004,2.98
1731071846.503,2.45
1731071847.004,1.93
1731071847.505,2.89
1731071848.005,1.55
1731071848.505,1.79
1731071849.006,2.1
1731071849.507,1.78
1731071850.008,1.75
1731071850.51,2.53
1731071851.017,8.93
1731071851.512,2.18
1731071852.012,1.93
1731071852.513,2.13
1731071853.012,1.5
1731071853.514,2.07
1731071854.016,2.57
1731071854.516,1.57
1731071855.017,1.9
1731071855.525,9.7
1731071856.019,1.72
1731071856.52,1.51
1731071857.021,1.96
1731071857.521,1.77
1731071858.024,2.66
1731071858.524,1.99
1731071859.025,1.55
1731071859.526,1.78
1731071860.035,9.02
1731071860.529,2.58
1731071861.029,1.6
1731071861.532,3.2
1731071862.033,3.29
1731071862.532,1.97
1731071863.034,3.56
1731071863.534,2.22
1731071864.035,2.36
1731071864.538,4.1
1731071865.036,2.07
1731071865.537,2.18
1731071866.038,1.73
1731071866.539,2.75
1731071867.041,2.62
1731071867.541,1.55
1731071868.042,2.06
1731071868.543,2.96
1731071869.046,4.54
1731071869.544,1.81
1731071870.045,1.85
1731071870.547,1.65
1731071871.048,1.6
1731071871.549,1.74
1731071872.054,4.94
1731071872.551,2.34
1731071873.052,2.27
1731071873.553,2.81
1731071874.066,14.2
1731071874.555,2.46
1731071875.057,3.78
1731071875.557,1.95
1731071876.06,4.24
1731071876.561,4.2
1731071877.064,2.34
1731071877.561,2.36
1731071878.062,2.17
1731071878.568,7.25
1731071879.063,2.67
1731071879.565,1.84
1731071880.065,1.66
1731071880.566,1.94
1731071881.068,2.38
1731071881.569,2.19
1731071882.068,1.56
1731071882.571,2.8
1731071883.076,6.54
1731071883.573,1.61
1731071884.074,2.44
1731071884.574,1.92
1731071885.075,1.8
1731071885.576,1.66
1731071886.077,1.46
1731071886.579,1.87
1731071887.083,2.73
1731071887.585,3.02
1731071888.088,5.81
1731071888.585,2.26
1731071889.085,1.71
1731071889.587,1.68
1731071890.088,1.4
1731071890.589,1.62
1731071891.09,2.33
1731071891.592,2.38
1731071892.092,1.72
1731071892.596,5.02
1731071893.094,1.83
1731071893.596,2.0
1731071894.096,2.26
1731071894.597,1.48
1731071895.098,2.02
1731071895.6,1.73
1731071896.099,1.71
1731071896.6,1.87
1731071897.101,1.89
1731071897.608,7.05
1731071898.104,2.33
1731071898.604,1.88
1731071899.105,1.66
1731071899.606,1.73
1731071900.108,2.03
1731071900.608,2.37
1731071901.109,1.53
