Time,Bitrate,Jitter,Datagrams,Delay,S1_X,S1_Y,S1_Z,F4_X,F4_Y,F4_Z,Distance
1731068795.81,20.5,0.75,0.0,0.742,10807.6610317,10807.5519111,0.0,9204.6,6795.4,0.0,4320.551773685676
1731068796.31,19.9,0.622,0.0,1.0,10808.1232176,10808.055655,0.0,9204.7,6795.3,0.0,4321.24680635962
1731068796.81,19.8,0.493,0.0,1.41,10807.7628051,10808.2789769,0.0,9204.8,6795.2,0.0,4321.376242514739
1731068797.31,19.8,0.485,0.0,1.12,10808.5131976,10808.4360965,0.0,9204.9,6795.1,0.0,4321.856303833661
1731068797.81,20.5,0.505,0.0,0.882,10808.4669073,10808.6930383,0.0,9205.0,6795.0,0.0,4322.13349267513
1731068798.31,19.2,0.618,0.032,1.01,10808.7968009,10808.773945,0.0,9205.1,6794.9,0.0,4322.386779959281
1731068798.81,19.8,0.627,0.0,3.41,10808.3949051,10808.9802494,0.0,9205.2,6794.8,0.0,4322.485046638292
1731068799.31,19.8,0.67,0.0,1.12,10808.5024958,10808.5957758,0.0,9205.3,6794.7,0.0,4322.223680181815
1731068799.81,20.5,0.627,0.0,1.35,10808.8881729,10808.6246207,0.0,9205.4,6794.6,0.0,4322.449302908706
1731068800.31,19.8,0.652,0.0,0.876,10809.0862866,10809.2114991,0.0,9205.5,6794.5,0.0,4323.123569778841
1731068800.81,19.8,0.705,0.0,0.966,10808.9810557,10809.4790437,0.0,9205.6,6794.4,0.0,4323.3887792953055
1731068801.31,19.2,0.783,0.032,1.02,10809.3848251,10809.6983524,0.0,9205.7,6794.3,0.0,4323.7979770929
1731068801.81,19.8,0.907,0.0,1.16,10809.8498564,10809.6449437,0.0,9205.8,6794.2,0.0,4323.976646294792
1731068802.31,20.5,0.782,0.0,0.972,10809.7623595,10810.0433592,0.0,9205.9,6794.1,0.0,4324.369957869411
1731068802.81,19.8,0.939,0.0,0.823,10809.6232145,10810.1257004,0.0,9206.0,6794.0,0.0,4324.45060736005
1731068803.31,19.8,0.904,0.0,1.02,10809.7971277,10810.3553366,0.0,9206.1,6793.9,0.0,4324.784150486108
1731068803.81,20.5,1.128,0.0,1.22,10810.4854889,10809.8099267,0.0,9206.2,6793.8,0.0,4324.58872741074
1731068804.31,19.8,1.046,0.0,0.965,10810.333383,10810.2427625,0.0,9206.3,6793.7,0.0,4324.99004123357
1731068804.81,19.8,0.742,0.0,1.0,10810.8366893,10810.7961437,0.0,9206.4,6793.6,0.0,4325.746403446472
1731068805.31,19.8,0.424,0.0,0.829,10810.8547549,10810.9339185,0.0,9206.5,6793.5,0.0,4325.936831379361
1731068805.81,20.5,0.511,0.0,0.92,10810.5372304,10810.4575645,0.0,9206.6,6793.4,0.0,4325.432477287086
1731068806.31,19.9,0.398,0.0,1.01,10810.8447288,10811.0447074,0.0,9206.7,6793.3,0.0,4326.147575473766
1731068806.81,19.8,0.48,0.0,1.11,10810.9752262,10810.8545993,0.0,9206.8,6793.2,0.0,4326.075199950907
1731068807.31,19.8,0.464,0.0,7.76,10811.0936038,10811.0990093,0.0,9206.9,6793.1,0.0,4326.4018719033265
1731068807.81,20.5,0.492,0.0,0.884,10811.4590964,10811.2443202,0.0,9207.0,6793.0,0.0,4326.728141314204
1731068808.31,19.8,0.555,0.0,1.02,10811.6167812,10811.1661649,0.0,9207.1,6792.9,0.0,4326.769819753827
1731068808.81,19.9,0.621,0.0,1.42,10811.7588993,10811.3829497,0.0,9207.2,6792.8,0.0,4327.079637000269
1731068809.31,19.8,0.751,0.0,1.11,10811.6970201,10812.0275116,0.0,9207.3,6792.7,0.0,4327.711109074912
1731068809.81,20.5,0.438,0.0,0.859,10811.9156238,10811.6879682,0.0,9207.4,6792.6,0.0,4327.532609137486
1731068810.31,19.9,0.417,0.0,0.833,10812.2424512,10812.1734272,0.0,9207.5,6792.5,0.0,4328.160440189477
1731068810.81,19.8,0.483,0.0,1.4,10812.6031872,10811.9983521,0.0,9207.6,6792.4,0.0,4328.187396951199
1731068811.31,19.8,0.441,0.0,1.21,10812.2870479,10812.559377,0.0,9207.7,6792.3,0.0,4328.647023337067
1731068811.81,20.5,0.476,0.0,0.79,10812.7389975,10812.8847912,0.0,9207.8,6792.2,0.0,4329.172597146399
1731068812.31,19.8,0.477,0.0,0.728,10812.9050554,10813.0537885,0.0,9207.9,6792.1,0.0,4329.446915844108
1731068812.81,19.8,0.645,0.0,1.33,10812.9422398,10812.7064195,0.0,9208.0,6792.0,0.0,4329.193886268292
1731068813.31,19.8,0.55,0.0,1.92,10812.9374816,10812.924754,0.0,9208.1,6791.9,0.0,4329.450705878171
1731068813.81,20.5,0.726,0.0,1.0,10813.1647155,10812.9228957,0.0,9208.2,6791.8,0.0,4329.589019794227
1731068814.31,19.8,0.618,0.0,1.39,10813.2640652,10812.9751156,0.0,9208.3,6791.7,0.0,4329.730153938824
1731068814.81,19.8,0.665,0.0,0.897,10813.6123084,10813.1389146,0.0,9208.4,6791.6,0.0,4330.067181543607
1731068815.31,19.8,0.813,0.0,0.908,10813.5283548,10813.6255763,0.0,9208.5,6791.5,0.0,4330.543865525277
1731068815.81,20.5,0.662,0.0,0.838,10813.4054727,10813.6891929,0.0,9208.6,6791.4,0.0,4330.613231001817
1731068816.31,19.9,0.685,0.0,0.965,10813.8570471,10813.5893951,0.0,9208.7,6791.3,0.0,4330.743714858767
1731068816.81,19.8,1.016,0.0,1.18,10814.4035559,10814.3309612,0.0,9208.8,6791.2,0.0,4331.690837269525
1731068817.31,19.8,0.685,0.0,0.971,10814.1149445,10814.1559279,0.0,9208.9,6791.1,0.0,4331.477117226577
1731068817.81,19.8,0.484,0.0,1.06,10814.7474054,10814.5999594,0.0,9209.0,6791.0,0.0,4332.179747336497
1731068818.31,20.5,0.485,0.0,0.793,10814.7603444,10814.2082782,0.0,9209.1,6790.9,0.0,4331.876572919798
1731068818.81,19.2,0.668,0.032,0.979,10814.5907471,10814.8254504,0.0,9209.2,6790.8,0.0,4332.442760884581
1731068819.31,19.8,0.555,0.0,1.4,10814.7546411,10814.6512821,0.0,9209.3,6790.7,0.0,4332.397549318825
1731068819.81,20.5,0.641,0.0,0.815,10815.2691166,10814.7246981,0.0,9209.4,6790.6,0.0,4332.712222789333
1731068820.31,19.8,0.622,0.0,4.9,10814.922958,10815.4830319,0.0,9209.5,6790.5,0.0,4333.34412217128
1731068820.81,19.2,0.675,0.032,1.42,10815.2939651,10814.9620236,0.0,9209.6,6790.4,0.0,4333.0534950957945
1731068821.31,19.8,0.642,0.0,1.02,10815.1827795,10815.3360232,0.0,9209.7,6790.3,0.0,4333.41550550241
1731068821.81,20.5,0.717,0.0,0.841,10815.6009171,10815.3904471,0.0,9209.8,6790.2,0.0,4333.676813144274
1731068822.31,19.9,0.687,0.0,1.07,10815.5226688,10815.4596284,0.0,9209.9,6790.1,0.0,4333.767909396744
1731068822.81,19.8,0.759,0.0,1.06,10815.6324583,10815.9019111,0.0,9210.0,6790.0,0.0,4334.275232255692
1731068823.31,19.8,0.876,0.0,0.835,10816.3955849,10816.1449305,0.0,9210.1,6789.9,0.0,4334.839529491973
1731068823.81,19.9,0.843,0.0,0.794,10815.8722484,10815.8982387,0.0,9210.2,6789.8,0.0,4334.472332008263
1731068824.31,20.5,0.798,0.0,1.08,10816.5360504,10816.5741762,0.0,9210.3,6789.7,0.0,4335.401928374234
1731068824.81,19.8,0.957,0.0,0.812,10816.8467848,10816.491885,0.0,9210.4,6789.6,0.0,4335.496456678647
1731068825.31,19.8,1.053,0.0,1.0,10816.3883872,10816.7964352,0.0,9210.5,6789.5,0.0,4335.665357141675
1731068825.81,20.5,0.901,0.0,1.55,10817.1167618,10816.7928962,0.0,9210.6,6789.4,0.0,4335.987735949744
1731068826.31,19.2,0.566,0.0,0.857,10816.7351425,10816.7676861,0.0,9210.7,6789.3,0.0,4335.878785381884
1731068826.81,20.5,0.442,0.0,0.986,10817.2849153,10817.4199623,0.0,9210.8,6789.2,0.0,4336.744152905342
1731068827.31,19.8,0.397,0.0,1.32,10817.232146,10816.9900877,0.0,9210.9,6789.1,0.0,4336.38115504909
1731068827.81,20.5,0.464,0.0,3.09,10817.6195791,10817.0500394,0.0,9211.0,6789.0,0.0,4336.63620699936
1731068828.31,19.8,0.506,0.0,0.872,10817.8972339,10817.6627619,0.0,9211.1,6788.9,0.0,4337.364031591169
1731068828.81,19.8,0.419,0.0,0.789,10817.3364505,10817.8792158,0.0,9211.2,6788.8,0.0,4337.413241186074
1731068829.31,19.8,0.378,0.0,0.976,10818.0616212,10817.9220686,0.0,9211.3,6788.7,0.0,4337.777470716373
1731068829.81,20.5,0.411,0.0,1.1,10817.7900583,10818.3498527,0.0,9211.4,6788.6,0.0,4338.130115008163
1731068830.31,19.8,0.535,0.0,1.93,10818.0280253,10818.1581273,0.0,9211.5,6788.5,0.0,4338.096001587477
1731068830.81,19.8,0.509,0.0,3.16,10818.1272959,10818.5213308,0.0,9211.6,6788.4,0.0,4338.526004698017
1731068831.31,19.8,0.468,0.0,4.96,10818.111149,10818.4867655,0.0,9211.7,6788.3,0.0,4338.543781551922
1731068831.81,20.5,0.574,0.0,1.13,10818.4239913,10818.5705055,0.0,9211.8,6788.2,0.0,4338.793272446277
1731068832.31,19.8,0.518,0.0,1.11,10818.4771823,10818.5505709,0.0,9211.9,6788.1,0.0,4338.850313983549
1731068832.81,19.8,0.458,0.0,1.27,10818.702298,10818.6988995,0.0,9212.0,6788.0,0.0,4339.127319269278
1731068833.31,19.8,0.66,0.0,1.15,10818.9809545,10819.0039038,0.0,9212.1,6787.9,0.0,4339.569688939957
1731068833.81,20.5,0.635,0.0,1.16,10819.4765332,10819.5297601,0.0,9212.2,6787.8,0.0,4340.297537341353
1731068834.31,19.8,0.522,0.0,0.965,10819.4347371,10819.636961,0.0,9212.3,6787.7,0.0,4340.437503371222
1731068834.81,19.8,0.676,0.0,1.59,10819.7054292,10819.4046457,0.0,9212.4,6787.6,0.0,4340.377799664898
1731068835.31,19.9,0.851,0.0,1.08,10819.9353676,10819.6032357,0.0,9212.5,6787.5,0.0,4340.703279925242
1731068835.81,20.5,0.613,0.0,3.26,10819.6620259,10819.7786916,0.0,9212.6,6787.4,0.0,4340.820920927232
1731068836.31,19.8,0.667,0.0,1.46,10820.071949,10819.9466879,0.0,9212.7,6787.3,0.0,4341.184618495611
1731068836.81,19.8,0.721,0.0,1.2,10820.0706965,10819.916702,0.0,9212.8,6787.2,0.0,4341.212168325497
1731068837.31,19.8,0.7,0.0,1.2,10820.5314346,10820.206253,0.0,9212.9,6787.1,0.0,4341.707599263423
1731068837.81,20.5,0.678,0.0,1.3,10820.5813257,10820.1003465,0.0,9213.0,6787.0,0.0,4341.6835586760335
1731068838.31,19.8,0.863,0.0,1.32,10820.6477078,10820.7329095,0.0,9213.1,6786.9,0.0,4342.351618031211
1731068838.81,19.8,0.648,0.0,1.92,10820.7935365,10820.3442761,0.0,9213.2,6786.8,0.0,4342.100460129365
1731068839.31,19.8,0.516,0.0,1.15,10820.8101765,10820.8801202,0.0,9213.3,6786.7,0.0,4342.660268748633
1731068839.81,20.5,0.507,0.0,1.18,10820.9051429,10820.8062774,0.0,9213.4,6786.6,0.0,4342.68270462666
1731068840.31,19.8,0.492,0.0,1.59,10821.4881095,10821.1304583,0.0,9213.5,6786.5,0.0,4343.255541104559
1731068840.81,19.8,0.511,0.0,1.06,10821.4646625,10821.1422678,0.0,9213.6,6786.4,0.0,4343.313705051493
1731068841.31,19.2,0.582,0.032,1.79,10821.3796474,10821.1761768,0.0,9213.7,6786.3,0.0,4343.369614800514
1731068841.81,20.5,0.754,0.0,0.874,10821.940713,10821.2716388,0.0,9213.8,6786.2,0.0,4343.7218699010045
1731068842.31,19.8,0.655,0.0,2.98,10821.6848359,10821.7243911,0.0,9213.9,6786.1,0.0,4344.103624983091
1731068842.81,19.8,0.664,0.0,0.805,10821.9427047,10822.203503,0.0,9214.0,6786.0,0.0,4344.700042491706
1731068843.31,19.9,0.763,0.0,1.02,10821.9699208,10821.8105381,0.0,9214.1,6785.9,0.0,4344.400943025406
1731068843.81,20.5,0.739,0.0,1.1,10822.3384187,10822.1139038,0.0,9214.2,6785.8,0.0,4344.875038905967
1731068844.31,19.8,0.742,0.0,1.11,10822.0657198,10822.0552504,0.0,9214.3,6785.7,0.0,4344.7755197703445
1731068844.81,19.8,0.907,0.0,1.32,10822.3561858,10822.4527434,0.0,9214.4,6785.6,0.0,4345.308178639183
1731068845.31,19.8,0.853,0.0,0.679,10822.7289144,10822.4097305,0.0,9214.5,6785.5,0.0,4345.462048311754
1731068845.81,19.2,0.89,0.062,0.816,10822.8055429,10822.7241942,0.0,9214.6,6785.4,0.0,4345.838436629572
1731068846.31,19.8,0.897,0.0,5.15,10823.2935352,10822.8851703,0.0,9214.7,6785.3,0.0,4346.224472909069
1731068846.81,19.8,1.062,0.0,1.43,10823.119573,10823.3705503,0.0,9214.8,6785.2,0.0,4346.666911807841
1731068847.31,19.8,0.72,0.0,1.14,10823.5760367,10822.8942968,0.0,9214.9,6785.1,0.0,4346.449283532873
1731068847.81,19.8,0.509,0.0,1.18,10823.6252531,10823.0737706,0.0,9215.0,6785.0,0.0,4346.69011797698
1731068848.31,20.5,0.325,0.0,1.22,10823.1579405,10823.6561585,0.0,9215.1,6784.9,0.0,4347.114174694148
1731068848.81,19.2,0.373,0.032,1.54,10823.4982148,10823.6365405,0.0,9215.2,6784.8,0.0,4347.277739989345
1731068849.31,19.8,0.466,0.0,0.765,10824.1906542,10823.7734342,0.0,9215.3,6784.7,0.0,4347.717026674148
1731068849.81,20.5,0.383,0.0,0.959,10823.9744843,10823.6353702,0.0,9215.4,6784.6,0.0,4347.564673845308
1731068850.31,19.9,0.416,0.0,1.48,10823.996543,10824.4898192,0.0,9215.5,6784.5,0.0,4348.422572391349
1731068850.81,19.8,0.647,0.0,1.43,10824.1605612,10824.3650845,0.0,9215.6,6784.4,0.0,4348.423273213769
1731068851.31,19.8,0.529,0.0,1.14,10824.1938778,10824.1579673,0.0,9215.7,6784.3,0.0,4348.299087100308
1731068851.81,19.8,0.405,0.0,0.957,10824.8941811,10824.7723378,0.0,9215.8,6784.2,0.0,4349.184854733636
1731068852.31,20.5,0.451,0.0,0.783,10824.6396852,10824.6149573,0.0,9215.9,6784.1,0.0,4349.000401805272
1731068852.81,19.8,0.551,0.0,0.818,10824.8467956,10824.8159176,0.0,9216.0,6784.0,0.0,4349.319635488053
1731068853.31,19.8,0.444,0.0,1.08,10824.8398679,10825.1143948,0.0,9216.1,6783.9,0.0,4349.650301726525
1731068853.81,20.5,0.469,0.0,1.61,10825.3306513,10825.3362463,0.0,9216.2,6783.8,0.0,4350.093870608984
1731068854.31,19.8,0.665,0.0,0.86,10825.4134641,10825.3952729,0.0,9216.3,6783.7,0.0,4350.235260227901
1731068854.81,19.9,0.596,0.0,0.777,10825.715321,10825.733196,0.0,9216.4,6783.6,0.0,4350.716788830376
1731068855.31,19.8,0.593,0.0,1.07,10825.6883868,10825.3483006,0.0,9216.5,6783.5,0.0,4350.405147716141
1731068855.81,20.5,0.657,0.0,1.09,10825.9975242,10825.9779642,0.0,9216.6,6783.4,0.0,4351.16041850177
1731068856.31,19.8,0.571,0.0,0.856,10825.9665961,10825.5673149,0.0,9216.7,6783.3,0.0,4350.823372929787
1731068856.81,19.8,0.603,0.0,0.946,10826.1003414,10826.2767989,0.0,9216.8,6783.2,0.0,4351.587938975109
1731068857.31,19.8,0.652,0.0,5.27,10825.9820303,10826.5229635,0.0,9216.9,6783.1,0.0,4351.828838774968
1731068857.81,20.5,0.622,0.0,0.847,10826.6088109,10826.5266162,0.0,9217.0,6783.0,0.0,4352.1199455029655
1731068858.31,19.8,0.629,0.0,0.809,10826.2347009,10826.5473763,0.0,9217.1,6782.9,0.0,4352.056822871045
1731068858.81,19.8,0.655,0.0,0.812,10826.5105731,10826.9887014,0.0,9217.2,6782.8,0.0,4352.624814203823
1731068859.31,19.8,0.757,0.0,0.831,10826.5094944,10826.7734356,0.0,9217.3,6782.7,0.0,4352.480344515377
1731068859.81,20.5,0.81,0.0,4.49,10827.1853286,10827.1267274,0.0,9217.4,6782.6,0.0,4353.114431396074
1731068860.31,19.8,0.77,0.0,3.8,10827.4447181,10827.2392436,0.0,9217.5,6782.5,0.0,4353.370825470302
1731068860.81,19.8,0.512,0.0,1.94,10827.4245523,10827.4768772,0.0,9217.6,6782.4,0.0,4353.64008981519
1731068861.31,19.8,0.502,0.0,1.81,10827.1008264,10827.3405483,0.0,9217.7,6782.3,0.0,4353.449673237094
1731068861.81,20.5,0.471,0.0,3.64,10827.8846702,10827.2364181,0.0,9217.8,6782.2,0.0,4353.698688353194
1731068862.31,19.8,0.588,0.0,0.868,10827.9990894,10827.4192396,0.0,9217.9,6782.1,0.0,4353.966792244129
1731068862.81,19.8,0.604,0.0,3.66,10827.7328014,10828.0180784,0.0,9218.0,6782.0,0.0,4354.480678868919
1731068863.31,19.8,0.562,0.0,1.57,10827.9885753,10828.0489439,0.0,9218.1,6781.9,0.0,4354.659860552205
1731068863.81,20.5,0.639,0.0,11.0,10828.4222703,10828.0315242,0.0,9218.2,6781.8,0.0,4354.85996413202
1731068864.31,19.8,0.621,0.0,1.17,10828.5109358,10828.268726,0.0,9218.3,6781.7,0.0,4355.169079612316
1731068864.81,19.8,0.679,0.0,0.922,10828.4691795,10828.1312883,0.0,9218.4,6781.6,0.0,4355.081885563881
1731068865.31,19.9,0.753,0.0,0.853,10828.2578479,10828.765899,0.0,9218.5,6781.5,0.0,4355.649387414455
1731068865.81,19.8,0.801,0.0,1.2,10828.5406307,10828.4149716,0.0,9218.6,6781.4,0.0,4355.483786530866
1731068866.31,20.5,1.056,0.0,0.981,10829.2525237,10828.8438223,0.0,9218.7,6781.3,0.0,4356.201375629383
1731068866.81,19.8,0.833,0.0,1.31,10828.973704,10829.0451109,0.0,9218.8,6781.2,0.0,4356.341285860202
1731068867.31,19.2,0.914,0.032,0.974,10829.5939,10829.4643633,0.0,9218.9,6781.1,0.0,4357.016049721944
1731068867.81,19.8,1.083,0.0,0.844,10829.4342842,10829.6667358,0.0,9219.0,6781.0,0.0,4357.201042102623
1731068868.31,20.5,0.758,0.0,1.02,10829.6258013,10829.7344865,0.0,9219.1,6780.9,0.0,4357.390739390344
1731068868.81,19.8,0.853,0.0,1.34,10829.5313222,10829.426028,0.0,9219.2,6780.8,0.0,4357.125162519141
1731068869.31,19.8,0.501,0.0,1.68,10829.8497977,10830.0030085,0.0,9219.3,6780.7,0.0,4357.8349562045905
1731068869.81,20.5,0.489,0.0,0.831,10829.7026024,10830.3065567,0.0,9219.4,6780.6,0.0,4358.118592543711
1731068870.31,19.9,0.556,0.0,0.8,10829.9466936,10830.0164274,0.0,9219.5,6780.5,0.0,4357.995163915356
1731068870.81,19.8,0.396,0.0,1.03,10830.2052547,10830.3244001,0.0,9219.6,6780.4,0.0,4358.432852871844
1731068871.31,19.8,0.385,0.0,1.23,10830.5771097,10830.1843847,0.0,9219.7,6780.3,0.0,4358.496138806632
1731068871.81,20.5,0.479,0.0,0.911,10830.2589925,10830.6203185,0.0,9219.8,6780.2,0.0,4358.839630342203
1731068872.31,19.8,0.455,0.0,1.22,10830.631311,10830.3897127,0.0,9219.9,6780.1,0.0,4358.8188896809215
1731068872.81,19.8,0.516,0.0,1.28,10830.6023065,10830.6885555,0.0,9220.0,6780.0,0.0,4359.141837949507
1731068873.31,19.8,0.467,0.0,0.875,10831.280909,10830.6685393,0.0,9220.1,6779.9,0.0,4359.429971969813
1731068873.81,20.5,0.422,0.0,0.859,10831.4310638,10830.8771596,0.0,9220.2,6779.8,0.0,4359.735277971231
1731068874.31,19.8,0.536,0.0,0.75,10831.230439,10831.167518,0.0,9220.3,6779.7,0.0,4359.986918409942
1731068874.81,19.8,0.453,0.0,0.934,10831.5719022,10831.3095449,0.0,9220.4,6779.6,0.0,4360.3010371616
1731068875.31,19.8,0.488,0.0,1.59,10831.7455767,10831.9416618,0.0,9220.5,6779.5,0.0,4361.008568064004
1731068875.81,20.5,0.43,0.0,0.89,10831.9911072,10832.0744862,0.0,9220.6,6779.4,0.0,4361.278687662561
1731068876.31,19.8,0.526,0.0,5.39,10831.8804015,10832.1439801,0.0,9220.7,6779.3,0.0,4361.358344966681
1731068876.81,19.8,0.659,0.0,1.51,10831.7085864,10832.2230525,0.0,9220.8,6779.2,0.0,4361.42434737021
1731068877.31,19.8,0.628,0.0,1.01,10832.1128734,10832.5563002,0.0,9220.9,6779.1,0.0,4361.9393509127285
1731068877.81,19.8,0.63,0.0,0.882,10832.3243419,10832.3729308,0.0,9221.0,6779.0,0.0,4361.903053821995
1731068878.31,20.5,0.759,0.0,1.11,10832.6470644,10832.7581578,0.0,9221.1,6778.9,0.0,4362.436234988183
1731068878.81,19.8,0.604,0.0,0.863,10832.8379163,10832.8649241,0.0,9221.2,6778.8,0.0,4362.661937633232
1731068879.31,19.8,0.653,0.0,1.34,10832.9166739,10832.745937,0.0,9221.3,6778.7,0.0,4362.636446335943
1731068879.81,19.8,0.889,0.0,1.78,10832.714558,10832.8099213,0.0,9221.4,6778.6,0.0,4362.677238897016
1731068880.31,20.5,0.691,0.0,0.758,10833.3272973,10833.3357098,0.0,9221.5,6778.5,0.0,4363.448162839876
1731068880.81,19.8,0.714,0.0,0.78,10832.9018243,10833.2730085,0.0,9221.6,6778.4,0.0,4363.288746353414
1731068881.31,19.8,0.61,0.0,1.05,10833.4540673,10833.331451,0.0,9221.7,6778.3,0.0,4363.603011509784
1731068881.81,19.8,0.46,0.0,1.62,10833.5789786,10833.4949125,0.0,9221.8,6778.2,0.0,4363.8570443135795
1731068882.31,20.5,0.555,0.0,1.39,10833.5142106,10833.4800686,0.0,9221.9,6778.1,0.0,4363.875326427876
1731068882.81,19.2,0.509,0.032,1.21,10833.9454676,10833.6860888,0.0,9222.0,6778.0,0.0,4364.282053373959
1731068883.31,19.8,0.63,0.0,1.47,10833.6579904,10833.9912329,0.0,9222.1,6777.9,0.0,4364.515465206914
1731068883.81,20.5,0.555,0.0,1.16,10834.0982365,10833.8667018,0.0,9222.2,6777.8,0.0,4364.618312554092
1731068884.31,19.8,0.551,0.0,0.833,10834.3946574,10834.3368783,0.0,9222.3,6777.7,0.0,4365.220721429926
1731068884.81,19.9,0.615,0.0,1.71,10834.6956673,10834.4287737,0.0,9222.4,6777.6,0.0,4365.473286817203
1731068885.31,19.8,0.681,0.0,1.96,10834.5575911,10834.271554,0.0,9222.5,6777.5,0.0,4365.332188776327
1731068885.81,20.5,0.736,0.0,1.45,10834.7729338,10834.8528724,0.0,9222.6,6777.4,0.0,4366.0079455063205
1731068886.31,19.8,0.62,0.0,1.0,10835.0404607,10834.6571421,0.0,9222.7,6777.3,0.0,4365.980845097716
