Time,S1_X,S1_Y,S1_Z
1731071814.54,11711.8954705,11711.8499423,0.0
1731071815.05,11711.6152172,11712.1312804,0.0
1731071815.55,11712.090156,11712.2503873,0.0
1731071816.05,11712.5191118,11712.0318811,0.0
1731071816.55,11712.7046034,11712.5343527,0.0
1731071817.05,11712.946312,11712.4867708,0.0
1731071817.55,11712.7812565,11712.9721789,0.0
1731071818.05,11713.1548729,11712.7353409,0.0
1731071818.55,11712.8669815,11713.0925866,0.0
1731071819.05,11713.3478378,11713.4541794,0.0
1731071819.55,11713.5154037,11713.1567924,0.0
1731071820.05,11713.1850991,11713.5886132,0.0
1731071820.55,11713.661784,11713.97179,0.0
1731071821.05,11713.9892534,11713.7223503,0.0
1731071821.55,11713.7005407,11713.6734557,0.0
1731071822.05,11713.7684427,11714.3915068,0.0
1731071822.55,11714.0137414,11714.3123253,0.0
1731071823.05,11714.5405274,11714.5951577,0.0
1731071823.55,11714.4781053,11714.7159293,0.0
1731071824.05,11714.5264818,11714.4018378,0.0
1731071824.56,11714.5920454,11714.7326028,0.0
1731071825.06,11715.315759,11714.7915979,0.0
1731071825.56,11714.8827558,11715.4172604,0.0
1731071826.06,11715.0509432,11715.1316992,0.0
1731071826.56,11715.4675097,11715.7799859,0.0
1731071827.06,11715.2527949,11715.8895021,0.0
1731071827.56,11715.8116352,11715.3816298,0.0
1731071828.06,11716.005029,11715.7572473,0.0
1731071828.56,11715.9433398,11715.7461396,0.0
1731071829.06,11716.2208912,11715.9529244,0.0
1731071829.56,11716.4156539,11716.2234357,0.0
1731071830.06,11716.8408163,11716.259524,0.0
1731071830.56,11716.7806788,11716.7224358,0.0
1731071831.06,11716.829903,11716.4375182,0.0
1731071831.56,11717.2611689,11717.2191689,0.0
1731071832.06,11717.0460266,11716.9620745,0.0
1731071832.56,11716.9720519,11717.51236,0.0
1731071833.06,11717.6215363,11717.5267683,0.0
1731071833.56,11717.477816,11717.776342,0.0
1731071834.06,11717.6237095,11717.6224611,0.0
1731071834.56,11717.7054547,11717.9280876,0.0
1731071835.06,11718.0704473,11718.3157354,0.0
1731071835.56,11718.2148184,11718.0568242,0.0
1731071836.06,11718.5310426,11717.902563,0.0
1731071836.56,11718.6693219,11718.3217422,0.0
1731071837.07,11718.5492141,11718.9231194,0.0
1731071837.57,11718.4638075,11718.3681982,0.0
1731071838.07,11718.7851552,11718.8283487,0.0
1731071838.57,11719.2738138,11718.7829885,0.0
1731071839.07,11719.0787632,11719.4799306,0.0
1731071839.57,11719.6706357,11719.0067107,0.0
1731071840.07,11719.4257652,11719.518247,0.0
1731071840.57,11719.6359071,11719.3535845,0.0
1731071841.07,11719.9761633,11719.7211352,0.0
1731071841.57,11719.996584,11719.8394722,0.0
1731071842.07,11720.2097861,11720.4046151,0.0
1731071842.57,11719.875969,11720.0010853,0.0
1731071843.07,11720.0114484,11720.2834551,0.0
1731071843.57,11720.8568626,11720.3109047,0.0
1731071844.07,11720.4655616,11720.7153508,0.0
1731071844.58,11721.1555644,11720.8121099,0.0
1731071845.08,11721.3056158,11721.3457645,0.0
1731071845.58,11721.2401898,11721.3883215,0.0
1731071846.08,11721.4752917,11721.2017214,0.0
1731071846.58,11721.1713263,11721.7149811,0.0
1731071847.08,11721.705794,11721.8439914,0.0
1731071847.58,11721.7475448,11721.9082916,0.0
1731071848.08,11721.8878664,11721.7141444,0.0
1731071848.58,11721.7490733,11722.1535296,0.0
1731071849.08,11722.4012416,11721.8389594,0.0
1731071849.58,11722.5152121,11722.5332997,0.0
1731071850.08,11722.3802967,11722.265082,0.0
1731071850.58,11722.3438838,11722.6127022,0.0
1731071851.08,11722.9793086,11722.8265461,0.0
1731071851.58,11722.6531653,11723.0104012,0.0
1731071852.08,11723.1126884,11722.8724165,0.0
1731071852.59,11723.3335683,11723.1094958,0.0
1731071853.08,11723.721106,11723.7316566,0.0
1731071853.58,11723.2420525,11723.2019218,0.0
1731071854.08,11723.8880042,11723.7785699,0.0
1731071854.59,11723.6143056,11724.0641332,0.0
1731071855.09,11723.7040977,11724.2395,0.0
1731071855.59,11723.7681929,11724.3612409,0.0
1731071856.09,11723.9080137,11724.0421366,0.0
1731071856.59,11724.2793832,11724.2408984,0.0
1731071857.09,11724.2687297,11724.3323354,0.0
1731071857.59,11724.9752039,11724.5833437,0.0
1731071858.09,11725.1277285,11724.6823921,0.0
1731071858.59,11724.8072149,11725.0329773,0.0
1731071859.09,11725.4817977,11725.4714565,0.0
1731071859.59,11725.2937975,11725.0608729,0.0
1731071860.09,11725.7964615,11725.2645291,0.0
1731071860.59,11725.7761756,11725.7892344,0.0
1731071861.09,11726.069868,11726.1392172,0.0
1731071861.59,11726.1511232,11726.2613984,0.0
1731071862.09,11726.349172,11726.0098945,0.0
1731071862.59,11725.9733774,11726.182457,0.0
1731071863.09,11726.6095152,11726.4679072,0.0
1731071863.59,11726.388219,11726.6726044,0.0
1731071864.09,11726.3548151,11727.0399716,0.0
1731071864.59,11726.7575462,11726.8599488,0.0
1731071865.09,11726.9672226,11727.2594403,0.0
1731071865.59,11727.3613457,11726.83025,0.0
1731071866.1,11727.2199296,11727.3493903,0.0
1731071866.6,11727.6488938,11727.0779955,0.0
1731071867.1,11727.8683267,11727.6767628,0.0
1731071867.6,11727.5066498,11727.8205347,0.0
1731071868.1,11728.2200312,11728.2120483,0.0
1731071868.6,11728.2657038,11728.0204508,0.0
1731071869.1,11728.4114108,11728.2728076,0.0
1731071869.6,11728.2184868,11728.5473841,0.0
1731071870.1,11728.6112706,11728.5592487,0.0
1731071870.6,11728.2929193,11728.8506615,0.0
1731071871.1,11728.4160083,11728.5986466,0.0
1731071871.6,11729.2773375,11728.978585,0.0
1731071872.1,11728.7106167,11729.4098391,0.0
1731071872.6,11729.4197575,11729.1182995,0.0
1731071873.1,11729.2065188,11729.0940185,0.0
1731071873.6,11729.3730627,11729.1849261,0.0
1731071874.1,11729.6024513,11729.6249414,0.0
1731071874.6,11729.8381326,11729.6580223,0.0
1731071875.1,11729.8736773,11729.9419151,0.0
1731071875.61,11730.1333001,11730.0150669,0.0
1731071876.11,11730.4233143,11730.2539369,0.0
1731071876.61,11730.2037273,11730.2660124,0.0
1731071877.11,11730.5647018,11730.4056671,0.0
1731071877.61,11730.909208,11731.0592202,0.0
1731071878.11,11730.9082964,11730.9886872,0.0
1731071878.61,11730.9122513,11730.6812933,0.0
1731071879.11,11730.977123,11731.0956875,0.0
1731071879.61,11731.6254711,11731.5674783,0.0
1731071880.11,11731.1392363,11731.8060221,0.0
1731071880.61,11731.9012561,11731.2780585,0.0
1731071881.11,11731.9349936,11731.9939932,0.0
1731071881.62,11731.6784129,11731.9204192,0.0
1731071882.11,11731.8742181,11732.3683645,0.0
1731071882.61,11731.9301066,11731.9350376,0.0
1731071883.11,11732.3121336,11732.2157336,0.0
1731071883.61,11732.4336992,11732.2307145,0.0
1731071884.11,11732.46817,11732.7333815,0.0
1731071884.62,11732.5850267,11732.869225,0.0
1731071885.11,11733.1834944,11733.0890305,0.0
1731071885.62,11733.0555423,11732.8769539,0.0
1731071886.11,11732.9418393,11733.1098457,0.0
1731071886.61,11733.3641555,11733.3303362,0.0
1731071887.12,11733.547989,11733.8300088,0.0
1731071887.62,11733.8319008,11734.074149,0.0
1731071888.12,11733.6345,11733.5705125,0.0
1731071888.62,11733.8632482,11734.3332606,0.0
1731071889.12,11734.2302085,11734.2059373,0.0
1731071889.62,11734.3951888,11734.4913948,0.0
1731071890.12,11734.3984435,11734.7393249,0.0
1731071890.62,11734.4480802,11734.2677397,0.0
1731071891.12,11734.853655,11735.075412,0.0
1731071891.62,11735.0027812,11735.2388328,0.0
1731071892.12,11735.430088,11734.9103209,0.0
1731071892.62,11735.1502916,11735.1910561,0.0
1731071893.12,11735.2137109,11735.4485024,0.0
1731071893.62,11735.847526,11735.8609468,0.0
1731071894.13,11735.3500989,11735.8317772,0.0
1731071894.62,11735.542568,11735.5122033,0.0
1731071895.13,11735.7239415,11735.9610392,0.0
1731071895.63,11736.4789938,11735.9340154,0.0
1731071896.13,11736.4319924,11736.0350325,0.0
1731071896.63,11736.253011,11736.7600518,0.0
1731071897.13,11736.4567082,11736.2591257,0.0
1731071897.63,11736.8817787,11736.8918341,0.0
1731071898.13,11737.1443597,11737.0370672,0.0
1731071898.63,11736.7334977,11737.0344173,0.0
1731071899.13,11736.9074453,11737.2265168,0.0
1731071899.63,11737.3883507,11737.4335257,0.0
1731071900.13,11737.5114229,11737.4996488,0.0
1731071900.63,11737.9764016,11737.9089852,0.0
1731071901.13,11737.8441811,11737.6335695,0.0
1731071901.63,11738.0667834,11737.7712988,0.0
1731071902.13,11738.279619,11737.7445128,0.0
1731071902.63,11737.9428266,11738.366981,0.0
1731071903.13,11738.1526885,11738.0000697,0.0
1731071903.63,11738.6998144,11738.3556697,0.0
1731071904.13,11738.6595839,11738.3510472,0.0
1731071904.63,11739.1310751,11738.5490543,0.0
1731071905.13,11738.8341547,11738.8355201,0.0
1731071905.63,11739.3063358,11739.1869823,0.0
1731071906.13,11739.6157145,11739.306682,0.0
1731071906.64,11739.0692581,11739.2934429,0.0
1731071907.14,11739.5912502,11739.6825882,0.0
1731071907.64,11739.7840743,11739.3547259,0.0
1731071908.14,11740.237854,11739.8222961,0.0
1731071908.64,11739.975544,11739.9985574,0.0
1731071909.14,11740.5175551,11740.148062,0.0
1731071909.64,11740.2780913,11740.2672476,0.0
1731071910.14,11740.5386359,11740.2507719,0.0
1731071910.64,11740.2622265,11740.5537208,0.0
1731071911.14,11741.06269,11740.954508,0.0
1731071911.64,11740.5556908,11741.0989866,0.0
1731071912.14,11740.9671887,11740.9763516,0.0
1731071912.64,11741.3531171,11741.2213799,0.0
1731071913.14,11741.3430522,11741.4117596,0.0
1731071913.64,11741.7862304,11741.2662786,0.0
1731071914.14,11741.4950989,11742.0071432,0.0
1731071914.64,11741.6762901,11741.4523657,0.0
1731071915.14,11742.2900178,11741.9366198,0.0
1731071915.64,11742.4087376,11742.1539087,0.0
1731071916.14,11741.9524452,11742.4732558,0.0
1731071916.65,11742.1330108,11742.3006772,0.0
1731071917.14,11742.9371591,11742.2728866,0.0
1731071917.64,11742.3917803,11742.6692191,0.0
1731071918.15,11742.8338178,11743.1927998,0.0
1731071918.65,11743.2785399,11743.2389246,0.0
1731071919.15,11742.9430384,11743.2307926,0.0
1731071919.65,11743.3270076,11743.57008,0.0
1731071920.15,11743.1920969,11743.789368,0.0
1731071920.65,11743.885216,11743.2747439,0.0
1731071921.15,11743.8289554,11743.9691551,0.0
1731071921.65,11743.7269039,11743.7055743,0.0
1731071922.15,11743.9900508,11744.1956195,0.0
1731071922.65,11743.8825715,11743.9493883,0.0
1731071923.15,11744.6359534,11744.3696266,0.0
1731071923.65,11744.8955018,11744.5801906,0.0
1731071924.15,11744.704841,11744.3453068,0.0
1731071924.65,11744.5022408,11744.9133368,0.0
1731071925.15,11744.9027895,11744.792439,0.0
1731071925.65,11745.1944872,11745.1171775,0.0
1731071926.15,11745.4084037,11745.354336,0.0
1731071926.66,11745.1610729,11745.1840158,0.0
1731071927.16,11745.5619081,11745.3578606,0.0
1731071927.66,11745.9336159,11745.5360032,0.0
1731071928.16,11746.0886745,11745.9125777,0.0
1731071928.66,11745.8761155,11746.3593349,0.0
1731071929.16,11746.0115126,11746.1896649,0.0
1731071929.66,11746.173787,11746.1367503,0.0
1731071930.16,11746.4137513,11746.1684362,0.0
1731071930.66,11746.9208023,11746.5657044,0.0
1731071931.16,11746.5187723,11747.0986936,0.0
1731071931.66,11747.1777779,11746.8281889,0.0
1731071932.16,11747.0048926,11747.3039997,0.0
1731071932.66,11747.2943784,11747.280508,0.0
1731071933.17,11747.0492741,11747.135727,0.0
1731071933.67,11747.3850645,11747.4443153,0.0
1731071934.16,11747.558228,11748.0203485,0.0
1731071934.67,11748.1258315,11747.9293555,0.0
1731071935.17,11747.9843083,11748.0047959,0.0
1731071935.67,11747.8532197,11748.0325509,0.0
1731071936.17,11747.9057736,11748.6008163,0.0
1731071936.67,11748.5654711,11748.6522689,0.0
1731071937.17,11748.5402456,11748.5205986,0.0
1731071937.67,11748.5493395,11748.4506106,0.0
1731071938.17,11749.1262527,11749.0470642,0.0
1731071938.67,11749.2793471,11748.9854859,0.0
1731071939.17,11749.5280739,11749.0975127,0.0
1731071939.67,11749.1104782,11749.5572504,0.0
1731071940.17,11749.6706888,11749.6826801,0.0
1731071940.67,11749.5936983,11749.627267,0.0
1731071941.17,11749.4912562,11749.7900339,0.0
1731071941.67,11750.1735126,11750.1440547,0.0
1731071942.17,11750.389607,11749.874473,0.0
1731071942.67,11750.0684343,11750.1786015,0.0
1731071943.18,11750.2600589,11750.1533437,0.0
1731071943.68,11750.654866,11750.6481571,0.0
1731071944.18,11750.3634762,11750.9255972,0.0
1731071944.68,11750.7490031,11750.6704214,0.0
1731071945.18,11751.0042533,11751.0695893,0.0
1731071945.68,11750.9006237,11751.4800526,0.0
1731071946.18,11751.2716605,11751.1417622,0.0
1731071946.68,11751.1319224,11751.4348612,0.0
1731071947.18,11751.2128143,11751.7279869,0.0
1731071947.68,11751.3519113,11752.0942701,0.0
1731071948.18,11751.8556482,11751.7099754,0.0
1731071948.68,11752.145968,11751.9082308,0.0
1731071949.18,11752.1660871,11752.4889471,0.0
1731071949.68,11752.5171251,11752.0814838,0.0
1731071950.18,11752.585518,11752.2368014,0.0
1731071950.68,11752.4530245,11752.286506,0.0
1731071951.18,11752.8453696,11753.050991,0.0
1731071951.68,11752.6897845,11752.7557539,0.0
1731071952.19,11753.2603522,11753.0448336,0.0
1731071952.68,11753.1550638,11752.9698896,0.0
1731071953.18,11753.2418766,11753.3896154,0.0
1731071953.69,11753.5066618,11753.4911405,0.0
1731071954.19,11753.5426421,11753.3365726,0.0
1731071954.69,11753.5079735,11753.7604715,0.0
1731071955.19,11753.7283499,11754.2420877,0.0
1731071955.69,11754.376378,11754.4017588,0.0
1731071956.19,11754.0791926,11754.1287943,0.0
1731071956.69,11754.5659341,11754.2896008,0.0
1731071957.19,11754.2747336,11754.5464352,0.0
1731071957.69,11754.4776502,11754.6779154,0.0
1731071958.19,11755.1441502,11754.6671359,0.0
1731071958.69,11755.3325996,11755.2170022,0.0
1731071959.19,11755.3481664,11754.9596244,0.0
1731071959.69,11755.2542986,11755.5170951,0.0
1731071960.19,11755.5192142,11755.5548564,0.0
1731071960.7,11755.3232194,11755.8489672,0.0
1731071961.2,11756.0270376,11755.8608544,0.0
1731071961.69,11755.9034495,11755.5926498,0.0
1731071962.19,11755.8743263,11755.9592386,0.0
1731071962.7,11756.372073,11756.0123166,0.0
1731071963.2,11756.3822998,11756.7355265,0.0
1731071963.7,11756.8094606,11756.2780669,0.0
1731071964.2,11756.648501,11756.3922683,0.0
1731071964.7,11756.9506624,11756.4818904,0.0
1731071965.2,11756.7152962,11756.7394257,0.0
1731071965.7,11757.0079557,11757.3098148,0.0
1731071966.2,11757.4235543,11757.0944361,0.0
1731071966.7,11757.7344408,11757.2383533,0.0
1731071967.2,11757.8066994,11757.2008593,0.0
1731071967.7,11757.9027489,11757.6630166,0.0
1731071968.2,11758.2015577,11758.1400446,0.0
1731071968.7,11758.0879216,11758.1436329,0.0
1731071969.2,11758.1550275,11757.8248539,0.0
1731071969.7,11758.4136051,11758.0327635,0.0
1731071970.2,11758.4996878,11758.491062,0.0
1731071970.7,11758.6041713,11758.7893183,0.0
1731071971.21,11758.7198257,11758.8625105,0.0
1731071971.71,11759.0431513,11759.0232081,0.0
1731071972.21,11759.426061,11758.9339012,0.0
1731071972.71,11759.4557098,11759.4153744,0.0
1731071973.21,11759.0437942,11759.1357014,0.0
1731071973.71,11759.2299732,11759.2737595,0.0
1731071974.21,11759.4661836,11759.4455542,0.0
1731071974.71,11759.8356393,11759.6526552,0.0
1731071975.21,11760.2590613,11760.3029903,0.0
1731071975.71,11760.3735174,11760.3403522,0.0
1731071976.21,11760.0805731,11760.5114558,0.0
1731071976.71,11760.3514171,11760.085123,0.0
1731071977.21,11760.5047421,11760.5655452,0.0
1731071977.71,11760.9916467,11760.8266352,0.0
1731071978.21,11760.7718926,11761.1092238,0.0
1731071978.71,11760.8014274,11761.1384897,0.0
1731071979.21,11760.8943142,11761.0258125,0.0
1731071979.71,11761.1476749,11761.0242348,0.0
1731071980.21,11761.7709854,11761.6980415,0.0
1731071980.71,11761.9187426,11761.3022059,0.0
1731071981.21,11761.7918016,11761.4937061,0.0
1731071981.71,11762.0345808,11761.5693225,0.0
1731071982.21,11762.1139905,11761.7398484,0.0
1731071982.71,11762.3897554,11761.9426377,0.0
1731071983.22,11762.5705382,11762.0096472,0.0
1731071983.72,11762.3347994,11762.1636935,0.0
1731071984.22,11762.8450614,11762.6798224,0.0
1731071984.72,11762.7505637,11762.5689093,0.0
1731071985.22,11763.2253455,11763.3093006,0.0
1731071985.72,11763.1418789,11762.9422412,0.0
1731071986.22,11763.2081094,11762.997462,0.0
1731071986.72,11763.5909944,11763.5452851,0.0
1731071987.22,11763.88828,11763.7963769,0.0
1731071987.72,11763.8773167,11764.0881922,0.0
1731071988.22,11764.0543589,11763.8597192,0.0
1731071988.72,11763.8703014,11763.8453133,0.0
1731071989.22,11764.0151378,11764.2806146,0.0
1731071989.72,11764.0592539,11764.1006207,0.0
1731071990.22,11764.2193869,11764.38944,0.0
1731071990.72,11764.4913141,11764.8055815,0.0
1731071991.22,11765.0435994,11764.8828707,0.0
1731071991.72,11765.1442934,11764.9464419,0.0
1731071992.22,11765.0170713,11765.0621864,0.0
1731071992.73,11765.0406372,11765.5453786,0.0
1731071993.23,11765.2300672,11765.226207,0.0
1731071993.73,11765.4562679,11765.7265658,0.0
1731071994.23,11765.4960779,11765.804786,0.0
1731071994.73,11765.7834115,11766.0044391,0.0
1731071995.23,11766.1048424,11766.2114123,0.0
1731071995.73,11766.4523329,11765.9082114,0.0
1731071996.23,11766.343057,11765.9164895,0.0
1731071996.73,11766.1318193,11766.1469276,0.0
1731071997.23,11766.5084193,11766.4197507,0.0
1731071997.73,11766.6147236,11766.3812806,0.0
1731071998.23,11766.838901,11767.1788763,0.0
1731071998.73,11767.0629779,11767.1953846,0.0
1731071999.23,11767.039536,11766.9858774,0.0
1731071999.73,11767.1885661,11767.088192,0.0
1731072000.23,11767.5795615,11767.6689692,0.0
1731072000.73,11767.5900342,11767.5216773,0.0
1731072001.23,11767.5086011,11767.6331731,0.0
1731072001.73,11767.5637692,11767.569967,0.0
1731072002.23,11767.9411601,11768.2460481,0.0
1731072002.74,11768.3056138,11768.591576,0.0
1731072003.24,11768.1190168,11768.6408823,0.0
1731072003.74,11768.776776,11768.3121093,0.0
1731072004.24,11768.7065466,11768.5434556,0.0
1731072004.74,11768.5575173,11769.0531889,0.0
1731072005.24,11769.0004984,11768.75344,0.0
1731072005.74,11769.4054511,11768.871642,0.0
1731072006.24,11769.4143638,11769.0686462,0.0
1731072006.74,11769.6089078,11769.1262686,0.0
1731072007.24,11769.3324086,11769.4308461,0.0
1731072007.74,11769.3879672,11769.6682229,0.0
1731072008.24,11770.0341756,11769.5945752,0.0
1731072008.74,11770.1653827,11769.88222,0.0
1731072009.24,11770.2805605,11770.0891718,0.0
1731072009.74,11770.5003043,11770.5066653,0.0
1731072010.24,11770.3683421,11770.3848426,0.0
1731072010.74,11770.528435,11770.9908028,0.0
1731072011.24,11771.1155124,11770.6530707,0.0
1731072011.74,11771.1601918,11770.7531384,0.0
1731072012.24,11770.7603021,11771.4393418,0.0
1731072012.74,11771.2270903,11771.3829035,0.0
1731072013.24,11771.0547574,11771.3064215,0.0
1731072013.74,11771.1566755,11771.7528863,0.0
1731072014.25,11772.0254887,11771.6790254,0.0
1731072014.75,11771.8240316,11772.0518009,0.0
1731072015.25,11772.0729476,11771.8065404,0.0
1731072015.75,11772.3856289,11772.0517459,0.0
1731072016.25,11772.5488483,11772.4039542,0.0
1731072016.75,11772.2700753,11772.5380772,0.0
1731072017.25,11772.5093569,11772.6715738,0.0
1731072017.75,11772.5447565,11772.5988408,0.0
1731072018.25,11773.006103,11773.2402759,0.0
1731072018.75,11773.0410161,11772.8960457,0.0
1731072019.25,11773.0249107,11773.2967956,0.0
1731072019.75,11773.4274626,11773.4695614,0.0
1731072020.25,11773.2458029,11773.6626271,0.0
1731072020.75,11773.7253798,11773.3373649,0.0
1731072021.25,11773.4989321,11773.5346803,0.0
1731072021.76,11773.6934999,11773.7758735,0.0
1731072022.26,11773.7835892,11773.8947306,0.0
1731072022.75,11774.277881,11773.8851889,0.0
1731072023.25,11774.4385685,11774.6418069,0.0
1731072023.76,11774.6558259,11774.7067689,0.0
1731072024.26,11774.6954452,11774.7563719,0.0
1731072024.76,11775.0873172,11774.7807325,0.0
1731072025.26,11774.9558012,11775.1630914,0.0
1731072025.76,11774.8815675,11775.0165874,0.0
1731072026.26,11775.3946523,11774.9936128,0.0
1731072026.76,11775.4094057,11775.6077735,0.0
1731072027.26,11775.5510254,11775.3641224,0.0
1731072027.76,11775.9770378,11775.7632606,0.0
1731072028.26,11775.5572866,11775.8078911,0.0
1731072028.76,11776.3226438,11776.1400452,0.0
1731072029.26,11776.5424818,11776.2325605,0.0
1731072029.76,11776.3963174,11776.3410332,0.0
1731072030.26,11776.7468628,11776.2968615,0.0
1731072030.76,11776.3949132,11776.3434047,0.0
1731072031.26,11776.8046799,11776.507121,0.0
1731072031.76,11776.8724018,11777.2935947,0.0
1731072032.26,11776.7226341,11776.8277385,0.0
1731072032.76,11777.4303168,11777.1735638,0.0
1731072033.26,11777.1824406,11777.5789112,0.0
1731072033.77,11777.6662724,11777.7823296,0.0
1731072034.27,11777.8347717,11777.3524438,0.0
1731072034.77,11777.8684639,11777.8909198,0.0
1731072035.27,11777.8081353,11777.9258971,0.0
1731072035.77,11778.4108719,11777.895712,0.0
1731072036.27,11778.2946358,11778.2274476,0.0
1731072036.77,11778.489407,11778.1099738,0.0
1731072037.27,11778.4245845,11778.8308864,0.0
1731072037.77,11779.0617017,11778.5803651,0.0
1731072038.27,11778.9237664,11778.7031455,0.0
1731072038.77,11778.9828818,11778.7828307,0.0
1731072039.27,11778.8819232,11779.309401,0.0
1731072039.77,11779.0411362,11778.9574517,0.0
1731072040.27,11779.3063346,11779.7466061,0.0
1731072040.78,11779.6644473,11779.6359663,0.0
1731072041.27,11779.8192277,11779.6525876,0.0
1731072041.77,11779.7888475,11779.651296,0.0
1731072042.27,11779.8299956,11779.7014454,0.0
1731072042.78,11780.4053777,11779.9690041,0.0
1731072043.28,11780.6577335,11780.0348946,0.0
1731072043.78,11780.8773134,11780.3512973,0.0
1731072044.28,11780.9971757,11780.3612211,0.0
1731072044.78,11780.6054877,11780.5525594,0.0
1731072045.28,11780.8822543,11780.8569636,0.0
1731072045.78,11780.8977228,11781.2164451,0.0
1731072046.28,11781.0744215,11781.5018752,0.0
1731072046.78,11781.2703488,11781.5906317,0.0
1731072047.28,11781.5712683,11781.263063,0.0
1731072047.78,11781.4784166,11782.0330789,0.0
1731072048.28,11781.7619959,11782.1400274,0.0
1731072048.78,11781.7657526,11782.1238347,0.0
1731072049.28,11782.4538239,11782.4989341,0.0
1731072049.78,11782.0769595,11782.2926689,0.0
1731072050.28,11782.5594521,11782.3766669,0.0
1731072050.78,11782.3991401,11782.8986534,0.0
1731072051.28,11782.8015442,11782.5932229,0.0
1731072051.79,11782.5523563,11783.2239779,0.0
1731072052.29,11782.9891716,11783.0214955,0.0
1731072052.79,11783.0541984,11783.0530628,0.0
1731072053.29,11783.3192789,11783.3280426,0.0
1731072053.79,11783.3958904,11783.798601,0.0
1731072054.29,11783.542811,11783.6234057,0.0
1731072054.79,11783.4963173,11784.0680922,0.0
1731072055.29,11784.0077021,11783.713573,0.0
1731072055.79,11784.2502464,11783.9565504,0.0
1731072056.29,11784.1066688,11784.2553112,0.0
1731072056.79,11784.2474947,11784.6983037,0.0
1731072057.29,11784.6012828,11784.2926523,0.0
1731072057.79,11785.0558277,11785.0579993,0.0
1731072058.29,11784.8189556,11784.5514625,0.0
1731072058.79,11784.8494405,11784.8696067,0.0
