Time,Delay
1731069774.42,0.857
1731069774.918,0.892
1731069775.42,0.841
1731069775.931,0.726
1731069776.443,0.848
1731069776.955,0.809
1731069777.467,0.791
1731069777.978,0.834
1731069778.491,1.28
1731069778.992,0.765
1731069779.515,1.03
1731069780.015,0.947
1731069780.518,2.33
1731069781.017,0.789
1731069781.531,1.47
1731069782.031,0.801
1731069782.554,1.02
1731069783.056,1.89
1731069783.564,8.11
1731069784.057,0.804
1731069784.571,1.33
1731069785.072,1.25
1731069785.573,2.43
1731069786.073,1.45
1731069786.574,0.854
1731069787.099,0.868
1731069787.611,0.882
1731069788.111,0.883
1731069788.635,1.19
1731069789.135,0.968
1731069789.636,1.45
1731069790.137,0.756
1731069790.638,1.18
1731069791.14,2.64
1731069791.64,0.989
1731069792.141,0.755
1731069792.667,1.23
1731069793.168,1.51
1731069793.67,2.76
1731069794.17,0.953
1731069794.67,0.946
1731069795.17,0.779
1731069795.674,0.867
1731069796.186,0.705
1731069796.699,0.81
1731069797.199,0.873
1731069797.723,1.28
1731069798.223,1.02
1731069798.725,2.34
1731069799.229,5.5
1731069799.727,1.15
1731069800.226,1.08
1731069800.727,1.07
1731069801.227,0.822
1731069801.755,0.981
1731069802.256,1.29
1731069802.757,1.91
1731069803.256,0.876
1731069803.771,1.1
1731069804.271,0.926
1731069804.773,1.71
1731069805.274,1.08
1731069805.774,0.869
1731069806.299,1.79
1731069806.807,8.07
1731069807.303,1.98
1731069807.801,0.695
1731069808.314,1.13
1731069808.815,0.991
1731069809.316,1.17
1731069809.817,0.894
1731069810.332,0.982
1731069810.832,1.01
1731069811.335,2.73
1731069811.834,0.802
1731069812.347,0.936
1731069812.849,2.95
1731069813.348,1.63
1731069813.849,0.789
1731069814.363,0.882
1731069814.874,0.801
1731069815.387,1.08
1731069815.888,1.12
1731069816.39,2.09
1731069816.889,0.873
1731069817.403,1.3
1731069817.903,0.761
1731069818.427,0.891
1731069818.939,0.894
1731069819.452,1.85
1731069819.951,1.1
1731069820.453,1.53
1731069820.953,0.927
1731069821.454,1.4
1731069821.954,0.92
1731069822.455,1.12
1731069822.955,0.828
1731069823.484,1.59
1731069823.985,2.15
1731069824.486,2.66
1731069824.986,1.29
1731069825.488,1.35
1731069825.988,1.12
1731069826.488,1.31
1731069826.99,1.27
1731069827.493,3.67
1731069827.991,1.03
1731069828.492,0.847
1731069829.019,1.69
1731069829.52,0.919
1731069830.023,2.78
1731069830.522,1.03
1731069831.022,1.48
1731069831.524,1.7
1731069832.024,1.03
1731069832.526,1.88
1731069833.025,1.13
1731069833.531,6.43
1731069834.028,1.26
1731069834.529,1.17
1731069835.031,2.99
1731069835.529,1.16
1731069836.029,0.901
1731069836.538,0.793
1731069837.051,1.08
1731069837.552,1.06
1731069838.053,1.97
1731069838.554,2.31
1731069839.054,0.966
1731069839.553,0.74
1731069840.063,1.38
1731069840.564,0.847
1731069841.082,0.894
1731069841.594,0.894
1731069842.107,1.19
1731069842.608,0.99
1731069843.11,2.41
1731069843.61,0.907
1731069844.11,0.937
1731069844.61,1.03
1731069845.111,1.01
1731069845.618,6.68
1731069846.114,1.05
1731069846.614,1.48
1731069847.114,0.832
1731069847.642,0.845
1731069848.155,1.26
1731069848.656,0.974
1731069849.158,2.75
1731069849.658,1.06
1731069850.159,1.14
1731069850.659,1.32
1731069851.16,1.07
1731069851.665,6.14
1731069852.161,0.872
1731069852.666,0.917
1731069853.168,1.13
1731069853.67,2.47
1731069854.168,0.74
1731069854.683,0.951
1731069855.183,1.27
1731069855.686,2.74
1731069856.185,0.979
1731069856.685,0.807
1731069857.21,0.994
1731069857.711,0.944
1731069858.213,2.5
1731069858.713,0.85
1731069859.227,1.51
1731069859.727,0.839
1731069860.229,2.13
1731069860.729,0.821
1731069861.243,1.09
1731069861.743,1.1
1731069862.245,2.2
1731069862.745,1.12
1731069863.246,1.13
1731069863.747,1.2
1731069864.253,7.52
1731069864.749,1.0
1731069865.249,0.972
1731069865.751,1.93
1731069866.25,1.12
1731069866.751,0.873
1731069867.259,1.63
1731069867.76,0.805
1731069868.283,0.966
1731069868.783,1.24
1731069869.286,1.96
1731069869.788,4.23
1731069870.285,1.07
1731069870.787,1.47
1731069871.287,0.993
1731069871.787,0.923
1731069872.315,1.06
1731069872.816,0.851
1731069873.338,1.05
1731069873.84,0.941
1731069874.341,2.28
1731069874.841,0.81
1731069875.355,0.795
1731069875.867,1.1
1731069876.369,1.89
1731069876.872,2.29
1731069877.371,1.43
1731069877.874,3.92
1731069878.375,2.02
1731069878.873,1.6
1731069879.374,1.12
1731069879.875,1.07
1731069880.375,1.14
1731069880.876,0.876
1731069881.404,1.22
1731069881.903,1.07
1731069882.406,1.93
1731069882.904,0.794
1731069883.42,1.54
1731069883.921,1.82
1731069884.429,7.64
1731069884.922,0.923
1731069885.423,1.26
