Time,S1_X,S1_Y,S1_Z
1731069795.62,11107.5334553,11107.398534,0.0
1731069796.12,11107.1388738,11107.161215,0.0
1731069796.62,11107.4731935,11107.4460716,0.0
1731069797.12,11107.758199,11107.8113146,0.0
1731069797.62,11107.6884426,11107.5103424,0.0
1731069798.12,11108.0425175,11108.1900709,0.0
1731069798.62,11108.0003022,11108.2786601,0.0
1731069799.12,11108.4670092,11108.2429772,0.0
1731069799.62,11108.7329602,11108.724082,0.0
1731069800.13,11108.5011522,11108.8013115,0.0
1731069800.63,11108.9883973,11108.4527936,0.0
1731069801.13,11109.0332873,11109.1086982,0.0
1731069801.63,11108.8113019,11109.2958019,0.0
1731069802.13,11109.2354964,11109.4773949,0.0
1731069802.63,11109.0495659,11109.3043512,0.0
1731069803.13,11109.7207664,11109.4173206,0.0
1731069803.63,11109.6694579,11109.5831164,0.0
1731069804.13,11109.914437,11109.3720555,0.0
1731069804.63,11109.9470869,11109.996853,0.0
1731069805.13,11110.2995821,11110.2772018,0.0
1731069805.63,11109.952364,11110.3317006,0.0
1731069806.13,11110.0512388,11109.9622705,0.0
1731069806.63,11110.1705414,11110.5346444,0.0
1731069807.13,11110.9782579,11110.8178311,0.0
1731069807.63,11111.1456897,11110.6726475,0.0
1731069808.13,11111.1093887,11111.0829026,0.0
1731069808.63,11111.4179338,11111.4010746,0.0
1731069809.14,11111.1009492,11110.9939887,0.0
1731069809.64,11111.6457393,11111.2452119,0.0
1731069810.14,11111.2206261,11111.7554331,0.0
1731069810.63,11111.5005755,11111.8727119,0.0
1731069811.14,11111.8603036,11111.8887563,0.0
1731069811.64,11111.9519791,11112.1456059,0.0
1731069812.14,11112.348553,11111.8170002,0.0
1731069812.64,11112.0543974,11112.3050734,0.0
1731069813.14,11112.695252,11112.1379251,0.0
1731069813.64,11112.3778938,11112.385995,0.0
1731069814.14,11112.44696,11112.8542147,0.0
1731069814.64,11112.7246297,11112.9513458,0.0
1731069815.14,11113.2767622,11112.8014189,0.0
1731069815.64,11113.2015881,11112.8853885,0.0
1731069816.14,11113.6470514,11113.1156648,0.0
1731069816.64,11113.2116572,11113.1987764,0.0
1731069817.14,11113.9612276,11113.6512417,0.0
1731069817.64,11113.8399657,11113.4349479,0.0
1731069818.14,11114.2919976,11113.8459429,0.0
1731069818.64,11114.2388661,11114.3664772,0.0
1731069819.14,11113.9163469,11114.368331,0.0
1731069819.64,11114.0266023,11114.3775023,0.0
1731069820.15,11114.3091224,11114.2310697,0.0
1731069820.65,11114.4625643,11114.6057031,0.0
1731069821.15,11114.7996154,11114.8351195,0.0
1731069821.65,11114.7459812,11114.9154106,0.0
1731069822.15,11114.7767272,11114.8530409,0.0
1731069822.65,11115.6123304,11115.2233333,0.0
1731069823.15,11115.1266484,11115.5625777,0.0
1731069823.65,11115.6853775,11115.2756425,0.0
1731069824.15,11115.6334293,11115.6452935,0.0
1731069824.65,11115.9787589,11116.1681929,0.0
1731069825.15,11115.8324939,11115.6890106,0.0
1731069825.65,11115.8802914,11116.4695635,0.0
1731069826.15,11116.2664875,11116.1918595,0.0
1731069826.65,11116.7241408,11116.8453326,0.0
1731069827.15,11116.3645242,11116.4841388,0.0
1731069827.65,11116.7611003,11116.9858515,0.0
1731069828.15,11116.876452,11116.7991185,0.0
1731069828.65,11117.0496345,11117.338163,0.0
1731069829.16,11117.0699527,11117.2183205,0.0
1731069829.66,11117.2431085,11117.6877731,0.0
1731069830.16,11117.389508,11117.5576569,0.0
1731069830.66,11117.9555265,11117.5939038,0.0
1731069831.16,11117.684143,11118.0879999,0.0
1731069831.66,11117.7811836,11117.9564485,0.0
1731069832.16,11118.4915896,11118.0054829,0.0
1731069832.66,11117.9269347,11118.4044239,0.0
1731069833.16,11118.2225502,11118.6715953,0.0
1731069833.66,11118.2682642,11118.2714355,0.0
1731069834.16,11118.7137716,11118.7256753,0.0
1731069834.66,11119.0067749,11118.7960087,0.0
1731069835.16,11118.8985284,11119.3456701,0.0
1731069835.66,11119.0204446,11119.1696656,0.0
1731069836.16,11119.4499867,11118.9758839,0.0
1731069836.66,11119.2344487,11119.3614882,0.0
1731069837.16,11119.967666,11119.8601928,0.0
1731069837.66,11119.6183028,11119.7762378,0.0
1731069838.16,11119.9554815,11120.0988926,0.0
1731069838.66,11119.9670927,11119.7460097,0.0
1731069839.16,11120.4953449,11120.2489478,0.0
1731069839.66,11120.4062448,11120.4244289,0.0
1731069840.16,11120.8238417,11120.6332002,0.0
1731069840.67,11120.9093388,11120.4175469,0.0
1731069841.17,11120.9858553,11121.0414823,0.0
1731069841.67,11121.3037422,11121.2344054,0.0
1731069842.17,11121.3013678,11121.3779306,0.0
1731069842.67,11120.9779946,11120.9700283,0.0
1731069843.17,11121.6757692,11121.1560946,0.0
1731069843.67,11121.6242762,11121.6070911,0.0
1731069844.17,11121.7438323,11121.9294289,0.0
1731069844.67,11121.7019596,11121.7046143,0.0
1731069845.17,11122.2473191,11121.7440545,0.0
1731069845.67,11122.5397867,11122.4366014,0.0
1731069846.17,11122.198303,11122.4016349,0.0
1731069846.67,11122.2981237,11122.505694,0.0
1731069847.17,11122.2784271,11122.2935837,0.0
1731069847.67,11122.6279874,11122.9649078,0.0
1731069848.18,11122.5869998,11123.1539369,0.0
1731069848.68,11123.2552466,11123.4440901,0.0
1731069849.18,11123.3366086,11122.9893712,0.0
1731069849.68,11123.6328441,11123.6556939,0.0
1731069850.18,11123.4437617,11123.6060866,0.0
1731069850.68,11123.9493534,11123.420349,0.0
1731069851.18,11123.9172628,11123.6065143,0.0
1731069851.68,11123.9452635,11124.3319715,0.0
1731069852.18,11124.0441917,11124.2919057,0.0
1731069852.68,11124.415987,11124.4107736,0.0
1731069853.18,11124.528654,11124.0506762,0.0
1731069853.68,11124.5185479,11124.869161,0.0
1731069854.18,11124.3951541,11124.6345968,0.0
1731069854.68,11124.879353,11124.7295454,0.0
1731069855.18,11124.7139654,11124.8095534,0.0
1731069855.68,11125.3772127,11125.1252265,0.0
1731069856.18,11124.9625731,11125.0124459,0.0
1731069856.68,11125.7147119,11125.4302921,0.0
1731069857.18,11125.9333047,11125.4393456,0.0
1731069857.68,11125.4729185,11126.0906392,0.0
1731069858.19,11126.1436679,11126.2719071,0.0
1731069858.68,11126.1064918,11126.0501338,0.0
1731069859.19,11126.4329475,11126.5937361,0.0
1731069859.69,11126.1285845,11126.0524049,0.0
1731069860.19,11126.2941633,11126.6499722,0.0
1731069860.69,11126.34715,11126.3742736,0.0
1731069861.19,11126.7856802,11126.8512357,0.0
1731069861.69,11127.3153281,11126.8940808,0.0
1731069862.19,11127.2129382,11126.9795334,0.0
1731069862.69,11127.1075264,11127.1136883,0.0
1731069863.19,11127.0577505,11127.4225,0.0
1731069863.69,11127.564207,11127.9086232,0.0
1731069864.19,11127.443944,11127.3974444,0.0
1731069864.69,11127.5252189,11127.8142324,0.0
1731069865.19,11128.3106583,11128.1574485,0.0
1731069865.69,11128.0106027,11127.9729731,0.0
1731069866.19,11128.171055,11128.0319764,0.0
1731069866.69,11128.3474521,11128.5512914,0.0
1731069867.2,11128.3447375,11128.8803133,0.0
1731069867.7,11128.506921,11128.4824361,0.0
1731069868.2,11128.720686,11128.7760314,0.0
1731069868.7,11129.44726,11128.8656531,0.0
1731069869.2,11129.1955981,11128.993514,0.0
1731069869.7,11129.6211342,11129.3447796,0.0
1731069870.2,11129.7520622,11129.5643236,0.0
1731069870.7,11129.6494699,11130.0064903,0.0
1731069871.2,11129.5730264,11130.1318856,0.0
1731069871.7,11130.2945257,11130.2654972,0.0
1731069872.2,11129.992667,11130.1544817,0.0
1731069872.7,11130.4251431,11130.410454,0.0
1731069873.2,11130.7511782,11130.6100994,0.0
1731069873.7,11130.5422198,11130.306541,0.0
1731069874.2,11130.8575792,11130.3971982,0.0
1731069874.7,11130.705311,11130.972693,0.0
1731069875.2,11130.823641,11130.8797736,0.0
1731069875.71,11131.2079913,11131.4517576,0.0
1731069876.2,11131.5987007,11131.5245191,0.0
1731069876.71,11131.7034951,11131.7879889,0.0
1731069877.21,11131.7215907,11131.4370041,0.0
1731069877.71,11132.0369053,11131.5447869,0.0
1731069878.21,11131.5516168,11131.7362744,0.0
1731069878.71,11131.8556168,11131.9922445,0.0
1731069879.21,11132.0421016,11132.0136613,0.0
1731069879.71,11132.026763,11132.3005521,0.0
1731069880.21,11132.8784816,11132.7139795,0.0
1731069880.71,11132.6638855,11132.6533071,0.0
1731069881.21,11133.0939641,11133.1546432,0.0
1731069881.71,11132.9301326,11132.8430276,0.0
1731069882.21,11133.4611151,11133.2733546,0.0
1731069882.71,11133.4513094,11133.223055,0.0
1731069883.21,11133.1151504,11133.3524148,0.0
1731069883.71,11133.3539368,11133.2749555,0.0
1731069884.21,11133.6982871,11134.0870649,0.0
1731069884.71,11133.723569,11134.0319448,0.0
1731069885.22,11133.735131,11134.0037469,0.0
1731069885.71,11133.9309395,11134.3902108,0.0
1731069886.22,11134.0365324,11134.4418493,0.0
1731069886.72,11134.3726239,11134.6302255,0.0
1731069887.22,11134.6597642,11134.9757097,0.0
1731069887.72,11134.6178285,11135.0422182,0.0
1731069888.22,11134.8592589,11135.0981992,0.0
1731069888.72,11135.2685963,11135.1370892,0.0
1731069889.22,11135.2986895,11134.9989261,0.0
1731069889.72,11135.1130062,11135.3507867,0.0
1731069890.22,11135.4163087,11135.8817652,0.0
1731069890.72,11135.9845523,11135.5067975,0.0
1731069891.22,11135.6402249,11135.9020519,0.0
1731069891.72,11135.8973446,11135.8924064,0.0
1731069892.22,11136.1420706,11136.3700156,0.0
1731069892.72,11136.2082088,11136.317759,0.0
1731069893.22,11136.3176535,11136.5668992,0.0
1731069893.72,11136.3915765,11136.7953523,0.0
1731069894.22,11136.8792947,11136.7504177,0.0
1731069894.72,11136.8514449,11136.7395248,0.0
1731069895.22,11137.1675863,11136.651422,0.0
1731069895.72,11136.8645428,11137.3588107,0.0
1731069896.22,11137.0095724,11136.9666235,0.0
1731069896.73,11137.4378612,11137.6631664,0.0
1731069897.23,11137.7812157,11137.7566434,0.0
1731069897.72,11137.8832816,11137.7183099,0.0
1731069898.23,11138.23156,11137.8200468,0.0
1731069898.73,11138.0845687,11138.3002135,0.0
1731069899.23,11137.9685189,11137.908506,0.0
1731069899.73,11138.3193305,11138.0915821,0.0
1731069900.23,11138.6549709,11138.585852,0.0
1731069900.73,11138.4547479,11138.5786203,0.0
1731069901.23,11138.9014263,11138.7591604,0.0
1731069901.73,11138.865167,11138.8346085,0.0
1731069902.23,11138.8757792,11139.485933,0.0
1731069902.73,11139.3513119,11139.102582,0.0
1731069903.23,11139.1344122,11139.3951919,0.0
1731069903.73,11139.3000683,11139.9305257,0.0
1731069904.23,11139.5445176,11139.5694237,0.0
1731069904.73,11139.6764307,11139.68417,0.0
1731069905.23,11140.0751591,11139.7755538,0.0
1731069905.73,11140.5027164,11139.8911363,0.0
1731069906.23,11140.5187562,11140.3844286,0.0
1731069906.73,11140.2871463,11140.8488897,0.0
1731069907.23,11140.3292858,11140.989286,0.0
1731069907.73,11140.5165014,11140.5777276,0.0
1731069908.23,11141.0056233,11140.7784799,0.0
1731069908.73,11141.1250529,11140.8111778,0.0
1731069909.23,11141.145461,11141.3632894,0.0
1731069909.74,11141.6667234,11141.6112874,0.0
1731069910.24,11141.3115309,11141.6668684,0.0
1731069910.74,11141.7881656,11141.7028604,0.0
1731069911.24,11141.9696305,11141.9973045,0.0
1731069911.74,11141.7453158,11142.0113906,0.0
1731069912.24,11142.0942669,11142.411933,0.0
1731069912.74,11141.9975251,11142.4833363,0.0
1731069913.24,11142.646171,11142.0722897,0.0
1731069913.74,11142.6075077,11142.9243848,0.0
1731069914.24,11143.0824604,11142.8688999,0.0
1731069914.74,11142.784941,11142.971423,0.0
1731069915.24,11143.1353363,11143.2146742,0.0
1731069915.74,11143.3948369,11142.9934927,0.0
1731069916.24,11143.4660327,11143.4606702,0.0
1731069916.74,11143.7987247,11143.5807089,0.0
1731069917.24,11143.9123215,11143.7663211,0.0
1731069917.75,11143.4292307,11143.7351378,0.0
1731069918.25,11143.6709396,11143.8568279,0.0
1731069918.75,11143.7986105,11143.8146825,0.0
1731069919.25,11144.1424456,11144.4257178,0.0
1731069919.75,11144.0644137,11144.5260308,0.0
1731069920.25,11144.8923639,11144.3792984,0.0
1731069920.75,11144.7852928,11144.5967195,0.0
1731069921.25,11145.1538321,11144.8114062,0.0
1731069921.75,11144.9512023,11145.3389491,0.0
1731069922.25,11144.9971605,11145.3237962,0.0
1731069922.75,11145.527502,11145.3916365,0.0
1731069923.25,11145.6179491,11145.5509243,0.0
1731069923.75,11145.6969037,11145.5935517,0.0
1731069924.25,11145.9044328,11145.3721581,0.0
1731069924.75,11145.8671786,11145.5053977,0.0
1731069925.25,11145.8446482,11146.1910097,0.0
1731069925.75,11146.4741445,11146.4066085,0.0
1731069926.25,11146.0226562,11146.1104315,0.0
1731069926.75,11146.7578081,11146.1588123,0.0
1731069927.26,11146.8878404,11146.7501121,0.0
1731069927.76,11146.554053,11146.9187668,0.0
1731069928.26,11147.1954794,11147.2377282,0.0
1731069928.76,11147.1285604,11146.758864,0.0
1731069929.26,11147.1992013,11147.0046941,0.0
1731069929.76,11147.2906496,11147.6973812,0.0
1731069930.26,11147.344623,11147.5932928,0.0
1731069930.76,11147.5329183,11147.6983335,0.0
1731069931.26,11147.5718668,11148.1880835,0.0
1731069931.76,11148.1535924,11147.8758151,0.0
1731069932.26,11147.9742433,11147.7928664,0.0
1731069932.76,11148.4765587,11148.5846968,0.0
1731069933.26,11148.2467192,11148.4912042,0.0
1731069933.76,11148.9446806,11148.4229837,0.0
1731069934.27,11148.3523481,11148.6658884,0.0
1731069934.77,11148.5184209,11149.1064546,0.0
1731069935.26,11149.1696359,11148.831608,0.0
1731069935.77,11149.0653648,11149.0126193,0.0
1731069936.27,11149.5983649,11149.190988,0.0
1731069936.77,11149.6627419,11149.6658661,0.0
1731069937.27,11149.5262289,11149.6501215,0.0
1731069937.77,11149.4702131,11149.8950063,0.0
1731069938.27,11149.8785617,11149.9379251,0.0
1731069938.77,11150.1139516,11149.9106347,0.0
1731069939.27,11150.3164126,11150.444374,0.0
1731069939.77,11150.6990192,11150.6241065,0.0
1731069940.27,11150.7188133,11150.7548692,0.0
1731069940.77,11150.8020158,11150.909729,0.0
1731069941.27,11150.9082574,11150.8618319,0.0
1731069941.77,11150.776794,11150.7983364,0.0
1731069942.27,11150.930092,11151.3953278,0.0
1731069942.77,11150.9953957,11150.9670792,0.0
1731069943.28,11151.5515865,11151.054232,0.0
1731069943.78,11151.4195733,11151.4891136,0.0
1731069944.28,11151.4611525,11151.5992684,0.0
1731069944.78,11151.5825501,11151.5131395,0.0
1731069945.28,11152.1978448,11151.9177256,0.0
1731069945.78,11151.9533883,11151.9261745,0.0
1731069946.28,11152.641689,11152.1986384,0.0
1731069946.78,11152.7689804,11152.2091092,0.0
1731069947.28,11152.4065797,11152.9786159,0.0
1731069947.78,11152.6126796,11152.8870122,0.0
1731069948.28,11153.1087259,11153.0465586,0.0
1731069948.78,11152.7810988,11152.9353568,0.0
1731069949.28,11153.2274301,11153.4751777,0.0
1731069949.78,11153.2735821,11153.6997853,0.0
1731069950.28,11153.8920125,11153.5484676,0.0
1731069950.78,11153.7840102,11153.7432193,0.0
1731069951.28,11153.7520036,11153.5067339,0.0
1731069951.78,11154.3032535,11153.9770637,0.0
1731069952.28,11153.9546232,11154.4574293,0.0
1731069952.78,11154.4698008,11154.2910914,0.0
1731069953.28,11154.4870546,11154.688724,0.0
1731069953.78,11154.2427515,11154.6280347,0.0
1731069954.29,11154.9335977,11154.3689954,0.0
1731069954.79,11154.8446202,11155.0682599,0.0
1731069955.29,11154.7505178,11155.3089894,0.0
1731069955.79,11155.3617907,11155.286815,0.0
1731069956.29,11155.4314298,11155.3858757,0.0
1731069956.79,11155.3630569,11155.359375,0.0
1731069957.29,11155.6615284,11155.2785861,0.0
1731069957.79,11155.5356657,11155.9053921,0.0
1731069958.29,11156.1116457,11155.709343,0.0
1731069958.79,11156.3130791,11156.1034495,0.0
1731069959.29,11155.9579531,11156.0978075,0.0
1731069959.79,11156.179576,11156.0519561,0.0
1731069960.29,11156.6112195,11156.2486787,0.0
1731069960.79,11156.727603,11156.5135943,0.0
1731069961.29,11157.029754,11157.0439097,0.0
1731069961.79,11156.8254717,11156.748737,0.0
1731069962.3,11157.2825886,11156.8970535,0.0
1731069962.8,11157.1037588,11157.2978954,0.0
1731069963.3,11157.6837968,11157.7863665,0.0
1731069963.8,11157.8941246,11157.9297985,0.0
1731069964.3,11157.6520181,11157.5760644,0.0
1731069964.8,11157.6404026,11158.1148613,0.0
1731069965.3,11158.3498241,11157.9392807,0.0
1731069965.8,11158.0144706,11158.0266913,0.0
1731069966.3,11158.0224675,11158.0130506,0.0
1731069966.8,11158.2087276,11158.1903004,0.0
1731069967.3,11158.9879833,11158.6502442,0.0
1731069967.8,11158.4667814,11159.0590405,0.0
1731069968.3,11158.6410906,11159.2858379,0.0
1731069968.8,11158.8429722,11158.8026334,0.0
1731069969.3,11159.5789975,11159.5028711,0.0
1731069969.8,11159.6208595,11159.3732286,0.0
1731069970.3,11159.1590117,11159.6287983,0.0
1731069970.8,11159.8872412,11159.9989796,0.0
1731069971.3,11160.1644565,11160.0736183,0.0
1731069971.8,11160.2288039,11160.044393,0.0
1731069972.3,11160.0574581,11160.4007372,0.0
1731069972.8,11160.5120923,11160.3434986,0.0
1731069973.3,11160.5653162,11160.4855888,0.0
1731069973.8,11160.8486828,11160.5985732,0.0
1731069974.31,11160.5563235,11160.4048394,0.0
1731069974.81,11161.1460642,11160.7747135,0.0
1731069975.4,11160.7979476,11161.1391894,0.0
1731069975.81,11161.3770627,11161.3872364,0.0
1731069976.31,11161.1599199,11161.3814602,0.0
1731069976.81,11161.2821563,11161.4800369,0.0
1731069977.31,11161.6376227,11161.9141696,0.0
1731069977.81,11161.4211842,11161.9948265,0.0
1731069978.31,11161.8252443,11162.1417041,0.0
1731069978.81,11161.9542877,11161.8980414,0.0
1731069979.31,11161.9113334,11162.4515166,0.0
1731069979.81,11162.5958604,11162.1522368,0.0
1731069980.32,11162.4443464,11162.29814,0.0
1731069980.82,11162.9443066,11163.0313749,0.0
1731069981.32,11162.8283828,11162.6037011,0.0
1731069981.82,11162.6875645,11163.2122943,0.0
1731069982.32,11162.9660158,11163.2149881,0.0
1731069982.82,11163.0912596,11163.4503169,0.0
1731069983.32,11163.2479238,11163.7563906,0.0
1731069983.82,11163.3649634,11163.4643924,0.0
1731069984.32,11163.9351756,11163.9033519,0.0
1731069984.82,11164.2331282,11163.9108687,0.0
1731069985.32,11163.7202923,11163.8100829,0.0
1731069985.82,11164.2578904,11163.8520156,0.0
1731069986.32,11164.6803469,11164.0671054,0.0
1731069986.82,11164.357088,11164.7891859,0.0
1731069987.32,11164.9440682,11164.4001373,0.0
1731069987.82,11164.5261649,11164.6024332,0.0
1731069988.32,11165.2752416,11164.7256254,0.0
1731069988.83,11165.3278831,11165.0219595,0.0
1731069989.32,11165.4123566,11165.3056731,0.0
1731069989.82,11165.3471413,11165.4652105,0.0
1731069990.33,11165.6832353,11165.2408384,0.0
1731069990.83,11165.6754364,11166.00866,0.0
1731069991.33,11165.4899106,11165.6226443,0.0
1731069991.83,11165.8231874,11165.7202083,0.0
1731069992.33,11166.254175,11165.9438981,0.0
1731069992.83,11166.3498513,11166.2802754,0.0
1731069993.33,11166.5956574,11166.3663656,0.0
1731069993.83,11166.6487149,11166.5277945,0.0
1731069994.33,11166.7020188,11167.0242268,0.0
1731069994.83,11166.7387558,11166.5258758,0.0
1731069995.33,11167.1390945,11166.9608372,0.0
1731069995.83,11167.3218583,11167.3090387,0.0
1731069996.33,11167.6216741,11167.2523148,0.0
1731069996.83,11167.7563836,11167.808762,0.0
1731069997.33,11167.7607004,11167.5190201,0.0
1731069997.83,11167.5631541,11168.038867,0.0
1731069998.33,11167.8718877,11168.0408745,0.0
1731069998.83,11168.0332413,11168.4004674,0.0
1731069999.33,11168.3149627,11167.8570043,0.0
1731069999.83,11168.2032407,11168.310027,0.0
1731070000.34,11168.8687849,11168.3741168,0.0
1731070000.84,11168.4552001,11168.4042097,0.0
1731070001.34,11168.5842032,11169.1340114,0.0
1731070001.84,11169.1319224,11168.77931,0.0
1731070002.34,11169.3587622,11169.3298961,0.0
1731070002.84,11169.0453692,11169.372934,0.0
1731070003.34,11169.4554541,11169.3465413,0.0
1731070003.84,11169.4533287,11169.2277881,0.0
1731070004.34,11169.8545167,11169.4057044,0.0
1731070004.84,11169.6211082,11169.5581026,0.0
1731070005.34,11170.1898317,11170.1844992,0.0
1731070005.84,11169.8448573,11170.0598281,0.0
1731070006.34,11170.5853601,11170.3324242,0.0
1731070006.84,11170.8290198,11170.6874091,0.0
1731070007.34,11170.3147514,11170.8959441,0.0
1731070007.84,11170.4834663,11170.878618,0.0
1731070008.34,11170.961929,11171.2913415,0.0
1731070008.85,11170.7980727,11170.8799384,0.0
1731070009.35,11171.5564932,11171.518731,0.0
1731070009.85,11171.5812317,11171.4143649,0.0
1731070010.35,11171.4814736,11171.4310772,0.0
1731070010.85,11171.9412827,11171.384263,0.0
1731070011.35,11172.1208751,11172.0946706,0.0
1731070011.85,11171.7738834,11171.8393314,0.0
1731070012.35,11172.1427629,11172.3944971,0.0
1731070012.85,11172.1163726,11172.6372813,0.0
1731070013.35,11172.6254105,11172.7390477,0.0
1731070013.85,11172.8300114,11172.783439,0.0
1731070014.35,11172.9978464,11172.8950467,0.0
1731070014.85,11172.7296375,11173.1710292,0.0
1731070015.35,11173.1854786,11173.0867883,0.0
1731070015.85,11173.2282994,11173.2610066,0.0
1731070016.35,11173.1189852,11173.1356408,0.0
1731070016.85,11173.4020837,11173.834582,0.0
1731070017.35,11173.8353624,11173.4430398,0.0
1731070017.86,11173.4945265,11173.9537508,0.0
1731070018.36,11174.2508686,11173.6491069,0.0
1731070018.86,11174.2078684,11174.0407955,0.0
1731070019.36,11174.0509311,11174.3510221,0.0
1731070019.86,11174.3746656,11174.3263975,0.0
1731070020.36,11174.7743709,11174.7415794,0.0
1731070020.86,11174.5142991,11174.6562822,0.0
1731070021.36,11174.7375139,11175.1691508,0.0
1731070021.86,11174.985914,11175.3435436,0.0
1731070022.36,11175.4987369,11175.3523069,0.0
1731070022.86,11175.5301807,11174.9430569,0.0
1731070023.36,11175.3405483,11175.6246241,0.0
1731070023.86,11175.6128638,11175.5851691,0.0
1731070024.36,11175.6083311,11175.4316197,0.0
1731070024.86,11175.8077887,11175.8433927,0.0
1731070025.36,11176.1974065,11176.0488125,0.0
1731070025.86,11176.1307936,11176.0503243,0.0
1731070026.36,11176.1503709,11176.217554,0.0
1731070026.86,11176.197487,11176.1293823,0.0
1731070027.36,11176.8899973,11176.3604704,0.0
1731070027.87,11176.6438023,11177.004312,0.0
1731070028.37,11176.9595316,11176.889341,0.0
1731070028.87,11177.1308334,11177.0114238,0.0
1731070029.37,11177.3884941,11177.5188658,0.0
1731070029.87,11177.5152878,11177.6499851,0.0
1731070030.37,11177.4610525,11177.781747,0.0
1731070030.87,11177.4767009,11177.9542147,0.0
1731070031.37,11177.8518944,11178.1190017,0.0
1731070031.87,11178.0939644,11178.078291,0.0
1731070032.37,11178.0472811,11177.9780984,0.0
1731070032.87,11178.6164374,11177.976199,0.0
1731070033.37,11178.4442993,11178.7657211,0.0
1731070033.87,11178.4808071,11178.30012,0.0
1731070034.37,11178.4682902,11178.5700704,0.0
1731070034.87,11178.5929662,11178.7286285,0.0
1731070035.38,11179.0720612,11178.9987999,0.0
1731070035.87,11179.381918,11179.3927629,0.0
1731070036.38,11179.1914488,11179.0584966,0.0
1731070036.88,11179.3892039,11179.30391,0.0
1731070037.38,11179.7175391,11179.5532119,0.0
1731070037.88,11179.6800474,11179.8432094,0.0
1731070038.38,11179.6495314,11180.1882376,0.0
1731070038.88,11179.7061083,11180.0473103,0.0
1731070039.38,11179.9067134,11180.2081603,0.0
1731070039.88,11180.382846,11180.1617201,0.0
1731070040.38,11180.6436636,11180.4609288,0.0
1731070040.88,11180.5635732,11180.3921698,0.0
1731070041.38,11180.6052045,11180.95681,0.0
1731070041.88,11180.8121436,11180.7420197,0.0
1731070042.38,11181.1888767,11180.7991512,0.0
1731070042.88,11181.5490727,11181.0030825,0.0
1731070043.38,11181.2931407,11181.7054956,0.0
1731070043.88,11181.8070684,11181.5187162,0.0
1731070044.38,11181.3858349,11181.910982,0.0
1731070044.88,11182.0394652,11181.935465,0.0
1731070045.38,11182.3061318,11182.317,0.0
1731070045.89,11182.1467456,11181.8455841,0.0
1731070046.39,11182.5262627,11182.078152,0.0
1731070046.89,11182.5374871,11182.2364388,0.0
1731070047.39,11182.3209889,11182.5197278,0.0
1731070047.89,11182.5697815,11182.4250646,0.0
1731070048.39,11183.0612169,11183.1288214,0.0
1731070048.89,11182.9264533,11182.7264736,0.0
1731070049.39,11183.4586784,11183.3686611,0.0
1731070049.89,11183.2538571,11183.745513,0.0
1731070050.39,11183.3482946,11183.7217168,0.0
1731070050.89,11183.6750718,11183.7072099,0.0
1731070051.39,11184.0805914,11183.8238344,0.0
1731070051.89,11184.1714867,11183.9146814,0.0
1731070052.39,11183.9765296,11184.3708746,0.0
1731070052.89,11183.9550564,11184.5197614,0.0
1731070053.39,11184.450324,11184.3949588,0.0
1731070053.89,11184.7974113,11184.4928166,0.0
1731070054.39,11184.7165443,11184.575676,0.0
1731070054.89,11185.0868769,11184.8290933,0.0
1731070055.4,11185.0415472,11184.9213605,0.0
1731070055.9,11185.538792,11184.8760489,0.0
1731070056.4,11185.3564051,11185.0627235,0.0
1731070056.9,11185.5208119,11185.4920077,0.0
1731070057.4,11185.2605423,11185.7771871,0.0
1731070057.9,11185.8778071,11185.8934484,0.0
1731070058.4,11186.037791,11185.7653852,0.0
1731070058.9,11185.9658308,11186.1926218,0.0
1731070059.4,11186.32617,11186.4899879,0.0
1731070059.9,11186.667356,11186.7403874,0.0
1731070060.4,11186.8016967,11186.3138588,0.0
1731070060.9,11186.3296509,11186.3356346,0.0
1731070061.4,11186.9595886,11186.9786444,0.0
1731070061.9,11186.7233654,11186.9073663,0.0
1731070062.4,11186.7734432,11187.0909268,0.0
1731070062.9,11186.9120817,11187.3939035,0.0
1731070063.4,11187.4580673,11187.4819949,0.0
1731070063.9,11187.4880977,11187.8781973,0.0
1731070064.41,11187.6712332,11187.4871415,0.0
1731070064.91,11187.5710878,11187.7235088,0.0
1731070065.41,11187.6862884,11187.7052575,0.0
1731070065.91,11187.9930967,11188.2339491,0.0
1731070066.41,11188.5330996,11188.057653,0.0
1731070066.91,11188.1111802,11188.4379483,0.0
1731070067.41,11188.6215033,11188.8656149,0.0
1731070067.91,11188.7058548,11188.5642987,0.0
1731070068.41,11188.9459516,11189.1478995,0.0
1731070068.91,11189.1534398,11188.8978502,0.0
1731070069.41,11189.133606,11188.9030412,0.0
1731070069.91,11189.3380806,11189.0776033,0.0
1731070070.41,11189.1673523,11189.5547804,0.0
1731070070.91,11189.7400409,11189.572945,0.0
1731070071.41,11189.8112726,11190.1379816,0.0
1731070071.91,11189.9481824,11189.7234688,0.0
1731070072.41,11190.3764094,11190.1109439,0.0
1731070072.91,11190.5244923,11190.3805477,0.0
1731070073.41,11190.1395572,11190.3418675,0.0
1731070073.91,11190.5028023,11190.5812896,0.0
1731070074.42,11190.7842828,11190.9505587,0.0
1731070074.92,11191.0727556,11191.158672,0.0
1731070075.42,11191.3637258,11190.9891069,0.0
1731070075.92,11191.2531976,11191.3445866,0.0
1731070076.42,11191.5224193,11191.6244044,0.0
1731070076.92,11191.7721194,11191.7786213,0.0
1731070077.42,11191.3030434,11191.9054791,0.0
