Time,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1F1Distance,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F2Distance,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F4Distance,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay,S1C1Distance
1731067982.96,19.9,0.282,0.0,1.04,3836.721152297407,19.8,1.306,0.0,2.39,4145.059043597604,19.8,0.654,0.0,2.19,3914.9313919859537,8.32,1.201,0.0,3.1,7772.917360742711
1731067983.46,19.8,0.463,0.0,0.8,3836.310079698818,19.8,1.155,0.0,1.76,4144.526855024027,19.8,0.798,0.0,1.08,3915.303641233698,7.68,0.661,0.0,1.61,7772.707061561191
1731067983.96,20.5,0.319,0.0,1.53,3836.406485932167,19.8,0.783,0.0,2.14,4144.641460190475,20.5,0.81,0.0,1.23,3915.4239286980337,8.32,1.011,0.0,1.67,7772.641215092702
1731067984.46,19.8,0.386,0.0,0.844,3836.232198575807,20.5,0.856,0.0,2.78,4144.501110538952,19.8,0.725,0.0,0.817,3915.297461922012,7.68,0.53,0.0,10.3,7772.296363492871
1731067984.96,19.8,0.455,0.0,1.107,3836.699325254757,19.8,1.165,0.0,1.66,4144.998238844606,19.9,0.81,0.0,1.0,3915.614520398617,8.32,0.942,0.0,1.86,7772.537830303177
1731067985.46,19.8,0.389,0.0,1.37,3836.363987276475,19.8,0.876,0.0,2.38,4144.618145333861,19.8,0.974,0.0,2.54,3915.713970862716,7.68,1.056,0.0,2.15,7772.224457822908
1731067985.96,20.5,0.371,0.0,1.01,3836.615973487388,19.8,1.119,0.0,1.9,4144.797559086835,20.5,0.983,0.0,1.3,3916.321973449282,8.32,0.665,0.0,1.58,7772.502216475718
1731067986.46,19.8,0.334,0.0,1.42,3836.9718959231823,20.5,1.122,0.0,5.37,4145.094859523268,19.8,0.837,0.0,1.18,3916.94008532098,7.68,1.07,0.0,2.46,7772.842258386378
1731067986.96,19.8,0.391,0.0,1.05,3836.614446060005,19.8,1.063,0.0,2.15,4144.774952797686,19.9,1.034,0.0,0.808,3916.676526610265,8.32,0.742,0.0,2.3,7772.324455143695
1731067987.46,19.8,0.454,0.0,0.969,3837.349945366616,19.8,1.111,0.0,1.61,4145.468259721343,19.8,1.017,0.0,1.56,3917.4777139648095,7.68,1.131,0.0,1.97,7772.969431254695
1731067987.96,20.5,0.433,0.0,1.05,3837.099851912064,20.5,1.041,0.0,1.6,4145.199942475673,20.5,0.981,0.0,0.825,3917.521562782728,8.32,0.917,0.0,2.53,7772.673276064602
1731067988.46,19.8,0.457,0.0,9.38,3837.079918396559,19.8,1.18,0.0,2.58,4145.192359586416,19.8,0.943,0.0,1.53,3917.589238324935,7.69,0.792,0.0,1.96,7772.515844296203
1731067988.96,19.8,0.478,0.0,0.763,3837.6244785579297,19.8,1.367,0.0,1.59,4145.714514041571,19.8,1.05,0.0,0.674,3918.179629423509,8.31,1.176,0.0,5.83,7772.944561442745
1731067989.46,19.8,0.512,0.0,4.3,3837.460322771372,19.8,1.109,0.0,1.62,4145.579055218893,19.8,0.47,0.0,1.29,3918.082176352616,7.68,0.622,0.0,2.32,7772.620654277921
1731067989.96,20.5,0.448,0.0,0.873,3837.7490467143302,20.5,1.086,0.0,1.96,4145.779096074723,20.5,0.637,0.0,0.906,3918.78269045212,8.32,1.078,0.0,1.46,7772.967514866084
1731067990.46,19.9,0.521,0.0,1.3,3837.048375582446,19.8,1.075,0.0,1.81,4145.105295191852,19.8,0.517,0.0,0.865,3918.3359788932494,7.68,0.972,0.0,1.41,7772.164644863645
1731067990.96,19.8,0.445,0.0,1.0,3837.3719979698,19.8,1.228,0.0,3.9,4145.3432036799,19.8,0.491,0.0,1.09,3919.047082739774,8.32,0.847,0.0,2.05,7772.53621652357
1731067991.46,19.9,0.336,0.0,0.831,3837.51030980354,19.8,1.54,0.0,1.74,4145.551434998898,19.8,0.502,0.0,1.1,3918.976611146222,7.68,0.707,0.0,1.91,7772.392368412236
1731067991.96,20.5,0.475,0.0,1.3,3837.662316219172,20.5,1.754,0.0,2.28,4145.672856271617,20.5,0.719,0.0,0.868,3919.340350092469,8.32,0.701,0.0,2.46,7772.485953395129
1731067992.46,19.8,0.384,0.0,0.822,3838.053928230349,19.2,0.603,0.0,2.3,4145.9877827153605,19.8,0.542,0.0,1.3,3920.05849031726,7.68,0.672,0.0,1.67,7772.898508265456
1731067992.96,19.8,0.361,0.0,1.34,3837.764061261312,20.5,0.731,0.0,1.67,4145.663573071985,19.8,0.593,0.0,0.81,3920.1440499637474,8.32,0.616,0.0,2.15,7772.602605381149
1731067993.46,19.8,0.414,0.0,0.907,3837.992335702628,19.8,0.831,0.0,2.1,4145.905200420087,19.8,0.436,0.0,1.56,3920.372715938093,7.69,0.717,0.0,5.73,7772.666476245731
1731067993.96,20.5,0.515,0.0,1.28,3837.604882146536,20.5,0.759,0.0,2.39,4145.497615133415,20.5,0.522,0.0,0.742,3920.333272904528,8.32,0.57,0.0,1.63,7772.250890766681
1731067994.46,19.8,0.451,0.0,0.931,3837.747250168065,19.8,0.686,0.0,1.95,4145.6200105050775,19.8,0.526,0.0,1.25,3920.645692639258,7.67,0.741,0.0,3.13,7772.312013275166
1731067994.96,19.8,0.565,0.0,0.722,3838.031440485256,19.8,0.805,0.0,2.12,4145.972597522558,19.8,0.541,0.0,0.863,3920.6788445883135,7.69,0.779,0.0,1.62,7772.303039812116
1731067995.46,19.8,0.624,0.0,1.32,3838.4207905771177,19.8,0.945,0.0,2.35,4146.281988781441,19.9,0.658,0.0,1.27,3921.4092379948415,8.31,0.747,0.0,1.57,7772.720833609186
1731067995.96,20.5,0.503,0.0,0.96,3838.3191263456174,20.5,0.81,0.0,8.97,4146.1313439522855,20.5,0.494,0.0,0.874,3921.681911920712,8.32,0.882,0.0,1.95,7772.627135929183
1731067996.46,19.8,0.526,0.0,2.03,3838.25022457951,19.9,0.752,0.0,2.39,4146.1305713518,19.8,0.554,0.0,1.37,3921.481313769359,7.68,0.703,0.0,1.83,7772.300876016606
1731067996.96,19.9,0.487,0.0,1.77,3838.053930360388,19.8,0.611,0.0,1.55,4145.8136903629,19.8,0.606,0.0,1.05,3921.993722876777,8.32,0.915,0.0,1.78,7772.282175262684
1731067997.46,19.8,0.559,0.0,0.96,3838.323704635631,19.8,0.786,0.0,1.59,4146.140175156847,19.9,0.843,0.0,7.66,3922.066774988457,7.68,0.776,0.0,2.18,7772.286468721302
1731067997.96,20.5,0.584,0.0,1.31,3838.5681049950726,20.5,1.102,0.0,2.54,4146.351424321725,19.8,0.651,0.0,0.844,3922.502784092714,8.32,0.513,0.0,2.17,7772.468954766128
1731067998.46,19.8,0.85,0.0,0.835,3838.148583156354,19.8,0.813,0.0,1.55,4145.926062522146,20.5,0.917,0.0,1.06,3922.381641770805,7.68,0.812,0.0,1.82,7771.992513965788
1731067998.96,19.9,0.63,0.0,1.71,3838.236118220342,19.8,0.756,0.0,1.6,4146.030776924718,19.8,0.803,0.0,0.845,3922.5005646033214,8.32,0.829,0.0,1.78,7771.921166866286
1731067999.46,19.8,0.443,0.0,0.854,3838.3787232464647,19.8,0.948,0.0,2.27,4146.053717802673,19.8,0.69,0.0,0.65,3923.23443229089,7.68,0.963,0.0,1.94,7772.2054518667155
1731067999.96,19.8,0.287,0.0,1.38,3839.016199638039,20.5,0.962,0.0,1.51,4146.726001478913,20.5,0.668,0.0,0.909,3923.6447529438487,8.32,0.781,0.0,2.2,7772.589907862407
1731068000.46,20.5,0.212,0.0,1.3,3838.986767747594,19.8,1.048,0.0,4.72,4146.672242902306,19.8,0.916,0.0,1.09,3923.861259423851,7.68,0.457,0.0,1.8,7772.50606624051
1731068000.96,19.8,0.258,0.0,1.33,3838.998405064785,19.9,0.867,0.0,2.38,4146.744131429049,19.8,0.866,0.0,0.852,3923.7477002570217,8.32,0.802,0.0,2.37,7772.270081584666
1731068001.46,19.8,0.262,0.0,0.838,3839.14380964114,19.8,1.27,0.0,1.93,4146.831291363802,19.9,0.716,0.0,1.38,3924.223861038833,7.68,0.448,0.0,2.55,7772.419529153832
1731068001.96,20.5,0.258,0.0,1.37,3839.3586126188334,20.5,0.951,0.0,2.72,4146.99116078723,19.8,0.725,0.0,0.862,3924.732178649826,8.32,0.785,0.0,1.75,7772.6240427762
1731068002.46,19.8,0.286,0.0,0.739,3839.159553509027,19.9,1.005,0.0,1.79,4146.821331932598,20.5,0.547,0.0,1.35,3924.609560016276,7.68,0.68,0.0,2.5,7772.267725033306
1731068002.96,19.9,0.478,0.0,1.63,3838.986873540788,19.8,1.5,0.0,2.82,4146.659672675462,19.8,0.789,0.0,1.06,3924.581451471861,8.32,0.87,0.0,8.44,7771.975879800868
1731068003.46,19.8,0.423,0.0,0.731,3839.157821870493,19.8,1.292,0.0,2.95,4146.696639080074,19.8,0.857,0.0,0.871,3925.394487366269,7.67,1.127,0.0,1.6,7772.3175406512255
1731068003.96,20.5,0.276,0.0,1.05,3839.5206560793017,20.5,1.114,0.0,3.05,4147.107065021388,20.5,0.834,0.0,1.68,3925.5681559013738,8.32,0.538,0.0,2.74,7772.426206477646
1731068004.46,19.9,0.245,0.0,1.01,3839.2375371672215,19.9,1.332,0.0,3.04,4146.802854337734,19.9,0.693,0.0,0.829,3925.602236262465,7.68,0.965,0.0,2.08,7772.106679427677
1731068004.96,19.8,0.35,0.0,0.748,3839.5520160699416,19.8,1.038,0.0,4.38,4147.146333343478,19.8,0.647,0.0,1.074,3925.822277773824,8.32,0.477,0.0,1.48,7772.213356604775
1731068005.46,19.8,0.371,0.0,1.29,3839.391900823863,19.8,0.781,0.0,2.39,4146.94756374282,19.8,0.829,0.0,1.32,3926.012378781594,7.68,0.485,0.0,2.13,7772.04384320166
1731068005.96,20.5,0.526,0.0,2.63,3839.4148850801366,19.8,0.941,0.0,3.11,4146.973380544192,20.5,0.799,0.0,0.792,3926.149055553115,8.32,1.061,0.0,1.6,7771.946513370751
1731068006.46,19.8,0.36,0.0,1.08,3839.740444032877,20.5,0.866,0.0,1.53,4147.213591047271,19.8,0.85,0.0,1.07,3926.859406833557,7.69,1.071,0.0,1.65,7772.318640013208
1731068006.96,19.8,0.411,0.0,1.1,3839.817355801008,19.8,1.036,0.0,1.61,4147.276443549839,19.8,0.9,0.0,0.834,3927.103285688651,8.31,1.188,0.0,2.21,7772.30760267818
1731068007.46,19.9,0.381,0.0,0.853,3839.3039217073033,19.8,1.014,0.0,3.01,4146.793433904618,19.8,1.011,0.0,1.21,3926.76665857039,7.68,0.736,0.0,6.35,7771.665606683445
1731068007.96,20.5,0.405,0.0,1.26,3839.3964042458015,20.5,0.966,0.0,1.66,4146.85883952499,20.5,0.897,0.0,0.909,3927.075874121258,8.32,1.106,0.0,2.19,7771.697668904842
1731068008.46,19.8,0.437,0.0,0.789,3839.794346930096,19.8,0.999,0.0,1.55,4147.271876971327,19.8,0.942,0.0,1.29,3927.410194281471,7.68,0.718,0.0,1.76,7771.910627367979
1731068008.96,19.8,0.485,0.0,1.47,3839.564076648359,19.9,0.906,0.0,1.92,4146.934514007074,19.8,0.969,0.0,0.879,3927.842554167681,8.32,0.691,0.0,2.16,7771.830691520315
1731068009.46,19.8,0.407,0.0,0.806,3840.152534942875,19.8,0.985,0.0,1.77,4147.492628595531,19.8,0.979,0.0,1.45,3928.49543172649,7.05,0.485,0.083,1.97,7772.3166735201
1731068009.96,20.5,0.397,0.0,1.07,3840.0476911667656,20.5,1.387,0.0,10.0,4147.374552435052,20.5,1.011,0.0,1.13,3928.6149204322833,8.31,0.449,0.0,1.59,7772.140106788223
1731068010.46,19.8,0.659,0.0,0.95,3840.127943631135,19.8,1.376,0.0,1.8,4147.443686396912,19.8,0.855,0.0,4.36,3928.8486082428153,7.68,1.036,0.0,2.39,7772.125512858973
1731068010.96,19.8,0.515,0.0,0.823,3840.222605994884,19.8,1.122,0.0,2.2,4147.57644420873,19.9,0.507,0.0,1.03,3928.884152020664,8.32,0.992,0.0,1.83,7772.014061129969
1731068011.46,19.8,0.53,0.0,1.56,3840.357259066663,19.9,1.199,0.0,2.25,4147.729251532712,19.8,0.473,0.0,0.884,3929.0304746285833,7.68,0.902,0.0,1.7,7771.983133540589
1731068011.96,20.5,0.487,0.0,1.13,3840.136816935911,19.8,1.344,0.0,1.83,4147.462419594795,20.5,0.492,0.0,1.29,3929.21306662109,7.68,0.567,0.0,2.11,7771.776486487629
1731068012.46,19.8,0.491,0.0,1.27,3840.651818144304,20.5,1.236,0.0,2.74,4147.901063643687,19.8,0.591,0.0,0.855,3930.011255898001,8.32,0.587,0.0,1.61,7772.298988166977
1731068012.96,19.8,0.399,0.0,1.02,3840.447609586397,19.8,1.34,0.0,1.8,4147.701122349186,19.8,0.533,0.0,0.898,3929.990820783439,8.33,1.084,0.0,1.46,7771.993898437578
1731068013.46,19.8,0.338,0.0,0.747,3840.6300327311046,19.8,1.103,0.0,1.39,4147.8775185731465,19.8,0.545,0.0,0.793,3930.270987896385,7.67,0.71,0.0,1.94,7772.059968435607
1731068013.96,20.5,0.381,0.0,1.73,3840.166557041108,19.8,0.722,0.0,2.25,4147.397371628747,20.5,0.73,0.0,1.28,3930.166513118896,8.32,0.731,0.0,2.11,7771.568111743391
1731068014.46,19.8,0.509,0.0,0.781,3840.773603551591,20.5,0.733,0.0,7.06,4147.946891580225,19.8,0.594,0.0,0.854,3930.94637665552,7.68,0.63,0.0,2.53,7772.131452712007
1731068014.96,19.8,0.452,0.0,1.78,3840.7704598187415,19.8,0.769,0.0,1.55,4147.936523221548,19.8,0.445,0.0,1.35,3931.1081802770655,8.32,0.771,0.0,1.76,7772.033079109687
1731068015.46,19.8,0.528,0.0,0.984,3840.683446585479,19.8,0.772,0.0,1.95,4147.837713759371,19.8,0.53,0.0,0.793,3931.2334995580977,7.68,0.755,0.0,1.71,7771.869371005874
1731068015.96,20.5,0.471,0.0,7.53,3841.060314254099,20.5,0.751,0.0,1.84,4148.184150971615,20.5,0.516,0.0,1.07,3931.745941472135,8.31,0.548,0.0,2.43,7772.16498060643
1731068016.46,19.8,0.451,0.0,0.855,3840.61659708401,19.8,0.641,0.0,2.01,4147.70685850395,19.8,0.618,0.0,0.847,3931.7259103939978,7.69,0.748,0.0,1.64,7771.728575831069
1731068016.96,19.8,0.581,0.0,1.24,3841.224699124927,19.8,0.779,0.0,1.43,4148.322288669032,19.8,0.607,0.0,0.998,3932.232841518909,8.31,0.628,0.0,9.65,7772.148255733726
1731068017.46,19.8,0.461,0.0,0.948,3840.622389567321,19.8,0.776,0.0,2.14,4147.751161992451,19.9,0.563,0.0,0.967,3931.834205165203,7.68,0.783,0.0,2.91,7771.424668961662
1731068017.96,20.5,0.484,0.0,0.913,3840.844955978495,19.8,0.782,0.0,2.36,4147.985991439788,20.5,0.496,0.0,0.798,3932.0639324444255,8.32,0.733,0.0,2.55,7771.486142208262
1731068018.46,19.8,0.499,0.0,2.3,3841.000602079713,20.5,0.705,0.0,1.92,4148.143379876649,19.8,0.584,0.0,1.27,3932.293543582831,7.68,0.73,0.0,2.88,7771.510806574351
1731068018.96,19.8,0.513,0.0,0.954,3841.180278551256,19.9,0.75,0.0,4.65,4148.207596839752,19.9,0.591,0.0,0.79,3933.03345204658,8.32,0.869,0.0,2.67,7771.818337570529
1731068019.46,19.8,0.712,0.0,0.804,3841.3494515385873,19.8,0.771,0.0,1.89,4148.44708633506,19.8,0.83,0.0,1.07,3932.982853037201,7.68,0.753,0.0,2.17,7771.70236339991
1731068019.96,20.5,0.8,0.0,1.06,3841.498927413956,20.5,0.887,0.0,1.41,4148.554833369794,20.5,0.798,0.0,0.899,3933.391706475887,8.32,0.856,0.0,3.39,7771.818364844591
1731068020.46,19.8,0.717,0.0,1.64,3841.181193169537,19.8,0.801,0.0,2.39,4148.247274794845,19.9,0.724,0.0,1.06,3933.270990326792,7.68,0.996,0.0,1.99,7771.397925897249
1731068020.96,19.9,0.448,0.0,3.37,3841.615555344132,19.8,0.857,0.0,1.55,4148.633548073317,19.8,0.742,0.0,6.4,3933.896082733936,7.68,0.894,0.0,1.88,7771.78465592838
1731068021.46,19.8,0.696,0.0,0.953,3841.652467987709,19.8,1.016,0.0,1.96,4148.626288019868,19.9,0.769,0.0,0.849,3934.240362427513,8.31,1.306,0.0,6.52,7771.804701397442
1731068021.96,20.5,0.346,0.0,0.894,3841.5823223714874,20.5,0.899,0.0,1.53,4148.54503585658,20.5,0.833,0.0,1.29,3934.374026937508,7.68,0.714,0.0,1.75,7771.654658940334
1731068022.46,19.8,0.277,0.0,0.904,3841.6170835119456,19.9,0.853,0.0,2.0,4148.601095703624,19.8,0.768,0.0,0.955,3934.4408293582674,8.32,0.95,0.0,1.63,7771.526919581766
1731068022.96,19.8,0.364,0.0,0.913,3841.778222701895,19.8,1.106,0.0,2.2,4148.763778550807,19.8,0.832,0.0,1.28,3934.674960516556,8.32,0.975,0.0,1.82,7771.557008148683
1731068023.46,19.8,0.321,0.0,0.867,3842.0328744790686,19.8,0.969,0.0,2.24,4148.897468695412,19.9,0.561,0.0,0.892,3935.487721461877,7.68,1.012,0.0,1.5,7771.944148763778
1731068023.96,20.5,0.282,0.0,1.12,3841.8396235575,20.5,1.05,0.0,2.34,4148.772572886077,20.5,0.757,0.0,3.73,3935.2045703217455,8.32,1.101,0.0,1.62,7771.506288383133
1731068024.46,19.8,0.282,0.0,0.879,3841.878832625091,19.8,1.306,0.0,2.36,4148.787384017563,19.8,0.606,0.0,0.942,3935.46699509804,7.68,0.562,0.0,2.15,7771.484341787882
1731068024.96,19.8,0.479,0.0,0.77,3841.979966548016,19.8,1.495,0.0,1.83,4148.820767646647,19.8,0.8,0.0,2.38,3935.953315663629,8.33,0.852,0.0,1.61,7771.614679208548
1731068025.46,19.8,0.39,0.0,1.26,3841.9231775557023,19.8,1.306,0.0,2.58,4148.732839646363,19.9,0.751,0.0,7.96,3936.180305314445,7.68,0.506,0.0,1.98,7771.521257736627
1731068025.96,20.5,0.304,0.0,0.863,3841.908301997234,20.5,1.176,0.0,1.87,4148.769789054506,20.5,0.647,0.0,3.91,3936.0855161714753,8.32,0.456,0.0,1.56,7771.280916816547
1731068026.46,19.8,0.289,0.0,1.11,3842.4952773775726,19.2,1.012,0.0,1.64,4149.289959345851,19.8,0.675,0.0,2.6,3936.8908455619,7.67,1.076,0.0,7.45,7771.846698114542
1731068026.96,19.8,0.511,0.0,0.86,3841.917828731045,20.5,0.835,0.0,2.19,4148.699213824299,19.8,0.797,0.0,2.86,3936.69647681504,8.32,0.522,0.0,2.12,7771.244625016749
1731068027.46,19.8,0.42,0.0,0.859,3842.22693541516,19.8,0.933,0.0,1.57,4148.987656975992,19.9,0.789,0.0,3.27,3937.122581822647,7.68,0.923,0.0,1.99,7771.457431182093
1731068027.96,20.5,0.376,0.0,1.29,3842.5260950219545,20.5,0.941,0.0,1.54,4149.282203699566,20.5,0.754,0.0,0.832,3937.474445872141,8.32,0.499,0.0,2.48,7771.625565968037
1731068028.46,19.8,0.394,0.0,0.788,3842.522656807674,19.8,0.748,0.0,9.93,4149.263981632026,19.9,0.776,0.0,1.53,3937.667985632056,7.68,0.593,0.0,1.91,7771.543794240654
1731068028.96,19.9,0.388,0.0,1.04,3842.500707964752,19.9,1.011,0.0,1.9,4149.259062459206,19.8,0.957,0.0,0.788,3937.7151831068536,7.68,0.471,0.0,1.55,7771.374570858025
1731068029.46,19.8,0.385,0.0,0.966,3842.560047396783,19.8,1.199,0.0,2.33,4149.211097194215,19.8,0.974,0.0,1.3,3938.3402509296175,8.32,1.004,0.0,2.07,7771.555156435488
1731068029.96,20.5,0.51,0.0,0.893,3842.35393257805,20.5,0.919,0.0,1.6,4149.050259427632,20.5,0.985,0.0,0.841,3938.146038197544,8.33,1.415,0.0,1.53,7771.157244044067
1731068030.46,19.8,0.527,0.0,1.33,3842.944723099536,19.8,1.332,0.0,2.33,4149.646015427363,19.9,1.042,0.0,1.08,3938.6514313343446,7.68,0.907,0.0,1.93,7771.566754448276
1731068030.96,19.8,0.533,0.0,0.94,3842.6329967483616,19.9,1.036,0.0,2.54,4149.267884900178,19.8,1.069,0.0,1.14,3938.85747571196,8.32,1.464,0.0,10.2,7771.32212028668
1731068031.46,19.8,0.478,0.0,0.877,3842.885839176999,19.8,1.059,0.0,1.81,4149.460911156583,19.8,0.9,0.0,0.923,3939.411063092785,7.68,0.889,0.0,1.93,7771.571303821545
1731068031.96,20.5,0.506,0.0,4.27,3842.997289874568,20.5,1.173,0.0,2.83,4149.684710481845,19.8,0.497,0.0,0.824,3939.1455064232127,8.31,0.805,0.0,2.92,7771.310312130482
1731068032.46,19.8,0.499,0.0,1.03,3842.766194403973,19.8,1.31,0.0,2.55,4149.328428000071,19.8,0.537,0.0,1.75,3939.652719556864,7.68,0.867,0.0,1.99,7771.268975112211
1731068032.96,19.8,0.48,0.0,0.797,3843.1892630830193,19.9,1.16,0.0,5.74,4149.793975764272,19.8,0.476,0.031,3.06,3939.8886347927696,8.32,0.626,0.0,2.38,7771.444053721283
1731068033.46,19.8,0.53,0.0,0.91,3843.24267238689,19.9,1.274,0.0,2.92,4149.868886454483,19.8,0.705,0.0,1.7,3939.9671654969698,7.68,1.178,0.0,2.24,7771.332817915742
1731068033.96,19.8,0.374,0.0,1.02,3843.2251266548815,20.5,1.411,0.0,1.83,4149.79394251735,20.5,0.738,0.0,1.35,3940.3308106921545,8.32,0.921,0.0,1.67,7771.333084152524
1731068034.46,20.5,0.409,0.0,1.32,3842.780214771331,19.9,1.612,0.0,1.66,4149.335073756304,19.9,0.882,0.0,0.843,3940.227439988151,7.68,0.797,0.0,3.34,7770.851842333772
1731068034.96,19.9,0.427,0.0,0.943,3843.192001991868,19.8,1.318,0.0,2.23,4149.66708060052,19.8,0.599,0.0,1.1,3940.970666055919,8.32,0.584,0.0,1.54,7771.288506565058
1731068035.46,19.8,0.411,0.0,0.866,3843.63222749809,19.9,0.847,0.0,1.63,4150.102200074525,19.8,0.542,0.0,0.908,3941.418390944808,7.68,0.752,0.0,7.08,7771.58484598836
1731068035.96,20.5,0.405,0.0,0.808,3843.372002561861,20.5,0.978,0.0,1.53,4149.841428124593,20.5,0.505,0.0,1.13,3941.381306592989,8.32,0.809,0.0,2.29,7771.240140339028
1731068036.46,19.8,0.401,0.0,1.31,3843.5519224127697,19.8,0.676,0.0,2.71,4150.066586312645,19.9,0.422,0.0,0.886,3941.4440480300177,7.69,0.495,0.0,1.65,7771.190159557758
1731068036.96,19.8,0.553,0.0,0.917,3843.953814222706,19.8,0.85,0.0,1.56,4150.383065889667,19.8,0.505,0.0,1.26,3942.204382550848,8.32,0.81,0.0,1.63,7771.630407906105
1731068037.46,19.8,0.46,0.0,1.23,3843.871107165608,19.8,0.72,0.0,2.58,4150.325497558056,19.9,0.517,0.0,0.783,3942.177183400015,7.68,0.574,0.0,2.19,7771.38854539804
1731068037.96,20.5,0.417,0.0,1.97,3843.5758277974414,20.5,0.81,0.0,2.49,4149.914539847891,20.5,0.486,0.0,1.1,3942.601439090025,8.32,0.712,0.0,1.71,7771.267989612746
1731068038.46,19.8,0.666,0.0,0.903,3843.8658674991193,19.8,0.741,0.0,1.74,4150.309341777835,19.8,0.636,0.0,1.05,3942.486891158721,7.68,0.874,0.0,1.56,7771.185057552509
1731068038.96,19.9,0.757,0.0,1.2,3844.112069672927,19.8,1.019,0.0,2.51,4150.493210669789,19.8,0.793,0.0,1.32,3943.046531088216,8.32,0.773,0.0,2.81,7771.433763498006
1731068039.46,19.0,2.395,0.0,0.978,3843.933500848112,17.3,3.089,0.0,1.89,4150.3494994860375,17.9,2.928,0.0,0.7,3942.914757392506,5.73,1.191,0.0,1.33,7771.08400144646
1731068039.96,20.1,6.617,0.061,1.43,3843.700608957434,20.5,6.124,0.111,2.235,4150.030493125649,20.5,5.603,0.086,1.465,3943.256026436824,7.71,9.227,0.25,139.0,7770.953947869165
1731068040.46,19.8,1.333,0.0,9.02,3844.102581758395,19.8,1.776,0.0,2.58,4150.493883789083,19.8,1.374,0.0,2.23,3943.398361222834,7.68,4.866,0.0,2.44,7771.068155470621
1731068040.96,19.9,0.641,0.0,1.03,3843.8444667334848,19.8,0.882,0.0,1.7,4150.139146249391,19.9,0.749,0.0,0.87,3943.76706309876,8.32,2.549,0.0,1.9,7770.938686061284
1731068041.46,19.8,0.598,0.0,1.26,3843.919892073935,19.8,0.78,0.0,1.92,4150.239437460529,19.8,0.657,0.0,8.23,3943.8462119807855,7.68,1.585,0.0,2.08,7770.839936871618
1731068041.96,20.5,0.693,0.0,0.88,3844.324448107077,20.5,0.984,0.0,1.98,4150.551627100763,20.5,0.709,0.0,0.885,3944.637371195264,8.32,1.38,0.0,1.68,7771.297870752169
1731068042.46,19.8,0.521,0.0,1.33,3844.101655287601,19.8,0.833,0.0,8.32,4150.32621963674,19.8,0.713,0.0,1.53,3944.63394806205,7.68,0.747,0.0,2.37,7770.991493664573
1731068042.96,19.9,0.306,0.0,2.26,3844.1048679432456,19.8,0.945,0.0,2.63,4150.353867076179,19.8,0.837,0.0,0.922,3944.6669463987696,8.32,0.909,0.0,2.58,7770.828679555625
1731068043.46,19.8,0.351,0.0,1.27,3844.365888737196,19.8,1.031,0.0,1.99,4150.548899894089,19.9,0.825,0.0,1.09,3945.2516797769104,7.68,0.936,0.0,1.71,7771.098740484703
1731068043.96,20.5,0.273,0.0,1.09,3844.180241074543,20.5,1.114,0.0,1.55,4150.35904803142,20.5,0.985,0.0,0.726,3945.2796539213896,8.32,0.86,0.0,2.48,7770.829357211343
1731068044.46,19.8,0.331,0.0,0.747,3844.906339885437,19.9,1.162,0.0,2.07,4151.053367031834,19.8,0.715,0.0,1.12,3946.029558911701,7.68,1.145,0.0,2.13,7771.442447988615
1731068044.96,19.8,0.331,0.0,1.93,3844.710025372081,19.8,1.159,0.0,1.54,4150.887131886795,19.8,0.902,0.0,0.891,3945.9062313464046,8.32,0.726,0.0,8.22,7771.087403581963
1731068045.46,19.9,0.494,0.0,1.01,3844.438105089343,19.9,1.12,0.0,1.49,4150.584455663597,19.8,0.712,0.0,0.877,3945.9885673872745,7.68,1.012,0.0,3.05,7770.7992148588655
1731068045.96,20.5,0.33,0.0,1.52,3845.059775873765,20.5,1.561,0.0,1.83,4151.173878467958,20.5,0.639,0.0,1.03,3946.6710190681215,7.68,0.656,0.0,1.58,7771.319274268366
1731068046.46,19.8,0.361,0.0,1.41,3845.196460387982,19.8,1.39,0.0,1.82,4151.278848457736,19.8,0.782,0.0,0.808,3947.028915026591,8.32,0.546,0.0,1.61,7771.401270280544
1731068046.96,19.8,0.286,0.0,0.799,3844.506044281602,19.8,1.341,0.0,5.24,4150.587230907693,19.9,0.659,0.0,1.31,3946.7088375987896,8.32,1.048,0.0,2.06,7770.670534329201
1731068047.46,19.8,0.268,0.0,1.82,3845.298855254376,19.9,1.159,0.0,1.74,4151.368183489575,19.8,0.669,0.0,0.895,3947.419251043957,7.68,0.517,0.0,1.79,7771.299543278552
1731068047.96,20.5,0.585,0.0,0.901,3845.3077642438006,19.8,0.927,0.0,1.93,4151.328810793247,20.5,0.732,0.0,3.81,3947.761881650661,8.32,1.141,0.0,1.58,7771.303158782973
1731068048.46,19.8,0.341,0.0,1.17,3845.3353185321857,20.5,0.831,0.0,2.42,4151.400510597084,19.8,0.956,0.0,0.84,3947.7282668329294,7.68,0.817,0.0,1.92,7771.118651657804
1731068048.96,19.9,0.327,0.0,1.42,3845.345749956962,19.8,0.877,0.0,1.57,4151.385347954253,19.8,0.885,0.0,3.15,3947.976519348216,8.32,1.127,0.0,1.85,7771.073342565559
