Time,Bitrate,Jitter,Datagrams,Delay,S1_X,S1_Y,S1_Z,C1_X,C1_Y,C1_Z,Distance
1731069033.31,8.33,0.832,0.0,1.59,10879.1413494,10878.7801894,0.0,5328.23,5479.49,0.0,7743.703981832521
1731069033.81,7.68,0.955,0.0,7.01,10878.9085714,10879.1552456,0.0,5328.36,5479.68,0.0,7743.572971911465
1731069034.31,8.32,0.791,0.0,2.15,10879.5057683,10879.5775639,0.0,5328.49,5479.87,0.0,7744.0698496045425
1731069034.81,8.31,0.981,0.0,1.9,10879.3056967,10879.8183591,0.0,5328.62,5480.06,0.0,7743.8686740039875
1731069035.31,7.68,0.904,0.0,1.96,10879.6590544,10879.940401,0.0,5328.75,5480.25,0.0,7743.981389238447
1731069035.81,8.31,0.802,0.0,1.76,10879.4631705,10879.5645862,0.0,5328.88,5480.44,0.0,7743.353267799885
1731069036.31,7.68,0.892,0.0,1.5,10879.8505173,10880.0661463,0.0,5329.01,5480.63,0.0,7743.754977171625
1731069036.81,7.69,0.546,0.0,2.46,10879.7292029,10880.0152868,0.0,5329.14,5480.82,0.0,7743.406888724975
1731069037.31,8.31,0.87,0.0,1.69,10880.3541415,10880.4287947,0.0,5329.27,5481.01,0.0,7743.917514189596
1731069037.81,8.32,0.842,0.0,1.56,10880.0976533,10880.2557119,0.0,5329.4,5481.2,0.0,7743.387309088325
1731069038.31,7.68,0.972,0.0,9.13,10880.5632212,10880.1559821,0.0,5329.53,5481.39,0.0,7743.425853738526
1731069038.81,7.68,1.069,0.0,2.66,10880.3996591,10880.550487,0.0,5329.66,5481.58,0.0,7743.357997832892
1731069039.31,8.32,0.603,0.0,1.97,10880.6719676,10880.7474354,0.0,5329.79,5481.77,0.0,7743.464855359338
1731069039.81,8.32,1.236,0.0,1.7,10881.0305238,10880.9175314,0.0,5329.92,5481.96,0.0,7743.614819533826
1731069040.31,7.69,1.216,0.0,1.72,10880.957726,10881.4502363,0.0,5330.05,5482.15,0.0,7743.708389671949
1731069040.81,7.67,1.277,0.0,2.17,10880.9741845,10880.9825316,0.0,5330.18,5482.34,0.0,7743.16842530753
1731069041.31,8.32,1.479,0.0,2.19,10881.0898702,10881.6171003,0.0,5330.31,5482.53,0.0,7743.468130240053
1731069041.81,8.32,1.02,0.0,1.73,10881.2908016,10881.2198011,0.0,5330.44,5482.72,0.0,7743.109499684226
1731069042.31,7.68,1.212,0.0,1.77,10881.7857507,10881.9520071,0.0,5330.57,5482.91,0.0,7743.749150460013
1731069042.81,8.32,0.849,0.0,7.59,10881.9727844,10881.8836327,0.0,5330.7,5483.1,0.0,7743.6098971687325
1731069043.31,7.68,1.112,0.0,2.45,10882.1299197,10881.6943304,0.0,5330.83,5483.29,0.0,7743.364908936082
1731069043.81,7.68,0.934,0.0,2.03,10881.8427224,10882.532672,0.0,5330.96,5483.48,0.0,7743.517853848416
1731069044.31,8.31,0.672,0.0,1.89,10882.4235706,10882.1238031,0.0,5331.09,5483.67,0.0,7743.423524273704
1731069044.81,8.32,1.162,0.0,1.64,10882.5568394,10882.498215,0.0,5331.22,5483.86,0.0,7743.554434556392
1731069045.31,7.68,0.614,0.0,1.86,10882.2742474,10882.8363558,0.0,5331.35,5484.05,0.0,7743.36193884449
1731069045.81,8.32,1.033,0.0,2.07,10882.7512263,10883.0343736,0.0,5331.48,5484.24,0.0,7743.616268666813
1731069046.31,7.68,0.612,0.0,2.11,10883.1166933,10882.851077,0.0,5331.61,5484.43,0.0,7743.524823383246
1731069046.81,7.68,0.643,0.077,1.78,10883.4325212,10883.4349354,0.0,5331.74,5484.62,0.0,7743.932628622626
1731069047.31,7.68,1.246,0.0,4.39,10883.5081185,10882.975165,0.0,5331.87,5484.81,0.0,7743.440640141932
1731069047.81,8.31,0.671,0.0,1.87,10883.5151487,10883.4201041,0.0,5332.0,5485.0,0.0,7743.53020699194
1731069048.31,7.68,1.227,0.0,1.77,10883.6631972,10883.890957,0.0,5332.13,5485.19,0.0,7743.738945930858
1731069048.81,7.69,1.108,0.0,2.34,10883.7034573,10883.6965479,0.0,5332.26,5485.38,0.0,7743.406615368325
1731069049.31,8.31,0.889,0.0,2.54,10883.5155403,10883.5230034,0.0,5332.39,5485.57,0.0,7742.9252476752
1731069049.81,7.68,0.689,0.0,1.71,10884.2012774,10884.1118008,0.0,5332.52,5485.76,0.0,7743.601692431906
1731069050.31,8.32,0.724,0.0,1.47,10883.8196983,10884.2231347,0.0,5332.65,5485.95,0.0,7743.180086769768
1731069050.81,7.68,1.551,0.0,1.79,10883.9725787,10884.2450604,0.0,5332.78,5486.14,0.0,7743.0793156812015
1731069051.31,8.33,0.9,0.0,2.05,10884.3749595,10884.2767097,0.0,5332.91,5486.33,0.0,7743.164203174139
1731069051.81,8.32,0.74,0.0,1.64,10884.8533636,10884.4451074,0.0,5333.04,5486.52,0.0,7743.398936471428
1731069052.31,7.68,0.722,0.0,8.73,10884.7525226,10884.752818,0.0,5333.17,5486.71,0.0,7743.31548951734
1731069052.81,8.33,0.805,0.0,2.57,10885.1648879,10884.9544557,0.0,5333.3,5486.9,0.0,7743.526046976243
1731069053.31,7.68,1.171,0.0,1.88,10885.1537623,10884.7559463,0.0,5333.43,5487.09,0.0,7743.154034418607
1731069053.81,7.68,0.761,0.0,1.96,10884.840809,10884.983895,0.0,5333.56,5487.28,0.0,7742.862904537949
1731069054.31,7.68,0.814,0.077,1.79,10885.0711044,10885.5544409,0.0,5333.69,5487.47,0.0,7743.200100564109
1731069054.81,8.32,0.666,0.0,1.99,10885.6404143,10885.8440921,0.0,5333.82,5487.66,0.0,7743.584532039392
1731069055.31,7.68,0.757,0.0,2.14,10885.8667482,10885.2530954,0.0,5333.95,5487.85,0.0,7743.1091786941215
1731069055.81,8.32,0.874,0.0,1.65,10885.4001979,10885.4901786,0.0,5334.08,5488.04,0.0,7742.714276665623
1731069056.31,7.68,0.795,0.0,1.87,10886.2535138,10885.9625022,0.0,5334.21,5488.23,0.0,7743.429688738378
1731069056.81,7.68,1.038,0.077,8.76,10886.0502111,10885.8544511,0.0,5334.34,5488.42,0.0,7742.9829472854435
1731069057.31,7.69,0.627,0.0,1.76,10886.3649282,10886.5798398,0.0,5334.47,5488.61,0.0,7743.488599149826
1731069057.81,8.31,0.874,0.0,1.68,10886.0076808,10886.4408153,0.0,5334.6,5488.8,0.0,7742.90989289154
1731069058.31,7.68,0.827,0.0,1.66,10886.2842585,10886.8384745,0.0,5334.73,5488.99,0.0,7743.1597451383805
1731069058.81,7.04,0.904,0.083,2.27,10886.5783274,10887.0361826,0.0,5334.86,5489.18,0.0,7743.282750540762
1731069059.31,8.32,1.316,0.0,1.96,10886.7484003,10886.5245271,0.0,5334.99,5489.37,0.0,7742.822374605894
1731069059.81,8.32,0.873,0.0,1.8,10887.1199621,10887.1816994,0.0,5335.12,5489.56,0.0,7743.321224706628
1731069060.31,7.68,1.317,0.0,1.84,10887.1212384,10887.4530692,0.0,5335.25,5489.75,0.0,7743.285650873552
1731069060.81,8.32,1.21,0.0,1.88,10887.0933195,10887.6049578,0.0,5335.38,5489.94,0.0,7743.145858020227
1731069061.31,7.68,1.12,0.0,3.06,10887.7502562,10887.7909054,0.0,5335.51,5490.13,0.0,7743.520847279446
1731069061.81,8.32,1.072,0.0,1.8,10887.2238183,10887.6638289,0.0,5335.64,5490.32,0.0,7742.829153415135
1731069062.31,7.68,0.663,0.0,1.62,10887.4282229,10887.8422952,0.0,5335.77,5490.51,0.0,7742.874461639041
1731069062.81,8.32,1.096,0.0,2.0,10887.8118991,10887.9517862,0.0,5335.9,5490.7,0.0,7743.000231112437
1731069063.31,7.68,0.545,0.0,1.84,10888.2548282,10888.0903541,0.0,5336.03,5490.89,0.0,7743.188762078431
1731069063.81,8.32,0.977,0.0,1.54,10887.8318465,10888.315609,0.0,5336.16,5491.08,0.0,7742.816833057483
1731069064.31,7.68,2.719,0.0,5.51,10888.6700702,10888.079608,0.0,5336.29,5491.27,0.0,7743.027727507842
1731069064.81,8.32,1.299,0.0,1.97,10888.7327198,10888.3727614,0.0,5336.42,5491.46,0.0,7743.051329586744
1731069065.31,7.69,1.37,0.0,2.09,10888.6252813,10888.6196608,0.0,5336.55,5491.65,0.0,7742.920731146492
1731069065.81,8.32,0.629,0.0,1.62,10889.1186954,10888.7720896,0.0,5336.68,5491.84,0.0,7743.155135080884
1731069066.31,7.68,1.168,0.0,10.2,10888.8188639,10888.689048,0.0,5336.81,5492.03,0.0,7742.656605144286
1731069066.81,7.68,0.648,0.0,1.89,10888.7799841,10888.7862657,0.0,5336.94,5492.22,0.0,7742.470837474478
1731069067.31,8.32,0.834,0.0,2.2,10888.9339067,10888.8641308,0.0,5337.07,5492.41,0.0,7742.409833142817
1731069067.81,8.32,1.262,0.0,1.74,10889.7115373,10889.0054367,0.0,5337.2,5492.6,0.0,7742.840306314919
1731069068.31,7.68,0.705,0.0,1.6,10889.8361463,10889.39823,0.0,5337.33,5492.79,0.0,7742.977779433635
1731069068.81,8.31,1.398,0.0,2.37,10890.0476252,10889.6237321,0.0,5337.46,5492.98,0.0,7743.060952022683
1731069069.31,7.68,0.935,0.0,1.84,10889.954632,10890.0939099,0.0,5337.59,5493.17,0.0,7743.096324851888
1731069069.81,8.32,0.788,0.0,1.64,10890.0324825,10889.8748329,0.0,5337.72,5493.36,0.0,7742.773808205624
1731069070.31,7.68,1.115,0.0,1.51,10890.422448,10889.8736114,0.0,5337.85,5493.55,0.0,7742.826958497901
1731069070.81,8.32,1.317,0.0,7.33,10890.3260829,10890.2185624,0.0,5337.98,5493.74,0.0,7742.772623468788
1731069071.31,7.68,1.487,0.0,2.09,10890.6215984,10890.2565541,0.0,5338.11,5493.93,0.0,7742.785372774535
1731069071.81,8.32,1.105,0.0,2.06,10890.2941449,10890.3131539,0.0,5338.24,5494.12,0.0,7742.364353483922
1731069072.31,7.68,0.865,0.0,1.74,10890.8267546,10890.8049579,0.0,5338.37,5494.31,0.0,7742.863413643772
1731069072.81,8.32,0.688,0.0,2.33,10890.8998922,10891.1783583,0.0,5338.5,5494.5,0.0,7742.950462572142
1731069073.31,7.68,0.738,0.0,2.08,10890.9645992,10891.1746276,0.0,5338.63,5494.69,0.0,7742.768615772819
1731069073.81,8.32,1.334,0.0,1.75,10890.8804436,10891.0617126,0.0,5338.76,5494.88,0.0,7742.403922273735
1731069074.31,7.68,0.846,0.0,1.61,10890.9642732,10891.0709578,0.0,5338.89,5495.07,0.0,7742.244834136145
1731069074.81,7.03,0.822,0.083,4.65,10891.4348305,10891.6398033,0.0,5339.02,5495.26,0.0,7742.75309120861
1731069075.31,8.32,0.595,0.0,4.33,10891.6109094,10891.9886507,0.0,5339.15,5495.45,0.0,7742.896845426397
1731069075.81,8.32,0.778,0.0,1.72,10891.8408179,10891.6231274,0.0,5339.28,5495.64,0.0,7742.581323283844
1731069076.31,7.68,0.821,0.0,1.69,10892.0860685,10891.6285636,0.0,5339.41,5495.83,0.0,7742.53535094548
1731069076.81,8.32,0.84,0.0,2.32,10892.2403339,10892.2450563,0.0,5339.54,5496.02,0.0,7742.849982812085
1731069077.31,7.68,1.108,0.0,1.69,10892.0027965,10892.1499865,0.0,5339.67,5496.21,0.0,7742.387733832447
1731069077.81,8.32,0.859,0.0,1.61,10892.2592747,10892.1375085,0.0,5339.8,5496.4,0.0,7742.337325242025
1731069078.31,7.68,0.885,0.0,1.59,10892.6253587,10892.2076417,0.0,5339.93,5496.59,0.0,7742.4231014555635
1731069078.81,8.32,0.899,0.0,2.38,10892.9919426,10893.0165342,0.0,5340.06,5496.78,0.0,7743.024079271757
1731069079.31,7.68,0.834,0.0,1.89,10893.1863732,10892.4722893,0.0,5340.19,5496.97,0.0,7742.55860001162
1731069079.81,8.32,0.984,0.0,2.4,10892.9726398,10892.6874091,0.0,5340.32,5497.16,0.0,7742.329582278662
1731069080.31,7.68,0.488,0.0,2.21,10893.4435955,10893.3751315,0.0,5340.45,5497.35,0.0,7742.920966369451
1731069080.81,8.32,0.871,0.0,1.68,10893.56268,10893.0946545,0.0,5340.58,5497.54,0.0,7742.585270701034
1731069081.31,7.68,0.948,0.0,1.91,10893.6450676,10893.1296195,0.0,5340.71,5497.73,0.0,7742.443084652451
1731069081.81,8.32,1.12,0.0,1.63,10893.2756673,10893.5286067,0.0,5340.84,5497.92,0.0,7742.230562066742
1731069082.31,7.68,1.135,0.0,2.1,10893.7721437,10893.9640624,0.0,5340.97,5498.11,0.0,7742.664445124682
1731069082.81,8.31,0.565,0.0,1.96,10893.9454349,10893.5301665,0.0,5341.1,5498.3,0.0,7742.2607146363525
1731069083.31,7.68,0.955,0.0,2.41,10893.8342278,10894.0546443,0.0,5341.23,5498.49,0.0,7742.320811061928
1731069083.81,7.68,0.592,0.0,2.58,10893.9219196,10893.8458552,0.0,5341.36,5498.68,0.0,7742.012559800453
1731069084.31,8.33,0.946,0.0,1.78,10894.1055367,10894.1884445,0.0,5341.49,5498.87,0.0,7742.15734895411
1731069084.81,7.68,1.004,0.0,9.25,10894.4973449,10894.5774438,0.0,5341.62,5499.06,0.0,7742.483793580312
1731069085.31,8.31,0.587,0.0,1.95,10894.3202819,10894.3556142,0.0,5341.75,5499.25,0.0,7741.976577322576
1731069085.81,8.32,1.365,0.0,2.98,10894.8296513,10894.6318529,0.0,5341.88,5499.44,0.0,7742.308761569208
1731069086.31,7.68,0.719,0.0,2.31,10894.9025693,10894.7715066,0.0,5342.01,5499.63,0.0,7742.232737552215
1731069086.81,8.32,1.082,0.0,2.15,10895.2167291,10895.3878684,0.0,5342.14,5499.82,0.0,7742.661931259977
1731069087.31,7.69,1.238,0.0,2.59,10895.2146301,10895.0032394,0.0,5342.27,5500.01,0.0,7742.1667586101585
1731069087.81,7.04,0.928,0.083,7.98,10895.0631304,10895.030325,0.0,5342.4,5500.2,0.0,7741.851333837607
1731069088.31,8.31,1.268,0.0,2.25,10895.8583064,10895.6532703,0.0,5342.53,5500.39,0.0,7742.63011091914
1731069088.81,8.32,0.743,0.0,1.8,10895.7700081,10895.8023338,0.0,5342.66,5500.58,0.0,7742.445013895463
1731069089.31,7.69,1.229,0.0,8.86,10895.7725855,10895.5828215,0.0,5342.79,5500.77,0.0,7742.068262027084
1731069089.81,7.68,0.771,0.0,1.4,10895.7957361,10896.157778,0.0,5342.92,5500.96,0.0,7742.259877083969
1731069090.31,8.31,0.895,0.0,2.5,10896.4283748,10895.9610935,0.0,5343.05,5501.15,0.0,7742.350941945667
1731069090.81,8.32,1.281,0.0,2.18,10896.2627417,10896.473637,0.0,5343.18,5501.34,0.0,7742.363650543368
1731069091.31,7.68,1.042,0.0,2.24,10896.5027496,10896.7201412,0.0,5343.31,5501.53,0.0,7742.481925966097
1731069091.81,8.32,1.333,0.0,2.35,10896.2664384,10896.7120886,0.0,5343.44,5501.72,0.0,7742.081186028122
1731069092.31,7.69,0.852,0.0,2.03,10896.9443568,10897.0294823,0.0,5343.57,5501.91,0.0,7742.562946147538
1731069092.81,8.31,1.239,0.0,1.83,10896.8070655,10896.5052068,0.0,5343.7,5502.1,0.0,7741.873521057869
1731069093.31,7.68,0.791,0.0,1.94,10897.2196559,10896.6783834,0.0,5343.83,5502.29,0.0,7742.064498647502
1731069093.81,7.69,1.186,0.0,5.68,10897.4611555,10897.492684,0.0,5343.96,5502.48,0.0,7742.57947616043
1731069094.31,8.31,1.537,0.0,1.85,10896.9803483,10897.680897,0.0,5344.09,5502.67,0.0,7742.1401304156225
1731069094.81,8.32,1.041,0.0,2.43,10897.6999797,10897.3258243,0.0,5344.22,5502.86,0.0,7742.183245988783
1731069095.31,7.68,0.945,0.0,1.93,10897.7420845,10897.9410975,0.0,5344.35,5503.05,0.0,7742.416521866541
1731069095.81,8.32,0.682,0.0,1.63,10898.0643682,10897.446383,0.0,5344.48,5503.24,0.0,7742.077359282414
1731069096.31,7.68,0.745,0.0,1.42,10897.5716657,10898.2033755,0.0,5344.61,5503.43,0.0,7742.025770671225
1731069096.81,7.68,0.793,0.0,1.84,10897.8866006,10897.9413428,0.0,5344.74,5503.62,0.0,7741.84344437053
1731069097.31,8.32,0.723,0.0,2.58,10898.375225,10898.4111611,0.0,5344.87,5503.81,0.0,7742.295652546715
1731069097.81,8.32,0.951,0.0,2.14,10898.7378194,10898.1285786,0.0,5345.0,5504.0,0.0,7742.13322599806
1731069098.31,7.68,0.739,0.0,4.07,10898.2453195,10898.5444244,0.0,5345.13,5504.19,0.0,7741.844057310212
1731069098.81,8.33,1.079,0.0,1.66,10898.7279431,10898.6207447,0.0,5345.26,5504.38,0.0,7742.0177865218675
1731069099.31,7.68,1.116,0.0,1.64,10898.8966399,10898.9961031,0.0,5345.39,5504.57,0.0,7742.17469327708
1731069099.81,7.68,0.977,0.0,2.08,10899.1537714,10899.1968046,0.0,5345.52,5504.76,0.0,7742.273342220465
1731069100.31,8.32,1.204,0.0,1.6,10898.992593,10898.8121242,0.0,5345.65,5504.95,0.0,7741.664069830679
1731069100.81,7.67,0.686,0.0,1.64,10899.6187785,10899.0600431,0.0,5345.78,5505.14,0.0,7742.060359421534
1731069101.31,8.32,0.941,0.0,2.37,10899.5130921,10899.1873302,0.0,5345.91,5505.33,0.0,7741.847596222426
1731069101.81,8.32,0.924,0.0,2.15,10899.4227372,10899.6378954,0.0,5346.04,5505.52,0.0,7741.871071989347
1731069102.31,7.69,1.066,0.0,1.9,10899.4087968,10899.9301251,0.0,5346.17,5505.71,0.0,7741.839051047146
1731069102.81,8.31,0.978,0.0,2.56,10899.7912209,10899.9299213,0.0,5346.3,5505.9,0.0,7741.887594927548
1731069103.31,7.68,0.494,0.0,1.7,10900.0923055,10899.7070964,0.0,5346.43,5506.09,0.0,7741.722701447652
1731069103.81,8.32,0.952,0.0,1.87,10899.8277132,10900.0436787,0.0,5346.56,5506.28,0.0,7741.541766091101
1731069104.31,7.68,0.841,0.0,1.72,10900.4241523,10900.4227236,0.0,5346.69,5506.47,0.0,7742.008074062908
1731069104.81,8.32,0.94,0.0,1.71,10900.6302459,10900.1441376,0.0,5346.82,5506.66,0.0,7741.736199975212
1731069105.31,7.68,1.071,0.0,1.82,10900.8030281,10900.673152,0.0,5346.95,5506.85,0.0,7742.003077549552
1731069105.81,8.31,0.545,0.0,2.0,10901.0405099,10900.7420484,0.0,5347.08,5507.04,0.0,7741.995810670723
1731069106.31,7.68,1.094,0.0,1.74,10900.8635407,10900.8584367,0.0,5347.21,5507.23,0.0,7741.724314602564
1731069106.81,8.32,0.646,0.0,1.48,10900.9500266,10900.7641978,0.0,5347.34,5507.42,0.0,7741.495072884499
1731069107.31,7.68,1.282,0.0,1.72,10901.3780796,10901.1058227,0.0,5347.47,5507.61,0.0,7741.814525428033
1731069107.81,7.68,1.324,0.0,7.29,10901.7067563,10901.6984044,0.0,5347.6,5507.8,0.0,7742.2375226652775
1731069108.31,8.31,0.815,0.0,1.76,10901.5743087,10901.224908,0.0,5347.73,5507.99,0.0,7741.587006431508
1731069108.81,7.69,1.822,0.0,4.24,10901.3162965,10901.542565,0.0,5347.86,5508.18,0.0,7741.397586655711
1731069109.31,8.31,0.827,0.0,2.39,10901.7035473,10901.5376248,0.0,5347.99,5508.37,0.0,7741.446324470281
1731069109.81,8.32,1.155,0.0,1.76,10902.3280019,10901.9002725,0.0,5348.12,5508.56,0.0,7741.921326346603
1731069110.31,7.67,0.696,0.0,1.67,10902.4397098,10901.9325288,0.0,5348.25,5508.75,0.0,7741.7983131441615
1731069110.81,8.33,0.642,0.0,2.5,10902.1849583,10902.3886089,0.0,5348.38,5508.94,0.0,7741.707654754409
1731069111.31,7.68,1.293,0.0,1.84,10902.3365393,10902.4739663,0.0,5348.51,5509.13,0.0,7741.65023541219
1731069111.81,8.32,0.774,0.0,1.78,10902.8585537,10902.6277544,0.0,5348.64,5509.32,0.0,7741.906243034495
1731069112.31,7.68,1.322,0.0,5.22,10902.5333677,10902.9488525,0.0,5348.77,5509.51,0.0,7741.671021172558
1731069112.81,8.32,0.72,0.0,1.94,10902.8132601,10902.829392,0.0,5348.9,5509.7,0.0,7741.562964903721
1731069113.31,7.68,0.66,0.0,1.83,10903.2640738,10903.0878256,0.0,5349.03,5509.89,0.0,7741.8407974213405
1731069113.81,7.68,0.746,0.0,1.74,10903.3299051,10903.0529055,0.0,5349.16,5510.08,0.0,7741.638075638492
1731069114.31,8.32,0.792,0.0,1.93,10903.64132,10903.1446566,0.0,5349.29,5510.27,0.0,7741.699790600531
1731069114.81,8.32,1.299,0.0,2.0,10903.609377,10903.5261517,0.0,5349.42,5510.46,0.0,7741.717002848392
1731069115.31,7.68,0.924,0.0,1.58,10903.5928645,10903.2954903,0.0,5349.55,5510.65,0.0,7741.3188491856035
1731069115.81,8.32,0.742,0.0,3.91,10903.6112105,10903.6919157,0.0,5349.68,5510.84,0.0,7741.382542907638
1731069116.31,7.68,0.658,0.0,2.38,10904.187924,10903.6367188,0.0,5349.81,5511.03,0.0,7741.53223504659
1731069116.81,7.69,0.802,0.0,4.27,10903.7393613,10904.1799663,0.0,5349.94,5511.22,0.0,7741.36322256557
1731069117.31,8.31,1.082,0.0,11.3,10904.0074788,10904.3571584,0.0,5350.07,5511.41,0.0,7741.453388848501
1731069117.81,7.68,0.724,0.0,1.84,10904.1858148,10904.0243495,0.0,5350.2,5511.6,0.0,7741.123871640351
1731069118.31,8.32,0.837,0.0,3.88,10904.4971534,10904.8883188,0.0,5350.33,5511.79,0.0,7741.723467300472
1731069118.81,8.32,0.785,0.0,1.76,10904.9439369,10904.541839,0.0,5350.46,5511.98,0.0,7741.577035250581
1731069119.31,7.68,1.025,0.0,2.26,10905.0293562,10904.8801914,0.0,5350.59,5512.17,0.0,7741.648388433364
1731069119.81,8.32,1.194,0.0,2.27,10905.1972182,10905.2222472,0.0,5350.72,5512.36,0.0,7741.78147358719
1731069120.31,7.68,1.224,0.0,1.46,10905.3901468,10905.0645528,0.0,5350.85,5512.55,0.0,7741.58442727151
1731069120.81,8.32,0.975,0.0,1.55,10905.2984565,10905.5354647,0.0,5350.98,5512.74,0.0,7741.621047319834
1731069121.31,7.68,0.627,0.0,1.47,10905.0765794,10905.5831515,0.0,5351.11,5512.93,0.0,7741.269455165285
1731069121.81,8.32,1.015,0.0,8.55,10905.5772324,10905.9469235,0.0,5351.24,5513.12,0.0,7741.656432447217
1731069122.31,7.68,1.153,0.0,3.3,10905.4627913,10905.8270109,0.0,5351.37,5513.31,0.0,7741.265170966339
1731069122.81,8.33,0.897,0.0,1.82,10906.0495423,10905.9822181,0.0,5351.5,5513.5,0.0,7741.568645332148
1731069123.31,7.67,0.907,0.0,1.7,10906.3913628,10905.9257753,0.0,5351.63,5513.69,0.0,7741.548969946576
1731069123.81,8.32,0.543,0.0,4.19,10906.1493488,10906.1797052,0.0,5351.76,5513.88,0.0,7741.326575514231
1731069124.31,7.68,0.938,0.0,1.95,10906.542347,10906.424999,0.0,5351.89,5514.07,0.0,7741.553793087852
1731069124.81,8.32,1.186,0.0,1.68,10906.3842323,10906.4089426,0.0,5352.02,5514.26,0.0,7741.203539775702
1731069125.31,7.68,1.001,0.0,1.77,10906.3495697,10906.4792714,0.0,5352.15,5514.45,0.0,7741.002036150751
1731069125.81,8.32,1.087,0.0,2.19,10906.8057725,10906.9567001,0.0,5352.28,5514.64,0.0,7741.436297712723
1731069126.31,7.68,0.563,0.0,2.77,10907.0419107,10907.2703773,0.0,5352.41,5514.83,0.0,7741.598600166641
1731069126.81,8.32,1.017,0.0,1.91,10906.7313494,10907.00574,0.0,5352.54,5515.02,0.0,7740.965816105452
1731069127.31,7.68,0.607,0.0,1.72,10907.0596032,10906.9760563,0.0,5352.67,5515.21,0.0,7740.955048959082
1731069127.81,8.32,0.975,0.0,1.84,10907.657717,10907.1075623,0.0,5352.8,5515.4,0.0,7741.250202226864
1731069128.31,7.68,1.457,0.0,1.51,10907.7937312,10907.3497704,0.0,5352.93,5515.59,0.0,7741.2908803315895
1731069128.81,8.32,0.726,0.0,1.63,10907.6501811,10907.9877975,0.0,5353.06,5515.78,0.0,7741.406655859923
1731069129.31,7.68,1.264,0.0,2.1,10907.8502451,10907.9537425,0.0,5353.19,5515.97,0.0,7741.300867288308
1731069129.81,8.32,0.758,0.0,2.38,10907.841552,10908.3456904,0.0,5353.32,5516.16,0.0,7741.342014882627
1731069130.31,7.68,1.151,0.0,1.74,10907.8503967,10907.830966,0.0,5353.45,5516.35,0.0,7740.764224131969
1731069130.81,7.68,0.91,0.0,1.67,10908.4060866,10908.4598549,0.0,5353.58,5516.54,0.0,7741.375367080239
1731069131.31,8.32,0.676,0.0,5.245,10908.1535918,10908.7223756,0.0,5353.71,5516.73,0.0,7741.1514255320335
1731069131.81,8.32,1.167,0.0,8.82,10908.5490685,10908.7950028,0.0,5353.84,5516.92,0.0,7741.260161078146
1731069132.31,7.68,0.576,0.0,1.85,10908.784215,10908.3960026,0.0,5353.97,5517.11,0.0,7740.925379113065
1731069132.81,8.32,1.364,0.0,1.91,10908.6160793,10908.807746,0.0,5354.1,5517.3,0.0,7740.865885053186
1731069133.31,7.68,0.819,0.0,2.04,10909.1675366,10908.8669224,0.0,5354.23,5517.49,0.0,7741.077196031246
1731069133.81,8.32,0.662,0.0,2.02,10909.3394918,10909.4291646,0.0,5354.36,5517.68,0.0,7741.366559483111
1731069134.31,7.68,0.871,0.0,1.84,10909.6556847,10909.62177,0.0,5354.49,5517.87,0.0,7741.501981771144
1731069134.81,7.67,0.902,0.0,1.76,10909.5017761,10909.4018619,0.0,5354.62,5518.06,0.0,7741.012764381883
1731069135.31,8.32,1.46,0.0,1.78,10909.603249,10909.6933738,0.0,5354.75,5518.25,0.0,7741.062993595762
1731069135.81,8.32,0.789,0.0,1.8,10909.4369124,10909.7720034,0.0,5354.88,5518.44,0.0,7740.772782091958
1731069136.31,7.69,0.81,0.0,7.13,10910.0574136,10910.2161471,0.0,5355.01,5518.63,0.0,7741.301760617826
1731069136.81,8.31,0.625,0.0,2.13,10910.2296545,10909.8457817,0.0,5355.14,5518.82,0.0,7740.94180629767
1731069137.31,7.68,0.756,0.0,1.8,10909.9065253,10910.1955124,0.0,5355.27,5519.01,0.0,7740.727882913112
1731069137.81,7.69,1.132,0.0,1.61,10910.5918874,10910.2691902,0.0,5355.4,5519.2,0.0,7741.0454022282065
1731069138.31,8.31,1.054,0.0,2.37,10910.322539,10910.5149021,0.0,5355.53,5519.39,0.0,7740.797624364869
1731069138.81,8.32,1.523,0.0,1.75,10910.3226691,10910.5158337,0.0,5355.66,5519.58,0.0,7740.572752100703
1731069139.31,7.68,1.385,0.0,1.65,10910.9753116,10910.9842105,0.0,5355.79,5519.77,0.0,7741.141679992269
1731069139.81,8.33,1.029,0.0,2.02,10910.7022976,10911.2057962,0.0,5355.92,5519.96,0.0,7740.874473131218
1731069140.31,7.68,1.048,0.0,2.3,10910.8261875,10911.2292201,0.0,5356.05,5520.15,0.0,7740.754075063428
1731069140.81,8.32,0.907,0.0,3.54,10911.3886542,10911.4751165,0.0,5356.18,5520.34,0.0,7741.1033474601045
1731069141.31,7.68,0.981,0.0,1.86,10911.3123736,10911.3202482,0.0,5356.31,5520.53,0.0,7740.7151394938855
1731069141.81,8.32,1.095,0.0,1.89,10911.3608002,10911.2226879,0.0,5356.44,5520.72,0.0,7740.456338275654
1731069142.31,7.68,1.046,0.0,2.43,10911.9367054,10911.7454938,0.0,5356.57,5520.91,0.0,7741.0081095862915
1731069142.81,8.32,0.868,0.0,1.6,10912.1041314,10912.0595451,0.0,5356.7,5521.1,0.0,7741.121358051493
1731069143.31,7.68,0.816,0.0,1.72,10912.2059201,10912.140113,0.0,5356.83,5521.29,0.0,7741.024903361248
