Time,Bitrate,Jitter,Datagrams
1731068772.41,20.5,0.641,0.0
1731068772.91,19.8,0.711,0.0
1731068773.41,19.8,0.715,0.0
1731068773.91,20.5,0.672,0.0
1731068774.41,19.8,0.694,0.0
1731068774.91,19.8,0.722,0.0
1731068775.41,19.8,0.559,0.0
1731068775.91,20.5,0.652,0.0
1731068776.41,19.8,0.524,0.0
1731068776.91,19.8,0.678,0.0
1731068777.41,19.8,0.847,0.0
1731068777.91,20.5,0.695,0.0
1731068778.41,19.8,0.658,0.0
1731068778.91,19.8,0.815,0.0
1731068779.41,19.9,0.841,0.0
1731068779.91,20.5,0.822,0.0
1731068780.41,19.8,0.861,0.0
1731068780.91,19.8,0.855,0.0
1731068781.41,19.8,0.816,0.0
1731068781.91,20.5,0.804,0.0
1731068782.41,19.8,0.834,0.0
1731068782.91,19.9,0.963,0.0
1731068783.41,19.8,0.619,0.0
1731068783.91,19.8,0.332,0.0
1731068784.41,20.5,0.454,0.0
1731068784.91,19.8,0.337,0.0
1731068785.41,19.8,0.397,0.0
1731068785.91,20.5,0.666,0.0
1731068786.41,19.8,0.487,0.0
1731068786.91,19.8,0.406,0.0
1731068787.41,19.8,0.411,0.0
1731068787.91,19.8,0.414,0.0
1731068788.41,20.5,0.411,0.0
1731068788.91,19.8,0.481,0.0
1731068789.41,19.8,0.635,0.0
1731068789.91,19.9,0.580,0.0
1731068790.41,19.8,0.606,0.03125
1731068790.91,19.8,0.507,0.0
1731068791.41,19.8,0.638,0.0
1731068791.91,19.9,0.610,0.0
1731068792.41,20.5,0.573,0.0
1731068792.91,19.8,0.614,0.0
1731068793.41,19.8,0.617,0.0
1731068793.91,20.5,0.633,0.0
1731068794.41,19.9,0.720,0.0
1731068794.91,19.8,0.780,0.0
1731068795.41,19.8,1.050,0.0
1731068795.91,20.5,0.750,0.0
1731068796.41,19.9,0.622,0.0
1731068796.91,19.8,0.493,0.0
1731068797.41,19.8,0.485,0.0
1731068797.91,20.5,0.505,0.0
1731068798.41,19.2,0.618,0.03225806451612903
1731068798.91,19.8,0.627,0.0
1731068799.41,19.8,0.670,0.0
1731068799.91,20.5,0.627,0.0
1731068800.41,19.8,0.652,0.0
1731068800.91,19.8,0.705,0.0
1731068801.41,19.2,0.783,0.03225806451612903
1731068801.91,19.8,0.907,0.0
1731068802.41,20.5,0.782,0.0
1731068802.91,19.8,0.939,0.0
1731068803.41,19.8,0.904,0.0
1731068803.91,20.5,1.128,0.0
1731068804.41,19.8,1.046,0.0
1731068804.91,19.8,0.742,0.0
1731068805.41,19.8,0.424,0.0
1731068805.91,20.5,0.511,0.0
1731068806.41,19.9,0.398,0.0
1731068806.91,19.8,0.480,0.0
1731068807.41,19.8,0.464,0.0
1731068807.91,20.5,0.492,0.0
1731068808.41,19.8,0.555,0.0
1731068808.91,19.9,0.621,0.0
1731068809.41,19.8,0.751,0.0
1731068809.91,20.5,0.438,0.0
