Time,Bitrate,Jitter,Datagrams,Delay,S1_X,S1_Y,S1_Z,C1_X,C1_Y,C1_Z,Distance
1731067786.46,7.68,0.675,0.0,1.69,10505.5438566,10505.7315201,0.0,5004.53,5006.39,0.0,7778.425972213207
1731067786.96,8.31,0.969,0.0,1.84,10505.3979868,10505.8195576,0.0,5004.66,5006.58,0.0,7778.15878671149
1731067787.46,7.69,1.01,0.0,7.45,10505.7276564,10506.0601136,0.0,5004.79,5006.77,0.0,7778.3357380058
1731067787.96,8.31,1.035,0.0,2.0,10506.2634805,10505.8074761,0.0,5004.92,5006.96,0.0,7778.3098199963215
1731067788.46,7.68,1.143,0.0,2.16,10506.3855173,10505.784333,0.0,5005.05,5007.15,0.0,7778.153508510411
1731067788.96,8.32,0.54,0.0,1.63,10505.9262077,10506.5338965,0.0,5005.18,5007.34,0.0,7778.132317775828
1731067789.46,7.68,0.868,0.0,2.36,10506.7069288,10506.1381946,0.0,5005.31,5007.53,0.0,7778.178465806268
1731067789.96,7.68,0.475,0.0,2.36,10506.4333984,10506.7057277,0.0,5005.44,5007.72,0.0,7778.159962528972
1731067790.46,8.32,0.473,0.0,1.91,10506.5181889,10506.7693449,0.0,5005.57,5007.91,0.0,7778.038639140092
1731067790.96,8.32,0.898,0.0,2.28,10507.0304232,10507.1018485,0.0,5005.7,5008.1,0.0,7778.4097188970645
1731067791.46,7.68,0.689,0.0,1.91,10506.8001238,10507.217906,0.0,5005.83,5008.29,0.0,7778.102623283247
1731067791.96,8.32,0.999,0.0,2.33,10507.3586114,10507.5162631,0.0,5005.96,5008.48,0.0,7778.482275123
1731067792.46,7.69,0.527,0.0,2.64,10507.5080899,10507.4085113,0.0,5006.09,5008.67,0.0,7778.285557597684
1731067792.96,8.31,0.909,0.0,1.5,10507.4875433,10507.7517505,0.0,5006.22,5008.86,0.0,7778.287412193185
1731067793.46,7.68,0.941,0.0,1.53,10507.2853246,10507.3878698,0.0,5006.35,5009.05,0.0,7777.660880747431
1731067793.96,8.32,0.835,0.0,2.11,10508.0465724,10508.0606757,0.0,5006.48,5009.24,0.0,7778.44866114413
1731067794.46,7.68,1.104,0.0,1.58,10507.6614195,10508.2584629,0.0,5006.61,5009.43,0.0,7778.089815911239
1731067794.96,8.31,0.623,0.0,1.44,10508.234066,10507.8312184,0.0,5006.74,5009.62,0.0,7777.966544050755
1731067795.46,7.68,1.04,0.0,2.0,10508.1500378,10508.3559306,0.0,5006.87,5009.81,0.0,7778.051774397917
1731067795.96,8.32,0.799,0.0,2.01,10508.3630402,10508.6705349,0.0,5007.0,5010.0,0.0,7778.198567242677
1731067796.46,7.68,0.915,0.0,3.08,10508.2328056,10508.531394,0.0,5007.13,5010.19,0.0,7777.781827922024
1731067796.96,8.31,1.373,0.0,1.81,10508.8815121,10508.9362592,0.0,5007.26,5010.38,0.0,7778.300598330524
1731067797.46,7.69,0.756,0.0,2.66,10508.907503,10508.5846257,0.0,5007.39,5010.57,0.0,7777.844152477373
1731067797.96,8.32,1.175,0.0,1.97,10509.2134156,10508.8441038,0.0,5007.52,5010.76,0.0,7778.017694227407
1731067798.46,7.68,0.827,0.0,1.58,10509.1928954,10508.8678521,0.0,5007.65,5010.95,0.0,7777.793706338971
1731067798.96,8.32,0.739,0.0,2.45,10509.4289919,10509.3359954,0.0,5007.78,5011.14,0.0,7778.065365751749
1731067799.46,7.68,0.574,0.0,1.61,10509.5655882,10509.4502863,0.0,5007.91,5011.33,0.0,7778.0165141118
1731067799.96,8.32,0.657,0.0,1.58,10509.6322728,10509.4427755,0.0,5008.04,5011.52,0.0,7777.832113223728
1731067800.46,7.68,1.178,0.0,2.59,10509.6932888,10509.9758617,0.0,5008.17,5011.71,0.0,7778.025840992328
1731067800.96,8.32,0.748,0.0,1.5,10509.8322886,10509.842407,0.0,5008.3,5011.9,0.0,7777.803560980266
1731067801.46,7.63,0.787,0.0,9.78,10509.7508484,10510.2623037,0.0,5008.43,5012.09,0.0,7777.816516106192
1731067801.96,8.38,0.544,0.0,2.73,10510.0391887,10510.3136356,0.0,5008.56,5012.28,0.0,7777.830489403081
1731067802.46,7.69,0.752,0.0,1.73,10510.5998235,10510.319651,0.0,5008.69,5012.47,0.0,7778.005045699483
1731067802.96,7.68,0.703,0.0,1.56,10510.316353,10510.6303687,0.0,5008.82,5012.66,0.0,7777.797907966979
1731067803.46,8.33,0.657,0.0,2.21,10510.4617009,10510.8620096,0.0,5008.95,5012.85,0.0,7777.8381991942615
1731067803.96,8.31,0.823,0.0,1.61,10511.0556804,10510.5677617,0.0,5009.08,5013.04,0.0,7777.824109503586
1731067804.46,7.69,0.652,0.0,1.68,10511.2122205,10510.794163,0.0,5009.21,5013.23,0.0,7777.868612974176
1731067804.96,8.31,0.724,0.0,2.03,10510.7160931,10511.1361251,0.0,5009.34,5013.42,0.0,7777.533124964289
1731067805.46,7.68,0.672,0.0,2.19,10511.3117408,10511.1700657,0.0,5009.47,5013.61,0.0,7777.752195640368
1731067805.96,8.32,0.412,0.0,5.12,10511.179197,10511.3728208,0.0,5009.6,5013.8,0.0,7777.575495028127
1731067806.46,7.68,1.001,0.0,1.71,10511.6138714,10511.3872343,0.0,5009.73,5013.99,0.0,7777.666905059689
1731067806.96,8.32,0.788,0.0,1.66,10511.3188302,10511.935519,0.0,5009.86,5014.18,0.0,7777.619494876341
1731067807.46,7.68,0.971,0.0,2.22,10511.5153288,10511.7985449,0.0,5009.99,5014.37,0.0,7777.435409549172
1731067807.96,8.32,0.91,0.0,1.83,10511.8925289,10512.0602484,0.0,5010.12,5014.56,0.0,7777.660955641918
1731067808.46,7.68,0.496,0.0,1.88,10511.7507466,10511.8369811,0.0,5010.25,5014.75,0.0,7777.176591965716
1731067808.96,7.69,0.816,0.077,2.51,10512.1854306,10512.6114134,0.0,5010.38,5014.94,0.0,7777.805215219471
1731067809.46,7.68,0.472,0.0,1.42,10512.4663963,10512.2943152,0.0,5010.51,5015.13,0.0,7777.5535803422645
1731067809.96,8.32,0.966,0.0,2.22,10512.4392313,10512.6313136,0.0,5010.64,5015.32,0.0,7777.546300740861
1731067810.46,7.68,0.707,0.0,2.3,10513.0722149,10513.0729015,0.0,5010.77,5015.51,0.0,7778.079937879433
1731067810.96,8.31,0.865,0.0,10.6,10512.615506,10513.0096392,0.0,5010.9,5015.7,0.0,7777.485890581999
1731067811.46,7.68,1.214,0.0,5.42,10513.0694349,10512.6950986,0.0,5011.03,5015.89,0.0,7777.35843556086
1731067811.96,8.32,0.605,0.0,1.72,10513.2547348,10513.3938606,0.0,5011.16,5016.08,0.0,7777.757141532433
1731067812.46,7.68,1.09,0.0,1.61,10513.4539658,10513.0832956,0.0,5011.29,5016.27,0.0,7777.452327930587
1731067812.96,8.32,0.645,0.0,5.63,10513.3321822,10513.7256075,0.0,5011.42,5016.46,0.0,7777.593896575156
1731067813.46,7.68,0.975,0.0,3.54,10513.7679971,10513.4872978,0.0,5011.55,5016.65,0.0,7777.507516299573
1731067813.96,7.69,1.019,0.0,1.55,10513.6842657,10514.1132912,0.0,5011.68,5016.84,0.0,7777.664468072781
1731067814.46,8.31,0.631,0.0,1.97,10513.8967908,10513.9273118,0.0,5011.81,5017.03,0.0,7777.457110776626
1731067814.96,8.32,1.009,0.0,1.7,10513.8344347,10514.015397,0.0,5011.94,5017.22,0.0,7777.248999939709
1731067815.46,7.68,0.558,0.0,8.81,10514.417906,10513.9238847,0.0,5012.07,5017.41,0.0,7777.370851602904
1731067815.96,8.32,1.116,0.0,2.46,10514.2199361,10514.1207948,0.0,5012.2,5017.6,0.0,7777.143706072986
1731067816.46,7.68,0.718,0.0,6.86,10514.4313793,10514.2288498,0.0,5012.33,5017.79,0.0,7777.143409870086
1731067816.96,8.32,0.669,0.0,2.19,10514.6094727,10514.6981466,0.0,5012.46,5017.98,0.0,7777.3748272212415
1731067817.46,7.68,1.187,0.0,1.68,10514.8716424,10514.6678314,0.0,5012.59,5018.17,0.0,7777.312626021725
1731067817.96,8.31,0.636,0.0,5.09,10514.6532637,10514.6098642,0.0,5012.72,5018.36,0.0,7776.890908835423
1731067818.46,7.69,1.16,0.0,2.16,10515.0759118,10515.1358301,0.0,5012.85,5018.55,0.0,7777.335390230991
1731067818.96,8.31,0.746,0.0,1.93,10515.3758467,10515.6124733,0.0,5012.98,5018.74,0.0,7777.658197780658
1731067819.46,7.68,0.71,0.0,3.28,10515.0865752,10515.5852435,0.0,5013.11,5018.93,0.0,7777.208053019128
1731067819.96,7.68,0.956,0.0,6.18,10515.2592976,10515.3202069,0.0,5013.24,5019.12,0.0,7776.916681146224
1731067820.46,8.32,0.831,0.0,1.92,10515.4516647,10515.5127644,0.0,5013.37,5019.31,0.0,7776.962612255901
1731067820.96,8.32,0.829,0.0,1.94,10516.142638,10515.6022784,0.0,5013.5,5019.5,0.0,7777.288489966748
1731067821.46,7.68,0.639,0.0,2.86,10516.0083459,10516.0688369,0.0,5013.63,5019.69,0.0,7777.2969456072215
1731067821.96,8.32,0.652,0.0,3.01,10516.4723896,10515.8456846,0.0,5013.76,5019.88,0.0,7777.241313535159
1731067822.46,7.69,0.535,0.0,2.22,10516.6082106,10516.185174,0.0,5013.89,5020.07,0.0,7777.351072900202
1731067822.96,8.31,0.69,0.0,3.52,10516.4114047,10516.846978,0.0,5014.02,5020.26,0.0,7777.453283513544
1731067823.46,7.69,1.088,0.0,2.5,10516.8259261,10516.712285,0.0,5014.15,5020.45,0.0,7777.425117170458
1731067823.96,8.31,0.738,0.0,1.75,10516.6099803,10516.7999355,0.0,5014.28,5020.64,0.0,7777.1080260405
1731067824.46,7.68,1.141,0.0,2.38,10517.1105677,10517.1608629,0.0,5014.41,5020.83,0.0,7777.491015246045
1731067824.96,7.68,0.702,0.077,2.18,10516.81216,10517.2400884,0.0,5014.54,5021.02,0.0,7777.109629087323
1731067825.46,7.68,0.928,0.0,1.61,10516.9754266,10516.8882801,0.0,5014.67,5021.21,0.0,7776.750270257796
1731067825.96,8.32,0.969,0.0,1.92,10517.186959,10517.6552909,0.0,5014.8,5021.4,0.0,7777.215727322955
1731067826.46,7.68,0.894,0.0,1.89,10517.7875985,10517.4154217,0.0,5014.93,5021.59,0.0,7777.244937326659
1731067826.96,8.33,0.966,0.0,2.0,10517.81528,10517.3901856,0.0,5015.06,5021.78,0.0,7777.020443822837
1731067827.46,7.68,0.631,0.0,1.98,10517.987834,10517.5988302,0.0,5015.19,5021.97,0.0,7777.063728760393
1731067827.96,8.32,0.811,0.0,2.26,10518.1387139,10517.876479,0.0,5015.32,5022.16,0.0,7777.140439493183
1731067828.46,7.67,0.709,0.0,1.95,10518.4388657,10518.2579692,0.0,5015.45,5022.35,0.0,7777.396149222068
1731067828.96,8.32,0.851,0.0,1.58,10518.2377933,10518.519695,0.0,5015.58,5022.54,0.0,7777.212585368715
1731067829.46,7.68,1.007,0.0,7.19,10518.0741615,10518.5378811,0.0,5015.71,5022.73,0.0,7776.883413792473
1731067829.96,8.32,0.741,0.0,1.66,10518.6897768,10518.6432033,0.0,5015.84,5022.92,0.0,7777.167170205216
1731067830.46,7.68,0.933,0.0,1.4,10518.4539111,10518.6992964,0.0,5015.97,5023.11,0.0,7776.813673132499
1731067830.96,8.32,1.022,0.0,1.87,10519.0506343,10519.1261576,0.0,5016.1,5023.3,0.0,7777.311285920292
1731067831.46,7.68,0.97,0.0,1.8,10519.3747787,10519.2090317,0.0,5016.23,5023.49,0.0,7777.372958185987
1731067831.96,8.33,1.159,0.0,1.71,10519.4026926,10519.2896633,0.0,5016.36,5023.68,0.0,7777.223440787503
1731067832.46,7.68,0.636,0.0,2.0,10519.265084,10519.2920681,0.0,5016.49,5023.87,0.0,7776.901525135296
1731067832.96,8.32,0.864,0.0,1.92,10519.3039218,10519.7973073,0.0,5016.62,5024.06,0.0,7777.059784654177
1731067833.46,7.69,0.45,0.0,2.72,10519.3459209,10519.3407314,0.0,5016.75,5024.25,0.0,7776.540620033016
1731067833.96,8.31,0.911,0.0,7.5,10519.6234716,10520.0591732,0.0,5016.88,5024.44,0.0,7777.018439677243
1731067834.46,7.68,1.204,0.0,2.56,10519.6407384,10520.1028928,0.0,5017.01,5024.63,0.0,7776.835304845032
1731067834.96,8.33,0.707,0.0,2.28,10520.349864,10520.3844344,0.0,5017.14,5024.82,0.0,7777.309770085611
1731067835.46,7.67,1.253,0.0,1.46,10520.380064,10520.4299411,0.0,5017.27,5025.01,0.0,7777.13705071073
1731067835.96,8.32,0.668,0.0,2.3,10520.5061946,10520.2270629,0.0,5017.4,5025.2,0.0,7776.856705060747
1731067836.46,7.68,1.064,0.0,1.39,10520.4355514,10520.7078503,0.0,5017.53,5025.39,0.0,7776.920199118334
1731067836.96,7.68,0.73,0.0,1.54,10520.541426,10520.6977338,0.0,5017.66,5025.58,0.0,7776.761723039934
1731067837.46,8.32,0.693,0.0,1.94,10520.7617265,10520.6174044,0.0,5017.79,5025.77,0.0,7776.634607611432
1731067837.96,8.32,1.095,0.0,1.84,10520.8450419,10521.0775565,0.0,5017.92,5025.96,0.0,7776.7924606822735
1731067838.46,7.68,0.574,0.0,8.73,10521.4339376,10521.2178372,0.0,5018.05,5026.15,0.0,7777.0820556339495
1731067838.96,8.32,1.033,0.0,1.91,10520.995029,10521.085154,0.0,5018.18,5026.34,0.0,7776.451475499269
1731067839.46,7.68,0.857,0.0,2.76,10521.7427501,10521.304837,0.0,5018.31,5026.53,0.0,7776.909575416293
1731067839.96,8.32,0.752,0.0,3.11,10521.5071079,10521.4472996,0.0,5018.44,5026.72,0.0,7776.617239585628
1731067840.46,7.68,0.858,0.0,2.25,10521.5257695,10521.9646025,0.0,5018.57,5026.91,0.0,7776.769720489979
1731067840.96,8.32,0.543,0.0,3.41,10521.7916657,10522.11033,0.0,5018.7,5027.1,0.0,7776.834600780931
1731067841.46,7.68,0.525,0.0,2.7,10521.9088734,10521.7894442,0.0,5018.83,5027.29,0.0,7776.464571331597
1731067841.96,8.32,0.453,0.0,2.0,10522.1525698,10522.3542528,0.0,5018.96,5027.48,0.0,7776.809854586024
1731067842.46,7.69,0.689,0.0,2.61,10522.542751,10522.69924,0.0,5019.09,5027.67,0.0,7777.103479506008
1731067842.96,8.31,0.765,0.0,5.32,10522.8206198,10522.1104667,0.0,5019.22,5027.86,0.0,7776.657892250122
1731067843.46,7.68,0.917,0.0,1.62,10522.8283477,10522.516897,0.0,5019.35,5028.05,0.0,7776.724272200444
1731067843.96,8.32,0.731,0.0,1.97,10522.5218068,10522.7832099,0.0,5019.48,5028.24,0.0,7776.469263929924
1731067844.46,7.68,0.526,0.0,1.83,10522.6054865,10523.0300714,0.0,5019.61,5028.43,0.0,7776.476661642358
1731067844.96,8.32,0.722,0.0,2.31,10523.2804544,10523.3416533,0.0,5019.74,5028.62,0.0,7776.9482176790425
1731067845.46,7.69,0.607,0.0,1.72,10523.0073164,10523.0286914,0.0,5019.87,5028.81,0.0,7776.307565424822
1731067845.96,8.31,0.704,0.0,1.78,10523.5440668,10523.5350038,0.0,5020.0,5029.0,0.0,7776.818899986866
1731067846.46,7.68,0.647,0.0,1.79,10523.531814,10523.6573579,0.0,5020.13,5029.19,0.0,7776.670436206429
1731067846.96,8.32,0.666,0.0,1.87,10523.7239527,10523.4135537,0.0,5020.26,5029.38,0.0,7776.407921903901
1731067847.46,7.68,0.952,0.0,1.68,10523.5749939,10524.0242297,0.0,5020.39,5029.57,0.0,7776.5077225805135
1731067847.96,8.33,0.911,0.0,8.98,10523.8027285,10524.0516552,0.0,5020.52,5029.76,0.0,7776.462022167071
1731067848.46,7.67,0.925,0.0,1.65,10523.9515162,10524.2527962,0.0,5020.65,5029.95,0.0,7776.483189369111
1731067848.96,8.32,0.772,0.0,2.17,10523.9032784,10524.0201697,0.0,5020.78,5030.14,0.0,7776.058457617898
1731067849.46,7.68,0.84,0.0,2.23,10524.5329831,10524.5061126,0.0,5020.91,5030.33,0.0,7776.621187660551
1731067849.96,8.32,0.938,0.0,1.69,10524.4154716,10524.4168525,0.0,5021.04,5030.52,0.0,7776.248723344561
1731067850.46,7.68,0.493,0.0,2.37,10524.4927296,10524.7651471,0.0,5021.17,5030.71,0.0,7776.323233090817
1731067850.96,8.32,0.768,0.0,2.04,10525.0032706,10524.9574292,0.0,5021.3,5030.9,0.0,7776.594159795202
1731067851.46,7.68,0.971,0.0,1.8,10525.1816934,10525.204057,0.0,5021.43,5031.09,0.0,7776.668436671861
1731067851.96,8.32,0.539,0.0,2.48,10525.4794822,10525.0328865,0.0,5021.56,5031.28,0.0,7776.532031983652
1731067852.46,7.69,0.941,0.0,6.8,10525.3859752,10525.2848404,0.0,5021.69,5031.47,0.0,7776.41761275923
1731067852.96,8.31,0.452,0.0,1.43,10525.3515527,10525.5483965,0.0,5021.82,5031.66,0.0,7776.353211162789
1731067853.46,7.68,0.818,0.0,4.07,10525.4955832,10525.7388685,0.0,5021.95,5031.85,0.0,7776.363474387526
1731067853.96,7.68,0.511,0.0,2.28,10526.0218658,10525.5315082,0.0,5022.08,5032.04,0.0,7776.363225362578
1731067854.46,8.33,0.833,0.0,6.13,10525.8109005,10525.9078517,0.0,5022.21,5032.23,0.0,7776.253545907794
1731067854.96,8.32,1.12,0.0,2.55,10526.2025452,10526.3926704,0.0,5022.34,5032.42,0.0,7776.647003661509
1731067855.46,7.67,0.765,0.0,5.52,10526.5998311,10526.3947203,0.0,5022.47,5032.61,0.0,7776.703398652071
1731067855.96,8.32,1.016,0.0,3.69,10526.2325908,10526.3646682,0.0,5022.6,5032.8,0.0,7776.196014646962
1731067856.46,7.68,0.749,0.0,1.84,10526.1887359,10526.3365758,0.0,5022.73,5032.99,0.0,7775.918894870729
1731067856.96,8.33,1.234,0.0,3.08,10526.5711117,10526.3374771,0.0,5022.86,5033.18,0.0,7775.963931839555
1731067857.46,7.67,1.047,0.0,2.37,10526.8387637,10526.8419594,0.0,5022.99,5033.37,0.0,7776.283519933934
1731067857.96,8.33,0.768,0.0,1.75,10527.2538112,10527.1190045,0.0,5023.12,5033.56,0.0,7776.546762382264
1731067858.46,7.67,1.369,0.0,2.66,10527.2970087,10527.4531764,0.0,5023.25,5033.75,0.0,7776.587173327825
1731067858.96,8.32,0.692,0.0,1.96,10526.9282474,10527.3592292,0.0,5023.38,5033.94,0.0,7776.033573693206
1731067859.46,7.68,1.088,0.0,1.4,10527.2845855,10527.1839791,0.0,5023.51,5034.13,0.0,7775.935744674208
1731067859.96,8.32,0.692,0.0,1.94,10527.790825,10527.4556187,0.0,5023.64,5034.32,0.0,7776.259719799668
1731067860.46,7.68,0.67,0.0,1.63,10527.8542767,10527.7765835,0.0,5023.77,5034.51,0.0,7776.3051304854225
1731067860.96,8.32,1.05,0.0,1.54,10527.779503,10527.5699027,0.0,5023.9,5034.7,0.0,7775.879972808932
1731067861.46,7.68,0.558,0.0,2.25,10528.2917556,10528.1409327,0.0,5024.03,5034.89,0.0,7776.419695706386
1731067861.96,8.32,1.321,0.0,11.0,10528.4315462,10527.9901556,0.0,5024.16,5035.08,0.0,7776.185905172314
1731067862.46,7.67,0.966,0.0,2.3,10528.0967933,10528.1720072,0.0,5024.29,5035.27,0.0,7775.851186762579
1731067862.96,8.33,1.001,0.0,1.54,10528.3577101,10528.1781439,0.0,5024.42,5035.46,0.0,7775.813971861023
1731067863.46,7.68,0.631,0.0,2.37,10528.2935922,10528.6094125,0.0,5024.55,5035.65,0.0,7775.847004414047
1731067863.96,8.32,0.744,0.0,2.63,10528.7073969,10529.1323511,0.0,5024.68,5035.84,0.0,7776.2830735821035
1731067864.46,7.68,0.764,0.0,1.79,10528.7826008,10529.2377598,0.0,5024.81,5036.03,0.0,7776.184532448034
1731067864.96,8.32,0.544,0.0,2.46,10528.8120097,10529.1041642,0.0,5024.94,5036.22,0.0,7775.884743260939
1731067865.46,7.68,0.678,0.0,2.15,10528.9489023,10529.0531073,0.0,5025.07,5036.41,0.0,7775.719341344135
1731067865.96,8.32,0.604,0.0,1.84,10529.7246954,10529.4087858,0.0,5025.2,5036.6,0.0,7776.29349237991
1731067866.46,7.68,0.701,0.0,7.84,10529.4455694,10529.7792151,0.0,5025.33,5036.79,0.0,7776.1313465319245
1731067866.96,7.69,0.809,0.0,2.12,10529.4036475,10529.8263029,0.0,5025.46,5036.98,0.0,7775.908704591239
1731067867.46,8.31,1.053,0.0,1.63,10529.9478793,10529.8699652,0.0,5025.59,5037.17,0.0,7776.0985443292875
1731067867.96,8.32,1.273,0.0,2.42,10529.6983619,10529.7827328,0.0,5025.72,5037.36,0.0,7775.634076012169
1731067868.46,7.68,0.838,0.0,1.73,10530.0594691,10530.1897402,0.0,5025.85,5037.55,0.0,7775.950951192684
1731067868.96,8.32,1.054,0.0,1.49,10530.4428641,10529.9259885,0.0,5025.98,5037.74,0.0,7775.809819853601
1731067869.46,7.69,0.87,0.0,6.29,10530.2577009,10530.6466245,0.0,5026.11,5037.93,0.0,7775.96153735224
1731067869.96,8.31,0.778,0.0,3.29,10530.2943585,10530.6772474,0.0,5026.24,5038.12,0.0,7775.782886455172
1731067870.46,7.68,0.96,0.0,3.92,10530.6622017,10530.4997937,0.0,5026.37,5038.31,0.0,7775.6916973165735
1731067870.96,8.32,1.259,0.0,10.06,10530.7930771,10530.7826959,0.0,5026.5,5038.5,0.0,7775.757936709035
1731067871.46,7.68,1.149,0.0,16.2,10531.2187548,10531.2413913,0.0,5026.63,5038.69,0.0,7776.157029377827
1731067871.96,8.32,0.909,0.0,1.59,10531.1969988,10531.2970756,0.0,5026.76,5038.88,0.0,7775.954732770813
1731067872.46,7.68,0.843,0.0,1.92,10531.6056971,10531.493541,0.0,5026.89,5039.07,0.0,7776.156586619775
1731067872.96,8.32,1.009,0.0,1.94,10531.7377119,10531.5341345,0.0,5027.02,5039.26,0.0,7776.0524854326495
1731067873.46,7.68,0.498,0.0,1.52,10531.4033348,10531.5071695,0.0,5027.15,5039.45,0.0,7775.570508117928
1731067873.96,7.68,0.884,0.0,2.8,10531.5116144,10531.4747046,0.0,5027.28,5039.64,0.0,7775.398001878064
1731067874.46,8.32,0.753,0.0,1.98,10531.8738755,10531.8214,0.0,5027.41,5039.83,0.0,7775.673095903559
1731067874.96,8.32,0.55,0.0,1.68,10531.9248104,10532.242896,0.0,5027.54,5040.02,0.0,7775.780634785736
1731067875.46,7.68,1.005,0.0,2.18,10532.462258,10532.0343513,0.0,5027.67,5040.21,0.0,7775.787581285153
1731067875.96,8.29,0.527,0.0,5.87,10532.3427507,10532.1665248,0.0,5027.8,5040.4,0.0,7775.5701049632235
1731067876.46,7.71,0.934,0.0,9.56,10532.4898641,10532.4079623,0.0,5027.93,5040.59,0.0,7775.618549575431
1731067876.96,8.32,0.492,0.0,1.96,10532.4947098,10532.9993295,0.0,5028.06,5040.78,0.0,7775.813438977586
1731067877.46,7.68,0.879,0.0,1.86,10532.9154295,10533.0517271,0.0,5028.19,5040.97,0.0,7775.9220515209445
1731067877.96,8.32,1.404,0.0,2.03,10533.1434977,10533.1157302,0.0,5028.32,5041.16,0.0,7775.902486741117
1731067878.46,7.68,0.692,0.0,2.2,10533.200641,10533.2947856,0.0,5028.45,5041.35,0.0,7775.843179210145
1731067878.96,8.32,1.197,0.0,2.37,10533.5072925,10533.6471724,0.0,5028.58,5041.54,0.0,7776.082927080891
1731067879.46,7.68,0.706,0.0,1.87,10533.1572394,10533.3992142,0.0,5028.71,5041.73,0.0,7775.433760860569
1731067879.96,8.33,1.064,0.0,2.28,10533.220064,10533.4387189,0.0,5028.84,5041.92,0.0,7775.279913224329
1731067880.46,7.67,0.806,0.0,2.7,10533.4114959,10533.75962,0.0,5028.97,5042.11,0.0,7775.415855800381
1731067880.96,8.32,0.843,0.0,2.51,10533.8393838,10533.7467694,0.0,5029.1,5042.3,0.0,7775.483477232299
1731067881.46,7.68,1.267,0.0,3.3,10533.7336043,10533.6988435,0.0,5029.23,5042.49,0.0,7775.148519011344
1731067881.96,8.32,0.609,0.0,2.31,10534.0666217,10534.2740423,0.0,5029.36,5042.68,0.0,7775.564295690228
1731067882.46,7.68,1.094,0.0,1.77,10534.5711392,10534.0824115,0.0,5029.49,5042.87,0.0,7775.559921792591
1731067882.96,8.32,0.715,0.0,2.63,10534.8386142,10534.7974561,0.0,5029.62,5043.06,0.0,7776.028052731411
1731067883.46,7.68,0.805,0.0,1.81,10534.5083166,10534.568,0.0,5029.75,5043.25,0.0,7775.405938039561
1731067883.96,7.68,0.722,0.0,1.71,10535.0555015,10534.4566805,0.0,5029.88,5043.44,0.0,7775.4885047722255
1731067884.46,8.32,0.927,0.0,2.55,10534.6200438,10534.609278,0.0,5030.01,5043.63,0.0,7775.0617467470465
