Time,Bitrate,Jitter,Datagrams
1731070776.13,20.5,0.734,0.0
1731070776.63,19.8,1.084,0.0
1731070777.13,19.2,0.920,0.03225806451612903
1731070777.63,20.5,0.942,0.0
1731070778.13,19.8,1.168,0.0
1731070778.63,19.8,1.138,0.0
1731070779.13,19.8,1.071,0.0
1731070779.63,20.5,1.406,0.0
1731070780.13,19.8,1.171,0.0
1731070780.63,19.8,1.211,0.0
1731070781.13,19.8,1.060,0.0
1731070781.63,19.8,0.682,0.0
1731070782.13,20.5,0.737,0.0
1731070782.63,19.8,0.827,0.0
1731070783.13,19.8,0.848,0.0
1731070783.63,20.5,0.834,0.0
1731070784.13,19.8,0.823,0.0
1731070784.63,19.8,0.819,0.0
1731070785.13,19.8,0.882,0.0
1731070785.63,19.9,1.072,0.0
1731070786.13,20.5,1.324,0.0
1731070786.63,19.8,1.044,0.0
1731070787.13,19.8,1.171,0.0
1731070787.63,20.5,1.177,0.0
1731070788.13,19.8,1.383,0.0
1731070788.63,19.8,1.167,0.0
1731070789.13,19.8,1.363,0.0
1731070789.63,20.5,1.241,0.0
1731070790.13,19.8,0.905,0.0
1731070790.63,19.8,0.581,0.0
1731070791.13,19.8,0.628,0.0
1731070791.63,20.5,0.663,0.0
1731070792.13,19.8,0.720,0.0
1731070792.63,19.9,0.739,0.0
1731070793.13,19.8,0.774,0.0
1731070793.63,20.5,0.961,0.0
1731070794.13,19.8,0.889,0.0
1731070794.63,19.8,0.656,0.0
1731070795.13,19.8,0.869,0.0
1731070795.63,20.5,0.807,0.0
1731070796.13,19.8,0.711,0.0
1731070796.63,19.8,0.805,0.0
1731070797.13,19.8,0.962,0.0
1731070797.63,20.5,0.820,0.0
1731070798.13,19.8,0.881,0.0
1731070798.63,19.8,0.913,0.0
1731070799.13,19.8,1.017,0.0
1731070799.63,20.5,0.985,0.0
1731070800.13,19.8,1.077,0.0
1731070800.63,19.8,1.144,0.0
1731070801.13,19.8,1.098,0.0
1731070801.63,20.5,1.154,0.0
1731070802.13,19.8,1.178,0.0
1731070802.63,19.9,0.933,0.0
1731070803.13,19.8,0.831,0.0
1731070803.63,20.5,0.960,0.0
1731070804.13,19.8,0.711,0.0
1731070804.63,19.8,0.840,0.0
1731070805.13,19.8,0.925,0.0
1731070805.63,20.5,0.936,0.0
1731070806.13,19.8,0.826,0.0
1731070806.63,19.8,0.904,0.0
1731070807.13,19.9,0.892,0.0
1731070807.63,20.5,0.915,0.0
1731070808.13,19.9,1.044,0.0
1731070808.63,19.8,1.229,0.0
1731070809.13,19.8,1.377,0.0
1731070809.63,20.5,1.097,0.0
1731070810.13,19.8,1.149,0.0
1731070810.63,19.8,1.358,0.0
1731070811.13,19.9,0.949,0.0
1731070811.63,19.8,0.636,0.0
1731070812.13,19.8,0.542,0.03125
1731070812.63,19.2,0.557,0.03225806451612903
1731070813.13,19.8,0.694,0.0
1731070813.63,20.5,0.757,0.0
1731070814.13,19.8,0.647,0.0
1731070814.63,19.8,0.859,0.0
1731070815.13,19.8,0.947,0.0
1731070815.63,19.8,0.773,0.03125
1731070816.13,19.8,0.783,0.0
1731070816.63,19.8,1.033,0.0
1731070817.13,19.8,0.809,0.0
1731070817.63,20.5,0.777,0.0
1731070818.13,19.8,1.094,0.0
1731070818.63,19.9,0.983,0.0
1731070819.13,19.8,0.983,0.0
1731070819.63,20.5,0.997,0.0
1731070820.13,19.8,1.216,0.0
1731070820.63,19.8,1.081,0.0
1731070821.13,19.8,0.984,0.0
1731070821.63,20.5,1.019,0.0
1731070822.13,19.8,1.282,0.0
1731070822.63,19.8,1.128,0.0
1731070823.13,19.8,1.457,0.0
1731070823.63,20.5,1.362,0.0
1731070824.13,19.8,1.020,0.0
1731070824.63,19.8,0.648,0.0
1731070825.13,19.9,0.848,0.0
1731070825.63,20.5,0.956,0.0
1731070826.13,19.8,0.737,0.0
1731070826.63,19.8,0.950,0.0
1731070827.13,19.8,0.818,0.0
1731070827.63,20.5,0.864,0.0
1731070828.13,19.8,0.886,0.0
1731070828.63,19.8,0.932,0.0
1731070829.13,19.8,1.127,0.0
1731070829.63,20.5,1.127,0.0
1731070830.13,19.8,0.954,0.0
1731070830.63,19.9,1.030,0.0
1731070831.13,19.8,1.183,0.0
1731070831.63,20.5,1.157,0.0
1731070832.13,19.8,1.217,0.0
1731070832.63,19.8,0.938,0.0
1731070833.13,19.8,0.576,0.0
1731070833.63,20.5,0.647,0.0
1731070834.13,19.8,0.622,0.0
1731070834.63,19.8,0.864,0.0
1731070835.13,19.8,0.736,0.0
1731070835.63,20.5,0.691,0.0
1731070836.13,19.8,1.035,0.0
1731070836.63,19.9,0.725,0.0
1731070837.13,19.8,0.698,0.0
1731070837.63,20.5,0.884,0.0
1731070838.13,19.2,0.911,0.03225806451612903
1731070838.63,19.2,1.040,0.03225806451612903
1731070839.13,19.9,0.813,0.0
1731070839.63,20.5,0.743,0.0
1731070840.13,19.8,1.073,0.0
1731070840.63,19.9,1.301,0.0
1731070841.13,19.8,1.059,0.0
1731070841.63,20.5,1.112,0.0
1731070842.13,19.8,0.901,0.0
1731070842.63,19.2,1.273,0.03225806451612903
1731070843.13,19.8,1.798,0.0
1731070843.63,20.5,1.161,0.0
1731070844.13,19.8,1.183,0.0
1731070844.63,19.8,1.212,0.0
1731070845.13,19.8,1.360,0.0
1731070845.63,19.8,0.784,0.0
1731070846.13,20.5,0.774,0.0
1731070846.63,19.8,0.953,0.0
1731070847.13,19.8,0.857,0.0
1731070847.63,20.5,0.999,0.0
1731070848.13,19.8,0.801,0.0
1731070848.63,19.8,0.972,0.0
