['time', 'x', 'y', 'z']
['1731071586.21', '5990.84', '6447.92', '0.0']
['1731071586.71', '5990.97', '6448.11', '0.0']
['1731071587.21', '5991.1', '6448.3', '0.0']
['1731071587.71', '5991.23', '6448.49', '0.0']
['1731071588.21', '5991.36', '6448.68', '0.0']
['1731071588.71', '5991.49', '6448.87', '0.0']
['1731071589.21', '5991.62', '6449.06', '0.0']
['1731071589.71', '5991.75', '6449.25', '0.0']
['1731071590.21', '5991.88', '6449.44', '0.0']
['1731071590.71', '5992.01', '6449.63', '0.0']
['1731071591.21', '5992.14', '6449.82', '0.0']
['1731071591.71', '5992.27', '6450.01', '0.0']
['1731071592.21', '5992.4', '6450.2', '0.0']
['1731071592.71', '5992.53', '6450.39', '0.0']
['1731071593.21', '5992.66', '6450.58', '0.0']
['1731071593.71', '5992.79', '6450.77', '0.0']
['1731071594.22', '5992.92', '6450.96', '0.0']
['1731071594.72', '5993.05', '6451.15', '0.0']
['1731071595.21', '5993.18', '6451.34', '0.0']
['1731071595.71', '5993.31', '6451.53', '0.0']
['1731071596.22', '5993.44', '6451.72', '0.0']
['1731071596.72', '5993.57', '6451.91', '0.0']
['1731071597.22', '5993.7', '6452.1', '0.0']
['1731071597.72', '5993.83', '6452.29', '0.0']
['1731071598.22', '5993.96', '6452.48', '0.0']
['1731071598.72', '5994.09', '6452.67', '0.0']
['1731071599.22', '5994.22', '6452.86', '0.0']
['1731071599.72', '5994.35', '6453.05', '0.0']
['1731071600.22', '5994.48', '6453.24', '0.0']
['1731071600.72', '5994.61', '6453.43', '0.0']
['1731071601.22', '5994.74', '6453.62', '0.0']
['1731071601.72', '5994.87', '6453.81', '0.0']
['1731071602.22', '5995.0', '6454.0', '0.0']
['1731071602.72', '5995.13', '6454.19', '0.0']
['1731071603.22', '5995.26', '6454.38', '0.0']
['1731071603.72', '5995.39', '6454.57', '0.0']
['1731071604.23', '5995.52', '6454.76', '0.0']
['1731071604.72', '5995.65', '6454.95', '0.0']
['1731071605.23', '5995.78', '6455.14', '0.0']
['1731071605.73', '5995.91', '6455.33', '0.0']
['1731071606.22', '5996.04', '6455.52', '0.0']
['1731071606.73', '5996.17', '6455.71', '0.0']
['1731071607.23', '5996.3', '6455.9', '0.0']
['1731071607.73', '5996.43', '6456.09', '0.0']
['1731071608.23', '5996.56', '6456.28', '0.0']
['1731071608.73', '5996.69', '6456.47', '0.0']
['1731071609.23', '5996.82', '6456.66', '0.0']
['1731071609.73', '5996.95', '6456.85', '0.0']
['1731071610.23', '5997.08', '6457.04', '0.0']
['1731071610.73', '5997.21', '6457.23', '0.0']
['1731071611.23', '5997.34', '6457.42', '0.0']
['1731071611.73', '5997.47', '6457.61', '0.0']
['1731071612.23', '5997.6', '6457.8', '0.0']
['1731071612.73', '5997.73', '6457.99', '0.0']
['1731071613.23', '5997.86', '6458.18', '0.0']
['1731071613.73', '5997.99', '6458.37', '0.0']
['1731071614.23', '5998.12', '6458.56', '0.0']
['1731071614.73', '5998.25', '6458.75', '0.0']
['1731071615.23', '5998.38', '6458.94', '0.0']
['1731071615.73', '5998.51', '6459.13', '0.0']
['1731071616.23', '5998.64', '6459.32', '0.0']
['1731071616.74', '5998.77', '6459.51', '0.0']
['1731071617.24', '5998.9', '6459.7', '0.0']
['1731071617.74', '5999.03', '6459.89', '0.0']
['1731071618.24', '5999.16', '6460.08', '0.0']
['1731071618.74', '5999.29', '6460.27', '0.0']
['1731071619.24', '5999.42', '6460.46', '0.0']
['1731071619.74', '5999.55', '6460.65', '0.0']
['1731071620.24', '5999.68', '6460.84', '0.0']
['1731071620.74', '5999.81', '6461.03', '0.0']
['1731071621.24', '5999.94', '6461.22', '0.0']
['1731071621.74', '6000.07', '6461.41', '0.0']
['1731071622.24', '6000.2', '6461.6', '0.0']
['1731071622.74', '6000.33', '6461.79', '0.0']
['1731071623.24', '6000.46', '6461.98', '0.0']
['1731071623.74', '6000.59', '6462.17', '0.0']
['1731071624.24', '6000.72', '6462.36', '0.0']
['1731071624.74', '6000.85', '6462.55', '0.0']
['1731071625.24', '6000.98', '6462.74', '0.0']
['1731071625.74', '6001.11', '6462.93', '0.0']
['1731071626.24', '6001.24', '6463.12', '0.0']
['1731071626.74', '6001.37', '6463.31', '0.0']
['1731071627.25', '6001.5', '6463.5', '0.0']
['1731071627.75', '6001.63', '6463.69', '0.0']
['1731071628.25', '6001.76', '6463.88', '0.0']
['1731071628.75', '6001.89', '6464.07', '0.0']
['1731071629.25', '6002.02', '6464.26', '0.0']
['1731071629.75', '6002.15', '6464.45', '0.0']
['1731071630.25', '6002.28', '6464.64', '0.0']
['1731071630.75', '6002.41', '6464.83', '0.0']
['1731071631.25', '6002.54', '6465.02', '0.0']
['1731071631.75', '6002.67', '6465.21', '0.0']
['1731071632.25', '6002.8', '6465.4', '0.0']
['1731071632.75', '6002.93', '6465.59', '0.0']
['1731071633.25', '6003.06', '6465.78', '0.0']
['1731071633.75', '6003.19', '6465.97', '0.0']
['1731071634.25', '6003.32', '6466.16', '0.0']
['1731071634.75', '6003.45', '6466.35', '0.0']
['1731071635.25', '6003.58', '6466.54', '0.0']
['1731071635.75', '6003.71', '6466.73', '0.0']
['1731071636.25', '6003.84', '6466.92', '0.0']
['1731071636.76', '6003.97', '6467.11', '0.0']
['1731071637.26', '6004.1', '6467.3', '0.0']
['1731071637.76', '6004.23', '6467.49', '0.0']
['1731071638.26', '6004.36', '6467.68', '0.0']
['1731071638.76', '6004.49', '6467.87', '0.0']
['1731071639.26', '6004.62', '6468.06', '0.0']
['1731071639.76', '6004.75', '6468.25', '0.0']
['1731071640.26', '6004.88', '6468.44', '0.0']
['1731071640.76', '6005.01', '6468.63', '0.0']
['1731071641.26', '6005.14', '6468.82', '0.0']
['1731071641.76', '6005.27', '6469.01', '0.0']
['1731071642.26', '6005.4', '6469.2', '0.0']
['1731071642.76', '6005.53', '6469.39', '0.0']
['1731071643.26', '6005.66', '6469.58', '0.0']
['1731071643.76', '6005.79', '6469.77', '0.0']
['1731071644.26', '6005.92', '6469.96', '0.0']
['1731071644.76', '6006.05', '6470.15', '0.0']
['1731071645.26', '6006.18', '6470.34', '0.0']
['1731071645.77', '6006.31', '6470.53', '0.0']
['1731071646.27', '6006.44', '6470.72', '0.0']
['1731071646.77', '6006.57', '6470.91', '0.0']
['1731071647.27', '6006.7', '6471.1', '0.0']
['1731071647.77', '6006.83', '6471.29', '0.0']
['1731071648.27', '6006.96', '6471.48', '0.0']
['1731071648.77', '6007.09', '6471.67', '0.0']
['1731071649.27', '6007.22', '6471.86', '0.0']
['1731071649.77', '6007.35', '6472.05', '0.0']
['1731071650.27', '6007.48', '6472.24', '0.0']
['1731071650.77', '6007.61', '6472.43', '0.0']
['1731071651.27', '6007.74', '6472.62', '0.0']
['1731071651.77', '6007.87', '6472.81', '0.0']
['1731071652.27', '6008.0', '6473.0', '0.0']
['1731071652.77', '6008.13', '6473.19', '0.0']
['1731071653.27', '6008.26', '6473.38', '0.0']
['1731071653.77', '6008.39', '6473.57', '0.0']
['1731071654.27', '6008.52', '6473.76', '0.0']
['1731071654.77', '6008.65', '6473.95', '0.0']
['1731071655.27', '6008.78', '6474.14', '0.0']
['1731071655.77', '6008.91', '6474.33', '0.0']
['1731071656.27', '6009.04', '6474.52', '0.0']
['1731071656.77', '6009.17', '6474.71', '0.0']
['1731071657.27', '6009.3', '6474.9', '0.0']
['1731071657.77', '6009.43', '6475.09', '0.0']
['1731071658.28', '6009.56', '6475.28', '0.0']
['1731071658.78', '6009.69', '6475.47', '0.0']
['1731071659.28', '6009.82', '6475.66', '0.0']
['1731071659.78', '6009.95', '6475.85', '0.0']
['1731071660.28', '6010.08', '6476.04', '0.0']
['1731071660.78', '6010.21', '6476.23', '0.0']
['1731071661.28', '6010.34', '6476.42', '0.0']
['1731071661.78', '6010.47', '6476.61', '0.0']
['1731071662.28', '6010.6', '6476.8', '0.0']
['1731071662.78', '6010.73', '6476.99', '0.0']
['1731071663.28', '6010.86', '6477.18', '0.0']
['1731071663.78', '6010.99', '6477.37', '0.0']
['1731071664.28', '6011.12', '6477.56', '0.0']
['1731071664.78', '6011.25', '6477.75', '0.0']
['1731071665.28', '6011.38', '6477.94', '0.0']
['1731071665.78', '6011.51', '6478.13', '0.0']
['1731071666.28', '6011.64', '6478.32', '0.0']
['1731071666.78', '6011.77', '6478.51', '0.0']
['1731071667.28', '6011.9', '6478.7', '0.0']
['1731071667.79', '6012.03', '6478.89', '0.0']
['1731071668.29', '6012.16', '6479.08', '0.0']
['1731071668.78', '6012.29', '6479.27', '0.0']
['1731071669.29', '6012.42', '6479.46', '0.0']
['1731071669.79', '6012.55', '6479.65', '0.0']
['1731071670.29', '6012.68', '6479.84', '0.0']
['1731071670.79', '6012.81', '6480.03', '0.0']
['1731071671.29', '6012.94', '6480.22', '0.0']
['1731071671.79', '6013.07', '6480.41', '0.0']
['1731071672.29', '6013.2', '6480.6', '0.0']
['1731071672.79', '6013.33', '6480.79', '0.0']
['1731071673.29', '6013.46', '6480.98', '0.0']
['1731071673.79', '6013.59', '6481.17', '0.0']
['1731071674.29', '6013.72', '6481.36', '0.0']
['1731071674.79', '6013.85', '6481.55', '0.0']
['1731071675.29', '6013.98', '6481.74', '0.0']
['1731071675.79', '6014.11', '6481.93', '0.0']
['1731071676.29', '6014.24', '6482.12', '0.0']
['1731071676.79', '6014.37', '6482.31', '0.0']
['1731071677.29', '6014.5', '6482.5', '0.0']
['1731071677.79', '6014.63', '6482.69', '0.0']
['1731071678.29', '6014.76', '6482.88', '0.0']
['1731071678.8', '6014.89', '6483.07', '0.0']
['1731071679.29', '6015.02', '6483.26', '0.0']
['1731071679.8', '6015.15', '6483.45', '0.0']
['1731071680.3', '6015.28', '6483.64', '0.0']
['1731071680.8', '6015.41', '6483.83', '0.0']
['1731071681.3', '6015.54', '6484.02', '0.0']
['1731071681.8', '6015.67', '6484.21', '0.0']
['1731071682.3', '6015.8', '6484.4', '0.0']
['1731071682.8', '6015.93', '6484.59', '0.0']
['1731071683.3', '6016.06', '6484.78', '0.0']
['1731071683.8', '6016.19', '6484.97', '0.0']
['1731071684.3', '6016.32', '6485.16', '0.0']
['1731071684.8', '6016.45', '6485.35', '0.0']
['1731071685.3', '6016.58', '6485.54', '0.0']
['1731071685.8', '6016.71', '6485.73', '0.0']
['1731071686.3', '6016.84', '6485.92', '0.0']
['1731071686.8', '6016.97', '6486.11', '0.0']
['1731071687.3', '6017.1', '6486.3', '0.0']
['1731071687.8', '6017.23', '6486.49', '0.0']
['1731071688.3', '6017.36', '6486.68', '0.0']
['1731071688.8', '6017.49', '6486.87', '0.0']
['1731071689.31', '6017.62', '6487.06', '0.0']
['1731071689.81', '6017.75', '6487.25', '0.0']
['1731071690.31', '6017.88', '6487.44', '0.0']
['1731071690.81', '6018.01', '6487.63', '0.0']
['1731071691.31', '6018.14', '6487.82', '0.0']
['1731071691.81', '6018.27', '6488.01', '0.0']
['1731071692.31', '6018.4', '6488.2', '0.0']
['1731071692.81', '6018.53', '6488.39', '0.0']
['1731071693.31', '6018.66', '6488.58', '0.0']
['1731071693.81', '6018.79', '6488.77', '0.0']
['1731071694.31', '6018.92', '6488.96', '0.0']
['1731071694.81', '6019.05', '6489.15', '0.0']
['1731071695.31', '6019.18', '6489.34', '0.0']
['1731071695.81', '6019.31', '6489.53', '0.0']
['1731071696.31', '6019.44', '6489.72', '0.0']
['1731071696.81', '6019.57', '6489.91', '0.0']
['1731071697.31', '6019.7', '6490.1', '0.0']
['1731071697.81', '6019.83', '6490.29', '0.0']
['1731071698.31', '6019.96', '6490.48', '0.0']
['1731071698.81', '6020.09', '6490.67', '0.0']
['1731071699.31', '6020.22', '6490.86', '0.0']
['1731071699.81', '6020.35', '6491.05', '0.0']
['1731071700.31', '6020.48', '6491.24', '0.0']
['1731071700.82', '6020.61', '6491.43', '0.0']
['1731071701.31', '6020.74', '6491.62', '0.0']
['1731071701.81', '6020.87', '6491.81', '0.0']
['1731071702.31', '6021.0', '6492.0', '0.0']
['1731071702.81', '6021.13', '6492.19', '0.0']
['1731071703.32', '6021.26', '6492.38', '0.0']
['1731071703.82', '6021.39', '6492.57', '0.0']
['1731071704.32', '6021.52', '6492.76', '0.0']
['1731071704.82', '6021.65', '6492.95', '0.0']
['1731071705.32', '6021.78', '6493.14', '0.0']
['1731071705.82', '6021.91', '6493.33', '0.0']
['1731071706.32', '6022.04', '6493.52', '0.0']
['1731071706.82', '6022.17', '6493.71', '0.0']
['1731071707.32', '6022.3', '6493.9', '0.0']
['1731071707.82', '6022.43', '6494.09', '0.0']
['1731071708.32', '6022.56', '6494.28', '0.0']
['1731071708.82', '6022.69', '6494.47', '0.0']
['1731071709.32', '6022.82', '6494.66', '0.0']
['1731071709.82', '6022.95', '6494.85', '0.0']
['1731071710.32', '6023.08', '6495.04', '0.0']
['1731071710.82', '6023.21', '6495.23', '0.0']
['1731071711.32', '6023.34', '6495.42', '0.0']
['1731071711.82', '6023.47', '6495.61', '0.0']
['1731071712.32', '6023.6', '6495.8', '0.0']
['1731071712.83', '6023.73', '6495.99', '0.0']
['1731071713.33', '6023.86', '6496.18', '0.0']
['1731071713.83', '6023.99', '6496.37', '0.0']
['1731071714.33', '6024.12', '6496.56', '0.0']
['1731071714.83', '6024.25', '6496.75', '0.0']
['1731071715.33', '6024.38', '6496.94', '0.0']
['1731071715.83', '6024.51', '6497.13', '0.0']
['1731071716.33', '6024.64', '6497.32', '0.0']
['1731071716.83', '6024.77', '6497.51', '0.0']
['1731071717.33', '6024.9', '6497.7', '0.0']
['1731071717.83', '6025.03', '6497.89', '0.0']
['1731071718.33', '6025.16', '6498.08', '0.0']
['1731071718.83', '6025.29', '6498.27', '0.0']
['1731071719.33', '6025.42', '6498.46', '0.0']
['1731071719.83', '6025.55', '6498.65', '0.0']
['1731071720.33', '6025.68', '6498.84', '0.0']
['1731071720.83', '6025.81', '6499.03', '0.0']
['1731071721.33', '6025.94', '6499.22', '0.0']
['1731071721.83', '6026.07', '6499.41', '0.0']
['1731071722.33', '6026.2', '6499.6', '0.0']
['1731071722.83', '6026.33', '6499.79', '0.0']
['1731071723.33', '6026.46', '6499.98', '0.0']
['1731071723.84', '6026.59', '6500.17', '0.0']
['1731071724.34', '6026.72', '6500.36', '0.0']
['1731071724.84', '6026.85', '6500.55', '0.0']
['1731071725.34', '6026.98', '6500.74', '0.0']
['1731071725.84', '6027.11', '6500.93', '0.0']
['1731071726.34', '6027.24', '6501.12', '0.0']
['1731071726.84', '6027.37', '6501.31', '0.0']
['1731071727.34', '6027.5', '6501.5', '0.0']
['1731071727.84', '6027.63', '6501.69', '0.0']
['1731071728.34', '6027.76', '6501.88', '0.0']
['1731071728.84', '6027.89', '6502.07', '0.0']
['1731071729.34', '6028.02', '6502.26', '0.0']
['1731071729.84', '6028.15', '6502.45', '0.0']
['1731071730.34', '6028.28', '6502.64', '0.0']
['1731071730.84', '6028.41', '6502.83', '0.0']
['1731071731.34', '6028.54', '6503.02', '0.0']
['1731071731.84', '6028.67', '6503.21', '0.0']
['1731071732.34', '6028.8', '6503.4', '0.0']
['1731071732.84', '6028.93', '6503.59', '0.0']
['1731071733.34', '6029.06', '6503.78', '0.0']
['1731071733.84', '6029.19', '6503.97', '0.0']
['1731071734.35', '6029.32', '6504.16', '0.0']
['1731071734.85', '6029.45', '6504.35', '0.0']
['1731071735.34', '6029.58', '6504.54', '0.0']
['1731071735.85', '6029.71', '6504.73', '0.0']
['1731071736.35', '6029.84', '6504.92', '0.0']
['1731071736.85', '6029.97', '6505.11', '0.0']
['1731071737.35', '6030.1', '6505.3', '0.0']
['1731071737.85', '6030.23', '6505.49', '0.0']
['1731071738.35', '6030.36', '6505.68', '0.0']
['1731071738.85', '6030.49', '6505.87', '0.0']
['1731071739.35', '6030.62', '6506.06', '0.0']
['1731071739.85', '6030.75', '6506.25', '0.0']
['1731071740.35', '6030.88', '6506.44', '0.0']
['1731071740.85', '6031.01', '6506.63', '0.0']
['1731071741.35', '6031.14', '6506.82', '0.0']
['1731071741.85', '6031.27', '6507.01', '0.0']
['1731071742.35', '6031.4', '6507.2', '0.0']
['1731071742.85', '6031.53', '6507.39', '0.0']
['1731071743.35', '6031.66', '6507.58', '0.0']
['1731071743.85', '6031.79', '6507.77', '0.0']
['1731071744.35', '6031.92', '6507.96', '0.0']
['1731071744.85', '6032.05', '6508.15', '0.0']
['1731071745.35', '6032.18', '6508.34', '0.0']
['1731071745.85', '6032.31', '6508.53', '0.0']
['1731071746.36', '6032.44', '6508.72', '0.0']
['1731071746.86', '6032.57', '6508.91', '0.0']
['1731071747.36', '6032.7', '6509.1', '0.0']
['1731071747.86', '6032.83', '6509.29', '0.0']
['1731071748.36', '6032.96', '6509.48', '0.0']
['1731071748.86', '6033.09', '6509.67', '0.0']
['1731071749.36', '6033.22', '6509.86', '0.0']
['1731071749.86', '6033.35', '6510.05', '0.0']
['1731071750.36', '6033.48', '6510.24', '0.0']
['1731071750.86', '6033.61', '6510.43', '0.0']
['1731071751.36', '6033.74', '6510.62', '0.0']
['1731071751.86', '6033.87', '6510.81', '0.0']
['1731071752.36', '6034.0', '6511.0', '0.0']
['1731071752.86', '6034.13', '6511.19', '0.0']
['1731071753.36', '6034.26', '6511.38', '0.0']
['1731071753.86', '6034.39', '6511.57', '0.0']
['1731071754.36', '6034.52', '6511.76', '0.0']
['1731071754.86', '6034.65', '6511.95', '0.0']
['1731071755.36', '6034.78', '6512.14', '0.0']
['1731071755.86', '6034.91', '6512.33', '0.0']
['1731071756.37', '6035.04', '6512.52', '0.0']
['1731071756.87', '6035.17', '6512.71', '0.0']
['1731071757.37', '6035.3', '6512.9', '0.0']
['1731071757.87', '6035.43', '6513.09', '0.0']
['1731071758.37', '6035.56', '6513.28', '0.0']
['1731071758.87', '6035.69', '6513.47', '0.0']
['1731071759.37', '6035.82', '6513.66', '0.0']
['1731071759.87', '6035.95', '6513.85', '0.0']
['1731071760.37', '6036.08', '6514.04', '0.0']
['1731071760.87', '6036.21', '6514.23', '0.0']
['1731071761.37', '6036.34', '6514.42', '0.0']
['1731071761.87', '6036.47', '6514.61', '0.0']
['1731071762.37', '6036.6', '6514.8', '0.0']
['1731071762.87', '6036.73', '6514.99', '0.0']
['1731071763.38', '6036.86', '6515.18', '0.0']
['1731071763.88', '6036.99', '6515.37', '0.0']
['1731071764.38', '6037.12', '6515.56', '0.0']
['1731071764.88', '6037.25', '6515.75', '0.0']
['1731071765.38', '6037.38', '6515.94', '0.0']
['1731071765.88', '6037.51', '6516.13', '0.0']
['1731071766.38', '6037.64', '6516.32', '0.0']
['1731071766.88', '6037.77', '6516.51', '0.0']
['1731071767.38', '6037.9', '6516.7', '0.0']
['1731071767.88', '6038.03', '6516.89', '0.0']
['1731071768.38', '6038.16', '6517.08', '0.0']
['1731071768.88', '6038.29', '6517.27', '0.0']
['1731071769.38', '6038.42', '6517.46', '0.0']
['1731071769.88', '6038.55', '6517.65', '0.0']
['1731071770.38', '6038.68', '6517.84', '0.0']
['1731071770.88', '6038.81', '6518.03', '0.0']
['1731071771.38', '6038.94', '6518.22', '0.0']
['1731071771.88', '6039.07', '6518.41', '0.0']
['1731071772.38', '6039.2', '6518.6', '0.0']
['1731071772.88', '6039.33', '6518.79', '0.0']
['1731071773.39', '6039.46', '6518.98', '0.0']
['1731071773.89', '6039.59', '6519.17', '0.0']
['1731071774.39', '6039.72', '6519.36', '0.0']
['1731071774.89', '6039.85', '6519.55', '0.0']
['1731071775.39', '6039.98', '6519.74', '0.0']
['1731071775.89', '6040.11', '6519.93', '0.0']['time', 'x', 'y', 'z']
['1731071778.02', '6040.5', '6520.5', '0.0']
['1731071778.51', '6040.63', '6520.69', '0.0']
['1731071779.01', '6040.76', '6520.88', '0.0']
['1731071779.51', '6040.89', '6521.07', '0.0']
['1731071780.01', '6041.02', '6521.26', '0.0']
['1731071780.51', '6041.15', '6521.45', '0.0']
['1731071781.01', '6041.28', '6521.64', '0.0']
['1731071781.52', '6041.41', '6521.83', '0.0']
['1731071782.02', '6041.54', '6522.02', '0.0']
['1731071782.52', '6041.67', '6522.21', '0.0']
['1731071783.02', '6041.8', '6522.4', '0.0']
['1731071783.52', '6041.93', '6522.59', '0.0']
['1731071784.02', '6042.06', '6522.78', '0.0']
['1731071784.52', '6042.19', '6522.97', '0.0']
['1731071785.02', '6042.32', '6523.16', '0.0']
['1731071785.52', '6042.45', '6523.35', '0.0']
['1731071786.02', '6042.58', '6523.54', '0.0']
['1731071786.52', '6042.71', '6523.73', '0.0']
['1731071787.02', '6042.84', '6523.92', '0.0']
['1731071787.52', '6042.97', '6524.11', '0.0']
['1731071788.02', '6043.1', '6524.3', '0.0']
['1731071788.52', '6043.23', '6524.49', '0.0']
['1731071789.02', '6043.36', '6524.68', '0.0']
['1731071789.52', '6043.49', '6524.87', '0.0']
['1731071790.02', '6043.62', '6525.06', '0.0']
['1731071790.52', '6043.75', '6525.25', '0.0']
['1731071791.02', '6043.88', '6525.44', '0.0']
['1731071791.52', '6044.01', '6525.63', '0.0']
['1731071792.02', '6044.14', '6525.82', '0.0']
['1731071792.52', '6044.27', '6526.01', '0.0']
['1731071793.03', '6044.4', '6526.2', '0.0']
['1731071793.53', '6044.53', '6526.39', '0.0']
['1731071794.03', '6044.66', '6526.58', '0.0']
['1731071794.53', '6044.79', '6526.77', '0.0']
['1731071795.03', '6044.92', '6526.96', '0.0']
['1731071795.53', '6045.05', '6527.15', '0.0']
['1731071796.03', '6045.18', '6527.34', '0.0']
['1731071796.53', '6045.31', '6527.53', '0.0']
['1731071797.03', '6045.44', '6527.72', '0.0']
['1731071797.53', '6045.57', '6527.91', '0.0']
['1731071798.03', '6045.7', '6528.1', '0.0']
['1731071798.53', '6045.83', '6528.29', '0.0']
['1731071799.03', '6045.96', '6528.48', '0.0']
['1731071799.53', '6046.09', '6528.67', '0.0']
['1731071800.03', '6046.22', '6528.86', '0.0']
['1731071800.53', '6046.35', '6529.05', '0.0']
['1731071801.03', '6046.48', '6529.24', '0.0']
['1731071801.53', '6046.61', '6529.43', '0.0']
['1731071802.03', '6046.74', '6529.62', '0.0']
['1731071802.53', '6046.87', '6529.81', '0.0']
['1731071803.03', '6047.0', '6530.0', '0.0']
['1731071803.53', '6047.13', '6530.19', '0.0']
['1731071804.03', '6047.26', '6530.38', '0.0']
['1731071804.53', '6047.39', '6530.57', '0.0']
['1731071805.04', '6047.52', '6530.76', '0.0']
['1731071805.54', '6047.65', '6530.95', '0.0']
['1731071806.04', '6047.78', '6531.14', '0.0']
['1731071806.54', '6047.91', '6531.33', '0.0']
['1731071807.04', '6048.04', '6531.52', '0.0']
['1731071807.54', '6048.17', '6531.71', '0.0']
['1731071808.04', '6048.3', '6531.9', '0.0']
['1731071808.54', '6048.43', '6532.09', '0.0']
['1731071809.04', '6048.56', '6532.28', '0.0']
['1731071809.54', '6048.69', '6532.47', '0.0']
['1731071810.04', '6048.82', '6532.66', '0.0']
['1731071810.54', '6048.95', '6532.85', '0.0']
['1731071811.04', '6049.08', '6533.04', '0.0']
['1731071811.54', '6049.21', '6533.23', '0.0']
['1731071812.04', '6049.34', '6533.42', '0.0']
['1731071812.54', '6049.47', '6533.61', '0.0']
['1731071813.04', '6049.6', '6533.8', '0.0']
['1731071813.54', '6049.73', '6533.99', '0.0']
['1731071814.04', '6049.86', '6534.18', '0.0']
['1731071814.54', '6049.99', '6534.37', '0.0']
['1731071815.05', '6050.12', '6534.56', '0.0']
['1731071815.55', '6050.25', '6534.75', '0.0']
['1731071816.05', '6050.38', '6534.94', '0.0']
['1731071816.55', '6050.51', '6535.13', '0.0']
['1731071817.05', '6050.64', '6535.32', '0.0']
['1731071817.55', '6050.77', '6535.51', '0.0']
['1731071818.05', '6050.9', '6535.7', '0.0']
['1731071818.55', '6051.03', '6535.89', '0.0']
['1731071819.05', '6051.16', '6536.08', '0.0']
['1731071819.55', '6051.29', '6536.27', '0.0']
['1731071820.05', '6051.42', '6536.46', '0.0']
['1731071820.55', '6051.55', '6536.65', '0.0']
['1731071821.05', '6051.68', '6536.84', '0.0']
['1731071821.55', '6051.81', '6537.03', '0.0']
['1731071822.05', '6051.94', '6537.22', '0.0']
['1731071822.55', '6052.07', '6537.41', '0.0']
['1731071823.05', '6052.2', '6537.6', '0.0']
['1731071823.55', '6052.33', '6537.79', '0.0']
['1731071824.06', '6052.46', '6537.98', '0.0']
['1731071824.56', '6052.59', '6538.17', '0.0']
['1731071825.06', '6052.72', '6538.36', '0.0']
['1731071825.56', '6052.85', '6538.55', '0.0']
['1731071826.06', '6052.98', '6538.74', '0.0']
['1731071826.56', '6053.11', '6538.93', '0.0']
['1731071827.06', '6053.24', '6539.12', '0.0']
['1731071827.56', '6053.37', '6539.31', '0.0']
['1731071828.06', '6053.5', '6539.5', '0.0']
['1731071828.56', '6053.63', '6539.69', '0.0']
['1731071829.06', '6053.76', '6539.88', '0.0']
['1731071829.56', '6053.89', '6540.07', '0.0']
['1731071830.06', '6054.02', '6540.26', '0.0']
['1731071830.56', '6054.15', '6540.45', '0.0']
['1731071831.06', '6054.28', '6540.64', '0.0']
['1731071831.56', '6054.41', '6540.83', '0.0']
['1731071832.06', '6054.54', '6541.02', '0.0']
['1731071832.56', '6054.67', '6541.21', '0.0']
['1731071833.06', '6054.8', '6541.4', '0.0']
['1731071833.56', '6054.93', '6541.59', '0.0']
['1731071834.06', '6055.06', '6541.78', '0.0']
['1731071834.56', '6055.19', '6541.97', '0.0']
['1731071835.06', '6055.32', '6542.16', '0.0']
['1731071835.56', '6055.45', '6542.35', '0.0']
['1731071836.06', '6055.58', '6542.54', '0.0']
['1731071836.57', '6055.71', '6542.73', '0.0']
['1731071837.07', '6055.84', '6542.92', '0.0']
['1731071837.57', '6055.97', '6543.11', '0.0']
['1731071838.07', '6056.1', '6543.3', '0.0']
['1731071838.57', '6056.23', '6543.49', '0.0']
['1731071839.07', '6056.36', '6543.68', '0.0']
['1731071839.57', '6056.49', '6543.87', '0.0']
['1731071840.07', '6056.62', '6544.06', '0.0']
['1731071840.57', '6056.75', '6544.25', '0.0']
['1731071841.07', '6056.88', '6544.44', '0.0']
['1731071841.57', '6057.01', '6544.63', '0.0']
['1731071842.07', '6057.14', '6544.82', '0.0']
['1731071842.58', '6057.27', '6545.01', '0.0']
['1731071843.07', '6057.4', '6545.2', '0.0']
['1731071843.57', '6057.53', '6545.39', '0.0']
['1731071844.08', '6057.66', '6545.58', '0.0']
['1731071844.58', '6057.79', '6545.77', '0.0']
['1731071845.08', '6057.92', '6545.96', '0.0']
['1731071845.58', '6058.05', '6546.15', '0.0']
['1731071846.08', '6058.18', '6546.34', '0.0']
['1731071846.58', '6058.31', '6546.53', '0.0']
['1731071847.08', '6058.44', '6546.72', '0.0']
['1731071847.58', '6058.57', '6546.91', '0.0']
['1731071848.08', '6058.7', '6547.1', '0.0']
['1731071848.58', '6058.83', '6547.29', '0.0']
['1731071849.08', '6058.96', '6547.48', '0.0']
['1731071849.58', '6059.09', '6547.67', '0.0']
['1731071850.08', '6059.22', '6547.86', '0.0']
['1731071850.58', '6059.35', '6548.05', '0.0']
['1731071851.08', '6059.48', '6548.24', '0.0']
['1731071851.58', '6059.61', '6548.43', '0.0']
['1731071852.09', '6059.74', '6548.62', '0.0']
['1731071852.59', '6059.87', '6548.81', '0.0']
['1731071853.09', '6060.0', '6549.0', '0.0']
['1731071853.59', '6060.13', '6549.19', '0.0']
['1731071854.09', '6060.26', '6549.38', '0.0']
['1731071854.59', '6060.39', '6549.57', '0.0']
['1731071855.09', '6060.52', '6549.76', '0.0']
['1731071855.59', '6060.65', '6549.95', '0.0']
['1731071856.09', '6060.78', '6550.14', '0.0']
