Time,Delay
1731068772.525,1.4
1731068773.024,1.41
1731068773.524,0.747
1731068774.026,0.866
1731068774.526,0.791
1731068775.027,1.02
1731068775.528,1.17
1731068776.029,0.802
1731068776.531,1.07
1731068777.032,1.37
1731068777.533,0.867
1731068778.035,1.57
1731068778.537,1.04
1731068779.037,0.926
1731068779.538,1.06
1731068780.044,6.04
1731068780.539,1.13
1731068781.04,1.88
1731068781.542,2.73
1731068782.043,2.23
1731068782.545,2.2
1731068783.046,3.79
1731068783.544,0.882
1731068784.058,0.669
1731068784.571,0.961
1731068785.072,1.63
1731068785.574,2.58
1731068786.073,1.07
1731068786.575,0.926
1731068787.075,1.55
1731068787.577,1.53
1731068788.078,1.01
1731068788.578,0.866
1731068789.083,0.714
1731068789.594,0.704
1731068790.106,0.795
1731068790.619,0.895
1731068791.13,0.857
1731068791.642,1.03
1731068792.144,1.28
1731068792.644,0.754
1731068793.151,5.0
1731068793.648,1.34
1731068794.148,0.927
1731068794.649,0.854
1731068795.162,1.03
1731068795.664,1.29
1731068796.164,0.838
1731068796.667,0.996
1731068797.167,1.09
1731068797.668,0.936
1731068798.169,1.65
1731068798.67,0.82
1731068799.196,1.65
1731068799.703,7.17
1731068800.197,0.961
1731068800.698,0.868
1731068801.211,1.03
1731068801.711,1.35
1731068802.212,0.769
1731068802.714,1.0
1731068803.215,1.35
1731068803.716,0.778
1731068804.218,1.05
1731068804.724,5.69
1731068805.22,0.778
1731068805.722,0.809
1731068806.234,0.965
1731068806.736,1.54
1731068807.237,0.845
1731068807.738,0.745
1731068808.251,1.03
1731068808.751,1.5
1731068809.252,0.937
1731068809.752,0.888
1731068810.266,1.02
1731068810.768,1.3
1731068811.275,7.37
1731068811.769,0.88
1731068812.282,1.07
1731068812.784,1.4
1731068813.284,0.896
1731068813.787,1.03
1731068814.287,1.47
1731068814.788,0.862
1731068815.288,1.1
1731068815.79,0.79
1731068816.315,1.52
1731068816.817,2.21
1731068817.319,3.14
1731068817.818,1.23
1731068818.318,1.05
1731068818.821,2.56
1731068819.32,1.08
1731068819.821,1.16
1731068820.321,0.911
1731068820.821,0.868
1731068821.322,0.825
1731068821.85,0.792
1731068822.362,1.09
1731068822.863,1.31
1731068823.364,0.714
1731068823.871,5.14
1731068824.367,1.09
1731068824.867,0.946
1731068825.371,0.743
1731068825.871,1.19
1731068826.371,0.985
1731068826.872,0.857
1731068827.386,1.02
1731068827.888,1.49
1731068828.388,0.914
1731068828.89,1.91
1731068829.39,0.844
1731068829.916,1.24
1731068830.416,1.0
1731068830.916,1.34
1731068831.416,0.85
1731068831.916,1.02
1731068832.417,0.967
1731068832.918,1.16
1731068833.419,0.961
1731068833.92,1.46
1731068834.42,0.744
1731068834.939,0.997
1731068835.442,3.61
1731068835.94,0.818
1731068836.443,1.12
1731068836.943,1.05
1731068837.444,1.14
1731068837.944,1.06
1731068838.445,0.889
1731068838.945,0.86
1731068839.451,0.794
1731068839.964,0.772
1731068840.464,1.04
1731068840.971,7.57
1731068841.465,0.87
1731068841.965,0.759
1731068842.49,1.03
1731068842.991,1.32
1731068843.492,0.826
1731068843.994,0.868
1731068844.507,1.01
1731068845.006,0.996
1731068845.507,1.05
1731068846.008,1.04
1731068846.509,1.0
1731068847.012,3.88
1731068847.512,1.35
1731068848.012,1.03
1731068848.513,0.935
1731068849.013,0.942
1731068849.513,1.0
1731068850.014,0.83
1731068850.523,0.938
1731068851.024,1.44
1731068851.524,0.766
1731068852.031,4.96
1731068852.527,1.18
1731068853.027,0.917
1731068853.528,1.12
1731068854.029,1.75
1731068854.53,0.871
1731068855.035,1.02
1731068855.536,1.39
1731068856.037,0.746
1731068856.538,0.905
1731068857.038,0.827
1731068857.562,0.999
1731068858.064,1.52
1731068858.564,0.868
1731068859.066,0.778
1731068859.578,0.765
1731068860.091,1.08
1731068860.592,1.25
1731068861.093,0.962
1731068861.594,0.873
1731068862.11,1.13
1731068862.612,1.35
1731068863.113,0.952
1731068863.612,0.963
1731068864.115,3.1
1731068864.613,0.875
1731068865.114,0.955
1731068865.614,0.774
1731068866.116,1.98
1731068866.618,1.62
1731068867.117,0.996
1731068867.618,0.92
1731068868.12,1.24
1731068868.62,1.57
1731068869.121,0.89
1731068869.621,1.17
1731068870.123,1.07
1731068870.625,1.76
1731068871.125,0.978
1731068871.625,1.14
1731068872.126,1.01
1731068872.626,1.11
1731068873.127,1.3
1731068873.629,1.46
1731068874.129,1.05
1731068874.629,1.06
1731068875.13,0.872
1731068875.642,0.987
1731068876.144,1.44
1731068876.644,0.801
1731068877.147,0.805
1731068877.658,0.901
1731068878.159,1.7
1731068878.66,0.885
1731068879.167,5.39
1731068879.664,1.75
1731068880.164,0.995
1731068880.665,1.08
1731068881.166,1.05
1731068881.666,0.895
1731068882.171,1.13
1731068882.672,1.43
1731068883.172,0.681
1731068883.678,3.92
1731068884.176,1.63
1731068884.677,0.887
1731068885.179,0.954
1731068885.68,1.2
1731068886.18,0.815
1731068886.683,1.08
1731068887.185,1.41
1731068887.685,0.984
1731068888.186,0.868
1731068888.699,1.27
1731068889.202,3.9
1731068889.701,0.918
1731068890.202,0.873
1731068890.702,0.794
1731068891.227,1.21
1731068891.728,1.68
1731068892.229,1.56
1731068892.73,0.958
1731068893.233,1.49
1731068893.732,1.07
1731068894.233,0.769
1731068894.747,1.32
1731068895.249,2.38
1731068895.755,7.63
1731068896.25,1.18
1731068896.75,0.951
1731068897.251,1.91
1731068897.753,3.64
1731068898.252,1.38
1731068898.752,0.846
1731068899.258,0.774
1731068899.77,1.14
1731068900.272,1.73
1731068900.774,1.99
1731068901.274,1.2
1731068901.774,1.0
1731068902.275,0.975
1731068902.775,1.07
1731068903.276,0.946
1731068903.776,0.777
1731068904.283,1.04
1731068904.784,1.43
1731068905.284,0.861
1731068905.791,4.91
1731068906.288,0.782
1731068906.815,4.88
1731068907.313,0.908
1731068907.813,0.834
1731068908.315,1.19
1731068908.816,1.11
1731068909.317,0.797
1731068909.819,1.17
1731068910.32,1.08
1731068910.82,0.774
1731068911.323,0.999
1731068911.824,1.42
1731068912.324,0.825
1731068912.827,0.995
1731068913.328,1.22
1731068913.828,1.06
1731068914.329,1.14
1731068914.829,0.94
1731068915.33,0.897
1731068915.834,0.813
1731068916.346,1.01
1731068916.849,2.99
1731068917.347,0.825
1731068917.851,1.06
1731068918.351,1.37
1731068918.852,0.795
1731068919.354,0.992
1731068919.856,1.31
1731068920.357,0.767
1731068920.856,0.877
1731068921.37,0.905
1731068921.871,1.06
1731068922.379,7.9
1731068922.872,0.849
1731068923.386,0.917
1731068923.887,1.06
1731068924.388,0.855
1731068924.891,0.877
1731068925.392,2.08
1731068925.892,0.989
1731068926.392,0.979
1731068926.892,0.831
1731068927.418,0.705
1731068927.931,0.964
1731068928.431,1.48
1731068928.933,1.94
1731068929.433,0.962
1731068929.934,0.881
1731068930.435,0.872
1731068930.939,1.17
1731068931.44,1.7
1731068931.94,1.42
1731068932.442,1.34
1731068932.943,1.21
1731068933.446,2.74
1731068933.953,9.16
1731068934.446,1.77
1731068934.948,3.29
1731068935.449,3.07
1731068935.949,2.27
1731068936.45,2.7
1731068936.953,3.36
1731068937.452,2.39
1731068937.953,1.63
1731068938.459,6.29
1731068938.955,2.35
1731068939.457,2.27
1731068939.955,0.798
1731068940.475,1.32
1731068940.976,1.63
1731068941.478,1.51
1731068941.978,0.961
1731068942.48,1.31
1731068942.979,0.855
1731068943.483,1.3
1731068943.986,3.41
1731068944.485,0.91
1731068944.984,0.782
1731068945.5,0.851
1731068945.999,1.09
1731068946.499,0.966
1731068947.0,0.832
1731068947.514,1.49
1731068948.016,1.21
1731068948.516,0.781
1731068949.018,1.06
1731068949.52,1.51
1731068950.026,7.01
1731068950.521,0.848
1731068951.035,1.29
1731068951.536,1.25
1731068952.036,0.913
1731068952.538,0.709
1731068953.051,0.989
1731068953.552,1.43
1731068954.052,0.756
1731068954.555,1.25
1731068955.056,1.34
1731068955.557,2.29
1731068956.057,0.916
1731068956.56,3.86
1731068957.057,0.925
1731068957.557,0.872
1731068958.058,0.877
1731068958.586,1.12
1731068959.087,1.25
1731068959.588,0.895
1731068960.091,1.03
1731068960.591,1.19
1731068961.092,0.848
1731068961.603,4.93
1731068962.099,1.25
1731068962.601,1.74
1731068963.102,0.913
1731068963.602,0.904
1731068964.103,0.986
1731068964.603,1.24
1731068965.105,0.752
1731068965.627,1.15
1731068966.129,2.68
1731068966.63,2.72
1731068967.132,3.77
1731068967.631,1.34
1731068968.132,1.49
1731068968.633,1.65
1731068969.134,0.727
1731068969.658,0.823
1731068970.17,0.778
1731068970.682,0.81
1731068971.199,1.07
1731068971.699,0.891
1731068972.218,1.26
1731068972.719,1.8
1731068973.221,1.06
1731068973.721,1.09
1731068974.222,0.937
1731068974.723,1.41
1731068975.224,1.03
1731068975.729,6.17
1731068976.226,1.14
1731068976.726,1.03
1731068977.226,0.964
1731068977.727,1.45
1731068978.228,1.05
1731068978.729,0.988
1731068979.229,1.21
1731068979.729,0.943
1731068980.235,6.64
1731068980.73,0.802
1731068981.242,0.999
1731068981.744,1.14
1731068982.244,1.22
1731068982.744,0.938
1731068983.245,1.33
1731068983.745,0.849
1731068984.251,1.06
1731068984.751,1.41
1731068985.255,2.51
1731068985.754,1.11
1731068986.254,1.19
1731068986.756,1.43
1731068987.257,1.0
1731068987.757,0.731
1731068988.283,1.3
1731068988.784,1.65
1731068989.284,1.0
1731068989.785,0.822
1731068990.298,0.728
1731068990.81,0.808
1731068991.323,1.09
1731068991.824,1.05
1731068992.324,0.892
1731068992.83,6.84
1731068993.325,0.729
1731068993.855,5.47
1731068994.352,1.77
1731068994.853,0.919
1731068995.353,0.859
1731068995.867,0.974
1731068996.367,1.02
1731068996.867,0.889
1731068997.37,0.91
1731068997.873,1.4
1731068998.373,0.793
1731068998.874,0.746
1731068999.387,0.873
1731068999.899,1.39
1731069000.405,6.8
1731069000.901,0.887
1731069001.403,1.19
1731069001.905,1.51
1731069002.404,0.697
1731069002.907,0.994
1731069003.408,1.38
1731069003.908,1.17
1731069004.409,1.49
1731069004.914,5.67
1731069005.41,0.914
1731069005.915,1.05
1731069006.416,1.56
1731069006.917,0.891
1731069007.418,0.923
1731069007.932,0.858
1731069008.442,0.897
1731069008.944,1.41
1731069009.444,1.16
1731069009.945,1.57
1731069010.447,1.42
1731069010.955,8.74
1731069011.449,1.11
1731069011.95,0.81
1731069012.451,0.849
1731069012.951,1.19
1731069013.452,1.03
1731069013.953,1.07
1731069014.454,0.944
1731069014.954,0.832
1731069015.483,0.93
1731069015.984,1.46
1731069016.486,2.04
1731069016.985,0.997
1731069017.486,0.815
1731069018.011,1.23
1731069018.513,1.52
1731069019.013,0.898
1731069019.515,1.05
1731069020.016,1.49
1731069020.516,1.07
1731069021.017,0.867
1731069021.53,1.04
1731069022.031,1.06
1731069022.532,0.916
1731069023.039,7.29
1731069023.533,1.01
1731069024.033,0.881
1731069024.533,0.848
1731069025.05,0.777
1731069025.562,0.957
1731069026.063,1.41
1731069026.565,1.83
1731069027.066,0.951
1731069027.567,1.05
1731069028.067,0.867
1731069028.57,0.883
1731069029.072,1.81
1731069029.572,0.732
1731069030.075,1.49
1731069030.575,1.16
1731069031.077,0.928
1731069031.577,1.03
1731069032.077,0.869
1731069032.577,0.923
1731069033.083,0.953
1731069033.586,3.0
1731069034.084,0.909
1731069034.586,1.05
1731069035.085,0.846
1731069035.586,0.848
1731069036.091,0.794
1731069036.602,0.713
1731069037.114,1.23
1731069037.616,1.42
1731069038.117,0.863
1731069038.619,1.09
1731069039.12,1.46
1731069039.626,7.18
1731069040.121,0.804
1731069040.636,2.45
1731069041.138,3.38
1731069041.638,2.21
1731069042.137,0.862
1731069042.638,0.796
1731069043.138,1.01
1731069043.639,1.15
1731069044.14,0.885
1731069044.667,1.31
1731069045.168,1.45
1731069045.669,2.06
1731069046.169,0.926
1731069046.67,0.838
1731069047.195,1.08
1731069047.696,1.76
1731069048.197,0.712
1731069048.698,0.871
1731069049.211,0.821
1731069049.722,1.06
1731069050.223,1.2
1731069050.723,0.922
1731069051.224,1.09
1731069051.724,0.924
1731069052.225,0.893
1731069052.726,0.862
1731069053.246,4.93
1731069053.743,1.13
1731069054.244,0.936
1731069054.744,1.07
1731069055.245,0.831
1731069055.77,1.04
1731069056.272,1.3
1731069056.772,0.72
1731069057.278,1.08
1731069057.779,0.969
1731069058.28,1.03
1731069058.78,1.1
1731069059.287,6.74
1731069059.781,0.82
1731069060.314,1.53
1731069060.821,6.63
1731069061.317,0.884
1731069061.819,1.29
1731069062.32,1.9
1731069062.821,1.09
1731069063.322,1.81
1731069063.824,1.58
1731069064.325,1.42
1731069064.827,2.72
1731069065.333,6.87
1731069065.829,3.09
1731069066.33,4.09
1731069066.829,1.29
1731069067.329,0.833
1731069067.837,3.07
1731069068.338,3.21
1731069068.838,1.88
1731069069.339,1.54
1731069069.841,1.96
1731069070.348,7.58
1731069070.841,0.882
1731069071.342,0.968
1731069071.842,0.819
1731069072.347,0.988
1731069072.848,1.41
1731069073.349,0.851
1731069073.851,0.867
1731069074.363,1.06
1731069074.864,1.49
1731069075.365,2.04
1731069075.865,0.876
1731069076.378,0.738
1731069076.891,1.42
1731069077.393,1.92
1731069077.893,1.43
1731069078.394,1.47
1731069078.894,1.28
1731069079.394,0.984
1731069079.895,1.14
1731069080.396,0.985
1731069080.897,0.956
1731069081.397,0.976
1731069081.897,0.915
1731069082.436,9.39
1731069082.93,2.49
1731069083.431,3.62
1731069083.931,2.61
1731069084.433,2.54
1731069084.933,2.27
1731069085.435,2.55
1731069085.936,2.72
1731069086.438,4.09
1731069086.944,8.65
1731069087.437,0.837
1731069087.963,1.45
1731069088.47,6.61
1731069088.965,1.13
1731069089.467,1.6
1731069089.967,1.3
1731069090.468,0.905
1731069090.97,1.29
1731069091.473,1.59
1731069091.973,0.961
1731069092.474,1.25
1731069092.977,3.64
1731069093.475,0.963
1731069093.977,0.865
1731069094.491,0.885
1731069095.003,0.898
1731069095.502,0.8
1731069096.027,0.988
1731069096.528,1.16
1731069097.028,0.9
1731069097.529,1.13
1731069098.029,0.922
