Time,Delay
1731068772.551,3.25
1731068773.045,1.55
1731068773.546,1.62
1731068774.048,2.34
1731068774.549,1.85
1731068775.05,1.83
1731068775.552,2.36
1731068776.052,1.73
1731068776.561,8.89
1731068777.055,1.67
1731068777.556,2.33
1731068778.057,1.91
1731068778.558,1.64
1731068779.059,1.96
1731068779.56,2.18
1731068780.06,1.99
1731068780.561,1.78
1731068781.068,7.93
1731068781.563,1.43
1731068782.064,2.37
1731068782.565,1.71
1731068783.066,1.69
1731068783.568,2.38
1731068784.068,1.62
1731068784.569,1.78
1731068785.071,2.13
1731068785.574,4.63
1731068786.073,2.06
1731068786.573,1.67
1731068787.075,2.17
1731068787.576,1.93
1731068788.076,2.6
1731068788.577,1.31
1731068789.078,1.68
1731068789.58,1.92
1731068790.081,2.84
1731068790.581,1.7
1731068791.083,1.64
1731068791.584,2.2
1731068792.085,1.9
1731068792.585,1.85
1731068793.087,1.56
1731068793.587,1.75
1731068794.089,2.2
1731068794.59,1.91
1731068795.099,10.5
1731068795.592,2.26
1731068796.092,1.9
1731068796.593,1.78
1731068797.095,1.66
1731068797.596,2.28
1731068798.097,1.77
1731068798.597,1.7
1731068799.099,1.62
1731068799.604,5.87
1731068800.104,2.3
1731068800.605,1.91
1731068801.106,1.87
1731068801.606,1.53
1731068802.108,1.93
1731068802.609,2.28
1731068803.109,1.72
1731068803.61,1.7
1731068804.112,2.79
1731068804.621,9.86
1731068805.115,1.66
1731068805.618,2.71
1731068806.118,2.09
1731068806.618,2.28
1731068807.119,2.6
1731068807.62,2.05
1731068808.123,2.17
1731068808.622,2.09
1731068809.13,9.05
1731068809.623,2.44
1731068810.125,2.33
1731068810.626,1.75
1731068811.127,1.49
1731068811.627,1.89
1731068812.128,2.13
1731068812.628,1.62
1731068813.13,1.73
1731068813.633,3.36
1731068814.131,1.59
1731068814.633,1.81
1731068815.135,1.91
1731068815.636,2.32
1731068816.137,1.79
1731068816.638,1.57
1731068817.139,1.81
1731068817.641,2.0
1731068818.14,1.82
1731068818.649,9.72
1731068819.142,1.57
1731068819.644,2.36
1731068820.144,2.11
1731068820.645,1.74
1731068821.147,2.0
1731068821.647,2.12
