Time,Delay
1731070776.243,2.77
1731070776.742,5.45
1731070777.239,1.41
1731070777.741,2.2
1731070778.242,1.8
1731070778.743,1.69
1731070779.245,2.38
1731070779.745,1.71
1731070780.246,1.51
1731070780.751,4.48
1731070781.248,2.18
1731070781.76,11.9
1731070782.249,1.75
1731070782.75,1.45
1731070783.253,2.82
1731070783.753,1.92
1731070784.253,2.01
1731070784.754,1.64
1731070785.255,1.4
1731070785.757,2.42
1731070786.266,9.67
1731070786.759,1.72
1731070787.261,2.57
1731070787.761,1.9
1731070788.263,2.06
1731070788.763,2.03
1731070789.263,1.7
1731070789.765,2.7
1731070790.265,1.68
1731070790.772,6.71
1731070791.269,3.41
1731070791.77,2.08
1731070792.27,2.2
1731070792.77,1.52
1731070793.271,2.03
1731070793.773,2.38
1731070794.273,2.09
1731070794.774,2.31
1731070795.278,5.36
1731070795.775,1.72
1731070796.278,3.18
1731070796.777,1.68
1731070797.28,1.81
1731070797.779,1.99
1731070798.28,2.09
1731070798.781,2.34
1731070799.282,1.9
1731070799.783,2.58
1731070800.284,2.18
1731070800.784,1.8
1731070801.286,2.05
1731070801.787,1.94
1731070802.287,1.49
1731070802.79,3.54
1731070803.29,2.2
1731070803.79,1.71
1731070804.293,2.81
1731070804.798,8.04
1731070805.293,2.29
1731070805.793,1.6
1731070806.296,1.74
1731070806.797,1.93
1731070807.298,1.76
1731070807.799,1.63
1731070808.301,2.44
1731070808.802,1.97
1731070809.307,5.57
1731070809.804,2.21
1731070810.304,1.62
1731070810.805,2.18
1731070811.307,1.87
1731070811.807,1.82
1731070812.31,3.38
1731070812.81,2.24
1731070813.31,1.7
1731070813.813,3.34
1731070814.312,1.42
1731070814.814,2.57
1731070815.314,1.72
1731070815.815,2.05
1731070816.316,2.33
1731070816.817,1.95
1731070817.318,2.2
1731070817.82,2.67
1731070818.32,1.88
1731070818.83,11.3
1731070819.321,1.63
1731070819.823,1.96
1731070820.325,3.79
1731070820.825,1.79
1731070821.327,2.43
1731070821.827,2.62
1731070822.328,1.79
1731070822.831,3.02
1731070823.337,8.83
1731070823.832,2.0
1731070824.333,2.2
1731070824.834,2.52
1731070825.335,2.66
1731070825.836,2.09
1731070826.337,1.83
1731070826.838,2.97
1731070827.338,1.65
1731070827.839,1.58
1731070828.342,2.78
1731070828.843,2.07
1731070829.343,1.76
1731070829.845,3.44
1731070830.345,1.55
1731070830.846,1.66
1731070831.348,2.47
1731070831.849,1.52
1731070832.35,1.96
1731070832.858,9.35
1731070833.351,1.35
1731070833.852,2.4
1731070834.353,2.06
1731070834.854,2.53
1731070835.355,1.78
1731070835.857,1.72
1731070836.358,2.18
1731070836.859,1.58
1731070837.363,4.53
1731070837.862,2.98
1731070838.362,2.07
1731070838.862,1.81
1731070839.365,3.36
1731070839.865,1.73
1731070840.366,1.96
1731070840.866,1.54
1731070841.367,1.55
1731070841.87,3.16
1731070842.37,2.67
1731070842.87,1.89
1731070843.371,1.75
1731070843.871,1.5
1731070844.374,2.86
1731070844.874,1.63
1731070845.375,1.66
1731070845.878,2.67
1731070846.378,1.69
1731070846.887,9.15
1731070847.382,2.88
1731070847.883,1.95
1731070848.383,1.58
1731070848.885,3.01
1731070849.384,1.64
1731070849.885,1.88
1731070850.386,1.64
1731070850.887,1.59
1731070851.391,3.84
1731070851.89,2.01
1731070852.39,2.11
1731070852.89,1.71
1731070853.392,2.2
1731070853.894,2.58
1731070854.394,2.12
1731070854.896,1.88
1731070855.398,2.15
1731070855.898,1.69
1731070856.405,6.98
1731070856.902,3.11
1731070857.402,1.79
1731070857.902,1.61
1731070858.406,3.5
