Time,Bitrate,Jitter,Datagrams,Delay,C1_X,C1_Y,C1_Z,F2_X,F2_Y,F2_Z,Distance
1731071822.73,19.9,1.138,0.0,2.05,6052.07,6537.41,0.0,7308.9,10713.35,0.0,4360.974264140985
1731071823.23,20.5,1.079,0.0,3.07,6052.2,6537.6,0.0,7309.0,10713.5,0.0,4360.927315376857
1731071823.73,19.8,0.972,0.0,1.66,6052.33,6537.79,0.0,7309.1,10713.65,0.0,4360.880366680563
1731071824.23,19.8,0.927,0.0,2.3,6052.46,6537.98,0.0,7309.2,10713.8,0.0,4360.833418052104
1731071824.73,19.8,1.234,0.0,9.09,6052.59,6538.17,0.0,7309.3,10713.95,0.0,4360.786469491485
1731071825.23,20.5,1.433,0.0,1.62,6052.72,6538.36,0.0,7309.4,10714.1,0.0,4360.7395209987035
1731071825.73,19.8,1.185,0.0,2.13,6052.85,6538.55,0.0,7309.5,10714.25,0.0,4360.692572573765
1731071826.23,19.8,1.169,0.0,1.93,6052.98,6538.74,0.0,7309.6,10714.4,0.0,4360.6456242166705
1731071826.73,19.8,1.432,0.0,1.74,6053.11,6538.93,0.0,7309.7,10714.55,0.0,4360.598675927423
1731071827.23,20.5,1.444,0.0,1.61,6053.24,6539.12,0.0,7309.8,10714.7,0.0,4360.551727706026
1731071827.73,19.8,1.678,0.0,2.33,6053.37,6539.31,0.0,7309.9,10714.85,0.0,4360.504779552478
1731071828.23,19.8,1.546,0.0,2.68,6053.5,6539.5,0.0,7310.0,10715.0,0.0,4360.457831466783
1731071828.73,19.8,1.293,0.0,1.53,6053.63,6539.69,0.0,7310.1,10715.15,0.0,4360.410883448944
1731071829.23,19.8,0.759,0.0,5.98,6053.76,6539.88,0.0,7310.2,10715.3,0.0,4360.363935498962
1731071829.73,20.5,0.61,0.0,2.71,6053.89,6540.07,0.0,7310.3,10715.45,0.0,4360.316987616842
1731071830.23,19.8,0.76,0.0,1.56,6054.02,6540.26,0.0,7310.4,10715.6,0.0,4360.270039802581
1731071830.73,19.8,0.876,0.0,3.93,6054.15,6540.45,0.0,7310.5,10715.75,0.0,4360.223092056185
1731071831.23,20.5,0.869,0.0,4.26,6054.28,6540.64,0.0,7310.6,10715.9,0.0,4360.176144377655
1731071831.73,19.8,0.905,0.0,1.61,6054.41,6540.83,0.0,7310.7,10716.05,0.0,4360.129196766995
1731071832.23,19.8,1.122,0.0,1.63,6054.54,6541.02,0.0,7310.8,10716.2,0.0,4360.082249224205
1731071832.73,19.8,1.084,0.0,2.01,6054.67,6541.21,0.0,7310.9,10716.35,0.0,4360.035301749288
1731071833.23,19.8,0.782,0.0,1.8,6054.8,6541.4,0.0,7311.0,10716.5,0.0,4359.988354342246
1731071833.73,20.5,0.806,0.0,2.27,6054.93,6541.59,0.0,7311.1,10716.65,0.0,4359.94140700308
1731071834.23,19.8,0.715,0.0,7.2,6055.06,6541.78,0.0,7311.2,10716.8,0.0,4359.894459731794
1731071834.73,19.8,0.81,0.0,1.67,6055.19,6541.97,0.0,7311.3,10716.95,0.0,4359.847512528391
1731071835.23,20.5,0.828,0.0,2.04,6055.32,6542.16,0.0,7311.4,10717.1,0.0,4359.800565392872
1731071835.73,19.8,0.712,0.0,2.04,6055.45,6542.35,0.0,7311.5,10717.25,0.0,4359.753618325237
1731071836.23,19.8,0.802,0.0,2.2,6055.58,6542.54,0.0,7311.6,10717.4,0.0,4359.706671325492
1731071836.73,19.8,1.045,0.0,1.58,6055.71,6542.73,0.0,7311.7,10717.55,0.0,4359.659724393637
1731071837.23,20.5,0.979,0.0,3.16,6055.84,6542.92,0.0,7311.8,10717.7,0.0,4359.612777529675
1731071837.73,19.8,0.826,0.0,3.14,6055.97,6543.11,0.0,7311.9,10717.85,0.0,4359.565830733607
1731071838.23,19.8,0.895,0.0,1.78,6056.1,6543.3,0.0,7312.0,10718.0,0.0,4359.518884005435
1731071838.73,19.8,1.058,0.0,9.92,6056.23,6543.49,0.0,7312.1,10718.15,0.0,4359.471937345164
1731071839.23,20.5,1.028,0.0,2.33,6056.36,6543.68,0.0,7312.2,10718.3,0.0,4359.424990752794
1731071839.73,19.8,1.249,0.0,1.93,6056.49,6543.87,0.0,7312.3,10718.45,0.0,4359.378044228329
1731071840.23,19.8,1.155,0.0,2.23,6056.62,6544.06,0.0,7312.4,10718.6,0.0,4359.3310977717665
1731071840.73,19.8,1.176,0.0,1.86,6056.75,6544.25,0.0,7312.5,10718.75,0.0,4359.2841513831145
1731071841.23,20.5,1.35,0.0,1.85,6056.88,6544.44,0.0,7312.6,10718.9,0.0,4359.237205062372
1731071841.73,19.2,1.162,0.0,1.7,6057.01,6544.63,0.0,7312.7,10719.05,0.0,4359.190258809541
1731071842.23,20.5,0.89,0.0,1.6,6057.14,6544.82,0.0,7312.8,10719.2,0.0,4359.1433126246275
1731071842.73,19.8,0.933,0.0,1.8,6057.27,6545.01,0.0,7312.9,10719.35,0.0,4359.096366507628
1731071843.23,19.9,1.063,0.0,1.99,6057.4,6545.2,0.0,7313.0,10719.5,0.0,4359.0494204585475
1731071843.73,20.5,1.207,0.0,1.63,6057.53,6545.39,0.0,7313.1,10719.65,0.0,4359.002474477388
1731071844.23,19.8,1.355,0.0,1.99,6057.66,6545.58,0.0,7313.2,10719.8,0.0,4358.955528564153
1731071844.73,19.8,0.978,0.0,2.0,6057.79,6545.77,0.0,7313.3,10719.95,0.0,4358.908582718844
1731071845.23,19.9,1.149,0.0,2.22,6057.92,6545.96,0.0,7313.4,10720.1,0.0,4358.861636941462
1731071845.73,20.5,1.037,0.0,2.13,6058.05,6546.15,0.0,7313.5,10720.25,0.0,4358.81469123201
1731071846.23,19.8,1.299,0.0,1.39,6058.18,6546.34,0.0,7313.6,10720.4,0.0,4358.7677455904895
1731071846.73,19.8,1.539,0.0,2.74,6058.31,6546.53,0.0,7313.7,10720.55,0.0,4358.720800016904
1731071847.23,20.5,1.15,0.0,2.57,6058.44,6546.72,0.0,7313.8,10720.7,0.0,4358.673854511255
1731071847.73,19.8,1.132,0.0,2.47,6058.57,6546.91,0.0,7313.9,10720.85,0.0,4358.626909073545
1731071848.23,19.8,1.286,0.0,7.47,6058.7,6547.1,0.0,7314.0,10721.0,0.0,4358.579963703774
1731071848.73,19.8,1.364,0.0,2.42,6058.83,6547.29,0.0,7314.1,10721.15,0.0,4358.5330184019485
1731071849.23,20.5,1.393,0.0,1.83,6058.96,6547.48,0.0,7314.2,10721.3,0.0,4358.4860731680665
1731071849.73,19.8,1.334,0.0,1.75,6059.09,6547.67,0.0,7314.3,10721.45,0.0,4358.439128002135
1731071850.23,19.8,1.175,0.0,1.95,6059.22,6547.86,0.0,7314.4,10721.6,0.0,4358.39218290415
1731071850.73,19.8,0.749,0.0,1.92,6059.35,6548.05,0.0,7314.5,10721.75,0.0,4358.345237874118
1731071851.23,19.8,0.917,0.0,1.97,6059.48,6548.24,0.0,7314.6,10721.9,0.0,4358.29829291204
1731071851.73,20.5,0.948,0.0,2.04,6059.61,6548.43,0.0,7314.7,10722.05,0.0,4358.251348017917
1731071852.23,19.8,0.837,0.0,1.92,6059.74,6548.62,0.0,7314.8,10722.2,0.0,4358.204403191756
1731071852.73,19.9,1.061,0.0,9.26,6059.87,6548.81,0.0,7314.9,10722.35,0.0,4358.157458433552
1731071853.23,20.5,0.858,0.0,1.97,6060.0,6549.0,0.0,7315.0,10722.5,0.0,4358.110513743312
1731071853.73,19.8,1.155,0.0,2.17,6060.13,6549.19,0.0,7315.1,10722.65,0.0,4358.063569121038
1731071854.23,19.9,0.772,0.0,1.83,6060.26,6549.38,0.0,7315.2,10722.8,0.0,4358.01662456673
1731071854.73,19.8,0.677,0.0,1.72,6060.39,6549.57,0.0,7315.3,10722.95,0.0,4357.969680080394
1731071855.23,20.5,1.118,0.0,1.7,6060.52,6549.76,0.0,7315.4,10723.1,0.0,4357.922735662027
1731071855.73,19.8,0.635,0.0,1.71,6060.65,6549.95,0.0,7315.5,10723.25,0.0,4357.875791311634
1731071856.23,19.9,0.798,0.0,1.68,6060.78,6550.14,0.0,7315.6,10723.4,0.0,4357.828847029217
1731071856.73,19.8,0.847,0.0,1.94,6060.91,6550.33,0.0,7315.7,10723.55,0.0,4357.781902814779
1731071857.23,19.9,0.874,0.0,6.72,6061.04,6550.52,0.0,7315.8,10723.7,0.0,4357.734958668322
1731071857.73,20.5,1.146,0.0,2.44,6061.17,6550.71,0.0,7315.9,10723.85,0.0,4357.688014589847
1731071858.23,19.8,1.296,0.0,1.64,6061.3,6550.9,0.0,7316.0,10724.0,0.0,4357.641070579357
1731071858.73,19.8,0.99,0.0,1.76,6061.43,6551.09,0.0,7316.1,10724.15,0.0,4357.594126636853
1731071859.23,20.5,0.924,0.0,2.25,6061.56,6551.28,0.0,7316.2,10724.3,0.0,4357.547182762339
1731071859.73,19.8,1.267,0.0,1.92,6061.69,6551.47,0.0,7316.3,10724.45,0.0,4357.500238955818
1731071860.23,19.8,1.186,0.0,1.69,6061.82,6551.66,0.0,7316.4,10724.6,0.0,4357.4532952172885
1731071860.73,19.8,1.055,0.0,1.95,6061.95,6551.85,0.0,7316.5,10724.75,0.0,4357.406351546754
1731071861.23,20.5,1.178,0.0,2.1,6062.08,6552.04,0.0,7316.6,10724.9,0.0,4357.35940794422
1731071861.73,19.9,1.409,0.0,3.83,6062.21,6552.23,0.0,7316.7,10725.05,0.0,4357.312464409684
1731071862.23,19.8,1.359,0.0,1.58,6062.34,6552.42,0.0,7316.8,10725.2,0.0,4357.265520943153
1731071862.73,19.8,1.078,0.0,2.19,6062.47,6552.61,0.0,7316.9,10725.35,0.0,4357.218577544625
1731071863.23,19.8,0.819,0.0,2.88,6062.6,6552.8,0.0,7317.0,10725.5,0.0,4357.1716342141035
1731071863.73,20.5,0.712,0.0,1.56,6062.73,6552.99,0.0,7317.1,10725.65,0.0,4357.124690951591
1731071864.23,19.8,0.845,0.0,1.78,6062.86,6553.18,0.0,7317.2,10725.8,0.0,4357.07774775709
1731071864.73,19.8,0.802,0.0,2.19,6062.99,6553.37,0.0,7317.3,10725.95,0.0,4357.030804630604
1731071865.23,19.8,1.044,0.0,2.8,6063.12,6553.56,0.0,7317.4,10726.1,0.0,4356.983861572131
1731071865.73,19.8,1.025,0.0,1.67,6063.25,6553.75,0.0,7317.5,10726.25,0.0,4356.936918581677
1731071866.23,20.5,0.885,0.0,1.79,6063.38,6553.94,0.0,7317.6,10726.4,0.0,4356.889975659244
1731071866.73,19.9,1.101,0.0,3.71,6063.51,6554.13,0.0,7317.7,10726.55,0.0,4356.84303280483
1731071867.23,20.5,1.017,0.0,1.5,6063.64,6554.32,0.0,7317.8,10726.7,0.0,4356.796090018444
1731071867.73,19.8,1.065,0.0,2.33,6063.77,6554.51,0.0,7317.9,10726.85,0.0,4356.749147300083
1731071868.23,19.8,1.243,0.0,1.68,6063.9,6554.7,0.0,7318.0,10727.0,0.0,4356.702204649751
1731071868.73,19.8,1.254,0.0,2.37,6064.03,6554.89,0.0,7318.1,10727.15,0.0,4356.655262067449
1731071869.23,20.5,1.375,0.0,1.93,6064.16,6555.08,0.0,7318.2,10727.3,0.0,4356.608319553182
1731071869.73,19.8,1.266,0.0,1.61,6064.29,6555.27,0.0,7318.3,10727.45,0.0,4356.56137710695
1731071870.23,19.8,1.58,0.0,2.24,6064.42,6555.46,0.0,7318.4,10727.6,0.0,4356.514434728755
1731071870.73,19.9,1.738,0.0,2.52,6064.55,6555.65,0.0,7318.5,10727.75,0.0,4356.4674924186
1731071871.23,20.5,1.383,0.0,2.43,6064.68,6555.84,0.0,7318.6,10727.9,0.0,4356.420550176485
1731071871.73,19.2,1.042,0.0,7.79,6064.81,6556.03,0.0,7318.7,10728.05,0.0,4356.373608002416
1731071872.23,20.5,0.845,0.0,2.16,6064.94,6556.22,0.0,7318.8,10728.2,0.0,4356.326665896396
1731071872.73,19.9,0.885,0.0,3.58,6065.07,6556.41,0.0,7318.9,10728.35,0.0,4356.279723858422
1731071873.23,20.5,0.911,0.0,3.31,6065.2,6556.6,0.0,7319.0,10728.5,0.0,4356.232781888498
1731071873.73,19.8,1.008,0.0,1.67,6065.33,6556.79,0.0,7319.1,10728.65,0.0,4356.185839986627
1731071874.23,19.8,1.006,0.0,2.04,6065.46,6556.98,0.0,7319.2,10728.8,0.0,4356.1388981528125
1731071874.73,19.9,0.944,0.0,2.17,6065.59,6557.17,0.0,7319.3,10728.95,0.0,4356.091956387056
1731071875.23,20.5,0.806,0.0,2.13,6065.72,6557.36,0.0,7319.4,10729.1,0.0,4356.045014689357
1731071875.73,19.8,0.912,0.0,4.25,6065.85,6557.55,0.0,7319.5,10729.25,0.0,4355.99807305972
1731071876.23,19.8,0.893,0.0,9.44,6065.98,6557.74,0.0,7319.6,10729.4,0.0,4355.951131498148
1731071876.73,19.8,0.773,0.0,2.07,6066.11,6557.93,0.0,7319.7,10729.55,0.0,4355.904190004641
1731071877.23,20.5,0.933,0.0,1.97,6066.24,6558.12,0.0,7319.8,10729.7,0.0,4355.857248579206
1731071877.73,19.9,0.886,0.0,1.72,6066.37,6558.31,0.0,7319.9,10729.85,0.0,4355.810307221837
1731071878.23,19.8,0.912,0.0,2.04,6066.5,6558.5,0.0,7320.0,10730.0,0.0,4355.763365932544
1731071878.73,19.8,1.016,0.0,1.69,6066.63,6558.69,0.0,7320.1,10730.15,0.0,4355.716424711324
1731071879.23,20.5,0.931,0.0,1.74,6066.76,6558.88,0.0,7320.2,10730.3,0.0,4355.669483558181
1731071879.73,19.8,0.977,0.0,4.02,6066.89,6559.07,0.0,7320.3,10730.45,0.0,4355.62254247312
1731071880.23,19.8,1.082,0.0,2.08,6067.02,6559.26,0.0,7320.4,10730.6,0.0,4355.575601456138
1731071880.73,19.8,0.888,0.0,7.84,6067.15,6559.45,0.0,7320.5,10730.75,0.0,4355.528660507241
1731071881.23,20.5,1.011,0.0,1.56,6067.28,6559.64,0.0,7320.6,10730.9,0.0,4355.481719626429
1731071881.73,19.9,1.092,0.0,2.15,6067.41,6559.83,0.0,7320.7,10731.05,0.0,4355.434778813706
1731071882.23,19.8,1.103,0.0,2.72,6067.54,6560.02,0.0,7320.8,10731.2,0.0,4355.387838069074
1731071882.73,19.8,1.211,0.0,1.33,6067.67,6560.21,0.0,7320.9,10731.35,0.0,4355.340897392534
1731071883.23,20.5,1.117,0.0,1.82,6067.8,6560.4,0.0,7321.0,10731.5,0.0,4355.293956784089
1731071883.73,19.8,1.645,0.0,1.92,6067.93,6560.59,0.0,7321.1,10731.65,0.0,4355.247016243739
1731071884.23,19.8,1.119,0.0,1.63,6068.06,6560.78,0.0,7321.2,10731.8,0.0,4355.20007577149
1731071884.73,19.9,0.861,0.0,1.71,6068.19,6560.97,0.0,7321.3,10731.95,0.0,4355.153135367344
1731071885.23,19.8,0.922,0.0,6.55,6068.32,6561.16,0.0,7321.4,10732.1,0.0,4355.1061950313
1731071885.73,20.5,0.827,0.0,2.48,6068.45,6561.35,0.0,7321.5,10732.25,0.0,4355.0592547633605
1731071886.23,19.8,0.978,0.0,2.33,6068.58,6561.54,0.0,7321.6,10732.4,0.0,4355.012314563531
1731071886.73,19.8,0.949,0.0,3.88,6068.71,6561.73,0.0,7321.7,10732.55,0.0,4354.96537443181
1731071887.23,19.8,0.973,0.0,3.63,6068.84,6561.92,0.0,7321.8,10732.7,0.0,4354.918434368204
1731071887.73,20.5,0.88,0.0,1.84,6068.97,6562.11,0.0,7321.9,10732.85,0.0,4354.871494372711
1731071888.23,19.8,1.009,0.0,5.89,6069.1,6562.3,0.0,7322.0,10733.0,0.0,4354.824554445334
1731071888.73,19.9,1.225,0.0,5.14,6069.23,6562.49,0.0,7322.1,10733.15,0.0,4354.777614586077
1731071889.23,20.5,1.17,0.0,1.74,6069.36,6562.68,0.0,7322.2,10733.3,0.0,4354.73067479494
1731071889.73,19.8,1.241,0.0,2.6,6069.49,6562.87,0.0,7322.3,10733.45,0.0,4354.683735071929
1731071890.23,19.8,1.355,0.0,5.535,6069.62,6563.06,0.0,7322.4,10733.6,0.0,4354.636795417041
1731071890.73,19.9,1.305,0.0,8.47,6069.75,6563.25,0.0,7322.5,10733.75,0.0,4354.589855830282
1731071891.23,19.8,1.288,0.0,2.33,6069.88,6563.44,0.0,7322.6,10733.9,0.0,4354.542916311653
1731071891.73,20.5,1.26,0.0,2.61,6070.01,6563.63,0.0,7322.7,10734.05,0.0,4354.495976861156
1731071892.23,19.8,1.358,0.0,1.65,6070.14,6563.82,0.0,7322.8,10734.2,0.0,4354.449037478795
1731071892.73,19.8,1.105,0.0,1.85,6070.27,6564.01,0.0,7322.9,10734.35,0.0,4354.402098164569
1731071893.23,19.8,0.744,0.0,3.11,6070.4,6564.2,0.0,7323.0,10734.5,0.0,4354.355158918483
1731071893.73,20.5,0.813,0.0,4.37,6070.53,6564.39,0.0,7323.1,10734.65,0.0,4354.3082197405365
1731071894.23,19.8,0.856,0.0,3.51,6070.66,6564.58,0.0,7323.2,10734.8,0.0,4354.261280630733
1731071894.73,19.8,0.983,0.0,1.38,6070.79,6564.77,0.0,7323.3,10734.95,0.0,4354.214341589078
1731071895.23,20.5,1.246,0.0,11.2,6070.92,6564.96,0.0,7323.4,10735.1,0.0,4354.167402615568
1731071895.73,19.9,0.878,0.0,1.77,6071.05,6565.15,0.0,7323.5,10735.25,0.0,4354.120463710209
1731071896.23,19.8,0.972,0.0,2.27,6071.18,6565.34,0.0,7323.6,10735.4,0.0,4354.073524873001
1731071896.73,19.8,0.871,0.0,1.79,6071.31,6565.53,0.0,7323.7,10735.55,0.0,4354.026586103948
1731071897.23,19.8,0.837,0.0,1.77,6071.44,6565.72,0.0,7323.8,10735.7,0.0,4353.979647403052
1731071897.73,20.5,0.695,0.0,1.95,6071.57,6565.91,0.0,7323.9,10735.85,0.0,4353.932708770314
1731071898.23,19.8,0.888,0.0,1.91,6071.7,6566.1,0.0,7324.0,10736.0,0.0,4353.885770205737
1731071898.73,19.9,0.897,0.0,1.85,6071.83,6566.29,0.0,7324.1,10736.15,0.0,4353.838831709322
