Time,Bitrate,Jitter,Datagrams,Delay,C1_X,C1_Y,C1_Z,S1_X,S1_Y,S1_Z,Distance
1731070016.3,39.7,1.597,0.0,2.22,5583.29,5852.27,0.0,11173.1189852,11173.1356408,0.0,7717.369969829621
1731070016.8,39.7,0.643,0.0,1.69,5583.42,5852.46,0.0,11173.4020837,11173.834582,0.0,7717.83176404116
1731070017.3,40.3,0.762,0.0,1.81,5583.55,5852.65,0.0,11173.8353624,11173.4430398,0.0,7717.650484794438
1731070017.8,40.3,1.027,0.0,8.94,5583.68,5852.84,0.0,11173.4945265,11173.9537508,0.0,7717.530562921229
1731070018.3,39.7,0.82,0.0,1.9,5583.81,5853.03,0.0,11174.2508686,11173.6491069,0.0,7717.643214480861
1731070018.8,40.3,1.23,0.0,1.74,5583.94,5853.22,0.0,11174.2078684,11174.0407955,0.0,7717.656948730666
1731070019.3,39.7,1.833,0.0,2.14,5584.07,5853.41,0.0,11174.0509311,11174.3510221,0.0,7717.531999980837
1731070019.8,40.3,1.074,0.0,1.59,5584.2,5853.6,0.0,11174.3746656,11174.3263975,0.0,7717.524356227806
1731070020.3,39.7,1.121,0.0,1.46,5584.33,5853.79,0.0,11174.7743709,11174.7415794,0.0,7717.8749649399515
1731070020.8,40.3,1.384,0.0,2.92,5584.46,5853.98,0.0,11174.5142991,11174.6562822,0.0,7717.402617905327
1731070021.3,39.7,0.567,0.0,1.73,5584.59,5854.17,0.0,11174.7375139,11175.1691508,0.0,7717.692737468671
1731070021.8,40.3,1.122,0.0,1.52,5584.72,5854.36,0.0,11174.985914,11175.3435436,0.0,7717.767738180016
1731070022.3,39.7,0.829,0.0,3.05,5584.85,5854.55,0.0,11175.4987369,11175.3523069,0.0,7717.920088243588
1731070022.8,40.3,1.015,0.0,1.88,5584.98,5854.74,0.0,11175.5301807,11174.9430569,0.0,7717.435577286856
1731070023.3,39.7,1.009,0.0,2.08,5585.11,5854.93,0.0,11175.3405483,11175.6246241,0.0,7717.5429293314055
1731070023.8,40.3,0.899,0.0,2.55,5585.24,5855.12,0.0,11175.6128638,11175.5851691,0.0,7717.487827779044
1731070024.3,39.7,1.132,0.0,1.63,5585.37,5855.31,0.0,11175.6083311,11175.4316197,0.0,7717.153532676351
1731070024.8,40.3,1.268,0.0,1.75,5585.5,5855.5,0.0,11175.8077887,11175.8433927,0.0,7717.356735867951
1731070025.3,39.0,0.539,0.0,3.09,5585.63,5855.69,0.0,11176.1974065,11176.0488125,0.0,7717.5554303397475
1731070025.8,41.0,0.542,0.0,1.69,5585.76,5855.88,0.0,11176.1307936,11176.0503243,0.0,7717.283063973891
1731070026.3,39.7,0.549,0.0,1.89,5585.89,5856.07,0.0,11176.1503709,11176.217554,0.0,7717.187376939037
1731070026.8,40.3,0.994,0.0,1.85,5586.02,5856.26,0.0,11176.197487,11176.1293823,0.0,7716.935569310826
1731070027.3,39.7,0.837,0.0,9.34,5586.15,5856.45,0.0,11176.8899973,11176.3604704,0.0,7717.371387362512
1731070027.8,40.3,0.638,0.0,1.63,5586.28,5856.64,0.0,11176.6438023,11177.004312,0.0,7717.411732858973
1731070028.3,39.7,0.999,0.0,1.47,5586.41,5856.83,0.0,11176.9595316,11176.889341,0.0,7717.336033699345
1731070028.8,39.7,0.757,0.016,3.31,5586.54,5857.02,0.0,11177.1308334,11177.0114238,0.0,7717.319133986987
1731070029.3,39.6,0.873,0.0,1.76,5586.67,5857.21,0.0,11177.3884941,11177.5188658,0.0,7717.63044643768
1731070029.8,40.4,0.616,0.0,1.83,5586.8,5857.4,0.0,11177.5152878,11177.6499851,0.0,7717.5875332384285
1731070030.3,39.6,0.824,0.0,3.65,5586.93,5857.59,0.0,11177.4610525,11177.781747,0.0,7717.413923965312
1731070030.8,40.3,0.703,0.0,1.8,5587.06,5857.78,0.0,11177.4767009,11177.9542147,0.0,7717.319001081943
1731070031.3,39.6,0.85,0.0,1.87,5587.19,5857.97,0.0,11177.8518944,11178.1190017,0.0,7717.479239867492
1731070031.8,40.3,0.869,0.0,6.59,5587.32,5858.16,0.0,11178.0939644,11178.078291,0.0,7717.401385435984
1731070032.3,39.7,0.886,0.0,1.89,5587.45,5858.35,0.0,11178.0472811,11177.9780984,0.0,7717.073348409325
1731070032.8,39.7,0.926,0.0,1.96,5587.58,5858.54,0.0,11178.6164374,11177.976199,0.0,7717.259223297223
1731070033.3,40.3,0.91,0.0,2.6,5587.71,5858.73,0.0,11178.4442993,11178.7657211,0.0,7717.453600712443
1731070033.8,39.7,0.737,0.0,1.62,5587.84,5858.92,0.0,11178.4808071,11178.30012,0.0,7716.933943935439
1731070034.3,40.3,0.769,0.0,2.23,5587.97,5859.11,0.0,11178.4682902,11178.5700704,0.0,7716.885807973907
1731070034.8,40.3,0.92,0.0,3.05,5588.1,5859.3,0.0,11178.5929662,11178.7286285,0.0,7716.860277265428
1731070035.3,39.7,0.951,0.0,1.91,5588.23,5859.49,0.0,11179.0720612,11178.9987999,0.0,7717.168446100981
1731070035.8,40.4,0.843,0.0,1.72,5588.36,5859.68,0.0,11179.381918,11179.3927629,0.0,7717.439340047808
1731070036.3,39.6,1.104,0.0,2.04,5588.49,5859.87,0.0,11179.1914488,11179.0584966,0.0,7716.845790345703
1731070036.8,39.7,1.173,0.0,1.93,5588.62,5860.06,0.0,11179.3892039,11179.30391,0.0,7716.93307378966
1731070037.3,40.3,1.227,0.0,1.65,5588.75,5860.25,0.0,11179.7175391,11179.5532119,0.0,7717.117640894142
1731070037.8,40.3,1.369,0.0,1.81,5588.88,5860.44,0.0,11179.6800474,11179.8432094,0.0,7717.065224175759
1731070038.3,39.7,0.734,0.0,2.91,5589.01,5860.63,0.0,11179.6495314,11180.1882376,0.0,7717.055799543659
1731070038.8,40.3,0.675,0.0,2.58,5589.14,5860.82,0.0,11179.7061083,11180.0473103,0.0,7716.774493913503
1731070039.3,39.7,0.893,0.0,2.25,5589.27,5861.01,0.0,11179.9067134,11180.2081603,0.0,7716.805552154004
1731070039.8,40.3,1.021,0.0,1.9,5589.4,5861.2,0.0,11180.382846,11180.1617201,0.0,7716.893349279581
1731070040.3,39.7,1.166,0.0,3.66,5589.53,5861.39,0.0,11180.6436636,11180.4609288,0.0,7717.063401637951
1731070040.8,39.7,1.153,0.0,1.75,5589.66,5861.58,0.0,11180.5635732,11180.3921698,0.0,7716.732836015065
1731070041.3,40.3,1.179,0.0,2.01,5589.79,5861.77,0.0,11180.6052045,11180.95681,0.0,7716.927041934914
1731070041.8,40.3,1.308,0.0,10.5,5589.92,5861.96,0.0,11180.8121436,11180.7420197,0.0,7716.703773921363
1731070042.3,39.0,0.614,0.0,1.71,5590.05,5862.15,0.0,11181.1888767,11180.7991512,0.0,7716.790960762552
1731070042.8,41.0,0.596,0.0,1.75,5590.18,5862.34,0.0,11181.5490727,11181.0030825,0.0,7716.967350733994
1731070043.3,39.7,0.769,0.0,1.82,5590.31,5862.53,0.0,11181.2931407,11181.7054956,0.0,7717.040911682607
1731070043.8,39.7,0.639,0.016,1.6,5590.44,5862.72,0.0,11181.8070684,11181.5187162,0.0,7717.059380167991
1731070044.3,39.7,0.732,0.0,1.86,5590.57,5862.91,0.0,11181.3858349,11181.910982,0.0,7716.7994107846
1731070044.8,40.4,0.844,0.0,1.86,5590.7,5863.1,0.0,11182.0394652,11181.935465,0.0,7717.064708737694
1731070045.3,39.7,0.95,0.0,1.74,5590.83,5863.29,0.0,11182.3061318,11182.317,0.0,7717.295741334401
1731070045.8,40.3,0.989,0.0,2.08,5590.96,5863.48,0.0,11182.1467456,11181.8455841,0.0,7716.630204325748
1731070046.3,39.7,1.031,0.0,6.64,5591.09,5863.67,0.0,11182.5262627,11182.078152,0.0,7716.840334689879
1731070046.8,39.7,0.627,0.0,1.78,5591.22,5863.86,0.0,11182.5374871,11182.2364388,0.0,7716.73241640095
1731070047.3,40.3,0.49,0.0,1.61,5591.35,5864.05,0.0,11182.3209889,11182.5197278,0.0,7716.545654905856
1731070047.8,40.3,0.718,0.0,1.56,5591.48,5864.24,0.0,11182.5697815,11182.4250646,0.0,7716.435532428703
1731070048.3,39.7,0.574,0.0,2.01,5591.61,5864.43,0.0,11183.0612169,11183.1288214,0.0,7717.051500653228
1731070048.8,40.4,0.709,0.0,2.11,5591.74,5864.62,0.0,11182.9264533,11182.7264736,0.0,7716.451413707707
1731070049.3,39.6,0.755,0.0,2.05,5591.87,5864.81,0.0,11183.4586784,11183.3686611,0.0,7717.054501555167
1731070049.8,40.3,0.944,0.0,3.52,5592.0,5865.0,0.0,11183.2538571,11183.745513,0.0,7716.940684402937
1731070050.3,39.7,0.815,0.0,1.64,5592.13,5865.19,0.0,11183.3482946,11183.7217168,0.0,7716.7675642381055
1731070050.8,39.7,0.767,0.0,2.61,5592.26,5865.38,0.0,11183.6750718,11183.7072099,0.0,7716.769195506297
1731070051.3,40.3,0.799,0.0,9.12,5592.39,5865.57,0.0,11184.0805914,11183.8238344,0.0,7716.918265542377
1731070051.8,40.3,0.642,0.0,2.02,5592.52,5865.76,0.0,11184.1714867,11183.9146814,0.0,7716.821597264708
1731070052.3,39.6,1.073,0.0,1.69,5592.65,5865.95,0.0,11183.9765296,11184.3708746,0.0,7716.769593553368
1731070052.8,40.3,0.718,0.0,1.83,5592.78,5866.14,0.0,11183.9550564,11184.5197614,0.0,7716.631505895475
1731070053.3,39.0,0.789,0.016,1.73,5592.91,5866.33,0.0,11184.450324,11184.3949588,0.0,7716.679214593183
1731070053.8,40.4,0.975,0.0,1.69,5593.04,5866.52,0.0,11184.7974113,11184.4928166,0.0,7716.773018880692
1731070054.3,39.6,0.93,0.0,1.78,5593.17,5866.71,0.0,11184.7165443,11184.575676,0.0,7716.546384559106
1731070054.8,40.3,1.308,0.0,1.66,5593.3,5866.9,0.0,11185.0868769,11184.8290933,0.0,7716.764238852813
1731070055.3,39.7,0.681,0.0,1.78,5593.43,5867.09,0.0,11185.0415472,11184.9213605,0.0,7716.569838568019
1731070055.8,40.4,0.823,0.0,8.32,5593.56,5867.28,0.0,11185.538792,11184.8760489,0.0,7716.673800897292
1731070056.3,39.0,0.892,0.016,1.67,5593.69,5867.47,0.0,11185.3564051,11185.0627235,0.0,7716.44513742851
1731070056.8,40.3,0.82,0.0,1.63,5593.82,5867.66,0.0,11185.5208119,11185.4920077,0.0,7716.634968165965
1731070057.3,39.7,0.975,0.0,2.15,5593.95,5867.85,0.0,11185.2605423,11185.7771871,0.0,7716.417766537297
1731070057.8,39.7,1.148,0.0,1.93,5594.08,5868.04,0.0,11185.8778071,11185.8934484,0.0,7716.720029529913
1731070058.3,40.3,1.129,0.0,1.76,5594.21,5868.23,0.0,11186.037791,11185.7653852,0.0,7716.522572833833
1731070058.8,40.3,1.135,0.0,1.78,5594.34,5868.42,0.0,11185.9658308,11186.1926218,0.0,7716.53970953532
1731070059.3,39.0,0.744,0.0,1.88,5594.47,5868.61,0.0,11186.32617,11186.4899879,0.0,7716.780610570342
1731070059.8,41.0,0.644,0.0,1.62,5594.6,5868.8,0.0,11186.667356,11186.7403874,0.0,7716.9752674205765
1731070060.3,39.0,0.775,0.016,3.22,5594.73,5868.99,0.0,11186.8016967,11186.3138588,0.0,7716.5535623357755
1731070060.8,39.7,0.828,0.0,2.76,5594.86,5869.18,0.0,11186.3296509,11186.3356346,0.0,7716.001354295779
1731070061.3,40.3,0.816,0.0,1.64,5594.99,5869.37,0.0,11186.9595886,11186.9786444,0.0,7716.675811178338
1731070061.8,40.3,0.919,0.0,1.57,5595.12,5869.56,0.0,11186.7233654,11186.9073663,0.0,7716.230375633567
1731070062.3,39.7,0.915,0.0,3.37,5595.25,5869.75,0.0,11186.7734432,11187.0909268,0.0,7716.168022255442
1731070062.8,40.4,1.248,0.0,1.71,5595.38,5869.94,0.0,11186.9120817,11187.3939035,0.0,7716.252136661148
1731070063.3,39.6,1.21,0.0,2.24,5595.51,5870.13,0.0,11187.4580673,11187.4819949,0.0,7716.483358696965
1731070063.8,39.7,0.621,0.0,4.05,5595.64,5870.32,0.0,11187.4880977,11187.8781973,0.0,7716.553008268882
1731070064.3,39.7,0.997,0.016,1.64,5595.77,5870.51,0.0,11187.6712332,11187.4871415,0.0,7716.191115122615
1731070064.8,40.3,0.923,0.0,2.36,5595.9,5870.7,0.0,11187.5710878,11187.7235088,0.0,7716.056282018057
1731070065.3,39.7,0.794,0.0,10.7,5596.03,5870.89,0.0,11187.6862884,11187.7052575,0.0,7715.9020554947465
1731070065.8,40.3,0.867,0.0,1.56,5596.16,5871.08,0.0,11187.9930967,11188.2339491,0.0,7716.26357117091
1731070066.3,39.7,1.02,0.0,1.72,5596.29,5871.27,0.0,11188.5330996,11188.057653,0.0,7716.308303335025
1731070066.8,40.3,0.915,0.0,2.98,5596.42,5871.46,0.0,11188.1111802,11188.4379483,0.0,7716.039447633412
1731070067.3,39.7,1.067,0.0,2.15,5596.55,5871.65,0.0,11188.6215033,11188.8656149,0.0,7716.478833856561
1731070067.8,39.7,1.094,0.016,2.07,5596.68,5871.84,0.0,11188.7058548,11188.5642987,0.0,7716.107206949543
1731070068.3,39.0,0.437,0.016,1.67,5596.81,5872.03,0.0,11188.9459516,11189.1478995,0.0,7716.458206869297
1731070068.8,40.3,0.571,0.0,1.85,5596.94,5872.22,0.0,11189.1534398,11188.8978502,0.0,7716.211150499127
1731070069.3,39.7,0.562,0.0,1.6,5597.07,5872.41,0.0,11189.133606,11188.9030412,0.0,7715.975222269557
1731070069.8,40.3,0.747,0.0,8.83,5597.2,5872.6,0.0,11189.3380806,11189.0776033,0.0,7716.018560040351
1731070070.31,39.7,0.822,0.0,2.03,5597.33,5872.79,0.0,11189.1673523,11189.5547804,0.0,7715.998490453412
1731070070.8,40.2,1.21,0.0,1.56,5597.46,5872.98,0.0,11189.7400409,11189.572945,0.0,7716.200917464001
1731070071.3,39.7,1.271,0.0,1.67,5597.59,5873.17,0.0,11189.8112726,11190.1379816,0.0,7716.416738297611
1731070071.8,39.7,0.856,0.016,3.62,5597.72,5873.36,0.0,11189.9481824,11189.7234688,0.0,7716.005221383665
1731070072.3,39.1,0.679,0.016,1.84,5597.85,5873.55,0.0,11190.3764094,11190.1109439,0.0,7716.357424979697
1731070072.8,40.3,0.642,0.0,1.98,5597.98,5873.74,0.0,11190.5244923,11190.3805477,0.0,7716.425377841921
1731070073.3,39.7,0.805,0.0,3.34,5598.11,5873.93,0.0,11190.1395572,11190.3418675,0.0,7715.894615240235
1731070073.8,40.4,0.742,0.0,1.68,5598.24,5874.12,0.0,11190.5028023,11190.5812896,0.0,7716.0977115251435
1731070074.3,39.7,0.719,0.0,2.85,5598.37,5874.31,0.0,11190.7842828,11190.9505587,0.0,7716.331015507259
1731070074.8,40.3,0.866,0.0,2.52,5598.5,5874.5,0.0,11191.0727556,11191.158672,0.0,7716.458349607816
1731070075.3,39.7,0.904,0.0,1.56,5598.63,5874.69,0.0,11191.3637258,11190.9891069,0.0,7716.327281921529
1731070075.8,40.3,1.17,0.0,1.81,5598.76,5874.88,0.0,11191.2531976,11191.3445866,0.0,7716.266964392443
1731070076.3,39.0,0.861,0.016,3.14,5598.89,5875.07,0.0,11191.5224193,11191.6244044,0.0,7716.429751663031
1731070076.8,40.4,0.902,0.0,1.74,5599.02,5875.26,0.0,11191.7721194,11191.7786213,0.0,7716.491853146923
1731070077.3,39.6,0.762,0.0,1.87,5599.15,5875.45,0.0,11191.3030434,11191.9054791,0.0,7716.01416030714
1731070077.8,40.3,0.881,0.0,1.65,5599.28,5875.64,0.0,11191.8768023,11192.1371615,0.0,7716.364497697977
1731070078.3,39.7,0.939,0.0,1.89,5599.41,5875.83,0.0,11191.6051169,11191.8570619,0.0,7715.749474181582
1731070078.8,40.3,1.074,0.0,2.04,5599.54,5876.02,0.0,11192.4146342,11192.3368506,0.0,7716.441636522062
1731070079.3,38.4,1.801,0.016,9.19,5599.67,5876.21,0.0,11192.075257,11191.9431774,0.0,7715.699305431255
1731070079.8,40.9,1.388,0.0,4.11,5599.8,5876.4,0.0,11192.3641142,11192.3157264,0.0,7715.940213715012
1731070080.3,39.7,1.604,0.0,2.02,5599.93,5876.59,0.0,11192.2890432,11192.3997712,0.0,7715.718579085568
1731070080.8,39.7,0.792,0.0,1.62,5600.06,5876.78,0.0,11192.3949113,11192.5678093,0.0,7715.685957427718
1731070081.3,39.0,0.813,0.032,1.84,5600.19,5876.97,0.0,11192.5118714,11192.4849969,0.0,7715.488551971781
1731070081.8,40.3,0.848,0.0,1.82,5600.32,5877.16,0.0,11193.1911745,11193.3364259,0.0,7716.342382621959
1731070082.3,39.7,1.102,0.0,1.79,5600.45,5877.35,0.0,11193.2446508,11193.0770858,0.0,7715.977349417561
1731070082.8,40.3,0.906,0.0,1.72,5600.58,5877.54,0.0,11193.5208601,11193.5385825,0.0,7716.27036810648
1731070083.3,39.7,0.898,0.0,1.64,5600.71,5877.73,0.0,11193.5334217,11193.5378848,0.0,7716.053868035004
1731070083.8,39.0,1.258,0.032,5.52,5600.84,5877.92,0.0,11193.494817,11193.3909073,0.0,7715.699506102216
1731070084.3,39.7,1.33,0.0,1.86,5600.97,5878.11,0.0,11193.6479292,11193.8481406,0.0,7715.900362186538
1731070084.8,40.3,1.212,0.0,1.53,5601.1,5878.3,0.0,11194.0011306,11194.2080793,0.0,7716.179220587983
1731070085.3,39.1,0.623,0.016,1.73,5601.23,5878.49,0.0,11193.8303333,11193.7399277,0.0,7715.507778619768
1731070085.8,40.3,0.695,0.0,3.08,5601.36,5878.68,0.0,11194.0245746,11193.8833258,0.0,7715.522240171509
1731070086.3,39.7,0.76,0.0,1.67,5601.49,5878.87,0.0,11194.2737852,11194.4273863,0.0,7715.852564366722
1731070086.8,40.3,0.751,0.0,1.68,5601.62,5879.06,0.0,11194.8418944,11194.7926227,0.0,7716.290849626688
1731070087.3,39.7,0.888,0.0,1.68,5601.75,5879.25,0.0,11194.7833959,11194.4548162,0.0,7715.790614435332
1731070087.8,40.3,0.951,0.0,1.67,5601.88,5879.44,0.0,11194.6764651,11194.937842,0.0,7715.820734590825
1731070088.3,39.7,1.026,0.0,3.68,5602.01,5879.63,0.0,11195.1149031,11195.2871144,0.0,7716.154030017325
1731070088.8,40.3,1.083,0.0,1.54,5602.14,5879.82,0.0,11195.066906,11195.3647366,0.0,7715.947590714617
1731070089.3,39.0,0.49,0.0,2.01,5602.27,5880.01,0.0,11195.5292474,11195.1358444,0.0,7715.89993133882
1731070089.8,41.0,0.674,0.0,1.57,5602.4,5880.2,0.0,11195.1226807,11195.3050389,0.0,7715.496650103373
1731070090.3,39.7,0.574,0.0,1.7,5602.53,5880.39,0.0,11195.8167839,11195.8453936,0.0,7716.146906863667
1731070090.8,40.3,0.669,0.0,2.93,5602.66,5880.58,0.0,11195.7240235,11195.7065411,0.0,7715.758894553125
1731070091.3,39.7,0.656,0.0,1.9,5602.79,5880.77,0.0,11195.9269421,11195.7892091,0.0,7715.737816060479
1731070091.8,40.3,0.829,0.0,1.87,5602.92,5880.96,0.0,11195.7245353,11196.2219812,0.0,7715.6640996652
1731070092.3,39.7,0.707,0.0,2.55,5603.05,5881.15,0.0,11195.8508601,11195.9951105,0.0,7715.374262428301
1731070092.8,40.3,0.688,0.0,1.73,5603.18,5881.34,0.0,11196.520732,11196.5333896,0.0,7716.005528322141
1731070093.3,39.7,0.897,0.0,10.8,5603.31,5881.53,0.0,11196.6366669,11196.4169274,0.0,7715.7842280420255
1731070093.8,40.3,0.689,0.0,1.83,5603.44,5881.72,0.0,11196.8080994,11196.3985223,0.0,7715.670709068815
1731070094.3,39.7,0.624,0.0,1.73,5603.57,5881.91,0.0,11196.7271959,11197.0956801,0.0,7715.867173039467
1731070094.8,40.3,0.591,0.0,2.12,5603.7,5882.1,0.0,11197.1740628,11196.8450076,0.0,7715.793321948527
1731070095.3,39.7,0.779,0.0,1.54,5603.83,5882.29,0.0,11196.871412,11197.0403176,0.0,7715.483340321347
1731070095.8,40.3,0.765,0.0,1.8,5603.96,5882.48,0.0,11197.0861215,11196.9904194,0.0,7715.3794986971825
1731070096.3,39.0,0.827,0.016,1.9,5604.09,5882.67,0.0,11197.5008214,11197.0130938,0.0,7715.470636038633
1731070096.8,40.3,0.854,0.0,1.9,5604.22,5882.86,0.0,11197.4656005,11197.7099081,0.0,7715.699961321927
1731070097.3,39.7,1.125,0.0,1.54,5604.35,5883.05,0.0,11197.6068555,11197.5994718,0.0,7715.501172302899
1731070097.8,39.7,0.742,0.0,4.25,5604.48,5883.24,0.0,11197.9209786,11197.737321,0.0,7715.598729586571
1731070098.3,40.3,0.766,0.0,1.33,5604.61,5883.43,0.0,11198.2421581,11197.7468657,0.0,7715.613032623782
1731070098.8,40.3,0.874,0.0,2.48,5604.74,5883.62,0.0,11198.1444213,11198.4076896,0.0,7715.772236512824
1731070099.3,39.7,0.94,0.0,1.73,5604.87,5883.81,0.0,11198.5143431,11197.9106851,0.0,7715.472968553186
1731070099.8,40.3,1.01,0.0,1.49,5605.0,5884.0,0.0,11198.429012,11198.5869391,0.0,7715.651783584819
1731070100.3,39.7,1.166,0.0,2.62,5605.13,5884.19,0.0,11198.7638658,11198.5442209,0.0,7715.640000014405
1731070100.8,40.3,1.172,0.0,1.65,5605.26,5884.38,0.0,11198.8335554,11198.8980838,0.0,7715.70914321603
1731070101.3,39.7,1.203,0.0,1.63,5605.39,5884.57,0.0,11199.126286,11198.6318449,0.0,7715.51287528801
1731070101.8,40.3,1.341,0.0,2.8,5605.52,5884.76,0.0,11198.7006123,11198.7356938,0.0,7715.050682666043
1731070102.3,39.7,0.725,0.0,2.05,5605.65,5884.95,0.0,11199.2839744,11199.4091628,0.0,7715.712360672268
1731070102.8,40.3,0.673,0.0,9.13,5605.78,5885.14,0.0,11199.4444725,11199.2208292,0.0,7715.473886300158
1731070103.3,39.7,0.881,0.0,3.37,5605.91,5885.33,0.0,11199.0944145,11199.6773681,0.0,7715.309445734312
1731070103.8,39.7,0.914,0.016,1.62,5606.04,5885.52,0.0,11199.5182349,11199.6238195,0.0,7715.354701420053
1731070104.3,39.7,0.974,0.0,2.23,5606.17,5885.71,0.0,11199.9404323,11200.0773197,0.0,7715.748029709698
1731070104.8,40.3,1.196,0.0,2.43,5606.3,5885.9,0.0,11199.6267058,11199.8937463,0.0,7715.169030781567
1731070105.3,39.7,1.082,0.0,1.95,5606.43,5886.09,0.0,11200.2829732,11200.0568763,0.0,7715.532065139257
1731070105.8,40.3,1.155,0.0,1.76,5606.56,5886.28,0.0,11200.2782441,11200.0393122,0.0,7715.2914282202855
1731070106.3,39.0,0.637,0.0,1.51,5606.69,5886.47,0.0,11200.4815295,11200.4368613,0.0,7715.487507507257
1731070106.8,41.0,0.662,0.0,1.67,5606.82,5886.66,0.0,11200.7332037,11200.5247436,0.0,7715.505391340499
1731070107.3,39.7,0.685,0.0,6.035,5606.95,5886.85,0.0,11200.5759138,11200.496498,0.0,7715.146788573925
1731070107.8,40.3,0.643,0.0,10.4,5607.08,5887.04,0.0,11200.6200159,11200.7366306,0.0,7715.119039361892
1731070108.3,39.7,0.782,0.0,2.28,5607.21,5887.23,0.0,11200.6124814,11200.8716462,0.0,7714.981455788647
1731070108.8,40.3,0.76,0.0,1.58,5607.34,5887.42,0.0,11201.1985843,11200.9241371,0.0,7715.217435440535
1731070109.3,39.7,0.908,0.0,1.66,5607.47,5887.61,0.0,11201.1210014,11201.0430467,0.0,7715.017969339208
1731070109.8,40.3,1.063,0.0,3.04,5607.6,5887.8,0.0,11201.4648699,11201.1025636,0.0,7715.083169678709
1731070110.3,39.7,0.997,0.0,1.79,5607.73,5887.99,0.0,11201.357735,11201.318222,0.0,7714.9289065073635
1731070110.8,39.7,0.479,0.0,1.85,5607.86,5888.18,0.0,11201.4945088,11202.0376826,0.0,7715.298470504253
1731070111.3,40.3,0.716,0.0,2.605,5607.99,5888.37,0.0,11201.653946,11201.6308476,0.0,7714.908760019094
1731070111.8,40.3,0.474,0.0,3.36,5608.12,5888.56,0.0,11201.6108706,11201.9664014,0.0,7714.883518623211
1731070112.3,39.7,0.639,0.0,5.19,5608.25,5888.75,0.0,11202.1495428,11202.0612002,0.0,7715.114257424112
1731070112.8,40.3,0.634,0.0,1.85,5608.38,5888.94,0.0,11202.3005906,11202.3520186,0.0,7715.198950988988
1731070113.3,39.7,0.87,0.0,3.66,5608.51,5889.13,0.0,11202.2762088,11202.775211,0.0,7715.24761929881
1731070113.8,40.3,0.86,0.0,2.2,5608.64,5889.32,0.0,11202.4702737,11202.618449,0.0,7715.055251850658
1731070114.3,39.7,0.786,0.0,1.93,5608.77,5889.51,0.0,11203.0080375,11202.8057159,0.0,7715.349025469498
1731070114.8,39.7,0.748,0.0,3.14,5608.9,5889.7,0.0,11202.7004707,11203.0776546,0.0,7715.088191745195
1731070115.3,40.3,0.595,0.0,1.88,5609.03,5889.89,0.0,11203.3191037,11203.2417307,0.0,7715.424627971504
1731070115.8,40.3,0.831,0.0,1.85,5609.16,5890.08,0.0,11202.8244452,11203.0092438,0.0,7714.680750045322
1731070116.3,39.7,0.687,0.0,1.5,5609.29,5890.27,0.0,11203.0476255,11203.1014162,0.0,7714.68094154263
1731070116.8,39.7,0.746,0.0,2.49,5609.42,5890.46,0.0,11203.3185916,11203.3615282,0.0,7714.831437008481
1731070117.3,40.3,1.184,0.0,7.56,5609.55,5890.65,0.0,11203.6125357,11203.4605882,0.0,7714.887685469721
1731070117.8,40.3,0.933,0.0,1.73,5609.68,5890.84,0.0,11203.6652706,11203.641421,0.0,7714.825347774853
1731070118.3,39.7,0.938,0.0,4.96,5609.81,5891.03,0.0,11203.9177155,11203.8558932,0.0,7714.93098504925
1731070118.8,40.3,1.299,0.0,1.84,5609.94,5891.22,0.0,11204.3972532,11204.273733,0.0,7715.341335782063
1731070119.3,39.7,0.858,0.0,4.34,5610.07,5891.41,0.0,11204.0481641,11204.0094692,0.0,7714.681122416645
1731070119.8,40.3,0.733,0.0,5.75,5610.2,5891.6,0.0,11204.1805316,11204.1609007,0.0,7714.656279547795
1731070120.3,39.7,0.972,0.0,2.96,5610.33,5891.79,0.0,11204.4350125,11204.5942956,0.0,7714.914152096797
1731070120.8,39.7,1.0,0.0,3.76,5610.46,5891.98,0.0,11204.6785106,11205.0015197,0.0,7715.146039650513
1731070121.3,40.3,1.069,0.0,5.59,5610.59,5892.17,0.0,11204.4814218,11205.1105317,0.0,7714.853098554003
1731070121.8,40.3,0.879,0.0,7.5,5610.72,5892.36,0.0,11205.3437979,11204.8985007,0.0,7715.107307189499
1731070122.3,39.7,1.212,0.0,2.01,5610.85,5892.55,0.0,11205.3811528,11205.3369553,0.0,7715.211212407314
1731070122.8,40.3,1.434,0.0,1.79,5610.98,5892.74,0.0,11204.9492416,11205.1299908,0.0,7714.530399857072
1731070123.3,39.0,0.704,0.0,1.58,5611.11,5892.93,0.0,11205.6074965,11205.3333077,0.0,7714.922627091388
1731070123.8,41.0,0.69,0.0,1.97,5611.24,5893.12,0.0,11205.6205645,11205.3834488,0.0,7714.741528393015
1731070124.3,39.7,1.024,0.0,1.83,5611.37,5893.31,0.0,11206.0698203,11205.8536431,0.0,7715.165976121774
1731070124.8,40.3,0.972,0.0,1.81,5611.5,5893.5,0.0,11205.8909284,11206.191739,0.0,7715.043964450433
1731070125.3,39.7,0.8,0.0,2.06,5611.63,5893.69,0.0,11205.7217974,11206.2193156,0.0,7714.715209704591
1731070125.8,40.3,1.219,0.0,1.67,5611.76,5893.88,0.0,11206.2310921,11206.1462437,0.0,7714.809099666502
1731070126.3,39.7,1.224,0.0,6.14,5611.89,5894.07,0.0,11206.365968,11206.3036404,0.0,7714.790185528506
