Time,Bitrate,Jitter,Datagrams,Delay,C1_X,C1_Y,C1_Z,F4_X,F4_Y,F4_Z,Distance
1731068816.31,19.8,0.665,0.0,1.52,5271.81,5397.03,0.0,9208.7,6791.3,0.0,4176.492751699685
1731068816.81,19.8,0.585,0.0,2.21,5271.94,5397.22,0.0,9208.8,6791.2,0.0,4176.3676682016385
1731068817.31,19.8,0.534,0.0,3.14,5272.07,5397.41,0.0,9208.9,6791.1,0.0,4176.242601310417
1731068817.81,20.5,0.45,0.0,1.23,5272.2,5397.6,0.0,9209.0,6791.0,0.0,4176.117551027509
1731068818.31,19.8,0.306,0.0,1.05,5272.33,5397.79,0.0,9209.1,6790.9,0.0,4175.992517354408
1731068818.81,19.8,0.25,0.0,2.56,5272.46,5397.98,0.0,9209.2,6790.8,0.0,4175.867500292605
1731068819.31,19.8,0.315,0.0,1.08,5272.59,5398.17,0.0,9209.3,6790.7,0.0,4175.742499843589
1731068819.81,20.5,0.406,0.0,1.16,5272.72,5398.36,0.0,9209.4,6790.6,0.0,4175.61751600886
1731068820.31,19.8,0.449,0.0,0.911,5272.85,5398.55,0.0,9209.5,6790.5,0.0,4175.492548789903
1731068820.81,19.8,0.762,0.0,0.868,5272.98,5398.74,0.0,9209.6,6790.4,0.0,4175.3675981882125
1731068821.31,19.9,0.371,0.0,0.825,5273.11,5398.93,0.0,9209.7,6790.3,0.0,4175.242664205281
1731068821.81,19.8,0.401,0.0,0.792,5273.24,5399.12,0.0,9209.8,6790.2,0.0,4175.117746842596
1731068822.31,20.5,0.388,0.0,1.09,5273.37,5399.31,0.0,9209.9,6790.1,0.0,4174.992846101655
1731068822.81,19.8,0.553,0.0,1.31,5273.5,5399.5,0.0,9210.0,6790.0,0.0,4174.867961983948
1731068823.31,19.8,0.418,0.0,0.714,5273.63,5399.69,0.0,9210.1,6789.9,0.0,4174.743094490966
1731068823.81,20.5,0.377,0.0,5.14,5273.76,5399.88,0.0,9210.2,6789.8,0.0,4174.618243624201
1731068824.31,19.8,0.448,0.0,1.09,5273.89,5400.07,0.0,9210.3,6789.7,0.0,4174.4934093851425
1731068824.81,19.9,0.456,0.0,0.946,5274.02,5400.26,0.0,9210.4,6789.6,0.0,4174.368591775287
1731068825.31,19.8,0.563,0.0,0.743,5274.15,5400.45,0.0,9210.5,6789.5,0.0,4174.243790796125
1731068825.81,20.5,0.487,0.0,1.19,5274.28,5400.64,0.0,9210.6,6789.4,0.0,4174.119006449146
1731068826.31,19.8,0.436,0.0,0.985,5274.41,5400.83,0.0,9210.7,6789.3,0.0,4173.994238735843
1731068826.81,19.8,0.498,0.0,0.857,5274.54,5401.02,0.0,9210.8,6789.2,0.0,4173.869487657705
1731068827.31,19.8,0.74,0.0,1.02,5274.67,5401.21,0.0,9210.9,6789.1,0.0,4173.744753216229
1731068827.81,19.9,0.671,0.0,1.49,5274.8,5401.4,0.0,9211.0,6789.0,0.0,4173.620035412902
1731068828.31,20.5,0.731,0.0,0.914,5274.93,5401.59,0.0,9211.1,6788.9,0.0,4173.495334249219
1731068828.81,19.8,0.614,0.0,1.91,5275.06,5401.78,0.0,9211.2,6788.8,0.0,4173.370649726669
1731068829.31,19.8,0.638,0.0,0.844,5275.19,5401.97,0.0,9211.3,6788.7,0.0,4173.245981846744
1731068829.81,19.8,0.413,0.0,1.24,5275.32,5402.16,0.0,9211.4,6788.6,0.0,4173.121330610938
1731068830.31,20.5,0.515,0.0,1.0,5275.45,5402.35,0.0,9211.5,6788.5,0.0,4172.996696020738
1731068830.81,19.8,0.43,0.0,1.34,5275.58,5402.54,0.0,9211.6,6788.4,0.0,4172.87207807764
1731068831.31,19.9,0.462,0.0,0.85,5275.71,5402.73,0.0,9211.7,6788.3,0.0,4172.747476783134
1731068831.81,19.8,0.418,0.0,1.02,5275.84,5402.92,0.0,9211.8,6788.2,0.0,4172.622892138707
1731068832.31,20.5,0.45,0.0,0.967,5275.97,5403.11,0.0,9211.9,6788.1,0.0,4172.4983241458585
1731068832.81,19.8,0.462,0.0,1.16,5276.1,5403.3,0.0,9212.0,6788.0,0.0,4172.373772806074
1731068833.31,19.9,0.454,0.0,0.961,5276.23,5403.49,0.0,9212.1,6787.9,0.0,4172.249238120849
1731068833.81,20.5,0.737,0.0,1.46,5276.36,5403.68,0.0,9212.2,6787.8,0.0,4172.124720091671
1731068834.31,19.8,0.544,0.0,0.744,5276.49,5403.87,0.0,9212.3,6787.7,0.0,4172.0002187200325
1731068834.81,19.8,0.533,0.0,0.997,5276.62,5404.06,0.0,9212.4,6787.6,0.0,4171.875734007425
1731068835.31,19.9,0.676,0.0,3.61,5276.75,5404.25,0.0,9212.5,6787.5,0.0,4171.751265955342
1731068835.81,20.5,0.625,0.0,0.818,5276.88,5404.44,0.0,9212.6,6787.4,0.0,4171.626814565272
1731068836.31,19.9,0.615,0.0,1.12,5277.01,5404.63,0.0,9212.7,6787.3,0.0,4171.502379838708
1731068836.81,19.8,0.701,0.0,1.05,5277.14,5404.82,0.0,9212.8,6787.2,0.0,4171.377961777138
1731068837.31,19.9,0.818,0.0,1.14,5277.27,5405.01,0.0,9212.9,6787.1,0.0,4171.253560382058
1731068837.81,20.5,0.736,0.0,1.06,5277.4,5405.2,0.0,9213.0,6787.0,0.0,4171.129175654957
1731068838.31,19.9,0.525,0.0,0.889,5277.53,5405.39,0.0,9213.1,6786.9,0.0,4171.004807597325
1731068838.81,19.8,0.371,0.0,0.86,5277.66,5405.58,0.0,9213.2,6786.8,0.0,4170.880456210656
1731068839.31,19.8,0.274,0.0,0.794,5277.79,5405.77,0.0,9213.3,6786.7,0.0,4170.756121496436
1731068839.81,20.5,0.274,0.0,0.772,5277.92,5405.96,0.0,9213.4,6786.6,0.0,4170.631803456162
1731068840.31,19.8,0.364,0.0,1.04,5278.05,5406.15,0.0,9213.5,6786.5,0.0,4170.507502091322
1731068840.81,19.8,0.455,0.0,7.57,5278.18,5406.34,0.0,9213.6,6786.4,0.0,4170.383217403408
1731068841.31,19.8,0.397,0.0,0.87,5278.31,5406.53,0.0,9213.7,6786.3,0.0,4170.258949393911
1731068841.81,20.5,0.31,0.0,0.759,5278.44,5406.72,0.0,9213.8,6786.2,0.0,4170.134698064319
1731068842.31,19.8,0.36,0.0,1.03,5278.57,5406.91,0.0,9213.9,6786.1,0.0,4170.010463416129
1731068842.81,19.9,0.329,0.0,1.32,5278.7,5407.1,0.0,9214.0,6786.0,0.0,4169.886245450828
1731068843.31,19.8,0.364,0.0,0.826,5278.83,5407.29,0.0,9214.1,6785.9,0.0,4169.762044169907
1731068843.81,20.5,0.392,0.0,0.868,5278.96,5407.48,0.0,9214.2,6785.8,0.0,4169.637859574858
1731068844.31,19.8,0.419,0.0,1.01,5279.09,5407.67,0.0,9214.3,6785.7,0.0,4169.51369166717
1731068844.81,19.8,0.569,0.0,0.996,5279.22,5407.86,0.0,9214.4,6785.6,0.0,4169.389540448337
1731068845.31,19.8,0.46,0.0,1.05,5279.35,5408.05,0.0,9214.5,6785.5,0.0,4169.2654059198485
1731068845.81,20.5,0.425,0.0,1.04,5279.48,5408.24,0.0,9214.6,6785.4,0.0,4169.141288083196
1731068846.31,19.8,0.601,0.0,1.0,5279.61,5408.43,0.0,9214.7,6785.3,0.0,4169.017186939867
1731068846.81,19.8,0.581,0.0,3.88,5279.74,5408.62,0.0,9214.8,6785.2,0.0,4168.893102491355
1731068847.31,19.8,0.569,0.0,1.35,5279.87,5408.81,0.0,9214.9,6785.1,0.0,4168.769034739152
1731068847.81,20.5,0.549,0.0,1.03,5280.0,5409.0,0.0,9215.0,6785.0,0.0,4168.644983684747
1731068848.31,19.8,0.529,0.0,0.935,5280.13,5409.19,0.0,9215.1,6784.9,0.0,4168.52094932963
1731068848.81,19.8,0.559,0.0,0.942,5280.26,5409.38,0.0,9215.2,6784.8,0.0,4168.396931675294
1731068849.31,19.8,0.76,0.0,1.0,5280.39,5409.57,0.0,9215.3,6784.7,0.0,4168.272930723226
1731068849.81,20.5,0.593,0.0,0.83,5280.52,5409.76,0.0,9215.4,6784.6,0.0,4168.148946474921
1731068850.31,19.8,0.601,0.0,0.938,5280.65,5409.95,0.0,9215.5,6784.5,0.0,4168.024978931869
1731068850.81,19.8,0.658,0.0,1.44,5280.78,5410.14,0.0,9215.6,6784.4,0.0,4167.901028095557
1731068851.31,19.9,0.444,0.0,0.766,5280.91,5410.33,0.0,9215.7,6784.3,0.0,4167.777093967479
1731068851.81,20.5,0.521,0.0,4.96,5281.04,5410.52,0.0,9215.8,6784.2,0.0,4167.653176549123
1731068852.31,19.8,0.402,0.0,1.18,5281.17,5410.71,0.0,9215.9,6784.1,0.0,4167.529275841982
1731068852.81,19.8,0.708,0.0,0.917,5281.3,5410.9,0.0,9216.0,6784.0,0.0,4167.4053918475465
1731068853.31,19.8,0.502,0.0,1.12,5281.43,5411.09,0.0,9216.1,6783.9,0.0,4167.281524567305
1731068853.81,20.5,0.587,0.0,1.75,5281.56,5411.28,0.0,9216.2,6783.8,0.0,4167.157674002749
1731068854.31,19.8,0.573,0.0,0.871,5281.69,5411.47,0.0,9216.3,6783.7,0.0,4167.033840155369
1731068854.81,19.9,0.496,0.0,1.02,5281.82,5411.66,0.0,9216.4,6783.6,0.0,4166.910023026655
1731068855.31,19.8,0.566,0.0,1.39,5281.95,5411.85,0.0,9216.5,6783.5,0.0,4166.786222618099
1731068855.81,20.5,0.603,0.0,0.746,5282.08,5412.04,0.0,9216.6,6783.4,0.0,4166.662438931189
1731068856.31,19.8,0.709,0.0,0.905,5282.21,5412.23,0.0,9216.7,6783.3,0.0,4166.538671967417
1731068856.81,19.8,0.692,0.0,0.827,5282.34,5412.42,0.0,9216.8,6783.2,0.0,4166.414921728271
1731068857.31,19.8,0.607,0.0,0.999,5282.47,5412.61,0.0,9216.9,6783.1,0.0,4166.291188215245
1731068857.81,20.5,0.741,0.0,1.52,5282.6,5412.8,0.0,9217.0,6783.0,0.0,4166.167471429827
1731068858.31,19.8,0.824,0.0,0.868,5282.73,5412.99,0.0,9217.1,6782.9,0.0,4166.043771373508
1731068858.81,19.8,0.766,0.0,0.778,5282.86,5413.18,0.0,9217.2,6782.8,0.0,4165.920088047778
1731068859.31,19.8,0.577,0.0,0.765,5282.99,5413.37,0.0,9217.3,6782.7,0.0,4165.796421454125
1731068859.81,19.8,0.29,0.0,1.08,5283.12,5413.56,0.0,9217.4,6782.6,0.0,4165.672771594043
1731068860.31,20.5,0.485,0.0,1.25,5283.25,5413.75,0.0,9217.5,6782.5,0.0,4165.54913846902
1731068860.81,19.9,0.514,0.0,0.962,5283.38,5413.94,0.0,9217.6,6782.4,0.0,4165.425522080547
1731068861.31,19.8,0.474,0.0,0.873,5283.51,5414.13,0.0,9217.7,6782.3,0.0,4165.301922430114
1731068861.81,20.5,0.823,0.0,1.13,5283.64,5414.32,0.0,9217.8,6782.2,0.0,4165.178339519209
1731068862.31,19.8,0.429,0.0,1.35,5283.77,5414.51,0.0,9217.9,6782.1,0.0,4165.054773349325
1731068862.81,19.8,0.304,0.0,0.952,5283.9,5414.7,0.0,9218.0,6782.0,0.0,4164.931223921951
1731068863.31,19.8,0.51,0.0,0.963,5284.03,5414.89,0.0,9218.1,6781.9,0.0,4164.807691238577
1731068863.81,20.5,0.558,0.0,3.1,5284.16,5415.08,0.0,9218.2,6781.8,0.0,4164.684175300692
1731068864.31,19.8,0.456,0.0,0.875,5284.29,5415.27,0.0,9218.3,6781.7,0.0,4164.560676109785
1731068864.81,19.8,0.47,0.0,0.955,5284.42,5415.46,0.0,9218.4,6781.6,0.0,4164.437193667351
1731068865.31,19.8,0.377,0.0,0.774,5284.55,5415.65,0.0,9218.5,6781.5,0.0,4164.313727974874
1731068865.81,20.5,0.434,0.0,1.98,5284.68,5415.84,0.0,9218.6,6781.4,0.0,4164.190279033848
1731068866.31,19.8,0.454,0.0,1.62,5284.81,5416.03,0.0,9218.7,6781.3,0.0,4164.066846845762
1731068866.81,19.8,0.593,0.0,0.996,5284.94,5416.22,0.0,9218.8,6781.2,0.0,4163.943431412103
1731068867.31,19.9,0.703,0.0,0.92,5285.07,5416.41,0.0,9218.9,6781.1,0.0,4163.820032734364
1731068867.81,20.5,0.475,0.0,1.24,5285.2,5416.6,0.0,9219.0,6781.0,0.0,4163.696650814034
1731068868.31,19.8,0.489,0.0,1.57,5285.33,5416.79,0.0,9219.1,6780.9,0.0,4163.573285652602
1731068868.81,19.8,0.469,0.0,0.89,5285.46,5416.98,0.0,9219.2,6780.8,0.0,4163.449937251558
1731068869.31,19.8,0.692,0.0,1.17,5285.59,5417.17,0.0,9219.3,6780.7,0.0,4163.326605612391
1731068869.81,20.5,0.56,0.0,1.07,5285.72,5417.36,0.0,9219.4,6780.6,0.0,4163.203290736593
1731068870.31,19.8,0.582,0.0,1.76,5285.85,5417.55,0.0,9219.5,6780.5,0.0,4163.079992625652
1731068870.81,19.8,0.662,0.0,0.978,5285.98,5417.74,0.0,9219.6,6780.4,0.0,4162.956711281058
1731068871.31,19.8,0.55,0.0,1.14,5286.11,5417.93,0.0,9219.7,6780.3,0.0,4162.8334467043005
1731068871.81,19.9,0.487,0.0,1.01,5286.24,5418.12,0.0,9219.8,6780.2,0.0,4162.710198896867
1731068872.31,20.5,0.491,0.0,1.11,5286.37,5418.31,0.0,9219.9,6780.1,0.0,4162.586967860251
1731068872.81,19.8,0.473,0.0,1.3,5286.5,5418.5,0.0,9220.0,6780.0,0.0,4162.46375359594
1731068873.31,19.8,0.436,0.0,1.46,5286.63,5418.69,0.0,9220.1,6779.9,0.0,4162.340556105423
1731068873.81,20.5,0.547,0.0,1.05,5286.76,5418.88,0.0,9220.2,6779.8,0.0,4162.217375390191
1731068874.31,19.8,0.457,0.0,1.06,5286.89,5419.07,0.0,9220.3,6779.7,0.0,4162.094211451729
1731068874.81,19.8,0.694,0.0,0.872,5287.02,5419.26,0.0,9220.4,6779.6,0.0,4161.9710642915325
1731068875.31,19.8,0.551,0.0,0.987,5287.15,5419.45,0.0,9220.5,6779.5,0.0,4161.847933911089
1731068875.81,20.5,0.538,0.0,1.44,5287.28,5419.64,0.0,9220.6,6779.4,0.0,4161.724820311886
1731068876.31,19.2,0.5,0.032,0.801,5287.41,5419.83,0.0,9220.7,6779.3,0.0,4161.601723495415
1731068876.81,19.8,0.508,0.0,0.805,5287.54,5420.02,0.0,9220.8,6779.2,0.0,4161.4786434631615
1731068877.31,19.8,0.698,0.0,0.901,5287.67,5420.21,0.0,9220.9,6779.1,0.0,4161.355580216619
1731068877.81,20.5,0.588,0.0,1.7,5287.8,5420.4,0.0,9221.0,6779.0,0.0,4161.232533757276
1731068878.31,19.8,0.656,0.0,0.885,5287.93,5420.59,0.0,9221.1,6778.9,0.0,4161.10950408662
1731068878.81,19.8,0.66,0.0,5.39,5288.06,5420.78,0.0,9221.2,6778.8,0.0,4160.986491206142
1731068879.31,19.9,0.63,0.0,1.75,5288.19,5420.97,0.0,9221.3,6778.7,0.0,4160.86349511733
1731068879.81,20.5,0.688,0.0,0.995,5288.32,5421.16,0.0,9221.4,6778.6,0.0,4160.7405158216725
1731068880.31,19.8,0.659,0.0,1.08,5288.45,5421.35,0.0,9221.5,6778.5,0.0,4160.617553320661
1731068880.81,19.8,0.454,0.0,1.05,5288.58,5421.54,0.0,9221.6,6778.4,0.0,4160.494607615782
1731068881.31,19.8,0.556,0.0,0.895,5288.71,5421.73,0.0,9221.7,6778.3,0.0,4160.371678708527
1731068881.81,20.5,0.477,0.0,1.13,5288.84,5421.92,0.0,9221.8,6778.2,0.0,4160.248766600381
1731068882.31,19.9,0.39,0.0,1.43,5288.97,5422.11,0.0,9221.9,6778.1,0.0,4160.125871292838
1731068882.81,19.8,0.314,0.0,0.681,5289.1,5422.3,0.0,9222.0,6778.0,0.0,4160.002992787385
1731068883.31,19.8,0.334,0.0,3.92,5289.23,5422.49,0.0,9222.1,6777.9,0.0,4159.880131085511
1731068883.81,20.5,0.633,0.0,1.63,5289.36,5422.68,0.0,9222.2,6777.8,0.0,4159.757286188704
1731068884.31,19.8,0.402,0.0,0.887,5289.49,5422.87,0.0,9222.3,6777.7,0.0,4159.634458098451
1731068884.81,19.8,0.394,0.0,0.954,5289.62,5423.06,0.0,9222.4,6777.6,0.0,4159.511646816246
1731068885.31,19.8,0.59,0.0,1.2,5289.75,5423.25,0.0,9222.5,6777.5,0.0,4159.388852343574
1731068885.81,19.8,0.569,0.0,0.815,5289.88,5423.44,0.0,9222.6,6777.4,0.0,4159.2660746819265
1731068886.31,20.5,0.568,0.0,1.08,5290.01,5423.63,0.0,9222.7,6777.3,0.0,4159.14331383279
1731068886.81,19.9,0.414,0.0,1.41,5290.14,5423.82,0.0,9222.8,6777.2,0.0,4159.020569797653
1731068887.31,19.8,0.355,0.0,0.984,5290.27,5424.01,0.0,9222.9,6777.1,0.0,4158.897842578006
1731068887.81,20.5,0.612,0.0,0.868,5290.4,5424.2,0.0,9223.0,6777.0,0.0,4158.7751321753385
1731068888.31,19.8,0.449,0.0,1.27,5290.53,5424.39,0.0,9223.1,6776.9,0.0,4158.652438591136
1731068888.81,19.8,0.665,0.0,3.9,5290.66,5424.58,0.0,9223.2,6776.8,0.0,4158.52976182689
1731068889.31,19.8,0.443,0.0,0.918,5290.79,5424.77,0.0,9223.3,6776.7,0.0,4158.407101884085
1731068889.81,20.5,0.435,0.0,0.873,5290.92,5424.96,0.0,9223.4,6776.6,0.0,4158.284458764215
1731068890.31,19.8,0.42,0.0,0.794,5291.05,5425.15,0.0,9223.5,6776.5,0.0,4158.161832468765
1731068890.81,19.8,0.435,0.0,1.21,5291.18,5425.34,0.0,9223.6,6776.4,0.0,4158.039222999225
1731068891.31,19.8,0.565,0.0,1.68,5291.31,5425.53,0.0,9223.7,6776.3,0.0,4157.916630357084
1731068891.81,20.5,0.559,0.0,1.56,5291.44,5425.72,0.0,9223.8,6776.2,0.0,4157.794054543827
1731068892.31,19.8,0.58,0.0,0.958,5291.57,5425.91,0.0,9223.9,6776.1,0.0,4157.671495560947
1731068892.81,19.8,0.748,0.0,1.49,5291.7,5426.1,0.0,9224.0,6776.0,0.0,4157.54895340993
1731068893.31,19.9,0.502,0.0,1.07,5291.83,5426.29,0.0,9224.1,6775.9,0.0,4157.426428092264
