Time,Bitrate,Jitter,Datagrams
1731069774.49,20.5,0.715,0.0
1731069774.99,19.8,0.627,0.0
1731069775.49,19.9,0.671,0.0
1731069775.99,20.5,0.761,0.0
1731069776.49,19.8,0.731,0.0
1731069776.99,19.8,0.924,0.0
1731069777.49,19.9,0.865,0.0
1731069777.99,20.5,0.907,0.0
1731069778.49,19.9,0.896,0.0
1731069778.99,19.8,1.098,0.0
1731069779.49,19.8,0.949,0.0
1731069779.99,20.5,1.293,0.0
1731069780.49,19.8,1.256,0.0
1731069780.99,19.8,0.733,0.0
1731069781.49,19.8,0.452,0.0
1731069781.99,19.8,0.491,0.0
1731069782.49,20.5,0.730,0.0
1731069782.99,19.9,0.549,0.0
1731069783.49,19.8,0.398,0.0
1731069783.99,19.8,0.596,0.03125
1731069784.49,19.8,0.785,0.0
1731069784.99,19.8,0.506,0.0
1731069785.49,19.8,0.585,0.0
1731069785.99,20.5,0.657,0.0
1731069786.49,19.9,0.571,0.0
1731069786.99,19.8,0.534,0.0
1731069787.49,19.8,0.619,0.0
1731069787.99,20.5,0.514,0.0
1731069788.49,19.8,0.534,0.0
1731069788.99,19.8,0.575,0.0
1731069789.49,19.9,0.552,0.0
1731069789.99,19.8,0.677,0.0
1731069790.49,19.8,0.658,0.03125
1731069790.99,19.9,0.765,0.0
1731069791.49,19.8,0.837,0.0
1731069791.99,20.5,0.717,0.0
1731069792.49,19.8,0.843,0.0
1731069792.99,19.8,0.667,0.0
1731069793.49,19.8,0.767,0.0
1731069793.99,19.8,0.657,0.0
1731069794.49,20.5,0.732,0.0
1731069794.99,19.8,0.818,0.0
1731069795.49,19.8,0.688,0.0
1731069795.99,20.5,0.670,0.0
1731069796.49,19.8,0.680,0.0
1731069796.99,19.8,0.755,0.0
1731069797.49,19.9,0.804,0.0
1731069797.99,20.5,0.694,0.0
1731069798.49,19.8,0.711,0.0
1731069798.99,19.9,0.792,0.0
1731069799.49,19.8,0.921,0.0
1731069799.99,20.4,0.949,0.0
1731069800.49,19.9,0.828,0.0
1731069800.99,19.8,0.907,0.0
1731069801.49,19.8,1.040,0.0
1731069801.99,20.5,1.021,0.0
1731069802.49,19.2,0.452,0.0
1731069802.99,20.5,0.440,0.0
1731069803.49,19.9,0.479,0.0
1731069803.99,20.5,0.517,0.0
1731069804.49,19.8,0.398,0.0
1731069804.99,19.8,0.409,0.0
1731069805.49,19.8,0.452,0.0
1731069805.99,20.5,0.451,0.0
1731069806.49,19.8,0.544,0.0
1731069806.99,19.9,0.626,0.0
1731069807.49,19.8,0.537,0.0
1731069807.99,20.5,0.429,0.0
1731069808.49,19.8,0.595,0.0
1731069808.99,19.8,0.542,0.0
1731069809.49,19.8,0.630,0.0
1731069809.99,20.5,0.549,0.0
1731069810.49,19.8,0.727,0.0
1731069810.99,19.8,0.605,0.0
1731069811.49,19.9,0.686,0.0
1731069811.99,20.5,0.695,0.0
1731069812.49,19.9,0.657,0.0
1731069812.99,19.8,0.837,0.0
1731069813.49,19.8,1.000,0.0
1731069813.99,20.5,0.838,0.0
1731069814.49,19.8,0.736,0.0
1731069814.99,19.8,0.626,0.0
1731069815.49,19.8,0.815,0.0
1731069815.99,20.5,0.595,0.0
1731069816.49,19.8,0.575,0.0
1731069816.99,19.8,0.627,0.0
1731069817.49,19.9,0.647,0.0
1731069817.99,20.5,0.699,0.0
1731069818.49,19.8,0.706,0.0
1731069818.99,19.8,0.758,0.0
1731069819.49,19.8,0.761,0.0
1731069819.99,20.5,0.868,0.0
1731069820.49,19.8,0.806,0.0
1731069820.99,19.8,0.790,0.0
1731069821.49,19.2,1.009,0.03225806451612903
1731069821.99,20.5,1.061,0.0
1731069822.49,19.8,1.007,0.0
1731069822.99,19.8,1.083,0.0
1731069823.49,19.8,0.784,0.0
1731069823.99,19.8,0.790,0.0
