Time,Bitrate,Jitter,Datagrams,Delay,C1_X,C1_Y,C1_Z,F1_X,F1_Y,F1_Z,Distance
1731070795.05,19.8,0.566,0.0,5.01,5785.31,6147.53,0.0,7604.2,9603.7,0.0,3905.5693440265536
1731070795.55,20.5,0.511,0.0,2.75,5785.44,6147.72,0.0,7604.3,9603.8,0.0,3905.4757285124683
1731070796.05,19.8,0.452,0.0,1.05,5785.57,6147.91,0.0,7604.4,9603.9,0.0,3905.382113058849
1731070796.55,19.8,0.538,0.0,1.58,5785.7,6148.1,0.0,7604.5,9604.0,0.0,3905.2884976656974
1731070797.05,19.8,0.5,0.0,2.37,5785.83,6148.29,0.0,7604.6,9604.1,0.0,3905.1948823330195
1731070797.55,20.5,0.411,0.0,1.75,5785.96,6148.48,0.0,7604.7,9604.2,0.0,3905.1012670608184
1731070798.05,19.9,0.484,0.0,2.69,5786.09,6148.67,0.0,7604.8,9604.3,0.0,3905.007651849097
1731070798.55,19.8,0.454,0.0,1.39,5786.22,6148.86,0.0,7604.9,9604.4,0.0,3904.9140366978627
1731070799.05,19.8,0.506,0.0,0.829,5786.35,6149.05,0.0,7605.0,9604.5,0.0,3904.820421607119
1731070799.55,20.5,0.824,0.0,0.86,5786.48,6149.24,0.0,7605.1,9604.6,0.0,3904.726806576871
1731070800.05,19.8,0.556,0.0,0.84,5786.61,6149.43,0.0,7605.2,9604.7,0.0,3904.63319160712
1731070800.55,19.8,0.63,0.0,1.13,5786.74,6149.62,0.0,7605.3,9604.8,0.0,3904.5395766978722
1731070801.05,19.9,0.644,0.0,1.25,5786.87,6149.81,0.0,7605.4,9604.9,0.0,3904.445961849132
1731070801.55,20.5,0.431,0.0,8.45,5787.0,6150.0,0.0,7605.5,9605.0,0.0,3904.3523470609052
1731070802.05,19.8,0.425,0.0,0.769,5787.13,6150.19,0.0,7605.6,9605.1,0.0,3904.258732333195
1731070802.55,19.8,0.921,0.0,0.695,5787.26,6150.38,0.0,7605.7,9605.2,0.0,3904.165117666004
1731070803.05,19.8,0.593,0.0,0.791,5787.39,6150.57,0.0,7605.8,9605.3,0.0,3904.0715030593374
1731070803.55,20.5,0.482,0.0,0.926,5787.52,6150.76,0.0,7605.9,9605.4,0.0,3903.9778885132014
1731070804.05,19.8,0.631,0.0,1.06,5787.65,6150.95,0.0,7606.0,9605.5,0.0,3903.8842740276
1731070804.55,19.8,0.582,0.0,0.907,5787.78,6151.14,0.0,7606.1,9605.6,0.0,3903.790659602536
1731070805.05,19.9,0.543,0.0,1.44,5787.91,6151.33,0.0,7606.2,9605.7,0.0,3903.6970452380147
1731070805.55,20.5,0.662,0.0,1.08,5788.04,6151.52,0.0,7606.3,9605.8,0.0,3903.603430934038
1731070806.05,19.8,0.868,0.0,0.843,5788.17,6151.71,0.0,7606.4,9605.9,0.0,3903.5098166906146
1731070806.55,19.8,0.93,0.0,0.846,5788.3,6151.9,0.0,7606.5,9606.0,0.0,3903.416202507747
1731070807.05,19.8,0.728,0.0,2.28,5788.43,6152.09,0.0,7606.6,9606.1,0.0,3903.322588385439
1731070807.55,20.5,0.725,0.0,0.825,5788.56,6152.28,0.0,7606.7,9606.2,0.0,3903.228974323695
1731070808.05,19.8,0.776,0.0,1.72,5788.69,6152.47,0.0,7606.8,9606.3,0.0,3903.1353603225184
1731070808.55,19.8,0.873,0.0,0.856,5788.82,6152.66,0.0,7606.9,9606.4,0.0,3903.0417463819163
1731070809.05,19.8,0.57,0.0,0.796,5788.95,6152.85,0.0,7607.0,9606.5,0.0,3902.948132501891
1731070809.55,19.8,0.512,0.0,0.833,5789.08,6153.04,0.0,7607.1,9606.6,0.0,3902.854518682448
1731070810.05,20.5,0.449,0.0,0.793,5789.21,6153.23,0.0,7607.2,9606.7,0.0,3902.760904923591
1731070810.55,19.8,0.585,0.0,0.755,5789.34,6153.42,0.0,7607.3,9606.8,0.0,3902.667291225322
1731070811.05,19.8,0.392,0.0,0.776,5789.47,6153.61,0.0,7607.4,9606.9,0.0,3902.5736775876503
1731070811.55,20.5,0.372,0.0,0.802,5789.6,6153.8,0.0,7607.5,9607.0,0.0,3902.480064010577
1731070812.05,19.8,0.361,0.0,0.788,5789.73,6153.99,0.0,7607.6,9607.1,0.0,3902.3864504941084
1731070812.55,19.8,0.561,0.0,0.785,5789.86,6154.18,0.0,7607.7,9607.2,0.0,3902.292837038246
1731070813.05,19.8,0.402,0.0,4.0,5789.99,6154.37,0.0,7607.8,9607.3,0.0,3902.1992236429955
1731070813.55,20.5,0.324,0.0,0.816,5790.12,6154.56,0.0,7607.9,9607.4,0.0,3902.105610308362
1731070814.05,19.8,0.385,0.0,0.765,5790.25,6154.75,0.0,7608.0,9607.5,0.0,3902.0119970343503
1731070814.55,19.8,0.317,0.0,0.933,5790.38,6154.94,0.0,7608.1,9607.6,0.0,3901.918383820964
1731070815.05,19.8,0.489,0.0,0.779,5790.51,6155.13,0.0,7608.2,9607.7,0.0,3901.8247706682064
1731070815.55,20.5,0.376,0.0,0.783,5790.64,6155.32,0.0,7608.3,9607.8,0.0,3901.7311575760823
1731070816.05,19.8,0.334,0.0,0.784,5790.77,6155.51,0.0,7608.4,9607.9,0.0,3901.637544544597
1731070816.55,19.8,0.354,0.0,0.683,5790.9,6155.7,0.0,7608.5,9608.0,0.0,3901.5439315737563
1731070817.05,19.9,0.624,0.0,0.934,5791.03,6155.89,0.0,7608.6,9608.1,0.0,3901.450318663561
1731070817.55,20.5,0.455,0.0,0.817,5791.16,6156.08,0.0,7608.7,9608.2,0.0,3901.356705814018
1731070818.05,19.8,0.505,0.0,0.859,5791.29,6156.27,0.0,7608.8,9608.3,0.0,3901.2630930251285
1731070818.55,19.8,0.463,0.0,1.16,5791.42,6156.46,0.0,7608.9,9608.4,0.0,3901.1694802969014
1731070819.05,19.8,0.446,0.0,0.82,5791.55,6156.65,0.0,7609.0,9608.5,0.0,3901.0758676293394
1731070819.55,20.5,0.611,0.0,0.968,5791.68,6156.84,0.0,7609.1,9608.6,0.0,3900.9822550224453
1731070820.05,19.8,0.558,0.0,0.851,5791.81,6157.03,0.0,7609.2,9608.7,0.0,3900.888642476225
1731070820.55,19.9,0.503,0.0,0.989,5791.94,6157.22,0.0,7609.3,9608.8,0.0,3900.7950299906806
1731070821.05,19.8,0.531,0.0,0.856,5792.07,6157.41,0.0,7609.4,9608.9,0.0,3900.70141756582
1731070821.55,20.5,0.492,0.0,1.61,5792.2,6157.6,0.0,7609.5,9609.0,0.0,3900.6078052016455
1731070822.05,19.8,0.464,0.0,0.958,5792.33,6157.79,0.0,7609.6,9609.1,0.0,3900.5141928981625
1731070822.55,19.9,0.399,0.0,1.0,5792.46,6157.98,0.0,7609.7,9609.2,0.0,3900.4205806553746
1731070823.05,19.8,0.473,0.0,5.26,5792.59,6158.17,0.0,7609.8,9609.3,0.0,3900.3269684732836
1731070823.55,20.5,0.453,0.0,0.853,5792.72,6158.36,0.0,7609.9,9609.4,0.0,3900.2333563518987
1731070824.05,19.8,0.568,0.0,0.804,5792.85,6158.55,0.0,7610.0,9609.5,0.0,3900.1397442912216
1731070824.55,19.8,0.578,0.0,0.821,5792.98,6158.74,0.0,7610.1,9609.6,0.0,3900.046132291259
1731070825.05,19.8,0.477,0.0,0.713,5793.11,6158.93,0.0,7610.2,9609.7,0.0,3899.952520352011
1731070825.55,20.5,0.735,0.0,2.58,5793.24,6159.12,0.0,7610.3,9609.8,0.0,3899.8589084734845
1731070826.05,19.9,0.559,0.0,1.21,5793.37,6159.31,0.0,7610.4,9609.9,0.0,3899.765296655684
1731070826.55,19.8,0.673,0.0,1.52,5793.5,6159.5,0.0,7610.5,9610.0,0.0,3899.671684898615
1731070827.05,19.8,0.61,0.0,0.881,5793.63,6159.69,0.0,7610.6,9610.1,0.0,3899.57807320228
1731070827.55,20.5,0.6,0.0,0.873,5793.76,6159.88,0.0,7610.7,9610.2,0.0,3899.484461566683
1731070828.05,19.8,0.796,0.0,0.849,5793.89,6160.07,0.0,7610.8,9610.3,0.0,3899.390849991829
1731070828.55,19.9,0.959,0.0,0.868,5794.02,6160.26,0.0,7610.9,9610.4,0.0,3899.2972384777227
1731070829.05,19.8,0.895,0.0,0.795,5794.15,6160.45,0.0,7611.0,9610.5,0.0,3899.2036270243702
1731070829.55,20.5,0.883,0.0,0.771,5794.28,6160.64,0.0,7611.1,9610.6,0.0,3899.1100156317725
1731070830.05,19.8,0.874,0.0,0.906,5794.41,6160.83,0.0,7611.2,9610.7,0.0,3899.0164042999363
1731070830.55,19.8,0.622,0.0,1.04,5794.54,6161.02,0.0,7611.3,9610.8,0.0,3898.9227930288635
1731070831.05,19.8,0.366,0.0,0.91,5794.67,6161.21,0.0,7611.4,9610.9,0.0,3898.8291818185617
1731070831.55,20.5,0.282,0.0,1.54,5794.8,6161.4,0.0,7611.5,9611.0,0.0,3898.735570669034
1731070832.05,19.8,0.393,0.0,0.945,5794.93,6161.59,0.0,7611.6,9611.1,0.0,3898.641959580285
1731070832.55,19.8,0.364,0.0,0.906,5795.06,6161.78,0.0,7611.7,9611.2,0.0,3898.5483485523177
1731070833.05,19.8,0.356,0.0,1.67,5795.19,6161.97,0.0,7611.8,9611.3,0.0,3898.4547375851366
1731070833.55,20.5,0.355,0.0,7.08,5795.32,6162.16,0.0,7611.9,9611.4,0.0,3898.361126678748
1731070834.05,19.8,0.297,0.0,2.43,5795.45,6162.35,0.0,7612.0,9611.5,0.0,3898.2675158331554
1731070834.55,19.8,0.372,0.0,1.88,5795.58,6162.54,0.0,7612.1,9611.6,0.0,3898.173905048363
1731070835.05,19.8,0.317,0.0,3.14,5795.71,6162.73,0.0,7612.2,9611.7,0.0,3898.0802943243752
1731070835.55,20.5,0.313,0.0,0.965,5795.84,6162.92,0.0,7612.3,9611.8,0.0,3897.986683661194
1731070836.05,19.8,0.707,0.0,0.79,5795.97,6163.11,0.0,7612.4,9611.9,0.0,3897.8930730588286
1731070836.55,19.8,0.375,0.0,2.02,5796.1,6163.3,0.0,7612.5,9612.0,0.0,3897.79946251728
1731070837.05,19.9,0.361,0.0,1.16,5796.23,6163.49,0.0,7612.6,9612.1,0.0,3897.705852036555
1731070837.55,20.5,0.444,0.0,1.91,5796.36,6163.68,0.0,7612.7,9612.2,0.0,3897.6122416166545
1731070838.05,19.8,0.366,0.0,4.42,5796.49,6163.87,0.0,7612.8,9612.3,0.0,3897.518631257585
1731070838.55,19.8,0.448,0.0,0.944,5796.62,6164.06,0.0,7612.9,9612.4,0.0,3897.42502095935
1731070839.05,19.8,0.512,0.0,1.51,5796.75,6164.25,0.0,7613.0,9612.5,0.0,3897.331410721957
1731070839.55,20.5,0.427,0.0,0.862,5796.88,6164.44,0.0,7613.1,9612.6,0.0,3897.2378005454075
1731070840.05,19.8,0.433,0.0,1.27,5797.01,6164.63,0.0,7613.2,9612.7,0.0,3897.1441904297053
1731070840.55,19.8,0.508,0.0,0.832,5797.14,6164.82,0.0,7613.3,9612.8,0.0,3897.050580374855
1731070841.05,19.8,0.47,0.0,1.78,5797.27,6165.01,0.0,7613.4,9612.9,0.0,3896.956970380863
1731070841.55,20.5,0.527,0.0,1.86,5797.4,6165.2,0.0,7613.5,9613.0,0.0,3896.8633604477336
1731070842.05,19.8,0.606,0.0,1.75,5797.53,6165.39,0.0,7613.6,9613.1,0.0,3896.769750575469
1731070842.55,19.8,0.538,0.0,1.44,5797.66,6165.58,0.0,7613.7,9613.2,0.0,3896.676140764075
1731070843.05,19.9,0.616,0.0,1.19,5797.79,6165.77,0.0,7613.8,9613.3,0.0,3896.5825310135538
1731070843.55,19.8,0.471,0.0,1.96,5797.92,6165.96,0.0,7613.9,9613.4,0.0,3896.4889213239135
1731070844.05,20.5,0.436,0.0,0.862,5798.05,6166.15,0.0,7614.0,9613.5,0.0,3896.3953116951575
1731070844.55,19.8,0.486,0.0,0.707,5798.18,6166.34,0.0,7614.1,9613.6,0.0,3896.301702127288
1731070845.05,19.8,0.462,0.0,0.832,5798.31,6166.53,0.0,7614.2,9613.7,0.0,3896.2080926203116
1731070845.55,20.5,0.47,0.0,1.03,5798.44,6166.72,0.0,7614.3,9613.8,0.0,3896.1144831742295
1731070846.05,19.8,0.491,0.0,3.06,5798.57,6166.91,0.0,7614.4,9613.9,0.0,3896.0208737890507
1731070846.55,19.8,0.487,0.0,1.76,5798.7,6167.1,0.0,7614.5,9614.0,0.0,3895.9272644647767
1731070847.05,19.8,0.543,0.0,1.06,5798.83,6167.29,0.0,7614.6,9614.1,0.0,3895.8336552014134
1731070847.55,20.5,0.647,0.0,0.811,5798.96,6167.48,0.0,7614.7,9614.2,0.0,3895.740045998964
1731070848.05,19.8,0.602,0.0,1.11,5799.09,6167.67,0.0,7614.8,9614.3,0.0,3895.6464368574307
1731070848.55,19.8,0.69,0.0,0.822,5799.22,6167.86,0.0,7614.9,9614.4,0.0,3895.552827776822
1731070849.05,19.8,0.692,0.0,1.79,5799.35,6168.05,0.0,7615.0,9614.5,0.0,3895.4592187571416
1731070849.55,20.5,0.781,0.0,1.18,5799.48,6168.24,0.0,7615.1,9614.6,0.0,3895.365609798393
1731070850.05,19.8,0.759,0.0,1.08,5799.61,6168.43,0.0,7615.2,9614.7,0.0,3895.2720009005793
1731070850.55,19.8,0.844,0.0,0.911,5799.74,6168.62,0.0,7615.3,9614.8,0.0,3895.178392063706
1731070851.05,19.8,0.83,0.0,0.828,5799.87,6168.81,0.0,7615.4,9614.9,0.0,3895.0847832877776
1731070851.55,20.5,0.733,0.0,0.846,5800.0,6169.0,0.0,7615.5,9615.0,0.0,3894.9911745728
1731070852.05,19.8,0.577,0.0,0.907,5800.13,6169.19,0.0,7615.6,9615.1,0.0,3894.897565918776
1731070852.55,19.8,0.561,0.0,0.806,5800.26,6169.38,0.0,7615.7,9615.2,0.0,3894.803957325709
1731070853.05,19.8,0.38,0.0,0.773,5800.39,6169.57,0.0,7615.8,9615.3,0.0,3894.710348793604
1731070853.55,20.5,0.333,0.0,0.761,5800.52,6169.76,0.0,7615.9,9615.4,0.0,3894.6167403224663
1731070854.05,19.8,0.325,0.0,0.82,5800.65,6169.95,0.0,7616.0,9615.5,0.0,3894.523131912302
1731070854.55,19.8,0.508,0.0,0.918,5800.78,6170.14,0.0,7616.1,9615.6,0.0,3894.4295235631116
1731070855.05,19.8,0.552,0.0,0.681,5800.91,6170.33,0.0,7616.2,9615.7,0.0,3894.3359152749013
1731070855.55,20.5,0.413,0.0,0.801,5801.04,6170.52,0.0,7616.3,9615.8,0.0,3894.2423070476743
1731070856.05,19.8,0.393,0.0,0.792,5801.17,6170.71,0.0,7616.4,9615.9,0.0,3894.148698881438
1731070856.55,19.8,0.284,0.0,2.04,5801.3,6170.9,0.0,7616.5,9616.0,0.0,3894.055090776195
1731070857.05,19.9,0.439,0.0,3.79,5801.43,6171.09,0.0,7616.6,9616.1,0.0,3893.9614827319497
1731070857.55,20.5,0.367,0.0,8.17,5801.56,6171.28,0.0,7616.7,9616.2,0.0,3893.867874748706
1731070858.05,19.8,0.412,0.0,1.22,5801.69,6171.47,0.0,7616.8,9616.3,0.0,3893.7742668264677
1731070858.55,19.8,0.331,0.0,2.39,5801.82,6171.66,0.0,7616.9,9616.4,0.0,3893.6806589652415
1731070859.05,19.8,0.342,0.0,2.48,5801.95,6171.85,0.0,7617.0,9616.5,0.0,3893.5870511650305
1731070859.55,20.5,0.76,0.0,2.73,5802.08,6172.04,0.0,7617.1,9616.6,0.0,3893.4934434258403
1731070860.05,19.8,0.404,0.0,3.39,5802.21,6172.23,0.0,7617.2,9616.7,0.0,3893.399835747673
1731070860.55,19.8,0.464,0.0,1.25,5802.34,6172.42,0.0,7617.3,9616.8,0.0,3893.3062281305324
1731070861.05,19.8,0.464,0.0,0.815,5802.47,6172.61,0.0,7617.4,9616.9,0.0,3893.212620574427
1731070861.55,20.5,0.525,0.0,0.879,5802.6,6172.8,0.0,7617.5,9617.0,0.0,3893.1190130793584
1731070862.05,19.8,0.476,0.0,0.891,5802.73,6172.99,0.0,7617.6,9617.1,0.0,3893.0254056453327
1731070862.55,19.8,0.706,0.0,0.867,5802.86,6173.18,0.0,7617.7,9617.2,0.0,3892.9317982723514
1731070863.05,19.8,0.53,0.0,0.941,5802.99,6173.37,0.0,7617.8,9617.3,0.0,3892.83819096042
1731070863.55,20.5,0.531,0.0,0.848,5803.12,6173.56,0.0,7617.9,9617.4,0.0,3892.7445837095443
1731070864.05,19.8,0.593,0.0,0.786,5803.25,6173.75,0.0,7618.0,9617.5,0.0,3892.650976519729
1731070864.55,19.8,0.465,0.0,0.705,5803.38,6173.94,0.0,7618.1,9617.6,0.0,3892.5573693909773
1731070865.05,19.8,0.454,0.0,0.726,5803.51,6174.13,0.0,7618.2,9617.7,0.0,3892.4637623232925
1731070865.55,20.5,0.419,0.0,0.821,5803.64,6174.32,0.0,7618.3,9617.8,0.0,3892.37015531668
1731070866.05,19.8,0.455,0.0,0.84,5803.77,6174.51,0.0,7618.4,9617.9,0.0,3892.2765483711446
1731070866.55,19.8,0.687,0.0,0.776,5803.9,6174.7,0.0,7618.5,9618.0,0.0,3892.1829414866925
1731070867.05,19.9,0.559,0.0,0.824,5804.03,6174.89,0.0,7618.6,9618.1,0.0,3892.0893346633247
1731070867.55,20.5,0.494,0.0,0.765,5804.16,6175.08,0.0,7618.7,9618.2,0.0,3891.9957279010478
1731070868.05,19.8,0.5,0.0,0.878,5804.29,6175.27,0.0,7618.8,9618.3,0.0,3891.902121199863
1731070868.55,19.8,0.531,0.0,0.856,5804.42,6175.46,0.0,7618.9,9618.4,0.0,3891.8085145597793
1731070869.05,19.8,0.659,0.0,0.801,5804.55,6175.65,0.0,7619.0,9618.5,0.0,3891.714907980799
1731070869.55,20.5,0.574,0.0,0.851,5804.68,6175.84,0.0,7619.1,9618.6,0.0,3891.6213014629266
1731070870.05,19.8,0.552,0.0,0.814,5804.81,6176.03,0.0,7619.2,9618.7,0.0,3891.527695006166
1731070870.55,19.9,0.677,0.0,0.776,5804.94,6176.22,0.0,7619.3,9618.8,0.0,3891.434088610521
1731070871.05,19.8,0.918,0.0,0.774,5805.07,6176.41,0.0,7619.4,9618.9,0.0,3891.340482275998
1731070871.55,20.5,0.816,0.0,0.908,5805.2,6176.6,0.0,7619.5,9619.0,0.0,3891.2468760026004
1731070872.05,19.8,0.737,0.0,0.794,5805.33,6176.79,0.0,7619.6,9619.1,0.0,3891.1532697903335
1731070872.55,19.8,0.797,0.0,0.974,5805.46,6176.98,0.0,7619.7,9619.2,0.0,3891.0596636392006
1731070873.05,19.8,0.632,0.0,0.836,5805.59,6177.17,0.0,7619.8,9619.3,0.0,3890.966057549204
1731070873.55,19.8,0.301,0.0,0.851,5805.72,6177.36,0.0,7619.9,9619.4,0.0,3890.8724515203526
1731070874.05,20.5,0.318,0.0,0.991,5805.85,6177.55,0.0,7620.0,9619.5,0.0,3890.778845552648
1731070874.55,19.8,0.447,0.0,0.789,5805.98,6177.74,0.0,7620.1,9619.6,0.0,3890.6852396460968
1731070875.05,19.8,0.363,0.0,0.84,5806.11,6177.93,0.0,7620.2,9619.7,0.0,3890.5916338007005
1731070875.55,20.5,0.582,0.0,0.722,5806.24,6178.12,0.0,7620.3,9619.8,0.0,3890.498028016464
1731070876.05,19.8,0.549,0.0,0.879,5806.37,6178.31,0.0,7620.4,9619.9,0.0,3890.4044222933935
1731070876.55,19.9,0.516,0.0,0.946,5806.5,6178.5,0.0,7620.5,9620.0,0.0,3890.3108166314937
1731070877.05,19.9,0.311,0.0,1.39,5806.63,6178.69,0.0,7620.6,9620.1,0.0,3890.217211030768
1731070877.55,19.8,0.448,0.0,0.784,5806.76,6178.88,0.0,7620.7,9620.2,0.0,3890.123605491219
1731070878.05,20.5,0.459,0.0,1.07,5806.89,6179.07,0.0,7620.8,9620.3,0.0,3890.030000012853
1731070878.55,19.8,0.446,0.0,1.03,5807.02,6179.26,0.0,7620.9,9620.4,0.0,3889.936394595674
1731070879.05,19.8,0.567,0.0,2.76,5807.15,6179.45,0.0,7621.0,9620.5,0.0,3889.842789239689
1731070879.55,20.5,0.604,0.0,1.47,5807.28,6179.64,0.0,7621.1,9620.6,0.0,3889.749183944898
1731070880.05,19.8,0.455,0.0,0.864,5807.41,6179.83,0.0,7621.2,9620.7,0.0,3889.655578711309
1731070880.55,19.8,0.546,0.0,0.851,5807.54,6180.02,0.0,7621.3,9620.8,0.0,3889.561973538922
1731070881.05,19.8,0.422,0.0,0.899,5807.67,6180.21,0.0,7621.4,9620.9,0.0,3889.4683684277466
1731070881.55,20.5,0.494,0.0,6.78,5807.8,6180.4,0.0,7621.5,9621.0,0.0,3889.3747633777853
1731070882.05,19.8,0.47,0.0,1.39,5807.93,6180.59,0.0,7621.6,9621.1,0.0,3889.281158389041
1731070882.55,19.8,0.43,0.0,0.848,5808.06,6180.78,0.0,7621.7,9621.2,0.0,3889.18755346152
1731070883.05,19.8,0.435,0.0,0.998,5808.19,6180.97,0.0,7621.8,9621.3,0.0,3889.0939485952244
1731070883.55,20.5,0.575,0.0,0.911,5808.32,6181.16,0.0,7621.9,9621.4,0.0,3889.000343790162
1731070884.05,19.9,0.542,0.0,1.0,5808.45,6181.35,0.0,7622.0,9621.5,0.0,3888.9067390463347
1731070884.55,19.8,0.497,0.0,0.783,5808.58,6181.54,0.0,7622.1,9621.6,0.0,3888.8131343637488
1731070885.05,19.9,0.575,0.0,0.902,5808.71,6181.73,0.0,7622.2,9621.7,0.0,3888.7195297424073
1731070885.55,20.5,0.622,0.0,0.721,5808.84,6181.92,0.0,7622.3,9621.8,0.0,3888.6259251823126
1731070886.05,19.8,0.569,0.0,0.88,5808.97,6182.11,0.0,7622.4,9621.9,0.0,3888.5323206834732
1731070886.55,19.8,0.428,0.0,0.802,5809.1,6182.3,0.0,7622.5,9622.0,0.0,3888.4387162458916
1731070887.05,19.8,0.49,0.0,1.23,5809.23,6182.49,0.0,7622.6,9622.1,0.0,3888.3451118695734
1731070887.55,19.9,0.489,0.0,0.842,5809.36,6182.68,0.0,7622.7,9622.2,0.0,3888.2515075545207
1731070888.05,20.3,0.631,0.0,2.1,5809.49,6182.87,0.0,7622.8,9622.3,0.0,3888.157903300739
1731070888.55,20.0,0.659,0.0,1.75,5809.62,6183.06,0.0,7622.9,9622.4,0.0,3888.0642991082327
1731070889.05,19.8,0.522,0.0,1.88,5809.75,6183.25,0.0,7623.0,9622.5,0.0,3887.9706949770084
1731070889.55,20.5,0.827,0.0,2.7,5809.88,6183.44,0.0,7623.1,9622.6,0.0,3887.877090907068
1731070890.05,19.8,0.589,0.0,6.5,5810.01,6183.63,0.0,7623.2,9622.7,0.0,3887.7834868984155
1731070890.55,19.8,0.597,0.0,1.58,5810.14,6183.82,0.0,7623.3,9622.8,0.0,3887.689882951056
1731070891.05,19.8,0.605,0.0,1.04,5810.27,6184.01,0.0,7623.4,9622.9,0.0,3887.5962790649946
1731070891.55,20.5,0.677,0.0,1.05,5810.4,6184.2,0.0,7623.5,9623.0,0.0,3887.5026752402373
1731070892.05,19.8,0.669,0.0,1.31,5810.53,6184.39,0.0,7623.6,9623.1,0.0,3887.4090714767854
1731070892.55,19.9,0.68,0.0,1.1,5810.66,6184.58,0.0,7623.7,9623.2,0.0,3887.3154677746447
1731070893.05,19.8,0.857,0.0,1.92,5810.79,6184.77,0.0,7623.8,9623.3,0.0,3887.2218641338177
1731070893.55,20.5,0.86,0.0,1.62,5810.92,6184.96,0.0,7623.9,9623.4,0.0,3887.1282605543124
1731070894.05,19.8,1.003,0.0,0.872,5811.05,6185.15,0.0,7624.0,9623.5,0.0,3887.034657036132
1731070894.55,19.9,0.597,0.0,1.76,5811.18,6185.34,0.0,7624.1,9623.6,0.0,3886.94105357928
1731070895.05,19.8,0.301,0.0,6.43,5811.31,6185.53,0.0,7624.2,9623.7,0.0,3886.847450183761
1731070895.55,20.5,0.308,0.0,1.06,5811.44,6185.72,0.0,7624.3,9623.8,0.0,3886.753846849578
1731070896.05,19.8,0.455,0.0,1.05,5811.57,6185.91,0.0,7624.4,9623.9,0.0,3886.660243576739
1731070896.55,19.8,0.374,0.0,0.979,5811.7,6186.1,0.0,7624.5,9624.0,0.0,3886.5666403652467
