Time,Delay
1731071777.952,3.87
1731071778.448,1.66
1731071778.949,1.37
1731071779.452,2.55
1731071779.956,5.93
1731071780.453,1.6
1731071780.953,1.83
1731071781.457,3.43
1731071781.956,1.74
1731071782.458,2.58
1731071782.959,2.15
1731071783.459,2.02
1731071783.96,1.95
1731071784.461,2.66
1731071784.961,1.82
1731071785.462,1.76
1731071785.964,2.16
1731071786.464,2.17
1731071786.964,1.61
1731071787.467,2.29
1731071787.968,2.74
1731071788.468,1.49
1731071788.972,3.05
1731071789.478,9.41
1731071789.972,1.76
1731071790.473,1.99
1731071790.973,1.67
1731071791.475,2.04
1731071791.976,2.01
1731071792.477,2.31
1731071792.977,2.38
1731071793.477,1.53
1731071793.986,9.43
1731071794.481,2.99
1731071794.98,1.65
1731071795.483,2.29
1731071795.982,2.18
1731071796.483,1.88
1731071796.983,2.21
1731071797.484,1.74
1731071797.985,1.61
1731071798.488,3.07
1731071798.988,3.16
1731071799.49,3.45
1731071799.989,1.57
1731071800.491,2.69
1731071800.992,3.1
1731071801.492,1.53
1731071801.994,1.92
1731071802.494,1.91
1731071802.997,4.0
1731071803.495,2.23
1731071803.995,2.02
1731071805.02,2.03
1731071805.52,1.9
1731071806.021,1.57
1731071806.524,2.46
1731071807.025,2.81
1731071807.524,1.55
1731071808.026,2.05
1731071808.526,2.17
1731071809.033,7.96
1731071809.527,2.04
1731071810.029,1.85
1731071810.53,2.33
1731071811.031,2.34
1731071811.533,1.85
1731071812.033,1.66
1731071812.534,1.9
1731071813.036,1.86
1731071813.542,6.69
1731071814.038,1.91
1731071814.539,2.15
1731071815.04,2.78
1731071815.54,1.59
1731071816.042,2.14
1731071816.545,4.7
1731071817.044,1.82
1731071817.545,1.81
1731071818.05,5.56
1731071818.548,1.68
1731071819.05,1.95
1731071819.55,2.39
1731071820.051,1.9
1731071820.557,4.63
1731071821.055,2.52
1731071821.555,1.78
1731071822.056,1.5
1731071822.558,1.68
1731071823.064,7.25
1731071823.559,1.98
1731071824.06,1.74
1731071824.561,1.69
1731071825.062,1.54
1731071825.564,2.76
1731071826.065,1.78
1731071826.566,1.85
1731071827.068,2.07
1731071827.572,6.18
1731071828.068,1.39
