Time,Bitrate,Jitter,Datagrams
1731069774.47,20.5,0.761,0.0
1731069774.97,19.8,0.751,0.0
1731069775.47,19.9,0.792,0.0
1731069775.97,20.5,1.033,0.0
1731069776.47,19.8,0.834,0.0
1731069776.97,19.9,1.097,0.0
1731069777.47,19.8,1.029,0.0
1731069777.97,20.5,1.161,0.0
1731069778.47,19.8,1.080,0.0
1731069778.97,19.8,1.273,0.0
1731069779.47,19.8,1.136,0.0
1731069779.97,20.5,1.675,0.0
1731069780.47,19.2,0.697,0.0
1731069780.97,20.5,0.483,0.0
1731069781.47,19.8,0.450,0.0
1731069781.97,20.5,0.412,0.0
1731069782.47,19.8,0.771,0.0
1731069782.97,19.8,0.668,0.0
1731069783.47,19.8,0.614,0.0
1731069783.97,20.5,0.617,0.0
1731069784.47,19.8,0.812,0.0
1731069784.97,19.8,0.602,0.0
1731069785.47,19.8,0.650,0.0
1731069785.97,19.2,0.763,0.03225806451612903
1731069786.47,20.5,0.641,0.0
1731069786.97,19.8,0.562,0.0
1731069787.47,19.8,0.804,0.0
1731069787.97,20.5,0.642,0.0
1731069788.47,19.9,0.621,0.0
1731069788.97,19.8,0.658,0.0
1731069789.47,19.8,0.633,0.0
1731069789.97,20.5,0.796,0.0
1731069790.47,19.8,0.981,0.0
1731069790.97,19.8,0.764,0.0
1731069791.47,19.8,0.921,0.0
1731069791.97,20.5,0.918,0.0
1731069792.47,19.8,1.034,0.0
1731069792.97,19.8,0.740,0.0
1731069793.47,19.8,0.884,0.0
1731069793.97,20.5,0.680,0.0
1731069794.47,19.8,0.876,0.0
1731069794.97,19.8,0.993,0.0
1731069795.47,19.8,0.835,0.0
1731069795.97,20.5,0.779,0.0
1731069796.47,19.8,1.047,0.0
1731069796.97,19.8,0.822,0.0
1731069797.47,19.9,1.036,0.0
1731069797.97,20.5,0.859,0.0
1731069798.47,19.8,0.894,0.0
1731069798.97,19.8,1.000,0.0
1731069799.47,19.8,1.016,0.0
1731069799.97,19.8,1.442,0.0
1731069800.47,20.5,0.978,0.0
1731069800.97,19.8,1.110,0.0
1731069801.47,19.8,0.855,0.0
1731069801.97,19.8,0.587,0.0
1731069802.47,20.5,0.512,0.0
1731069802.97,19.8,0.584,0.0
1731069803.47,19.8,0.607,0.0
1731069803.97,19.8,0.598,0.0
1731069804.47,20.5,0.633,0.0
1731069804.97,19.8,0.528,0.0
1731069805.47,19.8,0.553,0.0
1731069805.97,19.8,0.680,0.0
1731069806.47,20.5,0.508,0.0
1731069806.97,19.8,0.567,0.0
1731069807.47,19.8,0.804,0.0
1731069807.97,20.5,0.580,0.0
1731069808.47,19.8,0.602,0.0
1731069808.97,19.8,0.721,0.0
1731069809.47,19.8,0.809,0.0
1731069809.97,20.5,0.575,0.0
1731069810.47,19.2,0.747,0.0
1731069810.97,20.5,0.878,0.0
1731069811.47,19.8,0.811,0.0
1731069811.97,20.5,0.907,0.0
1731069812.47,19.2,1.024,0.03225806451612903
1731069812.97,19.8,1.040,0.0
1731069813.47,19.2,1.361,0.03225806451612903
1731069813.97,20.5,1.048,0.0
1731069814.47,19.8,0.753,0.0
1731069814.97,19.8,0.628,0.0
1731069815.47,19.8,0.956,0.0
1731069815.97,20.5,0.761,0.0
1731069816.47,19.9,0.609,0.0
1731069816.97,19.8,0.772,0.0
1731069817.47,19.8,0.984,0.0
1731069817.97,20.5,0.826,0.0
1731069818.47,19.8,0.866,0.0
1731069818.97,19.8,1.341,0.0
1731069819.47,19.8,1.094,0.0
1731069819.97,19.8,1.130,0.0
1731069820.47,20.5,1.318,0.0
1731069820.97,19.8,1.152,0.0
1731069821.47,19.8,1.224,0.0
1731069821.97,20.5,1.211,0.0
1731069822.47,19.8,1.402,0.0
1731069822.97,19.9,0.919,0.0
1731069823.47,19.8,0.503,0.0
1731069823.97,20.5,0.878,0.0
1731069824.47,19.8,0.645,0.0
1731069824.97,19.8,0.793,0.0
1731069825.47,19.8,0.651,0.0
1731069825.97,20.5,0.492,0.0
1731069826.47,19.8,0.609,0.0
1731069826.97,19.8,0.710,0.0
1731069827.47,19.8,0.810,0.0
1731069827.97,19.8,0.535,0.0
1731069828.47,20.5,0.954,0.0
1731069828.97,19.2,0.672,0.03225806451612903
1731069829.47,19.8,0.625,0.0
1731069829.97,20.5,0.671,0.0
1731069830.47,19.8,0.707,0.0
1731069830.97,19.8,0.784,0.0
1731069831.47,19.8,0.694,0.0
1731069831.97,20.5,0.944,0.0
1731069832.47,19.9,0.866,0.0
1731069832.97,19.8,0.788,0.0
1731069833.47,19.8,0.957,0.0
1731069833.97,19.8,1.047,0.0
1731069834.47,20.5,0.903,0.0
1731069834.97,19.8,0.929,0.0
1731069835.47,19.8,0.910,0.0
1731069835.97,19.8,0.692,0.0
1731069836.47,20.5,0.846,0.0
1731069836.97,19.8,0.854,0.0
1731069837.47,19.8,0.691,0.0
1731069837.97,20.5,0.801,0.0
1731069838.47,19.8,0.793,0.0
1731069838.97,19.8,0.896,0.0
1731069839.47,19.8,1.000,0.0
1731069839.97,20.5,0.994,0.0
1731069840.47,19.8,1.041,0.0
1731069840.97,19.8,1.111,0.0
1731069841.47,19.8,1.203,0.0
1731069841.97,20.5,1.070,0.0
1731069842.47,19.8,1.105,0.0
1731069842.97,19.8,1.363,0.0
1731069843.47,19.8,1.729,0.0
1731069843.97,20.5,1.500,0.0
1731069844.47,19.2,1.068,0.0
1731069844.97,20.5,0.542,0.0
1731069845.47,19.8,0.811,0.0
1731069845.97,20.5,0.827,0.0
1731069846.47,19.8,0.787,0.0
1731069846.97,19.8,0.832,0.0
1731069847.47,19.8,0.571,0.0
1731069847.97,20.5,0.699,0.0
1731069848.47,19.8,0.628,0.0
1731069848.97,19.8,0.628,0.0
1731069849.47,19.8,0.731,0.0
1731069849.97,20.5,0.581,0.0
1731069850.47,19.8,0.737,0.0
1731069850.97,19.8,0.807,0.0
1731069851.47,19.8,0.991,0.0
1731069851.97,20.5,0.934,0.0
1731069852.47,19.8,0.847,0.0
1731069852.97,19.8,0.946,0.0
1731069853.47,19.8,0.799,0.0
1731069853.97,20.5,0.819,0.0
1731069854.47,19.8,0.862,0.0
1731069854.97,19.8,0.782,0.0
1731069855.47,19.8,1.930,0.0
1731069855.97,20.5,1.130,0.0
1731069856.47,19.8,0.892,0.0
1731069856.97,19.8,0.738,0.0
1731069857.47,19.8,0.732,0.0
1731069857.97,20.5,0.934,0.0
1731069858.47,19.8,0.886,0.0
1731069858.97,19.8,0.763,0.0
1731069859.47,19.8,0.793,0.0
1731069859.97,20.5,1.019,0.0
1731069860.47,19.8,0.961,0.0
1731069860.97,19.8,0.750,0.0
1731069861.47,19.8,1.160,0.0
1731069861.97,20.5,1.180,0.0
1731069862.47,19.8,1.149,0.0
1731069862.97,19.8,1.214,0.0
1731069863.47,19.8,1.024,0.0
1731069863.97,20.5,1.163,0.0
1731069864.47,19.8,1.126,0.0
1731069864.97,19.8,1.401,0.0
1731069865.47,19.8,0.950,0.0
1731069865.97,19.8,0.803,0.0
1731069866.47,20.5,0.492,0.0
1731069866.97,19.8,0.901,0.0
1731069867.47,19.8,1.414,0.0
