Time,Delay
1731071777.936,4.19
1731071778.431,1.49
1731071778.932,0.834
1731071779.44,6.6
1731071779.934,1.22
1731071780.435,0.796
1731071780.955,1.76
1731071781.457,2.11
1731071781.956,1.02
1731071782.456,0.87
1731071782.971,1.31
1731071783.473,1.62
1731071783.972,0.899
1731071784.475,1.2
1731071784.976,1.21
1731071785.482,6.37
1731071785.978,1.25
1731071786.479,0.872
1731071787.003,1.2
1731071787.502,0.771
1731071788.027,0.881
1731071788.538,1.19
1731071789.04,1.21
1731071789.54,0.787
1731071790.043,1.14
1731071790.545,1.41
1731071791.045,0.908
1731071791.547,1.23
1731071792.048,1.03
1731071792.55,2.26
1731071793.05,1.54
1731071793.551,1.48
1731071794.051,0.863
1731071794.554,1.14
1731071795.056,1.23
1731071795.556,0.738
1731071796.059,1.22
1731071796.559,1.41
1731071797.06,0.831
1731071797.567,4.9
1731071798.064,1.57
1731071798.565,0.865
1731071799.064,0.794
1731071799.579,1.25
1731071800.08,1.12
1731071800.58,0.742
1731071801.083,1.2
1731071801.584,1.33
1731071802.084,0.827
1731071802.589,0.868
1731071803.099,1.19
1731071803.6,1.23
1731071804.1,0.827
1731071804.604,2.23
1731071805.104,1.5
1731071805.604,0.879
1731071806.106,1.12
1731071806.608,1.47
1731071807.109,1.05
1731071807.609,1.28
1731071808.114,5.16
1731071808.611,0.946
1731071809.112,1.31
1731071809.611,0.786
1731071810.139,1.25
1731071810.64,1.3
1731071811.14,0.795
1731071811.643,1.25
1731071812.144,1.26
1731071812.644,0.838
1731071813.147,1.23
1731071813.647,0.902
1731071814.17,1.42
1731071814.671,1.5
1731071815.177,5.98
1731071815.674,0.93
1731071816.174,1.07
1731071816.674,0.82
1731071817.179,1.16
1731071817.68,1.07
1731071818.18,0.763
1731071818.682,1.21
1731071819.184,1.55
1731071819.685,2.11
1731071820.185,1.22
1731071820.685,0.857
1731071821.186,0.86
1731071821.691,1.33
1731071822.192,1.3
1731071822.692,0.776
1731071823.195,1.06
1731071823.696,1.29
1731071824.196,0.756
1731071824.702,4.96
1731071825.2,1.15
1731071825.702,0.92
1731071826.202,0.955
1731071826.703,1.29
1731071827.204,0.96
1731071827.704,0.936
1731071828.205,1.0
1731071828.705,1.01
1731071829.207,2.03
1731071829.707,1.13
1731071830.207,1.33
1731071830.708,0.8
1731071831.227,1.51
1731071831.729,1.35
1731071832.228,0.881
1731071832.732,3.03
1731071833.232,1.77
1731071833.732,0.811
1731071834.235,1.13
1731071834.739,4.65
1731071835.236,0.774
1731071835.739,1.14
1731071836.24,1.18
1731071836.74,0.819
1731071837.245,1.69
1731071837.745,1.96
1731071838.244,0.849
1731071838.747,1.22
1731071839.247,1.02
1731071839.754,6.5
1731071840.25,1.42
1731071840.751,1.53
1731071841.251,0.871
1731071841.752,1.27
1731071842.253,1.71
1731071842.755,2.1
1731071843.256,3.01
1731071843.756,3.07
1731071844.263,8.68
1731071844.757,0.872
1731071845.276,1.96
1731071845.776,1.68
1731071846.276,0.836
1731071846.779,1.09
1731071847.28,1.73
1731071847.78,0.826
1731071848.284,1.19
1731071848.784,0.846
1731071849.307,1.28
1731071849.808,1.06
1731071850.308,0.746
1731071850.816,5.64
1731071851.312,1.09
1731071851.812,0.767
1731071852.315,1.5
1731071852.816,1.13
1731071853.317,1.03
1731071853.818,1.16
1731071854.319,1.52
1731071854.821,0.768
1731071855.322,1.13
1731071855.829,6.8
1731071856.325,0.848
1731071856.827,1.71
1731071857.329,2.3
1731071857.832,1.27
1731071858.334,6.52
1731071858.832,2.36
1731071859.331,1.06
1731071859.832,1.2
1731071860.34,7.7
1731071860.834,1.1
1731071861.333,0.949
1731071861.835,1.49
1731071862.336,2.14
1731071862.836,0.96
1731071863.336,0.792
1731071863.867,1.21
1731071864.368,1.47
1731071864.868,0.857
1731071865.371,1.27
1731071865.871,1.29
1731071866.378,6.18
1731071866.873,1.04
1731071867.374,1.13
1731071867.875,0.882
1731071868.374,1.13
1731071868.875,0.961
1731071869.376,0.827
1731071869.883,1.2
1731071870.384,1.37
1731071870.887,4.38
1731071871.385,1.02
1731071871.886,0.824
1731071872.411,1.28
1731071872.912,1.54
1731071873.412,0.816
1731071873.915,1.3
1731071874.416,1.19
1731071874.916,0.863
1731071875.419,1.21
1731071875.92,1.45
1731071876.42,0.835
1731071876.926,4.91
1731071877.423,1.6
1731071877.925,0.813
1731071878.427,1.3
1731071878.928,0.962
1731071879.429,0.795
1731071879.936,1.61
1731071880.436,0.944
1731071880.936,0.742
1731071881.466,1.18
1731071881.968,1.39
1731071882.468,0.761
1731071882.971,1.27
1731071883.478,6.64
1731071883.974,0.834
1731071884.475,1.15
1731071884.976,1.07
1731071885.476,0.859
1731071885.976,0.84
1731071886.49,1.33
1731071886.991,1.45
1731071887.491,0.827
1731071887.994,1.24
1731071888.499,5.39
1731071888.996,0.985
1731071889.496,0.937
1731071889.997,0.967
1731071890.498,1.01
1731071890.998,0.967
