Time,Bitrate,Jitter,Datagrams
1731069774.44,20.5,0.864,0.0
1731069774.94,19.8,0.651,0.0
1731069775.44,19.8,0.421,0.0
1731069775.94,20.5,0.646,0.0
1731069776.44,19.8,0.520,0.0
1731069776.94,19.8,0.713,0.0
1731069777.44,19.8,0.619,0.0
1731069777.94,19.9,0.547,0.0
1731069778.44,20.5,0.621,0.0
1731069778.94,19.8,0.432,0.0
1731069779.44,19.8,0.377,0.0
1731069779.94,20.4,0.659,0.0
1731069780.44,19.9,0.466,0.0
1731069780.94,19.8,0.601,0.0
1731069781.44,19.8,0.554,0.0
1731069781.94,20.5,0.459,0.0
1731069782.44,19.8,0.443,0.0
1731069782.94,19.8,0.468,0.0
1731069783.44,19.9,0.660,0.0
1731069783.94,20.5,0.628,0.0
1731069784.44,19.8,0.527,0.0
1731069784.94,19.8,0.610,0.0
1731069785.44,19.8,0.639,0.0
1731069785.94,20.5,0.623,0.0
1731069786.44,19.8,0.647,0.0
1731069786.94,19.8,0.814,0.0
1731069787.44,19.8,0.632,0.0
1731069787.94,19.8,0.670,0.0
1731069788.44,20.5,0.504,0.0
1731069788.94,19.8,0.539,0.0
1731069789.44,19.8,0.744,0.0
1731069789.94,20.5,0.777,0.0
1731069790.44,19.8,0.700,0.0
1731069790.94,19.8,0.746,0.0
1731069791.44,19.8,0.728,0.0
1731069791.94,20.5,0.632,0.0
1731069792.44,19.8,0.720,0.0
1731069792.94,19.2,0.316,0.03225806451612903
1731069793.44,19.8,0.755,0.0
1731069793.94,20.5,0.752,0.0
1731069794.44,19.9,0.829,0.0
1731069794.94,19.8,0.971,0.0
1731069795.44,19.8,1.008,0.0
1731069795.94,20.5,0.920,0.0
1731069796.44,19.2,0.538,0.0
1731069796.94,20.5,0.531,0.0
1731069797.44,19.8,0.429,0.0
1731069797.94,19.9,0.433,0.0
1731069798.44,20.5,0.404,0.0
1731069798.94,19.8,0.826,0.0
1731069799.44,19.8,0.559,0.0
1731069799.94,20.5,0.436,0.0
1731069800.44,19.8,0.413,0.0
1731069800.94,19.9,0.551,0.0
1731069801.44,19.8,0.433,0.0
1731069801.94,20.5,0.454,0.0
1731069802.44,19.8,0.733,0.0
1731069802.94,19.8,0.687,0.0
1731069803.44,19.8,0.508,0.0
1731069803.94,20.5,0.571,0.0
1731069804.44,19.8,0.562,0.0
1731069804.94,19.8,0.525,0.0
1731069805.44,19.8,0.524,0.0
1731069805.94,20.5,0.699,0.0
1731069806.44,19.8,0.655,0.0
1731069806.94,19.8,0.662,0.0
1731069807.44,19.9,0.851,0.0
1731069807.94,20.5,0.688,0.0
1731069808.44,19.8,0.954,0.0
1731069808.94,19.8,0.591,0.0
1731069809.44,19.8,0.541,0.0
1731069809.94,19.9,0.512,0.0
1731069810.44,20.5,0.574,0.0
1731069810.94,19.8,0.599,0.0
1731069811.44,19.8,0.684,0.0
1731069811.94,20.5,0.569,0.0
1731069812.44,19.8,0.590,0.0
1731069812.94,19.8,0.731,0.0
1731069813.44,19.8,0.743,0.0
1731069813.94,20.5,0.677,0.0
1731069814.44,19.9,0.856,0.0
1731069814.94,19.8,0.718,0.0
1731069815.44,19.8,0.796,0.0
1731069815.94,20.5,0.784,0.0
1731069816.44,19.8,0.891,0.0
1731069816.94,19.9,0.956,0.0
1731069817.44,19.2,0.705,0.03225806451612903
1731069817.94,19.8,0.429,0.0
1731069818.44,20.5,0.696,0.0
1731069818.94,19.8,0.565,0.0
1731069819.44,19.9,0.487,0.0
1731069819.94,20.5,0.461,0.0
1731069820.44,19.9,0.620,0.0
1731069820.94,19.8,0.493,0.0
1731069821.44,19.8,0.580,0.0
1731069821.94,19.8,0.401,0.0
1731069822.44,20.5,0.397,0.0
1731069822.94,19.8,0.382,0.0
1731069823.44,19.8,0.365,0.0
1731069823.94,20.5,0.497,0.0
1731069824.44,19.8,0.429,0.0
1731069824.94,19.8,0.445,0.0
1731069825.44,19.8,0.757,0.0
1731069825.94,20.5,0.463,0.0
1731069826.44,19.8,0.556,0.0
1731069826.94,19.9,0.476,0.0
1731069827.44,19.8,0.971,0.0
1731069827.94,20.5,0.589,0.0
1731069828.44,19.8,0.610,0.0
1731069828.94,19.8,0.874,0.0
1731069829.44,19.8,0.671,0.0
1731069829.94,20.5,0.762,0.0
1731069830.44,19.8,0.563,0.0
1731069830.94,19.8,0.498,0.0
1731069831.44,19.8,0.522,0.0
1731069831.94,20.5,0.685,0.0
1731069832.44,19.8,0.555,0.0
1731069832.94,19.8,0.575,0.0
1731069833.44,19.8,0.653,0.0
1731069833.94,20.5,0.580,0.0
1731069834.44,19.8,0.670,0.0
1731069834.94,19.8,0.680,0.0
1731069835.44,19.9,0.796,0.0
1731069835.94,20.5,0.714,0.0
1731069836.44,19.8,0.855,0.0
1731069836.94,19.8,0.870,0.0
1731069837.44,19.8,0.845,0.0
1731069837.94,19.8,0.871,0.03125
1731069838.44,19.8,0.900,0.0
1731069838.94,19.8,0.716,0.0
1731069839.44,19.8,0.709,0.0
1731069839.94,19.9,0.469,0.0
1731069840.44,20.5,0.613,0.0
1731069840.94,19.8,0.492,0.0
1731069841.44,19.8,0.557,0.0
1731069841.94,20.5,0.586,0.0
1731069842.44,19.8,0.483,0.0
1731069842.94,19.8,0.423,0.0
1731069843.44,19.8,0.400,0.0
1731069843.94,19.8,0.820,0.03125
1731069844.44,19.8,0.473,0.0
1731069844.94,19.8,0.444,0.0
1731069845.44,19.8,0.493,0.0
1731069845.94,20.5,0.489,0.0
1731069846.44,19.8,0.496,0.0
1731069846.94,19.8,0.649,0.0
1731069847.44,19.8,0.578,0.0
1731069847.94,20.5,0.595,0.0
1731069848.44,19.8,0.569,0.0
1731069848.94,19.8,0.694,0.0
1731069849.44,19.8,0.796,0.0
1731069849.94,19.8,0.689,0.0
1731069850.44,20.5,0.829,0.0
1731069850.94,19.8,0.760,0.0
1731069851.44,19.8,0.859,0.0
1731069851.94,19.8,0.642,0.0
1731069852.44,20.5,0.714,0.0
1731069852.94,19.9,0.563,0.0
1731069853.44,19.8,0.549,0.0
1731069853.94,20.5,0.632,0.0
1731069854.44,19.9,0.618,0.0
1731069854.94,19.8,0.719,0.0
1731069855.44,19.8,1.102,0.0
1731069855.94,20.5,0.731,0.0
1731069856.44,19.8,0.733,0.0
1731069856.94,19.8,0.868,0.0
1731069857.44,19.8,0.756,0.0
1731069857.94,20.5,0.784,0.0
1731069858.44,19.9,0.934,0.0
1731069858.94,19.8,0.955,0.0
1731069859.44,19.8,0.947,0.0
1731069859.94,20.5,1.218,0.0
1731069860.44,19.2,0.494,0.0
1731069860.94,20.5,0.506,0.0
1731069861.44,19.9,0.638,0.0
1731069861.94,20.5,0.609,0.0
1731069862.44,19.8,0.512,0.0
1731069862.94,19.8,0.580,0.0
1731069863.44,19.8,0.602,0.0
1731069863.94,20.5,0.609,0.0
1731069864.44,19.8,0.417,0.0
1731069864.94,19.9,0.499,0.0
1731069865.44,19.8,0.348,0.0
1731069865.94,20.5,0.391,0.0
1731069866.44,19.8,0.422,0.0
1731069866.94,19.2,0.494,0.03225806451612903
1731069867.44,19.9,0.587,0.0
1731069867.94,20.5,0.449,0.0
1731069868.44,19.8,0.617,0.0
1731069868.94,19.8,0.901,0.0
1731069869.44,19.8,0.689,0.0
1731069869.94,20.5,0.580,0.0
1731069870.44,19.8,0.656,0.0
1731069870.94,19.8,0.711,0.0
1731069871.44,19.8,0.648,0.0
1731069871.94,20.5,0.834,0.0
1731069872.44,19.8,0.756,0.0
1731069872.94,19.8,0.546,0.0
1731069873.44,19.8,0.513,0.0
1731069873.94,20.5,0.659,0.0
1731069874.44,19.2,1.320,0.0
1731069874.94,17.9,6.314,0.125
1731069875.44,19.8,1.465,0.0
1731069875.94,20.5,0.673,0.0
1731069876.44,19.8,0.726,0.0
1731069876.94,19.8,0.764,0.0
1731069877.44,19.8,0.679,0.0
1731069877.94,20.5,0.666,0.0
1731069878.44,19.8,0.776,0.0
1731069878.94,19.8,0.745,0.0
1731069879.44,19.8,0.904,0.0
1731069879.94,19.9,0.867,0.0
1731069880.44,20.5,0.853,0.0
1731069880.94,19.8,0.987,0.0
1731069881.44,19.8,0.693,0.0
1731069881.94,19.8,0.513,0.0
1731069882.44,20.5,0.405,0.0
1731069882.94,19.8,0.418,0.0
1731069883.44,19.8,0.734,0.0
1731069883.94,20.5,0.546,0.0
1731069884.44,19.9,0.567,0.0
1731069884.94,19.8,0.735,0.0
1731069885.44,19.8,0.674,0.0
1731069885.94,19.8,0.386,0.0
1731069886.44,20.5,0.492,0.0
1731069886.94,19.8,0.530,0.0
1731069887.44,19.8,0.606,0.0
1731069887.94,19.8,0.535,0.0
1731069888.44,20.5,0.469,0.0
1731069888.94,19.8,0.518,0.0
1731069889.44,19.2,0.667,0.03225806451612903
1731069889.94,20.5,0.485,0.0
1731069890.44,19.8,0.565,0.0
1731069890.94,19.8,0.790,0.0
1731069891.44,19.8,0.620,0.0
1731069891.94,20.5,0.590,0.0
1731069892.44,19.8,0.674,0.0
1731069892.94,19.9,0.673,0.0
1731069893.44,19.8,0.635,0.0
1731069893.94,20.5,0.722,0.0
1731069894.44,19.8,0.563,0.0
1731069894.94,19.8,0.555,0.0
1731069895.44,19.8,0.575,0.0
1731069895.94,19.8,0.533,0.0
1731069896.44,20.5,0.785,0.0
1731069896.94,19.8,0.597,0.0
1731069897.44,19.8,0.593,0.0
1731069897.94,19.8,0.584,0.03125
1731069898.44,19.8,0.701,0.0
1731069898.94,19.8,0.716,0.0
1731069899.44,19.8,0.804,0.0
1731069899.94,20.5,0.703,0.0
1731069900.44,19.8,0.753,0.0
1731069900.94,19.8,0.851,0.0
1731069901.44,19.8,0.937,0.0
1731069901.94,19.9,1.140,0.0
1731069902.44,19.8,1.014,0.0
1731069902.94,19.8,0.702,0.0
1731069903.44,19.8,0.431,0.0
1731069903.94,20.5,0.522,0.0
1731069904.44,19.8,0.547,0.0
1731069904.94,19.8,0.531,0.0
1731069905.44,19.8,0.452,0.0
