Time,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance
1731069778.8,-0.482115029746528,1.1708170324256417,-0.10539889631426844,1.657068722224356,-0.020132778334183296,0.6428705055521089,-0.38051840205496795,-0.18097790867321242,0.175510889639401,0.3260327678668771,-0.37451332194942155,0.9114899666420466,-0.09972105409848263,-0.21738344588332317,0.3429446028480499,-0.4501463163628999,-0.47031253337765627,-0.13448561582809335,-0.23923341967780887,0.3438379632113761
1731069779.3,-0.482115029746528,0.8011820493608784,-0.10539889631426844,-0.224844188645241,-0.020563429034425623,-0.4222467253601425,-0.2619890512114507,-0.18097790867321242,-0.4156575324957914,0.3234632517856011,-0.37451332194942155,0.6164765816676704,-0.09972105409848263,-0.03214760056486226,0.34259764632065937,-0.4501463163628999,-0.6097514987620108,-0.13448561582809335,-0.1028859618307397,0.3434912476719279
1731069779.8,1.4837717346024528,1.6545675136177809,-0.10539889631426844,-0.29199426296490616,-0.020993987620066594,-0.4222467253601425,0.8609205883587148,-0.18097790867321242,-0.18389263972688075,0.32465687922185893,1.1939154669399505,1.7771496802164939,-0.09972105409848263,-0.2486570301578685,0.34225069023133187,1.1580963578958752,0.10519010557231641,-0.13448561582809335,-0.1608412571124917,0.34314453232643216
1731069780.3,-0.482115029746528,1.5627789607761957,-0.10539889631426844,-0.07942364553259029,-0.021424454084799868,0.6428705055521089,0.6987225293096907,-0.18097790867321242,-0.3216080107924653,0.31481320720230516,-1.7188808552831736,-0.32885827967357867,-0.09972105409848263,-0.26068533180192444,0.34190373458006734,-0.18210587065310885,-0.3841139002309643,-0.13448561582809335,0.2570469246559307,0.34279781717488544
1731069780.8,-0.482115029746528,0.2653353625018933,-0.10539889631426844,-0.1521339170889157,-0.021854828422321275,0.8203900440374883,0.511570922714663,-0.18097790867321242,-0.3551971256865104,0.3248211808707939,1.1939154669399505,-0.7896821072977867,-0.09972105409848263,0.1194090001502421,0.34155677936687917,-0.4501463163628999,-0.04185462156027584,-0.13448561582809335,-0.2050702982485656,0.3424511022173214
1731069781.3,-0.482115029746528,-0.4317614847544717,-0.10539889631426844,0.4808731529308578,-0.02228511062635045,-0.4222467253601425,1.2477005753217714,-0.18097790867321242,0.09825592538309746,0.31450132071072745,-0.37451332194942155,-0.860743725576286,-0.09972105409848263,1.2163901100881405,0.34120982459179405,-0.4501463163628999,-0.16101155561599687,-0.13448561582809335,-0.07543345353938345,0.34210438745372657
1731069781.8,-0.482115029746528,-0.33501138851604384,-0.10539889631426844,-0.23938624295650607,-0.022715300690563742,0.6428705055521089,2.1273131263184006,-0.18097790867321242,-0.18389263972688075,0.32275897755684607,1.1939154669399505,-0.9425722557151641,-0.09972105409848263,-0.1524306170054213,0.3408628702547987,1.4261368036056759,-0.4018606776435185,-0.13448561582809335,0.0008235139366060267,0.34175767288414477
1731069782.3,1.4837717346024528,0.2578930474066296,-0.10539889631426844,-0.2594884945044313,-0.023145398608682945,-0.4222467253601425,-0.49904775289848546,-0.18097790867321242,-0.35183821419710587,0.32718946343346106,-0.37451332194942155,-0.16950798413997387,-0.09972105409848263,-0.2751192937747915,0.3405159163559265,-0.4501463163628999,-0.4424247403007854,-0.13448561582809335,-0.1425395849182542,0.34141095850857417
1731069782.8,-0.201274063410965,-0.1911266300076125,-0.10539889631426844,-0.25136205238931264,-0.023575404374403894,0.6428705055521089,-0.6643650053907599,-0.18097790867321242,0.7566025773063801,0.31009056978250304,-0.37451332194942155,-0.39130636846377487,-0.09972105409848263,-0.23903438884262376,0.3401689628951908,-0.4501463163628999,-0.3790433923988059,-0.13448561582809335,0.3760077939184742,0.3410642443270317
1731069783.3,-0.482115029746528,-0.565723156469218,-0.10539889631426844,-0.1521339170889157,-0.024005317981431067,-0.4222467253601425,-0.38051840205496795,-0.18097790867321242,-0.2544297810043753,0.3192201063984316,-0.37451332194942155,-0.5075890165558649,-0.09972105409848263,-0.22460042686975668,0.33982200987259825,-0.18210587065310885,0.1077253594883956,-0.13448561582809335,-0.24136861476713659,0.34071753033952573
1731069783.8,-0.482115029746528,-0.07453036018181496,4.593978028828273,0.24991111386958909,-0.024435139423484097,0.6428705055521089,-0.3337305004062114,-0.18097790867321242,0.28971388027915423,0.3132750529605603,1.1939154669399505,-0.5011288694396376,-0.09972105409848263,-0.3015815573917145,0.3394750572881757,1.4261368036056759,0.026597234173861933,-0.13448561582809335,-0.1028859618307397,0.34037081654607315
1731069784.3,-0.482115029746528,0.3943354908197973,-0.10539889631426844,-0.30824714719514357,-0.024864868694237176,-0.4222467253601425,0.673768981763687,-0.18097790867321242,-0.28801889589842034,0.31650784548280275,-0.37451332194942155,-0.0812193068848685,-0.09972105409848263,-0.28955325574765856,0.339128105141923,-0.4501463163628999,-0.22946341135013465,-0.13448561582809335,-0.1547406997144125,0.3400241029466823
