Time,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance
1731068776.81,-0.482115029746528,-0.662473252707646,-0.10539889631426844,-0.06659242114029758,1.0166629318125124,-0.4222467253601425,-0.23391631022219658,1.7125343850160237,-0.3585560371759149,1.0309527489952548,-0.37451332194942155,-0.25995004376715497,-0.09972105409848263,-0.1812985409511555,1.0377163624055095,-0.4501463163628999,0.18124772305469145,-0.13448561582809335,-0.20385018676894975,1.0376401219989775
1731068777.31,-0.482115029746528,-0.5558000696755331,-0.10539889631426844,-0.281729283451072,1.0160614360035758,-0.4222467253601425,-0.012453575751413818,-0.18097790867321242,-0.13686787887521765,1.0347198111762224,-0.37451332194942155,-0.4623679867422743,-0.09972105409848263,-0.10191175010038651,1.03736855632688,-0.4501463163628999,-0.2801684896717182,-0.13448561582809335,-0.16389153581153126,1.0372930436818912
1731068777.81,1.4837717346024528,-0.530992352691321,-0.10539889631426844,0.018949074808320445,1.0154600186656093,0.6428705055521089,-0.36492243483871595,-0.18097790867321242,-0.27794216143020684,1.0491040695648173,1.1939154669399505,-0.5097423989279406,-0.09972105409848263,-0.14761929634779894,1.0370207506601175,1.4261368036056759,-0.06213665288890925,-0.13448561582809335,-0.11203679792785844,1.036945965534363
1731068778.31,-0.201274063410965,-0.5334731243897421,-0.10539889631426844,-0.20773588945551738,1.0148586798057024,-0.4222467253601425,0.11543335542185476,-0.18097790867321242,-0.3686327716441284,1.0382147658050735,-0.37451332194942155,0.14057907743893253,-0.09972105409848263,-0.26068533180192444,1.0366729454052224,-0.4501463163628999,0.0012446950130701642,-0.13448561582809335,-0.20659543759808538,1.0365988875564158
1731068778.81,-0.482115029746528,-0.7889926093271286,-0.10539889631426844,-0.25649454214622963,1.0142574194309797,-0.4222467253601425,0.012499971794589875,1.7125343850160237,-0.2611476039831843,1.031632238528821,-0.37451332194942155,0.007069370370236617,-0.09972105409848263,0.28539956283821366,1.0363251405622211,-0.4501463163628999,-0.11537698512657196,-0.13448561582809335,-0.05103122394706687,1.0362518097480604
1731068779.31,-0.482115029746528,-0.43424225645289294,-0.10539889631426844,-0.19918173986065557,1.0136562375485396,-0.4222467253601425,-0.37428001516846704,-0.18097790867321242,-0.18725155121628517,1.0379451188456874,-0.15045206639380151,-0.07045239502449004,-0.09972105409848263,-0.09710042944276415,1.035977336131127,-0.4501463163628999,0.2294175474601958,-0.13448561582809335,-0.13643902752017503,1.0359047321092962
1731068779.81,1.4837717346024528,-0.4788961470244751,-0.10539889631426844,1.9308015092599338,1.0130551341654936,-0.4222467253601425,-1.4659977203061276,-0.18097790867321242,-0.25107086951497076,1.0315072772651828,1.1939154669399505,-0.21688239632564016,-0.09972105409848263,-0.34247778298150455,1.0356295321119338,1.4261368036056759,0.12040162906879147,-0.13448561582809335,1.7211807001949289,1.0355576546401504
1731068780.31,-0.482115029746528,-0.6128578187392214,-0.10539889631426844,-0.1692422162786393,1.012454109288944,0.6428705055521089,-1.5907654580361463,-0.18097790867321242,-0.3216080107924653,1.0443530975611384,-0.37451332194942155,-0.10921327772185313,-0.09972105409848263,-0.27030797311716914,1.035281728504661,-0.4501463163628999,0.3688565128445505,-0.13448561582809335,-0.03577983045186896,1.0352105773406264
1731068780.81,-0.201274063410965,-0.6451078508186974,-0.10539889631426844,0.15153839352867834,1.011853162926003,-0.4222467253601425,-0.20272437578969196,1.7125343850160237,1.744122555191304,1.0346236306228171,-0.15045206639380151,0.200873783857053,-0.09972105409848263,-0.09950608977157527,1.0349339253093355,-0.18210587065310885,0.16857145347429583,-0.13448561582809335,0.04657769442219969,1.034863500210741
1731068781.31,-0.482115029746528,-0.4317614847544717,-0.10539889631426844,0.5150897513103051,1.0112522950837726,-0.4222467253601425,-1.0480257989105664,-0.18097790867321242,-0.43916991292162294,1.034684739707464,-0.37451332194942155,0.21810084283365894,-0.09972105409848263,-0.19573250292402253,1.034586122525951,-0.4501463163628999,0.1077253594883956,-0.13448561582809335,0.5041194992781367,1.034516423250494
