Time,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance
1731071782.23,-0.482115029746528,-0.39454990927815325,-0.10539889631426844,-0.2804461610118427,-0.9503887159314992,0.6428705055521089,-0.09979099216242675,-0.18097790867321242,-0.05289509164010508,-1.032329496551103,-0.15045206639380151,0.43559246241330873,-0.09972105409848263,-0.308798538378148,-1.041226665517623,-0.4501463163628999,-0.1812935869446303,-0.13448561582809335,-0.03883010915090854,-1.0413168898228669
1731071782.73,-0.482115029746528,-0.6748771111997521,-0.10539889631426844,-0.092254869924883,-0.9504128289192701,-0.4222467253601425,-0.09979099216242675,-0.18097790867321242,-0.19732828568449876,-1.0427323528616432,-0.37451332194942155,0.713378788411079,-0.09972105409848263,0.38643729664828325,-1.0415717547216041,-0.18210587065310885,-0.2218576496018971,-0.13448561582809335,1.3032925184265065,-1.041662708522903
1731071783.23,1.4837717346024528,-0.23329974888077343,-0.10539889631426844,0.04033444879547497,-0.950436834728331,0.6428705055521089,2.3113455394701776,-0.18097790867321242,-0.24099413504675726,-1.0403556760773396,1.1939154669399505,0.6552374643650337,-0.09972105409848263,0.07851277456045204,-1.0419168434283461,1.4261368036056759,0.12040162906879147,-0.13448561582809335,-0.21269599499616454,-1.0420085269643469
1731071783.73,-0.482115029746528,-0.530992352691321,-0.10539889631426844,-0.2680426440992931,-0.9504607333582467,-0.4222467253601425,-0.043645510183918435,-0.18097790867321242,-0.2645065154725888,-1.0320727093627557,-0.37451332194942155,1.4498355596609813,-0.09972105409848263,-0.23181740785619023,-1.0422619316378354,-0.4501463163628999,0.18378297697077062,-0.13448561582809335,-0.06323233874322513,-1.0423543451471928
1731071784.23,-0.482115029746528,-0.3647806488970986,-0.10539889631426844,-0.139302692696623,-0.9504845248085952,0.6428705055521089,-0.5676700086499956,-0.18097790867321242,-0.026023799724869033,-1.0314022745418012,-0.37451332194942155,1.1397484980820751,-0.09972105409848263,-0.2005438235816449,-1.0426070193500523,-0.4501463163628999,0.18124772305469145,-0.13448561582809335,-0.17578762273778564,-1.0427001630714043
1731071784.73,-0.482115029746528,-0.27051132435709185,-0.10539889631426844,-0.13502561789919207,-0.9505082090789438,-0.4222467253601425,-0.795371130007279,-0.18097790867321242,-0.3081723648348473,-1.0373647836193394,-0.37451332194942155,1.0126989381296068,-0.09972105409848263,-0.29917589706290326,-1.042952106564983,-0.4501463163628999,0.1406836603974249,-0.13448561582809335,-0.21940660813405163,-1.043045980736983
1731071785.23,1.4837717346024528,-0.4987423206118449,-0.10539889631426844,2.0719449775751535,-0.9505317861688749,0.6428705055521089,-0.33684969384946184,-0.18097790867321242,-0.32832583377127433,-1.0457151025439737,1.1939154669399505,1.1009876153847118,-0.09972105409848263,-0.2630909921307356,-1.0432971932826078,1.4261368036056759,0.171106707390375,-0.13448561582809335,-0.014427879558591884,-1.0433917981438832
1731071785.73,-0.482115029746528,-0.5061846357071086,-0.10539889631426844,-0.11791731870946845,-0.9505552560779598,-0.4222467253601425,-1.0760985398998206,-0.18097790867321242,-0.1939693741950942,-1.0466195304341706,-0.37451332194942155,1.3916942356149364,-0.09972105409848263,-0.15724193766304367,-1.0436422795029199,-0.4501463163628999,0.25477008662098755,-0.13448561582809335,-0.1971395736310627,-1.0437376152921019
1731071786.23,-0.482115029746528,-0.5954924168502728,-0.10539889631426844,-0.27959074605235656,-0.9505786188057831,0.6428705055521089,-0.9856419300455571,-0.18097790867321242,-0.19061046270568974,-1.0389655726432534,-0.15045206639380151,0.9179501137582741,-0.09972105409848263,-0.19573250292402253,-1.043987365225899,-0.4501463163628999,0.32575719627120453,-0.13448561582809335,-0.22611722127193867,-1.0440834321816184
1731071786.73,-0.482115029746528,0.47123941347085513,-0.10539889631426844,-0.139302692696623,-0.9506018743519205,-1.664883494757786,1.0605489687267435,1.7125343850160237,-0.37870950611234183,-1.0409556577500425,-0.37451332194942155,0.5626420223657772,-0.09972105409848263,-0.1981381632528337,-1.044332450451519,-0.4501463163628999,0.637593427948943,-0.13448561582809335,-0.09983568313170012,-1.0444292488124045
1731071787.23,1.4837717346024528,-0.23578052057919466,-0.10539889631426844,-0.32278920150640866,-0.9506250227159739,0.6428705055521089,-0.09043341183267535,-0.18097790867321242,-0.15030352483283568,-1.0491657477727319,1.1939154669399505,-0.07691254214071726,-0.09972105409848263,-0.14761929634779894,-1.0446775351797726,1.4261368036056759,0.42970260683045075,-0.13448561582809335,-0.14558986361729379,-1.0447750651844618
1731071787.73,-0.482115029746528,-0.17624199981708513,-0.10539889631426844,-0.27574137873466875,-0.950648063897504,-1.664883494757786,-1.5315007826143874,-0.18097790867321242,0.000847492190367013,-1.034978828975435,-0.15045206639380151,0.07813098864873605,-0.09972105409848263,-0.09950608977157527,-1.0450226194106467,-0.4501463163628999,0.551394794802251,-0.13448561582809335,0.32110277733576187,-1.0451208812977484
1731071788.23,-0.482115029746528,-0.3002805847381466,-0.10539889631426844,-0.14357976749405388,-0.9506709978961082,0.6428705055521089,-0.8047287103370304,-0.18097790867321242,-0.41901644398519594,-1.0364939016394559,-0.37451332194942155,0.22025422520573468,-0.09972105409848263,0.04002220929947323,-1.0453677031441277,-0.4501463163628999,1.1243621798361443,-0.13448561582809335,-0.13643902752017503,-1.0454666971522488
1731071788.73,-0.482115029746528,-0.3722229639923623,-0.10539889631426844,-0.13502561789919207,-0.950693824711371,0.6428705055521089,-0.5707892020932461,-0.18097790867321242,0.10497374836190647,-1.0554488033531386,-0.37451332194942155,0.007069370370236617,-0.09972105409848263,-0.29917589706290326,-1.0457127863801892,-0.4501463163628999,0.7922439168297728,-0.13448561582809335,-0.18798873753394393,-1.0458125127479465
