Time,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance
1731070780.55,-0.482115029746528,-0.017472611118126667,-0.10539889631426844,-0.3202229566279501,-0.6895287769629278,0.6428705055521089,0.7174376899691935,-0.18097790867321242,0.36696884453545775,-0.38052500883328233,-0.37451332194942155,0.11473848897402364,-0.09972105409848263,0.40327691894996154,-0.3500742751136942,-0.4501463163628999,-0.394254915895281,-0.13448561582809335,0.20214190807321825,-0.34918684477562545
1731070781.05,-0.201274063410965,0.2578930474066296,-0.10539889631426844,-0.2774522086536411,-0.6897638973640215,-0.4222467253601425,1.2976076704137787,-0.18097790867321242,-0.3686327716441284,-0.37818120075419454,-0.37451332194942155,0.6616976114812613,-0.09972105409848263,-0.15002495667661006,-0.3504203275523946,-0.4501463163628999,-0.3536908532380143,-0.13448561582809335,0.6535831555310759,-0.349533144093334
1731070781.55,1.4837717346024528,0.08671980021556501,-0.10539889631426844,-0.23553687563881825,-0.6899989151214706,0.8203900440374883,0.4866173751686593,-0.18097790867321242,-0.2544297810043753,-0.37781911382283806,1.1939154669399505,0.6401637877605039,-0.09972105409848263,2.1882768829278576,-0.35076637952465717,-0.18210587065310885,0.018991472425624403,-0.13448561582809335,1.8309907333603537,-0.3498794431878443
1731070782.05,-0.482115029746528,0.41418166440716714,-0.10539889631426844,0.5236439009051669,-0.6902338302312928,-0.4222467253601425,0.5645972112499212,-0.18097790867321242,0.5147609500692557,-0.3667123608671621,-0.37451332194942155,0.7456795239922148,-0.09972105409848263,-0.25346835081549085,-0.3511124310304752,1.4261368036056759,-0.23706917309837217,-0.13448561582809335,-0.07848373223842303,-0.3502257420591444
1731070782.55,-0.482115029746528,0.9649129814566794,-0.10539889631426844,-0.31252422199257446,-0.69046864268953,0.6428705055521089,1.0387146146239907,-0.18097790867321242,0.3770455790036712,-0.36637551017679654,-0.37451332194942155,1.83959776900669,-0.09972105409848263,-0.3256381606798263,-0.3514584820698285,-0.18210587065310885,0.16857145347429583,-0.13448561582809335,0.10453298970395168,-0.35057204070721426
1731070783.05,-0.482115029746528,0.9202590908850975,-0.10539889631426844,-0.329204813702555,-0.6907033524922066,-0.4222467253601425,0.06864545377309783,-0.18097790867321242,0.6894243475182901,-0.3744459085839239,-0.37451332194942155,1.2108101163605742,-0.09972105409848263,0.003937304367305429,-0.3518045326426905,-2.0583889906216846,0.30801041885865027,4.471324869238586,-0.2557049246526226,-0.35091833913204373
1731070783.55,-0.482115029746528,0.9872399267424707,-0.10539889631426844,-0.31252422199257446,-0.6909379596353492,0.6428705055521089,1.1010984834889999,-0.18097790867321242,2.9768430718027563,-0.3798486355786119,1.1939154669399505,1.4498355596609813,-0.09972105409848263,-0.21257212522570082,-0.35215058274906785,-0.4501463163628999,0.5006897164806674,-0.13448561582809335,-0.06628261744226471,-0.35126463733360924
1731070784.05,1.4837717346024528,1.1013554248698474,-0.10539889631426844,-0.31337963695206067,-0.6911724641150019,-0.4222467253601425,0.7049609161961916,-0.18097790867321242,-0.36191494866531937,-0.373890868250591,-0.15045206639380151,1.8740518869599019,-0.09972105409848263,-0.19092118226640023,-0.3524966323889338,1.4261368036056759,-0.4246779628882311,-0.13448561582809335,-0.14864014231633335,-0.3516109353118973
1731070784.55,-0.482115029746528,0.5679895097092831,-0.10539889631426844,-0.23125980084138736,-0.6914068659271867,0.6428705055521089,0.4523062472929046,-0.18097790867321242,-0.09991985249176816,-0.38247021232275785,-0.37451332194942155,0.34299702041405167,-0.09972105409848263,-0.2799306144324139,-0.3528426815622816,-0.18210587065310885,0.08237282032760382,-0.13448561582809335,-0.22093174748357142,-0.3519572330668912
1731070785.05,-0.482115029746528,0.176027581358729,-0.10539889631426844,-0.22056711384781008,-0.6916411650679477,-0.4222467253601425,1.2851308966407768,-0.18097790867321242,-0.38542732909115085,-0.37805325408257945,-0.37451332194942155,-0.41714695692868375,-0.09972105409848263,-0.3376664623238822,-0.3531887302690846,-0.4501463163628999,0.16603619955821666,-0.13448561582809335,-0.194699350671831,-0.352303530598574
