Time,Bitrate,Jitter,Datagrams,Delay,C1_X,C1_Y,C1_Z,F1_X,F1_Y,F1_Z,Distance
1731068892.81,20.5,0.458,0.0,1.27,5291.7,5426.1,0.0,7224.5,9224.0,0.0,4261.427020377094
1731068893.31,19.8,0.391,0.0,2.75,5291.83,5426.29,0.0,7224.6,9224.1,0.0,4261.333203235815
1731068893.81,19.2,0.521,0.032,0.892,5291.96,5426.48,0.0,7224.7,9224.2,0.0,4261.23938614108
1731068894.31,20.5,0.408,0.0,0.861,5292.09,5426.67,0.0,7224.8,9224.3,0.0,4261.145569092892
1731068894.81,19.8,0.458,0.0,0.964,5292.22,5426.86,0.0,7224.9,9224.4,0.0,4261.05175209126
1731068895.31,19.8,0.512,0.0,6.57,5292.35,5427.05,0.0,7225.0,9224.5,0.0,4260.957935136183
1731068895.81,19.8,0.434,0.0,0.872,5292.48,5427.24,0.0,7225.1,9224.6,0.0,4260.864118227664
1731068896.31,20.5,0.51,0.0,0.829,5292.61,5427.43,0.0,7225.2,9224.7,0.0,4260.770301365706
1731068896.81,19.8,0.504,0.0,1.23,5292.74,5427.62,0.0,7225.3,9224.8,0.0,4260.676484550311
1731068897.31,19.9,0.546,0.0,1.32,5292.87,5427.81,0.0,7225.4,9224.9,0.0,4260.582667781485
1731068897.81,20.5,0.459,0.0,0.732,5293.0,5428.0,0.0,7225.5,9225.0,0.0,4260.48885105923
1731068898.31,19.8,0.443,0.0,1.0,5293.13,5428.19,0.0,7225.6,9225.1,0.0,4260.3950343835495
1731068898.81,19.8,0.522,0.0,1.5,5293.26,5428.38,0.0,7225.7,9225.2,0.0,4260.301217754444
1731068899.31,19.8,0.527,0.0,0.78,5293.39,5428.57,0.0,7225.8,9225.3,0.0,4260.207401171919
1731068899.81,19.9,0.837,0.0,1.06,5293.52,5428.76,0.0,7225.9,9225.4,0.0,4260.113584635977
1731068900.31,20.5,0.588,0.0,3.35,5293.65,5428.95,0.0,7226.0,9225.5,0.0,4260.0197681466225
1731068900.81,19.8,0.572,0.0,0.796,5293.78,5429.14,0.0,7226.1,9225.6,0.0,4259.925951703856
1731068901.31,19.8,0.586,0.0,1.03,5293.91,5429.33,0.0,7226.2,9225.7,0.0,4259.832135307682
1731068901.81,20.5,0.756,0.0,1.39,5294.04,5429.52,0.0,7226.3,9225.8,0.0,4259.738318958101
1731068902.31,19.8,0.737,0.0,0.843,5294.17,5429.71,0.0,7226.4,9225.9,0.0,4259.644502655122
1731068902.81,19.8,0.818,0.0,1.09,5294.3,5429.9,0.0,7226.5,9226.0,0.0,4259.550686398743
1731068903.31,19.8,0.699,0.0,1.32,5294.43,5430.09,0.0,7226.6,9226.1,0.0,4259.456870188968
1731068903.81,20.5,0.707,0.0,0.84,5294.56,5430.28,0.0,7226.7,9226.2,0.0,4259.363054025802
1731068904.31,19.8,0.878,0.0,0.811,5294.69,5430.47,0.0,7226.8,9226.3,0.0,4259.269237909244
1731068904.81,19.8,0.691,0.0,1.0,5294.82,5430.66,0.0,7226.9,9226.4,0.0,4259.1754218393025
1731068905.31,19.8,0.568,0.0,1.2,5294.95,5430.85,0.0,7227.0,9226.5,0.0,4259.081605815977
1731068905.81,19.8,0.554,0.0,7.33,5295.08,5431.04,0.0,7227.1,9226.6,0.0,4258.9877898392715
1731068906.31,20.5,0.59,0.0,1.08,5295.21,5431.23,0.0,7227.2,9226.7,0.0,4258.893973909189
1731068906.81,19.8,0.877,0.0,0.836,5295.34,5431.42,0.0,7227.3,9226.8,0.0,4258.800158025731
1731068907.31,19.8,0.72,0.0,2.68,5295.47,5431.61,0.0,7227.4,9226.9,0.0,4258.706342188904
1731068907.81,19.8,0.651,0.0,2.18,5295.6,5431.8,0.0,7227.5,9227.0,0.0,4258.61252639871
1731068908.31,20.5,0.691,0.0,1.75,5295.73,5431.99,0.0,7227.6,9227.1,0.0,4258.518710655151
1731068908.81,19.8,0.865,0.0,2.15,5295.86,5432.18,0.0,7227.7,9227.2,0.0,4258.424894958229
1731068909.31,19.8,0.852,0.0,1.07,5295.99,5432.37,0.0,7227.8,9227.3,0.0,4258.331079307948
1731068909.81,19.8,0.8,0.0,1.07,5296.12,5432.56,0.0,7227.9,9227.4,0.0,4258.237263704313
1731068910.31,20.5,0.859,0.0,2.28,5296.25,5432.75,0.0,7228.0,9227.5,0.0,4258.143448147326
1731068910.81,19.8,0.787,0.0,2.58,5296.38,5432.94,0.0,7228.1,9227.6,0.0,4258.04963263699
1731068911.31,19.8,0.921,0.0,6.81,5296.51,5433.13,0.0,7228.2,9227.7,0.0,4257.955817173307
1731068911.81,20.5,0.889,0.0,1.05,5296.64,5433.32,0.0,7228.3,9227.8,0.0,4257.86200175628
1731068912.31,19.9,0.952,0.0,1.54,5296.77,5433.51,0.0,7228.4,9227.9,0.0,4257.768186385913
1731068912.81,19.8,0.965,0.0,0.904,5296.9,5433.7,0.0,7228.5,9228.0,0.0,4257.674371062212
1731068913.31,19.9,0.752,0.0,0.861,5297.03,5433.89,0.0,7228.6,9228.1,0.0,4257.580555785175
1731068913.81,19.8,0.523,0.0,1.07,5297.16,5434.08,0.0,7228.7,9228.2,0.0,4257.486740554808
1731068914.31,20.5,0.367,0.0,1.37,5297.29,5434.27,0.0,7228.8,9228.3,0.0,4257.392925371111
1731068914.81,19.8,0.443,0.0,0.858,5297.42,5434.46,0.0,7228.9,9228.4,0.0,4257.299110234092
1731068915.31,19.8,0.425,0.0,0.879,5297.55,5434.65,0.0,7229.0,9228.5,0.0,4257.205295143753
1731068915.81,20.5,0.539,0.0,0.903,5297.68,5434.84,0.0,7229.1,9228.6,0.0,4257.111480100093
1731068916.31,19.8,0.567,0.0,1.44,5297.81,5435.03,0.0,7229.2,9228.7,0.0,4257.017665103118
1731068916.81,19.9,0.409,0.0,0.832,5297.94,5435.22,0.0,7229.3,9228.8,0.0,4256.92385015283
1731068917.31,19.8,0.53,0.0,5.32,5298.07,5435.41,0.0,7229.4,9228.9,0.0,4256.830035249234
1731068917.81,19.8,0.577,0.0,1.59,5298.2,5435.6,0.0,7229.5,9229.0,0.0,4256.736220392332
1731068918.31,20.5,0.583,0.0,0.908,5298.33,5435.79,0.0,7229.6,9229.1,0.0,4256.642405582128
1731068918.81,19.9,0.671,0.0,1.01,5298.46,5435.98,0.0,7229.7,9229.2,0.0,4256.548590818623
1731068919.31,19.8,0.484,0.0,1.89,5298.59,5436.17,0.0,7229.8,9229.3,0.0,4256.454776101819
1731068919.81,20.5,0.464,0.0,1.13,5298.72,5436.36,0.0,7229.9,9229.4,0.0,4256.360961431725
1731068920.31,19.9,0.754,0.0,1.36,5298.85,5436.55,0.0,7230.0,9229.5,0.0,4256.267146808339
1731068920.81,19.8,0.76,0.0,0.933,5298.98,5436.74,0.0,7230.1,9229.6,0.0,4256.173332231667
1731068921.31,19.9,0.714,0.0,1.18,5299.11,5436.93,0.0,7230.2,9229.7,0.0,4256.079517701708
1731068921.81,19.2,0.44,0.032,3.0,5299.24,5437.12,0.0,7230.3,9229.8,0.0,4255.985703218468
1731068922.31,20.5,0.605,0.0,1.25,5299.37,5437.31,0.0,7230.4,9229.9,0.0,4255.89188878195
1731068922.81,19.9,0.637,0.0,1.04,5299.5,5437.5,0.0,7230.5,9230.0,0.0,4255.798074392158
1731068923.31,19.8,0.81,0.0,1.09,5299.63,5437.69,0.0,7230.6,9230.1,0.0,4255.704260049094
1731068923.81,20.5,0.65,0.0,0.974,5299.76,5437.88,0.0,7230.7,9230.2,0.0,4255.61044575276
1731068924.31,19.8,0.705,0.0,1.29,5299.89,5438.07,0.0,7230.8,9230.3,0.0,4255.516631503159
1731068924.81,19.9,0.739,0.0,1.96,5300.02,5438.26,0.0,7230.9,9230.4,0.0,4255.422817300297
1731068925.31,19.8,0.832,0.0,1.12,5300.15,5438.45,0.0,7231.0,9230.5,0.0,4255.329003144176
1731068925.81,19.8,0.672,0.0,1.22,5300.28,5438.64,0.0,7231.1,9230.6,0.0,4255.235189034796
1731068926.31,20.5,0.664,0.0,1.14,5300.41,5438.83,0.0,7231.2,9230.7,0.0,4255.141374972165
1731068926.81,19.8,0.487,0.0,1.06,5300.54,5439.02,0.0,7231.3,9230.8,0.0,4255.047560956281
1731068927.31,19.8,0.612,0.0,1.03,5300.67,5439.21,0.0,7231.4,9230.9,0.0,4254.953746987151
1731068927.81,19.9,0.532,0.0,1.12,5300.8,5439.4,0.0,7231.5,9231.0,0.0,4254.859933064778
1731068928.31,20.5,0.7,0.0,0.79,5300.93,5439.59,0.0,7231.6,9231.1,0.0,4254.766119189162
1731068928.81,19.8,0.642,0.0,1.02,5301.06,5439.78,0.0,7231.7,9231.2,0.0,4254.672305360309
1731068929.31,19.8,0.685,0.0,1.02,5301.19,5439.97,0.0,7231.8,9231.3,0.0,4254.57849157822
1731068929.81,20.5,0.606,0.0,0.918,5301.32,5440.16,0.0,7231.9,9231.4,0.0,4254.484677842899
1731068930.31,19.8,0.662,0.0,0.898,5301.45,5440.35,0.0,7232.0,9231.5,0.0,4254.39086415435
1731068930.81,19.8,0.709,0.0,1.01,5301.58,5440.54,0.0,7232.1,9231.6,0.0,4254.297050512576
1731068931.31,19.8,0.848,0.0,0.828,5301.71,5440.73,0.0,7232.2,9231.7,0.0,4254.2032369175795
1731068931.81,20.5,0.976,0.0,1.1,5301.84,5440.92,0.0,7232.3,9231.8,0.0,4254.10942336936
1731068932.31,19.8,0.988,0.0,1.52,5301.97,5441.11,0.0,7232.4,9231.9,0.0,4254.015609867928
1731068932.81,19.8,0.862,0.0,0.811,5302.1,5441.3,0.0,7232.5,9232.0,0.0,4253.921796413281
1731068933.31,19.2,0.874,0.032,1.43,5302.23,5441.49,0.0,7232.6,9232.1,0.0,4253.827983005425
1731068933.81,20.5,0.895,0.0,1.91,5302.36,5441.68,0.0,7232.7,9232.2,0.0,4253.734169644361
1731068934.31,19.8,1.088,0.0,0.944,5302.49,5441.87,0.0,7232.8,9232.3,0.0,4253.640356330093
1731068934.81,19.8,0.661,0.0,0.826,5302.62,5442.06,0.0,7232.9,9232.4,0.0,4253.546543062624
1731068935.31,19.8,0.382,0.0,1.01,5302.75,5442.25,0.0,7233.0,9232.5,0.0,4253.452729841957
1731068935.81,20.5,0.351,0.0,1.01,5302.88,5442.44,0.0,7233.1,9232.6,0.0,4253.358916668097
1731068936.31,19.8,0.573,0.0,3.44,5303.01,5442.63,0.0,7233.2,9232.7,0.0,4253.265103541044
1731068936.81,19.8,0.441,0.0,0.802,5303.14,5442.82,0.0,7233.3,9232.8,0.0,4253.171290460801
1731068937.31,19.8,0.527,0.0,1.28,5303.27,5443.01,0.0,7233.4,9232.9,0.0,4253.077477427373
1731068937.81,20.5,0.731,0.0,1.68,5303.4,5443.2,0.0,7233.5,9233.0,0.0,4252.983664440765
1731068938.31,19.8,0.531,0.0,1.39,5303.53,5443.39,0.0,7233.6,9233.1,0.0,4252.889851500977
1731068938.81,19.8,0.564,0.0,1.06,5303.66,5443.58,0.0,7233.7,9233.2,0.0,4252.796038608013
1731068939.31,19.9,0.51,0.0,0.882,5303.79,5443.77,0.0,7233.8,9233.3,0.0,4252.702225761874
1731068939.81,20.5,0.407,0.0,1.08,5303.92,5443.96,0.0,7233.9,9233.4,0.0,4252.608412962566
1731068940.31,19.8,0.476,0.0,1.28,5304.05,5444.15,0.0,7234.0,9233.5,0.0,4252.514600210093
1731068940.81,19.8,0.483,0.0,0.886,5304.18,5444.34,0.0,7234.1,9233.6,0.0,4252.420787504454
1731068941.31,19.9,0.528,0.0,0.902,5304.31,5444.53,0.0,7234.2,9233.7,0.0,4252.326974845656
1731068941.81,20.5,0.556,0.0,0.894,5304.44,5444.72,0.0,7234.3,9233.8,0.0,4252.233162233698
1731068942.31,19.9,0.645,0.0,0.897,5304.57,5444.91,0.0,7234.4,9233.9,0.0,4252.139349668588
1731068942.81,19.8,0.526,0.0,1.31,5304.7,5445.1,0.0,7234.5,9234.0,0.0,4252.045537150325
1731068943.31,19.8,0.571,0.0,0.837,5304.83,5445.29,0.0,7234.6,9234.1,0.0,4251.9517246789155
1731068943.81,20.5,0.694,0.0,6.84,5304.96,5445.48,0.0,7234.7,9234.2,0.0,4251.857912254361
1731068944.31,19.8,0.662,0.0,0.843,5305.09,5445.67,0.0,7234.8,9234.3,0.0,4251.764099876661
1731068944.81,19.8,0.984,0.0,4.98,5305.22,5445.86,0.0,7234.9,9234.4,0.0,4251.670287545825
1731068945.31,19.8,0.8,0.0,1.42,5305.35,5446.05,0.0,7235.0,9234.5,0.0,4251.5764752618525
1731068945.81,20.5,0.814,0.0,0.924,5305.48,5446.24,0.0,7235.1,9234.6,0.0,4251.482663024748
1731068946.31,19.8,0.768,0.0,1.05,5305.61,5446.43,0.0,7235.2,9234.7,0.0,4251.3888508345135
1731068946.81,19.8,0.788,0.0,1.14,5305.74,5446.62,0.0,7235.3,9234.8,0.0,4251.295038691152
1731068947.31,19.8,0.749,0.0,1.31,5305.87,5446.81,0.0,7235.4,9234.9,0.0,4251.201226594666
1731068947.81,19.8,0.558,0.0,0.902,5306.0,5447.0,0.0,7235.5,9235.0,0.0,4251.107414545062
1731068948.31,20.5,0.519,0.0,0.92,5306.13,5447.19,0.0,7235.6,9235.1,0.0,4251.01360254234
1731068948.81,19.9,0.578,0.0,0.937,5306.26,5447.38,0.0,7235.7,9235.2,0.0,4250.919790586504
1731068949.31,19.8,0.653,0.0,0.794,5306.39,5447.57,0.0,7235.8,9235.3,0.0,4250.825978677555
1731068949.81,20.5,0.725,0.0,1.04,5306.52,5447.76,0.0,7235.9,9235.4,0.0,4250.7321668155
1731068950.31,19.8,0.64,0.0,1.08,5306.65,5447.95,0.0,7236.0,9235.5,0.0,4250.638355000341
1731068950.81,19.9,0.785,0.0,0.712,5306.78,5448.14,0.0,7236.1,9235.6,0.0,4250.544543232079
1731068951.31,19.8,0.927,0.0,0.854,5306.91,5448.33,0.0,7236.2,9235.7,0.0,4250.450731510719
1731068951.81,20.5,0.783,0.0,0.971,5307.04,5448.52,0.0,7236.3,9235.8,0.0,4250.356919836261
1731068952.31,19.9,0.746,0.0,1.42,5307.17,5448.71,0.0,7236.4,9235.9,0.0,4250.263108208714
1731068952.81,19.8,0.712,0.0,0.913,5307.3,5448.9,0.0,7236.5,9236.0,0.0,4250.169296628077
1731068953.31,19.8,0.971,0.0,1.82,5307.43,5449.09,0.0,7236.6,9236.1,0.0,4250.075485094353
1731068953.81,20.5,0.88,0.0,1.48,5307.56,5449.28,0.0,7236.7,9236.2,0.0,4249.981673607546
1731068954.31,19.8,0.893,0.0,1.13,5307.69,5449.47,0.0,7236.8,9236.3,0.0,4249.887862167659
1731068954.81,19.8,0.92,0.0,0.93,5307.82,5449.66,0.0,7236.9,9236.4,0.0,4249.794050774696
1731068955.31,19.8,0.942,0.0,4.67,5307.95,5449.85,0.0,7237.0,9236.5,0.0,4249.700239428658
1731068955.81,19.9,0.643,0.0,1.28,5308.08,5450.04,0.0,7237.1,9236.6,0.0,4249.606428129551
1731068956.31,19.8,0.423,0.0,1.27,5308.21,5450.23,0.0,7237.2,9236.7,0.0,4249.512616877376
1731068956.81,19.8,0.548,0.031,0.845,5308.34,5450.42,0.0,7237.3,9236.8,0.0,4249.418805672135
1731068957.31,19.8,0.555,0.0,1.43,5308.47,5450.61,0.0,7237.4,9236.9,0.0,4249.324994513834
1731068957.81,19.8,0.523,0.0,1.04,5308.6,5450.8,0.0,7237.5,9237.0,0.0,4249.231183402475
1731068958.31,19.8,0.466,0.031,0.843,5308.73,5450.99,0.0,7237.6,9237.1,0.0,4249.137372338061
1731068958.81,19.9,0.408,0.0,0.935,5308.86,5451.18,0.0,7237.7,9237.2,0.0,4249.043561320595
1731068959.31,19.8,0.516,0.0,1.43,5308.99,5451.37,0.0,7237.8,9237.3,0.0,4248.949750350079
1731068959.81,20.5,0.505,0.0,0.824,5309.12,5451.56,0.0,7237.9,9237.4,0.0,4248.855939426518
1731068960.31,19.9,0.411,0.0,1.01,5309.25,5451.75,0.0,7238.0,9237.5,0.0,4248.762128549914
1731068960.81,19.8,0.427,0.0,1.07,5309.38,5451.94,0.0,7238.1,9237.6,0.0,4248.668317720272
1731068961.31,19.8,0.488,0.0,8.05,5309.51,5452.13,0.0,7238.2,9237.7,0.0,4248.574506937593
1731068961.81,20.5,0.451,0.0,0.866,5309.64,5452.32,0.0,7238.3,9237.8,0.0,4248.480696201878
1731068962.31,19.8,0.487,0.0,0.823,5309.77,5452.51,0.0,7238.4,9237.9,0.0,4248.386885513135
1731068962.81,19.9,0.509,0.0,1.05,5309.9,5452.7,0.0,7238.5,9238.0,0.0,4248.293074871366
1731068963.31,19.8,0.515,0.0,1.4,5310.03,5452.89,0.0,7238.6,9238.1,0.0,4248.199264276572
1731068963.81,20.5,0.502,0.0,0.76,5310.16,5453.08,0.0,7238.7,9238.2,0.0,4248.105453728756
1731068964.31,19.8,0.631,0.0,1.14,5310.29,5453.27,0.0,7238.8,9238.3,0.0,4248.011643227922
1731068964.81,19.8,0.67,0.0,1.32,5310.42,5453.46,0.0,7238.9,9238.4,0.0,4247.917832774075
1731068965.31,19.8,0.685,0.0,0.858,5310.55,5453.65,0.0,7239.0,9238.5,0.0,4247.8240223672165
1731068965.81,20.5,0.706,0.0,1.04,5310.68,5453.84,0.0,7239.1,9238.6,0.0,4247.73021200735
1731068966.31,19.8,0.823,0.0,1.4,5310.81,5454.03,0.0,7239.2,9238.7,0.0,4247.636401694477
1731068966.81,19.8,0.776,0.0,1.47,5310.94,5454.22,0.0,7239.3,9238.8,0.0,4247.542591428601
1731068967.31,19.8,0.736,0.0,0.878,5311.07,5454.41,0.0,7239.4,9238.9,0.0,4247.448781209727
1731068967.81,20.5,0.712,0.0,1.42,5311.2,5454.6,0.0,7239.5,9239.0,0.0,4247.3549710378575
1731068968.31,19.8,0.904,0.0,1.44,5311.33,5454.79,0.0,7239.6,9239.1,0.0,4247.261160912995
1731068968.81,19.9,0.734,0.0,0.832,5311.46,5454.98,0.0,7239.7,9239.2,0.0,4247.167350835143
1731068969.31,19.8,0.53,0.0,1.5,5311.59,5455.17,0.0,7239.8,9239.3,0.0,4247.073540804303
1731068969.81,20.5,0.486,0.0,1.41,5311.72,5455.36,0.0,7239.9,9239.4,0.0,4246.979730820481
1731068970.31,19.8,0.661,0.0,1.19,5311.85,5455.55,0.0,7240.0,9239.5,0.0,4246.8859208836775
1731068970.81,19.8,0.601,0.0,0.838,5311.98,5455.74,0.0,7240.1,9239.6,0.0,4246.792110993898
1731068971.31,19.8,0.634,0.0,0.808,5312.11,5455.93,0.0,7240.2,9239.7,0.0,4246.698301151143
1731068971.81,19.8,0.634,0.0,0.962,5312.24,5456.12,0.0,7240.3,9239.8,0.0,4246.604491355417
1731068972.31,20.5,0.644,0.0,1.36,5312.37,5456.31,0.0,7240.4,9239.9,0.0,4246.510681606723
1731068972.81,19.9,0.692,0.0,1.18,5312.5,5456.5,0.0,7240.5,9240.0,0.0,4246.416871905065
1731068973.31,19.8,0.749,0.0,6.8,5312.63,5456.69,0.0,7240.6,9240.1,0.0,4246.323062250446
1731068973.81,20.5,0.747,0.0,0.86,5312.76,5456.88,0.0,7240.7,9240.2,0.0,4246.229252642867
1731068974.31,19.8,0.75,0.0,1.15,5312.89,5457.07,0.0,7240.8,9240.3,0.0,4246.135443082333
1731068974.81,19.8,0.832,0.0,1.22,5313.02,5457.26,0.0,7240.9,9240.4,0.0,4246.041633568845
1731068975.31,19.9,0.849,0.0,0.881,5313.15,5457.45,0.0,7241.0,9240.5,0.0,4245.947824102412
1731068975.81,20.5,0.793,0.0,0.834,5313.28,5457.64,0.0,7241.1,9240.6,0.0,4245.85401468303
1731068976.31,19.8,1.002,0.0,1.03,5313.41,5457.83,0.0,7241.2,9240.7,0.0,4245.760205310706
1731068976.81,19.9,1.146,0.0,1.38,5313.54,5458.02,0.0,7241.3,9240.8,0.0,4245.6663959854395
1731068977.31,19.8,0.703,0.0,0.776,5313.67,5458.21,0.0,7241.4,9240.9,0.0,4245.572586707239
1731068977.81,19.8,0.377,0.0,0.804,5313.8,5458.4,0.0,7241.5,9241.0,0.0,4245.478777476105
1731068978.31,20.5,0.408,0.0,0.811,5313.93,5458.59,0.0,7241.6,9241.1,0.0,4245.38496829204
1731068978.81,19.8,0.62,0.0,1.04,5314.06,5458.78,0.0,7241.7,9241.2,0.0,4245.291159155047
1731068979.31,19.8,0.843,0.0,1.19,5314.19,5458.97,0.0,7241.8,9241.3,0.0,4245.197350065129
1731068979.81,19.9,0.562,0.0,0.869,5314.32,5459.16,0.0,7241.9,9241.4,0.0,4245.103541022291
1731068980.31,20.5,0.422,0.0,1.06,5314.45,5459.35,0.0,7242.0,9241.5,0.0,4245.009732026535
1731068980.81,19.8,0.575,0.0,1.26,5314.58,5459.54,0.0,7242.1,9241.6,0.0,4244.915923077865
1731068981.31,19.9,0.474,0.0,0.924,5314.71,5459.73,0.0,7242.2,9241.7,0.0,4244.822114176283
1731068981.81,19.8,0.464,0.0,0.953,5314.84,5459.92,0.0,7242.3,9241.8,0.0,4244.72830532179
1731068982.31,20.5,0.456,0.0,0.809,5314.97,5460.11,0.0,7242.4,9241.9,0.0,4244.6344965143935
1731068982.81,19.9,0.507,0.0,0.988,5315.1,5460.3,0.0,7242.5,9242.0,0.0,4244.5406877540945
1731068983.31,19.8,0.463,0.0,1.29,5315.23,5460.49,0.0,7242.6,9242.1,0.0,4244.446879040896
1731068983.81,19.9,0.541,0.0,0.898,5315.36,5460.68,0.0,7242.7,9242.2,0.0,4244.353070374801
1731068984.31,20.5,0.498,0.0,0.988,5315.49,5460.87,0.0,7242.8,9242.3,0.0,4244.259261755813
1731068984.81,19.8,0.487,0.0,3.31,5315.62,5461.06,0.0,7242.9,9242.4,0.0,4244.165453183935
1731068985.31,19.8,0.522,0.0,0.712,5315.75,5461.25,0.0,7243.0,9242.5,0.0,4244.0716446591705
1731068985.81,19.8,0.622,0.0,1.13,5315.88,5461.44,0.0,7243.1,9242.6,0.0,4243.977836181523
1731068986.31,20.5,0.569,0.0,1.57,5316.01,5461.63,0.0,7243.2,9242.7,0.0,4243.884027750994
1731068986.81,19.8,0.614,0.0,1.09,5316.14,5461.82,0.0,7243.3,9242.8,0.0,4243.790219367587
1731068987.31,19.8,0.672,0.0,0.91,5316.27,5462.01,0.0,7243.4,9242.9,0.0,4243.6964110313065
1731068987.81,20.5,0.668,0.0,0.88,5316.4,5462.2,0.0,7243.5,9243.0,0.0,4243.602602742156
1731068988.31,19.8,0.779,0.0,1.02,5316.53,5462.39,0.0,7243.6,9243.1,0.0,4243.508794500137
1731068988.81,19.8,0.869,0.0,1.18,5316.66,5462.58,0.0,7243.7,9243.2,0.0,4243.414986305253
1731068989.31,19.8,0.863,0.0,1.37,5316.79,5462.77,0.0,7243.8,9243.3,0.0,4243.321178157505
1731068989.81,20.5,0.858,0.0,0.763,5316.92,5462.96,0.0,7243.9,9243.4,0.0,4243.227370056899
1731068990.31,19.8,0.639,0.0,0.858,5317.05,5463.15,0.0,7244.0,9243.5,0.0,4243.13356200344
1731068990.81,19.9,0.582,0.0,1.33,5317.18,5463.34,0.0,7244.1,9243.6,0.0,4243.039753997127
1731068991.31,19.8,0.556,0.0,0.823,5317.31,5463.53,0.0,7244.2,9243.7,0.0,4242.945946037966
1731068991.81,20.5,0.511,0.0,1.09,5317.44,5463.72,0.0,7244.3,9243.8,0.0,4242.852138125956
1731068992.31,19.8,0.594,0.0,1.05,5317.57,5463.91,0.0,7244.4,9243.9,0.0,4242.758330261105
1731068992.81,19.8,0.608,0.0,0.829,5317.7,5464.1,0.0,7244.5,9244.0,0.0,4242.664522443414
1731068993.31,19.8,0.808,0.0,0.951,5317.83,5464.29,0.0,7244.6,9244.1,0.0,4242.570714672886
1731068993.81,20.5,0.624,0.0,1.31,5317.96,5464.48,0.0,7244.7,9244.2,0.0,4242.476906949525
1731068994.31,19.8,0.679,0.0,1.91,5318.09,5464.67,0.0,7244.8,9244.3,0.0,4242.383099273331
1731068994.81,19.9,0.703,0.0,0.923,5318.22,5464.86,0.0,7244.9,9244.4,0.0,4242.289291644312
1731068995.31,19.8,0.748,0.0,0.843,5318.35,5465.05,0.0,7245.0,9244.5,0.0,4242.1954840624685
1731068995.81,20.5,0.855,0.0,1.21,5318.48,5465.24,0.0,7245.1,9244.6,0.0,4242.101676527805
1731068996.31,19.8,0.802,0.0,1.09,5318.61,5465.43,0.0,7245.2,9244.7,0.0,4242.007869040321
1731068996.81,19.9,0.799,0.0,0.793,5318.74,5465.62,0.0,7245.3,9244.8,0.0,4241.914061600022
1731068997.31,19.8,0.961,0.0,0.816,5318.87,5465.81,0.0,7245.4,9244.9,0.0,4241.820254206912
1731068997.81,19.8,0.994,0.0,1.08,5319.0,5466.0,0.0,7245.5,9245.0,0.0,4241.726446860995
1731068998.31,20.5,0.966,0.0,1.54,5319.13,5466.19,0.0,7245.6,9245.1,0.0,4241.632639562272
1731068998.81,19.8,0.625,0.0,0.807,5319.26,5466.38,0.0,7245.7,9245.2,0.0,4241.538832310745
1731068999.31,19.9,0.407,0.0,1.27,5319.39,5466.57,0.0,7245.8,9245.3,0.0,4241.44502510642
1731068999.81,20.5,0.451,0.0,1.42,5319.52,5466.76,0.0,7245.9,9245.4,0.0,4241.351217949298
1731069000.31,19.8,0.669,0.0,0.839,5319.65,5466.95,0.0,7246.0,9245.5,0.0,4241.257410839385
1731069000.81,19.8,0.449,0.0,4.75,5319.78,5467.14,0.0,7246.1,9245.6,0.0,4241.163603776681
1731069001.31,19.8,0.475,0.0,1.1,5319.91,5467.33,0.0,7246.2,9245.7,0.0,4241.06979676119
1731069001.81,19.8,0.417,0.031,0.806,5320.04,5467.52,0.0,7246.3,9245.8,0.0,4240.975989792915
1731069002.31,19.8,0.512,0.0,1.03,5320.17,5467.71,0.0,7246.4,9245.9,0.0,4240.88218287186
1731069002.81,19.8,0.462,0.0,1.3,5320.3,5467.9,0.0,7246.5,9246.0,0.0,4240.78837599803
1731069003.31,19.9,0.412,0.0,1.43,5320.43,5468.09,0.0,7246.6,9246.1,0.0,4240.694569171423
1731069003.81,20.5,0.433,0.0,1.0,5320.56,5468.28,0.0,7246.7,9246.2,0.0,4240.600762392047
1731069004.31,19.8,0.443,0.0,0.953,5320.69,5468.47,0.0,7246.8,9246.3,0.0,4240.5069556599
1731069004.81,19.8,0.524,0.0,1.02,5320.82,5468.66,0.0,7246.9,9246.4,0.0,4240.413148974991
1731069005.31,19.8,0.538,0.0,2.5,5320.95,5468.85,0.0,7247.0,9246.5,0.0,4240.3193423373195
1731069005.81,19.9,0.701,0.0,0.806,5321.08,5469.04,0.0,7247.1,9246.6,0.0,4240.22553574689
1731069006.31,20.5,0.852,0.0,1.39,5321.21,5469.23,0.0,7247.2,9246.7,0.0,4240.131729203706
1731069006.81,19.8,1.78,0.0,6.21,5321.34,5469.42,0.0,7247.3,9246.8,0.0,4240.037922707767
1731069007.31,18.6,0.887,0.065,0.755,5321.47,5469.61,0.0,7247.4,9246.9,0.0,4239.944116259081
1731069007.81,20.5,1.015,0.0,0.555,5321.6,5469.8,0.0,7247.5,9247.0,0.0,4239.850309857648
1731069008.31,19.8,0.64,0.0,0.985,5321.73,5469.99,0.0,7247.6,9247.1,0.0,4239.756503503474
1731069008.81,19.8,1.446,0.0,2.1,5321.86,5470.18,0.0,7247.7,9247.2,0.0,4239.662697196559
1731069009.31,19.8,0.873,0.0,0.889,5321.99,5470.37,0.0,7247.8,9247.3,0.0,4239.568890936907
1731069009.81,20.5,1.242,0.0,1.09,5322.12,5470.56,0.0,7247.9,9247.4,0.0,4239.475084724522
