Time,Bitrate,Jitter,Datagrams
1731067770.72,40.3,0.681,0.0
1731067771.22,40.3,0.933,0.0
1731067771.72,39.7,0.998,0.0
1731067772.22,40.3,0.997,0.0
1731067772.72,39.6,1.240,0.0
1731067773.22,39.7,0.840,0.0
1731067773.72,40.3,0.698,0.0
1731067774.22,40.3,1.049,0.0
1731067774.72,39.7,1.128,0.0
1731067775.22,40.3,1.173,0.0
1731067775.72,39.1,1.046,0.016129032258064516
1731067776.22,40.3,1.181,0.0
1731067776.72,39.7,1.242,0.0
1731067777.22,40.3,1.222,0.0
1731067777.72,39.7,0.800,0.0
1731067778.22,40.3,0.802,0.0
1731067778.72,39.7,0.877,0.0
1731067779.22,40.3,0.897,0.0
1731067779.72,39.7,0.853,0.0
1731067780.22,40.3,0.962,0.0
1731067780.72,39.7,1.166,0.0
1731067781.22,40.3,1.070,0.0
1731067781.72,39.7,1.114,0.0
1731067782.22,40.3,0.705,0.0
1731067782.72,39.7,0.875,0.0
1731067783.22,40.4,0.841,0.0
1731067783.72,39.7,0.842,0.0
1731067784.22,40.3,1.061,0.0
1731067784.72,39.7,0.847,0.0
1731067785.22,40.3,0.999,0.0
1731067785.72,39.7,0.937,0.0
1731067786.22,39.7,0.438,0.0
1731067786.72,40.3,0.571,0.0
1731067787.22,39.7,0.557,0.015873015873015872
1731067787.72,39.7,0.943,0.0
1731067788.22,40.3,0.615,0.0
1731067788.72,39.7,0.831,0.0
1731067789.22,40.3,0.685,0.0
1731067789.72,39.0,0.856,0.016129032258064516
1731067790.22,40.3,0.805,0.0
1731067790.72,39.1,0.803,0.016129032258064516
1731067791.22,40.3,0.827,0.0
1731067791.72,39.7,0.820,0.0
1731067792.22,40.3,0.838,0.0
1731067792.72,39.7,0.801,0.0
1731067793.22,40.3,0.796,0.0
1731067793.72,39.7,0.858,0.0
1731067794.22,40.3,0.991,0.0
1731067794.72,39.7,0.955,0.0
1731067795.22,40.3,0.745,0.0
1731067795.72,39.7,0.834,0.0
1731067796.22,40.3,1.091,0.0
1731067796.72,39.7,1.095,0.0
1731067797.22,40.3,1.026,0.0
1731067797.72,39.6,1.051,0.0
1731067798.22,40.4,1.158,0.0
1731067798.72,39.6,1.063,0.0
1731067799.22,40.3,0.743,0.0
1731067799.72,39.7,0.851,0.0
1731067800.22,40.3,0.845,0.0
1731067800.72,39.7,0.910,0.0
1731067801.22,40.3,1.175,0.0
1731067801.72,39.7,1.056,0.0
1731067802.22,40.3,1.127,0.0
1731067802.72,39.7,1.317,0.0
1731067803.22,39.7,0.643,0.0
1731067803.72,40.3,0.907,0.0
1731067804.22,40.3,0.960,0.0
1731067804.72,39.7,0.809,0.0
1731067805.22,40.4,1.413,0.0
1731067805.72,39.6,0.895,0.0
1731067806.22,40.4,1.085,0.0
1731067806.72,39.7,0.939,0.0
1731067807.22,39.7,0.788,0.0
1731067807.72,40.3,0.525,0.0
1731067808.22,40.3,0.563,0.0
1731067808.72,39.7,0.603,0.0
1731067809.22,40.3,0.635,0.0
1731067809.72,39.7,0.811,0.0
1731067810.22,40.3,0.620,0.0
1731067810.72,39.7,0.888,0.0
1731067811.22,40.3,1.169,0.0
1731067811.72,39.7,0.760,0.0
1731067812.22,40.3,0.882,0.0
1731067812.72,39.7,1.074,0.0
1731067813.22,40.3,0.861,0.0
1731067813.72,39.7,0.742,0.0
1731067814.22,40.3,1.116,0.0
1731067814.72,39.7,0.858,0.0
1731067815.22,40.3,1.338,0.0
1731067815.72,39.7,0.881,0.0
1731067816.22,39.7,0.819,0.015873015873015872
1731067816.72,39.0,0.931,0.016129032258064516
1731067817.22,40.2,0.963,0.0
1731067817.72,39.8,0.866,0.0
1731067818.22,40.3,1.278,0.0
1731067818.72,39.7,1.103,0.0
1731067819.22,40.3,1.162,0.0
1731067819.72,39.7,1.182,0.0
1731067820.22,39.1,0.761,0.016129032258064516
1731067820.72,39.7,0.758,0.015873015873015872
1731067821.22,40.3,0.841,0.0
1731067821.72,39.7,0.866,0.0
1731067822.22,40.3,0.911,0.0
1731067822.72,39.7,1.034,0.0
1731067823.22,39.7,1.027,0.015873015873015872
1731067823.72,39.7,1.210,0.0
1731067824.22,40.3,1.146,0.0
1731067824.72,39.7,0.721,0.0
1731067825.22,40.3,0.691,0.0
1731067825.72,39.7,0.750,0.0
1731067826.22,40.3,0.821,0.0
1731067826.72,39.7,0.840,0.0
1731067827.22,40.3,1.124,0.0
1731067827.72,39.7,1.042,0.0
1731067828.22,40.3,1.093,0.0
1731067828.72,39.7,0.872,0.0
1731067829.22,40.3,0.610,0.0
1731067829.72,39.7,0.436,0.0
1731067830.22,40.3,0.544,0.0
1731067830.72,39.7,0.691,0.0
1731067831.22,40.3,0.592,0.0
1731067831.72,39.7,0.769,0.0
1731067832.22,40.3,0.787,0.0
1731067832.72,39.7,0.639,0.0
1731067833.22,40.3,0.650,0.0
1731067833.72,39.7,0.606,0.0
1731067834.22,40.3,0.738,0.0
1731067834.72,39.7,0.856,0.0
1731067835.22,40.3,0.765,0.0
1731067835.72,39.7,0.983,0.0
1731067836.22,40.4,1.018,0.0
1731067836.72,39.7,0.940,0.0
1731067837.22,39.7,0.836,0.0
1731067837.72,39.7,0.916,0.015873015873015872
1731067838.22,40.3,0.833,0.0
1731067838.72,39.7,0.883,0.0
1731067839.22,40.3,0.932,0.0
1731067839.72,39.7,1.022,0.0
1731067840.22,40.3,1.101,0.0
1731067840.72,39.7,1.220,0.0
1731067841.22,40.3,1.376,0.0
1731067841.72,39.7,0.914,0.0
1731067842.22,40.3,0.888,0.0
1731067842.72,39.7,0.778,0.0
1731067843.22,40.3,1.259,0.0
1731067843.72,39.7,0.922,0.0
1731067844.22,40.3,0.967,0.0
1731067844.72,39.7,1.200,0.0
