Time,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance
1731067774.96,19.8,0.736,0.0,0.932,4470.213473649776,39.7,1.128,0.0,2.88,7778.544790288543,19.8,0.585,0.0,1.54,4742.404582065938,19.8,0.399,0.0,1.06,4470.937434811629
1731067775.46,19.2,0.834,0.032,1.42,4470.057076257528,40.3,1.173,0.0,2.2,7778.353886055775,19.8,0.52,0.0,1.51,4742.35714940366,19.8,0.546,0.0,0.824,4470.843520970064
1731067775.96,19.8,0.695,0.0,0.833,4469.900692409173,39.1,1.046,0.016,2.43,7778.468754207578,20.5,0.535,0.0,10.3,4742.309716794128,19.8,0.555,0.0,0.857,4470.749607168802
1731067776.46,20.5,0.535,0.0,1.33,4469.744322106131,40.3,1.181,0.0,1.7,7778.74163521241,19.8,0.513,0.0,1.66,4742.262284237345,20.5,0.517,0.0,0.853,4470.655693407848
1731067776.96,19.9,0.709,0.0,0.862,4469.587965349827,39.7,1.242,0.0,2.1,7778.764199947717,19.8,0.662,0.0,1.59,4742.214851733312,19.8,0.557,0.0,4.85,4470.561779687202
1731067777.46,19.8,0.567,0.0,1.32,4469.431622141678,40.3,1.222,0.0,2.49,7778.266029889041,19.8,0.644,0.0,2.03,4742.167419282032,19.8,0.623,0.0,0.86,4470.467866006867
1731067777.96,20.5,0.568,0.0,0.965,4469.275292483111,39.7,0.8,0.0,1.78,7778.336920073759,20.5,0.719,0.0,1.88,4742.119986883504,20.5,0.586,0.0,1.99,4470.373952366848
1731067778.46,19.8,0.725,0.0,1.25,4469.118976375546,40.3,0.802,0.0,8.21,7778.282929827827,19.8,0.868,0.0,1.5,4742.072554537731,19.8,0.658,0.0,0.758,4470.280038767147
1731067778.96,19.9,0.611,0.0,1.17,4468.962673820402,39.7,0.877,0.0,1.52,7778.435135329769,19.8,0.589,0.0,2.27,4742.025122244714,19.8,0.582,0.0,1.48,4470.186125207764
1731067779.46,19.2,0.782,0.032,0.729,4468.806384819106,40.3,0.897,0.0,1.56,7778.416344430708,19.2,0.365,0.032,1.96,4741.977690004455,19.8,0.644,0.0,6.29,4470.092211688704
1731067779.96,19.8,0.721,0.0,1.32,4468.650109373075,39.7,0.853,0.0,2.26,7778.234341289358,20.5,0.537,0.0,2.06,4741.930257816958,19.8,0.92,0.0,1.29,4469.9982982099655
1731067780.46,20.5,0.81,0.0,6.82,4468.493847483735,40.3,0.962,0.0,1.69,7778.267851807752,19.8,0.454,0.0,4.8,4741.882825682221,19.8,0.773,0.0,0.935,4469.9043847715575
1731067780.96,19.9,0.798,0.0,1.49,4468.337599152508,39.7,1.166,0.0,1.71,7778.205452008751,19.8,0.556,0.0,2.26,4741.835393600246,19.8,0.686,0.0,0.815,4469.810471373478
1731067781.46,19.8,0.795,0.0,1.37,4468.181364380816,40.3,1.07,0.0,2.83,7778.045244803384,19.8,0.483,0.0,2.09,4741.787961571035,19.8,0.743,0.0,1.34,4469.7165580157325
1731067781.96,20.5,0.903,0.0,0.888,4468.025143170079,39.7,1.114,0.0,1.68,7778.420969660437,20.5,0.457,0.0,1.52,4741.740529594591,20.5,0.978,0.0,0.916,4469.62264469832
1731067782.46,19.9,0.865,0.0,1.24,4467.868935521721,40.3,0.705,0.0,1.55,7778.372156823464,19.8,0.537,0.0,2.38,4741.693097670916,19.2,0.255,0.0,0.803,4469.528731421245
1731067782.96,19.8,0.88,0.0,0.851,4467.712741437166,39.7,0.875,0.0,2.57,7778.771482514713,19.8,0.688,0.0,1.61,4741.645665800008,20.5,0.248,0.0,1.04,4469.434818184509
1731067783.46,19.9,0.998,0.0,1.77,4467.556560917836,40.4,0.841,0.0,1.46,7778.221625205912,19.8,0.615,0.0,1.58,4741.598233981871,19.8,0.416,0.0,0.946,4469.340904988117
1731067783.96,20.5,0.935,0.0,0.935,4467.400393965153,39.7,0.842,0.0,1.54,7778.323117204665,20.5,0.687,0.0,2.67,4741.550802216507,20.5,0.355,0.0,6.33,4469.24699183207
1731067784.46,19.2,0.338,0.0,1.4,4467.24424058054,40.3,1.061,0.0,1.93,7778.21285037753,19.9,0.597,0.0,1.58,4741.503370503916,19.8,0.303,0.0,0.808,4469.153078716369
1731067784.96,20.5,0.467,0.0,0.924,4467.088100765418,39.7,0.847,0.0,1.78,7778.120241221358,19.8,0.693,0.0,3.34,4741.455938844102,19.9,0.443,0.0,1.16,4469.059165641019
1731067785.46,19.8,0.454,0.0,3.75,4466.931974521214,40.3,0.999,0.0,2.01,7778.61087707862,19.8,0.709,0.0,1.67,4741.408507237064,19.8,0.397,0.0,0.849,4468.96525260602
1731067785.96,20.5,0.443,0.0,1.08,4466.77586184935,39.7,0.937,0.0,1.51,7778.425561045589,20.5,0.657,0.0,1.85,4741.361075682805,19.8,0.357,0.0,1.49,4468.871339611379
1731067786.46,19.8,0.445,0.0,0.828,4466.619762751247,39.7,0.438,0.0,2.07,7778.425972213207,19.8,0.776,0.0,1.91,4741.313644181325,20.5,0.34,0.0,0.868,4468.777426657094
1731067786.96,19.9,0.476,0.0,1.09,4466.463677228329,40.3,0.571,0.0,2.41,7778.15878671149,19.2,0.888,0.032,2.03,4741.266212732628,19.8,0.34,0.0,0.999,4468.68351374317
1731067787.46,19.8,0.694,0.0,0.905,4466.307605282018,39.7,0.557,0.016,1.67,7778.3357380058,19.8,0.613,0.0,2.23,4741.2187813367145,19.8,0.419,0.0,1.07,4468.589600869606
1731067787.96,20.5,0.535,0.0,0.772,4466.15154691374,39.7,0.943,0.0,10.2,7778.3098199963215,19.8,0.247,0.0,2.01,4741.171349993586,20.5,0.408,0.0,0.896,4468.495688036411
1731067788.46,19.8,0.487,0.0,1.25,4465.995502124918,40.3,0.615,0.0,2.12,7778.153508510411,20.5,0.372,0.0,1.46,4741.123918703244,19.8,0.536,0.0,0.887,4468.401775243583
1731067788.96,19.9,0.426,0.0,0.933,4465.839470916974,39.7,0.831,0.0,1.63,7778.132317775828,19.8,0.358,0.0,2.71,4741.076487465689,19.8,0.383,0.0,0.719,4468.307862491125
1731067789.46,19.8,0.657,0.0,1.07,4465.683453291333,40.3,0.685,0.0,2.19,7778.178465806268,19.8,0.294,0.0,1.9,4741.029056280925,19.8,0.352,0.0,2.27,4468.21394977904
1731067789.96,20.5,0.494,0.0,0.843,4465.527449249416,39.0,0.856,0.016,1.56,7778.159962528972,20.5,0.317,0.0,8.79,4740.981625148953,20.5,0.48,0.0,0.712,4468.120037107328
1731067790.46,19.8,0.487,0.0,1.13,4465.37145879265,40.3,0.805,0.0,1.65,7778.038639140092,19.8,0.435,0.0,2.31,4740.934194069772,19.8,0.494,0.0,1.4,4468.026124475997
1731067790.96,19.9,0.591,0.0,0.998,4465.215481922457,39.1,0.803,0.016,2.2,7778.409718897064,19.8,0.376,0.0,1.66,4740.886763043386,19.8,0.502,0.0,1.02,4467.932211885046
1731067791.46,19.8,0.506,0.0,1.02,4465.059518640262,40.3,0.827,0.0,1.84,7778.102623283247,19.8,0.385,0.0,1.6,4740.839332069797,19.8,0.689,0.0,1.0,4467.838299334479
1731067791.96,20.5,0.446,0.0,0.885,4464.903568947487,39.7,0.82,0.0,1.98,7778.482275123,20.5,0.44,0.0,1.96,4740.791901149005,19.9,0.539,0.0,1.28,4467.744386824296
1731067792.46,19.8,0.604,0.0,3.75,4464.747632845555,40.3,0.838,0.0,8.89,7778.285557597684,19.2,0.401,0.032,1.62,4740.7444702810135,20.5,0.627,0.0,0.825,4467.6504743545
1731067792.96,19.2,0.607,0.032,1.27,4464.591710335895,39.7,0.801,0.0,2.09,7778.287412193185,19.9,0.405,0.0,2.0,4740.697039465822,19.8,0.554,0.0,1.05,4467.556561925097
1731067793.46,19.8,0.629,0.0,0.75,4464.435801419929,40.3,0.796,0.0,2.11,7777.660880747431,19.8,0.384,0.0,1.67,4740.649608703431,19.9,0.499,0.0,1.04,4467.462649536087
1731067793.96,19.9,0.615,0.0,1.08,4464.279906099079,39.7,0.858,0.0,2.88,7778.44866114413,20.5,0.337,0.0,2.08,4740.602177993846,20.5,0.527,0.0,0.827,4467.368737187474
1731067794.46,20.5,0.681,0.0,0.835,4464.124024374772,40.3,0.991,0.0,5.96,7778.089815911239,19.8,0.406,0.0,5.61,4740.554747337066,19.8,0.596,0.0,0.857,4467.274824879258
1731067794.96,19.8,0.648,0.0,1.062,4463.968156248428,39.7,0.955,0.0,3.41,7777.966544050755,19.9,0.523,0.0,1.59,4740.507316733096,19.9,0.52,0.0,0.839,4467.180912611442
1731067795.46,19.8,0.638,0.0,1.29,4463.8123017214775,40.3,0.745,0.0,2.09,7778.051774397917,19.8,0.46,0.0,2.53,4740.45988618193,19.8,0.407,0.0,1.56,4467.08700038403
1731067795.96,20.5,0.788,0.0,0.878,4463.656460795342,39.7,0.834,0.0,2.12,7778.198567242677,20.5,0.5,0.0,2.49,4740.412455683577,20.5,0.409,0.0,0.933,4466.993088197026
1731067796.46,19.2,0.82,0.0,1.09,4463.500633471446,40.3,1.091,0.0,2.73,7777.781827922024,18.6,0.563,0.065,1.68,4740.365025238036,19.8,0.583,0.0,1.66,4466.89917605043
1731067796.96,19.8,0.662,0.031,1.09,4463.344819751215,39.7,1.095,0.0,5.71,7778.300598330524,19.2,0.536,0.032,2.22,4740.317594845306,19.8,0.44,0.0,1.16,4466.805263944243
1731067797.46,19.8,0.483,0.0,0.876,4463.189019636071,40.3,1.026,0.0,1.88,7777.844152477373,19.8,0.752,0.0,2.16,4740.270164505396,19.8,0.461,0.0,0.991,4466.711351878471
1731067797.96,20.5,0.504,0.0,1.32,4463.033233127442,39.6,1.051,0.0,2.66,7778.017694227407,20.5,0.603,0.0,1.87,4740.222734218299,20.5,0.436,0.0,1.49,4466.617439853115
1731067798.46,19.8,0.544,0.0,1.3,4462.877460226754,40.4,1.158,0.0,3.06,7777.793706338971,19.8,0.608,0.0,3.35,4740.1753039840205,19.8,0.525,0.0,0.83,4466.5235278681785
1731067798.96,19.8,0.652,0.0,1.33,4462.721700935428,39.6,1.063,0.0,2.23,7778.065365751749,19.8,0.696,0.0,5.83,4740.127873802562,19.8,0.529,0.0,1.01,4466.429615923664
1731067799.46,19.8,0.724,0.0,0.835,4462.565955254892,40.3,0.743,0.0,3.24,7778.0165141118,19.9,0.731,0.0,1.65,4740.080443673925,19.8,0.699,0.0,1.09,4466.335704019572
1731067799.96,20.5,0.612,0.0,1.29,4462.410223186567,39.7,0.851,0.0,2.32,7777.832113223728,20.5,0.695,0.0,2.94,4740.033013598112,20.5,0.515,0.0,7.6,4466.241792155905
1731067800.46,19.8,0.632,0.0,0.857,4462.254504731885,40.3,0.845,0.0,1.73,7778.025840992328,19.8,0.505,0.0,2.07,4739.985583575123,19.8,0.555,0.0,0.927,4466.147880332669
1731067800.96,19.8,0.768,0.0,1.13,4462.098799892266,39.7,0.91,0.0,2.52,7777.803560980266,19.8,0.406,0.0,1.75,4739.9381536049605,19.8,0.628,0.0,1.03,4466.053968549865
1731067801.46,19.8,1.17,0.0,1.13,4461.943108669137,40.3,1.175,0.0,8.26,7777.816516106192,19.9,0.627,0.0,1.63,4739.890723687625,19.8,0.769,0.0,1.09,4465.960056807495
1731067801.96,19.9,0.892,0.0,5.01,4461.787431063924,39.7,1.056,0.0,2.09,7777.830489403081,20.5,0.541,0.0,1.6,4739.843293823119,20.5,0.677,0.0,1.1,4465.866145105561
1731067802.46,20.5,0.824,0.0,0.817,4461.631767078049,40.3,1.127,0.0,1.75,7778.005045699483,19.8,0.613,0.0,2.59,4739.795864011446,19.8,0.777,0.0,0.867,4465.772233444065
1731067802.96,19.8,0.868,0.0,1.76,4461.476116712943,39.7,1.317,0.0,2.15,7777.797907966979,19.8,0.606,0.0,1.64,4739.748434252603,19.9,0.957,0.0,1.04,4465.678321823013
1731067803.46,19.9,0.914,0.0,1.31,4461.320479970028,39.7,0.643,0.0,2.34,7777.838199194261,19.8,0.597,0.0,2.17,4739.701004546594,19.8,0.506,0.0,0.808,4465.584410242404
1731067803.96,20.5,0.828,0.0,2.37,4461.164856850731,40.3,0.907,0.0,1.91,7777.824109503586,20.5,0.47,0.0,9.4,4739.653574893422,19.8,0.587,0.0,1.069,4465.490498702243
1731067804.46,19.8,0.844,0.0,2.1,4461.009247356478,40.3,0.96,0.0,2.39,7777.868612974176,19.8,0.617,0.0,1.74,4739.606145293087,20.5,0.309,0.0,1.33,4465.396587202531
1731067804.96,19.8,0.881,0.0,1.84,4460.853651488692,39.7,0.809,0.0,1.44,7777.533124964289,19.9,0.614,0.0,2.14,4739.558715745592,19.8,0.268,0.0,0.797,4465.302675743269
1731067805.46,19.2,0.775,0.032,2.06,4460.698069248803,40.4,1.413,0.0,1.5,7777.752195640368,19.8,0.576,0.0,1.96,4739.511286250937,19.9,0.341,0.0,1.4,4465.208764324463
1731067805.96,19.8,0.394,0.0,1.34,4460.542500638235,39.6,0.895,0.0,2.4,7777.575495028127,20.5,0.706,0.0,1.55,4739.463856809121,20.5,0.419,0.0,2.57,4465.114852946114
1731067806.46,20.5,0.359,0.0,0.743,4460.386945658415,40.4,1.085,0.0,1.54,7777.666905059689,19.8,0.62,0.0,2.89,4739.416427420152,19.8,0.381,0.0,0.813,4465.020941608226
1731067806.96,19.8,0.41,0.0,1.22,4460.231404310768,39.7,0.939,0.0,1.51,7777.619494876341,19.8,0.742,0.0,1.78,4739.368998084027,19.8,0.387,0.0,4.01,4464.927030310798
1731067807.46,19.8,0.405,0.0,0.857,4460.075876596719,39.7,0.788,0.0,2.11,7777.435409549172,19.8,0.761,0.0,1.54,4739.321568800751,19.8,0.32,0.0,1.04,4464.833119053835
1731067807.96,19.9,0.493,0.0,1.33,4459.920362517698,40.3,0.525,0.0,1.88,7777.660955641918,20.5,0.706,0.0,2.49,4739.27413957032,19.8,0.468,0.0,2.24,4464.73920783734
1731067808.46,20.5,0.48,0.0,0.826,4459.76486207513,40.3,0.563,0.0,2.31,7777.176591965716,19.8,1.007,0.0,6.21,4739.226710392741,20.5,0.305,0.0,1.88,4464.645296661315
1731067808.96,19.8,0.549,0.0,1.07,4459.60937527044,39.7,0.603,0.0,1.59,7777.805215219471,19.8,0.495,0.0,1.62,4739.179281268012,19.2,0.375,0.032,0.714,4464.551385525763
1731067809.46,19.8,0.555,0.0,0.702,4459.453902105055,40.3,0.635,0.0,2.34,7777.553580342264,19.8,0.287,0.0,2.19,4739.1318521961375,19.8,0.449,0.0,1.09,4464.457474430685
1731067809.96,19.9,0.417,0.0,1.03,4459.298442580401,39.7,0.811,0.0,2.25,7777.546300740861,20.5,0.288,0.0,1.84,4739.084423177119,19.9,0.358,0.0,0.87,4464.363563376083
1731067810.46,20.5,0.409,0.0,0.866,4459.142996697908,40.3,0.62,0.0,2.09,7778.079937879433,19.9,0.348,0.0,1.38,4739.036994210955,20.5,0.37,0.0,1.09,4464.269652361962
1731067810.96,19.8,0.53,0.0,1.25,4458.987564458999,39.7,0.888,0.0,12.1,7777.485890581999,19.2,0.425,0.032,1.93,4738.989565297649,19.8,0.442,0.0,1.27,4464.175741388325
1731067811.46,19.8,0.524,0.0,0.806,4458.832145865104,40.3,1.169,0.0,1.91,7777.35843556086,19.8,0.39,0.0,1.83,4738.942136437203,19.8,0.498,0.0,1.27,4464.081830455172
1731067811.96,20.5,0.479,0.0,1.49,4458.676740917646,39.7,0.76,0.0,1.59,7777.757141532433,20.5,0.47,0.0,1.55,4738.894707629617,19.8,0.606,0.0,1.09,4463.987919562508
1731067812.46,19.8,0.489,0.0,0.822,4458.521349618054,40.3,0.882,0.0,2.1,7777.452327930587,19.8,0.487,0.0,2.46,4738.847278874896,20.5,0.404,0.0,0.868,4463.894008710332
1731067812.96,19.8,0.589,0.0,1.27,4458.365971967756,39.7,1.074,0.0,1.58,7777.593896575156,19.8,0.376,0.0,2.49,4738.799850173037,19.9,0.472,0.0,1.08,4463.80009789865
1731067813.46,19.8,0.557,0.0,0.915,4458.210607968179,40.3,0.861,0.0,1.57,7777.507516299573,19.8,0.337,0.0,8.21,4738.7524215240455,19.8,0.641,0.0,0.877,4463.706187127465
1731067813.96,19.2,0.631,0.032,1.13,4458.055257620748,39.7,0.742,0.0,2.05,7777.664468072781,20.5,0.398,0.0,1.81,4738.70499292792,20.5,0.476,0.0,1.09,4463.612276396775
1731067814.46,20.5,0.583,0.0,6.12,4457.899920926894,40.3,1.116,0.0,2.04,7777.457110776626,19.2,0.503,0.032,2.83,4738.657564384664,19.8,0.48,0.0,1.0,4463.518365706587
1731067814.96,19.9,0.57,0.0,0.806,4457.74459788804,39.7,0.858,0.0,2.65,7777.248999939709,19.8,0.441,0.0,2.71,4738.61013589428,19.9,0.472,0.0,1.39,4463.424455056901
1731067815.46,19.8,0.585,0.0,6.61,4457.589288505616,40.3,1.338,0.0,9.32,7777.370851602904,19.8,0.504,0.0,1.7,4738.562707456767,19.8,0.513,0.0,0.844,4463.330544447722
1731067815.96,20.5,0.716,0.0,1.24,4457.433992781049,39.7,0.881,0.0,2.48,7777.143706072986,20.5,1.103,0.0,2.34,4738.515279072127,20.5,0.565,0.0,1.09,4463.236633879051
1731067816.46,19.8,0.665,0.0,3.12,4457.278710715767,39.7,0.819,0.016,2.26,7777.143409870086,19.8,0.507,0.0,2.16,4738.467850740363,19.8,0.464,0.0,2.52,4463.14272335089
1731067816.96,19.9,0.645,0.0,1.2,4457.123442311196,39.0,0.931,0.016,1.64,7777.3748272212415,19.9,0.435,0.0,1.59,4738.420422461477,19.9,0.373,0.0,1.09,4463.048812863243
1731067817.46,19.8,0.722,0.0,1.11,4456.968187568764,40.2,0.963,0.0,2.28,7777.312626021725,19.8,0.606,0.0,2.24,4738.372994235469,19.8,0.405,0.0,0.876,4462.954902416111
1731067817.96,20.5,0.739,0.0,1.25,4456.812946489901,39.8,0.866,0.0,1.61,7776.890908835423,20.5,0.467,0.0,7.31,4738.325566062341,20.5,0.476,0.0,1.31,4462.860992009498
1731067818.46,19.8,0.628,0.0,0.937,4456.657719076034,40.3,1.278,0.0,1.46,7777.335390230991,19.8,0.458,0.0,1.4,4738.278137942094,19.8,0.425,0.0,0.808,4462.767081643406
1731067818.96,19.8,0.542,0.0,0.92,4456.502505328591,39.7,1.103,0.0,1.91,7777.658197780658,19.8,0.663,0.0,2.33,4738.230709874732,19.8,0.488,0.0,1.64,4462.673171317838
1731067819.46,19.8,0.704,0.0,0.971,4456.347305248998,40.3,1.162,0.0,2.04,7777.208053019128,19.8,0.596,0.0,1.79,4738.1832818602525,19.8,0.656,0.0,1.2,4462.579261032795
1731067819.96,20.5,0.552,0.0,4.23,4456.192118838683,39.7,1.182,0.0,5.44,7776.916681146224,20.5,0.656,0.0,1.53,4738.135853898663,20.5,0.563,0.0,1.54,4462.48535078828
1731067820.46,19.8,0.636,0.0,1.15,4456.036946099078,39.1,0.761,0.016,1.63,7776.962612255901,19.8,0.566,0.0,1.71,4738.088425989958,19.8,0.501,0.0,1.3,4462.391440584297
1731067820.96,19.8,0.767,0.0,1.12,4455.881787031609,39.7,0.758,0.016,2.18,7777.288489966748,19.9,0.669,0.0,1.41,4738.0409981341445,19.8,0.619,0.0,0.933,4462.2975304208485
1731067821.46,19.8,0.578,0.0,1.7,4455.726641637702,40.3,0.841,0.0,2.36,7777.296945607221,19.8,0.501,0.0,1.61,4737.993570331222,19.8,0.692,0.0,1.18,4462.203620297936
1731067821.96,20.5,0.667,0.0,1.42,4455.57150991879,39.7,0.866,0.0,1.61,7777.241313535159,19.8,0.549,0.0,2.35,4737.946142581191,20.5,0.643,0.0,0.89,4462.109710215562
1731067822.46,19.9,0.736,0.0,1.08,4455.416391876296,40.3,0.911,0.0,2.21,7777.351072900202,20.5,0.581,0.0,6.06,4737.898714884058,19.8,0.742,0.0,1.47,4462.015800173728
1731067822.96,19.8,0.934,0.0,2.02,4455.261287511653,39.7,1.034,0.0,1.78,7777.453283513544,19.8,0.465,0.0,2.09,4737.851287239818,19.8,0.733,0.0,1.17,4461.921890172439
1731067823.46,19.9,0.842,0.0,0.877,4455.106196826289,39.7,1.027,0.016,1.48,7777.425117170458,19.8,0.424,0.0,1.54,4737.803859648477,19.2,0.712,0.032,1.35,4461.827980211699
1731067823.96,20.5,0.676,0.0,1.06,4454.951119821631,39.7,1.21,0.0,2.24,7777.1080260405,20.5,0.503,0.0,2.72,4737.7564321100335,20.5,0.689,0.0,1.9,4461.734070291505
1731067824.46,19.8,0.872,0.0,1.09,4454.796056499108,40.3,1.146,0.0,4.67,7777.491015246045,19.8,0.616,0.0,3.52,4737.709004624492,19.2,0.837,0.032,0.758,4461.640160411865
1731067824.96,19.8,0.903,0.0,0.875,4454.641006860148,39.7,0.721,0.0,1.67,7777.109629087323,19.9,0.576,0.0,2.45,4737.661577191854,19.9,0.552,0.0,1.75,4461.546250572776
1731067825.46,19.8,0.985,0.0,1.68,4454.485970906183,40.3,0.691,0.0,2.24,7776.750270257796,19.8,0.68,0.0,3.37,4737.614149812118,19.8,0.455,0.0,0.74,4461.452340774245
1731067825.96,20.5,0.826,0.0,2.65,4454.330948638639,39.7,0.75,0.0,1.83,7777.215727322955,20.5,0.592,0.0,2.4,4737.566722485289,20.5,0.358,0.0,1.85,4461.358431016275
1731067826.46,19.8,0.909,0.0,1.4,4454.175940058946,40.3,0.821,0.0,1.94,7777.244937326659,19.8,0.635,0.0,1.68,4737.519295211366,19.2,0.288,0.032,0.928,4461.264521298866
1731067826.96,19.8,0.721,0.0,1.39,4454.020945168534,39.7,0.84,0.0,1.53,7777.020443822837,19.9,0.631,0.0,2.51,4737.471867990352,19.8,0.335,0.0,1.56,4461.170611622022
1731067827.46,19.9,0.43,0.0,0.822,4453.86596396883,40.3,1.124,0.0,2.1,7777.063728760393,19.8,0.783,0.0,9.14,4737.42444082225,19.8,0.362,0.0,0.892,4461.076701985743
1731067827.96,20.5,0.507,0.0,1.57,4453.7109964612655,39.7,1.042,0.0,2.6,7777.140439493183,20.5,0.695,0.0,1.84,4737.377013707058,19.9,0.378,0.0,1.42,4460.982792390036
1731067828.46,19.8,0.378,0.0,0.958,4453.556042647268,40.3,1.093,0.0,1.8,7777.396149222068,19.9,0.652,0.0,2.36,4737.32958664478,20.5,0.315,0.0,0.84,4460.888882834899
1731067828.96,19.8,0.562,0.0,0.84,4453.401102528269,39.7,0.872,0.0,2.16,7777.212585368715,19.8,1.032,0.0,2.34,4737.282159635417,19.8,0.385,0.0,1.21,4460.794973320339
1731067829.46,19.8,0.495,0.0,1.35,4453.246176105697,40.3,0.61,0.0,7.4,7776.883413792473,19.8,0.842,0.0,1.57,4737.23473267897,19.8,0.414,0.0,0.975,4460.701063846356
1731067829.96,20.5,0.541,0.0,0.877,4453.091263380978,39.7,0.436,0.0,1.61,7777.167170205216,20.5,0.692,0.0,2.58,4737.187305775444,20.5,0.404,0.0,1.04,4460.60715441295
1731067830.46,19.8,0.658,0.0,1.7,4452.936364355547,40.3,0.544,0.0,2.42,7776.813673132499,19.8,0.494,0.0,1.66,4737.139878924835,19.9,0.404,0.0,0.91,4460.513245020129
1731067830.96,19.9,0.456,0.0,0.98,4452.781479030831,39.7,0.691,0.0,1.89,7777.311285920292,19.2,0.376,0.032,1.38,4737.092452127148,19.8,0.443,0.0,0.797,4460.419335667892
1731067831.46,19.8,0.544,0.0,1.29,4452.626607408261,40.3,0.592,0.0,1.42,7777.372958185987,19.8,0.37,0.0,2.02,4737.045025382385,19.8,0.388,0.0,1.01,4460.325426356244
1731067831.96,20.5,0.492,0.0,0.88,4452.471749489267,39.7,0.769,0.0,2.21,7777.223440787503,20.5,0.303,0.0,8.5,4736.997598690546,19.9,0.404,0.0,0.982,4460.231517085184
1731067832.46,19.8,0.437,0.0,1.12,4452.316905275275,40.3,0.787,0.0,1.64,7776.901525135296,19.8,0.262,0.0,2.19,4736.950172051635,20.5,0.447,0.0,1.81,4460.137607854716
1731067832.96,19.8,0.488,0.0,0.925,4452.162074767719,39.7,0.639,0.0,1.58,7777.059784654177,19.8,0.375,0.0,1.87,4736.902745465648,19.8,0.398,0.0,0.895,4460.043698664846
1731067833.46,19.8,0.539,0.0,7.85,4452.007257968028,40.3,0.65,0.0,1.93,7776.540620033016,19.8,0.381,0.0,2.06,4736.855318932593,19.8,0.461,0.0,0.789,4459.949789515573
1731067833.96,20.5,0.741,0.0,1.1,4451.852454877632,39.7,0.606,0.0,8.77,7777.018439677243,19.8,0.397,0.0,3.04,4736.807892452469,19.8,0.427,0.0,1.4,4459.8558804069
1731067834.46,19.8,0.493,0.0,0.737,4451.697665497962,40.3,0.738,0.0,1.92,7776.835304845032,20.5,0.368,0.0,1.99,4736.760466025276,20.5,0.417,0.0,0.773,4459.761971338829
1731067834.96,19.8,0.524,0.0,1.35,4451.542889830445,39.7,0.856,0.0,1.48,7777.309770085611,19.2,0.356,0.032,3.6,4736.71303965102,19.8,0.504,0.0,1.26,4459.668062311364
1731067835.46,19.8,0.629,0.0,0.986,4451.388127876516,40.3,0.765,0.0,2.19,7777.13705071073,19.9,0.418,0.0,2.12,4736.665613329697,19.8,0.478,0.0,0.857,4459.574153324507
1731067835.96,20.5,0.705,0.0,0.876,4451.233379637604,39.7,0.983,0.0,2.55,7776.856705060747,20.5,0.378,0.0,1.76,4736.618187061314,19.9,0.596,0.031,1.06,4459.480244378262
1731067836.46,19.8,0.665,0.0,1.44,4451.078645115137,40.4,1.018,0.0,1.6,7776.920199118334,19.8,0.418,0.0,5.37,4736.570760845867,19.8,0.506,0.0,0.789,4459.386335472629
1731067836.96,19.8,0.67,0.0,0.843,4450.923924310548,39.7,0.94,0.0,2.66,7776.761723039934,19.9,0.446,0.0,1.61,4736.523334683362,19.8,0.572,0.0,1.08,4459.2924266076125
1731067837.46,19.2,0.632,0.032,1.07,4450.769217225265,39.7,0.836,0.0,2.39,7776.634607611432,19.8,0.477,0.0,1.63,4736.475908573801,19.8,0.494,0.0,1.17,4459.198517783212
1731067837.96,20.5,0.657,0.0,0.985,4450.614523860721,39.7,0.916,0.016,1.76,7776.7924606822735,20.5,0.478,0.0,2.4,4736.428482517181,19.8,0.469,0.0,1.03,4459.104608999434
1731067838.46,19.9,0.761,0.0,1.16,4450.459844218348,40.3,0.833,0.0,4.98,7777.082055633949,19.9,0.559,0.0,1.89,4736.381056513507,20.5,0.437,0.0,1.07,4459.01070025628
1731067838.96,19.8,0.754,0.0,1.17,4450.3051782995735,39.7,0.883,0.0,1.65,7776.451475499269,19.8,0.568,0.0,1.59,4736.333630562779,19.9,0.428,0.0,0.779,4458.916791553751
1731067839.46,19.9,0.733,0.0,0.834,4450.150526105831,40.3,0.932,0.0,1.57,7776.909575416293,19.8,0.573,0.0,2.42,4736.286204665001,19.8,0.427,0.0,1.06,4458.822882891852
1731067839.96,19.8,0.56,0.0,2.96,4449.995887638549,39.7,1.022,0.0,2.02,7776.617239585628,20.5,0.431,0.0,2.29,4736.238778820173,20.5,0.44,0.0,0.938,4458.728974270582
1731067840.46,20.5,0.509,0.0,0.831,4449.841262899161,40.3,1.101,0.0,1.7,7776.769720489979,19.8,0.647,0.0,2.04,4736.191353028296,19.8,0.555,0.0,1.08,4458.635065689947
1731067840.96,19.8,0.521,0.0,1.28,4449.6866518890965,39.7,1.22,0.0,1.44,7776.834600780931,19.8,0.73,0.0,1.84,4736.143927289372,19.8,0.75,0.0,0.843,4458.541157149948
