Time,Bitrate,Jitter,Datagrams
1731068772.06,20.5,0.416,0.0
1731068772.56,19.8,0.483,0.0
1731068773.06,19.8,0.490,0.0
1731068773.56,20.5,0.371,0.0
1731068774.06,19.8,0.396,0.0
1731068774.56,19.8,0.472,0.0
1731068775.06,19.8,0.526,0.0
1731068775.56,20.5,0.437,0.0
1731068776.06,19.8,0.517,0.0
1731068776.56,19.8,0.501,0.0
1731068777.06,19.9,0.538,0.0
1731068777.56,19.9,0.626,0.0
1731068778.06,20.5,0.508,0.0
1731068778.56,19.8,0.565,0.0
1731068779.06,19.8,0.708,0.0
1731068779.56,20.5,0.699,0.0
1731068780.06,19.8,0.738,0.0
1731068780.56,19.8,0.688,0.0
1731068781.06,19.8,0.685,0.0
1731068781.56,19.8,0.764,0.0
1731068782.06,20.5,0.455,0.0
1731068782.56,19.8,0.516,0.0
1731068783.06,19.8,0.616,0.0
1731068783.56,20.5,0.510,0.0
1731068784.06,19.8,0.556,0.0
1731068784.56,19.9,0.622,0.0
1731068785.06,19.8,0.613,0.0
1731068785.56,20.5,0.915,0.0
1731068786.06,19.8,0.816,0.0
1731068786.56,19.8,0.747,0.0
1731068787.06,19.9,0.752,0.0
1731068787.56,20.5,0.718,0.0
1731068788.06,19.8,1.121,0.0
1731068788.56,19.8,0.876,0.0
1731068789.06,19.8,0.896,0.0
1731068789.56,19.8,0.643,0.0
1731068790.06,20.5,0.569,0.0
1731068790.56,19.8,0.338,0.0
1731068791.06,19.8,0.341,0.0
1731068791.56,20.5,0.382,0.0
1731068792.06,19.8,0.373,0.0
1731068792.56,19.8,0.551,0.0
1731068793.06,19.8,0.384,0.0
1731068793.56,20.5,0.665,0.0
1731068794.06,19.8,0.436,0.0
1731068794.56,19.8,0.427,0.0
1731068795.06,19.8,0.551,0.0
1731068795.56,20.5,0.711,0.0
1731068796.06,19.9,0.442,0.0
1731068796.56,19.8,0.454,0.0
1731068797.06,19.9,0.441,0.0
1731068797.56,20.5,0.476,0.0
1731068798.06,19.9,0.989,0.0
1731068798.56,19.8,0.534,0.0
1731068799.06,19.9,0.533,0.0
1731068799.56,20.5,0.664,0.0
1731068800.06,19.8,0.635,0.0
1731068800.56,19.8,0.558,0.0
1731068801.06,19.9,0.557,0.0
1731068801.56,20.5,0.704,0.0
1731068802.06,19.8,0.971,0.0
1731068802.56,19.9,0.595,0.0
1731068803.06,19.8,0.494,0.0
1731068803.56,20.5,0.503,0.0
1731068804.06,19.8,0.623,0.0
1731068804.56,19.8,0.723,0.0
1731068805.06,19.9,0.672,0.0
1731068805.56,20.5,0.528,0.0
1731068806.06,19.8,0.571,0.0
1731068806.56,19.9,0.586,0.0
1731068807.06,19.8,0.715,0.0
1731068807.56,20.5,0.654,0.0
1731068808.06,19.8,0.704,0.0
1731068808.56,19.8,0.781,0.0
1731068809.06,19.8,0.926,0.0
1731068809.56,20.5,0.855,0.0
1731068810.06,19.8,0.782,0.0
1731068810.56,19.8,0.844,0.0
1731068811.06,19.9,0.632,0.0
1731068811.56,19.8,0.440,0.0
1731068812.06,20.5,0.406,0.0
1731068812.56,19.8,0.336,0.0
1731068813.06,19.8,0.393,0.0
1731068813.56,20.5,0.302,0.0
1731068814.06,19.8,0.484,0.0
1731068814.56,19.9,0.411,0.0
1731068815.06,19.8,0.359,0.0
1731068815.56,20.5,0.431,0.0
1731068816.06,19.8,0.441,0.0
1731068816.56,19.8,0.365,0.0
1731068817.06,19.8,0.609,0.0
1731068817.56,20.5,0.516,0.0
1731068818.06,19.8,0.411,0.0
1731068818.56,19.9,0.476,0.0
1731068819.06,19.8,0.569,0.0
1731068819.56,20.5,0.915,0.0
1731068820.06,19.8,0.865,0.0
1731068820.56,19.8,0.627,0.0
1731068821.06,19.9,0.680,0.0
1731068821.56,20.5,0.600,0.0
1731068822.06,19.8,0.549,0.0
1731068822.56,19.8,0.689,0.0
1731068823.06,19.8,0.865,0.0
1731068823.56,19.9,0.589,0.0
1731068824.06,20.5,0.580,0.0
1731068824.56,19.8,0.454,0.0
1731068825.06,19.9,0.538,0.0
1731068825.56,20.5,0.484,0.0
1731068826.06,19.9,0.463,0.0
1731068826.56,19.8,0.576,0.0
1731068827.06,19.8,0.546,0.0
1731068827.56,20.5,0.642,0.0
1731068828.06,19.9,0.755,0.0
1731068828.56,19.8,0.747,0.0
1731068829.06,19.8,0.731,0.0
1731068829.56,20.5,0.812,0.0
1731068830.06,19.8,0.648,0.0
1731068830.56,19.8,0.761,0.0
1731068831.06,19.8,0.869,0.0
1731068831.56,20.5,0.770,0.0
1731068832.06,19.8,0.991,0.0
1731068832.56,19.8,0.631,0.0
1731068833.06,19.9,0.348,0.0
1731068833.56,20.5,0.464,0.0
1731068834.06,19.8,0.505,0.0
1731068834.56,19.8,0.347,0.0
1731068835.06,19.8,0.362,0.0
1731068835.56,20.5,0.477,0.0
1731068836.06,19.8,0.412,0.0
1731068836.56,19.8,0.418,0.0
1731068837.06,19.8,0.600,0.0
1731068837.56,20.5,0.411,0.0
1731068838.06,19.8,0.454,0.0
1731068838.56,19.8,0.463,0.0
1731068839.06,19.8,0.449,0.0
1731068839.56,19.8,0.755,0.0
1731068840.06,20.5,0.601,0.0
1731068840.56,19.8,0.605,0.0
1731068841.06,19.9,0.513,0.0
1731068841.56,20.5,0.509,0.0
1731068842.06,19.8,0.586,0.0
1731068842.56,19.8,0.641,0.0
1731068843.06,19.8,0.632,0.0
1731068843.56,19.9,0.611,0.0
1731068844.06,20.5,0.662,0.0
1731068844.56,19.8,0.774,0.0
1731068845.06,19.8,0.642,0.0
1731068845.56,19.8,0.480,0.0
1731068846.06,20.4,0.414,0.0
