Time,Bitrate,Jitter,Datagrams,Delay,F1_X,F1_Y,F1_Z,C1_X,C1_Y,C1_Z,Distance
1731067785.96,8.32,0.415,0.0,1.04,7003.5,9003.0,0.0,5004.4,5006.2,0.0,4468.871339611379
1731067786.46,7.67,0.7,0.0,0.877,7003.6,9003.1,0.0,5004.53,5006.39,0.0,4468.777426657094
1731067786.96,8.32,0.541,0.0,1.12,7003.7,9003.2,0.0,5004.66,5006.58,0.0,4468.68351374317
1731067787.46,7.68,0.399,0.0,0.798,7003.8,9003.3,0.0,5004.79,5006.77,0.0,4468.589600869606
1731067787.96,8.32,0.553,0.0,1.11,7003.9,9003.4,0.0,5004.92,5006.96,0.0,4468.495688036411
1731067788.46,7.68,0.402,0.0,0.836,7004.0,9003.5,0.0,5005.05,5007.15,0.0,4468.401775243583
1731067788.96,8.32,0.56,0.0,0.958,7004.1,9003.6,0.0,5005.18,5007.34,0.0,4468.307862491125
1731067789.46,7.68,0.547,0.0,1.08,7004.2,9003.7,0.0,5005.31,5007.53,0.0,4468.2139497790395
1731067789.96,8.32,0.275,0.0,0.782,7004.3,9003.8,0.0,5005.44,5007.72,0.0,4468.120037107328
1731067790.46,7.69,0.571,0.0,1.52,7004.4,9003.9,0.0,5005.57,5007.91,0.0,4468.026124475997
1731067790.96,8.31,0.417,0.0,0.802,7004.5,9004.0,0.0,5005.7,5008.1,0.0,4467.932211885046
1731067791.46,7.68,0.662,0.0,1.28,7004.6,9004.1,0.0,5005.83,5008.29,0.0,4467.8382993344785
1731067791.96,8.32,0.591,0.0,0.722,7004.7,9004.2,0.0,5005.96,5008.48,0.0,4467.744386824296
1731067792.46,7.68,0.316,0.0,1.1,7004.8,9004.3,0.0,5006.09,5008.67,0.0,4467.6504743545
1731067792.96,8.32,0.735,0.0,0.84,7004.9,9004.4,0.0,5006.22,5008.86,0.0,4467.556561925097
1731067793.46,7.68,0.378,0.0,1.37,7005.0,9004.5,0.0,5006.35,5009.05,0.0,4467.462649536087
1731067793.96,8.33,0.766,0.0,1.05,7005.1,9004.6,0.0,5006.48,5009.24,0.0,4467.368737187474
1731067794.46,7.68,0.734,0.0,0.933,7005.2,9004.7,0.0,5006.61,5009.43,0.0,4467.274824879258
1731067794.96,8.32,0.537,0.0,0.78,7005.3,9004.8,0.0,5006.74,5009.62,0.0,4467.180912611442
1731067795.46,7.68,0.822,0.0,1.29,7005.4,9004.9,0.0,5006.87,5009.81,0.0,4467.08700038403
1731067795.96,8.32,0.575,0.0,1.04,7005.5,9005.0,0.0,5007.0,5010.0,0.0,4466.993088197026
1731067796.46,7.68,1.004,0.0,1.38,7005.6,9005.1,0.0,5007.13,5010.19,0.0,4466.89917605043
1731067796.96,7.68,0.535,0.0,1.09,7005.7,9005.2,0.0,5007.26,5010.38,0.0,4466.805263944243
1731067797.46,8.32,0.424,0.0,3.54,7005.8,9005.3,0.0,5007.39,5010.57,0.0,4466.711351878471
1731067797.96,8.32,0.759,0.0,1.18,7005.9,9005.4,0.0,5007.52,5010.76,0.0,4466.617439853115
1731067798.46,7.68,0.398,0.0,0.877,7006.0,9005.5,0.0,5007.65,5010.95,0.0,4466.5235278681785
1731067798.96,8.33,0.817,0.0,1.09,7006.1,9005.6,0.0,5007.78,5011.14,0.0,4466.429615923664
1731067799.46,7.68,0.492,0.0,1.1,7006.2,9005.7,0.0,5007.91,5011.33,0.0,4466.335704019572
1731067799.96,8.32,0.442,0.0,0.848,7006.3,9005.8,0.0,5008.04,5011.52,0.0,4466.241792155905
1731067800.46,7.67,0.749,0.0,1.12,7006.4,9005.9,0.0,5008.17,5011.71,0.0,4466.147880332669
1731067800.96,7.69,0.54,0.0,0.995,7006.5,9006.0,0.0,5008.3,5011.9,0.0,4466.053968549865
1731067801.46,8.32,1.054,0.0,0.889,7006.6,9006.1,0.0,5008.43,5012.09,0.0,4465.960056807495
1731067801.96,8.31,0.496,0.0,1.19,7006.7,9006.2,0.0,5008.56,5012.28,0.0,4465.866145105561
1731067802.46,7.68,0.589,0.0,0.818,7006.8,9006.3,0.0,5008.69,5012.47,0.0,4465.772233444065
1731067802.96,8.33,0.438,0.0,1.28,7006.9,9006.4,0.0,5008.82,5012.66,0.0,4465.678321823013
1731067803.46,7.67,0.619,0.0,0.883,7007.0,9006.5,0.0,5008.95,5012.85,0.0,4465.584410242404
1731067803.96,8.32,1.029,0.0,8.15,7007.1,9006.6,0.0,5009.08,5013.04,0.0,4465.490498702243
1731067804.46,7.68,0.602,0.0,0.946,7007.2,9006.7,0.0,5009.21,5013.23,0.0,4465.396587202531
1731067804.96,8.32,0.497,0.0,1.21,7007.3,9006.8,0.0,5009.34,5013.42,0.0,4465.302675743269
1731067805.46,7.68,0.39,0.0,1.0,7007.4,9006.9,0.0,5009.47,5013.61,0.0,4465.208764324463
1731067805.96,8.33,0.502,0.0,1.09,7007.5,9007.0,0.0,5009.6,5013.8,0.0,4465.114852946114
1731067806.46,7.68,0.501,0.0,1.08,7007.6,9007.1,0.0,5009.73,5013.99,0.0,4465.020941608226
1731067806.96,8.31,0.558,0.0,0.819,7007.7,9007.2,0.0,5009.86,5014.18,0.0,4464.927030310798
1731067807.46,7.68,0.574,0.0,1.28,7007.8,9007.3,0.0,5009.99,5014.37,0.0,4464.833119053835
1731067807.96,8.32,0.466,0.0,0.875,7007.9,9007.4,0.0,5010.12,5014.56,0.0,4464.73920783734
1731067808.46,7.69,0.515,0.0,1.35,7008.0,9007.5,0.0,5010.25,5014.75,0.0,4464.645296661315
1731067808.96,8.31,0.47,0.0,0.849,7008.1,9007.6,0.0,5010.38,5014.94,0.0,4464.551385525763
1731067809.46,7.68,0.59,0.0,1.48,7008.2,9007.7,0.0,5010.51,5015.13,0.0,4464.457474430685
1731067809.96,8.32,0.516,0.0,0.709,7008.3,9007.8,0.0,5010.64,5015.32,0.0,4464.363563376083
1731067810.46,7.67,0.283,0.0,1.47,7008.4,9007.9,0.0,5010.77,5015.51,0.0,4464.269652361962
1731067810.96,8.32,0.694,0.0,0.732,7008.5,9008.0,0.0,5010.9,5015.7,0.0,4464.175741388325
1731067811.46,7.68,0.729,0.0,1.04,7008.6,9008.1,0.0,5011.03,5015.89,0.0,4464.081830455172
1731067811.96,8.32,0.719,0.0,1.09,7008.7,9008.2,0.0,5011.16,5016.08,0.0,4463.987919562508
1731067812.46,7.69,0.723,0.0,1.98,7008.8,9008.3,0.0,5011.29,5016.27,0.0,4463.894008710332
1731067812.96,8.32,0.344,0.0,1.15,7008.9,9008.4,0.0,5011.42,5016.46,0.0,4463.80009789865
1731067813.46,7.68,0.666,0.0,0.848,7009.0,9008.5,0.0,5011.55,5016.65,0.0,4463.706187127465
1731067813.96,8.32,0.477,0.0,1.81,7009.1,9008.6,0.0,5011.68,5016.84,0.0,4463.612276396775
1731067814.46,7.69,0.692,0.0,1.06,7009.2,9008.7,0.0,5011.81,5017.03,0.0,4463.518365706587
1731067814.96,8.31,0.611,0.0,1.21,7009.3,9008.8,0.0,5011.94,5017.22,0.0,4463.424455056901
1731067815.46,7.68,0.39,0.0,0.852,7009.4,9008.9,0.0,5012.07,5017.41,0.0,4463.330544447722
1731067815.96,8.31,0.714,0.0,0.875,7009.5,9009.0,0.0,5012.2,5017.6,0.0,4463.236633879051
1731067816.46,7.68,0.463,0.0,1.03,7009.6,9009.1,0.0,5012.33,5017.79,0.0,4463.14272335089
1731067816.96,8.32,0.871,0.0,0.845,7009.7,9009.2,0.0,5012.46,5017.98,0.0,4463.048812863243
1731067817.46,7.68,0.606,0.0,1.07,7009.8,9009.3,0.0,5012.59,5018.17,0.0,4462.954902416111
1731067817.96,8.32,0.394,0.0,0.925,7009.9,9009.4,0.0,5012.72,5018.36,0.0,4462.860992009498
1731067818.46,7.69,0.736,0.0,1.49,7010.0,9009.5,0.0,5012.85,5018.55,0.0,4462.767081643406
1731067818.96,8.31,0.41,0.0,5.32,7010.1,9009.6,0.0,5012.98,5018.74,0.0,4462.673171317838
1731067819.46,7.68,0.786,0.0,1.09,7010.2,9009.7,0.0,5013.11,5018.93,0.0,4462.579261032795
1731067819.96,8.32,0.371,0.0,1.45,7010.3,9009.8,0.0,5013.24,5019.12,0.0,4462.48535078828
1731067820.46,7.68,0.388,0.0,0.77,7010.4,9009.9,0.0,5013.37,5019.31,0.0,4462.391440584297
1731067820.96,8.32,0.975,0.0,1.4,7010.5,9010.0,0.0,5013.5,5019.5,0.0,4462.2975304208485
1731067821.46,7.68,0.655,0.0,0.824,7010.6,9010.1,0.0,5013.63,5019.69,0.0,4462.203620297936
1731067821.96,8.32,0.962,0.0,1.6,7010.7,9010.2,0.0,5013.76,5019.88,0.0,4462.109710215562
1731067822.46,7.68,0.507,0.0,0.951,7010.8,9010.3,0.0,5013.89,5020.07,0.0,4462.015800173728
1731067822.96,7.68,0.456,0.077,1.29,7010.9,9010.4,0.0,5014.02,5020.26,0.0,4461.921890172439
1731067823.46,7.04,0.37,0.083,0.893,7011.0,9010.5,0.0,5014.15,5020.45,0.0,4461.827980211699
1731067823.96,8.32,0.446,0.0,0.91,7011.1,9010.6,0.0,5014.28,5020.64,0.0,4461.734070291505
1731067824.46,7.68,0.936,0.0,1.09,7011.2,9010.7,0.0,5014.41,5020.83,0.0,4461.640160411865
1731067824.96,8.32,0.444,0.0,1.12,7011.3,9010.8,0.0,5014.54,5021.02,0.0,4461.5462505727755
1731067825.46,7.68,0.478,0.0,1.54,7011.4,9010.9,0.0,5014.67,5021.21,0.0,4461.452340774245
1731067825.96,8.33,0.403,0.0,1.77,7011.5,9011.0,0.0,5014.8,5021.4,0.0,4461.358431016275
1731067826.46,7.67,0.53,0.0,0.774,7011.6,9011.1,0.0,5014.93,5021.59,0.0,4461.264521298866
1731067826.96,7.68,0.399,0.0,1.49,7011.7,9011.2,0.0,5015.06,5021.78,0.0,4461.170611622022
1731067827.46,8.32,0.539,0.0,6.13,7011.8,9011.3,0.0,5015.19,5021.97,0.0,4461.076701985743
1731067827.96,8.32,0.536,0.0,1.41,7011.9,9011.4,0.0,5015.32,5022.16,0.0,4460.982792390036
1731067828.46,7.68,0.457,0.0,0.893,7012.0,9011.5,0.0,5015.45,5022.35,0.0,4460.888882834899
1731067828.96,8.32,0.6,0.0,1.13,7012.1,9011.6,0.0,5015.58,5022.54,0.0,4460.794973320339
1731067829.46,7.68,0.42,0.0,0.852,7012.2,9011.7,0.0,5015.71,5022.73,0.0,4460.701063846356
1731067829.96,8.33,0.548,0.0,1.41,7012.3,9011.8,0.0,5015.84,5022.92,0.0,4460.60715441295
1731067830.46,7.67,0.641,0.0,0.97,7012.4,9011.9,0.0,5015.97,5023.11,0.0,4460.513245020129
1731067830.96,8.32,0.384,0.0,1.29,7012.5,9012.0,0.0,5016.1,5023.3,0.0,4460.419335667892
1731067831.46,7.68,0.632,0.0,1.15,7012.6,9012.1,0.0,5016.23,5023.49,0.0,4460.325426356244
1731067831.96,8.32,0.498,0.0,0.82,7012.7,9012.2,0.0,5016.36,5023.68,0.0,4460.231517085184
1731067832.46,7.69,0.773,0.0,1.38,7012.8,9012.3,0.0,5016.49,5023.87,0.0,4460.137607854716
1731067832.96,8.31,0.623,0.0,1.24,7012.9,9012.4,0.0,5016.62,5024.06,0.0,4460.043698664846
1731067833.46,7.68,0.36,0.0,1.1,7013.0,9012.5,0.0,5016.75,5024.25,0.0,4459.949789515573
1731067833.96,8.32,0.624,0.0,1.27,7013.1,9012.6,0.0,5016.88,5024.44,0.0,4459.8558804069
1731067834.46,7.68,0.392,0.0,0.965,7013.2,9012.7,0.0,5017.01,5024.63,0.0,4459.761971338829
1731067834.96,8.32,0.623,0.0,3.67,7013.3,9012.8,0.0,5017.14,5024.82,0.0,4459.668062311364
1731067835.46,7.67,0.606,0.0,1.27,7013.4,9012.9,0.0,5017.27,5025.01,0.0,4459.574153324507
1731067835.96,8.33,0.33,0.0,0.707,7013.5,9013.0,0.0,5017.4,5025.2,0.0,4459.480244378262
1731067836.46,7.67,0.649,0.0,1.28,7013.6,9013.1,0.0,5017.53,5025.39,0.0,4459.386335472629
1731067836.96,8.32,0.341,0.0,0.842,7013.7,9013.2,0.0,5017.66,5025.58,0.0,4459.2924266076125
1731067837.46,7.68,0.707,0.0,1.3,7013.8,9013.3,0.0,5017.79,5025.77,0.0,4459.198517783212
1731067837.96,8.33,0.646,0.0,1.26,7013.9,9013.4,0.0,5017.92,5025.96,0.0,4459.104608999434
1731067838.46,7.67,0.36,0.0,1.3,7014.0,9013.5,0.0,5018.05,5026.15,0.0,4459.01070025628
1731067838.96,8.32,0.716,0.0,0.98,7014.1,9013.6,0.0,5018.18,5026.34,0.0,4458.916791553751
1731067839.46,7.68,0.402,0.0,0.987,7014.2,9013.7,0.0,5018.31,5026.53,0.0,4458.822882891852
1731067839.96,8.32,0.776,0.0,1.07,7014.3,9013.8,0.0,5018.44,5026.72,0.0,4458.728974270582
1731067840.46,7.69,0.432,0.0,0.856,7014.4,9013.9,0.0,5018.57,5026.91,0.0,4458.635065689947
1731067840.96,8.32,0.465,0.0,1.82,7014.5,9014.0,0.0,5018.7,5027.1,0.0,4458.541157149948
1731067841.46,7.68,0.881,0.0,1.59,7014.6,9014.1,0.0,5018.83,5027.29,0.0,4458.447248650589
1731067841.96,8.32,0.438,0.0,7.36,7014.7,9014.2,0.0,5018.96,5027.48,0.0,4458.35334019187
1731067842.46,7.68,0.984,0.0,1.31,7014.8,9014.3,0.0,5019.09,5027.67,0.0,4458.259431773794
1731067842.96,8.32,0.488,0.0,0.88,7014.9,9014.4,0.0,5019.22,5027.86,0.0,4458.165523396367
1731067843.46,7.04,0.5,0.083,1.33,7015.0,9014.5,0.0,5019.35,5028.05,0.0,4458.071615059587
1731067843.96,7.68,0.38,0.0,0.878,7015.1,9014.6,0.0,5019.48,5028.24,0.0,4457.977706763461
1731067844.46,8.32,0.479,0.0,1.5,7015.2,9014.7,0.0,5019.61,5028.43,0.0,4457.883798507987
1731067844.96,8.32,0.984,0.0,0.863,7015.3,9014.8,0.0,5019.74,5028.62,0.0,4457.78989029317
1731067845.46,7.68,0.536,0.0,3.11,7015.4,9014.9,0.0,5019.87,5028.81,0.0,4457.695982119013
1731067845.96,8.31,0.467,0.0,1.6,7015.5,9015.0,0.0,5020.0,5029.0,0.0,4457.602073985519
1731067846.46,7.68,0.376,0.0,2.8,7015.6,9015.1,0.0,5020.13,5029.19,0.0,4457.508165892689
1731067846.96,8.32,0.46,0.0,2.92,7015.7,9015.2,0.0,5020.26,5029.38,0.0,4457.414257840525
1731067847.46,7.68,0.682,0.0,2.06,7015.8,9015.3,0.0,5020.39,5029.57,0.0,4457.32034982903
1731067847.96,8.32,0.538,0.0,2.6,7015.9,9015.4,0.0,5020.52,5029.76,0.0,4457.226441858209
1731067848.46,7.68,0.678,0.0,1.09,7016.0,9015.5,0.0,5020.65,5029.95,0.0,4457.132533928064
1731067848.96,8.32,0.526,0.0,1.09,7016.1,9015.6,0.0,5020.78,5030.14,0.0,4457.038626038595
1731067849.46,7.69,0.704,0.0,6.64,7016.2,9015.7,0.0,5020.91,5030.33,0.0,4456.944718189806
1731067849.96,7.68,0.468,0.077,1.08,7016.3,9015.8,0.0,5021.04,5030.52,0.0,4456.850810381698
1731067850.46,7.68,0.57,0.0,1.14,7016.4,9015.9,0.0,5021.17,5030.71,0.0,4456.7569026142755
1731067850.96,8.32,0.577,0.0,1.01,7016.5,9016.0,0.0,5021.3,5030.9,0.0,4456.662994887543
1731067851.46,7.68,0.395,0.0,2.12,7016.6,9016.1,0.0,5021.43,5031.09,0.0,4456.569087201498
1731067851.96,8.31,0.531,0.0,1.22,7016.7,9016.2,0.0,5021.56,5031.28,0.0,4456.475179556148
1731067852.46,7.68,0.456,0.0,0.92,7016.8,9016.3,0.0,5021.69,5031.47,0.0,4456.381271951492
1731067852.96,8.32,0.608,0.0,1.04,7016.9,9016.4,0.0,5021.82,5031.66,0.0,4456.287364387535
1731067853.46,7.68,0.701,0.0,0.856,7017.0,9016.5,0.0,5021.95,5031.85,0.0,4456.193456864277
1731067853.96,8.33,0.482,0.0,1.25,7017.1,9016.6,0.0,5022.08,5032.04,0.0,4456.0995493817245
1731067854.46,7.67,0.68,0.0,0.9,7017.2,9016.7,0.0,5022.21,5032.23,0.0,4456.005641939876
1731067854.96,8.32,0.601,0.0,1.0,7017.3,9016.8,0.0,5022.34,5032.42,0.0,4455.911734538734
1731067855.46,7.68,0.77,0.0,0.856,7017.4,9016.9,0.0,5022.47,5032.61,0.0,4455.817827178305
1731067855.96,8.32,0.649,0.0,1.35,7017.5,9017.0,0.0,5022.6,5032.8,0.0,4455.72391985859
1731067856.46,7.68,0.365,0.0,0.778,7017.6,9017.1,0.0,5022.73,5032.99,0.0,4455.6300125795915
1731067856.96,8.33,0.697,0.0,3.88,7017.7,9017.2,0.0,5022.86,5033.18,0.0,4455.53610534131
1731067857.46,7.67,0.529,0.0,1.07,7017.8,9017.3,0.0,5022.99,5033.37,0.0,4455.442198143749
1731067857.96,8.32,0.725,0.0,3.3,7017.9,9017.4,0.0,5023.12,5033.56,0.0,4455.348290986912
1731067858.46,7.68,0.693,0.0,6.81,7018.0,9017.5,0.0,5023.25,5033.75,0.0,4455.2543838708025
1731067858.96,8.32,0.351,0.0,0.964,7018.1,9017.6,0.0,5023.38,5033.94,0.0,4455.160476795421
1731067859.46,7.68,0.733,0.0,1.42,7018.2,9017.7,0.0,5023.51,5034.13,0.0,4455.066569760771
1731067859.96,8.32,0.36,0.0,0.784,7018.3,9017.8,0.0,5023.64,5034.32,0.0,4454.972662766854
1731067860.46,7.69,0.746,0.0,1.29,7018.4,9017.9,0.0,5023.77,5034.51,0.0,4454.878755813675
1731067860.96,7.67,0.446,0.0,0.903,7018.5,9018.0,0.0,5023.9,5034.7,0.0,4454.784848901235
1731067861.46,8.33,0.41,0.0,1.09,7018.6,9018.1,0.0,5024.03,5034.89,0.0,4454.690942029537
1731067861.96,8.31,0.818,0.0,0.866,7018.7,9018.2,0.0,5024.16,5035.08,0.0,4454.597035198583
1731067862.46,7.68,0.434,0.0,1.09,7018.8,9018.3,0.0,5024.29,5035.27,0.0,4454.503128408374
1731067862.96,8.32,0.954,0.0,1.13,7018.9,9018.4,0.0,5024.42,5035.46,0.0,4454.409221658917
1731067863.46,7.69,0.591,0.0,0.925,7019.0,9018.5,0.0,5024.55,5035.65,0.0,4454.315314950211
1731067863.96,8.31,0.48,0.0,0.834,7019.1,9018.6,0.0,5024.68,5035.84,0.0,4454.22140828226
1731067864.46,7.68,0.625,0.0,1.04,7019.2,9018.7,0.0,5024.81,5036.03,0.0,4454.127501655067
1731067864.96,8.32,0.502,0.0,0.941,7019.3,9018.8,0.0,5024.94,5036.22,0.0,4454.033595068631
1731067865.46,7.68,1.057,0.0,1.04,7019.4,9018.9,0.0,5025.07,5036.41,0.0,4453.93968852296
1731067865.96,8.32,0.501,0.0,2.74,7019.5,9019.0,0.0,5025.2,5036.6,0.0,4453.845782018053
1731067866.46,7.68,0.634,0.0,0.863,7019.6,9019.1,0.0,5025.33,5036.79,0.0,4453.751875553914
1731067866.96,8.33,0.436,0.0,2.16,7019.7,9019.2,0.0,5025.46,5036.98,0.0,4453.657969130545
1731067867.46,7.68,0.51,0.0,6.48,7019.8,9019.3,0.0,5025.59,5037.17,0.0,4453.564062747946
1731067867.96,8.31,1.031,0.0,1.18,7019.9,9019.4,0.0,5025.72,5037.36,0.0,4453.470156406125
1731067868.46,7.68,0.529,0.0,1.6,7020.0,9019.5,0.0,5025.85,5037.55,0.0,4453.376250105081
1731067868.96,8.32,0.464,0.0,1.02,7020.1,9019.6,0.0,5025.98,5037.74,0.0,4453.2823438448195
1731067869.46,7.67,0.428,0.0,0.934,7020.2,9019.7,0.0,5026.11,5037.93,0.0,4453.188437625338
1731067869.96,8.32,0.527,0.0,0.913,7020.3,9019.8,0.0,5026.24,5038.12,0.0,4453.094531446643
1731067870.46,7.68,0.366,0.0,0.828,7020.4,9019.9,0.0,5026.37,5038.31,0.0,4453.000625308736
1731067870.96,8.32,0.514,0.0,1.28,7020.5,9020.0,0.0,5026.5,5038.5,0.0,4452.906719211621
1731067871.46,7.68,0.828,0.0,8.67,7020.6,9020.1,0.0,5026.63,5038.69,0.0,4452.812813155299
1731067871.96,8.32,0.539,0.0,0.885,7020.7,9020.2,0.0,5026.76,5038.88,0.0,4452.7189071397715
1731067872.46,7.68,0.6,0.0,1.07,7020.8,9020.3,0.0,5026.89,5039.07,0.0,4452.625001165043
1731067872.96,8.32,0.38,0.0,5.6,7020.9,9020.4,0.0,5027.02,5039.26,0.0,4452.531095231115
1731067873.46,7.68,0.588,0.0,1.84,7021.0,9020.5,0.0,5027.15,5039.45,0.0,4452.437189337993
1731067873.96,8.32,0.608,0.0,1.97,7021.1,9020.6,0.0,5027.28,5039.64,0.0,4452.343283485675
1731067874.46,7.68,0.318,0.0,0.808,7021.2,9020.7,0.0,5027.41,5039.83,0.0,4452.249377674167
1731067874.96,8.32,0.558,0.0,1.1,7021.3,9020.8,0.0,5027.54,5040.02,0.0,4452.1554719034675
1731067875.46,7.68,0.555,0.0,0.923,7021.4,9020.9,0.0,5027.67,5040.21,0.0,4452.061566173586
1731067875.96,8.32,0.713,0.0,0.837,7021.5,9021.0,0.0,5027.8,5040.4,0.0,4451.967660484519
1731067876.46,7.68,0.717,0.0,1.53,7021.6,9021.1,0.0,5027.93,5040.59,0.0,4451.8737548362715
1731067876.96,8.33,0.544,0.0,0.824,7021.7,9021.2,0.0,5028.06,5040.78,0.0,4451.779849228846
1731067877.46,7.67,0.704,0.0,1.15,7021.8,9021.3,0.0,5028.19,5040.97,0.0,4451.6859436622435
1731067877.96,8.32,0.41,0.0,0.993,7021.9,9021.4,0.0,5028.32,5041.16,0.0,4451.592038136469
1731067878.46,7.68,0.679,0.0,0.968,7022.0,9021.5,0.0,5028.45,5041.35,0.0,4451.498132651523
1731067878.96,8.32,0.635,0.0,0.894,7022.1,9021.6,0.0,5028.58,5041.54,0.0,4451.40422720741
1731067879.46,7.68,0.333,0.0,0.79,7022.2,9021.7,0.0,5028.71,5041.73,0.0,4451.310321804132
1731067879.96,8.32,0.661,0.0,1.64,7022.3,9021.8,0.0,5028.84,5041.92,0.0,4451.216416441689
1731067880.46,7.68,0.648,0.0,1.09,7022.4,9021.9,0.0,5028.97,5042.11,0.0,4451.122511120088
1731067880.96,8.32,0.818,0.0,8.26,7022.5,9022.0,0.0,5029.1,5042.3,0.0,4451.0286058393285
1731067881.46,7.68,0.769,0.0,0.836,7022.6,9022.1,0.0,5029.23,5042.49,0.0,4450.934700599415
1731067881.96,8.32,0.467,0.0,1.013,7022.7,9022.2,0.0,5029.36,5042.68,0.0,4450.840795400348
1731067882.46,7.68,0.786,0.0,1.19,7022.8,9022.3,0.0,5029.49,5042.87,0.0,4450.746890242131
1731067882.96,8.32,0.378,0.0,1.07,7022.9,9022.4,0.0,5029.62,5043.06,0.0,4450.652985124767
1731067883.46,7.68,0.781,0.0,0.811,7023.0,9022.5,0.0,5029.75,5043.25,0.0,4450.559080048259
1731067883.96,8.33,0.391,0.0,1.26,7023.1,9022.6,0.0,5029.88,5043.44,0.0,4450.465175012609
1731067884.46,7.68,0.365,0.0,0.913,7023.2,9022.7,0.0,5030.01,5043.63,0.0,4450.371270017818
1731067884.96,8.33,0.768,0.0,0.855,7023.3,9022.8,0.0,5030.14,5043.82,0.0,4450.27736506389
1731067885.46,7.67,0.562,0.0,1.3,7023.4,9022.9,0.0,5030.27,5044.01,0.0,4450.183460150827
1731067885.96,8.32,0.918,0.0,0.852,7023.5,9023.0,0.0,5030.4,5044.2,0.0,4450.089555278636
1731067886.46,7.69,0.537,0.0,1.0,7023.6,9023.1,0.0,5030.53,5044.39,0.0,4449.995650447313
1731067886.96,8.32,0.469,0.0,0.913,7023.7,9023.2,0.0,5030.66,5044.58,0.0,4449.9017456568645
1731067887.46,7.68,0.364,0.0,2.88,7023.8,9023.3,0.0,5030.79,5044.77,0.0,4449.80784090729
1731067887.96,8.32,0.458,0.0,1.27,7023.9,9023.4,0.0,5030.92,5044.96,0.0,4449.713936198596
1731067888.46,7.68,0.931,0.0,0.985,7024.0,9023.5,0.0,5031.05,5045.15,0.0,4449.620031530782
1731067888.96,8.33,0.449,0.0,2.12,7024.1,9023.6,0.0,5031.18,5045.34,0.0,4449.526126903853
1731067889.46,7.68,0.446,0.0,1.86,7024.2,9023.7,0.0,5031.31,5045.53,0.0,4449.432222317811
1731067889.96,8.31,0.554,0.0,1.36,7024.3,9023.8,0.0,5031.44,5045.72,0.0,4449.338317772655
1731067890.46,7.68,0.554,0.0,0.92,7024.4,9023.9,0.0,5031.57,5045.91,0.0,4449.244413268391
1731067890.96,7.69,0.573,0.0,1.44,7024.5,9024.0,0.0,5031.7,5046.1,0.0,4449.1505088050235
1731067891.46,8.31,0.629,0.0,0.841,7024.6,9024.1,0.0,5031.83,5046.29,0.0,4449.056604382552
