Time,Bitrate,Jitter,Datagrams,Delay,F1_X,F1_Y,F1_Z,F2_X,F2_Y,F2_Z,Distance
1731070780.55,19.8,0.57,0.0,0.734,7601.3,9600.8,0.0,7100.8,10401.2,0.0,944.0023358021962
1731070781.05,19.8,0.612,0.0,0.807,7601.4,9600.9,0.0,7100.9,10401.35,0.0,944.0447301372966
1731070781.55,20.5,0.892,0.0,0.835,7601.5,9601.0,0.0,7101.0,10401.5,0.0,944.0871252167354
1731070782.05,19.8,0.64,0.0,1.2,7601.6,9601.1,0.0,7101.1,10401.65,0.0,944.1295210404126
1731070782.55,19.8,0.645,0.0,0.775,7601.7,9601.2,0.0,7101.2,10401.8,0.0,944.1719176082275
1731070783.05,19.8,0.892,0.0,1.44,7601.8,9601.3,0.0,7101.3,10401.95,0.0,944.2143149200833
1731070783.55,19.8,0.84,0.0,0.735,7601.9,9601.4,0.0,7101.4,10402.1,0.0,944.2567129758735
1731070784.05,20.5,0.812,0.0,0.696,7602.0,9601.5,0.0,7101.5,10402.25,0.0,944.2991117755009
1731070784.55,19.8,0.749,0.0,0.897,7602.1,9601.6,0.0,7101.6,10402.4,0.0,944.3415113188654
1731070785.05,19.8,0.652,0.0,0.892,7602.2,9601.7,0.0,7101.7,10402.55,0.0,944.3839116058668
1731070785.55,20.5,0.622,0.0,0.826,7602.3,9601.8,0.0,7101.8,10402.7,0.0,944.426312636408
1731070786.05,19.8,0.577,0.0,1.29,7602.4,9601.9,0.0,7101.9,10402.85,0.0,944.4687144103827
1731070786.55,19.9,0.589,0.0,1.04,7602.5,9602.0,0.0,7102.0,10403.0,0.0,944.5111169276939
1731070787.05,19.8,0.745,0.0,1.88,7602.6,9602.1,0.0,7102.1,10403.15,0.0,944.5535201882416
1731070787.55,20.5,0.773,0.0,1.32,7602.7,9602.2,0.0,7102.2,10403.3,0.0,944.5959241919254
1731070788.05,19.8,0.775,0.0,1.08,7602.8,9602.3,0.0,7102.3,10403.45,0.0,944.6383289386486
1731070788.55,19.8,0.691,0.0,3.43,7602.9,9602.4,0.0,7102.4,10403.6,0.0,944.6807344283047
1731070789.05,19.8,0.864,0.0,0.86,7603.0,9602.5,0.0,7102.5,10403.75,0.0,944.723140660797
1731070789.55,20.5,0.798,0.0,0.787,7603.1,9602.6,0.0,7102.6,10403.9,0.0,944.7655476360253
1731070790.05,19.8,0.812,0.0,2.58,7603.2,9602.7,0.0,7102.7,10404.05,0.0,944.8079553538897
1731070790.55,19.8,0.882,0.0,1.15,7603.3,9602.8,0.0,7102.8,10404.2,0.0,944.8503638142932
1731070791.05,19.9,1.138,0.0,1.38,7603.4,9602.9,0.0,7102.9,10404.35,0.0,944.8927730171298
1731070791.55,20.5,1.067,0.0,0.788,7603.5,9603.0,0.0,7103.0,10404.5,0.0,944.9351829623024
1731070792.05,19.8,0.97,0.0,0.934,7603.6,9603.1,0.0,7103.1,10404.65,0.0,944.9775936497113
1731070792.55,19.8,1.224,0.0,1.08,7603.7,9603.2,0.0,7103.2,10404.8,0.0,945.0200050792563
1731070793.05,19.8,1.149,0.0,0.768,7603.8,9603.3,0.0,7103.3,10404.95,0.0,945.0624172508408
1731070793.55,19.8,0.451,0.0,1.25,7603.9,9603.4,0.0,7103.4,10405.1,0.0,945.1048301643586
1731070794.05,20.5,0.57,0.0,0.92,7604.0,9603.5,0.0,7103.5,10405.25,0.0,945.147243819713
1731070794.55,19.8,0.553,0.0,1.66,7604.1,9603.6,0.0,7103.6,10405.4,0.0,945.189658216804
1731070795.05,19.8,0.521,0.0,1.15,7604.2,9603.7,0.0,7103.7,10405.55,0.0,945.232073355532
1731070795.55,20.5,0.592,0.0,1.08,7604.3,9603.8,0.0,7103.8,10405.7,0.0,945.2744892357998
1731070796.05,19.8,0.627,0.0,1.96,7604.4,9603.9,0.0,7103.9,10405.85,0.0,945.316905857502
1731070796.55,19.8,0.747,0.0,6.68,7604.5,9604.0,0.0,7104.0,10406.0,0.0,945.3593232205413
1731070797.05,19.8,0.662,0.0,1.0,7604.6,9604.1,0.0,7104.1,10406.15,0.0,945.4017413248184
1731070797.55,19.8,0.477,0.0,1.19,7604.7,9604.2,0.0,7104.2,10406.3,0.0,945.4441601702333
1731070798.05,20.5,0.517,0.0,0.899,7604.8,9604.3,0.0,7104.3,10406.45,0.0,945.4865797566893
1731070798.55,19.8,0.436,0.0,0.797,7604.9,9604.4,0.0,7104.4,10406.6,0.0,945.5290000840805
1731070799.05,19.8,0.509,0.0,0.877,7605.0,9604.5,0.0,7104.5,10406.75,0.0,945.5714211523104
1731070799.55,20.5,0.542,0.0,0.703,7605.1,9604.6,0.0,7104.6,10406.9,0.0,945.6138429612793
1731070800.05,19.8,0.537,0.0,0.811,7605.2,9604.7,0.0,7104.7,10407.05,0.0,945.6562655108872
1731070800.55,19.8,0.592,0.0,0.993,7605.3,9604.8,0.0,7104.8,10407.2,0.0,945.6986888010379
1731070801.05,19.8,0.611,0.0,0.851,7605.4,9604.9,0.0,7104.9,10407.35,0.0,945.7411128316254
1731070801.55,20.5,0.623,0.0,1.69,7605.5,9605.0,0.0,7105.0,10407.5,0.0,945.7835376025531
1731070802.05,19.9,0.599,0.0,0.989,7605.6,9605.1,0.0,7105.1,10407.65,0.0,945.8259631137214
1731070802.55,19.8,0.582,0.0,1.24,7605.7,9605.2,0.0,7105.2,10407.8,0.0,945.8683893650309
1731070803.05,19.8,0.615,0.0,1.03,7605.8,9605.3,0.0,7105.3,10407.95,0.0,945.9108163563848
1731070803.55,20.3,0.835,0.0,0.909,7605.9,9605.4,0.0,7105.4,10408.1,0.0,945.9532440876775
1731070804.05,20.0,0.751,0.0,0.82,7606.0,9605.5,0.0,7105.5,10408.25,0.0,945.9956725588125
1731070804.55,19.8,0.772,0.0,0.849,7606.1,9605.6,0.0,7105.6,10408.4,0.0,946.0381017696902
1731070805.05,19.8,0.761,0.0,0.909,7606.2,9605.7,0.0,7105.7,10408.55,0.0,946.0805317202112
1731070805.55,20.5,0.826,0.0,0.775,7606.3,9605.8,0.0,7105.8,10408.7,0.0,946.1229624102791
1731070806.05,19.8,0.962,0.0,1.33,7606.4,9605.9,0.0,7105.9,10408.85,0.0,946.1653938397881
1731070806.55,19.8,0.551,0.0,6.31,7606.5,9606.0,0.0,7106.0,10409.0,0.0,946.2078260086417
1731070807.05,19.8,0.621,0.0,1.43,7606.6,9606.1,0.0,7106.1,10409.15,0.0,946.2502589167407
1731070807.55,20.5,0.617,0.0,0.882,7606.7,9606.2,0.0,7106.2,10409.3,0.0,946.2926925639855
1731070808.05,19.8,0.757,0.0,0.856,7606.8,9606.3,0.0,7106.3,10409.45,0.0,946.3351269502799
1731070808.55,19.8,0.648,0.0,0.852,7606.9,9606.4,0.0,7106.4,10409.6,0.0,946.3775620755181
1731070809.05,19.8,0.735,0.0,1.2,7607.0,9606.5,0.0,7106.5,10409.75,0.0,946.419997939604
1731070809.55,20.5,0.897,0.0,1.06,7607.1,9606.6,0.0,7106.6,10409.9,0.0,946.462434542438
1731070810.05,19.8,0.794,0.0,2.21,7607.2,9606.7,0.0,7106.7,10410.05,0.0,946.504871883921
1731070810.55,19.8,0.803,0.0,0.846,7607.3,9606.8,0.0,7106.8,10410.2,0.0,946.5473099639565
1731070811.05,19.8,1.003,0.0,0.912,7607.4,9606.9,0.0,7106.9,10410.35,0.0,946.5897487824391
1731070811.55,20.5,0.819,0.0,0.816,7607.5,9607.0,0.0,7107.0,10410.5,0.0,946.6321883392726
1731070812.05,19.8,0.834,0.0,0.842,7607.6,9607.1,0.0,7107.1,10410.65,0.0,946.6746286343576
1731070812.55,19.9,0.907,0.0,0.733,7607.7,9607.2,0.0,7107.2,10410.8,0.0,946.7170696675948
1731070813.05,19.8,1.063,0.0,0.817,7607.8,9607.3,0.0,7107.3,10410.95,0.0,946.7595114388882
1731070813.55,20.5,0.966,0.0,0.721,7607.9,9607.4,0.0,7107.4,10411.1,0.0,946.8019539481323
1731070814.05,19.8,1.147,0.0,0.763,7608.0,9607.5,0.0,7107.5,10411.25,0.0,946.8443971952308
1731070814.55,19.8,0.875,0.0,1.33,7608.1,9607.6,0.0,7107.6,10411.4,0.0,946.8868411800846
1731070815.05,19.8,0.49,0.0,1.03,7608.2,9607.7,0.0,7107.7,10411.55,0.0,946.9292859025945
1731070815.55,20.5,0.689,0.0,1.97,7608.3,9607.8,0.0,7107.8,10411.7,0.0,946.9717313626644
1731070816.05,19.8,0.576,0.0,1.09,7608.4,9607.9,0.0,7107.9,10411.85,0.0,947.0141775601891
1731070816.55,19.8,0.519,0.0,5.7,7608.5,9608.0,0.0,7108.0,10412.0,0.0,947.0566244950721
1731070817.05,19.9,0.507,0.0,1.09,7608.6,9608.1,0.0,7108.1,10412.15,0.0,947.0990721672147
1731070817.55,20.5,0.66,0.0,0.808,7608.7,9608.2,0.0,7108.2,10412.3,0.0,947.1415205765175
1731070818.05,19.8,0.611,0.0,1.15,7608.8,9608.3,0.0,7108.3,10412.45,0.0,947.1839697228846
1731070818.55,19.8,0.666,0.0,0.752,7608.9,9608.4,0.0,7108.4,10412.6,0.0,947.2264196062107
