Time,Bitrate,Jitter,Datagrams,Delay
1731067774.96,19.8,0.945,0.0,0.886
1731067775.46,20.5,0.846,0.0,1.13
1731067775.96,19.8,0.87,0.0,3.64
1731067776.46,19.9,0.991,0.0,0.858
1731067776.96,19.8,0.848,0.0,0.877
1731067777.46,20.5,0.849,0.0,1.07
1731067777.96,19.8,0.988,0.0,1.34
1731067778.46,19.9,1.134,0.0,0.679
1731067778.96,19.8,1.092,0.0,1.06
1731067779.46,20.5,0.997,0.0,0.993
1731067779.96,19.8,1.019,0.0,0.949
1731067780.46,19.8,0.853,0.0,1.41
1731067780.96,19.8,0.693,0.0,6.52
1731067781.46,20.5,0.452,0.0,0.787
1731067781.96,19.9,0.532,0.0,1.33
1731067782.46,19.8,0.709,0.0,0.803
1731067782.96,19.8,0.551,0.0,0.954
1731067783.46,20.5,0.592,0.0,1.06
1731067783.96,19.8,0.655,0.0,1.13
1731067784.46,19.8,0.568,0.0,1.29
1731067784.96,19.8,0.505,0.0,1.09
1731067785.46,20.5,0.462,0.0,0.859
1731067785.96,19.8,0.608,0.0,7.92
1731067786.46,19.8,0.522,0.0,0.769
1731067786.96,19.9,0.502,0.0,0.975
1731067787.46,20.5,0.578,0.0,1.19
1731067787.96,19.8,0.589,0.0,0.797
1731067788.46,19.8,0.805,0.0,1.03
1731067788.96,19.9,0.622,0.0,0.837
1731067789.46,20.5,0.645,0.0,1.32
1731067789.96,19.8,0.74,0.0,1.27
1731067790.46,19.8,0.813,0.0,0.872
1731067790.96,19.8,0.752,0.0,0.879
1731067791.46,20.5,0.784,0.0,0.87
1731067791.96,19.9,0.731,0.0,3.3
1731067792.46,19.8,0.873,0.0,1.31
1731067792.96,19.8,0.712,0.0,1.0
1731067793.46,19.8,0.591,0.0,0.966
1731067793.96,20.5,0.639,0.0,1.02
1731067794.46,19.8,0.616,0.0,1.01
1731067794.96,19.8,0.654,0.0,1.28
1731067795.46,20.5,0.734,0.0,0.785
1731067795.96,19.8,0.688,0.0,0.818
1731067796.46,19.8,1.008,0.0,0.905
1731067796.96,19.8,0.87,0.0,7.66
1731067797.46,20.5,0.776,0.0,0.773
1731067797.96,19.8,0.827,0.0,0.827
1731067798.46,19.8,0.908,0.0,1.08
1731067798.96,19.8,1.002,0.0,1.34
1731067799.46,19.9,0.856,0.0,0.814
1731067799.96,20.5,0.833,0.0,1.25
1731067800.46,19.8,0.925,0.0,0.848
1731067800.96,19.8,1.299,0.0,0.848
1731067801.46,20.5,1.085,0.0,1.34
1731067801.96,19.2,0.536,0.0,6.29
1731067802.46,20.5,0.594,0.0,0.968
1731067802.96,19.8,0.535,0.0,1.06
1731067803.46,20.5,0.538,0.0,0.923
1731067803.96,19.8,0.686,0.0,0.998
1731067804.46,19.8,0.555,0.0,1.08
1731067804.96,19.9,0.546,0.0,1.21
1731067805.46,20.5,0.826,0.0,1.08
1731067805.96,19.8,0.739,0.0,0.809
1731067806.46,19.8,0.644,0.0,1.18
1731067806.96,19.8,0.593,0.0,2.28
1731067807.46,20.5,0.534,0.0,0.983
1731067807.96,19.8,0.621,0.0,0.875
1731067808.46,19.8,0.643,0.0,0.871
1731067808.96,19.8,0.549,0.0,1.03
1731067809.46,20.5,0.556,0.0,0.886
1731067809.96,19.8,0.703,0.0,0.843
1731067810.46,19.8,0.682,0.0,0.767
1731067810.96,19.8,0.761,0.0,1.3
1731067811.46,19.8,0.71,0.0,0.876
1731067811.96,20.5,0.709,0.0,1.05
1731067812.46,19.8,0.703,0.0,1.06
1731067812.96,19.8,0.844,0.0,4.3
1731067813.46,20.5,0.819,0.0,7.54
1731067813.96,19.8,1.035,0.0,0.807
1731067814.46,19.8,0.733,0.0,1.088
1731067814.96,19.9,0.578,0.0,1.37
1731067815.46,20.5,0.914,0.0,0.708
1731067815.96,19.8,0.648,0.0,1.32
1731067816.46,19.8,0.772,0.0,0.794
1731067816.96,19.8,0.825,0.0,1.07
1731067817.46,20.5,0.691,0.0,0.831
1731067817.96,19.8,0.691,0.0,1.07
1731067818.46,19.8,0.796,0.0,1.01
1731067818.96,19.8,0.81,0.0,0.862
1731067819.46,20.5,0.858,0.0,1.09
1731067819.96,19.8,0.853,0.0,0.821
1731067820.46,19.8,0.981,0.0,0.812
1731067820.96,19.9,1.04,0.0,1.02
1731067821.46,20.5,0.953,0.0,0.789
1731067821.96,19.8,1.115,0.0,1.3
1731067822.46,19.8,1.108,0.0,0.794
1731067822.96,19.8,0.74,0.0,1.32
1731067823.46,19.8,0.655,0.0,0.751
1731067823.96,20.5,0.501,0.0,3.25
1731067824.46,19.8,0.561,0.0,0.962
1731067824.96,19.9,0.491,0.0,2.11
1731067825.46,20.5,0.512,0.0,0.757
1731067825.96,19.8,0.55,0.0,1.13
1731067826.46,19.8,0.715,0.0,0.987
1731067826.96,19.8,0.709,0.0,1.07
1731067827.46,19.8,0.548,0.0,0.922
1731067827.96,20.5,0.539,0.0,0.735
1731067828.46,19.8,0.651,0.0,1.29
