Time,Bitrate,Jitter,Datagrams
1731067770.22,8.31,0.277,0.0
1731067770.72,8.32,0.580,0.0
1731067771.22,7.68,0.621,0.0
1731067771.72,8.32,0.336,0.0
1731067772.22,7.68,0.729,0.0
1731067772.72,8.32,0.520,0.0
1731067773.22,7.68,0.818,0.0
1731067773.72,8.33,0.693,0.0
1731067774.22,7.67,0.379,0.0
1731067774.72,8.32,0.887,0.0
1731067775.22,7.68,0.438,0.0
1731067775.72,8.32,1.009,0.0
1731067776.22,7.68,0.692,0.0
1731067776.72,8.32,0.486,0.0
1731067777.22,7.68,0.872,0.0
1731067777.72,8.33,0.429,0.0
1731067778.22,7.68,0.843,0.0
1731067778.72,8.32,0.521,0.0
1731067779.22,7.68,0.446,0.0
1731067779.72,7.68,0.366,0.0
1731067780.22,8.32,0.439,0.0
1731067780.72,8.32,0.878,0.0
1731067781.22,7.68,0.436,0.0
1731067781.72,8.32,0.403,0.0
1731067782.22,7.68,0.461,0.0
1731067782.72,8.32,0.641,0.0
1731067783.22,7.69,0.739,0.0
1731067783.72,8.31,0.531,0.0
1731067784.22,7.68,0.605,0.0
1731067784.72,8.32,0.492,0.0
1731067785.22,7.68,0.595,0.0
1731067785.72,8.32,0.415,0.0
1731067786.22,7.67,0.700,0.0
1731067786.72,8.32,0.541,0.0
1731067787.22,7.68,0.399,0.0
1731067787.72,8.32,0.553,0.0
1731067788.22,7.68,0.402,0.0
1731067788.72,8.32,0.560,0.0
1731067789.22,7.68,0.547,0.0
1731067789.72,8.32,0.275,0.0
1731067790.22,7.69,0.571,0.0
1731067790.72,8.31,0.417,0.0
1731067791.22,7.68,0.662,0.0
1731067791.72,8.32,0.591,0.0
1731067792.22,7.68,0.316,0.0
1731067792.72,8.32,0.735,0.0
1731067793.22,7.68,0.378,0.0
1731067793.72,8.33,0.766,0.0
1731067794.22,7.68,0.734,0.0
1731067794.72,8.32,0.537,0.0
1731067795.22,7.68,0.822,0.0
1731067795.72,8.32,0.575,0.0
1731067796.22,7.68,1.004,0.0
1731067796.72,7.68,0.535,0.0
