Time,Bitrate,Jitter,Datagrams,Delay,F1_X,F1_Y,F1_Z,S1_X,S1_Y,S1_Z,Distance
1731068808.31,39.7,0.695,0.0,0.886,7207.6,9207.1,0.0,10811.6167812,10811.1661649,0.0,3944.865678391116
1731068808.81,40.3,0.789,0.0,0.792,7207.7,9207.2,0.0,10811.7588993,10811.3829497,0.0,3944.9516455505163
1731068809.31,39.7,0.693,0.0,0.768,7207.8,9207.3,0.0,10811.6970201,10812.0275116,0.0,3945.0252366710647
1731068809.81,40.3,0.554,0.0,1.32,7207.9,9207.4,0.0,10811.9156238,10811.6879682,0.0,3944.9548161551597
1731068810.31,39.7,0.54,0.0,1.81,7208.0,9207.5,0.0,10812.2424512,10812.1734272,0.0,3945.3188027070732
1731068810.81,40.3,0.545,0.0,0.829,7208.1,9207.6,0.0,10812.6031872,10811.9983521,0.0,3945.4451331574933
1731068811.31,39.7,0.673,0.0,1.14,7208.2,9207.7,0.0,10812.2870479,10812.559377,0.0,3945.2524721220766
1731068811.81,40.3,0.734,0.0,1.25,7208.3,9207.8,0.0,10812.7389975,10812.8847912,0.0,3945.6656819401665
1731068812.31,39.7,0.785,0.0,1.06,7208.4,9207.9,0.0,10812.9050554,10813.0537885,0.0,3945.754095117949
1731068812.81,40.3,0.75,0.0,3.0,7208.5,9208.0,0.0,10812.9422398,10812.7064195,0.0,3945.5147386417093
1731068813.31,39.7,0.803,0.0,1.2,7208.6,9208.1,0.0,10812.9374816,10812.924754,0.0,3945.4671678164786
1731068813.81,39.7,0.321,0.0,1.0,7208.7,9208.2,0.0,10813.1647155,10812.9228957,0.0,3945.5419725645147
1731068814.31,40.3,0.333,0.0,0.814,7208.8,9208.3,0.0,10813.2640652,10812.9751156,0.0,3945.5219456928608
1731068814.81,40.3,0.292,0.0,0.735,7208.9,9208.4,0.0,10813.6123084,10813.1389146,0.0,3945.7746781034066
1731068815.31,39.7,0.405,0.0,0.725,7209.0,9208.5,0.0,10813.5283548,10813.6255763,0.0,3945.763902750595
1731068815.81,40.3,0.401,0.0,0.779,7209.1,9208.6,0.0,10813.4054727,10813.6891929,0.0,3945.545495581003
1731068816.31,39.1,0.286,0.016,0.757,7209.2,9208.7,0.0,10813.8570471,10813.5893951,0.0,3945.7853968141926
1731068816.81,40.3,0.357,0.0,0.819,7209.3,9208.8,0.0,10814.4035559,10814.3309612,0.0,3946.454271385217
1731068817.31,39.7,0.53,0.0,2.89,7209.4,9208.9,0.0,10814.1149445,10814.1559279,0.0,3945.9873827927686
1731068817.81,40.3,0.373,0.0,0.88,7209.5,9209.0,0.0,10814.7474054,10814.5999594,0.0,3946.6137489965636
1731068818.31,39.7,0.373,0.0,3.53,7209.6,9209.1,0.0,10814.7603444,10814.2082782,0.0,3946.33420956468
1731068818.81,40.3,0.474,0.0,3.38,7209.7,9209.2,0.0,10814.5907471,10814.8254504,0.0,3946.298314306635
1731068819.31,39.7,0.475,0.0,3.56,7209.8,9209.3,0.0,10814.7546411,10814.6512821,0.0,3946.2451397915647
1731068819.81,40.3,0.826,0.0,0.742,7209.9,9209.4,0.0,10815.2691166,10814.7246981,0.0,3946.612959648175
1731068820.31,39.7,0.603,0.0,1.1,7210.0,9209.5,0.0,10814.922958,10815.4830319,0.0,3946.4732397250814
1731068820.81,39.7,0.543,0.0,1.47,7210.1,9209.6,0.0,10815.2939651,10814.9620236,0.0,3946.468136550774
1731068821.31,40.3,0.597,0.0,0.842,7210.2,9209.7,0.0,10815.1827795,10815.3360232,0.0,3946.386686513254
1731068821.81,39.7,0.727,0.0,1.41,7210.3,9209.8,0.0,10815.6009171,10815.3904471,0.0,3946.6587623787395
1731068822.31,40.3,0.511,0.0,7.01,7210.4,9209.9,0.0,10815.5226688,10815.4596284,0.0,3946.4833937878907
1731068822.81,39.7,0.476,0.0,1.13,7210.5,9210.0,0.0,10815.6324583,10815.9019111,0.0,3946.6316004870328
1731068823.31,40.3,0.905,0.0,1.05,7210.6,9210.1,0.0,10816.3955849,10816.1449305,0.0,3947.2955449103474
1731068823.81,40.3,0.652,0.0,0.821,7210.7,9210.2,0.0,10815.8722484,10815.8982387,0.0,3946.5850775572794
1731068824.31,39.7,0.702,0.0,0.717,7210.8,9210.3,0.0,10816.5360504,10816.5741762,0.0,3947.3344416556824
1731068824.81,39.7,0.733,0.0,0.882,7210.9,9210.4,0.0,10816.8467848,10816.491885,0.0,3947.4527682889775
1731068825.31,40.3,0.675,0.0,1.43,7211.0,9210.5,0.0,10816.3883872,10816.7964352,0.0,3947.025925971712
1731068825.81,40.3,0.736,0.0,0.863,7211.1,9210.6,0.0,10817.1167618,10816.7928962,0.0,3947.557790100849
1731068826.31,39.7,0.72,0.0,1.05,7211.2,9210.7,0.0,10816.7351425,10816.7676861,0.0,3947.0668953207646
1731068826.81,40.3,0.566,0.0,0.862,7211.3,9210.8,0.0,10817.2849153,10817.4199623,0.0,3947.702485323838
1731068827.31,39.7,0.659,0.0,0.863,7211.4,9210.9,0.0,10817.232146,10816.9900877,0.0,3947.3473162283512
1731068827.81,39.7,0.681,0.0,1.46,7211.5,9211.0,0.0,10817.6195791,10817.0500394,0.0,3947.593589495389
1731068828.31,39.7,0.723,0.016,1.32,7211.6,9211.1,0.0,10817.8972339,10817.6627619,0.0,3947.964494161331
1731068828.81,40.3,0.629,0.0,7.88,7211.7,9211.2,0.0,10817.3364505,10817.8792158,0.0,3947.4083036415104
1731068829.31,39.7,0.752,0.0,1.04,7211.8,9211.3,0.0,10818.0616212,10817.9220686,0.0,3947.9560980148453
1731068829.81,40.3,0.819,0.0,0.815,7211.9,9211.4,0.0,10817.7900583,10818.3498527,0.0,3947.7501113468825
1731068830.31,39.7,0.91,0.0,0.916,7212.0,9211.5,0.0,10818.0280253,10818.1581273,0.0,3947.757395948763
1731068830.81,39.7,0.498,0.0,1.04,7212.1,9211.6,0.0,10818.1272959,10818.5213308,0.0,3947.8638555750504
1731068831.31,40.3,0.635,0.0,0.844,7212.2,9211.7,0.0,10818.111149,10818.4867655,0.0,3947.7029934214215
1731068831.81,40.3,0.58,0.0,1.01,7212.3,9211.8,0.0,10818.4239913,10818.5705055,0.0,3947.8907910394596
1731068832.31,39.7,0.698,0.0,1.43,7212.4,9211.9,0.0,10818.4771823,10818.5505709,0.0,3947.799222564137
1731068832.81,38.4,0.722,0.032,0.992,7212.5,9212.0,0.0,10818.702298,10818.6988995,0.0,3947.9331767084145
1731068833.31,40.3,0.678,0.0,1.04,7212.6,9212.1,0.0,10818.9809545,10819.0039038,0.0,3948.17980150702
1731068833.81,40.3,0.937,0.0,0.833,7212.7,9212.2,0.0,10819.4765332,10819.5297601,0.0,3948.7144639927233
1731068834.31,39.7,0.825,0.0,2.81,7212.8,9212.3,0.0,10819.4347371,10819.636961,0.0,3948.58787835007
1731068834.81,39.7,0.579,0.0,2.9,7212.9,9212.4,0.0,10819.7054292,10819.4046457,0.0,3948.6085315472815
1731068835.31,40.3,0.247,0.0,4.46,7213.0,9212.5,0.0,10819.9353676,10819.6032357,0.0,3948.767346431181
1731068835.81,40.3,0.329,0.0,1.24,7213.1,9212.6,0.0,10819.6620259,10819.7786916,0.0,3948.457039578497
1731068836.31,39.7,0.691,0.0,1.44,7213.2,9212.7,0.0,10820.071949,10819.9466879,0.0,3948.767804296496
1731068836.81,40.3,0.373,0.0,0.959,7213.3,9212.8,0.0,10820.0706965,10819.916702,0.0,3948.6224118011664
1731068837.31,39.7,0.365,0.0,1.18,7213.4,9212.9,0.0,10820.5314346,10820.206253,0.0,3949.0290676838977
1731068837.81,39.7,0.312,0.0,1.22,7213.5,9213.0,0.0,10820.5813257,10820.1003465,0.0,3948.8994940279367
1731068838.31,39.7,0.452,0.0,1.05,7213.6,9213.1,0.0,10820.6477078,10820.7329095,0.0,3949.0855571958264
1731068838.81,40.3,0.335,0.0,0.996,7213.7,9213.2,0.0,10820.7935365,10820.3442761,0.0,3948.928526228484
1731068839.31,39.7,0.544,0.0,0.955,7213.8,9213.3,0.0,10820.8101765,10820.8801202,0.0,3949.0297866991077
1731068839.81,40.3,0.453,0.0,0.897,7213.9,9213.4,0.0,10820.9051429,10820.8062774,0.0,3948.9544238357544
1731068840.31,39.7,0.647,0.0,0.843,7214.0,9213.5,0.0,10821.4881095,10821.1304583,0.0,3949.486821175348
1731068840.81,40.3,0.399,0.0,0.81,7214.1,9213.6,0.0,10821.4646625,10821.1422678,0.0,3949.3381662016873
1731068841.31,39.7,0.419,0.0,4.97,7214.2,9213.7,0.0,10821.3796474,10821.1761768,0.0,3949.1422698601687
1731068841.81,40.3,0.565,0.0,1.3,7214.3,9213.8,0.0,10821.940713,10821.2716388,0.0,3949.561568534096
1731068842.31,39.7,0.532,0.0,0.94,7214.4,9213.9,0.0,10821.6848359,10821.7243911,0.0,3949.380098183787
1731068842.81,40.3,0.596,0.0,1.16,7214.5,9214.0,0.0,10821.9427047,10822.203503,0.0,3949.678641959967
1731068843.31,39.7,0.505,0.0,1.04,7214.6,9214.1,0.0,10821.9699208,10821.8105381,0.0,3949.4114649920166
1731068843.81,40.3,0.483,0.0,0.897,7214.7,9214.2,0.0,10822.3384187,10822.1139038,0.0,3949.7394954748074
1731068844.31,39.7,0.423,0.0,0.868,7214.8,9214.3,0.0,10822.0657198,10822.0552504,0.0,3949.334490573442
1731068844.81,40.3,0.474,0.0,0.795,7214.9,9214.4,0.0,10822.3561858,10822.4527434,0.0,3949.629572253953
1731068845.31,39.7,0.57,0.0,1.03,7215.0,9214.5,0.0,10822.7289144,10822.4097305,0.0,3949.82045430351
1731068845.81,39.7,0.928,0.0,1.31,7215.1,9214.6,0.0,10822.8055429,10822.7241942,0.0,3949.886417131862
1731068846.31,40.3,0.728,0.0,0.846,7215.2,9214.7,0.0,10823.2935352,10822.8851703,0.0,3950.265624071991
1731068846.81,40.3,0.652,0.0,0.888,7215.3,9214.8,0.0,10823.119573,10823.3705503,0.0,3950.172311002945
1731068847.31,39.7,0.761,0.0,0.843,7215.4,9214.9,0.0,10823.5760367,10822.8942968,0.0,3950.263278612889
1731068847.81,39.7,0.885,0.0,6.54,7215.5,9215.0,0.0,10823.6252531,10823.0737706,0.0,3950.2492445097223
1731068848.31,40.3,0.533,0.0,0.849,7215.6,9215.1,0.0,10823.1579405,10823.6561585,0.0,3949.927494158959
1731068848.81,39.0,0.563,0.032,1.32,7215.7,9215.2,0.0,10823.4982148,10823.6365405,0.0,3950.0982346683068
1731068849.31,39.7,0.572,0.0,1.2,7215.8,9215.3,0.0,10824.1906542,10823.7734342,0.0,3950.65436375356
1731068849.81,39.7,0.663,0.0,0.708,7215.9,9215.4,0.0,10823.9744843,10823.6353702,0.0,3950.2686605114654
1731068850.31,40.3,0.799,0.0,0.802,7216.0,9215.5,0.0,10823.996543,10824.4898192,0.0,3950.504688339098
1731068850.81,40.3,0.821,0.0,0.897,7216.1,9215.6,0.0,10824.1605612,10824.3650845,0.0,3950.47163138696
1731068851.31,39.7,0.8,0.0,1.46,7216.2,9215.7,0.0,10824.1938778,10824.1579673,0.0,3950.285667494584
1731068851.81,40.3,0.971,0.0,0.804,7216.3,9215.8,0.0,10824.8941811,10824.7723378,0.0,3951.0433998722892
1731068852.31,39.7,0.64,0.0,0.892,7216.4,9215.9,0.0,10824.6396852,10824.6149573,0.0,3950.6148179356765
1731068852.81,40.3,0.553,0.0,0.734,7216.5,9216.0,0.0,10824.8467956,10824.8159176,0.0,3950.753757707499
1731068853.31,39.7,0.555,0.0,0.803,7216.6,9216.1,0.0,10824.8398679,10825.1143948,0.0,3950.736927077861
1731068853.81,40.3,0.699,0.0,0.831,7216.7,9216.2,0.0,10825.3306513,10825.3362463,0.0,3951.1434593872086
1731068854.31,39.7,0.672,0.0,1.22,7216.8,9216.3,0.0,10825.4134641,10825.3952729,0.0,3951.1110754511733
1731068854.81,39.7,0.702,0.0,1.46,7216.9,9216.4,0.0,10825.715321,10825.733196,0.0,3951.392331423432
1731068855.31,40.3,0.741,0.0,0.867,7217.0,9216.5,0.0,10825.6883868,10825.3483006,0.0,3951.0789320600393
1731068855.81,40.3,0.949,0.0,0.829,7217.1,9216.6,0.0,10825.9975242,10825.9779642,0.0,3951.485641101258
1731068856.31,39.1,0.285,0.0,0.684,7217.2,9216.7,0.0,10825.9665961,10825.5673149,0.0,3951.1581064392635
1731068856.81,40.3,0.344,0.0,0.87,7217.3,9216.8,0.0,10826.1003414,10826.2767989,0.0,3951.4371398626795
1731068857.31,40.3,0.335,0.0,0.835,7217.4,9216.9,0.0,10825.9820303,10826.5229635,0.0,3951.29730013202
1731068857.81,40.3,0.34,0.0,0.967,7217.5,9217.0,0.0,10826.6088109,10826.5266162,0.0,3951.7391534832145
1731068858.31,39.7,0.355,0.0,3.56,7217.6,9217.1,0.0,10826.2347009,10826.5473763,0.0,3951.273878335769
1731068858.81,39.7,0.322,0.0,0.928,7217.7,9217.2,0.0,10826.5105731,10826.9887014,0.0,3951.5735366652925
1731068859.31,40.3,0.491,0.0,1.0,7217.8,9217.3,0.0,10826.5094944,10826.7734356,0.0,3951.3528006082634
1731068859.81,40.3,0.345,0.0,0.892,7217.9,9217.4,0.0,10827.1853286,10827.1267274,0.0,3951.981872447435
1731068860.31,39.7,0.481,0.0,0.987,7218.0,9217.5,0.0,10827.4447181,10827.2392436,0.0,3952.132538947281
1731068860.81,40.3,0.47,0.0,1.1,7218.1,9217.6,0.0,10827.4245523,10827.4768772,0.0,3952.078855941367
1731068861.31,39.7,0.416,0.0,1.05,7218.2,9217.7,0.0,10827.1008264,10827.3405483,0.0,3951.5956105758246
1731068861.81,40.3,0.632,0.0,0.847,7218.3,9217.8,0.0,10827.8846702,10827.2364181,0.0,3952.1370263756535
1731068862.31,39.7,0.512,0.0,1.05,7218.4,9217.9,0.0,10827.9990894,10827.4192396,0.0,3952.18392396405
1731068862.81,40.3,0.613,0.0,1.46,7218.5,9218.0,0.0,10827.7328014,10828.0180784,0.0,3952.0525840981063
1731068863.31,39.7,0.582,0.0,7.03,7218.6,9218.1,0.0,10827.9885753,10828.0489439,0.0,3952.1666829058313
1731068863.81,39.7,0.711,0.0,1.01,7218.7,9218.2,0.0,10828.4222703,10828.0315242,0.0,3952.4236115335457
1731068864.31,40.3,0.574,0.0,0.76,7218.8,9218.3,0.0,10828.5109358,10828.268726,0.0,3952.4691445642156
1731068864.81,39.7,0.469,0.0,3.24,7218.9,9218.4,0.0,10828.4691795,10828.1312883,0.0,3952.24296850893
1731068865.31,40.3,0.442,0.0,1.35,7219.0,9218.5,0.0,10828.2578479,10828.765899,0.0,3952.1764229485025
1731068865.81,40.3,0.428,0.0,0.831,7219.1,9218.6,0.0,10828.5406307,10828.4149716,0.0,3952.159651296429
1731068866.31,39.7,0.653,0.0,0.877,7219.2,9218.7,0.0,10829.2525237,10828.8438223,0.0,3952.852432404174
1731068866.81,40.3,0.602,0.0,1.02,7219.3,9218.8,0.0,10828.973704,10829.0451109,0.0,3952.5477310876886
1731068867.31,39.7,0.738,0.0,1.09,7219.4,9218.9,0.0,10829.5939,10829.4643633,0.0,3953.1528637189263
1731068867.81,40.3,0.578,0.0,1.08,7219.5,9219.0,0.0,10829.4342842,10829.6667358,0.0,3952.957483967567
1731068868.31,39.0,0.775,0.016,1.03,7219.6,9219.1,0.0,10829.6258013,10829.7344865,0.0,3953.027919855212
1731068868.81,40.3,0.875,0.0,1.0,7219.7,9219.2,0.0,10829.5313222,10829.426028,0.0,3952.6839028671216
1731068869.31,39.7,0.616,0.0,3.58,7219.8,9219.3,0.0,10829.8497977,10830.0030085,0.0,3953.077753278421
1731068869.81,39.7,0.585,0.0,1.06,7219.9,9219.4,0.0,10829.7026024,10830.3065567,0.0,3952.9349555378303
1731068870.31,40.3,0.677,0.0,1.04,7220.0,9219.5,0.0,10829.9466936,10830.0164274,0.0,3952.907574628938
1731068870.81,40.3,0.741,0.0,0.88,7220.1,9219.6,0.0,10830.2052547,10830.3244001,0.0,3953.1371141272166
1731068871.31,39.7,0.844,0.0,1.23,7220.2,9219.7,0.0,10830.5771097,10830.1843847,0.0,3953.2875973812306
1731068871.81,40.3,0.706,0.0,1.2,7220.3,9219.8,0.0,10830.2589925,10830.6203185,0.0,3953.0426289156117
1731068872.31,39.7,0.849,0.0,1.2,7220.4,9219.9,0.0,10830.631311,10830.3897127,0.0,3953.1566163810544
1731068872.81,39.7,0.801,0.0,0.914,7220.5,9220.0,0.0,10830.6023065,10830.6885555,0.0,3953.1198168301585
1731068873.31,40.3,0.769,0.0,0.887,7220.6,9220.1,0.0,10831.280909,10830.6685393,0.0,3953.5993280047983
1731068873.81,40.3,0.551,0.0,0.955,7220.7,9220.2,0.0,10831.4310638,10830.8771596,0.0,3953.6893817733594
1731068874.31,39.7,0.552,0.0,1.49,7220.8,9220.3,0.0,10831.230439,10831.167518,0.0,3953.4923947574785
1731068874.81,40.3,0.617,0.0,0.72,7220.9,9220.4,0.0,10831.5719022,10831.3095449,0.0,3953.730029628539
1731068875.31,39.7,0.696,0.0,4.86,7221.0,9220.5,0.0,10831.7455767,10831.9416618,0.0,3954.014143758638
1731068875.81,40.3,0.763,0.0,1.1,7221.1,9220.6,0.0,10831.9911072,10832.0744862,0.0,3954.1604175513144
1731068876.31,39.7,0.754,0.0,0.86,7221.2,9220.7,0.0,10831.8804015,10832.1439801,0.0,3953.955571674615
1731068876.81,40.3,0.745,0.0,0.754,7221.3,9220.8,0.0,10831.7085864,10832.2230525,0.0,3953.6988270326387
1731068877.31,39.7,0.882,0.0,1.03,7221.4,9220.9,0.0,10832.1128734,10832.5563002,0.0,3954.071760111447
1731068877.81,39.7,0.627,0.0,1.59,7221.5,9221.0,0.0,10832.3243419,10832.3729308,0.0,3954.0580610522834
1731068878.31,40.3,0.255,0.0,0.863,7221.6,9221.1,0.0,10832.6470644,10832.7581578,0.0,3954.377690473578
1731068878.81,39.7,0.344,0.0,0.808,7221.7,9221.2,0.0,10832.8379163,10832.8649241,0.0,3954.46341216021
1731068879.31,40.3,0.311,0.0,0.875,7221.8,9221.3,0.0,10832.9166739,10832.745937,0.0,3954.354769161766
1731068879.81,40.3,0.634,0.0,1.43,7221.9,9221.4,0.0,10832.714558,10832.8099213,0.0,3954.0642011389764
1731068880.31,39.7,0.447,0.0,1.46,7222.0,9221.5,0.0,10833.3272973,10833.3357098,0.0,3954.7059566560183
1731068880.81,39.7,0.406,0.0,0.984,7222.1,9221.6,0.0,10832.9018243,10833.2730085,0.0,3954.159797061272
1731068881.31,40.3,0.388,0.0,0.72,7222.2,9221.7,0.0,10833.4540673,10833.331451,0.0,3954.5558375680007
1731068881.81,39.7,0.391,0.0,1.19,7222.3,9221.8,0.0,10833.5789786,10833.4949125,0.0,3954.604449531792
1731068882.31,40.3,0.379,0.0,6.34,7222.4,9221.9,0.0,10833.5142106,10833.4800686,0.0,3954.4071818043785
1731068882.81,40.3,0.568,0.0,1.05,7222.5,9222.0,0.0,10833.9454676,10833.6860888,0.0,3954.752889155026
1731068883.31,39.7,0.43,0.0,1.08,7222.6,9222.1,0.0,10833.6579904,10833.9912329,0.0,3954.4826661311286
1731068883.81,40.3,0.601,0.0,1.19,7222.7,9222.2,0.0,10834.0982365,10833.8667018,0.0,3954.701857319487
1731068884.31,39.7,0.482,0.0,0.882,7222.8,9222.3,0.0,10834.3946574,10834.3368783,0.0,3955.032094226219
1731068884.81,39.7,0.629,0.0,0.808,7222.9,9222.4,0.0,10834.6956673,10834.4287737,0.0,3955.2123469623957
1731068885.31,40.3,0.692,0.0,1.31,7223.0,9222.5,0.0,10834.5575911,10834.271554,0.0,3954.890109233834
