Time,Bitrate,Jitter,Datagrams
1731070775.88,8.31,0.232,0.0
1731070776.38,7.69,0.540,0.0
1731070776.88,8.31,0.657,0.0
1731070777.38,8.32,0.718,0.0
1731070777.88,7.68,0.782,0.0
1731070778.38,8.31,0.556,0.0
1731070778.88,7.68,0.730,0.0
1731070779.38,7.68,0.473,0.0
1731070779.88,8.32,1.063,0.0
1731070780.38,8.32,1.000,0.0
1731070780.88,7.68,0.499,0.0
1731070781.38,8.32,0.912,0.0
1731070781.88,7.68,0.455,0.0
1731070782.38,8.32,1.054,0.0
1731070782.88,7.68,1.004,0.0
1731070783.38,7.69,0.613,0.0
1731070783.88,8.31,0.795,0.0
1731070784.38,8.32,0.539,0.0
1731070784.88,7.68,0.998,0.0
1731070785.38,8.32,0.614,0.0
1731070785.88,7.68,0.546,0.0
1731070786.38,8.32,0.852,0.0
1731070786.88,7.68,0.538,0.0
1731070787.38,8.32,1.198,0.0
1731070787.88,7.69,1.072,0.0
1731070788.38,8.31,0.732,0.0
1731070788.88,7.68,0.541,0.0
1731070789.38,7.69,0.520,0.0
1731070789.88,8.31,1.174,0.0
1731070790.38,8.32,0.712,0.0
1731070790.88,7.69,0.591,0.0
1731070791.38,8.32,0.393,0.0
1731070791.88,7.68,0.571,0.0
1731070792.38,7.67,0.907,0.0
1731070792.88,8.32,0.856,0.0
1731070793.38,7.69,0.866,0.0
1731070793.88,8.31,0.507,0.0
1731070794.38,8.32,0.593,0.0
1731070794.88,7.68,0.618,0.0
1731070795.38,7.69,0.690,0.0
1731070795.88,8.32,0.930,0.0
1731070796.38,7.68,0.486,0.0
1731070796.88,8.31,0.699,0.0
1731070797.38,7.69,0.906,0.0
1731070797.88,7.67,0.819,0.0
1731070798.38,7.69,0.982,0.0
1731070798.88,8.32,0.469,0.0
1731070799.38,8.31,0.626,0.0
1731070799.88,7.68,0.657,0.0
1731070800.38,8.32,0.808,0.0
1731070800.88,7.69,0.877,0.0
1731070801.38,8.31,0.418,0.0
1731070801.88,7.68,0.668,0.0
1731070802.38,8.32,0.334,0.0
1731070802.88,7.68,0.823,0.0
1731070803.38,8.32,0.952,0.0
1731070803.88,7.68,0.460,0.0
1731070804.38,7.69,0.753,0.0
1731070804.88,8.32,0.370,0.0
1731070805.38,8.32,1.002,0.0
1731070805.88,7.68,0.788,0.0
1731070806.38,8.32,0.585,0.0
1731070806.88,7.68,1.021,0.0
1731070807.38,8.32,0.486,0.0
1731070807.88,7.68,1.055,0.0
1731070808.38,8.32,0.692,0.0
1731070808.88,7.68,0.540,0.0
1731070809.38,7.67,0.381,0.0
1731070809.88,8.33,0.454,0.0
1731070810.38,8.32,1.170,0.0
1731070810.88,7.68,0.714,0.0
1731070811.38,8.32,0.594,0.0
1731070811.88,7.68,0.430,0.0
1731070812.38,7.69,0.457,0.0
1731070812.88,8.31,0.824,0.0
1731070813.38,7.68,0.575,0.0
1731070813.88,8.32,0.633,0.0
1731070814.38,8.32,0.399,0.0
1731070814.88,7.68,0.595,0.0
1731070815.38,8.33,0.548,0.0
1731070815.88,7.68,0.644,0.0
1731070816.38,8.32,0.690,0.0
1731070816.88,7.68,0.414,0.0
1731070817.38,7.69,0.505,0.0
1731070817.88,8.32,0.549,0.0
1731070818.38,8.31,0.644,0.0
1731070818.88,7.69,0.744,0.0
1731070819.38,8.31,0.415,0.0
1731070819.88,7.68,0.702,0.0
1731070820.38,8.32,0.694,0.0
1731070820.88,7.68,0.760,0.0
1731070821.38,8.32,0.813,0.0
1731070821.88,7.68,0.512,0.0
1731070822.38,8.32,0.697,0.0
1731070822.88,7.69,0.403,0.0
1731070823.38,8.31,0.807,0.0
1731070823.88,7.66,0.881,0.0
1731070824.38,8.34,0.549,0.0
1731070824.88,7.68,0.802,0.0
1731070825.38,8.32,0.386,0.0
1731070825.88,7.68,0.896,0.0
1731070826.38,7.68,0.582,0.0
1731070826.88,8.32,0.481,0.0
1731070827.38,8.32,0.851,0.0
1731070827.88,7.68,0.423,0.0
1731070828.38,8.32,0.969,0.0
1731070828.88,7.68,0.652,0.0
1731070829.38,7.68,0.642,0.0
1731070829.88,8.32,0.690,0.0
1731070830.38,7.69,0.478,0.0
1731070830.88,8.31,1.071,0.0
1731070831.38,8.32,0.646,0.0
1731070831.88,7.68,0.553,0.0
1731070832.38,8.32,0.360,0.0
1731070832.88,7.68,0.424,0.0
1731070833.38,8.32,1.097,0.0
1731070833.88,7.69,0.625,0.0
1731070834.38,8.31,0.559,0.0
1731070834.88,7.68,0.375,0.0
1731070835.38,8.32,0.431,0.0
1731070835.88,7.68,0.488,0.0
1731070836.38,7.69,0.740,0.0
1731070836.88,8.32,0.703,0.0
1731070837.38,8.31,0.494,0.0
1731070837.88,7.68,0.556,0.0
1731070838.38,8.32,0.822,0.0
1731070838.88,7.68,0.949,0.0
1731070839.38,7.68,0.849,0.0
1731070839.88,8.32,0.428,0.0
1731070840.38,8.32,0.574,0.0
1731070840.88,7.68,0.631,0.0
1731070841.38,8.32,0.989,0.0
1731070841.88,7.68,0.927,0.0
1731070842.38,8.32,0.549,0.0
1731070842.88,7.68,0.707,0.0
1731070843.38,7.68,0.483,0.0
1731070843.88,8.32,0.880,0.0
1731070844.38,8.32,0.788,0.0
1731070844.88,7.68,0.461,0.0
1731070845.38,8.32,0.695,0.0
1731070845.88,7.69,0.373,0.0
1731070846.38,8.31,0.824,0.0
1731070846.88,7.68,0.696,0.0
1731070847.38,8.32,0.536,0.0
