Time,F1_X,F1_Y,F1_Z
1731069774.6,7400.5,9400.0,0.0
1731069775.09,7400.6,9400.1,0.0
1731069775.59,7400.7,9400.2,0.0
1731069776.09,7400.8,9400.3,0.0
1731069776.6,7400.9,9400.4,0.0
1731069777.1,7401.0,9400.5,0.0
1731069777.6,7401.1,9400.6,0.0
1731069778.1,7401.2,9400.7,0.0
1731069778.6,7401.3,9400.8,0.0
1731069779.1,7401.4,9400.9,0.0
1731069779.6,7401.5,9401.0,0.0
1731069780.1,7401.6,9401.1,0.0
1731069780.6,7401.7,9401.2,0.0
1731069781.1,7401.8,9401.3,0.0
1731069781.6,7401.9,9401.4,0.0
1731069782.1,7402.0,9401.5,0.0
1731069782.6,7402.1,9401.6,0.0
1731069783.1,7402.2,9401.7,0.0
1731069783.6,7402.3,9401.8,0.0
1731069784.1,7402.4,9401.9,0.0
1731069784.6,7402.5,9402.0,0.0
1731069785.1,7402.6,9402.1,0.0
1731069785.61,7402.7,9402.2,0.0
1731069786.11,7402.8,9402.3,0.0
1731069786.61,7402.9,9402.4,0.0
1731069787.11,7403.0,9402.5,0.0
1731069787.61,7403.1,9402.6,0.0
1731069788.11,7403.2,9402.7,0.0
1731069788.61,7403.3,9402.8,0.0
1731069789.11,7403.4,9402.9,0.0
1731069789.61,7403.5,9403.0,0.0
1731069790.11,7403.6,9403.1,0.0
1731069790.61,7403.7,9403.2,0.0
1731069791.11,7403.8,9403.3,0.0
1731069791.61,7403.9,9403.4,0.0
1731069792.11,7404.0,9403.5,0.0
1731069792.61,7404.1,9403.6,0.0
1731069793.12,7404.2,9403.7,0.0
1731069793.62,7404.3,9403.8,0.0
1731069794.12,7404.4,9403.9,0.0
1731069794.62,7404.5,9404.0,0.0
1731069795.12,7404.6,9404.1,0.0
1731069795.62,7404.7,9404.2,0.0
1731069796.12,7404.8,9404.3,0.0
1731069796.62,7404.9,9404.4,0.0
1731069797.12,7405.0,9404.5,0.0
1731069797.62,7405.1,9404.6,0.0
1731069798.12,7405.2,9404.7,0.0
1731069798.62,7405.3,9404.8,0.0
1731069799.12,7405.4,9404.9,0.0
1731069799.62,7405.5,9405.0,0.0
1731069800.12,7405.6,9405.1,0.0
1731069800.62,7405.7,9405.2,0.0
1731069801.12,7405.8,9405.3,0.0
1731069801.62,7405.9,9405.4,0.0
1731069802.12,7406.0,9405.5,0.0
1731069802.63,7406.1,9405.6,0.0
1731069803.13,7406.2,9405.7,0.0
1731069803.63,7406.3,9405.8,0.0
1731069804.13,7406.4,9405.9,0.0
1731069804.63,7406.5,9406.0,0.0
1731069805.13,7406.6,9406.1,0.0
1731069805.63,7406.7,9406.2,0.0
1731069806.13,7406.8,9406.3,0.0
1731069806.63,7406.9,9406.4,0.0
1731069807.13,7407.0,9406.5,0.0
1731069807.63,7407.1,9406.6,0.0
1731069808.13,7407.2,9406.7,0.0
1731069808.63,7407.3,9406.8,0.0
1731069809.13,7407.4,9406.9,0.0
1731069809.63,7407.5,9407.0,0.0
1731069810.13,7407.6,9407.1,0.0
1731069810.63,7407.7,9407.2,0.0
1731069811.13,7407.8,9407.3,0.0
1731069811.63,7407.9,9407.4,0.0
1731069812.13,7408.0,9407.5,0.0
1731069812.63,7408.1,9407.6,0.0
1731069813.14,7408.2,9407.7,0.0
1731069813.64,7408.3,9407.8,0.0
1731069814.14,7408.4,9407.9,0.0
1731069814.64,7408.5,9408.0,0.0
1731069815.14,7408.6,9408.1,0.0
1731069815.64,7408.7,9408.2,0.0
1731069816.14,7408.8,9408.3,0.0
1731069816.64,7408.9,9408.4,0.0
1731069817.14,7409.0,9408.5,0.0
1731069817.64,7409.1,9408.6,0.0
1731069818.14,7409.2,9408.7,0.0
1731069818.64,7409.3,9408.8,0.0
1731069819.14,7409.4,9408.9,0.0
1731069819.64,7409.5,9409.0,0.0
1731069820.14,7409.6,9409.1,0.0
1731069820.64,7409.7,9409.2,0.0
1731069821.14,7409.8,9409.3,0.0
1731069821.64,7409.9,9409.4,0.0
1731069822.15,7410.0,9409.5,0.0
1731069822.65,7410.1,9409.6,0.0
1731069823.15,7410.2,9409.7,0.0
1731069823.65,7410.3,9409.8,0.0
1731069824.15,7410.4,9409.9,0.0
1731069824.65,7410.5,9410.0,0.0
1731069825.15,7410.6,9410.1,0.0
1731069825.65,7410.7,9410.2,0.0
1731069826.15,7410.8,9410.3,0.0
1731069826.65,7410.9,9410.4,0.0
1731069827.15,7411.0,9410.5,0.0
1731069827.65,7411.1,9410.6,0.0
1731069828.15,7411.2,9410.7,0.0
1731069828.65,7411.3,9410.8,0.0
1731069829.15,7411.4,9410.9,0.0
1731069829.65,7411.5,9411.0,0.0
1731069830.15,7411.6,9411.1,0.0
1731069830.65,7411.7,9411.2,0.0
1731069831.15,7411.8,9411.3,0.0
1731069831.65,7411.9,9411.4,0.0
1731069832.16,7412.0,9411.5,0.0
1731069832.66,7412.1,9411.6,0.0
1731069833.16,7412.2,9411.7,0.0
1731069833.66,7412.3,9411.8,0.0
1731069834.16,7412.4,9411.9,0.0
1731069834.66,7412.5,9412.0,0.0
1731069835.16,7412.6,9412.1,0.0
1731069835.66,7412.7,9412.2,0.0
1731069836.16,7412.8,9412.3,0.0
1731069836.66,7412.9,9412.4,0.0
1731069837.16,7413.0,9412.5,0.0
1731069837.66,7413.1,9412.6,0.0
1731069838.16,7413.2,9412.7,0.0
1731069838.66,7413.3,9412.8,0.0
1731069839.16,7413.4,9412.9,0.0
1731069839.66,7413.5,9413.0,0.0
1731069840.16,7413.6,9413.1,0.0
1731069840.66,7413.7,9413.2,0.0
1731069841.16,7413.8,9413.3,0.0
1731069841.66,7413.9,9413.4,0.0
1731069842.17,7414.0,9413.5,0.0
1731069842.67,7414.1,9413.6,0.0
1731069843.17,7414.2,9413.7,0.0
1731069843.67,7414.3,9413.8,0.0
1731069844.17,7414.4,9413.9,0.0
1731069844.67,7414.5,9414.0,0.0
1731069845.17,7414.6,9414.1,0.0
1731069845.67,7414.7,9414.2,0.0
1731069846.17,7414.8,9414.3,0.0
1731069846.67,7414.9,9414.4,0.0
1731069847.17,7415.0,9414.5,0.0
1731069847.67,7415.1,9414.6,0.0
1731069848.17,7415.2,9414.7,0.0
1731069848.67,7415.3,9414.8,0.0
1731069849.17,7415.4,9414.9,0.0
1731069849.67,7415.5,9415.0,0.0
1731069850.17,7415.6,9415.1,0.0
1731069850.68,7415.7,9415.2,0.0
1731069851.18,7415.8,9415.3,0.0
1731069851.68,7415.9,9415.4,0.0
1731069852.18,7416.0,9415.5,0.0
1731069852.68,7416.1,9415.6,0.0
1731069853.18,7416.2,9415.7,0.0
1731069853.68,7416.3,9415.8,0.0
1731069854.18,7416.4,9415.9,0.0
1731069854.68,7416.5,9416.0,0.0
1731069855.18,7416.6,9416.1,0.0
1731069855.68,7416.7,9416.2,0.0
1731069856.18,7416.8,9416.3,0.0
1731069856.68,7416.9,9416.4,0.0
1731069857.18,7417.0,9416.5,0.0
1731069857.68,7417.1,9416.6,0.0
1731069858.18,7417.2,9416.7,0.0
1731069858.68,7417.3,9416.8,0.0
1731069859.18,7417.4,9416.9,0.0
1731069859.68,7417.5,9417.0,0.0
1731069860.18,7417.6,9417.1,0.0
1731069860.69,7417.7,9417.2,0.0
1731069861.19,7417.8,9417.3,0.0
1731069861.69,7417.9,9417.4,0.0
1731069862.19,7418.0,9417.5,0.0
1731069862.69,7418.1,9417.6,0.0
1731069863.19,7418.2,9417.7,0.0
1731069863.69,7418.3,9417.8,0.0
1731069864.19,7418.4,9417.9,0.0
1731069864.69,7418.5,9418.0,0.0
1731069865.19,7418.6,9418.1,0.0
1731069865.69,7418.7,9418.2,0.0
1731069866.19,7418.8,9418.3,0.0
1731069866.69,7418.9,9418.4,0.0
1731069867.19,7419.0,9418.5,0.0
1731069867.69,7419.1,9418.6,0.0
1731069868.19,7419.2,9418.7,0.0
1731069868.69,7419.3,9418.8,0.0
1731069869.19,7419.4,9418.9,0.0
1731069869.69,7419.5,9419.0,0.0
1731069870.2,7419.6,9419.1,0.0
1731069870.7,7419.7,9419.2,0.0
1731069871.2,7419.8,9419.3,0.0
1731069871.7,7419.9,9419.4,0.0
1731069872.2,7420.0,9419.5,0.0
1731069872.7,7420.1,9419.6,0.0
1731069873.2,7420.2,9419.7,0.0
1731069873.7,7420.3,9419.8,0.0
1731069874.2,7420.4,9419.9,0.0
1731069874.7,7420.5,9420.0,0.0
1731069875.2,7420.6,9420.1,0.0
1731069875.7,7420.7,9420.2,0.0
1731069876.2,7420.8,9420.3,0.0
1731069876.7,7420.9,9420.4,0.0
1731069877.21,7421.0,9420.5,0.0
1731069877.7,7421.1,9420.6,0.0
1731069878.2,7421.2,9420.7,0.0
1731069878.7,7421.3,9420.8,0.0
1731069879.21,7421.4,9420.9,0.0
1731069879.71,7421.5,9421.0,0.0
1731069880.21,7421.6,9421.1,0.0
1731069880.71,7421.7,9421.2,0.0
1731069881.21,7421.8,9421.3,0.0
1731069881.71,7421.9,9421.4,0.0
1731069882.21,7422.0,9421.5,0.0
1731069882.71,7422.1,9421.6,0.0
1731069883.21,7422.2,9421.7,0.0
1731069883.71,7422.3,9421.8,0.0
1731069884.21,7422.4,9421.9,0.0
1731069884.71,7422.5,9422.0,0.0
1731069885.21,7422.6,9422.1,0.0
1731069885.71,7422.7,9422.2,0.0
1731069886.21,7422.8,9422.3,0.0
1731069886.71,7422.9,9422.4,0.0
1731069887.21,7423.0,9422.5,0.0
1731069887.71,7423.1,9422.6,0.0
1731069888.21,7423.2,9422.7,0.0
1731069888.71,7423.3,9422.8,0.0
1731069889.22,7423.4,9422.9,0.0
1731069889.72,7423.5,9423.0,0.0
1731069890.22,7423.6,9423.1,0.0
1731069890.72,7423.7,9423.2,0.0
1731069891.22,7423.8,9423.3,0.0
1731069891.72,7423.9,9423.4,0.0
1731069892.22,7424.0,9423.5,0.0
1731069892.72,7424.1,9423.6,0.0
1731069893.22,7424.2,9423.7,0.0
1731069893.72,7424.3,9423.8,0.0
1731069894.22,7424.4,9423.9,0.0
1731069894.72,7424.5,9424.0,0.0
1731069895.22,7424.6,9424.1,0.0
1731069895.72,7424.7,9424.2,0.0
1731069896.22,7424.8,9424.3,0.0
1731069896.72,7424.9,9424.4,0.0
1731069897.22,7425.0,9424.5,0.0
1731069897.72,7425.1,9424.6,0.0
1731069898.22,7425.2,9424.7,0.0
1731069898.72,7425.3,9424.8,0.0
1731069899.22,7425.4,9424.9,0.0
1731069899.72,7425.5,9425.0,0.0
1731069900.22,7425.6,9425.1,0.0
1731069900.72,7425.7,9425.2,0.0
1731069901.23,7425.8,9425.3,0.0
1731069901.73,7425.9,9425.4,0.0
1731069902.23,7426.0,9425.5,0.0
1731069902.73,7426.1,9425.6,0.0
1731069903.23,7426.2,9425.7,0.0
1731069903.73,7426.3,9425.8,0.0
1731069904.23,7426.4,9425.9,0.0
1731069904.73,7426.5,9426.0,0.0
1731069905.23,7426.6,9426.1,0.0
1731069905.73,7426.7,9426.2,0.0
1731069906.23,7426.8,9426.3,0.0
1731069906.73,7426.9,9426.4,0.0
1731069907.23,7427.0,9426.5,0.0
1731069907.73,7427.1,9426.6,0.0
1731069908.23,7427.2,9426.7,0.0
1731069908.73,7427.3,9426.8,0.0
1731069909.23,7427.4,9426.9,0.0
1731069909.73,7427.5,9427.0,0.0
1731069910.23,7427.6,9427.1,0.0
1731069910.74,7427.7,9427.2,0.0
1731069911.24,7427.8,9427.3,0.0
1731069911.74,7427.9,9427.4,0.0
1731069912.24,7428.0,9427.5,0.0
1731069912.74,7428.1,9427.6,0.0
1731069913.24,7428.2,9427.7,0.0
1731069913.74,7428.3,9427.8,0.0
1731069914.24,7428.4,9427.9,0.0
1731069914.74,7428.5,9428.0,0.0
1731069915.24,7428.6,9428.1,0.0
1731069915.74,7428.7,9428.2,0.0
1731069916.24,7428.8,9428.3,0.0
1731069916.74,7428.9,9428.4,0.0
1731069917.24,7429.0,9428.5,0.0
1731069917.74,7429.1,9428.6,0.0
1731069918.24,7429.2,9428.7,0.0
1731069918.74,7429.3,9428.8,0.0
1731069919.25,7429.4,9428.9,0.0
1731069919.74,7429.5,9429.0,0.0
1731069920.24,7429.6,9429.1,0.0
1731069920.75,7429.7,9429.2,0.0
1731069921.25,7429.8,9429.3,0.0
1731069921.75,7429.9,9429.4,0.0
1731069922.25,7430.0,9429.5,0.0
1731069922.75,7430.1,9429.6,0.0
1731069923.25,7430.2,9429.7,0.0
1731069923.75,7430.3,9429.8,0.0
1731069924.25,7430.4,9429.9,0.0
1731069924.75,7430.5,9430.0,0.0
1731069925.25,7430.6,9430.1,0.0
1731069925.75,7430.7,9430.2,0.0
1731069926.25,7430.8,9430.3,0.0
1731069926.75,7430.9,9430.4,0.0
1731069927.25,7431.0,9430.5,0.0
1731069927.76,7431.1,9430.6,0.0
1731069928.26,7431.2,9430.7,0.0
1731069928.76,7431.3,9430.8,0.0
1731069929.26,7431.4,9430.9,0.0
1731069929.76,7431.5,9431.0,0.0
1731069930.26,7431.6,9431.1,0.0
1731069930.76,7431.7,9431.2,0.0
1731069931.26,7431.8,9431.3,0.0
1731069931.76,7431.9,9431.4,0.0
1731069932.26,7432.0,9431.5,0.0
1731069932.76,7432.1,9431.6,0.0
1731069933.26,7432.2,9431.7,0.0
1731069933.76,7432.3,9431.8,0.0
1731069934.26,7432.4,9431.9,0.0
1731069934.76,7432.5,9432.0,0.0
1731069935.26,7432.6,9432.1,0.0
1731069935.76,7432.7,9432.2,0.0
1731069936.26,7432.8,9432.3,0.0
1731069936.76,7432.9,9432.4,0.0
1731069937.27,7433.0,9432.5,0.0
1731069937.77,7433.1,9432.6,0.0
1731069938.27,7433.2,9432.7,0.0
1731069938.77,7433.3,9432.8,0.0
1731069939.27,7433.4,9432.9,0.0
1731069939.77,7433.5,9433.0,0.0
1731069940.27,7433.6,9433.1,0.0
1731069940.77,7433.7,9433.2,0.0
1731069941.27,7433.8,9433.3,0.0
1731069941.77,7433.9,9433.4,0.0
1731069942.27,7434.0,9433.5,0.0
1731069942.77,7434.1,9433.6,0.0
1731069943.27,7434.2,9433.7,0.0
1731069943.77,7434.3,9433.8,0.0
1731069944.27,7434.4,9433.9,0.0
1731069944.77,7434.5,9434.0,0.0
1731069945.27,7434.6,9434.1,0.0
1731069945.77,7434.7,9434.2,0.0
1731069946.28,7434.8,9434.3,0.0
1731069946.78,7434.9,9434.4,0.0
1731069947.28,7435.0,9434.5,0.0
1731069947.78,7435.1,9434.6,0.0
1731069948.28,7435.2,9434.7,0.0
1731069948.78,7435.3,9434.8,0.0
1731069949.28,7435.4,9434.9,0.0
1731069949.78,7435.5,9435.0,0.0
1731069950.28,7435.6,9435.1,0.0
1731069950.78,7435.7,9435.2,0.0
1731069951.28,7435.8,9435.3,0.0
1731069951.78,7435.9,9435.4,0.0
1731069952.28,7436.0,9435.5,0.0
1731069952.78,7436.1,9435.6,0.0
1731069953.28,7436.2,9435.7,0.0
1731069953.78,7436.3,9435.8,0.0
1731069954.28,7436.4,9435.9,0.0
1731069954.78,7436.5,9436.0,0.0
1731069955.28,7436.6,9436.1,0.0
1731069955.78,7436.7,9436.2,0.0
1731069956.28,7436.8,9436.3,0.0
1731069956.79,7436.9,9436.4,0.0
1731069957.29,7437.0,9436.5,0.0
1731069957.79,7437.1,9436.6,0.0
1731069958.29,7437.2,9436.7,0.0
1731069958.79,7437.3,9436.8,0.0
1731069959.29,7437.4,9436.9,0.0
1731069959.79,7437.5,9437.0,0.0
1731069960.29,7437.6,9437.1,0.0
1731069960.79,7437.7,9437.2,0.0
1731069961.29,7437.8,9437.3,0.0
1731069961.79,7437.9,9437.4,0.0
1731069962.29,7438.0,9437.5,0.0
1731069962.79,7438.1,9437.6,0.0
1731069963.29,7438.2,9437.7,0.0
1731069963.79,7438.3,9437.8,0.0
1731069964.29,7438.4,9437.9,0.0
1731069964.79,7438.5,9438.0,0.0
1731069965.29,7438.6,9438.1,0.0
1731069965.8,7438.7,9438.2,0.0
1731069966.3,7438.8,9438.3,0.0
1731069966.8,7438.9,9438.4,0.0
1731069967.3,7439.0,9438.5,0.0
1731069967.8,7439.1,9438.6,0.0
1731069968.3,7439.2,9438.7,0.0
1731069968.8,7439.3,9438.8,0.0
1731069969.3,7439.4,9438.9,0.0
1731069969.8,7439.5,9439.0,0.0
1731069970.3,7439.6,9439.1,0.0
1731069970.8,7439.7,9439.2,0.0
1731069971.3,7439.8,9439.3,0.0
1731069971.8,7439.9,9439.4,0.0
1731069972.3,7440.0,9439.5,0.0
1731069972.8,7440.1,9439.6,0.0
1731069973.3,7440.2,9439.7,0.0
1731069973.8,7440.3,9439.8,0.0
1731069974.3,7440.4,9439.9,0.0
1731069974.8,7440.5,9440.0,0.0
1731069975.35,7440.6,9440.1,0.0
1731069975.81,7440.7,9440.2,0.0
1731069976.31,7440.8,9440.3,0.0
1731069976.81,7440.9,9440.4,0.0
1731069977.31,7441.0,9440.5,0.0
1731069977.81,7441.1,9440.6,0.0
1731069978.31,7441.2,9440.7,0.0
1731069978.81,7441.3,9440.8,0.0
1731069979.31,7441.4,9440.9,0.0
1731069979.81,7441.5,9441.0,0.0
1731069980.31,7441.6,9441.1,0.0
1731069980.81,7441.7,9441.2,0.0
1731069981.31,7441.8,9441.3,0.0
1731069981.81,7441.9,9441.4,0.0
1731069982.31,7442.0,9441.5,0.0
1731069982.82,7442.1,9441.6,0.0
1731069983.32,7442.2,9441.7,0.0
1731069983.82,7442.3,9441.8,0.0
1731069984.32,7442.4,9441.9,0.0
1731069984.82,7442.5,9442.0,0.0
1731069985.32,7442.6,9442.1,0.0
1731069985.82,7442.7,9442.2,0.0
1731069986.32,7442.8,9442.3,0.0
1731069986.82,7442.9,9442.4,0.0
1731069987.32,7443.0,9442.5,0.0
1731069987.82,7443.1,9442.6,0.0
1731069988.32,7443.2,9442.7,0.0
1731069988.82,7443.3,9442.8,0.0
1731069989.32,7443.4,9442.9,0.0
1731069989.82,7443.5,9443.0,0.0
1731069990.32,7443.6,9443.1,0.0
1731069990.82,7443.7,9443.2,0.0
1731069991.32,7443.8,9443.3,0.0
1731069991.82,7443.9,9443.4,0.0
1731069992.32,7444.0,9443.5,0.0
1731069992.83,7444.1,9443.6,0.0
1731069993.33,7444.2,9443.7,0.0
1731069993.83,7444.3,9443.8,0.0
1731069994.33,7444.4,9443.9,0.0
1731069994.83,7444.5,9444.0,0.0
1731069995.33,7444.6,9444.1,0.0
1731069995.83,7444.7,9444.2,0.0
1731069996.33,7444.8,9444.3,0.0
1731069996.83,7444.9,9444.4,0.0
1731069997.33,7445.0,9444.5,0.0
1731069997.83,7445.1,9444.6,0.0
1731069998.33,7445.2,9444.7,0.0
1731069998.83,7445.3,9444.8,0.0
1731069999.33,7445.4,9444.9,0.0
1731069999.83,7445.5,9445.0,0.0
1731070000.33,7445.6,9445.1,0.0
1731070000.83,7445.7,9445.2,0.0
1731070001.33,7445.8,9445.3,0.0
1731070001.83,7445.9,9445.4,0.0
1731070002.34,7446.0,9445.5,0.0
1731070002.84,7446.1,9445.6,0.0
1731070003.34,7446.2,9445.7,0.0
1731070003.84,7446.3,9445.8,0.0
1731070004.34,7446.4,9445.9,0.0
1731070004.84,7446.5,9446.0,0.0
1731070005.34,7446.6,9446.1,0.0
1731070005.84,7446.7,9446.2,0.0
1731070006.34,7446.8,9446.3,0.0
1731070006.84,7446.9,9446.4,0.0
1731070007.34,7447.0,9446.5,0.0
1731070007.84,7447.1,9446.6,0.0
1731070008.34,7447.2,9446.7,0.0
1731070008.84,7447.3,9446.8,0.0
1731070009.34,7447.4,9446.9,0.0
1731070009.84,7447.5,9447.0,0.0
1731070010.35,7447.6,9447.1,0.0
1731070010.85,7447.7,9447.2,0.0
1731070011.35,7447.8,9447.3,0.0
1731070011.85,7447.9,9447.4,0.0
1731070012.35,7448.0,9447.5,0.0
1731070012.85,7448.1,9447.6,0.0
1731070013.35,7448.2,9447.7,0.0
1731070013.85,7448.3,9447.8,0.0
1731070014.35,7448.4,9447.9,0.0
1731070014.85,7448.5,9448.0,0.0
1731070015.35,7448.6,9448.1,0.0
1731070015.85,7448.7,9448.2,0.0
