Time,F1_X,F1_Y,F1_Z
1731068772.59,7200.5,9200.0,0.0
1731068773.09,7200.6,9200.1,0.0
1731068773.59,7200.7,9200.2,0.0
1731068774.09,7200.8,9200.3,0.0
1731068774.59,7200.9,9200.4,0.0
1731068775.09,7201.0,9200.5,0.0
1731068775.59,7201.1,9200.6,0.0
1731068776.1,7201.2,9200.7,0.0
1731068776.6,7201.3,9200.8,0.0
1731068777.1,7201.4,9200.9,0.0
1731068777.6,7201.5,9201.0,0.0
1731068778.1,7201.6,9201.1,0.0
1731068778.6,7201.7,9201.2,0.0
1731068779.1,7201.8,9201.3,0.0
1731068779.6,7201.9,9201.4,0.0
1731068780.1,7202.0,9201.5,0.0
1731068780.6,7202.1,9201.6,0.0
1731068781.1,7202.2,9201.7,0.0
1731068781.6,7202.3,9201.8,0.0
1731068782.1,7202.4,9201.9,0.0
1731068782.6,7202.5,9202.0,0.0
1731068783.1,7202.6,9202.1,0.0
1731068783.6,7202.7,9202.2,0.0
1731068784.1,7202.8,9202.3,0.0
1731068784.6,7202.9,9202.4,0.0
1731068785.1,7203.0,9202.5,0.0
1731068785.6,7203.1,9202.6,0.0
1731068786.11,7203.2,9202.7,0.0
1731068786.61,7203.3,9202.8,0.0
1731068787.11,7203.4,9202.9,0.0
1731068787.61,7203.5,9203.0,0.0
1731068788.11,7203.6,9203.1,0.0
1731068788.61,7203.7,9203.2,0.0
1731068789.11,7203.8,9203.3,0.0
1731068789.61,7203.9,9203.4,0.0
1731068790.11,7204.0,9203.5,0.0
1731068790.61,7204.1,9203.6,0.0
1731068791.11,7204.2,9203.7,0.0
1731068791.61,7204.3,9203.8,0.0
1731068792.11,7204.4,9203.9,0.0
1731068792.61,7204.5,9204.0,0.0
1731068793.11,7204.6,9204.1,0.0
1731068793.61,7204.7,9204.2,0.0
1731068794.11,7204.8,9204.3,0.0
1731068794.61,7204.9,9204.4,0.0
1731068795.11,7205.0,9204.5,0.0
1731068795.61,7205.1,9204.6,0.0
1731068796.12,7205.2,9204.7,0.0
1731068796.62,7205.3,9204.8,0.0
1731068797.12,7205.4,9204.9,0.0
1731068797.62,7205.5,9205.0,0.0
1731068798.12,7205.6,9205.1,0.0
1731068798.62,7205.7,9205.2,0.0
1731068799.12,7205.8,9205.3,0.0
1731068799.62,7205.9,9205.4,0.0
1731068800.12,7206.0,9205.5,0.0
1731068800.62,7206.1,9205.6,0.0
1731068801.12,7206.2,9205.7,0.0
1731068801.62,7206.3,9205.8,0.0
1731068802.12,7206.4,9205.9,0.0
1731068802.62,7206.5,9206.0,0.0
1731068803.12,7206.6,9206.1,0.0
1731068803.62,7206.7,9206.2,0.0
1731068804.12,7206.8,9206.3,0.0
1731068804.62,7206.9,9206.4,0.0
1731068805.12,7207.0,9206.5,0.0
1731068805.62,7207.1,9206.6,0.0
1731068806.13,7207.2,9206.7,0.0
1731068806.63,7207.3,9206.8,0.0
1731068807.13,7207.4,9206.9,0.0
1731068807.63,7207.5,9207.0,0.0
1731068808.13,7207.6,9207.1,0.0
1731068808.63,7207.7,9207.2,0.0
1731068809.13,7207.8,9207.3,0.0
1731068809.63,7207.9,9207.4,0.0
1731068810.13,7208.0,9207.5,0.0
1731068810.63,7208.1,9207.6,0.0
1731068811.13,7208.2,9207.7,0.0
1731068811.63,7208.3,9207.8,0.0
1731068812.13,7208.4,9207.9,0.0
1731068812.63,7208.5,9208.0,0.0
1731068813.13,7208.6,9208.1,0.0
1731068813.63,7208.7,9208.2,0.0
1731068814.13,7208.8,9208.3,0.0
1731068814.63,7208.9,9208.4,0.0
1731068815.13,7209.0,9208.5,0.0
1731068815.63,7209.1,9208.6,0.0
1731068816.14,7209.2,9208.7,0.0
1731068816.64,7209.3,9208.8,0.0
1731068817.14,7209.4,9208.9,0.0
1731068817.64,7209.5,9209.0,0.0
1731068818.14,7209.6,9209.1,0.0
1731068818.64,7209.7,9209.2,0.0
1731068819.14,7209.8,9209.3,0.0
1731068819.64,7209.9,9209.4,0.0
1731068820.14,7210.0,9209.5,0.0
1731068820.64,7210.1,9209.6,0.0
1731068821.14,7210.2,9209.7,0.0
1731068821.64,7210.3,9209.8,0.0
1731068822.14,7210.4,9209.9,0.0
1731068822.64,7210.5,9210.0,0.0
1731068823.14,7210.6,9210.1,0.0
1731068823.64,7210.7,9210.2,0.0
1731068824.14,7210.8,9210.3,0.0
