,mean,std
F1F4Bitrate,19.977457286432163,0.3392681555073805
F1F4Jitter,0.6080768844221106,0.36092329453922334
F1F4Datagrams,0.0005251256281407035,0.006116697787073383
F1F4Delay,1.5626222110552763,3.556814955748516
F1F4Distance,3620.3079291989375,477.0443666780943
F1C1Bitrate,7.994564824120602,0.3254462519115264
F1C1Jitter,0.6811341708542713,0.5569901151096311
F1C1Datagrams,0.0005917587939698492,0.0075150483819484285
F1C1Delay,1.5704118592964824,3.3027928521390444
F1C1Distance,4002.6820891663688,270.33626942523676
F1S1Bitrate,39.96305527638191,0.4733775910181938
F1S1Jitter,0.6780108542713569,0.301665253399054
F1S1Datagrams,0.0008986934673366835,0.006166222490350967
F1S1Delay,1.5994025125628142,3.3921102383678385
F1S1Distance,4139.701637799079,191.7541747310553
F1F2Bitrate,19.98257286432161,0.3305208520434288
F1F2Jitter,0.710911055276382,0.3968777217968847
F1F2Datagrams,0.00018874371859296484,0.004715840293949576
F1F2Delay,1.4976851256281407,2.988769340901943
F1F2Distance,905.4284414050494,119.21461212797205
