Time,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay,F1C1Distance,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F4Distance,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1F2Distance,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1S1Distance
1731072029.23,8.32,0.813,0.0,1.14,3675.002240271426,19.8,0.741,0.0,1.65,4206.062340241762,20.5,0.871,0.0,0.645,1051.8128445688412,40.3,0.697,0.0,0.847,4372.852686292069
1731072029.73,7.68,0.582,0.0,1.25,3674.9087881197806,20.5,0.529,0.0,7.18,4206.238296863362,19.8,0.852,0.0,1.26,1051.8568212927094,39.0,0.588,0.016,0.891,4372.635419144222
1731072030.23,7.69,0.539,0.0,0.73,3674.8153360407096,19.9,0.415,0.0,0.737,4206.414255633888,19.9,1.016,0.0,1.17,1051.9007985546932,40.3,0.603,0.0,1.12,4372.796852277975
1731072030.73,8.32,0.545,0.0,1.23,3674.7218840342193,19.8,0.404,0.0,1.3,4206.59021655307,19.8,1.004,0.0,0.768,1051.944776354729,39.7,0.833,0.0,1.29,4372.367555913263
1731072031.23,7.68,0.792,0.0,1.32,3674.6284321003127,20.5,0.526,0.0,1.28,4206.766179620637,20.5,0.998,0.0,1.23,1051.988754692748,40.3,0.839,0.0,7.43,4372.673721249651
1731072031.73,8.31,0.659,0.0,0.717,3674.534980238997,19.8,0.451,0.0,0.864,4206.942144836319,19.8,1.096,0.0,1.03,1052.032733568684,39.7,0.602,0.0,1.01,4372.94713956083
1731072032.23,8.32,0.619,0.0,1.2,3674.441528450275,19.8,0.417,0.0,1.29,4207.118112199846,19.8,1.133,0.0,6.36,1052.076712982472,40.3,0.558,0.0,1.19,4372.473636944655
1731072032.73,7.68,0.461,0.0,5.06,3674.3480767341566,19.8,0.483,0.0,1.09,4207.294081710951,20.5,1.092,0.0,0.995,1052.1206929340383,39.7,0.574,0.0,0.897,4373.127472533526
1731072033.23,8.32,0.6,0.0,0.785,3674.2546250906457,19.9,0.44,0.0,0.804,4207.470053369364,19.2,0.616,0.0,1.22,1052.1646734233193,40.3,0.579,0.0,1.13,4372.94968248158
1731072033.73,7.68,0.571,0.0,1.34,3674.1611735197466,20.5,0.444,0.0,1.24,4207.646027174815,20.5,0.669,0.0,0.771,1052.2086544502467,39.7,0.801,0.0,1.43,4373.339819230802
1731072034.23,8.32,0.631,0.0,1.53,3674.067722021466,19.8,0.507,0.0,4.79,4207.822003127034,19.8,0.587,0.0,1.33,1052.2526360147535,40.3,0.701,0.0,0.785,4373.167900082104
1731072034.73,7.68,0.568,0.0,0.88,3673.974270595808,19.8,0.49,0.0,0.801,4207.997981225751,20.5,0.814,0.0,0.91,1052.296618116775,39.7,0.711,0.0,2.35,4373.301516644596
1731072035.23,8.32,0.397,0.0,0.948,3673.88081924278,20.5,0.572,0.0,1.14,4208.173961470699,19.8,0.821,0.0,0.798,1052.3406007562387,40.3,0.883,0.0,2.6,4373.128939216369
1731072035.73,7.69,0.548,0.0,1.05,3673.787367962386,19.8,0.5,0.0,1.34,4208.349943861608,19.8,0.721,0.0,1.31,1052.384583933079,39.7,0.944,0.0,3.53,4373.522924849772
1731072036.23,8.31,0.57,0.0,1.2,3673.693916754634,19.8,0.616,0.0,0.867,4208.525928398209,19.8,0.734,0.0,1.49,1052.428567647229,39.7,0.563,0.0,3.0,4373.430877472558
1731072036.73,7.68,0.664,0.0,0.747,3673.6004656195273,19.8,0.656,0.0,1.24,4208.701915080232,20.5,0.667,0.0,2.5,1052.472551898622,40.3,0.639,0.0,1.28,4373.420159860761
1731072037.23,8.32,0.62,0.0,1.43,3673.50701455707,20.5,0.604,0.0,1.45,4208.877903907405,19.8,0.638,0.0,1.09,1052.516536687193,40.3,0.535,0.0,0.899,4373.545734316136
1731072037.73,7.69,0.366,0.0,1.0,3673.413563567272,19.8,0.636,0.0,0.782,4209.053894879465,19.8,0.593,0.0,0.969,1052.560522012868,39.7,0.591,0.0,2.75,4373.87349483949
1731072038.23,8.31,0.581,0.0,5.45,3673.320112650135,19.8,0.756,0.0,1.2,4209.22988799614,19.8,0.576,0.0,0.999,1052.6045078755835,40.3,0.636,0.0,2.75,4373.669924014655
1731072038.73,7.69,0.602,0.0,0.946,3673.2266618056674,19.8,0.629,0.0,1.37,4209.405883257162,20.5,0.548,0.0,0.995,1052.6484942752727,39.7,0.687,0.0,0.795,4373.624271082993
1731072039.23,8.32,0.674,0.0,1.49,3673.133211033872,19.8,0.462,0.0,6.21,4209.581880662259,19.8,0.548,0.0,0.847,1052.692481211867,40.3,0.754,0.0,0.952,4373.631801773559
1731072039.73,7.68,0.636,0.0,0.778,3673.039760334756,20.5,0.456,0.0,0.774,4209.757880211164,19.9,0.693,0.0,1.35,1052.7364686853034,39.7,0.749,0.0,1.37,4373.485840354374
1731072040.23,7.68,0.348,0.0,1.21,3672.946309708324,19.9,0.484,0.0,1.49,4209.933881903609,19.8,0.917,0.0,1.7,1052.7804566955076,39.7,0.556,0.0,0.894,4373.937773269322
1731072040.73,8.31,0.594,0.0,1.09,3672.852859154584,19.8,0.577,0.0,1.75,4210.109885739326,20.5,0.657,0.0,1.07,1052.8244452424155,40.3,0.302,0.0,5.91,4374.076669915246
1731072041.23,7.69,0.42,0.0,0.888,3672.7594086735394,19.8,0.533,0.0,0.884,4210.285891718044,19.8,0.728,0.0,1.2,1052.8684343259602,40.3,0.233,0.0,0.875,4374.089113011386
1731072041.73,8.31,0.88,0.0,0.869,3672.665958265195,20.5,0.601,0.0,1.43,4210.461899839494,19.8,0.75,0.0,1.07,1052.912423946074,39.7,0.37,0.0,2.992,4373.927442752961
1731072042.23,8.32,0.911,0.0,1.22,3672.572507929557,19.8,0.653,0.0,1.59,4210.637910103407,19.8,0.875,0.0,1.73,1052.956414102693,39.7,0.317,0.0,5.11,4373.852648024524
1731072042.73,7.69,0.554,0.0,1.39,3672.479057666632,19.8,0.674,0.0,0.765,4210.813922509518,20.5,0.834,0.0,7.82,1053.0004047957443,40.3,0.392,0.0,0.989,4374.3532302556105
1731072043.23,8.31,0.702,0.0,2.21,3672.3856074764262,19.9,0.693,0.0,2.02,4210.989937057556,19.8,0.857,0.0,0.878,1053.0443960251628,40.3,0.532,0.0,0.879,4374.474979788419
1731072043.73,7.68,0.396,0.0,1.02,3672.2921573589433,20.5,0.66,0.0,1.89,4211.165953747252,19.8,1.035,0.0,5.54,1053.0883877908818,39.7,0.424,0.0,1.35,4374.677663473144
1731072044.23,8.32,0.801,0.0,1.2,3672.19870731419,19.8,0.683,0.0,2.82,4211.341972578338,19.8,1.065,0.0,0.93,1053.132380092834,39.7,0.417,0.016,1.52,4374.655812560897
1731072044.73,7.68,0.698,0.0,0.969,3672.105257342168,19.8,0.736,0.0,1.37,4211.517993550543,20.5,1.098,0.0,0.823,1053.1763729309553,39.7,0.402,0.0,0.775,4374.254652617368
1731072045.23,8.32,0.426,0.0,1.01,3672.0118074428897,20.5,0.842,0.0,1.05,4211.694016663603,19.8,1.06,0.0,1.16,1053.2203663051723,40.3,0.456,0.0,1.24,4374.503397200332
1731072045.73,7.68,0.738,0.0,1.61,3671.918357616357,19.8,0.838,0.0,0.825,4211.870041917248,19.8,0.811,0.0,1.24,1053.264360215421,39.7,0.412,0.0,1.22,4374.541852359034
1731072046.23,7.68,0.438,0.0,1.17,3671.8249078625754,19.8,0.823,0.0,1.19,4212.046069311209,19.8,0.68,0.0,0.834,1053.308354661634,40.3,0.507,0.0,0.762,4374.69241747519
1731072046.73,7.68,1.059,0.0,0.956,3671.731458181549,19.2,0.827,0.032,1.28,4212.222098845217,20.5,0.781,0.0,1.23,1053.3523496437444,39.7,0.499,0.0,1.18,4374.773572680167
1731072047.23,7.68,0.648,0.0,1.57,3671.638008573285,19.9,0.599,0.0,0.897,4212.398130519003,19.8,0.873,0.0,1.68,1053.3963451616885,39.7,0.621,0.016,6.51,4374.765533607948
1731072047.73,8.32,0.603,0.0,2.17,3671.54455903779,20.5,0.771,0.0,0.895,4212.574164332303,19.8,0.784,0.0,0.827,1053.440341215392,39.7,0.609,0.0,0.812,4374.887662566202
1731072048.23,7.68,0.639,0.0,0.804,3671.451109575068,19.8,0.417,0.0,0.867,4212.750200284845,19.8,0.818,0.0,1.21,1053.4843378047915,40.3,0.591,0.0,1.24,4375.055513899512
1731072048.73,8.32,0.504,0.0,4.83,3671.357660185126,19.8,0.454,0.0,1.94,4212.926238376363,20.5,0.95,0.0,6.49,1053.52833492982,39.7,0.532,0.0,1.41,4374.917914151717
1731072049.23,8.32,0.976,0.0,1.1,3671.264210867968,20.5,0.487,0.0,7.67,4213.102278606586,19.8,0.911,0.0,0.903,1053.57233259041,40.3,0.479,0.0,0.814,4375.567035300941
1731072049.73,7.68,0.638,0.0,0.812,3671.170761623599,19.8,0.444,0.0,1.14,4213.278320975247,19.9,0.875,0.0,1.23,1053.616330786498,39.7,0.484,0.0,1.35,4375.004005478362
1731072050.23,7.69,0.512,0.0,1.26,3671.077312452027,19.8,0.483,0.0,1.38,4213.45436548208,19.8,0.819,0.0,1.48,1053.66032951801,40.3,0.491,0.0,1.62,4375.340306739729
1731072050.73,8.32,0.388,0.0,1.36,3670.983863353256,19.8,0.441,0.0,1.08,4213.630412126816,20.5,0.865,0.0,0.94,1053.7043287848826,39.7,0.738,0.0,1.1,4375.292604168681
1731072051.23,7.67,0.516,0.0,0.801,3670.890414327293,20.4,0.523,0.0,1.3,4213.806460909187,19.8,0.959,0.0,0.962,1053.7483285870487,40.3,0.739,0.0,1.89,4375.385387352682
1731072051.73,8.32,1.098,0.0,1.18,3670.7969653741407,19.9,0.548,0.0,1.36,4213.982511828924,19.8,1.097,0.0,0.867,1053.7923289244409,39.7,0.697,0.0,5.14,4375.305848037415
1731072052.23,8.32,0.664,0.0,1.53,3670.703516493807,19.8,0.538,0.0,0.781,4214.158564885758,19.8,0.919,0.0,0.996,1053.836329796996,40.3,0.726,0.0,1.08,4375.474873018031
1731072052.73,7.68,0.524,0.0,0.683,3670.610067686296,19.8,0.419,0.0,1.15,4214.334620079426,20.5,1.016,0.0,0.86,1053.8803312046398,39.7,0.817,0.0,0.836,4375.413321709638
1731072053.23,7.68,0.501,0.0,1.3,3670.516618951616,20.5,0.394,0.0,1.4,4214.510677409657,19.8,1.291,0.0,1.25,1053.924333147309,39.7,0.489,0.0,1.1,4375.638619399009
1731072053.73,8.32,0.61,0.0,4.24,3670.42317028977,19.8,0.392,0.0,0.709,4214.686736876183,19.8,1.265,0.0,5.84,1053.9683356249363,39.7,0.59,0.016,1.22,4375.780941745425
1731072054.23,7.68,0.845,0.0,0.76,3670.329721700764,19.8,0.495,0.0,1.3,4214.862798478736,19.9,0.921,0.0,0.696,1054.012338637455,40.3,0.53,0.0,0.8,4375.701769953702
1731072054.73,8.3,0.731,0.0,1.58,3670.236273184602,19.9,0.561,0.0,6.44,4215.0388622170485,19.8,0.623,0.0,1.19,1054.0563421848012,39.7,0.725,0.0,1.27,4375.722193469417
1731072055.23,7.7,0.697,0.0,1.26,3670.142824741292,19.8,0.656,0.0,0.751,4215.214928090855,20.5,0.634,0.0,1.05,1054.1003462669014,40.3,0.586,0.0,1.63,4375.8911498246125
1731072055.73,8.31,0.434,0.0,0.843,3670.0493763708414,20.5,0.477,0.0,1.22,4215.390996099887,19.8,0.816,0.0,0.935,1054.144350883692,39.7,0.662,0.0,0.853,4376.082113617424
1731072056.23,7.69,0.64,0.0,1.85,3669.955928073252,19.8,0.505,0.0,1.38,4215.567066243877,19.8,0.789,0.0,0.931,1054.1883560351057,40.3,0.719,0.0,1.3,4375.951062290029
1731072056.73,8.32,0.607,0.0,1.58,3669.86247984853,19.8,0.566,0.0,0.826,4215.743138522556,20.5,0.759,0.0,0.886,1054.232361721076,39.7,0.868,0.0,1.6,4376.138889054645
1731072057.23,7.68,0.859,0.0,0.748,3669.769031696681,20.5,0.733,0.0,1.22,4215.919212935655,19.8,0.746,0.0,1.17,1054.2763679415386,39.7,0.973,0.016,7.34,4376.143836578412
1731072057.73,8.32,0.712,0.0,1.62,3669.675583617712,19.8,0.671,0.0,1.32,4216.095289482912,19.8,0.755,0.0,1.34,1054.320374696421,39.7,0.464,0.0,0.951,4376.755327726734
1731072058.23,7.67,0.392,0.0,4.87,3669.582135611629,19.8,0.712,0.0,0.827,4216.271368164056,19.8,0.577,0.0,0.836,1054.3643819856586,40.3,0.496,0.0,0.753,4376.18561768547
1731072058.73,8.32,0.581,0.0,0.837,3669.488687678435,19.8,0.728,0.0,1.25,4216.447448978821,19.8,0.774,0.0,1.14,1054.408389809185,39.7,0.596,0.0,0.791,4376.21935722128
1731072059.23,7.69,0.621,0.0,1.44,3669.395239818137,19.9,0.774,0.0,4.71,4216.623531926938,20.5,0.511,0.0,1.03,1054.4523981669336,40.3,0.544,0.0,1.66,4376.754212173752
1731072059.73,8.31,0.722,0.0,2.72,3669.30179203074,20.5,0.663,0.0,0.788,4216.79961700814,19.8,0.535,0.0,6.33,1054.4964070588398,38.4,0.684,0.032,1.84,4377.014968239089
1731072060.23,7.69,0.927,0.0,0.833,3669.20834431625,19.8,0.557,0.0,1.19,4216.975704222162,19.8,0.932,0.0,1.03,1054.5404164848312,40.3,0.64,0.0,0.746,4376.661056509616
1731072060.73,8.31,0.771,0.0,1.23,3669.114896674673,19.8,0.517,0.0,1.01,4217.151793568735,20.5,0.587,0.0,0.868,1054.5844264448438,39.7,0.755,0.0,1.4,4376.297896826282
1731072061.23,8.32,0.789,0.0,1.28,3669.021449106016,20.5,0.452,0.0,0.791,4217.327885047594,19.8,0.679,0.0,1.25,1054.6284369388106,40.3,0.844,0.0,1.32,4376.327545805014
1731072061.73,7.68,0.564,0.0,0.713,3668.92800161028,19.9,0.495,0.0,1.26,4217.503978658468,19.8,0.639,0.0,0.992,1054.6724479666648,39.1,0.227,0.0,2.48,4377.075005062998
1731072062.23,8.32,0.765,0.0,1.21,3668.834554187473,19.8,0.483,0.0,1.03,4217.680074401091,19.8,0.889,0.0,0.748,1054.716459528343,40.9,0.256,0.0,1.86,4376.91680173333
1731072062.73,7.69,0.676,0.0,1.25,3668.741106837602,19.8,0.513,0.0,0.778,4217.856172275199,20.5,0.736,0.0,1.21,1054.7604716237718,39.7,0.435,0.0,1.52,4376.590056899511
1731072063.23,8.31,0.569,0.0,6.97,3668.647659560672,20.5,0.57,0.0,1.13,4218.032272280524,19.8,0.816,0.0,1.35,1054.8044842528875,40.3,0.481,0.0,0.788,4376.892073263862
1731072063.73,7.68,0.757,0.0,0.721,3668.554212356689,19.8,0.569,0.0,1.12,4218.208374416799,19.8,0.782,0.0,0.741,1054.8484974156236,39.7,0.384,0.0,1.22,4376.806408458059
1731072064.23,7.69,0.414,0.0,1.62,3668.460765225656,19.8,0.655,0.0,0.857,4218.384478683754,19.8,0.832,0.0,1.16,1054.8925111119129,40.3,0.315,0.0,1.26,4377.103566877285
1731072064.73,8.31,0.871,0.0,1.67,3668.367318167579,19.9,0.635,0.0,1.33,4218.560585081124,20.5,0.811,0.0,1.49,1054.936525341692,39.7,0.453,0.0,1.3,4377.138937498007
1731072065.23,7.69,0.766,0.0,0.681,3668.273871182466,20.5,0.623,0.0,0.739,4218.736693608645,19.8,0.927,0.0,2.12,1054.9805401048882,40.3,0.447,0.0,1.12,4377.5806360716615
1731072065.73,8.31,0.666,0.0,1.41,3668.180424270322,19.8,0.7,0.0,1.23,4218.912804266047,19.8,1.0,0.0,0.83,1055.024555401437,39.7,0.459,0.0,0.747,4377.715500428738
1731072066.23,8.32,0.862,0.0,1.76,3668.086977431152,19.8,0.801,0.0,1.51,4219.088917053065,19.8,1.157,0.0,1.21,1055.0685712312725,39.7,0.403,0.0,1.15,4377.592844596158
1731072066.73,7.68,0.55,0.0,0.816,3667.99353066496,19.8,0.753,0.0,0.873,4219.265031969431,19.9,0.966,0.0,1.3,1055.1125875943276,40.3,0.387,0.0,1.56,4377.433810239631
1731072067.23,8.32,1.011,0.0,1.38,3667.9000839717537,20.5,0.818,0.0,1.0,4219.441149014878,20.5,1.009,0.0,0.8,1055.1566044905385,40.3,0.434,0.0,0.814,4377.467414260881
1731072067.73,7.68,0.699,0.0,1.82,3667.806637351537,19.8,0.84,0.0,1.17,4219.617268189141,19.8,0.848,0.0,1.03,1055.2006219198329,39.7,0.494,0.0,5.17,4377.877829031083
1731072068.23,8.32,0.565,0.0,3.84,3667.7131908043193,19.8,0.974,0.0,0.744,4219.793389491955,19.9,0.644,0.0,1.06,1055.244639882146,40.3,0.55,0.0,0.96,4377.758865291531
1731072068.73,7.68,0.849,0.0,1.7,3667.6197443301016,19.8,0.584,0.0,1.26,4219.96951292305,19.8,0.71,0.0,0.828,1055.2886583774125,39.7,0.671,0.0,0.828,4377.658067088071
1731072069.23,8.32,0.538,0.0,0.9,3667.526297928892,19.8,0.368,0.0,1.63,4220.145638482161,20.5,0.723,0.0,1.19,1055.3326774055645,40.3,0.643,0.0,1.53,4377.390456237207
1731072069.73,7.68,0.983,0.0,1.21,3667.4328516006935,20.5,0.389,0.0,2.54,4220.32176616902,19.8,0.995,0.0,1.2,1055.3766969665394,39.7,0.636,0.0,1.53,4377.83649369379
1731072070.23,7.69,0.693,0.0,1.62,3667.339405345515,19.8,0.512,0.0,1.07,4220.497895983363,19.8,1.134,0.0,0.787,1055.4207170602638,39.7,0.524,0.0,0.913,4378.341409511261
1731072070.73,8.31,0.742,0.0,0.81,3667.2459591633615,19.8,1.052,0.0,0.964,4220.674027924923,20.5,0.997,0.0,5.26,1055.4647376866742,40.3,0.796,0.0,1.1,4378.132305730861
1731072071.23,7.69,0.45,0.0,1.12,3667.152513054237,19.8,0.451,0.031,0.796,4220.850161993435,19.8,0.847,0.0,1.07,1055.508758845704,39.7,0.497,0.0,1.85,4378.056860914399
1731072071.73,8.31,0.578,0.0,1.28,3667.0590670181473,19.8,0.604,0.0,1.11,4221.02629818863,19.8,0.803,0.0,0.718,1055.5527805372867,40.3,0.759,0.0,1.3,4377.846194409898
1731072072.23,8.32,1.067,0.0,0.801,3666.965621055097,19.9,0.492,0.0,1.29,4221.202436510241,19.8,0.927,0.0,1.15,1055.5968027613587,40.3,0.546,0.0,1.86,4378.23717048026
1731072072.73,7.68,0.686,0.0,1.09,3666.872175165096,19.8,0.507,0.0,0.795,4221.378576958005,20.5,0.893,0.0,1.4,1055.640825517847,39.7,0.572,0.0,1.37,4378.1676123974285
1731072073.23,7.68,0.622,0.0,0.96,3666.778729348145,19.8,0.462,0.0,1.3,4221.554719531656,19.8,0.907,0.0,0.821,1055.6848488066885,40.4,0.668,0.0,0.875,4378.310620760022
1731072073.73,8.31,0.338,0.0,0.882,3666.6852836042535,20.5,0.327,0.0,0.864,4221.730864230926,19.8,1.038,0.0,1.15,1055.7288726278157,39.7,0.726,0.0,1.14,4378.61173796666
1731072074.23,8.32,0.488,0.0,5.88,3666.591837933424,19.8,0.426,0.0,1.78,4221.90701105555,19.8,1.091,0.0,0.928,1055.772896981163,40.3,0.831,0.0,1.32,4378.189335642723
1731072074.73,7.68,0.938,0.0,0.981,3666.498392335662,19.8,0.443,0.0,0.987,4222.083160005259,19.8,1.309,0.0,1.36,1055.8169218666667,39.7,0.514,0.0,0.725,4378.478890388854
1731072075.23,7.68,0.794,0.0,0.814,3666.404946810976,20.5,0.615,0.0,0.762,4222.259311079792,20.5,1.212,0.0,2.08,1055.8609472842536,40.3,0.496,0.0,1.08,4378.3748628971125
1731072075.73,8.32,0.853,0.0,1.14,3666.3115013593697,19.8,0.672,0.0,4.79,4222.43546427888,19.8,0.869,0.0,1.09,1055.9049732338606,39.0,0.901,0.016,1.1,4378.94641663672
1731072076.23,7.69,0.494,0.0,1.14,3666.2180559808494,19.8,0.466,0.0,1.19,4222.6116196022585,19.8,0.655,0.0,1.75,1055.9489997154212,39.7,0.668,0.0,0.869,4378.690603967082
1731072076.73,8.32,0.618,0.0,0.87,3666.12461067542,19.8,0.462,0.0,0.81,4222.78777704966,19.8,0.678,0.0,0.892,1055.9930267288687,40.3,0.651,0.0,1.17,4378.713302338985
1731072077.23,7.67,0.839,0.0,0.981,3666.031165443087,19.8,0.608,0.0,1.14,4222.963936620818,20.5,0.71,0.0,0.904,1056.0370542741398,40.3,0.693,0.0,4.6,4378.80027916826
1731072077.73,8.32,0.915,0.0,0.955,3665.937720283856,20.5,0.69,0.0,1.4,4223.14009831547,19.8,0.606,0.0,0.878,1056.0810823511615,39.7,0.794,0.0,0.786,4378.964173359575
1731072078.23,8.32,0.708,0.0,1.13,3665.844275197734,19.8,0.554,0.0,0.873,4223.316262133349,19.9,0.795,0.0,0.857,1056.125110959871,40.3,0.891,0.0,2.75,4378.846633661343
1731072078.73,7.68,0.439,0.0,2.29,3665.7508301847256,19.8,0.608,0.0,3.01,4223.492428074189,20.5,0.788,0.0,1.18,1056.1691401002013,39.7,0.705,0.0,2.49,4378.904122904581
1731072079.23,8.32,0.673,0.0,0.886,3665.657385244836,20.5,0.613,0.0,3.33,4223.668596137723,19.9,0.931,0.0,1.25,1056.213169772086,40.3,0.683,0.0,2.19,4379.466336915146
1731072079.73,7.68,0.861,0.0,1.34,3665.563940378069,19.8,0.711,0.0,0.794,4223.844766323686,19.8,0.79,0.0,0.836,1056.2571999754618,39.7,0.652,0.0,1.08,4379.170220432546
1731072080.23,8.32,0.782,0.0,6.29,3665.4704955844336,19.8,0.773,0.0,1.38,4224.020938631814,19.8,0.532,0.0,1.08,1056.301230710256,40.3,0.604,0.0,1.15,4379.271524817508
1731072080.73,7.68,0.686,0.0,0.862,3665.377050863936,19.8,0.7,0.0,6.62,4224.197113061842,20.5,0.519,0.0,1.08,1056.345261976405,39.7,0.613,0.0,0.802,4379.212815400557
1731072081.23,7.68,0.416,0.0,1.01,3665.283606216578,20.5,0.594,0.0,0.777,4224.373289613503,19.8,0.531,0.0,0.802,1056.389293773843,40.3,0.665,0.0,1.11,4379.384387288992
1731072081.73,8.32,0.672,0.0,1.36,3665.190161642368,19.8,0.691,0.0,1.13,4224.549468286531,19.8,0.66,0.0,1.39,1056.4333261025029,39.7,0.714,0.0,1.03,4379.333110631059
1731072082.23,8.32,0.629,0.0,0.891,3665.096717141308,19.8,0.521,0.0,1.21,4224.7256490806585,19.8,0.94,0.0,4.47,1056.477358962322,40.3,0.9,0.0,5.86,4379.189560211558
1731072082.73,7.68,0.723,0.0,0.918,3665.003272713409,19.8,0.523,0.0,0.733,4224.901831995626,20.5,0.656,0.0,0.863,1056.5213923532272,39.7,0.865,0.0,1.11,4379.712677721404
1731072083.23,7.69,0.751,0.0,0.937,3664.909828358673,19.9,0.535,0.0,1.19,4225.078017031165,19.8,0.681,0.0,1.27,1056.565426275155,39.7,0.223,0.0,1.5,4379.659146793853
1731072083.73,8.31,0.445,0.0,0.883,3664.816384077107,20.5,0.522,0.0,1.15,4225.25420418701,19.8,0.873,0.0,1.23,1056.6094607280395,40.3,0.259,0.0,0.774,4379.774667114435
1731072084.23,8.32,0.765,0.0,1.15,3664.722939868716,19.8,0.716,0.0,0.915,4225.430393462896,19.8,0.881,0.0,0.835,1056.6534957118145,40.3,0.329,0.0,3.63,4380.090380051481
1731072084.73,7.68,0.595,0.0,7.65,3664.629495733504,19.8,0.599,0.0,2.14,4225.606584858556,19.9,0.848,0.0,1.35,1056.697531226416,39.7,0.265,0.0,3.72,4379.721736180971
1731072085.23,7.69,1.245,0.0,0.913,3664.53605167148,19.9,0.817,0.0,7.87,4225.782778373729,20.5,0.756,0.0,1.75,1056.7415672717725,40.3,0.332,0.0,0.728,4379.67455937038
1731072085.73,8.31,0.931,0.0,1.43,3664.442607682647,20.5,0.704,0.0,0.93,4225.958974008148,19.8,0.921,0.0,0.8,1056.7856038478192,39.7,0.383,0.0,1.03,4380.086680227148
1731072086.23,8.32,0.578,0.0,1.7,3664.3491637670127,19.2,0.924,0.032,1.12,4226.135171761548,19.8,1.121,0.0,1.17,1056.8296409544912,40.3,0.471,0.0,1.28,4380.074912733799
1731072086.73,7.68,0.857,0.0,0.794,3664.2557199245807,19.8,0.841,0.0,0.791,4226.311371633663,20.5,1.103,0.0,2.48,1056.8736785917215,39.7,0.721,0.0,2.61,4380.0206501204
1731072087.23,8.32,0.509,0.0,1.24,3664.1622761553554,20.5,0.834,0.0,2.16,4226.487573624226,19.8,1.006,0.0,6.14,1056.917716759447,39.7,0.49,0.0,1.08,4379.947148572552
1731072087.73,7.68,0.864,0.0,0.938,3664.0688324593466,19.8,0.729,0.0,1.98,4226.663777732976,19.8,1.106,0.0,1.17,1056.9617554575952,40.3,0.443,0.0,0.794,4379.967047535208
1731072088.23,7.68,0.609,0.0,0.778,3663.9753888365567,19.9,0.812,0.0,1.22,4226.839983959649,19.8,0.83,0.0,0.972,1057.005794686103,40.3,0.56,0.0,1.15,4380.504124390738
1731072088.73,8.33,0.535,0.0,1.16,3663.881945286994,19.8,0.815,0.0,0.974,4227.016192303977,19.8,0.672,0.0,1.04,1057.0498344449038,39.7,0.534,0.0,1.3,4380.666607201087
1731072089.23,8.31,0.754,0.0,1.26,3663.788501810661,19.9,0.903,0.0,1.09,4227.192402765695,20.5,0.752,0.0,1.11,1057.0938747339317,40.3,0.449,0.0,1.16,4380.602459924771
1731072089.73,7.69,0.479,0.0,5.95,3663.695058407564,20.5,0.913,0.0,1.3,4227.368615344538,19.8,0.708,0.0,0.949,1057.137915553123,39.7,0.661,0.0,1.07,4380.658950264468
1731072090.23,7.67,1.112,0.0,0.875,3663.601615077708,19.8,0.617,0.0,1.1,4227.544830040244,19.8,0.882,0.0,1.05,1057.1819569024065,40.3,0.67,0.0,0.82,4380.8968866952255
1731072090.73,8.32,0.926,0.0,2.23,3663.508171821103,19.8,0.491,0.0,2.16,4227.721046852547,20.5,1.018,0.0,0.772,1057.2259987817174,39.7,0.875,0.0,1.45,4380.921811862191
1731072091.23,8.32,0.628,0.0,2.67,3663.414728637751,19.9,0.565,0.0,1.12,4227.897265781184,19.8,1.056,0.0,1.08,1057.2700411909905,39.7,0.801,0.016,1.15,4380.7589140788
1731072091.73,7.68,0.812,0.0,0.815,3663.321285527657,20.5,0.457,0.0,0.856,4228.073486825886,19.8,0.952,0.0,1.31,1057.3140841301592,39.7,0.471,0.0,0.893,4380.806620789226
1731072092.23,7.69,0.597,0.0,1.25,3663.227842490827,19.8,0.455,0.0,1.35,4228.24970998639,19.8,0.852,0.0,2.59,1057.3581275991603,40.3,0.461,0.0,1.24,4380.786439771333
1731072092.73,8.31,1.107,0.0,1.45,3663.1343995272673,19.8,0.485,0.0,1.21,4228.425935262434,19.9,0.992,0.0,1.06,1057.402171597922,39.7,0.61,0.0,1.47,4381.08515162915
1731072093.23,7.68,0.749,0.0,0.885,3663.040956636986,20.5,0.559,0.0,0.77,4228.602162653753,20.5,0.803,0.0,1.13,1057.4462161263805,40.3,0.674,0.0,0.821,4381.127407717856
1731072093.73,8.32,0.596,0.0,1.23,3662.947513819984,19.8,0.463,0.0,1.09,4228.778392160081,19.9,0.883,0.0,1.04,1057.49026118447,39.7,0.632,0.0,5.0,4380.846577266261
1731072094.23,8.32,0.551,0.0,1.19,3662.85407107627,19.8,0.462,0.0,1.08,4228.954623781155,19.8,0.945,0.0,0.821,1057.5343067721242,40.3,0.721,0.0,1.42,4381.242027169082
1731072094.73,7.68,0.578,0.0,2.3,3662.760628405847,19.8,0.369,0.0,0.801,4229.130857516707,20.5,0.912,0.0,1.14,1057.57835288928,39.7,0.732,0.0,0.812,4381.104685284241
