Time,Bitrate,Jitter,Datagrams,Delay,F1_X,F1_Y,F1_Z,F2_X,F2_Y,F2_Z,Distance
1731068776.81,19.8,0.501,0.0,0.771,7201.3,9200.8,0.0,6700.8,9801.2,0.0,781.6523587887405
1731068777.31,19.9,0.538,0.0,0.979,7201.4,9200.9,0.0,6700.9,9801.35,0.0,781.6907652646287
1731068777.81,19.9,0.626,0.0,1.19,7201.5,9201.0,0.0,6701.0,9801.5,0.0,781.7291730516395
1731068778.31,20.5,0.508,0.0,0.859,7201.6,9201.1,0.0,6701.1,9801.65,0.0,781.7675821495792
1731068778.81,19.8,0.565,0.0,1.06,7201.7,9201.2,0.0,6701.2,9801.8,0.0,781.805992558255
1731068779.31,19.8,0.708,0.0,0.822,7201.8,9201.3,0.0,6701.3,9801.95,0.0,781.8444042774762
1731068779.81,20.5,0.699,0.0,0.953,7201.9,9201.4,0.0,6701.4,9802.1,0.0,781.8828173070443
1731068780.31,19.8,0.738,0.0,1.48,7202.0,9201.5,0.0,6701.5,9802.25,0.0,781.9212316467689
1731068780.81,19.8,0.688,0.0,0.775,7202.1,9201.6,0.0,6701.6,9802.4,0.0,781.9596472964569
1731068781.31,19.8,0.685,0.0,0.935,7202.2,9201.7,0.0,6701.7,9802.55,0.0,781.9980642559151
1731068781.81,19.8,0.764,0.0,2.97,7202.3,9201.8,0.0,6701.8,9802.7,0.0,782.0364825249534
1731068782.31,20.5,0.455,0.0,0.848,7202.4,9201.9,0.0,6701.9,9802.85,0.0,782.0749021033732
1731068782.81,19.8,0.516,0.0,1.07,7202.5,9202.0,0.0,6702.0,9803.0,0.0,782.1133229909844
1731068783.31,19.8,0.616,0.0,1.38,7202.6,9202.1,0.0,6702.1,9803.15,0.0,782.1517451875941
1731068783.81,20.5,0.51,0.0,0.747,7202.7,9202.2,0.0,6702.2,9803.3,0.0,782.1901686930092
1731068784.31,19.8,0.556,0.0,1.22,7202.8,9202.3,0.0,6702.3,9803.45,0.0,782.2285935070398
1731068784.81,19.9,0.622,0.0,1.41,7202.9,9202.4,0.0,6702.4,9803.6,0.0,782.2670196294874
1731068785.31,19.8,0.613,0.0,0.977,7203.0,9202.5,0.0,6702.5,9803.75,0.0,782.305447060162
1731068785.81,20.5,0.915,0.0,0.84,7203.1,9202.6,0.0,6702.6,9803.9,0.0,782.3438757988708
1731068786.31,19.8,0.816,0.0,1.75,7203.2,9202.7,0.0,6702.7,9804.05,0.0,782.3823058454212
1731068786.81,19.8,0.747,0.0,0.818,7203.3,9202.8,0.0,6702.8,9804.2,0.0,782.4207371996232
1731068787.31,19.9,0.752,0.0,0.963,7203.4,9202.9,0.0,6702.9,9804.35,0.0,782.4591698612784
1731068787.81,20.5,0.718,0.0,1.07,7203.5,9203.0,0.0,6703.0,9804.5,0.0,782.497603830197
1731068788.31,19.8,1.121,0.0,8.21,7203.6,9203.1,0.0,6703.1,9804.65,0.0,782.5360391061865
1731068788.81,19.8,0.876,0.0,1.19,7203.7,9203.2,0.0,6703.2,9804.8,0.0,782.5744756890542
1731068789.31,19.8,0.896,0.0,1.17,7203.8,9203.3,0.0,6703.3,9804.95,0.0,782.6129135786106
1731068789.81,19.8,0.643,0.0,0.85,7203.9,9203.4,0.0,6703.4,9805.1,0.0,782.6513527746572
1731068790.31,20.5,0.569,0.0,1.02,7204.0,9203.5,0.0,6703.5,9805.25,0.0,782.6897932770045
1731068790.81,19.8,0.338,0.0,1.12,7204.1,9203.6,0.0,6703.6,9805.4,0.0,782.7282350854599
1731068791.31,19.8,0.341,0.0,1.3,7204.2,9203.7,0.0,6703.7,9805.55,0.0,782.7666781998313
1731068791.81,20.5,0.382,0.0,0.859,7204.3,9203.8,0.0,6703.8,9805.7,0.0,782.8051226199287
1731068792.31,19.8,0.373,0.0,1.04,7204.4,9203.9,0.0,6703.9,9805.85,0.0,782.8435683455546
1731068792.81,19.8,0.551,0.0,1.26,7204.5,9204.0,0.0,6704.0,9806.0,0.0,782.8820153765189
1731068793.31,19.8,0.384,0.0,1.84,7204.6,9204.1,0.0,6704.1,9806.15,0.0,782.9204637126297
1731068793.81,20.5,0.665,0.0,0.851,7204.7,9204.2,0.0,6704.2,9806.3,0.0,782.9589133536946
1731068794.31,19.8,0.436,0.0,1.69,7204.8,9204.3,0.0,6704.3,9806.45,0.0,782.9973642995241
1731068794.81,19.8,0.427,0.0,0.881,7204.9,9204.4,0.0,6704.4,9806.6,0.0,783.0358165499206
1731068795.31,19.8,0.551,0.0,0.881,7205.0,9204.5,0.0,6704.5,9806.75,0.0,783.0742701046945
1731068795.81,20.5,0.711,0.0,0.97,7205.1,9204.6,0.0,6704.6,9806.9,0.0,783.1127249636537
1731068796.31,19.9,0.442,0.0,1.44,7205.2,9204.7,0.0,6704.7,9807.05,0.0,783.1511811266062
1731068796.81,19.8,0.454,0.0,0.812,7205.3,9204.8,0.0,6704.8,9807.2,0.0,783.1896385933625
1731068797.31,19.9,0.441,0.0,1.05,7205.4,9204.9,0.0,6704.9,9807.35,0.0,783.2280973637252
1731068797.81,20.5,0.476,0.0,1.43,7205.5,9205.0,0.0,6705.0,9807.5,0.0,783.2665574375048
1731068798.31,19.9,0.989,0.0,0.886,7205.6,9205.1,0.0,6705.1,9807.65,0.0,783.3050188145095
1731068798.81,19.8,0.534,0.0,1.03,7205.7,9205.2,0.0,6705.2,9807.8,0.0,783.3434814945474
1731068799.31,19.9,0.533,0.0,1.08,7205.8,9205.3,0.0,6705.3,9807.95,0.0,783.3819454774292
1731068799.81,20.5,0.664,0.0,0.881,7205.9,9205.4,0.0,6705.4,9808.1,0.0,783.4204107629573
1731068800.31,19.8,0.635,0.0,4.966,7206.0,9205.5,0.0,6705.5,9808.25,0.0,783.458877350943
1731068800.81,19.8,0.558,0.0,9.05,7206.1,9205.6,0.0,6705.6,9808.4,0.0,783.4973452411942
1731068801.31,19.9,0.557,0.0,6.855,7206.2,9205.7,0.0,6705.7,9808.55,0.0,783.5358144335191
1731068801.81,20.5,0.704,0.0,4.66,7206.3,9205.8,0.0,6705.8,9808.7,0.0,783.574284927729
1731068802.31,19.8,0.971,0.0,0.964,7206.4,9205.9,0.0,6705.9,9808.85,0.0,783.6127567236261
1731068802.81,19.9,0.595,0.0,0.883,7206.5,9206.0,0.0,6706.0,9809.0,0.0,783.6512298210218
1731068803.31,19.8,0.494,0.0,0.68,7206.6,9206.1,0.0,6706.1,9809.15,0.0,783.6897042197244
1731068803.81,20.5,0.503,0.0,1.1,7206.7,9206.2,0.0,6706.2,9809.3,0.0,783.7281799195422
1731068804.31,19.8,0.623,0.0,1.68,7206.8,9206.3,0.0,6706.3,9809.45,0.0,783.7666569202863
1731068804.81,19.8,0.723,0.0,0.854,7206.9,9206.4,0.0,6706.4,9809.6,0.0,783.8051352217597
1731068805.31,19.9,0.672,0.0,0.83,7207.0,9206.5,0.0,6706.5,9809.75,0.0,783.8436148237734
1731068805.81,20.5,0.528,0.0,0.78,7207.1,9206.6,0.0,6706.6,9809.9,0.0,783.8820957261361
1731068806.31,19.8,0.571,0.0,1.07,7207.2,9206.7,0.0,6706.7,9810.05,0.0,783.9205779286561
1731068806.81,19.9,0.586,0.0,1.09,7207.3,9206.8,0.0,6706.8,9810.2,0.0,783.959061431145
1731068807.31,19.8,0.715,0.0,1.01,7207.4,9206.9,0.0,6706.9,9810.35,0.0,783.9975462334056
1731068807.81,20.5,0.654,0.0,1.36,7207.5,9207.0,0.0,6707.0,9810.5,0.0,784.0360323352493
1731068808.31,19.8,0.704,0.0,0.793,7207.6,9207.1,0.0,6707.1,9810.65,0.0,784.0745197364847
1731068808.81,19.8,0.781,0.0,1.33,7207.7,9207.2,0.0,6707.2,9810.8,0.0,784.1130084369205
1731068809.31,19.8,0.926,0.0,1.77,7207.8,9207.3,0.0,6707.3,9810.95,0.0,784.1514984363683
1731068809.81,20.5,0.855,0.0,0.894,7207.9,9207.4,0.0,6707.4,9811.1,0.0,784.1899897346311
1731068810.31,19.8,0.782,0.0,0.801,7208.0,9207.5,0.0,6707.5,9811.25,0.0,784.2284823315206
1731068810.81,19.8,0.844,0.0,1.2,7208.1,9207.6,0.0,6707.6,9811.4,0.0,784.2669762268453
1731068811.31,19.9,0.632,0.0,1.7,7208.2,9207.7,0.0,6707.7,9811.55,0.0,784.3054714204143
1731068811.81,19.8,0.44,0.0,1.3,7208.3,9207.8,0.0,6707.8,9811.7,0.0,784.3439679120391
1731068812.31,20.5,0.406,0.0,0.96,7208.4,9207.9,0.0,6707.9,9811.85,0.0,784.382465701523
1731068812.81,19.8,0.336,0.0,0.837,7208.5,9208.0,0.0,6708.0,9812.0,0.0,784.4209647886778
1731068813.31,19.8,0.393,0.0,1.25,7208.6,9208.1,0.0,6708.1,9812.15,0.0,784.4594651733123
1731068813.81,20.5,0.302,0.0,1.15,7208.7,9208.2,0.0,6708.2,9812.3,0.0,784.4979668552355
1731068814.31,19.8,0.484,0.0,0.848,7208.8,9208.3,0.0,6708.3,9812.45,0.0,784.5364698342594
1731068814.81,19.9,0.411,0.0,0.699,7208.9,9208.4,0.0,6708.4,9812.6,0.0,784.5749741101871
1731068815.31,19.8,0.359,0.0,1.03,7209.0,9208.5,0.0,6708.5,9812.75,0.0,784.6134796828309
1731068815.81,20.5,0.431,0.0,4.52,7209.1,9208.6,0.0,6708.6,9812.9,0.0,784.6519865519994
1731068816.31,19.8,0.441,0.0,1.08,7209.2,9208.7,0.0,6708.7,9813.05,0.0,784.6904947175021
1731068816.81,19.8,0.365,0.0,1.19,7209.3,9208.8,0.0,6708.8,9813.2,0.0,784.7290041791508
1731068817.31,19.8,0.609,0.0,0.855,7209.4,9208.9,0.0,6708.9,9813.35,0.0,784.7675149367492
1731068817.81,20.5,0.516,0.0,0.962,7209.5,9209.0,0.0,6709.0,9813.5,0.0,784.8060269901092
1731068818.31,19.8,0.411,0.0,1.41,7209.6,9209.1,0.0,6709.1,9813.65,0.0,784.8445403390401
1731068818.81,19.9,0.476,0.0,0.821,7209.7,9209.2,0.0,6709.2,9813.8,0.0,784.8830549833511
1731068819.31,19.8,0.569,0.0,0.82,7209.8,9209.3,0.0,6709.3,9813.95,0.0,784.9215709228545
1731068819.81,20.5,0.915,0.0,1.03,7209.9,9209.4,0.0,6709.4,9814.1,0.0,784.960088157354
1731068820.31,19.8,0.865,0.0,0.834,7210.0,9209.5,0.0,6709.5,9814.25,0.0,784.9986066866616
1731068820.81,19.8,0.627,0.0,0.915,7210.1,9209.6,0.0,6709.6,9814.4,0.0,785.0371265105869
1731068821.31,19.9,0.68,0.0,1.06,7210.2,9209.7,0.0,6709.7,9814.55,0.0,785.0756476289391
1731068821.81,20.5,0.6,0.0,8.04,7210.3,9209.8,0.0,6709.8,9814.7,0.0,785.1141700415308
1731068822.31,19.8,0.549,0.0,1.27,7210.4,9209.9,0.0,6709.9,9814.85,0.0,785.1526937481657
1731068822.81,19.8,0.689,0.0,0.905,7210.5,9210.0,0.0,6710.0,9815.0,0.0,785.1912187486562
1731068823.31,19.8,0.865,0.0,1.15,7210.6,9210.1,0.0,6710.1,9815.15,0.0,785.2297450428117
1731068823.81,19.9,0.589,0.0,1.4,7210.7,9210.2,0.0,6710.2,9815.3,0.0,785.2682726304421
1731068824.31,20.5,0.58,0.0,1.0,7210.8,9210.3,0.0,6710.3,9815.45,0.0,785.3068015113595
1731068824.81,19.8,0.454,0.0,0.851,7210.9,9210.4,0.0,6710.4,9815.6,0.0,785.3453316853681
1731068825.31,19.9,0.538,0.0,0.941,7211.0,9210.5,0.0,6710.5,9815.75,0.0,785.3838631522805
1731068825.81,20.5,0.484,0.0,1.1,7211.1,9210.6,0.0,6710.6,9815.9,0.0,785.4223959119062
1731068826.31,19.9,0.463,0.0,0.892,7211.2,9210.7,0.0,6710.7,9816.05,0.0,785.460929964055
1731068826.81,19.8,0.576,0.0,0.861,7211.3,9210.8,0.0,6710.8,9816.2,0.0,785.4994653085397
1731068827.31,19.8,0.546,0.0,1.03,7211.4,9210.9,0.0,6710.9,9816.35,0.0,785.5380019451642
1731068827.81,20.5,0.642,0.0,1.41,7211.5,9211.0,0.0,6711.0,9816.5,0.0,785.5765398737414
1731068828.31,19.9,0.755,0.0,2.6,7211.6,9211.1,0.0,6711.1,9816.65,0.0,785.6150790940809
1731068828.81,19.8,0.747,0.0,0.873,7211.7,9211.2,0.0,6711.2,9816.8,0.0,785.653619605993
1731068829.31,19.8,0.731,0.0,0.805,7211.8,9211.3,0.0,6711.3,9816.95,0.0,785.69216140929
1731068829.81,20.5,0.812,0.0,0.737,7211.9,9211.4,0.0,6711.4,9817.1,0.0,785.7307045037765
1731068830.31,19.8,0.648,0.0,1.19,7212.0,9211.5,0.0,6711.5,9817.25,0.0,785.7692488892652
1731068830.81,19.8,0.761,0.0,1.01,7212.1,9211.6,0.0,6711.6,9817.4,0.0,785.8077945655663
1731068831.31,19.8,0.869,0.0,0.865,7212.2,9211.7,0.0,6711.7,9817.55,0.0,785.8463415324896
1731068831.81,20.5,0.77,0.0,1.54,7212.3,9211.8,0.0,6711.8,9817.7,0.0,785.8848897898481
1731068832.31,19.8,0.991,0.0,1.95,7212.4,9211.9,0.0,6711.9,9817.85,0.0,785.9234393374464
1731068832.81,19.8,0.631,0.0,0.841,7212.5,9212.0,0.0,6712.0,9818.0,0.0,785.9619901750974
1731068833.31,19.9,0.348,0.0,1.46,7212.6,9212.1,0.0,6712.1,9818.15,0.0,786.0005423026113
1731068833.81,20.5,0.464,0.0,1.26,7212.7,9212.2,0.0,6712.2,9818.3,0.0,786.0390957197983
1731068834.31,19.8,0.505,0.0,0.901,7212.8,9212.3,0.0,6712.3,9818.45,0.0,786.0776504264713
1731068834.81,19.8,0.347,0.0,5.24,7212.9,9212.4,0.0,6712.4,9818.6,0.0,786.1162064224353
1731068835.31,19.8,0.362,0.0,1.34,7213.0,9212.5,0.0,6712.5,9818.75,0.0,786.1547637075031
1731068835.81,20.5,0.477,0.0,0.776,7213.1,9212.6,0.0,6712.6,9818.9,0.0,786.1933222814852
1731068836.31,19.8,0.412,0.0,1.04,7213.2,9212.7,0.0,6712.7,9819.05,0.0,786.2318821441918
1731068836.81,19.8,0.418,0.0,1.49,7213.3,9212.8,0.0,6712.8,9819.2,0.0,786.2704432954363
1731068837.31,19.8,0.6,0.0,0.805,7213.4,9212.9,0.0,6712.9,9819.35,0.0,786.3090057350233
1731068837.81,20.5,0.411,0.0,0.804,7213.5,9213.0,0.0,6713.0,9819.5,0.0,786.3475694627663
1731068838.31,19.8,0.454,0.0,3.66,7213.6,9213.1,0.0,6713.1,9819.65,0.0,786.3861344784756
1731068838.81,19.8,0.463,0.0,3.67,7213.7,9213.2,0.0,6713.2,9819.8,0.0,786.4247007819619
1731068839.31,19.8,0.449,0.0,3.33,7213.8,9213.3,0.0,6713.3,9819.95,0.0,786.4632683730383
1731068839.81,19.8,0.755,0.0,3.35,7213.9,9213.4,0.0,6713.4,9820.1,0.0,786.5018372515101
1731068840.31,20.5,0.601,0.0,0.886,7214.0,9213.5,0.0,6713.5,9820.25,0.0,786.5404074171905
