Time,Delay
1731068772.165,1.12
1731068772.66,0.811
1731068773.182,4.77
1731068773.679,1.22
1731068774.18,0.863
1731068774.681,0.945
1731068775.182,0.846
1731068775.707,1.31
1731068776.208,1.72
1731068776.71,0.989
1731068777.21,0.789
1731068777.722,0.732
1731068778.235,1.44
1731068778.736,1.12
1731068779.238,2.72
1731068779.74,3.43
1731068780.238,0.967
1731068780.738,0.803
1731068781.243,1.09
1731068781.743,1.49
1731068782.244,0.796
1731068782.746,0.878
1731068783.258,0.82
1731068783.77,0.71
1731068784.283,1.08
1731068784.784,1.04
1731068785.284,0.841
1731068786.299,1.22
1731068786.802,3.84
1731068787.301,0.845
1731068787.802,1.05
1731068788.304,1.09
1731068788.804,0.851
1731068789.306,0.833
1731068789.818,0.905
1731068790.33,1.05
1731068790.832,1.43
1731068791.332,0.826
1731068791.834,1.0
1731068792.335,1.33
1731068792.843,7.48
1731068793.337,0.969
1731068793.838,0.753
1731068794.363,1.07
1731068794.864,1.89
1731068795.365,1.35
1731068795.865,1.32
1731068796.365,0.886
1731068796.89,0.836
1731068797.402,1.01
1731068797.906,4.14
1731068798.406,2.38
1731068798.907,2.95
1731068799.406,0.752
1731068799.931,0.942
1731068800.432,1.12
1731068800.933,2.28
1731068801.433,0.886
1731068801.947,1.02
1731068802.447,1.09
1731068802.947,0.902
1731068803.451,0.963
1731068803.951,1.08
1731068804.452,0.889
1731068804.952,0.915
1731068805.467,0.958
1731068805.968,1.33
1731068806.468,0.869
1731068806.974,4.97
1731068807.471,0.881
1731068807.998,5.03
1731068808.496,1.36
1731068808.997,1.19
1731068809.498,1.73
1731068810.0,1.8
1731068810.499,0.857
1731068811.002,1.11
1731068811.503,1.09
1731068812.005,1.38
1731068812.506,2.68
1731068813.005,0.801
1731068813.531,0.972
1731068814.038,1.41
1731068814.532,0.71
1731068815.038,0.983
1731068815.539,1.24
1731068816.041,1.91
1731068816.542,2.8
1731068817.043,2.16
1731068817.546,4.0
1731068818.043,1.24
1731068818.548,5.09
1731068819.044,0.823
1731068819.551,4.66
1731068820.05,3.03
1731068820.551,3.13
1731068821.052,2.85
1731068821.553,3.21
1731068822.056,4.95
1731068822.553,1.63
1731068823.053,0.969
1731068823.554,1.23
1731068824.056,1.17
1731068824.557,1.85
1731068825.057,0.844
1731068825.562,1.12
1731068826.063,1.08
1731068826.564,0.999
1731068827.064,0.844
1731068827.579,0.949
1731068828.08,1.45
1731068828.581,1.43
1731068829.082,1.03
1731068829.581,0.867
1731068830.107,1.37
1731068830.609,1.71
1731068831.109,0.852
1731068831.611,1.08
1731068832.112,1.66
1731068832.613,0.901
1731068833.113,0.882
1731068833.626,1.02
1731068834.127,1.07
1731068834.628,1.46
1731068835.135,7.11
1731068835.629,1.18
1731068836.13,1.12
1731068836.63,1.17
1731068837.131,0.846
1731068837.66,1.1
1731068838.161,0.869
1731068838.683,1.13
1731068839.184,1.26
1731068839.684,0.763
1731068840.187,1.04
1731068840.688,1.67
1731068841.189,1.3
1731068841.69,1.27
1731068842.189,0.806
1731068842.714,0.883
1731068843.227,0.816
1731068843.739,1.04
1731068844.24,1.38
1731068844.74,0.827
1731068845.243,0.763
1731068845.754,0.769
1731068846.267,1.05
1731068846.768,1.39
1731068847.268,0.81
1731068847.77,0.734
1731068848.282,1.0
1731068848.783,1.53
1731068849.284,0.732
1731068849.787,0.956
1731068850.29,2.87
1731068850.789,0.899
1731068851.291,1.23
1731068851.792,1.27
1731068852.293,1.87
1731068852.793,0.872
1731068853.306,0.947
1731068853.808,1.32
1731068854.309,0.929
1731068854.809,0.788
1731068855.323,1.07
1731068855.823,1.49
1731068856.331,7.43
1731068856.826,0.986
1731068857.326,1.05
1731068857.827,1.04
1731068858.327,1.21
1731068858.829,1.79
1731068859.331,2.03
1731068859.831,1.05
1731068860.332,1.07
1731068860.839,7.17
1731068861.334,0.848
1731068861.834,0.767
1731068862.362,0.766
1731068862.875,1.22
1731068863.375,1.12
1731068863.876,0.775
1731068864.378,0.981
1731068864.879,1.21
1731068865.379,0.881
1731068865.882,1.0
1731068866.383,1.4
1731068866.884,0.795
1731068867.39,4.94
1731068867.888,1.3
1731068868.389,1.01
1731068868.889,0.881
1731068869.402,1.1
1731068869.904,1.31
1731068870.404,0.792
1731068870.907,0.832
1731068871.419,0.932
1731068871.92,1.87
1731068872.421,0.872
1731068872.923,0.855
1731068873.436,1.57
1731068873.942,7.16
1731068874.436,0.805
1731068874.94,1.04
1731068875.44,0.777
1731068875.962,0.937
1731068876.464,1.42
1731068876.964,0.834
1731068877.467,1.07
1731068877.967,1.22
1731068878.468,0.85
1731068878.971,1.03
1731068879.474,3.01
1731068879.972,0.777
1731068880.475,0.783
1731068880.987,1.32
1731068881.488,1.59
1731068881.989,1.17
1731068882.489,0.947
1731068882.99,1.02
1731068883.491,0.943
1731068883.991,1.15
1731068884.494,3.46
1731068884.992,0.747
1731068885.499,0.892
1731068886.01,1.07
1731068886.512,1.43
1731068887.012,0.763
1731068887.514,0.787
1731068888.027,1.01
1731068888.528,1.44
1731068889.028,0.848
1731068889.531,1.06
1731068890.032,1.4
1731068890.534,1.95
1731068891.032,0.837
1731068891.547,0.715
1731068892.058,1.1
1731068892.56,1.85
1731068893.061,1.29
1731068893.561,1.1
1731068894.063,1.11
1731068894.564,1.63
1731068895.065,1.51
1731068895.565,0.932
1731068896.066,1.15
1731068896.572,6.25
1731068897.067,0.82
1731068897.601,8.04
1731068898.095,1.4
1731068898.597,0.878
1731068899.097,0.913
1731068899.598,0.83
1731068900.122,1.02
1731068900.624,1.41
1731068901.125,0.84
1731068901.627,0.9
1731068902.127,1.07
1731068902.628,0.897
1731068903.129,2.01
1731068903.629,1.27
1731068904.129,0.827
1731068904.634,1.06
1731068905.135,1.19
1731068905.636,0.865
1731068906.137,0.793
1731068906.65,0.811
1731068907.162,0.587
1731068907.675,1.0
1731068908.176,1.13
1731068908.675,0.983
1731068909.176,0.857
1731068909.69,1.02
1731068910.194,3.51
1731068910.693,0.847
1731068911.195,1.06
1731068911.696,1.31
1731068912.197,1.43
1731068912.697,0.875
1731068913.21,0.793
1731068913.723,1.01
1731068914.224,1.45
1731068914.724,0.791
1731068915.227,1.0
1731068915.728,1.38
1731068916.237,9.18
1731068916.729,0.812
1731068917.243,0.86
1731068917.755,0.846
1731068918.256,1.8
1731068918.756,0.75
1731068919.259,1.1
1731068919.76,1.3
1731068920.261,1.07
1731068920.761,0.982
1731068921.261,0.78
1731068921.787,0.949
1731068922.288,1.4
1731068922.79,1.72
1731068923.29,0.876
1731068923.79,1.07
1731068924.291,1.0
1731068924.791,1.12
1731068925.293,1.06
1731068925.793,0.804
1731068926.298,0.833
1731068926.815,0.908
1731068927.323,0.955
1731068927.824,1.37
1731068928.323,0.725
1731068928.831,4.47
1731068929.329,0.88
1731068929.856,4.24
1731068930.353,0.827
1731068930.879,1.64
1731068931.38,0.909
1731068931.905,5.75
1731068932.4,1.3
1731068932.901,1.04
1731068933.402,1.64
1731068933.904,1.62
1731068934.405,1.87
1731068934.905,0.781
1731068935.419,1.02
1731068935.92,1.37
1731068936.42,0.799
1731068936.923,1.2
1731068937.429,6.44
1731068937.924,1.0
1731068938.426,1.01
1731068938.927,1.09
1731068939.427,0.884
1731068939.93,0.947
1731068940.442,0.816
1731068940.943,1.34
1731068941.444,0.855
1731068941.947,0.99
1731068942.45,3.21
1731068942.948,0.889
1731068943.45,0.82
1731068943.962,0.857
1731068944.475,1.04
1731068944.976,1.49
1731068945.476,0.829
1731068945.978,1.01
1731068946.48,1.48
1731068946.979,0.983
1731068947.48,0.97
1731068947.981,1.66
1731068948.482,0.864
1731068948.986,1.07
1731068949.487,1.13
1731068949.989,1.07
1731068950.488,0.877
1731068951.003,1.0
1731068951.502,0.943
1731068952.002,1.07
1731068952.502,1.03
1731068953.002,1.08
1731068953.508,6.41
1731068954.005,1.09
1731068954.504,0.91
1731068955.005,0.82
1731068955.515,1.18
1731068956.016,1.17
1731068956.516,0.723
1731068957.019,1.27
1731068957.52,1.65
1731068958.022,1.12
1731068958.527,5.78
1731068959.024,1.06
1731068959.524,0.732
1731068960.026,1.06
1731068960.527,1.1
1731068961.027,0.826
1731068961.531,1.09
1731068962.032,1.54
1731068962.532,0.829
1731068963.036,1.5
1731068963.541,6.04
1731068964.037,0.81
1731068964.539,1.1
1731068965.039,1.06
1731068965.539,0.797
1731068966.042,1.0
1731068966.544,0.875
1731068967.066,1.0
1731068967.567,1.35
1731068968.068,0.847
1731068968.57,0.818
1731068969.082,0.735
1731068969.594,1.16
1731068970.097,2.85
1731068970.597,0.948
1731068971.098,0.829
1731068971.597,0.753
1731068972.122,0.795
1731068972.636,1.04
1731068973.136,1.47
1731068973.635,0.809
1731068974.138,1.16
1731068974.64,1.38
1731068975.14,0.741
1731068975.642,1.25
1731068976.145,3.56
1731068976.654,9.91
1731068977.147,3.03
1731068977.646,2.07
1731068978.149,3.74
1731068978.649,3.06
1731068979.151,3.37
1731068979.65,2.81
1731068980.152,2.63
1731068980.652,1.59
1731068981.16,7.81
1731068981.653,0.812
1731068982.17,0.84
1731068982.682,0.856
1731068983.194,1.34
1731068983.695,1.23
1731068984.196,0.877
1731068984.697,0.952
1731068985.198,0.735
1731068985.722,0.969
1731068986.223,1.2
1731068986.724,0.879
1731068987.227,1.01
1731068987.727,1.39
1731068988.228,0.883
1731068988.734,4.9
1731068989.232,0.821
1731068989.759,5.36
1731068990.256,1.74
1731068990.756,0.921
1731068991.257,0.879
1731068991.771,1.53
1731068992.273,1.83
1731068992.772,0.809
1731068993.274,0.748
1731068993.786,0.909
1731068994.288,1.1
1731068994.788,0.865
1731068995.288,1.63
1731068995.79,0.83
1731068996.314,0.779
1731068996.826,0.897
1731068997.329,1.33
1731068997.828,0.878
1731068998.331,1.04
1731068998.831,1.08
1731068999.332,0.849
1731068999.835,1.1
1731069000.336,1.38
1731069000.836,0.933
1731069001.336,0.864
1731069001.851,1.2
1731069002.353,3.49
1731069002.852,0.81
1731069003.355,1.25
1731069003.856,1.28
1731069004.357,0.855
1731069004.858,0.799
1731069005.37,0.8
1731069005.883,1.02
1731069006.384,1.38
1731069006.884,0.849
1731069007.39,1.06
1731069007.892,1.82
1731069008.396,3.19
1731069008.894,0.816
1731069009.402,0.911
1731069009.902,0.975
1731069010.404,1.07
1731069010.905,1.09
1731069011.41,1.8
1731069011.905,0.868
1731069012.411,1.32
1731069012.913,1.9
1731069013.414,2.43
1731069013.914,1.24
1731069014.414,0.763
1731069014.948,6.05
1731069015.443,1.1
1731069015.944,1.65
1731069016.445,0.96
1731069016.946,1.01
1731069017.446,0.767
1731069017.979,1.09
1731069018.48,1.09
1731069018.98,0.884
1731069019.48,1.19
1731069019.98,0.915
1731069020.507,0.951
1731069021.008,1.24
1731069021.508,0.983
1731069022.015,6.98
1731069022.509,1.26
1731069023.01,1.03
1731069023.511,1.13
1731069024.011,0.981
1731069024.512,1.16
1731069025.012,0.813
1731069025.531,0.773
1731069026.043,0.79
1731069026.556,1.49
1731069027.056,1.12
1731069027.557,0.801
1731069028.059,1.56
1731069028.56,1.59
