Time,Delay
1731067770.3,64.9
1731067770.732,0.861
1731067771.258,1.49
1731067771.759,0.833
1731067772.261,1.12
1731067772.76,0.829
1731067773.275,1.06
1731067773.775,0.852
1731067774.299,1.29
1731067774.8,0.931
1731067775.301,0.831
1731067775.807,4.73
1731067776.304,0.957
1731067776.806,1.59
1731067777.307,1.45
1731067777.807,1.14
1731067778.308,1.72
1731067778.81,1.39
1731067779.31,0.929
1731067779.81,0.772
1731067780.316,1.76
1731067780.824,8.56
1731067781.318,1.89
1731067781.817,1.26
1731067782.318,1.04
1731067782.819,1.56
1731067783.32,0.863
1731067783.835,1.54
1731067784.335,0.877
1731067784.859,1.38
1731067785.359,0.89
1731067785.882,0.82
1731067786.395,1.24
1731067786.895,0.865
1731067787.419,1.05
1731067787.919,1.06
1731067788.42,0.965
1731067788.921,0.934
1731067789.424,4.61
1731067789.922,0.878
1731067790.427,1.12
1731067790.927,0.817
1731067791.452,1.66
1731067791.952,0.838
1731067792.475,1.09
1731067792.976,0.771
1731067793.499,1.04
1731067794.0,1.01
1731067794.5,1.02
1731067795.0,0.734
1731067795.515,1.36
1731067796.016,0.792
1731067796.539,1.08
1731067797.039,0.971
1731067797.54,0.745
1731067798.043,1.44
1731067798.543,0.866
1731067799.067,1.39
1731067799.567,0.822
1731067800.091,1.65
1731067800.591,0.855
1731067801.115,1.09
1731067801.616,0.832
1731067802.139,1.04
1731067802.639,1.27
1731067803.147,7.99
1731067803.64,0.839
1731067804.155,1.1
1731067804.655,1.49
1731067805.156,0.848
1731067805.659,1.33
1731067806.159,1.02
1731067806.66,0.917
1731067807.161,1.01
1731067807.661,0.894
1731067808.164,4.04
1731067808.662,1.09
1731067809.168,1.43
1731067809.662,0.843
1731067810.171,1.21
1731067810.672,0.744
1731067811.195,1.27
1731067811.696,0.993
1731067812.195,0.893
1731067812.699,1.06
1731067813.199,0.876
1731067813.723,1.3
1731067814.223,0.871
1731067814.747,1.55
1731067815.248,0.818
1731067815.772,1.41
1731067816.271,0.828
1731067816.795,1.59
1731067817.296,0.806
1731067817.819,1.15
1731067818.319,0.828
1731067818.843,1.23
1731067819.343,0.845
1731067819.867,1.36
1731067820.368,0.809
1731067820.89,1.34
1731067821.392,0.858
1731067821.915,1.27
1731067822.415,0.797
1731067822.939,1.02
1731067823.439,1.29
1731067823.94,1.45
1731067824.446,6.37
1731067824.941,0.868
1731067825.442,1.49
1731067825.944,0.971
1731067826.444,1.5
1731067826.944,0.909
1731067827.451,1.34
1731067827.951,1.05
1731067828.454,1.91
1731067828.955,2.81
1731067829.455,0.98
1731067829.956,1.05
1731067830.456,0.888
1731067830.956,0.781
1731067831.483,1.33
1731067831.983,0.765
1731067832.506,1.12
1731067833.007,1.13
1731067833.507,1.3
1731067834.008,1.03
1731067834.509,0.904
1731067835.034,1.05
1731067835.535,0.853
1731067836.059,1.31
1731067836.559,1.02
1731067837.06,0.934
1731067837.56,0.785
1731067838.074,1.06
1731067838.579,3.93
1731067839.076,1.66
1731067839.577,1.25
1731067840.078,0.884
1731067840.578,1.23
1731067841.079,1.05
1731067841.58,0.864
1731067842.107,1.14
1731067842.608,0.833
1731067843.131,1.51
1731067843.632,0.87
1731067844.155,1.08
1731067844.655,0.826
1731067845.179,1.08
1731067845.68,1.11
1731067846.179,1.0
1731067846.68,0.836
1731067847.195,1.05
1731067847.696,0.926
1731067848.203,7.95
1731067848.696,0.846
1731067849.211,1.26
1731067849.712,0.807
1731067850.235,1.31
1731067850.735,0.743
1731067851.259,1.22
1731067851.759,0.874
1731067852.283,1.04
1731067852.783,0.975
1731067853.284,0.761
1731067853.787,1.41
1731067854.288,0.697
1731067854.813,3.21
1731067855.312,1.51
1731067855.816,4.05
1731067856.315,2.33
1731067856.814,0.763
1731067857.339,1.3
1731067857.84,0.891
1731067858.342,1.89
1731067858.841,1.3
1731067859.342,0.779
1731067859.867,1.33
1731067860.368,0.863
1731067860.869,1.35
1731067861.369,1.0
1731067861.87,0.817
1731067862.395,1.29
1731067862.896,0.756
1731067863.419,1.28
1731067863.92,1.06
1731067864.42,0.969
1731067864.921,0.986
1731067865.421,0.909
1731067865.921,1.05
1731067866.431,10.1
1731067866.923,1.07
