Time,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F4Distance,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay,F1C1Distance,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1S1Distance,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1F2Distance
1731068776.81,-0.5230590715676572,-0.10826922233434279,-0.08585116453692851,-0.09070536844596176,-1.0382654407212621,0.9999659666317757,0.3247199981459801,-0.07874317820644873,-0.17603642896342492,1.0376401219989775,0.7117884961418437,-0.560259600225761,-0.14574457356071366,-0.16196481657599868,-1.0389695505235739,-0.5523792619826028,-0.5289061183026316,-0.0400233482959809,-0.24313857736804925,-1.038262679439332
1731068777.31,-0.5230590715676572,-0.0750211605396062,-0.08585116453692851,-0.21188119720349066,-1.03794323889733,-0.9665645933022396,-0.4239467890876188,-0.07874317820644873,-0.2365912408919025,1.0372930436818912,-0.555698624888636,-0.7923048862216308,-0.14574457356071366,1.4918729439265404,-1.0375930456378977,-0.24982648995096596,-0.43567841120816275,-0.0400233482959809,-0.17354471572289792,-1.0379405169526814
1731068777.81,1.5402056016320396,-0.252344156778201,-0.08585116453692851,-0.1441239472485847,-1.0376210260902698,0.9999659666317757,-0.24800111726773216,-0.07874317820644873,-0.25384936229151867,1.036945965534363,0.7117884961418437,-0.5072206777124193,-0.14574457356071366,-0.19409820621856141,-1.0347649199553155,-0.24982648995096596,-0.21394764838888597,-0.0400233482959809,-0.10294709645786461,-1.0376183434680288
1731068778.31,-0.5230590715676572,-0.42689648120056795,-0.08585116453692851,-0.09070536844596176,-1.0372988023017031,-0.9665645933022396,0.3319014541386286,-0.07874317820644873,-0.039485328064707906,1.0365988875564158,-0.555698624888636,-0.6795971758807798,-0.14574457356071366,-0.16786085137279919,-1.0371804161097067,1.5654901422388978,-0.5112684439874617,-0.0400233482959809,-0.21369502051817754,-1.037296158986998
1731068778.81,-0.2283069753962779,-0.546035369298374,-0.08585116453692851,-0.1899514648529402,-1.0369765675332483,0.9999659666317757,-0.39522096511702504,-0.07874317820644873,-0.13637302715027202,1.0362518097480604,0.7117884961418437,-0.537055071626174,-0.14574457356071366,-0.23861326893440513,-1.0372041055425092,-0.5523792619826028,-0.36764738170679395,-0.0400233482959809,-0.14644325998608415,-1.0369739635112074
1731068779.31,-0.5230590715676572,-0.5598887283795141,-0.08585116453692851,-0.20429013600522322,-1.0366543217865312,-0.9665645933022396,0.5401636779254331,-0.07874317820644873,0.3480654682775489,1.0359047321092962,-0.555698624888636,-0.42103242862823903,-0.14574457356071366,-0.1354326599903965,-1.0363744588829722,-0.5523792619826028,-0.007334892125468945,-0.0400233482959809,-0.22607469783005543,-1.0366517570422555
1731068779.81,1.5402056016320396,-0.27728020312425344,-0.08585116453692851,-0.16830288291714038,-1.0363320650631613,0.9692389266328074,0.1864769702874979,-0.07874317820644873,0.5630350506236445,1.0355576546401504,-0.555698624888636,-0.32489938157280757,-0.14574457356071366,-0.13248464259199624,-1.0361754334562026,1.5654901422388978,-0.03001190195925865,-0.0400233482959809,-0.18224394842854186,-1.036329539581808
1731068780.31,-0.5230590715676572,-0.5543473847470581,-0.08585116453692851,0.39006184077764494,-1.0360097973647644,-0.9665645933022396,-0.160028281357789,-0.07874317820644873,-0.18269745827555744,1.0352105773406264,0.7117884961418437,-0.0464450383777636,-0.14574457356071366,-0.2380236654547251,-1.0337852067089175,-0.5523792619826028,0.06825514065383007,-0.0400233482959809,-0.005917193202605511,-1.036007311131462
1731068780.81,-0.5230590715676572,-0.1609119868426754,-0.08585116453692851,-0.1851719078021792,-1.0356875186929568,-0.9665645933022396,-0.5083288970012378,-0.07874317820644873,-0.23235240405690907,1.034863500210741,-0.555698624888636,-0.22545140186029186,-0.14574457356071366,-0.25865978724352684,-1.0355839347976867,-0.5523792619826028,-0.057728247311668285,-0.0400233482959809,-0.24180023387487326,-1.0356850716928374
1731068781.31,-0.5230590715676572,-0.30498692128653393,-0.08585116453692851,-0.14974695554359765,-1.0353652290493611,0.9999659666317757,-0.3162249491978923,-0.07874317820644873,-0.14545624893954368,1.034516423250494,0.7117884961418437,-0.444236957227826,-0.14574457356071366,-0.18053732618592025,-1.0351577329134354,-0.5523792619826028,-0.0652872505895979,-0.0400233482959809,-0.18826649414783378,-1.035362821267554
1731068781.81,1.5402056016320396,0.10230183569898892,-0.08585116453692851,-0.19444987148895057,-1.0350429284355989,0.9692389266328074,0.7538119937067239,-0.07874317820644873,-0.024346625082588485,1.0341693464598989,-0.555698624888636,0.14913598839018358,2.449036919490686,-0.23271723413760462,-1.0345118401908178,-0.5523792619826028,0.13376650239588922,-0.0400233482959809,0.4926157580054499,-1.0350405598572074
