timestamp,variable1,variable2,variable3,variable4,variable5,variable6,variable7,variable8
0,2.598605704224081,-0.0220763812748402,-1.216495261499073,0.0639203347450934,-0.6407315246569049,1.8689056531891592,-0.9851242564586332,-0.9967349017612788
1,2.2884294170902164,0.6228404666638208,-1.1577810874741483,-0.1123385293657424,0.2223755916847291,1.1663509439520068,-0.0751773776231391,-0.1831533505051528
2,1.388918184402011,0.0388324321415888,-1.3812403262631252,-0.2885973934765782,-0.465970166389384,0.8839168899873223,-0.8688152569082318,-0.9967349017612788
3,1.4785246673517942,0.0674954031610847,-1.085251813678654,-0.0407879013603535,-0.3411406247697262,0.7250477346321873,-0.6704057870869587,-0.4917532492574764
4,0.3791220496217651,0.5296858108504584,-1.2648481106960694,-0.0058851559918713,0.0939794917330809,1.1063337074845112,-0.5267299641129332,-0.6670941008212966
5,2.529677640416556,0.4472797691694074,-0.5913619968807614,0.0377432757187316,0.5611986332238004,1.625306281644619,-0.2633242886605533,-0.3514805680064202
6,0.6824055303748767,0.210810258258565,-1.1577810874741483,0.0813717074293345,0.0868463750691006,2.140748430130168,-0.3693707294270958,-0.2567965081619573
7,0.1171954071531689,0.0639125317836478,-1.4268301555060074,0.0063308048870975,-0.2840756914578826,1.5794107478753576,-0.8996029332598088,-0.5899441261332158
8,0.5893526442347174,0.0280838180092778,-0.418673249748631,-0.0687100976551394,-0.0665156332064791,1.0604381737152502,-0.6738266400149117,-0.4952600662887529
9,0.5859062410443412,0.3075477854493643,-0.2770684771002842,0.0534495111345486,0.3079729916524945,1.364054781727286,-0.7696105219975952,-0.5846839005863012
10,1.009813833460622,0.5153543253407104,-0.62935352124983,-0.3758542568977841,0.4363690916041424,0.4249615522947102,-0.9851242564586332,-0.6741077348838495
11,0.7099767558978867,0.5368515536053325,-0.453210999175057,0.1197647273346652,0.1795768917008464,-0.0516459137706949,-0.7388228456460183,-0.1200306439421776
12,0.168891455008813,-0.2406315352984974,-0.7813196187261046,-0.3130293152345158,-0.2305773164780292,-0.3623233731318477,-1.2382673731271543,-0.7547645266032068
13,0.4618357261907955,-0.0758194519363952,-0.4255807996339161,0.0010953930818252,-0.1342802415142932,-0.3835059271791989,-0.7319811397901124,-0.4040828234755663
14,0.7030839495171343,-0.1438940081076983,-0.173455228821006,-0.2606751971817923,0.0654470250771591,-0.3058365623389108,-0.4959422877613564,0.0167352202776023
15,0.9443321728434728,0.7231608652320567,0.7797866553483532,0.6153837115671146,0.6717619415154972,0.5026309171349983,-0.2599034357326004,0.4375532640307706
16,0.4170324847159041,0.0567467890287739,-0.0836570803122981,-0.1036128430236217,0.0262148834252669,-0.1787412380548027,-0.9167071978995736,-0.3795351042566315
17,0.2516051315778435,-0.5451756023806429,-0.2701609272149988,-0.6620567689193394,-0.4338711414014721,-0.4647057176940457,-0.9269697566834326,-0.5864373091019394
18,0.6686199176133717,0.178564415861632,-0.0871108552549409,0.0325078639134593,0.1653106583728855,-0.0516459137706949,-0.4925214348334035,-0.1410715461298359
19,2.3342665795222213,0.7518238362515527,0.7348875810939991,0.7689557911884372,0.907154791426852,8.31899336060764,1.5165454897533852,1.7831189589315273
20,4.000257881750108,6.208536944088111,6.053700992763613,6.084643910808299,6.135729306124519,5.6358698479431375,3.5259544996329684,3.706958782289763
21,5.665904543658957,6.423509226734332,6.226389739895743,6.328963128387676,6.385388389363834,5.882999645162236,5.535021424219757,5.631149287351126
22,5.8382247031777705,5.886078520118781,5.98462549391076,6.224254892282228,6.528050722643444,5.777086874925479,5.740272599896937,5.771421968602183
23,5.8382247031777705,6.244365657862482,5.881012245631482,6.014838420071336,6.349722806043933,5.565261334451967,5.363978777822108,5.561012946725597
24,5.907152766985297,6.387680512959962,5.881012245631482,6.39876861912464,6.1713948894444215,5.6358698479431375,5.398187307101638,5.771421968602183
25,5.734832607466483,5.886078520118781,5.397483753661517,5.6309082210180295,6.670713055923052,5.424044307469623,6.219192009810354,6.402649034231934
26,5.803760671274008,6.387680512959962,5.673785749072925,6.154449401545264,5.921735806205106,5.706478361434308,5.432395836381168,5.66621745766389
27,5.631440511755195,5.921907233893151,5.293870505382239,5.840324693228924,6.1713948894444215,5.5299570777063805,5.398187307101638,5.8064901389149455
28,5.941616798889059,6.029393375216261,5.777398997352202,5.979935674702853,6.1713948894444215,5.45934856421521,5.261353189983519,5.49087660610007
29,5.665904543658957,6.065222088990632,5.673785749072925,6.39876861912464,6.349722806043933,5.565261334451967,5.535021424219757,5.455808435787305
30,5.631440511755195,6.172708230313742,5.432021503087943,5.979935674702853,6.349722806043933,5.494652820960796,5.6034384827788175,5.561012946725597
31,5.665904543658957,6.244365657862482,5.708323498499352,6.084643910808299,6.064398139484714,5.565261334451967,5.4666043656606975,5.8064901389149455
32,5.631440511755195,6.244365657862482,6.088238742190039,10.27297335502618,6.064398139484714,5.706478361434308,5.295561719263048,5.49087660610007
33,5.631440511755195,6.244365657862482,5.9155499950579085,10.2380706096577,7.027368889122075,5.706478361434308,10.18738140623582,5.736353798289418
34,5.803760671274008,6.566824081831812,6.50269173530715,10.656903554079488,6.742044222562856,5.671174104688723,9.98213023055864,5.561012946725597
35,6.113936958407872,6.351851799185592,5.881012245631482,10.37768159113163,7.312693555681292,5.5299570777063805,10.221589935515349,5.84155830922771
36,5.665904543658957,6.351851799185592,6.088238742190039,10.656903554079488,6.956037722482271,5.565261334451967,9.91371317199958,5.8064901389149455
37,5.734832607466483,6.244365657862482,5.9155499950579085,10.412584336500112,6.884706555842466,5.600565591197552,9.98213023055864,5.631149287351126
38,5.70036857556272,6.674310223154922,6.226389739895743,10.51729257260556,6.599381889283248,5.777086874925479,9.811087584160989,6.016899160791531
39,5.70036857556272,6.853453792026772,6.260927489322169,10.51729257260556,7.063034472441977,5.741782618179895,9.74267052560193,6.227308182668114
40,5.769296639370245,6.602652795606183,6.15731424104289,10.342778845763148,6.991703305802173,5.6358698479431375,9.947921701279109,5.876626479540474
41,5.734832607466483,6.423509226734332,6.364540737601447,10.2380706096577,6.528050722643444,5.671174104688723,9.84529611344052,5.946762820166002
42,5.8382247031777705,6.387680512959962,5.881012245631482,10.447487081868593,6.849040972522563,5.45934856421521,9.87950464272005,5.946762820166002
43,5.734832607466483,7.283398357319213,6.260927489322169,11.215347479975206,6.706378639242955,5.706478361434308,9.7084619963224,6.157171842042587
44,6.458577277445499,6.530995368057443,6.174583115756104,10.622000808711006,7.455355888960901,5.671174104688723,10.084755818397229,6.613058056108519
45,6.010544862696584,7.140083502221733,6.088238742190039,10.622000808711006,6.706378639242955,5.777086874925479,9.77687905488146,6.122103671729823
46,6.182865022215397,6.781796364478033,5.881012245631482,10.622000808711006,7.098700055761879,5.671174104688723,9.84529611344052,6.192240012355351
47,6.010544862696584,7.032597360898623,5.98462549391076,10.761611790184936,6.849040972522563,5.6358698479431375,9.77687905488146,6.262376352980879
48,6.527505341253024,7.319227071093583,5.501097001940795,11.250250225343688,7.027368889122075,6.059520928890164,9.91371317199958,6.823467077985104
49,7.38910613884709,6.710138936929293,5.328408254808664,10.656903554079488,7.312693555681292,5.600565591197552,10.700509345428763,7.66510316549144
50,6.458577277445499,7.140083502221733,5.604710250220072,11.250250225343688,6.421053972683737,5.953608158653407,10.461049640472057,7.489762313927621
51,6.941073724098176,7.319227071093583,5.328408254808664,10.901222771658864,6.991703305802173,5.812391131671065,10.563675228310649,7.349489632676565
52,6.87214566029065,6.638481509380552,5.397483753661517,10.69180629944797,6.2427260560842255,5.6358698479431375,10.666300816149237,7.735239506116969
53,6.630897436964312,6.960939933349883,5.535634751367222,10.55219531797404,5.957401389525008,5.918303901907822,10.529466699031117,7.489762313927621
54,7.216785979328277,2.4823507115536265,1.7710200638867808,6.119546656176782,5.99306697284491,1.3110983966089076,10.632092286869703,7.454694143614856
55,1.7645761321530242,2.410693284004886,0.7832404302909958,6.294060383019193,1.99852164101586,1.409950315496547,5.842898187735527,2.0191277451364296
56,1.8403970023413023,2.267378428907405,-0.9125630665465236,5.94503292933437,2.212515140935273,0.8733256129636466,5.740272599896937,2.089264085761957
57,1.3165437174041097,-0.480683917586777,-0.9643696906861626,4.444214878489629,-0.9831211245279664,1.0004209372477546,5.500812894940228,1.0582598785666943
58,1.3199901205944855,-0.5129297599837099,-0.7640507440128916,4.828145077542934,-0.6228987329969539,1.240489883117737,5.329770248542578,-0.9265985611357508
59,2.012717161860116,-0.4269408469252218,-1.233764136212286,4.688534096069006,-0.6952998671363553,1.2546115858159703,5.6034384827788175,-0.5092873344138585
60,1.9782531299563528,-0.606084415797072,-0.6569837207909709,4.444214878489629,-0.7680576571089559,1.258142011490529,5.774481129176467,-1.02478943801149
61,0.9787962047472356,-0.6025015444196351,-1.2441254610402137,4.444214878489629,-0.8404587912483574,1.2016552006975925,5.740272599896937,-0.8319145012912877
62,-0.5031571671145589,-0.4771010462093398,-0.743328094357036,4.828145077542934,-0.7798272996045237,1.420541592520223,6.013940834133176,-0.954653097385962
63,-0.6927093425852535,-0.606084415797072,-0.9160168414891664,5.246978021964722,-1.1293500161395655,1.8124188423962224,3.379884079609376,-1.0388167061365958
64,-0.3894258618321422,-0.2549630208082455,-1.2372179111549286,5.456394494175617,-0.8475919079123378,1.8300709707690157,3.140424374652667,-0.8564622205102225
65,-0.8822615180559483,-0.4699353034544658,-1.171596187244719,3.8159654618569463,-0.9831211245279664,2.140748430130168,3.585135255286556,-0.6986554541027844
66,-0.5410676022086979,0.1857301586165059,-0.936739491145022,3.8857709525939113,-0.7869604162685041,-0.6906529608657933,3.3114670210503165,-0.7442440755093777
67,-0.258462540597844,-0.4985982744739619,-0.8573026674642419,3.4669380081721237,-0.2127445248180782,-1.0295738256234146,3.8930120188023247,-0.0323602181602675
68,-0.8684759052944432,-0.2979574773374896,-1.0368989644816575,3.746159971119981,-1.104384107815634,-1.2449297917714863,3.3456755503298465,-1.0353098891053192
69,-0.5203891830664402,-0.2083856929015645,-1.0645291640227983,3.4669380081721237,-0.7013630163007388,-1.050756379670766,3.6193437845660856,-0.6285191134772562
70,-0.6651381170622436,-0.480683917586777,-1.1750499621873616,3.746159971119981,-0.8475919079123378,-1.3508425620082432,3.653552313845615,-0.6039713942583215
71,-0.5824244404932131,-0.4090264900380368,-1.1508735375888637,3.397132517435158,-0.6335984079929244,-1.2915314106756597,3.414092608888906,-0.7056690881653372
72,-0.8305654702003044,-0.2549630208082455,-0.9816385653993758,-0.2641654717186407,-0.9189230745521424,-1.3060061559413496,3.585135255286556,-0.7758054287908652
73,0.2791763571008533,-0.2048028215241275,-1.3304698346062789,-0.7842163777090276,-0.3268743914417653,-1.1990342580022255,-0.6327764048794757,-0.4672055300385416
