['time', 'x', 'y', 'z']
['1731070380.72', '9521.1', '6478.9', '0.0']
['1731070381.22', '9521.2', '6478.8', '0.0']
['1731070381.72', '9521.3', '6478.7', '0.0']
['1731070382.22', '9521.4', '6478.6', '0.0']
['1731070382.72', '9521.5', '6478.5', '0.0']
['1731070383.22', '9521.6', '6478.4', '0.0']
['1731070383.72', '9521.7', '6478.3', '0.0']
['1731070384.22', '9521.8', '6478.2', '0.0']
['1731070384.72', '9521.9', '6478.1', '0.0']
['1731070385.22', '9522.0', '6478.0', '0.0']
['1731070385.72', '9522.1', '6477.9', '0.0']
['1731070386.22', '9522.2', '6477.8', '0.0']
['1731070386.73', '9522.3', '6477.7', '0.0']
['1731070387.23', '9522.4', '6477.6', '0.0']
['1731070387.73', '9522.5', '6477.5', '0.0']
['1731070388.23', '9522.6', '6477.4', '0.0']
['1731070388.73', '9522.7', '6477.3', '0.0']
['1731070389.23', '9522.8', '6477.2', '0.0']
['1731070389.73', '9522.9', '6477.1', '0.0']
['1731070390.23', '9523.0', '6477.0', '0.0']
['1731070390.73', '9523.1', '6476.9', '0.0']
['1731070391.23', '9523.2', '6476.8', '0.0']
['1731070391.73', '9523.3', '6476.7', '0.0']
['1731070392.23', '9523.4', '6476.6', '0.0']
['1731070392.73', '9523.5', '6476.5', '0.0']
['1731070393.23', '9523.6', '6476.4', '0.0']
['1731070393.73', '9523.7', '6476.3', '0.0']
['1731070394.23', '9523.8', '6476.2', '0.0']
['1731070394.73', '9523.9', '6476.1', '0.0']
['1731070395.23', '9524.0', '6476.0', '0.0']
['1731070395.73', '9524.1', '6475.9', '0.0']
['1731070396.23', '9524.2', '6475.8', '0.0']
['1731070396.73', '9524.3', '6475.7', '0.0']
['1731070397.24', '9524.4', '6475.6', '0.0']
['1731070397.74', '9524.5', '6475.5', '0.0']
['1731070398.24', '9524.6', '6475.4', '0.0']
['1731070398.74', '9524.7', '6475.3', '0.0']
['1731070399.24', '9524.8', '6475.2', '0.0']
['1731070399.74', '9524.9', '6475.1', '0.0']
['1731070400.24', '9525.0', '6475.0', '0.0']
['1731070400.74', '9525.1', '6474.9', '0.0']
['1731070401.24', '9525.2', '6474.8', '0.0']
['1731070401.74', '9525.3', '6474.7', '0.0']
['1731070402.24', '9525.4', '6474.6', '0.0']
['1731070402.74', '9525.5', '6474.5', '0.0']
['1731070403.24', '9525.6', '6474.4', '0.0']
['1731070403.74', '9525.7', '6474.3', '0.0']
['1731070404.24', '9525.8', '6474.2', '0.0']
['1731070404.74', '9525.9', '6474.1', '0.0']
['1731070405.24', '9526.0', '6474.0', '0.0']
['1731070405.74', '9526.1', '6473.9', '0.0']
['1731070406.24', '9526.2', '6473.8', '0.0']
['1731070406.75', '9526.3', '6473.7', '0.0']
['1731070407.25', '9526.4', '6473.6', '0.0']
['1731070407.75', '9526.5', '6473.5', '0.0']
['1731070408.25', '9526.6', '6473.4', '0.0']
['1731070408.75', '9526.7', '6473.3', '0.0']
['1731070409.25', '9526.8', '6473.2', '0.0']
['1731070409.75', '9526.9', '6473.1', '0.0']
['1731070410.25', '9527.0', '6473.0', '0.0']
['1731070410.75', '9527.1', '6472.9', '0.0']
['1731070411.25', '9527.2', '6472.8', '0.0']
['1731070411.75', '9527.3', '6472.7', '0.0']
['1731070412.25', '9527.4', '6472.6', '0.0']
['1731070412.75', '9527.5', '6472.5', '0.0']
['1731070413.25', '9527.6', '6472.4', '0.0']
['1731070413.75', '9527.7', '6472.3', '0.0']
['1731070414.25', '9527.8', '6472.2', '0.0']
['1731070414.75', '9527.9', '6472.1', '0.0']
['1731070415.25', '9528.0', '6472.0', '0.0']
['1731070415.75', '9528.1', '6471.9', '0.0']
['1731070416.25', '9528.2', '6471.8', '0.0']
['1731070416.75', '9528.3', '6471.7', '0.0']
['1731070417.25', '9528.4', '6471.6', '0.0']
['1731070417.76', '9528.5', '6471.5', '0.0']
['1731070418.26', '9528.6', '6471.4', '0.0']
['1731070418.76', '9528.7', '6471.3', '0.0']
['1731070419.26', '9528.8', '6471.2', '0.0']
['1731070419.76', '9528.9', '6471.1', '0.0']
['1731070420.26', '9529.0', '6471.0', '0.0']
['1731070420.76', '9529.1', '6470.9', '0.0']
['1731070421.26', '9529.2', '6470.8', '0.0']
['1731070421.76', '9529.3', '6470.7', '0.0']
['1731070422.26', '9529.4', '6470.6', '0.0']
['1731070422.76', '9529.5', '6470.5', '0.0']
['1731070423.26', '9529.6', '6470.4', '0.0']
['1731070423.76', '9529.7', '6470.3', '0.0']
['1731070424.26', '9529.8', '6470.2', '0.0']
['1731070424.76', '9529.9', '6470.1', '0.0']
['1731070425.26', '9530.0', '6470.0', '0.0']
['1731070425.77', '9530.1', '6469.9', '0.0']
['1731070426.27', '9530.2', '6469.8', '0.0']
['1731070426.76', '9530.3', '6469.7', '0.0']
['1731070427.27', '9530.4', '6469.6', '0.0']
['1731070427.77', '9530.5', '6469.5', '0.0']
['1731070428.27', '9530.6', '6469.4', '0.0']
['1731070428.77', '9530.7', '6469.3', '0.0']
['1731070429.27', '9530.8', '6469.2', '0.0']
['1731070429.77', '9530.9', '6469.1', '0.0']
['1731070430.27', '9531.0', '6469.0', '0.0']
['1731070430.77', '9531.1', '6468.9', '0.0']
['1731070431.27', '9531.2', '6468.8', '0.0']
['1731070431.77', '9531.3', '6468.7', '0.0']
['1731070432.27', '9531.4', '6468.6', '0.0']
['1731070432.78', '9531.5', '6468.5', '0.0']
['1731070433.27', '9531.6', '6468.4', '0.0']
['1731070433.77', '9531.7', '6468.3', '0.0']
['1731070434.27', '9531.8', '6468.2', '0.0']
['1731070434.77', '9531.9', '6468.1', '0.0']
['1731070435.27', '9532.0', '6468.0', '0.0']
['1731070435.78', '9532.1', '6467.9', '0.0']
['1731070436.28', '9532.2', '6467.8', '0.0']
['1731070436.78', '9532.3', '6467.7', '0.0']
['1731070437.28', '9532.4', '6467.6', '0.0']
['1731070437.78', '9532.5', '6467.5', '0.0']
['1731070438.28', '9532.6', '6467.4', '0.0']
['1731070438.78', '9532.7', '6467.3', '0.0']
['1731070439.28', '9532.8', '6467.2', '0.0']
['1731070439.78', '9532.9', '6467.1', '0.0']
['1731070440.28', '9533.0', '6467.0', '0.0']
['1731070440.78', '9533.1', '6466.9', '0.0']
['1731070441.28', '9533.2', '6466.8', '0.0']
['1731070441.78', '9533.3', '6466.7', '0.0']
['1731070442.28', '9533.4', '6466.6', '0.0']
['1731070442.78', '9533.5', '6466.5', '0.0']
['1731070443.28', '9533.6', '6466.4', '0.0']
['1731070443.78', '9533.7', '6466.3', '0.0']
['1731070444.28', '9533.8', '6466.2', '0.0']
['1731070444.78', '9533.9', '6466.1', '0.0']
['1731070445.29', '9534.0', '6466.0', '0.0']
['1731070445.79', '9534.1', '6465.9', '0.0']
['1731070446.29', '9534.2', '6465.8', '0.0']
['1731070446.79', '9534.3', '6465.7', '0.0']
['1731070447.29', '9534.4', '6465.6', '0.0']
['1731070447.79', '9534.5', '6465.5', '0.0']
['1731070448.29', '9534.6', '6465.4', '0.0']
['1731070448.79', '9534.7', '6465.3', '0.0']
['1731070449.29', '9534.8', '6465.2', '0.0']
['1731070449.79', '9534.9', '6465.1', '0.0']
['1731070450.29', '9535.0', '6465.0', '0.0']
['1731070450.79', '9535.1', '6464.9', '0.0']
['1731070451.29', '9535.2', '6464.8', '0.0']
['1731070451.79', '9535.3', '6464.7', '0.0']
['1731070452.29', '9535.4', '6464.6', '0.0']
['1731070452.79', '9535.5', '6464.5', '0.0']
['1731070453.29', '9535.6', '6464.4', '0.0']
['1731070453.79', '9535.7', '6464.3', '0.0']
['1731070454.3', '9535.8', '6464.2', '0.0']
['1731070454.79', '9535.9', '6464.1', '0.0']
['1731070455.3', '9536.0', '6464.0', '0.0']
['1731070455.8', '9536.1', '6463.9', '0.0']
['1731070456.3', '9536.2', '6463.8', '0.0']
['1731070456.8', '9536.3', '6463.7', '0.0']
['1731070457.3', '9536.4', '6463.6', '0.0']
['1731070457.8', '9536.5', '6463.5', '0.0']
['1731070458.3', '9536.6', '6463.4', '0.0']
['1731070458.8', '9536.7', '6463.3', '0.0']
['1731070459.3', '9536.8', '6463.2', '0.0']
['1731070459.8', '9536.9', '6463.1', '0.0']
['1731070460.3', '9537.0', '6463.0', '0.0']
['1731070460.8', '9537.1', '6462.9', '0.0']
['1731070461.3', '9537.2', '6462.8', '0.0']
['1731070461.8', '9537.3', '6462.7', '0.0']
['1731070462.3', '9537.4', '6462.6', '0.0']
['1731070462.8', '9537.5', '6462.5', '0.0']
['1731070463.3', '9537.6', '6462.4', '0.0']
['1731070463.8', '9537.7', '6462.3', '0.0']
['1731070464.3', '9537.8', '6462.2', '0.0']
['1731070464.8', '9537.9', '6462.1', '0.0']
['1731070465.3', '9538.0', '6462.0', '0.0']
['1731070465.81', '9538.1', '6461.9', '0.0']
['1731070466.31', '9538.2', '6461.8', '0.0']
['1731070466.81', '9538.3', '6461.7', '0.0']
['1731070467.31', '9538.4', '6461.6', '0.0']
['1731070467.81', '9538.5', '6461.5', '0.0']
['1731070468.31', '9538.6', '6461.4', '0.0']
['1731070468.81', '9538.7', '6461.3', '0.0']
['1731070469.31', '9538.8', '6461.2', '0.0']
['1731070469.81', '9538.9', '6461.1', '0.0']
['1731070470.31', '9539.0', '6461.0', '0.0']
['1731070470.81', '9539.1', '6460.9', '0.0']
['1731070471.31', '9539.2', '6460.8', '0.0']
['1731070471.81', '9539.3', '6460.7', '0.0']
['1731070472.31', '9539.4', '6460.6', '0.0']
['1731070472.81', '9539.5', '6460.5', '0.0']
['1731070473.31', '9539.6', '6460.4', '0.0']
['1731070473.81', '9539.7', '6460.3', '0.0']
['1731070474.31', '9539.8', '6460.2', '0.0']
['1731070474.81', '9539.9', '6460.1', '0.0']
['1731070475.32', '9540.0', '6460.0', '0.0']
['1731070475.84', '9540.1', '6459.9', '0.0']
['1731070476.32', '9540.2', '6459.8', '0.0']
['1731070476.83', '9540.3', '6459.7', '0.0']
['1731070477.33', '9540.4', '6459.6', '0.0']
['1731070477.83', '9540.5', '6459.5', '0.0']
['1731070478.33', '9540.6', '6459.4', '0.0']
['1731070478.83', '9540.7', '6459.3', '0.0']
['1731070479.33', '9540.8', '6459.2', '0.0']
['1731070479.83', '9540.9', '6459.1', '0.0']
['1731070480.33', '9541.0', '6459.0', '0.0']
['1731070480.83', '9541.1', '6458.9', '0.0']
['1731070481.33', '9541.2', '6458.8', '0.0']
['1731070481.83', '9541.3', '6458.7', '0.0']
['1731070482.33', '9541.4', '6458.6', '0.0']
['1731070482.83', '9541.5', '6458.5', '0.0']
['1731070483.33', '9541.6', '6458.4', '0.0']
['1731070483.83', '9541.7', '6458.3', '0.0']
['1731070484.33', '9541.8', '6458.2', '0.0']
['1731070484.83', '9541.9', '6458.1', '0.0']
['1731070485.33', '9542.0', '6458.0', '0.0']
['1731070485.83', '9542.1', '6457.9', '0.0']
['1731070486.33', '9542.2', '6457.8', '0.0']
['1731070486.83', '9542.3', '6457.7', '0.0']
['1731070487.34', '9542.4', '6457.6', '0.0']
['1731070487.84', '9542.5', '6457.5', '0.0']
['1731070488.34', '9542.6', '6457.4', '0.0']
['1731070488.84', '9542.7', '6457.3', '0.0']
['1731070489.34', '9542.8', '6457.2', '0.0']
['1731070489.84', '9542.9', '6457.1', '0.0']
['1731070490.34', '9543.0', '6457.0', '0.0']
['1731070490.84', '9543.1', '6456.9', '0.0']
['1731070491.34', '9543.2', '6456.8', '0.0']
['1731070491.84', '9543.3', '6456.7', '0.0']
['1731070492.34', '9543.4', '6456.6', '0.0']
['1731070492.84', '9543.5', '6456.5', '0.0']
['1731070493.34', '9543.6', '6456.4', '0.0']
['1731070493.84', '9543.7', '6456.3', '0.0']
['1731070494.34', '9543.8', '6456.2', '0.0']
['1731070494.84', '9543.9', '6456.1', '0.0']
['1731070495.34', '9544.0', '6456.0', '0.0']
['1731070495.84', '9544.1', '6455.9', '0.0']
['1731070496.34', '9544.2', '6455.8', '0.0']
['1731070496.84', '9544.3', '6455.7', '0.0']
['1731070497.35', '9544.4', '6455.6', '0.0']
['1731070497.85', '9544.5', '6455.5', '0.0']
['1731070498.35', '9544.6', '6455.4', '0.0']
['1731070498.85', '9544.7', '6455.3', '0.0']
['1731070499.35', '9544.8', '6455.2', '0.0']
['1731070499.85', '9544.9', '6455.1', '0.0']
['1731070500.35', '9545.0', '6455.0', '0.0']
['1731070500.85', '9545.1', '6454.9', '0.0']
['1731070501.35', '9545.2', '6454.8', '0.0']
['1731070501.85', '9545.3', '6454.7', '0.0']
['1731070502.35', '9545.4', '6454.6', '0.0']
['1731070502.85', '9545.5', '6454.5', '0.0']
['1731070503.35', '9545.6', '6454.4', '0.0']
['1731070503.85', '9545.7', '6454.3', '0.0']
['1731070504.35', '9545.8', '6454.2', '0.0']
['1731070504.85', '9545.9', '6454.1', '0.0']
['1731070505.35', '9546.0', '6454.0', '0.0']
['1731070505.85', '9546.1', '6453.9', '0.0']
['1731070506.35', '9546.2', '6453.8', '0.0']
['1731070506.85', '9546.3', '6453.7', '0.0']
['1731070507.35', '9546.4', '6453.6', '0.0']
['1731070507.85', '9546.5', '6453.5', '0.0']
['1731070508.36', '9546.6', '6453.4', '0.0']
['1731070508.86', '9546.7', '6453.3', '0.0']
['1731070509.36', '9546.8', '6453.2', '0.0']
['1731070509.86', '9546.9', '6453.1', '0.0']
['1731070510.36', '9547.0', '6453.0', '0.0']
['1731070510.86', '9547.1', '6452.9', '0.0']
['1731070511.36', '9547.2', '6452.8', '0.0']
['1731070511.86', '9547.3', '6452.7', '0.0']
['1731070512.36', '9547.4', '6452.6', '0.0']
['1731070512.86', '9547.5', '6452.5', '0.0']
['1731070513.36', '9547.6', '6452.4', '0.0']
['1731070513.86', '9547.7', '6452.3', '0.0']
['1731070514.36', '9547.8', '6452.2', '0.0']
['1731070514.86', '9547.9', '6452.1', '0.0']
['1731070515.36', '9548.0', '6452.0', '0.0']
['1731070515.86', '9548.1', '6451.9', '0.0']
['1731070516.37', '9548.2', '6451.8', '0.0']
['1731070516.86', '9548.3', '6451.7', '0.0']
['1731070517.37', '9548.4', '6451.6', '0.0']
['1731070517.87', '9548.5', '6451.5', '0.0']
['1731070518.37', '9548.6', '6451.4', '0.0']
['1731070518.87', '9548.7', '6451.3', '0.0']
['1731070519.37', '9548.8', '6451.2', '0.0']
['1731070519.87', '9548.9', '6451.1', '0.0']
['1731070520.37', '9549.0', '6451.0', '0.0']
['1731070520.87', '9549.1', '6450.9', '0.0']
['1731070521.37', '9549.2', '6450.8', '0.0']
['1731070521.87', '9549.3', '6450.7', '0.0']
['1731070522.37', '9549.4', '6450.6', '0.0']
['1731070522.87', '9549.5', '6450.5', '0.0']
['1731070523.37', '9549.6', '6450.4', '0.0']
['1731070523.87', '9549.7', '6450.3', '0.0']
['1731070524.37', '9549.8', '6450.2', '0.0']
['1731070524.87', '9549.9', '6450.1', '0.0']
['1731070525.37', '9550.0', '6450.0', '0.0']
['1731070525.87', '9550.1', '6449.9', '0.0']
['1731070526.37', '9550.2', '6449.8', '0.0']
['1731070526.87', '9550.3', '6449.7', '0.0']
['1731070527.37', '9550.4', '6449.6', '0.0']
['1731070527.88', '9550.5', '6449.5', '0.0']
['1731070528.38', '9550.6', '6449.4', '0.0']
['1731070528.88', '9550.7', '6449.3', '0.0']
['1731070529.38', '9550.8', '6449.2', '0.0']
['1731070529.88', '9550.9', '6449.1', '0.0']
['1731070530.38', '9551.0', '6449.0', '0.0']
['1731070530.88', '9551.1', '6448.9', '0.0']
['1731070531.38', '9551.2', '6448.8', '0.0']
['1731070531.88', '9551.3', '6448.7', '0.0']
['1731070532.38', '9551.4', '6448.6', '0.0']
['1731070532.88', '9551.5', '6448.5', '0.0']
['1731070533.38', '9551.6', '6448.4', '0.0']
['1731070533.88', '9551.7', '6448.3', '0.0']
['1731070534.38', '9551.8', '6448.2', '0.0']
['1731070534.88', '9551.9', '6448.1', '0.0']
['1731070535.38', '9552.0', '6448.0', '0.0']
['1731070535.88', '9552.1', '6447.9', '0.0']
['1731070536.38', '9552.2', '6447.8', '0.0']
['1731070536.88', '9552.3', '6447.7', '0.0']
['1731070537.38', '9552.4', '6447.6', '0.0']
['1731070537.88', '9552.5', '6447.5', '0.0']
['1731070538.39', '9552.6', '6447.4', '0.0']
['1731070538.89', '9552.7', '6447.3', '0.0']
['1731070539.39', '9552.8', '6447.2', '0.0']
['1731070539.89', '9552.9', '6447.1', '0.0']
['1731070540.39', '9553.0', '6447.0', '0.0']
['1731070540.89', '9553.1', '6446.9', '0.0']
['1731070541.39', '9553.2', '6446.8', '0.0']
['1731070541.89', '9553.3', '6446.7', '0.0']
['1731070542.39', '9553.4', '6446.6', '0.0']
['1731070542.89', '9553.5', '6446.5', '0.0']
['1731070543.39', '9553.6', '6446.4', '0.0']
['1731070543.89', '9553.7', '6446.3', '0.0']
['1731070544.39', '9553.8', '6446.2', '0.0']
['1731070544.89', '9553.9', '6446.1', '0.0']
['1731070545.39', '9554.0', '6446.0', '0.0']
['1731070545.89', '9554.1', '6445.9', '0.0']
['1731070546.39', '9554.2', '6445.8', '0.0']
['1731070546.89', '9554.3', '6445.7', '0.0']
['1731070547.4', '9554.4', '6445.6', '0.0']
['1731070547.9', '9554.5', '6445.5', '0.0']
['1731070548.4', '9554.6', '6445.4', '0.0']
['1731070548.9', '9554.7', '6445.3', '0.0']
['1731070549.4', '9554.8', '6445.2', '0.0']
['1731070549.9', '9554.9', '6445.1', '0.0']
['1731070550.4', '9555.0', '6445.0', '0.0']
['1731070550.9', '9555.1', '6444.9', '0.0']
['1731070551.4', '9555.2', '6444.8', '0.0']
['1731070551.9', '9555.3', '6444.7', '0.0']
['1731070552.4', '9555.4', '6444.6', '0.0']
['1731070552.9', '9555.5', '6444.5', '0.0']
['1731070553.4', '9555.6', '6444.4', '0.0']
['1731070553.9', '9555.7', '6444.3', '0.0']
['1731070554.4', '9555.8', '6444.2', '0.0']
['1731070554.9', '9555.9', '6444.1', '0.0']
['1731070555.41', '9556.0', '6444.0', '0.0']
['1731070555.91', '9556.1', '6443.9', '0.0']
['1731070556.41', '9556.2', '6443.8', '0.0']
['1731070556.91', '9556.3', '6443.7', '0.0']
['1731070557.41', '9556.4', '6443.6', '0.0']
['1731070557.91', '9556.5', '6443.5', '0.0']
['1731070558.41', '9556.6', '6443.4', '0.0']
['1731070558.91', '9556.7', '6443.3', '0.0']
['1731070559.41', '9556.8', '6443.2', '0.0']
['1731070559.91', '9556.9', '6443.1', '0.0']
['1731070560.41', '9557.0', '6443.0', '0.0']
['1731070560.91', '9557.1', '6442.9', '0.0']
['1731070561.41', '9557.2', '6442.8', '0.0']
['1731070561.91', '9557.3', '6442.7', '0.0']
['1731070562.41', '9557.4', '6442.6', '0.0']
['1731070562.91', '9557.5', '6442.5', '0.0']
['1731070563.41', '9557.6', '6442.4', '0.0']
['1731070563.91', '9557.7', '6442.3', '0.0']
['1731070564.41', '9557.8', '6442.2', '0.0']
['1731070564.92', '9557.9', '6442.1', '0.0']
['1731070565.42', '9558.0', '6442.0', '0.0']
['1731070565.92', '9558.1', '6441.9', '0.0']
['1731070566.42', '9558.2', '6441.8', '0.0']
['1731070566.92', '9558.3', '6441.7', '0.0']
['1731070567.42', '9558.4', '6441.6', '0.0']
['1731070567.92', '9558.5', '6441.5', '0.0']
['1731070568.42', '9558.6', '6441.4', '0.0']
['1731070568.92', '9558.7', '6441.3', '0.0']
['1731070569.42', '9558.8', '6441.2', '0.0']
['1731070569.92', '9558.9', '6441.1', '0.0']
['1731070570.42', '9559.0', '6441.0', '0.0']
['1731070570.92', '9559.1', '6440.9', '0.0']
['1731070571.42', '9559.2', '6440.8', '0.0']
['1731070571.92', '9559.3', '6440.7', '0.0']
['1731070572.42', '9559.4', '6440.6', '0.0']
['1731070572.92', '9559.5', '6440.5', '0.0']
['1731070573.42', '9559.6', '6440.4', '0.0']
['1731070573.92', '9559.7', '6440.3', '0.0']
['1731070574.42', '9559.8', '6440.2', '0.0']
['1731070574.92', '9559.9', '6440.1', '0.0']
['1731070575.43', '9560.0', '6440.0', '0.0']
['1731070575.94', '9560.1', '6439.9', '0.0']
['1731070576.43', '9560.2', '6439.8', '0.0']
['1731070576.93', '9560.3', '6439.7', '0.0']
['1731070577.43', '9560.4', '6439.6', '0.0']
['1731070577.93', '9560.5', '6439.5', '0.0']
['1731070578.43', '9560.6', '6439.4', '0.0']
['1731070578.93', '9560.7', '6439.3', '0.0']
['1731070579.43', '9560.8', '6439.2', '0.0']
['1731070579.93', '9560.9', '6439.1', '0.0']
['1731070580.43', '9561.0', '6439.0', '0.0']
['1731070580.93', '9561.1', '6438.9', '0.0']
['1731070581.43', '9561.2', '6438.8', '0.0']
['1731070581.93', '9561.3', '6438.7', '0.0']
['1731070582.43', '9561.4', '6438.6', '0.0']
['1731070582.93', '9561.5', '6438.5', '0.0']
['1731070583.43', '9561.6', '6438.4', '0.0']
['1731070583.93', '9561.7', '6438.3', '0.0']
['1731070584.43', '9561.8', '6438.2', '0.0']
['1731070584.94', '9561.9', '6438.1', '0.0']
['1731070585.44', '9562.0', '6438.0', '0.0']
['1731070585.94', '9562.1', '6437.9', '0.0']
['1731070586.44', '9562.2', '6437.8', '0.0']
['1731070586.94', '9562.3', '6437.7', '0.0']
['1731070587.44', '9562.4', '6437.6', '0.0']
['1731070587.94', '9562.5', '6437.5', '0.0']
['1731070588.44', '9562.6', '6437.4', '0.0']
['1731070588.94', '9562.7', '6437.3', '0.0']
['1731070589.44', '9562.8', '6437.2', '0.0']
['1731070589.94', '9562.9', '6437.1', '0.0']
['1731070590.44', '9563.0', '6437.0', '0.0']
['1731070590.94', '9563.1', '6436.9', '0.0']
['1731070591.44', '9563.2', '6436.8', '0.0']
['1731070591.94', '9563.3', '6436.7', '0.0']
['1731070592.44', '9563.4', '6436.6', '0.0']
['1731070592.94', '9563.5', '6436.5', '0.0']
['1731070593.44', '9563.6', '6436.4', '0.0']
['1731070593.94', '9563.7', '6436.3', '0.0']
['1731070594.44', '9563.8', '6436.2', '0.0']
['1731070594.94', '9563.9', '6436.1', '0.0']
['1731070595.44', '9564.0', '6436.0', '0.0']
['1731070595.95', '9564.1', '6435.9', '0.0']
['1731070596.45', '9564.2', '6435.8', '0.0']
['1731070596.95', '9564.3', '6435.7', '0.0']
['1731070597.45', '9564.4', '6435.6', '0.0']
['1731070597.95', '9564.5', '6435.5', '0.0']
['1731070598.45', '9564.6', '6435.4', '0.0']
['1731070598.95', '9564.7', '6435.3', '0.0']
['1731070599.45', '9564.8', '6435.2', '0.0']
['1731070599.95', '9564.9', '6435.1', '0.0']
['1731070600.45', '9565.0', '6435.0', '0.0']
['1731070600.95', '9565.1', '6434.9', '0.0']
['1731070601.45', '9565.2', '6434.8', '0.0']
['1731070601.95', '9565.3', '6434.7', '0.0']
['1731070602.45', '9565.4', '6434.6', '0.0']
['1731070602.95', '9565.5', '6434.5', '0.0']
['1731070603.45', '9565.6', '6434.4', '0.0']
['1731070603.95', '9565.7', '6434.3', '0.0']
['1731070604.45', '9565.8', '6434.2', '0.0']
['1731070604.95', '9565.9', '6434.1', '0.0']
['1731070605.45', '9566.0', '6434.0', '0.0']
['1731070605.96', '9566.1', '6433.9', '0.0']
['1731070606.46', '9566.2', '6433.8', '0.0']
['1731070606.96', '9566.3', '6433.7', '0.0']
['1731070607.46', '9566.4', '6433.6', '0.0']
['1731070607.96', '9566.5', '6433.5', '0.0']
['1731070608.46', '9566.6', '6433.4', '0.0']
['1731070608.96', '9566.7', '6433.3', '0.0']
['1731070609.46', '9566.8', '6433.2', '0.0']
['1731070609.96', '9566.9', '6433.1', '0.0']
['1731070610.46', '9567.0', '6433.0', '0.0']
['1731070610.96', '9567.1', '6432.9', '0.0']
['1731070611.46', '9567.2', '6432.8', '0.0']
['1731070611.96', '9567.3', '6432.7', '0.0']
['1731070612.46', '9567.4', '6432.6', '0.0']
['1731070612.96', '9567.5', '6432.5', '0.0']
['1731070613.46', '9567.6', '6432.4', '0.0']
['1731070613.96', '9567.7', '6432.3', '0.0']
['1731070614.47', '9567.8', '6432.2', '0.0']
['1731070614.97', '9567.9', '6432.1', '0.0']
['1731070615.47', '9568.0', '6432.0', '0.0']
['1731070615.97', '9568.1', '6431.9', '0.0']
['1731070616.47', '9568.2', '6431.8', '0.0']
['1731070616.97', '9568.3', '6431.7', '0.0']
['1731070617.47', '9568.4', '6431.6', '0.0']
['1731070617.97', '9568.5', '6431.5', '0.0']
['1731070618.47', '9568.6', '6431.4', '0.0']
['1731070618.97', '9568.7', '6431.3', '0.0']
['1731070619.47', '9568.8', '6431.2', '0.0']
['1731070619.97', '9568.9', '6431.1', '0.0']
['1731070620.47', '9569.0', '6431.0', '0.0']
['1731070620.97', '9569.1', '6430.9', '0.0']
['1731070621.47', '9569.2', '6430.8', '0.0']
['1731070621.97', '9569.3', '6430.7', '0.0']
['1731070622.47', '9569.4', '6430.6', '0.0']
['1731070622.97', '9569.5', '6430.5', '0.0']
['1731070623.47', '9569.6', '6430.4', '0.0']
['1731070623.97', '9569.7', '6430.3', '0.0']
['1731070624.47', '9569.8', '6430.2', '0.0']
['1731070624.97', '9569.9', '6430.1', '0.0']
['1731070625.48', '9570.0', '6430.0', '0.0']
['1731070625.98', '9570.1', '6429.9', '0.0']
['1731070626.48', '9570.2', '6429.8', '0.0']
['1731070626.98', '9570.3', '6429.7', '0.0']
['1731070627.48', '9570.4', '6429.6', '0.0']
['1731070627.98', '9570.5', '6429.5', '0.0']
['1731070628.48', '9570.6', '6429.4', '0.0']
['1731070628.98', '9570.7', '6429.3', '0.0']
['1731070629.48', '9570.8', '6429.2', '0.0']
['1731070629.98', '9570.9', '6429.1', '0.0']
['1731070630.48', '9571.0', '6429.0', '0.0']
['1731070630.98', '9571.1', '6428.9', '0.0']
['1731070631.48', '9571.2', '6428.8', '0.0']
['1731070631.98', '9571.3', '6428.7', '0.0']
['1731070632.48', '9571.4', '6428.6', '0.0']
['1731070632.98', '9571.5', '6428.5', '0.0']
['1731070633.48', '9571.6', '6428.4', '0.0']
['1731070633.99', '9571.7', '6428.3', '0.0']
['1731070634.48', '9571.8', '6428.2', '0.0']
['1731070634.98', '9571.9', '6428.1', '0.0']
['1731070635.49', '9572.0', '6428.0', '0.0']
['1731070635.99', '9572.1', '6427.9', '0.0']
['1731070636.49', '9572.2', '6427.8', '0.0']
['1731070636.99', '9572.3', '6427.7', '0.0']
['1731070637.49', '9572.4', '6427.6', '0.0']
['1731070637.99', '9572.5', '6427.5', '0.0']
['1731070638.49', '9572.6', '6427.4', '0.0']
['1731070638.99', '9572.7', '6427.3', '0.0']
['1731070639.49', '9572.8', '6427.2', '0.0']
['1731070639.99', '9572.9', '6427.1', '0.0']
['1731070640.49', '9573.0', '6427.0', '0.0']
['1731070640.99', '9573.1', '6426.9', '0.0']
['1731070641.49', '9573.2', '6426.8', '0.0']
['1731070641.99', '9573.3', '6426.7', '0.0']
['1731070642.49', '9573.4', '6426.6', '0.0']
['1731070642.99', '9573.5', '6426.5', '0.0']
['1731070643.49', '9573.6', '6426.4', '0.0']
['1731070643.99', '9573.7', '6426.3', '0.0']
['1731070644.49', '9573.8', '6426.2', '0.0']
['1731070644.99', '9573.9', '6426.1', '0.0']
['1731070645.5', '9574.0', '6426.0', '0.0']
['1731070645.99', '9574.1', '6425.9', '0.0']
['1731070646.5', '9574.2', '6425.8', '0.0']
['1731070647.0', '9574.3', '6425.7', '0.0']
['1731070647.5', '9574.4', '6425.6', '0.0']
['1731070648.0', '9574.5', '6425.5', '0.0']
['1731070648.5', '9574.6', '6425.4', '0.0']
['1731070649.0', '9574.7', '6425.3', '0.0']
