Time,Bitrate,Jitter,Datagrams,Delay,F4_X,F4_Y,F4_Z,S1_X,S1_Y,S1_Z,Distance
1731069797.3,39.7,0.765,0.0,0.952,9404.5,6595.5,0.0,11107.758199,11107.8113146,0.0,4823.073904920792
1731069797.8,40.3,0.877,0.0,1.81,9404.6,6595.4,0.0,11107.6884426,11107.5103424,0.0,4822.825933548788
1731069798.3,39.7,1.069,0.0,0.916,9404.7,6595.3,0.0,11108.0425175,11108.1900709,0.0,4823.645149049735
1731069798.8,39.0,0.655,0.016,0.764,9404.8,6595.2,0.0,11108.0003022,11108.2786601,0.0,4823.771373278816
1731069799.3,40.3,0.554,0.0,0.711,9404.9,6595.1,0.0,11108.4670092,11108.2429772,0.0,4823.961037102633
1731069799.8,40.3,0.613,0.0,1.25,9405.0,6595.0,0.0,11108.7329602,11108.724082,0.0,4824.563305429685
1731069800.3,39.0,0.689,0.016,0.868,9405.1,6594.9,0.0,11108.5011522,11108.8013115,0.0,4824.611956963762
1731069800.8,39.1,0.634,0.032,1.7,9405.2,6594.8,0.0,11108.9883973,11108.4527936,0.0,4824.516187551574
1731069801.3,39.7,0.679,0.0,0.875,9405.3,6594.7,0.0,11109.0332873,11109.1086982,0.0,4825.203934409185
1731069801.8,40.3,0.78,0.0,0.883,9405.4,6594.6,0.0,11108.8113019,11109.2958019,0.0,4825.358872367332
1731069802.3,39.7,0.819,0.0,1.21,9405.5,6594.5,0.0,11109.2354964,11109.4773949,0.0,4825.736785005098
1731069802.8,40.3,0.858,0.0,1.96,9405.6,6594.4,0.0,11109.0495659,11109.3043512,0.0,4825.567502796909
1731069803.3,38.4,0.335,0.032,0.805,9405.7,6594.3,0.0,11109.7207664,11109.4173206,0.0,4825.96842002769
1731069803.8,40.3,0.345,0.0,1.24,9405.8,6594.2,0.0,11109.6694579,11109.5831164,0.0,4826.1636749528725
1731069804.3,38.4,0.528,0.032,5.26,9405.9,6594.1,0.0,11109.914437,11109.3720555,0.0,4826.110953623385
1731069804.8,39.7,0.492,0.0,3.01,9406.0,6594.0,0.0,11109.9470869,11109.996853,0.0,4826.765298961707
1731069805.3,39.7,0.442,0.0,0.824,9406.1,6593.9,0.0,11110.2995821,11110.2772018,0.0,4827.210296285901
1731069805.8,40.3,0.488,0.0,0.83,9406.2,6593.8,0.0,11109.952364,11110.3317006,0.0,4827.196983795079
1731069806.3,39.7,0.479,0.0,0.899,9406.3,6593.7,0.0,11110.0512388,11109.9622705,0.0,4826.944497262669
1731069806.8,40.3,0.467,0.0,0.944,9406.4,6593.6,0.0,11110.1705414,11110.5346444,0.0,4827.580412538295
1731069807.3,39.7,0.402,0.0,0.828,9406.5,6593.5,0.0,11110.9782579,11110.8178311,0.0,4828.188741011252
1731069807.8,39.7,0.512,0.0,1.06,9406.6,6593.4,0.0,11111.1456897,11110.6726475,0.0,4828.170272486929
1731069808.3,40.4,0.51,0.0,1.33,9406.7,6593.3,0.0,11111.1093887,11111.0829026,0.0,4828.599560878245
1731069808.8,40.3,0.42,0.0,2.4,9406.8,6593.2,0.0,11111.4179338,11111.4010746,0.0,4829.06442810087
1731069809.3,39.7,0.44,0.0,0.709,9406.9,6593.1,0.0,11111.1009492,11110.9939887,0.0,4828.629926634032
1731069809.8,40.3,0.569,0.0,0.993,9407.0,6593.0,0.0,11111.6457393,11111.2452119,0.0,4829.115539244316
1731069810.3,39.7,0.525,0.0,1.08,9407.1,6592.9,0.0,11111.2206261,11111.7554331,0.0,4829.501168190855
1731069810.8,40.3,0.647,0.0,8.3,9407.2,6592.8,0.0,11111.5005755,11111.8727119,0.0,4829.767968245353
1731069811.3,39.1,0.577,0.016,0.891,9407.3,6592.7,0.0,11111.8603036,11111.8887563,0.0,4829.968203174559
1731069811.8,40.3,0.44,0.0,0.904,9407.4,6592.6,0.0,11111.9519791,11112.1456059,0.0,4830.299155669732
1731069812.3,39.7,0.605,0.0,1.27,9407.5,6592.5,0.0,11112.348553,11111.8170002,0.0,4830.189927628408
1731069812.8,40.3,0.551,0.0,1.0,9407.6,6592.4,0.0,11112.0543974,11112.3050734,0.0,4830.601066675167
1731069813.3,39.7,0.635,0.0,1.73,9407.7,6592.3,0.0,11112.695252,11112.1379251,0.0,4830.729104236214
1731069813.8,39.7,0.722,0.0,0.745,9407.8,6592.2,0.0,11112.3778938,11112.385995,0.0,4830.907495018487
1731069814.3,40.4,0.738,0.0,0.866,9407.9,6592.1,0.0,11112.44696,11112.8542147,0.0,4831.428257624557
1731069814.8,39.7,0.742,0.0,0.738,9408.0,6592.0,0.0,11112.7246297,11112.9513458,0.0,4831.675396195054
1731069815.3,40.3,0.981,0.0,0.768,9408.1,6591.9,0.0,11113.2767622,11112.8014189,0.0,4831.788222776213
1731069815.8,39.7,0.543,0.0,0.953,9408.2,6591.8,0.0,11113.2015881,11112.8853885,0.0,4831.898540484032
1731069816.3,40.3,0.561,0.0,0.931,9408.3,6591.7,0.0,11113.6470514,11113.1156648,0.0,4832.32947755195
1731069816.8,40.3,0.521,0.0,1.5,9408.4,6591.6,0.0,11113.2116572,11113.1987764,0.0,4832.311898177413
1731069817.3,39.7,0.624,0.0,0.864,9408.5,6591.5,0.0,11113.9612276,11113.6512417,0.0,4833.0580227901
1731069817.8,40.3,0.669,0.0,0.762,9408.6,6591.4,0.0,11113.8399657,11113.4349479,0.0,4832.871135324166
1731069818.3,39.7,0.813,0.0,0.81,9408.7,6591.3,0.0,11114.2919976,11113.8459429,0.0,4833.473478557465
1731069818.8,39.7,0.893,0.0,1.07,9408.8,6591.2,0.0,11114.2388661,11114.3664772,0.0,4834.000073073056
1731069819.3,40.3,0.866,0.0,0.958,9408.9,6591.1,0.0,11113.9163469,11114.368331,0.0,4833.946331665644
1731069819.8,39.7,0.851,0.0,3.3,9409.0,6591.0,0.0,11114.0266023,11114.3775023,0.0,4834.052103863225
1731069820.3,40.3,0.571,0.0,0.904,9409.1,6590.9,0.0,11114.3091224,11114.2310697,0.0,4834.073035984202
1731069820.8,40.3,0.521,0.0,0.918,9409.2,6590.8,0.0,11114.4625643,11114.6057031,0.0,4834.536012132197
1731069821.3,39.7,0.589,0.0,0.799,9409.3,6590.7,0.0,11114.7996154,11114.8351195,0.0,4834.927870984512
1731069821.8,40.3,0.589,0.0,1.25,9409.4,6590.6,0.0,11114.7459812,11114.9154106,0.0,4835.042383494445
1731069822.3,39.7,0.701,0.0,0.892,9409.5,6590.5,0.0,11114.7767272,11114.8530409,0.0,4835.053169824611
1731069822.8,40.3,0.684,0.0,0.854,9409.6,6590.4,0.0,11115.6123304,11115.2233333,0.0,4835.752709667127
1731069823.3,39.7,0.87,0.0,1.11,9409.7,6590.3,0.0,11115.1266484,11115.5625777,0.0,4835.957138995848
1731069823.8,39.7,0.832,0.0,0.859,9409.8,6590.2,0.0,11115.6853775,11115.2756425,0.0,4835.944012446289
1731069824.3,39.1,0.385,0.016,1.2,9409.9,6590.1,0.0,11115.6334293,11115.6452935,0.0,4836.329882809023
1731069824.8,41.0,0.32,0.0,1.66,9410.0,6590.0,0.0,11115.9787589,11116.1681929,0.0,4836.999280156825
1731069825.3,39.0,0.273,0.016,2.31,9410.1,6589.9,0.0,11115.8324939,11115.6890106,0.0,4836.55760941747
1731069825.8,40.3,0.408,0.0,7.64,9410.2,6589.8,0.0,11115.8802914,11116.4695635,0.0,4837.363186033035
1731069826.3,39.7,0.427,0.0,0.957,9410.3,6589.7,0.0,11116.2664875,11116.1918595,0.0,4837.297821159336
1731069826.8,40.3,0.445,0.0,1.18,9410.4,6589.6,0.0,11116.7241408,11116.8453326,0.0,4838.1290159549635
1731069827.3,39.0,0.55,0.016,0.746,9410.5,6589.5,0.0,11116.3645242,11116.4841388,0.0,4837.722518693158
1731069827.8,39.1,0.598,0.016,0.822,9410.6,6589.4,0.0,11116.7611003,11116.9858515,0.0,4838.39016025784
1731069828.3,39.7,0.655,0.016,1.12,9410.7,6589.3,0.0,11116.876452,11116.7991185,0.0,4838.31441241447
1731069828.8,39.7,0.4,0.016,1.01,9410.8,6589.2,0.0,11117.0496345,11117.338163,0.0,4838.938213952354
1731069829.3,39.0,0.552,0.016,1.6,9410.9,6589.1,0.0,11117.0699527,11117.2183205,0.0,4838.891549925877
1731069829.8,39.7,0.455,0.016,0.715,9411.0,6589.0,0.0,11117.2431085,11117.6877731,0.0,4839.450226165074
1731069830.3,39.7,0.463,0.0,0.776,9411.1,6588.9,0.0,11117.389508,11117.5576569,0.0,4839.438403214766
1731069830.8,40.3,0.496,0.0,0.821,9411.2,6588.8,0.0,11117.9555265,11117.5939038,0.0,4839.730224954107
1731069831.3,39.7,0.621,0.0,0.817,9411.3,6588.7,0.0,11117.684143,11118.0879999,0.0,4840.155214155841
1731069831.8,40.3,0.651,0.0,0.716,9411.4,6588.6,0.0,11117.7811836,11117.9564485,0.0,4840.124645224817
1731069832.3,39.7,0.837,0.0,0.889,9411.5,6588.5,0.0,11118.4915896,11118.0054829,0.0,4840.479336448643
1731069832.8,39.6,0.55,0.0,0.918,9411.6,6588.4,0.0,11117.9269347,11118.4044239,0.0,4840.711898950016
1731069833.3,40.3,0.494,0.0,0.79,9411.7,6588.3,0.0,11118.2225502,11118.6715953,0.0,4841.124456760245
1731069833.8,40.3,0.535,0.0,0.769,9411.8,6588.2,0.0,11118.2682642,11118.2714355,0.0,4840.8244284888915
1731069834.3,39.7,0.599,0.0,0.93,9411.9,6588.1,0.0,11118.7137716,11118.7256753,0.0,4841.464887883728
1731069834.8,40.3,0.775,0.0,0.689,9412.0,6588.0,0.0,11119.0067749,11118.7960087,0.0,4841.692328309013
1731069835.3,39.7,0.923,0.0,1.02,9412.1,6587.9,0.0,11118.8985284,11119.3456701,0.0,4842.226871762251
1731069835.8,40.4,0.755,0.0,0.972,9412.2,6587.8,0.0,11119.0204446,11119.1696656,0.0,4842.163470642477
1731069836.3,39.7,0.759,0.0,2.24,9412.3,6587.7,0.0,11119.4499867,11118.9758839,0.0,4842.191881070342
1731069836.8,40.3,0.947,0.0,0.872,9412.4,6587.6,0.0,11119.2344487,11119.3614882,0.0,4842.535082082701
1731069837.3,39.7,0.528,0.0,0.985,9412.5,6587.5,0.0,11119.967666,11119.8601928,0.0,4843.318567646934
1731069837.8,40.3,0.53,0.0,1.06,9412.6,6587.4,0.0,11119.6183028,11119.7762378,0.0,4843.175182364177
1731069838.3,39.0,0.565,0.016,1.72,9412.7,6587.3,0.0,11119.9554815,11120.0988926,0.0,4843.6543105250175
1731069838.8,39.7,0.773,0.0,0.789,9412.8,6587.2,0.0,11119.9670927,11119.7460097,0.0,4843.386502484101
1731069839.3,40.3,0.768,0.0,0.853,9412.9,6587.1,0.0,11120.4953449,11120.2489478,0.0,4844.101696379258
1731069839.8,40.3,0.835,0.0,0.996,9413.0,6587.0,0.0,11120.4062448,11120.4244289,0.0,4844.292841822151
1731069840.3,39.7,0.863,0.0,1.14,9413.1,6586.9,0.0,11120.8238417,11120.6332002,0.0,4844.6937416214805
1731069840.8,40.3,0.957,0.0,1.34,9413.2,6586.8,0.0,11120.9093388,11120.4175469,0.0,4844.580399517001
1731069841.3,39.7,0.74,0.0,2.17,9413.3,6586.7,0.0,11120.9858553,11121.0414823,0.0,4845.249597131014
1731069841.8,40.3,0.496,0.0,0.917,9413.4,6586.6,0.0,11121.3037422,11121.2344054,0.0,4845.600518331879
1731069842.3,39.7,0.58,0.0,1.38,9413.5,6586.5,0.0,11121.3013678,11121.3779306,0.0,4845.7923353464585
1731069842.8,40.3,0.646,0.0,2.44,9413.6,6586.4,0.0,11120.9779946,11120.9700283,0.0,4845.354987820911
1731069843.3,39.7,0.639,0.0,0.825,9413.7,6586.3,0.0,11121.6757692,11121.1560946,0.0,4845.833367637098
1731069843.8,40.3,0.692,0.0,1.05,9413.8,6586.2,0.0,11121.6242762,11121.6070911,0.0,4846.295620407223
1731069844.3,39.1,0.832,0.016,2.87,9413.9,6586.1,0.0,11121.7438323,11121.9294289,0.0,4846.697758639429
1731069844.8,40.3,0.856,0.0,2.31,9414.0,6586.0,0.0,11121.7019596,11121.7046143,0.0,4846.530958428306
1731069845.3,39.7,0.897,0.0,0.845,9414.1,6585.9,0.0,11122.2473191,11121.7440545,0.0,4846.818394626678
1731069845.8,39.7,0.34,0.0,0.747,9414.2,6585.8,0.0,11122.5397867,11122.4366014,0.0,4847.62792301393
1731069846.3,40.3,0.404,0.0,0.794,9414.3,6585.7,0.0,11122.198303,11122.4016349,0.0,4847.5332219072625
1731069846.8,40.3,0.46,0.0,0.87,9414.4,6585.6,0.0,11122.2981237,11122.505694,0.0,4847.724133775312
1731069847.3,39.7,0.376,0.0,1.19,9414.5,6585.5,0.0,11122.2784271,11122.2935837,0.0,4847.577041901412
1731069847.8,40.3,0.392,0.0,0.889,9414.6,6585.4,0.0,11122.6279874,11122.9649078,0.0,4848.386834632703
1731069848.3,39.0,0.375,0.016,1.69,9414.7,6585.3,0.0,11122.5869998,11123.1539369,0.0,4848.607671973952
1731069848.8,40.3,0.503,0.0,1.06,9414.8,6585.2,0.0,11123.2552466,11123.4440901,0.0,4849.172996600827
1731069849.3,39.7,0.42,0.0,1.0,9414.9,6585.1,0.0,11123.3366086,11122.9893712,0.0,4848.834456944741
1731069849.8,39.7,0.387,0.0,1.07,9415.0,6585.0,0.0,11123.6328441,11123.6556939,0.0,4849.62077937112
1731069850.3,40.3,0.408,0.0,0.799,9415.1,6584.9,0.0,11123.4437617,11123.6060866,0.0,4849.566099011251
1731069850.8,39.7,0.403,0.0,0.863,9415.2,6584.8,0.0,11123.9493534,11123.420349,0.0,4849.6287512655845
1731069851.3,40.3,0.676,0.0,0.921,9415.3,6584.7,0.0,11123.9172628,11123.6065143,0.0,4849.85002822697
1731069851.8,40.3,0.485,0.0,4.04,9415.4,6584.6,0.0,11123.9452635,11124.3319715,0.0,4850.597209673007
1731069852.3,39.7,0.528,0.0,7.44,9415.5,6584.5,0.0,11124.0441917,11124.2919057,0.0,4850.652925333975
1731069852.8,40.3,0.572,0.0,0.754,9415.6,6584.4,0.0,11124.415987,11124.4107736,0.0,4850.953504397961
1731069853.3,39.7,0.831,0.0,0.801,9415.7,6584.3,0.0,11124.528654,11124.0506762,0.0,4850.7145422906315
1731069853.8,40.3,0.572,0.0,1.2,9415.8,6584.2,0.0,11124.5185479,11124.869161,0.0,4851.535376104552
1731069854.3,39.7,0.465,0.0,0.982,9415.9,6584.1,0.0,11124.3951541,11124.6345968,0.0,4851.330757258355
1731069854.8,39.7,0.476,0.0,1.56,9416.0,6584.0,0.0,11124.879353,11124.7295454,0.0,4851.648528858844
1731069855.3,40.3,0.705,0.0,1.04,9416.1,6583.9,0.0,11124.7139654,11124.8095534,0.0,4851.723534468891
1731069855.8,39.7,0.63,0.0,0.863,9416.2,6583.8,0.0,11125.3772127,11125.1252265,0.0,4852.310950182214
1731069856.3,40.3,0.659,0.0,0.872,9416.3,6583.7,0.0,11124.9625731,11125.0124459,0.0,4852.117735587107
1731069856.8,39.7,0.849,0.0,1.0,9416.4,6583.6,0.0,11125.7147119,11125.4302921,0.0,4852.832078957085
1731069857.3,40.3,0.785,0.0,0.896,9416.5,6583.5,0.0,11125.9333047,11125.4393456,0.0,4852.975916108271
1731069857.8,40.3,0.855,0.0,1.01,9416.6,6583.4,0.0,11125.4729185,11126.0906392,0.0,4853.481729136107
1731069858.3,39.7,0.694,0.0,1.13,9416.7,6583.3,0.0,11126.1436679,11126.2719071,0.0,4853.945962041935
1731069858.8,40.3,0.547,0.0,1.5,9416.8,6583.2,0.0,11126.1064918,11126.0501338,0.0,4853.783680910831
1731069859.3,39.7,0.563,0.0,0.972,9416.9,6583.1,0.0,11126.4329475,11126.5937361,0.0,4854.465802595376
1731069859.8,39.7,0.607,0.0,0.857,9417.0,6583.0,0.0,11126.1285845,11126.0524049,0.0,4853.910348576975
1731069860.3,39.7,0.714,0.016,0.759,9417.1,6582.9,0.0,11126.2941633,11126.6499722,0.0,4854.586336416965
1731069860.8,40.3,0.697,0.0,0.795,9417.2,6582.8,0.0,11126.34715,11126.3742736,0.0,4854.4053353704285
1731069861.3,39.7,0.788,0.0,0.819,9417.3,6582.7,0.0,11126.7856802,11126.8512357,0.0,4855.064545783372
1731069861.8,39.7,0.944,0.0,0.855,9417.4,6582.6,0.0,11127.3153281,11126.8940808,0.0,4855.3495365488625
1731069862.3,40.3,0.92,0.0,0.905,9417.5,6582.5,0.0,11127.2129382,11126.9795334,0.0,4855.451838968228
1731069862.8,39.7,0.635,0.0,0.969,9417.6,6582.4,0.0,11127.1075264,11127.1136883,0.0,4855.598674874153
1731069863.3,40.3,0.538,0.0,2.5,9417.7,6582.3,0.0,11127.0577505,11127.4225,0.0,4855.928588766588
1731069863.8,39.7,0.539,0.0,0.876,9417.8,6582.2,0.0,11127.564207,11127.9086232,0.0,4856.620278606635
1731069864.3,40.3,0.632,0.0,0.829,9417.9,6582.1,0.0,11127.443944,11127.3974444,0.0,4856.157879902201
1731069864.8,40.3,0.658,0.0,0.84,9418.0,6582.0,0.0,11127.5252189,11127.8142324,0.0,4856.634998591669
1731069865.3,39.7,0.697,0.0,1.0,9418.1,6581.9,0.0,11128.3106583,11128.1574485,0.0,4857.291146699429
1731069865.8,40.3,0.821,0.0,0.796,9418.2,6581.8,0.0,11128.0106027,11127.9729731,0.0,4857.0712367073875
1731069866.3,39.7,0.826,0.0,0.832,9418.3,6581.7,0.0,11128.171055,11128.0319764,0.0,4857.241343022184
1731069866.8,40.3,1.08,0.0,1.06,9418.4,6581.6,0.0,11128.3474521,11128.5512914,0.0,4857.847911916078
1731069867.3,39.7,0.372,0.0,0.894,9418.5,6581.5,0.0,11128.3447375,11128.8803133,0.0,4858.213327978183
1731069867.8,40.3,0.334,0.0,0.848,9418.6,6581.4,0.0,11128.506921,11128.4824361,0.0,4857.956397413712
1731069868.3,39.7,0.32,0.0,1.04,9418.7,6581.3,0.0,11128.720686,11128.7760314,0.0,4858.364848661061
1731069868.8,40.3,0.478,0.0,0.791,9418.8,6581.2,0.0,11129.44726,11128.8656531,0.0,4858.762902275739
1731069869.3,39.7,0.603,0.0,1.56,9418.9,6581.1,0.0,11129.1955981,11128.993514,0.0,4858.852379684271
1731069869.8,40.3,0.608,0.0,0.989,9419.0,6581.0,0.0,11129.6211342,11129.3447796,0.0,4859.389354526582
1731069870.3,39.0,0.46,0.016,2.45,9419.1,6580.9,0.0,11129.7520622,11129.5643236,0.0,4859.699332952663
1731069870.8,40.3,0.511,0.0,1.6,9419.2,6580.8,0.0,11129.6494699,11130.0064903,0.0,4860.135500216927
1731069871.3,39.7,0.48,0.0,1.31,9419.3,6580.7,0.0,11129.5730264,11130.1318856,0.0,4860.284385357033
1731069871.8,39.7,0.451,0.0,1.03,9419.4,6580.6,0.0,11130.2945257,11130.2654972,0.0,4860.721779168434
1731069872.3,40.3,0.522,0.0,7.56,9419.5,6580.5,0.0,11129.992667,11130.1544817,0.0,4860.570035161891
1731069872.8,39.7,0.424,0.0,1.07,9419.6,6580.4,0.0,11130.4251431,11130.410454,0.0,4861.020242888568
1731069873.3,40.3,0.505,0.0,1.13,9419.7,6580.3,0.0,11130.7511782,11130.6100994,0.0,4861.380270573497
1731069873.8,39.7,0.473,0.016,2.59,9419.8,6580.2,0.0,11130.5422198,11130.306541,0.0,4861.080998816747
1731069874.3,39.7,0.631,0.0,0.944,9419.9,6580.1,0.0,11130.8575792,11130.3971982,0.0,4861.335251735751
1731069874.8,33.9,5.761,0.159,0.843,9420.0,6580.0,0.0,11130.705311,11130.972693,0.0,4861.878763761523
1731069875.3,39.7,0.667,0.0,0.944,9420.1,6579.9,0.0,11130.823641,11130.8797736,0.0,4861.891841206734
1731069875.8,40.3,0.762,0.0,1.05,9420.2,6579.8,0.0,11131.2079913,11131.4517576,0.0,4862.620905309772
1731069876.3,39.7,0.515,0.0,1.7,9420.3,6579.7,0.0,11131.5987007,11131.5245191,0.0,4862.88491491393
1731069876.8,40.3,0.597,0.0,2.9,9420.4,6579.6,0.0,11131.7034951,11131.7879889,0.0,4863.226823686809
1731069877.3,39.7,0.616,0.0,1.26,9420.5,6579.5,0.0,11131.7215907,11131.4370041,0.0,4862.963070163368
1731069877.8,40.4,0.705,0.0,1.3,9420.6,6579.4,0.0,11132.0369053,11131.5447869,0.0,4863.233332025484
1731069878.3,39.6,0.706,0.0,1.0,9420.7,6579.3,0.0,11131.5516168,11131.7362744,0.0,4863.300246456116
1731069878.8,40.3,0.763,0.0,0.968,9420.8,6579.2,0.0,11131.8556168,11131.9922445,0.0,4863.705228050131
1731069879.3,39.7,0.85,0.0,0.893,9420.9,6579.1,0.0,11132.0421016,11132.0136613,0.0,4863.849308841735
1731069879.8,39.7,0.546,0.0,0.893,9421.0,6579.0,0.0,11132.026763,11132.3005521,0.0,4864.1708955850245
1731069880.3,40.3,0.634,0.0,0.997,9421.1,6578.9,0.0,11132.8784816,11132.7139795,0.0,4864.915963298691
1731069880.8,40.3,0.513,0.0,3.63,9421.2,6578.8,0.0,11132.6638855,11132.6533071,0.0,4864.842091369087
1731069881.3,39.7,0.834,0.0,2.8,9421.3,6578.7,0.0,11133.0939641,11133.1546432,0.0,4865.521110065728
1731069881.8,40.3,0.659,0.0,5.68,9421.4,6578.6,0.0,11132.9301326,11132.8430276,0.0,4865.230205164087
1731069882.3,39.7,0.761,0.0,3.34,9421.5,6578.5,0.0,11133.4611151,11133.2733546,0.0,4865.878252832533
1731069882.8,40.3,0.808,0.0,2.27,9421.6,6578.4,0.0,11133.4513094,11133.223055,0.0,4865.886144152371
1731069883.3,39.0,0.904,0.016,0.973,9421.7,6578.3,0.0,11133.1151504,11133.3524148,0.0,4865.94742250612
1731069883.8,39.6,0.728,0.0,0.739,9421.8,6578.2,0.0,11133.3539368,11133.2749555,0.0,4866.017337494689
1731069884.3,40.4,0.523,0.0,0.811,9421.9,6578.1,0.0,11133.6982871,11134.0870649,0.0,4866.957110069352
1731069884.8,40.3,0.604,0.0,1.04,9422.0,6578.0,0.0,11133.723569,11134.0319448,0.0,4866.97284343237
1731069885.3,39.7,0.646,0.0,0.949,9422.1,6577.9,0.0,11133.735131,11134.0037469,0.0,4867.0089556307175
1731069885.8,40.3,0.57,0.0,1.5,9422.2,6577.8,0.0,11133.9309395,11134.3902108,0.0,4867.498038869655
1731069886.3,39.7,0.7,0.0,0.839,9422.3,6577.7,0.0,11134.0365324,11134.4418493,0.0,4867.641958640216
1731069886.8,40.3,0.755,0.0,0.735,9422.4,6577.6,0.0,11134.3726239,11134.6302255,0.0,4867.994940538006
1731069887.3,39.7,0.971,0.0,1.25,9422.5,6577.5,0.0,11134.6597642,11134.9757097,0.0,4868.477780852134
1731069887.8,40.3,0.84,0.0,8.26,9422.6,6577.4,0.0,11134.6178285,11135.0422182,0.0,4868.583740085085
1731069888.3,39.0,0.377,0.0,0.845,9422.7,6577.3,0.0,11134.8592589,11135.0981992,0.0,4868.779493103764
