Time,Delay
1731070776.092,0.843
1731070776.588,1.02
1731070777.089,1.12
1731070777.589,0.949
1731070778.09,0.755
1731070778.618,0.845
1731070779.13,0.722
1731070779.632,0.89
1731070780.133,1.46
1731070780.633,2.0
1731070781.133,1.16
1731070781.635,0.723
1731070782.135,0.759
1731070782.65,0.752
1731070783.15,0.748
1731070783.652,1.06
1731070784.152,0.763
1731070784.666,0.836
1731070785.168,0.944
1731070785.669,1.66
1731070786.17,1.19
1731070786.674,4.49
1731070787.172,1.56
1731070787.672,0.77
1731070788.187,1.05
1731070788.688,0.797
1731070789.188,1.32
1731070789.69,1.09
1731070790.19,0.936
1731070790.692,1.38
1731070791.192,0.89
1731070791.694,2.59
1731070792.194,1.17
1731070792.694,1.14
1731070793.195,1.1
1731070793.699,0.864
1731070794.203,1.11
1731070794.702,0.805
1731070795.227,1.14
1731070795.727,1.08
1731070796.228,1.61
1731070796.729,1.3
1731070797.23,0.871
1731070797.733,3.85
1731070798.231,1.05
1731070798.732,0.906
1731070799.258,0.936
1731070799.759,0.962
1731070800.266,4.52
1731070800.763,2.76
1731070801.263,1.55
1731070801.765,2.26
1731070802.267,0.82
1731070802.779,1.49
1731070803.281,1.42
1731070803.782,2.31
1731070804.287,6.15
1731070804.782,1.27
1731070805.285,2.51
1731070805.785,0.975
1731070806.286,1.5
1731070806.787,1.38
1731070807.288,0.94
1731070807.803,1.14
1731070808.304,0.786
1731070808.827,0.825
1731070809.338,0.849
1731070809.851,0.789
1731070810.362,0.814
1731070810.874,0.757
1731070811.386,0.831
1731070811.898,1.23
1731070812.399,0.786
1731070812.922,1.23
1731070813.424,1.18
1731070813.925,1.23
1731070814.425,0.846
1731070814.938,0.925
1731070815.439,0.869
1731070815.962,0.947
1731070816.464,0.748
1731070816.986,0.776
1731070817.498,0.817
1731070818.011,0.78
1731070818.523,1.19
1731070819.032,8.72
1731070819.525,1.02
1731070820.026,0.892
1731070820.541,2.74
1731070821.041,1.0
1731070821.541,1.13
1731070822.042,1.03
1731070822.542,1.1
1731070823.043,1.12
1731070823.543,0.742
1731070824.059,0.815
1731070824.57,0.756
1731070825.083,0.87
1731070825.594,0.724
1731070826.107,0.758
1731070826.618,0.749
1731070827.13,0.733
1731070827.643,0.874
1731070828.145,3.05
1731070828.645,1.75
1731070829.145,0.842
1731070829.659,0.731
1731070830.17,0.945
1731070830.671,0.893
1731070831.195,0.811
1731070831.706,0.766
1731070832.219,0.786
1731070833.243,1.18
1731070833.744,0.697
1731070834.266,0.813
1731070834.778,0.746
1731070835.29,0.753
1731070835.803,0.908
1731070836.303,0.805
1731070836.826,0.8
1731070837.339,0.882
1731070837.839,0.806
1731070838.363,0.951
1731070838.863,0.998
1731070839.365,2.36
1731070839.864,0.895
1731070840.379,0.873
