Time,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4C1Distance,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay,F4F2Distance,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4S1Distance,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F1Distance
1731071782.23,0.9945883795649766,-0.7482183948836157,-0.08130555163924134,-0.22930381829072824,-0.9503887159314992,-0.4701064190188034,0.2748029905821008,-0.07921739379455772,-0.25964669700205234,1.046235352216009,0.2216672009158483,1.194244253459348,-0.2097178199314469,-0.0656941852334579,1.0421317239158652,-0.49238097370398193,-0.6878936466318547,-0.09678660952375635,-0.3345120832476215,1.0462342103809599
1731071782.73,-0.9559572836102508,-0.44168482792893815,-0.08130555163924134,0.10999172031904358,-0.9504128289192701,-0.4701064190188034,-0.2758504401770737,-0.07921739379455772,-0.1363961286986109,1.0466019104614406,-0.01320559509355501,1.0956956203697967,-0.2097178199314469,-0.028843102062325852,1.0421199517504602,-0.49238097370398193,-0.296154799798554,-0.09678660952375635,-0.12063630670751983,1.0466007616500157
1731071783.23,0.9945883795649766,-0.3915598421376073,-0.08130555163924134,-0.030729931638926285,-0.950436834728331,-0.4701064190188034,-0.4079177264160629,-0.07921739379455772,-0.2569673368215427,1.0469684735037486,0.2216672009158483,1.5248590225339735,-0.2097178199314469,-0.002520899797231543,1.042478753341644,-0.49238097370398193,-0.4545785981502565,5.209617533313542,-0.18874961133812543,1.0469673177140248
1731071783.73,-0.9559572836102508,-0.565069408338368,-0.08130555163924134,-0.19959591398849016,-0.9504607333582467,1.4078925534308646,-0.9764785858178121,-0.07921739379455772,-0.2382118155579756,1.0473350413423244,-0.28722385710452925,1.8077889691459121,-0.2097178199314469,0.10803234971616445,1.0430822818434289,-0.49238097370398193,0.3577034224893816,-0.09678660952375635,-0.31498626925351453,1.0473338785723756
1731071784.23,0.9945883795649766,-0.4243338713088622,-0.08130555163924134,-0.1989704844242325,-0.9504845248085952,-0.4701064190188034,-1.2137520153319277,-0.07921739379455772,2.497414928742322,1.0477016139765536,0.2216672009158483,-0.6241369764510893,-0.2097178199314469,-0.049900863874401305,1.0433553011078989,-0.49238097370398193,-0.08300278019808174,-0.09678660952375635,2.1180209721517187,1.0477004442244577
1731071784.73,-0.9559572836102508,-0.7193001338501556,-0.08130555163924134,0.03494017260812632,-0.9505082090789438,-0.4701064190188034,-1.4219258733018598,-0.07921739379455772,-0.19534205266982207,1.0480681914058292,-0.28722385710452925,0.9685360938026332,2.220996528515012,0.38178325327314516,1.0433849406876095,-0.49238097370398193,-0.39408951150687926,-0.09678660952375635,-0.05706388905228786,1.0480670146696556
1731071785.23,0.9945883795649766,-0.4551800164112196,-0.08130555163924134,-0.1933416183459137,-0.9505317861688749,1.4078925534308646,-1.3077660157054454,-0.07921739379455772,0.12082244863031037,1.0484347736295376,0.2216672009158483,-0.5255883433615375,-0.2097178199314469,5.388266124094079,1.0435569658670556,-2.192406659328153,-0.20398095348483614,5.3807918605018425,-0.1751269504120043,1.0484335899073685
1731071785.73,-0.9559572836102508,-0.243112768832512,-0.08130555163924134,-0.15894299231174328,-0.9505552560779598,-0.4701064190188034,-1.343580872990595,-0.07921739379455772,-0.17658653140625483,1.0488013606470705,-0.01320559509355501,-0.3761758996451203,-0.2097178199314469,0.02906574292088163,1.0438278421255003,1.4909823261908777,-0.23854614585248035,-0.09678660952375635,-0.22462261844357775,1.0488001699369822
1731071786.23,-0.9559572836102508,-0.4166223350332728,-0.08130555163924134,-0.21241722005577182,-0.9505786188057831,-0.4701064190188034,-1.0995921577355137,-0.07921739379455772,0.10742564772776243,1.049167952457818,0.2216672009158483,0.05616649068323514,-0.2097178199314469,0.07118126654503242,1.044476612462529,-0.49238097370398193,-0.010991962765489643,-0.09678660952375635,-0.16150428948588325,1.0491667547578873
1731071786.73,0.9945883795649766,0.12318520425798322,-0.08130555163924134,0.24133192881314885,-0.9506018743519205,-0.20182085152599916,-0.6496680130908223,-0.07921739379455772,0.4423456702914619,1.0495345490611692,-0.01320559509355501,-0.5287673315257166,-0.2097178199314469,0.4712787409744657,1.0451449022116275,-0.20904335943329344,-0.16365489572258457,-0.09678660952375635,0.13365336391340787,1.0495333443694732
1731071787.23,0.9945883795649766,-0.44554059606673285,-0.08130555163924134,-0.249004849564844,-0.9506250227159739,1.4078925534308646,-1.121976443538732,-0.07921739379455772,-0.2944783793486771,1.0499011504565148,-0.01320559509355501,-0.2744482783913898,1.0056393542917827,0.29755220602484334,1.044900214951119,-0.49238097370398193,0.30297520124061156,-0.09678660952375635,-0.15242251553513583,1.0498999387711245
1731071787.73,-0.9559572836102508,-0.21033873966125716,-0.08130555163924134,1.1919848664847674,-0.950648063897504,-2.079819823975667,-1.1174995863780885,4.081590620752982,-0.2274943748359372,1.0502677566432423,-0.01320559509355501,-0.1536467281525844,-0.2097178199314469,0.2659655633067302,1.0457052791106836,1.4909823261908777,-0.08876364559268911,-0.09678660952375635,0.04283562440593371,1.0502665379622402
1731071788.23,0.9945883795649766,0.24078613246072103,-0.08130555163924134,-0.16207014013303148,-0.9506709978961082,-0.4701064190188034,-0.8712724425426852,-0.07921739379455772,-0.16051037032319723,1.050634367620744,-0.01320559509355501,0.7714388276235299,-0.2097178199314469,-0.08675194704553323,1.0461248626677304,-0.49238097370398193,0.03221452769406561,-0.09678660952375635,-0.3263384866919488,1.0506331419422086
1731071788.73,-0.9559572836102508,-0.4860261615135771,-0.08130555163924134,-0.23555811393330467,-0.950693824711371,-0.4701064190188034,-0.7974042993920643,-0.07921739379455772,-0.10692316671300536,1.0510009833884106,0.2216672009158483,-0.09324595303318171,-0.2097178199314469,0.28702332511880563,1.0456354271280346,-0.20904335943329344,0.2108013549268937,-0.09678660952375635,0.25171642527312427,1.0509997507104176
1731071789.23,0.9945883795649766,-0.09659357959631383,-0.08130555163924134,-0.12141721845628467,-0.9507165443428942,1.4078925534308646,-0.7302514419824088,-0.07921739379455772,-0.32663070151479223,1.0513676039456308,-0.01320559509355501,0.0688824433399515,1.0056393542917827,0.5186587050516354,1.046312137044309,1.4909823261908777,0.30873606663521896,-0.09678660952375635,2.3496062078957776,1.0513663642662592
1731071789.73,-0.9559572836102508,-0.609410741923007,-0.08130555163924134,-0.14330725320530216,-0.9507391567902732,-0.4701064190188034,0.05767541829088161,-0.07921739379455772,-0.050656602922303846,1.0517342292917988,-0.01320559509355501,0.36452834260860684,-0.2097178199314469,2.2138085309237074,1.0468266718650783,-0.49238097370398193,0.23096438380801948,-0.09678660952375635,-0.2768428186603754,1.0517329826091173
1731071790.23,0.9945883795649766,-0.11394453621638993,-0.08130555163924134,-0.24806670521845753,-0.9507616620530923,-0.4701064190188034,-0.4840242981470055,-0.07921739379455772,1.5998292682716075,1.0521008594262986,0.2216672009158483,0.12610423029517512,-0.2097178199314469,0.10803234971616445,1.0470134130637054,-0.49238097370398193,-0.10028537638190384,-0.09678660952375635,-0.15696340251050953,1.0520996057383953
1731071790.73,-0.9559572836102508,-0.06381955042505898,-0.08130555163924134,-0.10265433152855533,-0.9507840601309512,-0.4701064190188034,-1.0234855860045708,-0.07921739379455772,-0.11228188707402456,1.0524674943485262,-0.05235106109512316,0.7142170406683063,-0.2097178199314469,0.36598993191408846,1.0476249801571043,-0.49238097370398193,-0.2903939344039467,-0.09678660952375635,-0.12971808065826726,1.0524662336534774
1731071791.23,-0.9559572836102508,-0.6132665100608017,-0.08130555163924134,-0.11516292281370823,-0.9508063510234431,1.4078925534308646,-0.8690340139623633,-0.07921739379455772,-0.18730397212829322,1.052834134057871,-0.01320559509355501,0.8954193660265141,-0.2097178199314469,0.19752783741748509,1.0481587285354301,1.2076447119201792,-0.0369158570412228,-0.09678660952375635,-0.3036340518150803,1.0528328663537536
1731071791.73,0.9945883795649766,-0.16406952200772087,-0.08130555163924134,-0.24837942000058635,-0.9508285347301806,-0.4701064190188034,-0.6317605844482476,-0.07921739379455772,-0.17926589158676448,1.053200778553722,0.2216672009158483,0.8381975790712908,-0.2097178199314469,0.3028166464778621,1.0487662607787953,-0.20904335943329344,-0.10316580907920753,-0.09678660952375635,-0.07522743695378271,1.0531995038386155
1731071792.23,-0.9559572836102508,-0.6807424524722087,-0.08130555163924134,-0.07138285331567311,-0.9508506112507676,-0.20182085152599916,-0.9249947284704095,-0.07921739379455772,-0.24357053591899475,1.0535674278354732,-0.01320559509355501,0.5298357271459191,-0.2097178199314469,-0.0656941852334579,1.0480867534443006,-0.49238097370398193,-0.16653532841988825,-0.09678660952375635,0.015590302553691437,1.0535661461074513
1731071792.73,0.9945883795649766,0.38923320576581655,-0.08130555163924134,1.6579298918567125,-0.9508725805847931,-0.4701064190188034,0.13825884718246795,-0.07921739379455772,-0.17122781104523563,1.053934081902513,0.2216672009158483,-0.016950237092883562,-0.2097178199314469,0.02906574292088163,1.048812406870729,-0.49238097370398193,0.18775789334846454,-0.09678660952375635,0.3697794866328406,1.0539327931596585
1731071793.23,-0.9559572836102508,-0.44554059606673285,-0.08130555163924134,-0.21272993483790065,-0.9508944427318715,1.4078925534308646,-0.42582515505863766,-0.07921739379455772,-0.2569673368215427,1.0543007407542329,0.2216672009158483,0.40585518874293497,-0.2097178199314469,0.2607011228537112,1.0488281458310227,-0.20904335943329344,0.16183399907273138,-0.09678660952375635,-0.25822518206134315,1.054299444994627
