Time,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4S1Distance,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4C1Distance,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay,F4F2Distance,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F1Distance
1731070970.55,40.3,0.556,0.0,1.23,5413.353558075764,8.32,0.797,0.0,1.05,3810.695592670713,19.8,0.809,0.0,1.48,4799.521747007717,19.8,0.621,0.0,2.97,3839.3569787140127
1731070971.05,39.7,0.491,0.0,1.31,5413.257618030447,7.69,0.435,0.0,2.61,3810.65444051281,19.8,1.061,0.0,2.34,4799.735155453893,19.9,0.876,0.0,3.4,3839.5277170506265
1731070971.55,40.4,0.423,0.0,1.95,5413.492379175385,8.31,0.801,0.0,4.52,3810.6133102166114,19.9,1.07,0.0,1.86,4799.948567432781,20.5,0.765,0.0,5.01,3839.698458212572
1731070972.05,39.6,0.468,0.0,2.17,5414.10983169879,7.68,0.716,0.0,0.807,3810.572201782824,20.5,1.012,0.0,1.78,4800.161982943909,19.8,0.839,0.0,0.734,3839.869202199471
1731070972.55,39.7,0.693,0.0,1.22,5414.203520258178,8.32,1.144,0.0,3.73,3810.531115212157,19.8,1.18,0.0,1.93,4800.375401986807,19.8,0.725,0.0,0.859,3840.039949010949
1731070973.05,40.3,0.569,0.0,1.47,5414.565601935553,7.68,0.983,0.0,0.999,3810.490050505314,19.8,1.154,0.0,2.01,4800.588824561004,19.8,0.829,0.0,0.917,3840.210698646624
1731070973.55,40.3,0.566,0.0,0.946,5414.525749029497,8.32,0.511,0.0,1.13,3810.4490076630073,20.5,0.997,0.0,2.27,4800.802250666028,20.5,0.792,0.0,0.762,3840.3814511061264
1731070974.05,39.7,0.801,0.0,1.09,5415.170643543411,7.68,0.897,0.0,0.981,3810.40798668594,19.9,1.171,0.0,8.15,4801.015680301409,19.8,0.908,0.0,0.769,3840.552206389076
1731070974.55,38.4,0.731,0.032,0.865,5415.276280397679,8.31,0.528,0.0,0.842,3810.36698757482,19.8,1.209,0.0,1.71,4801.229113466676,19.9,0.917,0.0,0.792,3840.7229644950967
1731070975.05,39.7,0.675,0.016,0.857,5415.609865868262,7.68,1.138,0.0,0.874,3810.326010330351,19.8,1.257,0.0,5.06,4801.442550161357,19.8,1.045,0.0,1.01,3840.893725423812
1731070975.55,39.7,0.639,0.016,0.819,5415.8260029696185,7.68,0.699,0.0,0.75,3810.285054953237,19.9,1.39,0.0,1.8,4801.655990384984,19.9,0.936,0.0,0.906,3841.0644891748425
1731070976.05,39.7,0.631,0.0,1.14,5416.269784802069,8.32,0.684,0.0,2.21,3810.2441214441887,20.5,1.211,0.0,1.61,4801.869434137084,20.5,0.982,0.0,1.67,3841.2352557478166
1731070976.55,40.3,0.587,0.0,0.798,5415.884511811817,8.32,0.95,0.0,1.39,3810.203209803908,19.8,1.121,0.0,3.37,4802.082881417187,19.8,0.697,0.0,0.848,3841.4060251423566
1731070977.05,39.7,0.841,0.0,0.704,5416.69970498528,7.68,0.596,0.0,2.16,3810.162320033098,19.8,1.195,0.0,1.77,4802.296332224824,19.8,0.532,0.0,0.736,3841.5767973580855
1731070977.55,40.3,0.84,0.0,0.954,5416.573670513486,8.32,1.019,0.0,1.51,3810.121452132465,20.5,1.423,0.0,1.47,4802.509786559524,20.5,0.59,0.0,0.867,3841.747572394627
1731070978.05,39.7,0.852,0.0,1.08,5416.859924070232,7.68,0.61,0.0,0.816,3810.0806061027097,19.2,0.595,0.0,3.28,4802.723244420816,19.8,0.409,0.0,0.73,3841.918350251602
1731070978.55,40.3,0.941,0.0,1.38,5417.091225702776,8.32,0.541,0.0,0.727,3810.0397819445393,20.5,0.717,0.0,1.82,4802.936705808229,19.8,0.463,0.0,0.624,3842.08913092864
1731070979.05,39.0,0.46,0.016,1.83,5417.1458852649685,7.68,0.64,0.0,0.902,3809.998979658657,19.8,0.645,0.0,10.6,4803.150170721295,19.9,0.562,0.0,0.721,3842.259914425363
1731070979.55,40.3,0.917,0.0,0.749,5417.879109244828,8.32,0.847,0.0,0.985,3809.9581992457615,20.5,1.415,0.0,3.37,4803.363639159542,19.8,0.591,0.0,1.26,3842.4307007413945
1731070980.05,39.7,0.491,0.0,0.774,5417.719433673019,7.68,1.205,0.0,1.63,3809.9174407065575,19.9,0.797,0.0,1.56,4803.577111122501,20.6,0.553,0.0,1.02,3842.601489876358
1731070980.55,40.3,0.529,0.0,0.798,5418.089298173563,8.32,0.732,0.0,1.57,3809.8767040417456,19.8,0.838,0.0,1.73,4803.790586609704,19.8,0.578,0.0,8.13,3842.772281829876
1731070981.05,39.7,0.628,0.0,1.25,5418.689614844616,7.68,0.658,0.0,0.806,3809.8359892520302,19.8,1.015,0.0,1.71,4804.0040656206775,19.9,0.645,0.0,1.06,3842.943076601577
1731070981.55,40.3,0.599,0.0,8.42,5418.547908144657,8.32,0.4,0.0,0.923,3809.7952963381113,20.5,0.84,0.0,1.39,4804.217548154954,19.8,0.503,0.0,0.86,3843.113874191084
1731070982.05,39.7,0.667,0.0,1.18,5418.964746862761,7.65,0.642,0.0,1.04,3809.75462530069,19.9,0.843,0.0,2.06,4804.431034212063,20.5,0.494,0.0,0.691,3843.28467459802
1731070982.55,39.7,0.682,0.016,0.716,5418.782665535845,8.35,1.217,0.0,0.753,3809.7139761404665,19.8,0.759,0.0,1.74,4804.644523791536,19.9,0.504,0.0,0.793,3843.455477822009
1731070983.05,39.0,0.485,0.016,1.0,5419.358789527462,7.68,0.683,0.0,0.94,3809.67334885814,19.9,0.788,0.0,1.56,4804.858016892903,19.8,0.588,0.0,0.817,3843.6262838626735
1731070983.55,39.7,0.205,0.0,0.755,5419.491330606525,8.32,0.697,0.0,0.849,3809.632743454413,20.5,0.76,0.0,5.33,4805.071513515693,20.5,0.568,0.0,0.918,3843.797092719645
1731070984.05,40.3,0.227,0.0,1.11,5420.045153855895,7.68,0.408,0.0,1.07,3809.592159929984,19.8,0.764,0.0,1.87,4805.28501365944,19.8,0.545,0.0,0.838,3843.967904392543
1731070984.55,40.3,0.301,0.0,0.821,5420.29957792336,8.32,0.579,0.0,0.699,3809.551598285552,19.8,0.857,0.0,2.36,4805.498517323671,19.8,0.561,0.0,0.799,3844.138718880993
1731070985.05,39.0,0.38,0.016,0.817,5420.261437131772,7.68,0.576,0.0,0.855,3809.511058521816,19.8,0.963,0.0,1.91,4805.712024507919,19.8,0.616,0.0,0.834,3844.30953618462
1731070985.55,40.3,0.428,0.0,0.881,5420.825464039902,8.32,0.918,0.0,0.891,3809.470540639472,19.9,0.881,0.0,3.4,4805.925535211714,20.5,0.869,0.0,0.812,3844.480356303046
1731070986.05,39.7,0.25,0.0,1.35,5421.236189827473,7.68,0.785,0.0,0.761,3809.430044639224,20.5,0.859,0.0,5.97,4806.139049434588,19.8,0.914,0.0,1.25,3844.6511792359
1731070986.55,40.3,0.556,0.0,0.88,5420.975974373198,8.31,0.592,0.0,1.07,3809.389570521765,19.9,1.188,0.0,4.82,4806.35256717607,19.8,0.786,0.0,0.753,3844.8220049828055
1731070987.05,39.1,0.456,0.016,0.845,5421.69717311073,7.68,0.754,0.0,0.836,3809.349118287796,19.8,1.091,0.0,5.06,4806.566088435693,19.9,0.809,0.0,0.761,3844.992833543387
1731070987.55,40.3,0.578,0.0,0.812,5421.727002033204,8.32,0.702,0.0,1.33,3809.3086879380103,19.8,1.057,0.0,5.98,4806.779613212987,20.5,0.685,0.0,0.852,3845.163664917269
1731070988.05,38.4,0.414,0.032,1.65,5421.816990726929,7.68,0.75,0.0,6.33,3809.268279473106,20.5,1.232,0.0,8.34,4806.993141507485,19.9,0.888,0.0,0.88,3845.334499104076
1731070988.55,40.3,0.398,0.0,0.796,5421.921053305882,8.32,0.698,0.0,1.69,3809.227892893781,19.9,1.422,0.0,5.28,4807.206673318717,19.8,0.933,0.0,3.25,3845.505336103435
1731070989.05,39.7,0.428,0.0,2.09,5422.38922451305,7.67,0.422,0.0,1.1,3809.187528200732,19.8,1.236,0.0,2.22,4807.420208646213,19.8,0.705,0.0,0.874,3845.676175914972
1731070989.55,39.7,0.518,0.016,1.07,5422.424008665883,8.33,0.688,0.0,1.1,3809.147185394652,19.8,1.337,0.0,7.25,4807.633747489507,19.8,0.747,0.0,0.847,3845.847018538309
1731070990.05,39.1,0.56,0.016,0.896,5422.691461657977,7.67,0.661,0.0,1.55,3809.106864476239,20.5,1.304,0.0,3.53,4807.847289848129,20.5,0.792,0.0,0.82,3846.0178639730734
1731070990.55,40.3,0.544,0.0,0.839,5423.311090846515,7.68,0.797,0.0,1.36,3809.066565446185,19.8,1.027,0.0,2.45,4808.060835721612,19.8,0.557,0.0,2.35,3846.1887122188887
1731070991.05,39.7,0.587,0.0,0.8,5423.561443817366,8.31,0.776,0.0,1.51,3809.0262883051873,19.8,0.857,0.0,1.96,4808.274385109486,19.8,0.672,0.0,1.86,3846.359563275383
1731070991.55,39.7,0.442,0.0,0.815,5423.394632628554,8.33,0.588,0.0,1.51,3808.986033053942,20.5,1.12,0.0,2.97,4808.487938011283,20.5,0.683,0.0,2.57,3846.530417142181
1731070992.05,40.3,0.51,0.0,0.852,5424.232322291951,7.67,0.836,0.0,2.48,3808.9457996931383,19.8,1.148,0.0,1.66,4808.701494426536,19.8,0.753,0.0,1.02,3846.7012738189073
1731070992.55,40.3,0.487,0.0,0.801,5423.779074931651,7.68,0.684,0.0,6.77,3808.905588223474,19.8,0.946,0.0,2.62,4808.915054354776,19.9,0.686,0.0,0.873,3846.872133305188
1731070993.05,39.1,0.513,0.016,0.918,5424.806939325409,8.32,1.152,0.0,1.45,3808.865398645638,19.8,0.964,0.0,2.26,4809.128617795536,19.8,0.782,0.0,0.789,3847.042995600646
1731070993.55,40.3,0.754,0.0,0.954,5424.807619794581,8.32,1.084,0.0,0.999,3808.825230960328,20.5,1.012,0.0,2.07,4809.342184748347,19.9,0.788,0.0,0.857,3847.213860704912
1731070994.05,39.7,0.52,0.0,1.48,5424.876503741147,7.68,0.643,0.0,1.0,3808.785085168235,19.8,1.018,0.0,12.7,4809.555755212741,20.5,0.687,0.0,0.906,3847.38472861761
1731070994.55,40.3,0.603,0.0,0.825,5425.325674214429,8.32,0.925,0.0,0.83,3808.74496127005,19.8,1.063,0.0,2.69,4809.769329188252,19.9,0.818,0.0,0.853,3847.555599338365
1731070995.05,39.7,0.669,0.0,0.828,5425.534590331042,7.68,0.591,0.0,1.1,3808.7048592664673,19.8,1.03,0.0,2.66,4809.982906674409,19.9,0.84,0.0,0.733,3847.726472866803
1731070995.55,39.7,0.776,0.016,0.858,5425.861665516159,8.32,0.938,0.0,0.998,3808.664779158176,20.5,1.156,0.0,2.22,4810.196487670748,20.5,0.835,0.0,0.753,3847.897349202548
1731070996.05,39.7,0.65,0.0,1.18,5426.071865662932,7.68,0.796,0.0,0.848,3808.624720945869,19.8,1.561,0.0,2.05,4810.410072176799,19.8,0.965,0.0,0.739,3848.0682283452297
1731070996.55,40.3,0.681,0.0,3.81,5426.207824924452,8.32,0.63,0.0,0.814,3808.584684630237,19.8,1.096,0.0,3.35,4810.623660192096,19.8,1.149,0.0,0.757,3848.2391102944734
1731070997.05,39.7,0.76,0.0,2.15,5426.2415396714605,7.68,0.872,0.0,0.794,3808.54467021197,19.9,1.239,0.0,1.5,4810.837251716171,19.8,0.989,0.0,1.18,3848.409995049904
1731070997.55,40.3,0.645,0.0,1.14,5426.594390206868,8.32,0.478,0.0,1.22,3808.504677691759,19.8,1.058,0.0,1.5,4811.050846748556,19.9,0.796,0.0,0.761,3848.580882611149
1731070998.05,39.7,0.811,0.0,1.04,5427.28496387229,7.68,0.974,0.0,0.781,3808.4647070702895,20.5,1.088,0.0,2.51,4811.264445288785,19.8,0.362,0.0,0.773,3848.751772977831
1731070998.55,40.3,0.847,0.0,1.35,5426.812262305047,8.32,0.54,0.0,1.26,3808.424758348259,19.9,1.288,0.0,6.08,4811.47804733639,20.5,0.601,0.0,0.724,3848.922666149581
1731070999.05,39.7,0.847,0.0,0.892,5427.286088831314,7.68,0.633,0.0,2.18,3808.384831526352,19.8,1.147,0.0,1.78,4811.691652890904,19.8,0.684,0.0,0.849,3849.0935621260232
1731070999.55,40.3,0.826,0.0,0.883,5427.812602038546,8.32,0.966,0.0,7.5,3808.344926605258,19.8,0.758,0.0,1.51,4811.90526195186,20.5,0.532,0.0,1.01,3849.264460906785
1731071000.05,39.0,0.794,0.016,0.96,5427.65497214039,7.68,0.565,0.0,0.911,3808.305043585664,20.5,0.8,0.0,1.56,4812.118874518791,19.8,0.567,0.0,0.818,3849.435362491493
1731071000.55,39.7,0.411,0.0,0.772,5428.233601286915,8.32,1.068,0.0,1.11,3808.265182468258,19.8,0.72,0.0,2.35,4812.332490591231,19.8,0.497,0.0,0.826,3849.606266879769
1731071001.05,39.7,0.534,0.016,0.758,5428.469117249127,7.68,0.637,0.0,0.814,3808.2253432537314,19.8,0.629,0.0,1.97,4812.546110168712,19.9,0.502,0.0,0.816,3849.777174071247
1731071001.55,40.3,0.496,0.0,1.1,5428.822857946451,8.32,0.567,0.0,1.49,3808.185525942768,20.5,1.086,0.0,2.35,4812.759733250768,20.5,0.759,0.0,0.762,3849.94808406555
1731071002.05,39.7,0.609,0.0,0.841,5429.325125162246,7.68,0.528,0.0,1.06,3808.1457305360577,19.8,0.91,0.0,2.83,4812.973359836931,19.8,0.632,0.0,1.13,3850.118996862305
1731071002.55,40.3,0.552,0.0,0.871,5429.294257421953,8.32,0.675,0.0,1.65,3808.105957034285,19.8,0.825,0.0,2.04,4813.186989926737,19.8,0.579,0.0,0.831,3850.28991246114
1731071003.05,39.7,0.861,0.0,0.835,5429.201312078159,7.68,1.263,0.0,1.13,3808.066205438135,19.9,0.751,0.0,3.78,4813.400623519718,19.8,0.491,0.0,0.825,3850.4608308616766
1731071003.55,40.3,0.808,0.0,0.883,5430.0844599278535,8.33,0.648,0.0,1.21,3808.026475748297,19.8,0.796,0.0,1.86,4813.614260615406,19.9,0.775,0.0,1.32,3850.631752063549
1731071004.05,39.7,0.783,0.0,0.803,5430.224871354529,7.67,0.642,0.0,3.44,3807.986767965456,20.4,0.991,0.0,1.79,4813.827901213337,20.5,0.698,0.0,0.837,3850.8026760663806
1731071004.55,39.0,0.373,0.016,0.796,5430.5691869495495,7.68,0.431,0.0,1.1,3807.9470820902966,19.9,0.826,0.0,2.36,4814.041545313044,19.9,0.737,0.0,1.4,3850.9736028698
1731071005.05,40.3,0.176,0.0,1.08,5430.923213777065,8.32,0.601,0.0,1.09,3807.907418123504,19.8,1.032,0.0,1.72,4814.25519291406,19.8,0.55,0.0,0.776,3851.144532473432
1731071005.55,40.3,0.201,0.0,0.926,5430.632125188815,7.68,0.609,0.0,3.34,3807.86777606576,20.5,0.813,0.0,1.99,4814.468844015922,20.4,0.599,0.0,0.885,3851.315464876903
1731071006.05,39.7,0.324,0.0,1.25,5431.096273999142,8.32,0.651,0.0,0.792,3807.828155917753,19.8,0.813,0.0,2.72,4814.682498618159,19.8,0.546,0.0,0.73,3851.486400079844
1731071006.55,39.7,0.238,0.016,0.878,5431.022464055807,8.32,0.821,0.0,0.884,3807.788557680166,19.8,0.94,0.0,1.81,4814.896156720309,19.8,0.632,0.0,0.819,3851.657338081881
1731071007.05,39.7,0.257,0.0,0.913,5431.29097557033,7.69,0.624,0.0,3.34,3807.7489813536818,19.8,1.024,0.0,1.67,4815.109818321904,19.9,0.705,0.0,0.847,3851.828278882641
1731071007.55,40.3,0.284,0.0,1.85,5431.944653866645,8.31,0.78,0.0,2.9,3807.709426938984,20.5,0.877,0.0,2.54,4815.323483422479,20.5,0.6,0.0,0.837,3851.99922248175
1731071008.05,38.4,0.457,0.032,1.31,5431.852387500587,7.68,0.811,0.0,3.08,3807.6698944367536,19.8,0.97,0.0,6.06,4815.5371520215685,19.8,0.918,0.0,0.772,3852.170168878835
1731071008.55,39.7,0.328,0.0,7.32,5432.01134589603,8.33,0.863,0.0,2.33,3807.630383847676,19.8,1.022,0.0,1.61,4815.750824118706,19.8,0.74,0.0,0.908,3852.341118073528
1731071009.05,40.3,0.347,0.0,1.0,5432.685990537497,7.68,0.782,0.0,2.34,3807.590895172432,19.8,1.184,0.0,3.82,4815.964499713427,19.9,0.727,0.0,0.909,3852.512070065453
1731071009.55,40.3,0.529,0.0,1.23,5433.036663447305,8.32,0.566,0.0,3.6,3807.551428411704,20.5,1.285,0.0,1.73,4816.178178805265,19.8,0.906,0.0,2.39,3852.6830248542383
1731071010.05,38.4,0.418,0.032,2.19,5433.064047505233,7.68,0.732,0.0,0.887,3807.511983566172,19.8,1.145,0.0,1.85,4816.391861393755,20.5,0.986,0.0,1.05,3852.853982439512
1731071010.55,40.3,0.492,0.0,0.806,5432.997538115235,8.32,0.767,0.0,1.41,3807.472560636517,19.8,1.244,0.0,2.83,4816.605547478432,19.8,0.727,0.0,0.842,3853.024942820899
1731071011.05,39.7,0.556,0.0,0.908,5433.774222546637,7.68,0.999,0.0,3.53,3807.4331596234224,19.8,1.211,0.0,2.05,4816.8192370588295,19.8,0.758,0.0,0.88,3853.195905998032
1731071011.55,39.7,0.603,0.0,0.745,5433.515627371438,8.33,0.844,0.0,7.88,3807.393780527567,19.9,1.252,0.0,1.84,4817.032930134483,20.5,0.607,0.0,0.682,3853.366871970537
1731071012.05,39.6,0.57,0.0,1.042,5433.744881730162,7.67,0.542,0.0,0.846,3807.354423349632,19.8,0.767,0.0,1.89,4817.246626704928,19.8,0.541,0.0,0.859,3853.537840738041
1731071012.55,40.3,0.612,0.0,1.34,5434.443624808828,8.32,0.739,0.0,3.2,3807.315088090295,20.5,0.757,0.0,5.35,4817.460326769697,19.8,0.571,0.0,0.943,3853.7088123001727
1731071013.05,39.7,0.513,0.0,0.984,5434.811112427144,7.68,0.545,0.0,0.842,3807.275774750234,19.8,0.809,0.0,2.92,4817.674030328329,19.8,0.634,0.0,0.791,3853.879786656557
1731071013.55,40.3,0.559,0.0,1.93,5434.815224070502,8.32,0.838,0.0,3.74,3807.236483330133,19.8,1.061,0.0,2.02,4817.887737380355,20.5,0.754,0.0,0.804,3854.050763806828
1731071014.05,39.7,0.537,0.0,1.0,5435.167647417689,7.68,0.81,0.0,0.763,3807.197213830668,20.5,0.871,0.0,2.73,4818.101447925314,19.8,0.685,0.0,0.817,3854.221743750611
1731071014.55,40.3,0.489,0.0,0.919,5435.24651184713,8.32,0.478,0.0,3.99,3807.157966252517,19.8,0.88,0.0,1.97,4818.315161962737,19.9,0.771,0.0,0.855,3854.3927264875338
1731071015.05,39.7,0.54,0.0,3.42,5435.615859173859,7.68,0.89,0.0,0.846,3807.118740596359,19.9,1.044,0.0,1.61,4818.528879492163,19.8,0.759,0.0,0.854,3854.563712017225
1731071015.55,39.7,0.659,0.0,0.88,5435.593155946855,8.32,0.488,0.0,3.99,3807.079536862868,19.8,1.089,0.0,2.82,4818.742600513126,20.5,0.856,0.0,1.27,3854.73470033931
1731071016.05,40.3,0.636,0.0,1.24,5435.905586570202,7.69,1.108,0.0,0.945,3807.040355052727,20.5,1.073,0.0,1.67,4818.95632502516,19.8,0.843,0.0,0.804,3854.905691453423
1731071016.55,40.3,0.694,0.0,0.942,5436.534587081403,8.32,0.936,0.0,2.61,3807.0011951666106,19.9,1.022,0.0,1.52,4819.170053027803,19.2,0.803,0.032,0.781,3855.07668535919
1731071017.05,39.7,0.637,0.0,1.22,5436.479117619383,7.68,0.54,0.0,1.53,3806.962057205194,19.8,1.152,0.0,3.12,4819.38378452059,19.9,0.864,0.0,0.75,3855.2476820562392
1731071017.55,40.3,0.48,0.0,0.976,5436.449544821589,8.32,0.834,0.0,1.7,3806.9229411691545,20.5,1.324,0.0,7.16,4819.597519503054,20.5,0.931,0.0,0.743,3855.418681544199
1731071018.05,39.1,0.587,0.016,0.732,5436.864886743094,7.68,0.512,0.0,2.29,3806.883847059166,19.8,1.21,0.0,1.8,4819.811257974736,19.8,0.909,0.0,1.16,3855.589683822696
1731071018.55,40.3,0.712,0.0,1.39,5437.612526443259,8.32,1.185,0.0,0.874,3806.844774875907,19.9,1.203,0.0,2.53,4820.024999935166,19.8,1.003,0.0,0.93,3855.7606888913615
1731071019.05,39.7,0.696,0.0,0.792,5437.891166616572,7.68,0.755,0.0,0.907,3806.805724620052,19.8,1.508,0.0,1.58,4820.238745383884,19.8,0.98,0.0,1.68,3855.931696749827
1731071019.55,40.3,0.763,0.0,0.859,5437.732125311584,8.32,0.585,0.0,0.797,3806.766696292275,20.5,1.27,0.0,1.85,4820.452494320424,19.9,0.438,0.0,0.93,3856.1027073977175
1731071020.05,39.7,0.788,0.0,0.812,5437.908314360078,7.68,0.941,0.0,1.66,3806.7276898932505,19.8,1.289,0.0,2.19,4820.666246744323,20.5,0.517,0.0,0.963,3856.2737208346616
1731071020.55,39.0,0.869,0.032,1.81,5438.650685608221,8.33,0.486,0.0,1.04,3806.688705423652,19.8,1.074,0.0,1.54,4820.880002655117,19.8,0.526,0.0,0.975,3856.444737060288
1731071021.05,39.0,1.1,0.016,0.989,5438.887336224173,7.67,1.167,0.0,1.14,3806.6497428841535,19.8,0.628,0.0,2.37,4821.093762052342,19.8,0.481,0.0,0.928,3856.615756074229
1731071021.55,39.7,0.449,0.0,1.37,5438.62329888674,8.32,0.775,0.0,0.884,3806.610802275431,19.9,0.722,0.0,1.98,4821.307524935533,20.5,0.501,0.0,0.898,3856.786777876112
1731071022.05,40.3,0.559,0.0,1.13,5438.850078432733,7.68,0.611,0.0,0.776,3806.5718835981543,20.5,0.73,0.0,10.0,4821.521291304229,19.8,0.457,0.0,0.747,3856.9578024655657
1731071022.55,40.3,0.581,0.0,1.03,5439.365304982523,7.65,0.598,0.0,0.823,3806.532986852998,19.8,0.693,0.0,1.84,4821.735061157964,19.8,0.533,0.0,0.93,3857.128829842219
1731071023.05,39.7,0.574,0.0,1.41,5439.649225590366,8.35,0.636,0.0,1.29,3806.494112040631,19.9,0.894,0.0,1.58,4821.9488344962765,19.9,0.588,0.0,0.755,3857.2998600057
1731071023.55,40.3,0.581,0.0,6.11,5440.240421679413,8.32,1.152,0.0,6.47,3806.4552591617294,19.8,0.931,0.0,2.92,4822.162611318701,19.8,0.503,0.0,2.95,3857.470892955642
1731071024.05,39.7,0.573,0.0,0.918,5440.4315999259625,7.68,0.765,0.0,1.33,3806.416428216965,20.5,0.764,0.0,2.08,4822.376391624776,20.5,0.438,0.0,0.765,3857.641928691672
1731071024.55,40.3,0.63,0.0,0.976,5440.20549975004,8.33,0.632,0.0,0.917,3806.3776192070072,19.8,0.859,0.0,1.53,4822.590175414038,19.9,0.431,0.0,0.748,3857.812967213419
1731071025.05,39.7,0.724,0.0,1.24,5440.803832179645,7.67,0.469,0.0,0.922,3806.3388321325274,19.8,0.827,0.0,1.8,4822.803962686022,19.8,0.62,0.0,0.855,3857.984008520513
1731071025.55,39.0,0.446,0.016,0.897,5440.87587365133,8.32,0.606,0.0,0.864,3806.300066994193,19.9,0.809,0.0,1.82,4823.017753440267,20.5,0.517,0.0,0.811,3858.1550526125816
1731071026.05,40.3,0.317,0.0,0.787,5441.189818022122,7.68,0.986,0.0,0.747,3806.26132379268,20.5,0.718,0.0,1.84,4823.231547676309,19.8,0.46,0.0,0.856,3858.3260994892585
1731071026.55,40.3,0.551,0.0,0.848,5441.462933387546,7.68,0.749,0.0,0.72,3806.222602528654,19.8,1.181,0.0,5.52,4823.445345393685,19.9,0.915,0.0,0.729,3858.497149150172
1731071027.05,39.7,0.328,0.0,0.857,5441.924510419274,8.32,0.791,0.0,0.694,3806.183903202787,19.8,0.943,0.0,1.44,4823.659146591932,19.8,0.697,0.0,0.703,3858.66820159495
1731071027.55,39.7,0.324,0.016,1.23,5441.707048892158,7.68,0.497,0.0,1.1,3806.145225815747,20.5,0.804,0.0,1.67,4823.872951270586,20.5,0.58,0.0,0.694,3858.839256823224
1731071028.05,39.7,0.5,0.0,0.708,5442.1746640893525,8.32,0.766,0.0,0.873,3806.1065703682016,19.8,1.19,0.0,2.44,4824.086759429188,19.9,0.678,0.0,1.08,3859.01031483462
1731071028.55,40.3,0.433,0.0,0.718,5442.301775825398,8.32,0.795,0.0,1.04,3806.067936860822,19.9,1.0,0.0,1.66,4824.300571067271,19.8,0.852,0.0,0.72,3859.181375628774
1731071029.05,39.7,0.49,0.0,0.693,5442.716132138779,7.68,0.827,0.0,0.857,3806.029325294276,19.8,0.886,0.0,4.1,4824.514386184375,19.8,0.663,0.0,0.909,3859.352439205313
1731071029.55,40.3,0.308,0.0,0.848,5443.045893627971,8.32,0.786,0.0,0.792,3805.9907356692297,19.8,1.11,0.0,1.68,4824.728204780037,20.5,0.726,0.0,0.872,3859.523505563868
1731071030.05,39.7,0.715,0.0,0.836,5443.065115128957,7.68,0.454,0.0,1.29,3805.952167986351,20.5,0.977,0.0,1.62,4824.942026853794,19.9,0.894,0.0,0.835,3859.694574704067
1731071030.55,40.3,0.392,0.0,0.822,5443.295792561601,7.68,0.75,0.0,2.96,3805.9136222463057,19.8,1.086,0.0,2.37,4825.155852405184,19.8,0.77,0.0,0.777,3859.8656466255393
1731071031.05,39.7,0.478,0.0,0.95,5443.368595860039,8.31,0.695,0.0,1.72,3805.8750984497633,19.8,0.996,0.0,2.08,4825.3696814337445,19.8,0.788,0.0,0.798,3860.03672132792
1731071031.55,40.3,0.61,0.0,0.81,5444.340337496301,8.32,0.792,0.0,0.82,3805.836596597389,19.8,1.251,0.0,7.65,4825.583513939014,20.5,0.966,0.0,0.907,3860.207798810836
1731071032.05,39.7,0.567,0.0,0.832,5444.387927061953,7.67,0.817,0.0,0.813,3805.798116689849,20.5,1.204,0.0,1.69,4825.797349920529,19.8,1.211,0.0,0.83,3860.378879073919
1731071032.55,39.7,0.501,0.016,0.843,5444.440534373365,8.33,0.563,0.0,1.1,3805.759658727808,19.8,1.532,0.0,2.96,4826.011189377828,19.8,0.795,0.0,0.692,3860.549962116797
1731071033.05,39.7,0.553,0.0,0.827,5444.8082967753735,7.67,1.011,0.0,1.12,3805.721222711931,19.8,1.243,0.0,3.11,4826.22503231045,19.8,0.721,0.0,0.837,3860.7210479391015
1731071033.55,40.3,0.649,0.0,0.763,5444.893515435175,8.32,0.804,0.0,1.42,3805.682808642885,19.8,0.856,0.0,1.96,4826.438878717931,19.8,0.663,0.0,0.716,3860.892136540465
1731071034.05,39.7,0.608,0.0,0.948,5445.342606797363,7.68,0.996,0.0,1.06,3805.644416521333,20.5,1.176,0.0,1.76,4826.652728599811,20.5,0.831,0.0,0.75,3861.063227920517
1731071034.55,40.3,0.42,0.0,0.819,5445.449287875545,8.32,0.883,0.0,0.956,3805.60604634794,19.8,0.971,0.0,3.87,4826.866581955627,19.8,0.67,0.0,0.814,3861.234322078887
1731071035.05,39.7,0.418,0.0,1.2,5445.913398415265,7.68,0.502,0.0,1.32,3805.56769812337,19.8,0.817,0.0,1.48,4827.0804387849175,19.8,0.753,0.0,0.842,3861.405419015208
1731071035.55,39.7,0.465,0.016,0.826,5445.601818237811,8.33,0.784,0.0,0.868,3805.529371848284,20.5,0.846,0.0,1.64,4827.294299087223,19.8,0.86,0.0,0.787,3861.576518729105
1731071036.05,39.7,0.774,0.0,0.814,5445.799831477141,7.67,0.474,0.0,0.737,3805.4910675233486,19.8,0.94,0.0,8.6,4827.508162862078,20.5,0.744,0.0,0.838,3861.747621220216
1731071036.55,39.7,0.612,0.0,0.847,5446.284139423594,8.32,0.834,0.0,1.05,3805.452785149225,19.8,0.99,0.0,1.65,4827.722030109025,19.8,0.802,0.0,0.748,3861.918726488169
