Time,Bitrate,Jitter,Datagrams,Delay,F4_X,F4_Y,F4_Z,S1_X,S1_Y,S1_Z,Distance
1731070795.55,40.3,0.397,0.0,1.08,9603.8,6396.2,0.0,11406.3378105,11406.5596299,0.0,5324.739071467616
1731070796.05,39.0,0.359,0.016,1.61,9603.9,6396.1,0.0,11406.6476804,11406.9392416,0.0,5325.261411831914
1731070796.55,40.3,0.435,0.0,1.3,9604.0,6396.0,0.0,11406.78701,11406.604656,0.0,5325.053992416754
1731070797.05,39.7,0.407,0.0,0.871,9604.1,6395.9,0.0,11407.3701049,11406.9171679,0.0,5325.605705289736
1731070797.55,39.7,0.684,0.0,3.85,9604.2,6395.8,0.0,11407.4977006,11406.9261928,0.0,5325.717634005343
1731070798.05,40.3,0.519,0.0,1.05,9604.3,6395.7,0.0,11407.1116404,11407.3112563,0.0,5326.009500088655
1731070798.55,40.3,0.574,0.0,0.906,9604.4,6395.6,0.0,11407.3058971,11407.4860815,0.0,5326.300007296939
1731070799.05,39.7,0.556,0.0,0.936,9604.5,6395.5,0.0,11407.7218,11407.3886792,0.0,5326.40939026361
1731070799.55,39.7,0.478,0.0,0.962,9604.6,6395.4,0.0,11407.791767,11407.7489909,0.0,5326.832356584242
1731070800.05,40.3,0.404,0.0,4.52,9604.7,6395.3,0.0,11408.1737336,11407.6583953,0.0,5326.93666103883
1731070800.55,40.3,0.394,0.0,2.76,9604.8,6395.2,0.0,11408.0961528,11408.1736214,0.0,5327.455447355286
1731070801.05,39.0,0.477,0.016,1.55,9604.9,6395.1,0.0,11408.1903622,11407.863037,0.0,5327.255334176959
1731070801.55,39.7,0.5,0.0,2.26,9605.0,6395.0,0.0,11408.395761,11408.7319045,0.0,5328.202687679399
1731070802.05,40.3,0.711,0.0,0.82,9605.1,6394.9,0.0,11408.4554487,11408.2657279,0.0,5327.844479340428
1731070802.55,39.7,0.683,0.016,1.49,9605.2,6394.8,0.0,11408.8424671,11408.9885111,0.0,5328.71584661575
1731070803.05,39.0,0.772,0.016,1.42,9605.3,6394.7,0.0,11408.5651954,11408.6724715,0.0,5328.384868785364
1731070803.55,40.3,0.855,0.0,2.31,9605.4,6394.6,0.0,11408.9873805,11408.9959334,0.0,5328.892381724115
1731070804.05,39.7,0.767,0.0,6.15,9605.5,6394.5,0.0,11409.4362071,11408.9116218,0.0,5329.025215940457
1731070804.55,40.3,0.465,0.0,1.27,9605.6,6394.4,0.0,11409.5625758,11408.9034569,0.0,5329.120555415219
1731070805.05,39.7,0.55,0.0,2.51,9605.7,6394.3,0.0,11409.4172357,11409.2182192,0.0,5329.42779401554
1731070805.55,40.3,0.794,0.0,0.975,9605.8,6394.2,0.0,11409.8503148,11409.206834,0.0,5329.6239157558475
1731070806.05,39.0,0.466,0.016,1.5,9605.9,6394.1,0.0,11409.4460822,11409.5942188,0.0,5329.911887586435
1731070806.55,40.3,0.751,0.0,1.38,9606.0,6394.0,0.0,11409.811404,11409.8737023,0.0,5330.358766408238
1731070807.05,39.7,0.974,0.0,0.94,9606.1,6393.9,0.0,11409.6749574,11409.775743,0.0,5330.280677054091
1731070807.55,40.3,1.013,0.0,1.14,9606.2,6393.8,0.0,11409.8364717,11410.2611287,0.0,5330.852350028511
1731070808.05,39.7,0.697,0.0,0.786,9606.3,6393.7,0.0,11410.4140392,11410.3672463,0.0,5331.207905019065
1731070808.55,40.3,0.41,0.0,0.806,9606.4,6393.6,0.0,11410.4139155,11410.3178485,0.0,5331.221640372506
1731070809.05,39.7,0.476,0.0,0.825,9606.5,6393.5,0.0,11410.7088301,11410.7654662,0.0,5331.802909048113
1731070809.55,39.0,0.532,0.032,0.849,9606.6,6393.4,0.0,11410.5285761,11410.5195009,0.0,5331.570724840967
1731070810.05,39.7,0.489,0.0,0.789,9606.7,6393.3,0.0,11410.567808,11410.7904543,0.0,5331.899242083476
1731070810.55,40.4,0.534,0.0,0.814,9606.8,6393.2,0.0,11411.4156126,11411.1675265,0.0,5332.601204501251
1731070811.05,39.7,0.81,0.0,0.757,9606.9,6393.1,0.0,11411.3829088,11410.9641737,0.0,5332.459041929276
1731070811.55,40.3,0.631,0.0,0.831,9607.0,6393.0,0.0,11411.1324545,11411.1919488,0.0,5332.64890541102
1731070812.05,39.7,0.792,0.0,1.23,9607.1,6392.9,0.0,11411.3777263,11411.5552323,0.0,5333.1340180342795
1731070812.55,39.7,0.286,0.0,0.786,9607.2,6392.8,0.0,11411.775179,11411.4258678,0.0,5333.207025572342
1731070813.05,40.3,0.383,0.0,1.23,9607.3,6392.7,0.0,11411.8302265,11411.4544869,0.0,5333.31284832711
1731070813.55,40.3,0.227,0.0,1.18,9607.4,6392.6,0.0,11412.3090458,11412.1396396,0.0,5334.179867339155
1731070814.05,39.7,0.228,0.0,1.23,9607.5,6392.5,0.0,11412.083529,11411.7961959,0.0,5333.8406439744995
1731070814.55,40.3,0.298,0.0,0.846,9607.6,6392.4,0.0,11412.5399636,11412.5054601,0.0,5334.722776557954
1731070815.05,39.7,0.527,0.0,0.925,9607.7,6392.3,0.0,11412.4707852,11412.7374798,0.0,5334.97798268109
1731070815.55,40.3,0.299,0.0,0.869,9607.8,6392.2,0.0,11412.647477,11412.4391461,0.0,5334.817288274091
1731070816.05,39.7,0.46,0.0,0.947,9607.9,6392.1,0.0,11412.5330388,11412.6717368,0.0,5335.057728748912
1731070816.55,40.3,0.436,0.0,0.748,9608.0,6392.0,0.0,11412.5671887,11412.6170013,0.0,5335.0780511886815
1731070817.05,39.0,0.376,0.016,0.776,9608.1,6391.9,0.0,11413.344824,11413.130832,0.0,5335.884925933674
1731070817.55,40.3,0.424,0.0,0.817,9608.2,6391.8,0.0,11413.5289854,11412.836781,0.0,5335.730793591468
1731070818.05,39.7,0.465,0.0,0.78,9608.3,6391.7,0.0,11413.2720295,11413.5299632,0.0,5336.356454227048
1731070818.55,40.3,0.486,0.0,1.19,9608.4,6391.6,0.0,11413.3425739,11413.1492232,0.0,5336.082298474909
1731070819.05,39.7,0.691,0.0,8.72,9608.5,6391.5,0.0,11413.9288128,11413.5575802,0.0,5336.725169702174
1731070819.55,40.3,0.688,0.0,1.02,9608.6,6391.4,0.0,11413.6742024,11414.0447541,0.0,5337.1577831331015
1731070820.05,39.7,0.588,0.0,0.892,9608.7,6391.3,0.0,11414.2447502,11414.2851554,0.0,5337.637278454161
1731070820.55,40.3,0.637,0.0,2.74,9608.8,6391.2,0.0,11413.7005477,11414.252885,0.0,5337.4831402632635
1731070821.05,39.7,0.492,0.0,1.0,9608.9,6391.1,0.0,11414.1757211,11414.5653509,0.0,5337.998179175972
1731070821.55,39.7,0.437,0.0,1.13,9609.0,6391.0,0.0,11414.2760832,11414.4472434,0.0,5337.98126109459
1731070822.05,40.3,0.557,0.0,1.03,9609.1,6390.9,0.0,11414.5846921,11414.5735056,0.0,5338.2647428049895
1731070822.55,40.3,0.614,0.0,1.1,9609.2,6390.8,0.0,11414.7538518,11414.4798697,0.0,5338.294123123868
1731070823.05,39.5,0.531,0.0,1.12,9609.3,6390.7,0.0,11414.8014216,11414.8689106,0.0,5338.73661324842
1731070823.55,40.4,0.707,0.0,0.742,9609.4,6390.6,0.0,11415.1243393,11414.9923409,0.0,5339.022268621382
1731070824.05,39.7,0.642,0.0,0.815,9609.5,6390.5,0.0,11415.4977128,11414.8294149,0.0,5339.055516481188
1731070824.55,40.3,0.748,0.0,0.756,9609.6,6390.4,0.0,11415.3136037,11415.4125216,0.0,5339.602275528022
1731070825.05,39.7,0.555,0.0,0.87,9609.7,6390.3,0.0,11415.3886558,11415.6348775,0.0,5339.897204319832
1731070825.55,40.3,0.756,0.0,0.724,9609.8,6390.2,0.0,11415.2880628,11415.5385708,0.0,5339.832852822594
1731070826.05,39.7,0.851,0.0,0.758,9609.9,6390.1,0.0,11415.7059935,11415.8831168,0.0,5340.358716722355
1731070826.55,39.7,0.623,0.0,0.749,9610.0,6390.0,0.0,11415.93137,11415.5362427,0.0,5340.1687838345815
1731070827.05,40.3,0.614,0.0,0.733,9610.1,6389.9,0.0,11415.8351181,11416.0966658,0.0,5340.723943440501
1731070827.55,40.3,0.843,0.0,0.874,9610.2,6389.8,0.0,11416.1637287,11416.230044,0.0,5341.0208740095595
1731070828.05,39.7,0.73,0.0,3.05,9610.3,6389.7,0.0,11416.006375,11416.3547498,0.0,5341.145334701402
1731070828.55,40.3,0.91,0.0,1.75,9610.4,6389.6,0.0,11416.3146844,11416.3459456,0.0,5341.301587528792
1731070829.05,39.7,1.031,0.0,0.842,9610.5,6389.5,0.0,11416.6740728,11416.3556205,0.0,5341.492507774151
1731070829.55,39.0,0.613,0.016,0.731,9610.6,6389.4,0.0,11417.0108303,11417.0033689,0.0,5342.276267921733
1731070830.05,39.7,0.78,0.016,0.945,9610.7,6389.3,0.0,11416.6414073,11417.1584736,0.0,5342.3576440698935
1731070830.55,40.3,0.448,0.0,0.893,9610.8,6389.2,0.0,11417.2264571,11417.1895493,0.0,5342.644986594269
1731070831.05,38.4,0.765,0.032,0.811,9610.9,6389.1,0.0,11416.9942703,11417.1303645,0.0,5342.571090733795
1731070831.55,39.7,0.588,0.016,0.766,9611.0,6389.0,0.0,11417.4565627,11417.1419495,0.0,5342.798590368492
1731070832.05,39.7,0.601,0.0,0.786,9611.1,6388.9,0.0,11417.5017666,11417.397817,0.0,5343.114975175938
1731070832.55,39.7,0.592,0.016,0.983,9611.2,6388.8,0.0,11417.3628241,11417.6983214,0.0,5343.41112718651
1731070833.05,39.7,0.773,0.0,1.18,9611.3,6388.7,0.0,11418.0477717,11417.8088253,0.0,5343.806984468401
1731070833.55,39.0,0.445,0.016,0.697,9611.4,6388.6,0.0,11417.6339129,11418.3196862,0.0,5344.208179876405
1731070834.05,40.3,0.22,0.0,0.813,9611.5,6388.5,0.0,11417.9645863,11417.7564623,0.0,5343.85019112085
1731070834.55,40.3,0.328,0.0,0.746,9611.6,6388.4,0.0,11418.3434906,11418.6074401,0.0,5344.839467305157
1731070835.05,38.4,0.287,0.032,0.753,9611.7,6388.3,0.0,11418.6429941,11418.763029,0.0,5345.147450731637
1731070835.55,39.1,0.243,0.032,0.908,9611.8,6388.2,0.0,11418.8622825,11418.8391814,0.0,5345.353558584407
1731070836.05,39.7,0.264,0.0,0.805,9611.9,6388.1,0.0,11418.4619942,11418.9107305,0.0,5345.34590508433
1731070836.55,39.7,0.317,0.016,0.802,9612.0,6388.0,0.0,11418.7826261,11418.9157271,0.0,5345.519292936743
1731070837.05,39.0,0.456,0.016,0.8,9612.1,6387.9,0.0,11419.1315735,11418.9660943,0.0,5345.744957706171
1731070837.55,40.3,0.426,0.0,0.882,9612.2,6387.8,0.0,11419.2816011,11419.2185179,0.0,5346.093547189496
1731070838.05,39.7,0.318,0.0,0.806,9612.3,6387.7,0.0,11419.2531131,11419.1662055,0.0,5346.094998223502
1731070838.55,39.7,0.339,0.0,0.951,9612.4,6387.6,0.0,11419.2149139,11419.4964266,0.0,5346.453196383684
1731070839.05,39.7,0.393,0.016,0.998,9612.5,6387.5,0.0,11419.5819414,11419.5484978,0.0,5346.686565261259
1731070839.55,39.7,0.464,0.016,2.36,9612.6,6387.4,0.0,11420.0003124,11419.8488306,0.0,5347.170945637602
1731070840.05,39.7,0.406,0.0,0.895,9612.7,6387.3,0.0,11419.9907469,11420.1186124,0.0,5347.481933503864
1731070840.55,40.3,0.617,0.0,0.873,9612.8,6387.2,0.0,11419.8785065,11420.4359503,0.0,5347.802993757961
1731070841.05,38.4,0.823,0.032,0.758,9612.9,6387.1,0.0,11420.0399484,11420.0090035,0.0,5347.516043044145
1731070841.55,40.3,0.629,0.0,1.34,9613.0,6387.0,0.0,11420.2596189,11420.2538903,0.0,5347.881080795146
1731070842.05,39.7,0.57,0.0,1.0,9613.1,6386.9,0.0,11420.5399754,11420.427913,0.0,5348.199932278531
1731070842.55,40.3,0.533,0.0,1.43,9613.2,6386.8,0.0,11420.5412511,11420.7348646,0.0,5348.549580864247
1731070843.05,39.7,0.783,0.0,0.944,9613.3,6386.7,0.0,11420.8420412,11420.8776443,0.0,5348.845930205446
1731070843.55,39.7,0.438,0.016,1.11,9613.4,6386.6,0.0,11420.7320946,11420.6796465,0.0,5348.682752554762
1731070844.05,39.7,0.612,0.0,0.679,9613.5,6386.5,0.0,11420.8201454,11421.1680624,0.0,5349.232525000128
1731070844.55,39.7,0.548,0.016,0.807,9613.6,6386.4,0.0,11421.5618609,11421.1894465,0.0,5349.563614077018
1731070845.05,39.7,0.729,0.0,1.07,9613.7,6386.3,0.0,11421.0913234,11421.6218592,0.0,5349.871925722984
1731070845.55,39.7,0.595,0.0,0.777,9613.8,6386.2,0.0,11421.7185871,11421.6452669,0.0,5350.166226719247
1731070846.05,40.3,0.657,0.0,0.85,9613.9,6386.1,0.0,11421.8392482,11421.5495947,0.0,5350.177281730613
1731070846.55,39.7,0.669,0.0,0.852,9614.0,6386.0,0.0,11422.074083,11421.500633,0.0,5350.270882353499
1731070847.05,40.3,0.623,0.0,0.886,9614.1,6385.9,0.0,11422.2847477,11421.8638566,0.0,5350.744251671581
1731070847.55,40.3,0.497,0.0,0.802,9614.2,6385.8,0.0,11422.5328968,11421.9616642,0.0,5350.980487126335
1731070848.05,39.7,0.63,0.0,0.827,9614.3,6385.7,0.0,11422.0931089,11421.9704722,0.0,5350.900503068615
1731070848.55,40.3,0.636,0.0,0.877,9614.4,6385.6,0.0,11422.2247633,11422.1406824,0.0,5351.165519797623
1731070849.05,39.7,0.777,0.0,0.927,9614.5,6385.5,0.0,11422.5548513,11422.3532713,0.0,5351.5374633758265
1731070849.55,39.7,0.874,0.0,0.813,9614.6,6385.4,0.0,11423.1492099,11422.6835283,0.0,5352.109452273226
1731070850.05,40.3,0.861,0.0,1.05,9614.7,6385.3,0.0,11422.7363167,11422.6791547,0.0,5352.026164987628
1731070850.55,39.7,1.006,0.016,0.786,9614.8,6385.2,0.0,11422.7708557,11423.2201505,0.0,5352.60736948869
1731070851.05,39.7,0.404,0.0,0.825,9614.9,6385.1,0.0,11423.1299793,11423.23921,0.0,5352.806960593544
1731070851.55,39.7,0.566,0.016,0.773,9615.0,6385.0,0.0,11423.5744846,11423.0335105,0.0,5352.8238640242125
1731070852.05,39.7,0.468,0.0,0.805,9615.1,6384.9,0.0,11423.5451587,11423.325789,0.0,5353.149383613888
1731070852.55,39.7,0.533,0.016,1.72,9615.2,6384.8,0.0,11423.7311182,11423.8232794,0.0,5353.740787134998
1731070853.05,39.0,0.587,0.016,1.38,9615.3,6384.7,0.0,11423.7696316,11424.1526386,0.0,5354.124139867506
1731070853.55,40.3,0.813,0.0,2.12,9615.4,6384.6,0.0,11424.3075811,11424.1650155,0.0,5354.3778520396345
1731070854.05,39.7,0.702,0.0,1.37,9615.5,6384.5,0.0,11424.3262208,11424.0434832,0.0,5354.330099659264
1731070854.55,40.3,0.762,0.0,1.36,9615.6,6384.4,0.0,11424.4745401,11423.9464289,0.0,5354.3491958277
1731070855.05,39.0,0.286,0.0,1.56,9615.7,6384.3,0.0,11424.6671603,11424.050153,0.0,5354.57223237369
1731070855.55,41.0,0.729,0.0,1.07,9615.8,6384.2,0.0,11424.8274423,11424.310015,0.0,5354.931302108159
1731070856.05,39.7,0.242,0.0,1.16,9615.9,6384.1,0.0,11424.5211912,11424.8547705,0.0,5355.400943867435
1731070856.55,39.7,0.246,0.016,1.015,9616.0,6384.0,0.0,11425.187582,11425.153799,0.0,5355.967824029111
1731070857.05,39.7,0.314,0.0,0.87,9616.1,6383.9,0.0,11424.9571896,11424.8775979,0.0,5355.690382658175
1731070857.55,40.3,0.298,0.0,1.0,9616.2,6383.8,0.0,11425.0808934,11425.2666813,0.0,5356.1587341270615
1731070858.05,39.7,0.487,0.0,1.06,9616.3,6383.7,0.0,11425.3372628,11424.9769353,0.0,5356.032949542662
1731070858.55,40.3,0.319,0.0,1.6,9616.4,6383.6,0.0,11425.1607374,11425.7004162,0.0,5356.7146659313485
1731070859.05,39.7,0.309,0.0,1.28,9616.5,6383.5,0.0,11425.9470439,11425.4386399,0.0,5356.794176855697
1731070859.55,40.3,1.12,0.0,0.9,9616.6,6383.4,0.0,11425.5826496,11425.6104002,0.0,5356.89312441819
1731070860.05,39.7,0.414,0.0,1.17,9616.7,6383.3,0.0,11425.780393,11425.6358705,0.0,5357.044231595257
1731070860.55,40.3,0.391,0.0,0.777,9616.8,6383.2,0.0,11425.7195756,11425.8490935,0.0,5357.28475173434
1731070861.05,39.7,0.475,0.0,0.881,9616.9,6383.1,0.0,11426.4628762,11426.2384159,0.0,5357.962568444051
1731070861.55,40.3,0.608,0.0,0.744,9617.0,6383.0,0.0,11426.5971545,11426.0724327,0.0,5357.912039501321
1731070862.05,39.7,0.547,0.0,0.985,9617.1,6382.9,0.0,11426.2394277,11426.4039625,0.0,5358.163648920393
1731070862.55,40.3,0.647,0.0,0.957,9617.2,6382.8,0.0,11426.6197705,11426.5648837,0.0,5358.503905748465
1731070863.05,39.0,0.57,0.016,1.7,9617.3,6382.7,0.0,11426.5234007,11426.8683017,0.0,5358.817329366205
1731070863.55,39.7,0.435,0.0,1.03,9617.4,6382.6,0.0,11427.0057875,11426.6695485,0.0,5358.853488971171
1731070864.05,40.3,0.639,0.0,0.822,9617.5,6382.5,0.0,11427.239907,11427.2796304,0.0,5359.56715139265
1731070864.55,39.7,0.468,0.016,1.29,9617.6,6382.4,0.0,11427.2774273,11427.6095946,0.0,5359.950768833894
1731070865.05,39.7,0.526,0.0,0.781,9617.7,6382.3,0.0,11427.5560294,11427.2188177,0.0,5359.737374567816
1731070865.55,40.3,0.492,0.0,1.38,9617.8,6382.2,0.0,11427.7749517,11427.8083378,0.0,5360.426552454412
1731070866.05,39.7,0.562,0.0,0.892,9617.9,6382.1,0.0,11427.920881,11428.0954269,0.0,5360.806416757811
1731070866.55,40.3,0.74,0.0,1.17,9618.0,6382.0,0.0,11428.1292558,11427.8761328,0.0,5360.73072167067
1731070867.05,39.7,0.703,0.0,3.95,9618.1,6381.9,0.0,11428.0656368,11428.0245762,0.0,5360.9093300415425
1731070867.55,40.3,0.826,0.0,0.808,9618.2,6381.8,0.0,11427.9689485,11428.020165,0.0,5360.932903945676
1731070868.05,39.7,0.622,0.0,3.92,9618.3,6381.7,0.0,11428.4740306,11428.2439986,0.0,5361.374483363789
1731070868.55,40.4,0.475,0.0,0.737,9618.4,6381.6,0.0,11428.508353,11428.3386088,0.0,5361.535492296301
1731070869.05,39.7,0.553,0.0,2.584,9618.5,6381.5,0.0,11428.9417725,11428.5905131,0.0,5361.979304234302
1731070869.55,40.3,0.582,0.0,4.43,9618.6,6381.4,0.0,11428.9162404,11428.6794466,0.0,5362.114760271994
1731070870.05,39.7,0.674,0.0,0.845,9618.7,6381.3,0.0,11428.799085,11429.2467436,0.0,5362.669579951732
1731070870.55,39.6,0.834,0.016,3.73,9618.8,6381.2,0.0,11428.8712713,11428.8949142,0.0,5362.423142015758
1731070871.05,39.0,0.814,0.016,1.08,9618.9,6381.1,0.0,11428.9901744,11428.8557021,0.0,5362.486742878017
1731070871.55,40.3,0.95,0.0,1.16,9619.0,6381.0,0.0,11429.2657405,11429.0698603,0.0,5362.841724841157
1731070872.05,39.1,0.503,0.0,0.918,9619.1,6380.9,0.0,11429.8441044,11429.7632096,0.0,5363.749986797648
1731070872.55,40.9,0.448,0.0,0.809,9619.2,6380.8,0.0,11429.489353,11429.9629629,0.0,5363.878649588025
1731070873.05,39.7,0.516,0.0,0.78,9619.3,6380.7,0.0,11430.1569444,11429.8588917,0.0,5364.066404018026
1731070873.55,39.7,0.587,0.016,3.19,9619.4,6380.6,0.0,11430.1410858,11430.1652516,0.0,5364.409800711568
1731070874.05,39.7,0.603,0.0,0.802,9619.5,6380.5,0.0,11430.2281124,11430.4123741,0.0,5364.732172543562
1731070874.55,40.3,0.634,0.0,1.23,9619.6,6380.4,0.0,11430.0297571,11430.3302792,0.0,5364.64833238621
1731070875.05,39.7,0.659,0.0,1.74,9619.7,6380.3,0.0,11430.249398,11430.0650197,0.0,5364.533146209827
1731070875.55,39.6,0.654,0.016,1.82,9619.8,6380.2,0.0,11430.9208244,11430.7967061,0.0,5365.5088974153705
1731070876.05,39.7,0.77,0.0,1.27,9619.9,6380.1,0.0,11430.6088989,11430.6464319,0.0,5365.322541780081
1731070876.55,39.7,0.177,0.0,0.877,9620.0,6380.0,0.0,11431.2011731,11430.9554336,0.0,5365.873692293938
1731070877.05,39.7,0.176,0.016,2.25,9620.1,6379.9,0.0,11431.0460803,11430.9909508,0.0,5365.915159505188
1731070877.55,40.3,0.247,0.0,2.1,9620.2,6379.8,0.0,11431.2584836,11431.0361974,0.0,5366.089819686543
1731070878.05,39.7,0.278,0.0,1.02,9620.3,6379.7,0.0,11431.013134,11431.2029722,0.0,5366.224401922226
1731070878.55,40.3,0.226,0.0,1.12,9620.4,6379.6,0.0,11431.7639786,11431.5760681,0.0,5366.889383583823
1731070879.05,39.7,0.572,0.0,0.922,9620.5,6379.5,0.0,11431.581791,11431.9495922,0.0,5367.239899185961
1731070879.55,40.3,0.385,0.0,1.36,9620.6,6379.4,0.0,11431.9833331,11431.5222759,0.0,5367.033544713268
1731070880.05,39.7,0.423,0.0,0.723,9620.7,6379.3,0.0,11431.8474981,11431.7332982,0.0,5367.246732975299
1731070880.55,40.3,0.306,0.0,1.24,9620.8,6379.2,0.0,11432.2950133,11432.1111533,0.0,5367.813829330737
1731070881.05,39.7,0.393,0.0,0.847,9620.9,6379.1,0.0,11432.2672923,11431.8927836,0.0,5367.659301931752
1731070881.55,40.3,0.467,0.0,0.875,9621.0,6379.0,0.0,11432.3385178,11432.7156128,0.0,5368.518298480913
1731070882.05,39.7,0.505,0.0,0.785,9621.1,6378.9,0.0,11432.3634301,11432.2823997,0.0,5368.1792901146055
1731070882.55,39.7,0.455,0.016,2.14,9621.2,6378.8,0.0,11432.8181763,11432.590268,0.0,5368.682938080069
1731070883.05,39.7,0.549,0.0,1.4,9621.3,6378.7,0.0,11433.1916876,11432.7354623,0.0,5369.006047843488
1731070883.55,39.7,0.59,0.0,3.5,9621.4,6378.6,0.0,11433.306493,11432.9120784,0.0,5369.271433373032
1731070884.05,40.3,0.694,0.0,1.03,9621.5,6378.5,0.0,11433.2396129,11433.3679463,0.0,5369.738390227426
1731070884.55,40.3,0.578,0.0,3.08,9621.6,6378.4,0.0,11433.1561034,11433.5912979,0.0,5369.980872789929
1731070885.05,39.1,0.456,0.016,0.81,9621.7,6378.3,0.0,11433.0609778,11433.3541801,0.0,5369.785969258276
1731070885.55,39.0,0.454,0.016,0.803,9621.8,6378.2,0.0,11433.6334168,11433.4072427,0.0,5370.089440305412
1731070886.05,40.4,0.503,0.0,0.815,9621.9,6378.1,0.0,11433.9728358,11433.8269141,0.0,5370.659418749187
1731070886.55,40.3,0.514,0.0,0.815,9622.0,6378.0,0.0,11433.5858625,11433.8942246,0.0,5370.6526370222
1731070887.05,39.7,0.51,0.0,0.778,9622.1,6377.9,0.0,11434.086388,11433.8155249,0.0,5370.807803787259
1731070887.55,40.3,0.664,0.0,0.767,9622.2,6377.8,0.0,11434.5164491,11434.5070662,0.0,5371.664291915071
1731070888.05,39.6,0.686,0.0,0.84,9622.3,6377.7,0.0,11434.268977,11434.0999882,0.0,5371.257991781757
1731070888.55,40.4,0.919,0.0,0.859,9622.4,6377.6,0.0,11434.256254,11434.8043556,0.0,5371.977194614522
1731070889.05,39.7,0.628,0.0,0.988,9622.5,6377.5,0.0,11434.5458867,11434.8291303,0.0,5372.158618999196
1731070889.55,40.3,0.689,0.0,3.32,9622.6,6377.4,0.0,11434.6504293,11434.4263404,0.0,5371.875107057658
1731070890.05,39.7,0.609,0.0,1.58,9622.7,6377.3,0.0,11434.7381328,11434.8378856,0.0,5372.352525570211
